id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,assist,qualifier/16/value,qualifier/17/value
2496940263,208,49,1,21,8,6lzy9iiqoysvtdsgx719fng9n,1,5.5,79.7,2023-01-13T19:26:02.222Z,2023-01-13T19:26:02Z,,,,,,,,,,,,,,,,,,,,,,,,,99u6g0ylhiyfknlf015xrz8r8,C. van Bohemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940283,209,1,1,21,9,6lzy9iiqoysvtdsgx719fng9n,1,5.5,79.7,2023-01-13T19:26:03.038Z,2023-01-13T19:26:06Z,3975608365,56,Back,3975608373,213,0.5,3975608367,140,21.8,3975608369,141,93.2,3975608371,212,19.4,,,,,,,,,,99u6g0ylhiyfknlf015xrz8r8,C. van Bohemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940287,210,43,1,21,12,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2023-01-13T19:26:06.158Z,2023-01-13T19:26:12Z,3975608381,56,Back,3975608639,144,61,,,,,,,,,,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940321,211,4,1,21,14,6lzy9iiqoysvtdsgx719fng9n,1,27.1,83,2023-01-13T19:26:08.142Z,2023-01-13T19:26:14Z,3975608557,285,,3975608555,152,,3975608551,295,,3975608693,233,172,3975608549,13,,3975608553,56,Back,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940343,172,4,1,21,14,xcevba75jfkrg4s6tl89zl3y,0,72.9,17,2023-01-13T19:26:08.143Z,2023-01-13T19:26:14Z,3975608665,56,Right,3975608667,152,,3975608663,295,,3975608707,233,211,3975608661,13,,3975608669,286,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940447,212,1,1,21,33,6lzy9iiqoysvtdsgx719fng9n,1,25.1,77.9,2023-01-13T19:26:26.783Z,2023-01-13T19:26:29Z,3975609191,140,22.7,3975609189,56,Back,3975609193,141,57.9,3975609183,189,,3975609187,152,,3975609197,213,4.5,3975609185,5,,3975609195,212,13.8,99u6g0ylhiyfknlf015xrz8r8,C. van Bohemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940465,213,1,1,21,35,6lzy9iiqoysvtdsgx719fng9n,1,22.7,57.9,2023-01-13T19:26:29.631Z,2023-01-13T19:26:31Z,3975609313,141,35.8,3975609315,212,22.2,3975609311,140,7.2,3975609309,56,Back,3975609317,213,3.9,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940479,214,1,1,21,37,6lzy9iiqoysvtdsgx719fng9n,0,7.2,35.8,2023-01-13T19:26:31.294Z,2023-01-13T19:26:32Z,3975609355,213,0.1,3975609353,212,26.9,3975609349,140,32.7,3975609347,56,Back,3975609351,141,40.3,,,,,,,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940493,173,49,1,21,41,xcevba75jfkrg4s6tl89zl3y,1,65.4,58.6,2023-01-13T19:26:35.160Z,2023-01-13T19:26:35Z,,,,,,,,,,,,,,,,,,,,,,,,,cglskkkycbja9rjybhui9hdrd,M. Kaandorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940541,174,1,1,21,43,xcevba75jfkrg4s6tl89zl3y,1,75.8,43.3,2023-01-13T19:26:37.064Z,2023-01-13T19:26:49Z,3975609645,56,Center,3975609653,213,4.2,3975609651,212,10.3,3975609647,140,70.9,3975609649,141,30.2,,,,,,,,,,cglskkkycbja9rjybhui9hdrd,M. Kaandorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940543,175,27,1,21,54,xcevba75jfkrg4s6tl89zl3y,1,0,0,2023-01-13T19:26:48.298Z,2023-01-13T19:26:52Z,3975609717,233,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940551,215,27,1,21,54,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2023-01-13T19:26:48.298Z,2023-01-13T19:26:52Z,3975609721,233,175,3975609681,41,Injury,3975609683,53,dlgqk5qe96gaxeq8vu4dozyms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940841,176,28,1,23,6,xcevba75jfkrg4s6tl89zl3y,1,0,0,2023-01-13T19:28:00.429Z,2023-01-13T19:28:05Z,3975611303,233,216,3975611273,55,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940821,216,28,1,23,6,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2023-01-13T19:28:00.429Z,2023-01-13T19:28:05Z,3975611135,55,215,3975611309,233,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940905,177,68,1,23,23,xcevba75jfkrg4s6tl89zl3y,1,0,0,2023-01-13T19:28:17.501Z,2023-01-13T19:28:17Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940907,217,68,1,23,24,6lzy9iiqoysvtdsgx719fng9n,0,0,0,2023-01-13T19:28:17.937Z,2023-01-13T19:28:18Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940927,178,1,1,23,25,xcevba75jfkrg4s6tl89zl3y,1,65.2,25.2,2023-01-13T19:28:18.860Z,2023-01-13T19:28:22Z,3975611641,212,10.8,3975611643,213,3.8,3975611639,141,15.0,3975611635,56,Right,3975611637,140,57.3,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940935,179,1,1,23,28,xcevba75jfkrg4s6tl89zl3y,1,57.1,15.1,2023-01-13T19:28:21.980Z,2023-01-13T19:28:24Z,3975611683,56,Back,3975611689,212,17.1,3975611691,213,2.3,3975611685,140,46.4,3975611687,141,34.0,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940961,180,1,1,23,30,xcevba75jfkrg4s6tl89zl3y,1,46.4,34,2023-01-13T19:28:24.092Z,2023-01-13T19:28:29Z,3975611847,212,18.5,3975611845,141,61.1,3975611851,213,1.5,3975611841,56,Back,3975611843,140,47.3,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941003,181,1,1,23,35,xcevba75jfkrg4s6tl89zl3y,1,57.5,64.9,2023-01-13T19:28:29.180Z,2023-01-13T19:28:39Z,3975612061,141,57.5,3975612063,212,5.5,3975612057,56,Center,3975612059,140,55.4,3975612065,213,4.3,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941015,182,1,1,23,45,xcevba75jfkrg4s6tl89zl3y,1,66.8,41.6,2023-01-13T19:28:38.908Z,2023-01-13T19:28:42Z,3975612121,56,Right,3975612129,213,5.1,3975612123,140,76.2,3975612127,212,27.1,3975612125,141,4.5,,,,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941023,183,1,1,23,49,xcevba75jfkrg4s6tl89zl3y,1,81.4,3.8,2023-01-13T19:28:42.861Z,2023-01-13T19:28:44Z,3975612167,212,5.8,3975612165,141,12.2,3975612161,56,Right,3975612169,213,1.7,3975612163,140,80.5,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941027,184,1,1,23,50,xcevba75jfkrg4s6tl89zl3y,1,80.5,12.2,2023-01-13T19:28:44.492Z,2023-01-13T19:28:55Z,3975612185,213,5.9,3975612173,56,Right,3975612175,140,94.4,3975612179,141,3.0,3975612181,212,15.9,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941035,185,1,1,23,52,xcevba75jfkrg4s6tl89zl3y,0,94.9,2.7,2023-01-13T19:28:46.237Z,2023-01-13T19:28:47Z,3975612245,213,1.7,3975612237,56,Center,3975612235,155,,3975612243,212,28.2,3975612239,140,92.0,3975612241,141,43.9,3975612233,2,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941041,218,12,1,23,53,6lzy9iiqoysvtdsgx719fng9n,1,6.4,58.7,2023-01-13T19:28:47.461Z,2023-01-13T19:28:49Z,3975612295,15,,3975612293,213,6.0,3975612285,56,Back,3975612289,141,47.8,3975612291,212,28.4,3975612287,140,32.5,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941051,219,49,1,23,56,6lzy9iiqoysvtdsgx719fng9n,1,32.8,47.8,2023-01-13T19:28:50.594Z,2023-01-13T19:28:50Z,,,,,,,,,,,,,,,,,,,,,,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941079,220,1,1,23,58,6lzy9iiqoysvtdsgx719fng9n,1,38,37,2023-01-13T19:28:51.875Z,2023-01-13T19:29:00Z,3975612505,213,4.4,3975612499,140,35.1,3975612503,212,9.6,3975612501,141,23.6,3975612497,56,Back,,,,,,,,,,dlgqk5qe96gaxeq8vu4dozyms,G. Misehouy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941089,221,1,1,24,6,6lzy9iiqoysvtdsgx719fng9n,1,45.3,43.4,2023-01-13T19:29:00.194Z,2023-01-13T19:29:04Z,3975612543,56,Back,3975612549,212,17.4,3975612551,213,2.1,3975612545,140,36.5,3975612547,141,65.1,,,,,,,,,,baghnvel8qsn5k9s79jiyldnu,A. Martha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941115,222,1,1,24,10,6lzy9iiqoysvtdsgx719fng9n,1,37.9,70.5,2023-01-13T19:29:04.498Z,2023-01-13T19:29:11Z,3975612713,212,25.8,3975612715,213,0.7,3975612709,140,57.2,3975612711,141,94.1,3975612707,56,Left,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941111,186,45,1,24,15,xcevba75jfkrg4s6tl89zl3y,0,27.6,19.7,2023-01-13T19:29:09.275Z,2023-01-13T20:06:54Z,3975612819,233,225,3975612693,56,Back,3975612695,285,,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941205,225,3,1,24,15,6lzy9iiqoysvtdsgx719fng9n,1,72.4,80.3,2023-01-13T19:29:09.275Z,2023-01-13T20:06:13Z,3975613259,233,186,3975613257,286,,3975613255,56,Left,,,,,,,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941203,188,45,1,24,16,xcevba75jfkrg4s6tl89zl3y,0,26.6,18.5,2023-01-13T19:29:09.782Z,2023-01-13T20:06:55Z,3975613239,56,Back,3975613329,233,223,3975613241,285,,,,,,,,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941125,223,3,1,24,16,6lzy9iiqoysvtdsgx719fng9n,1,73.4,81.5,2023-01-13T19:29:09.782Z,2023-01-13T20:06:54Z,3975612765,286,,3975612763,56,Left,3975612815,233,188,,,,,,,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941129,224,4,1,24,19,6lzy9iiqoysvtdsgx719fng9n,1,77.5,73.4,2023-01-13T19:29:13.555Z,2023-01-13T19:29:49Z,3975612795,233,187,3975612785,13,,3975612793,286,,3975612789,152,,3975612791,265,,3975612787,56,Center,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941123,187,4,1,24,19,xcevba75jfkrg4s6tl89zl3y,0,22.5,26.6,2023-01-13T19:29:13.556Z,2023-01-13T19:29:49Z,3975612753,13,,3975612761,285,,3975612759,265,,3975612755,56,Back,3975612801,233,224,3975612757,152,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941301,226,2,1,25,3,6lzy9iiqoysvtdsgx719fng9n,1,73.6,76.2,2023-01-13T19:29:57.124Z,2023-01-13T19:30:07Z,3975613807,141,39.2,3975613805,140,88.0,3975613797,5,,3975613801,152,,3975613941,2,,3975613803,56,Center,3975613939,7,bgydmtsi0ngn9k56apo29v0no,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941319,189,55,1,25,3,xcevba75jfkrg4s6tl89zl3y,1,8.8,61.7,2023-01-13T19:29:57.125Z,2023-01-13T19:52:11Z,,,,,,,,,,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941305,227,43,1,25,6,6lzy9iiqoysvtdsgx719fng9n,1,0,0,2023-01-13T19:30:00.211Z,2023-01-13T19:30:10Z,3975613829,56,Center,3975613997,144,44,3975613831,286,0,,,,,,,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941373,190,1,1,25,21,xcevba75jfkrg4s6tl89zl3y,1,19.9,59.9,2023-01-13T19:30:15.311Z,2023-01-13T20:00:50Z,3975614279,140,23.2,3975614281,141,75.8,3975614273,5,,3975614283,212,11.4,3975614277,56,Back,3975614285,213,1.3,3975614275,241,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941383,191,4,1,25,31,xcevba75jfkrg4s6tl89zl3y,1,41.9,76.6,2023-01-13T19:30:24.755Z,2023-01-13T19:38:46Z,3975614345,56,Back,3975614497,233,228,3975614347,152,,3975614343,13,,3975625489,295,,3975614351,286,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941413,228,4,1,25,31,6lzy9iiqoysvtdsgx719fng9n,0,58.1,23.4,2023-01-13T19:30:24.756Z,2023-01-13T19:30:30Z,3975614489,56,Center,3975614511,233,191,3975614487,295,,3975614491,152,,3975614493,285,,3975614485,13,,,,,,,,31v89l4k38v1wpisz7xhkq38,J. Banel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941427,192,1,1,25,37,xcevba75jfkrg4s6tl89zl3y,1,44.6,63.5,2023-01-13T19:30:31.295Z,2023-01-13T19:30:33Z,3975614583,141,48.3,3975614575,5,,3975614585,212,10.3,3975614577,152,,3975614581,140,44.3,3975614587,213,4.7,3975614579,56,Back,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941443,193,1,1,25,39,xcevba75jfkrg4s6tl89zl3y,1,44.5,48.3,2023-01-13T19:30:33.344Z,2023-01-13T19:30:37Z,3975614635,56,Right,3975614637,140,55.8,3975614641,212,31.9,3975614639,141,4.7,3975614643,213,5.1,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941453,194,1,1,25,43,xcevba75jfkrg4s6tl89zl3y,1,58,2.7,2023-01-13T19:30:37.087Z,2023-01-13T19:30:38Z,3975614693,213,6.2,3975614685,56,Right,3975614689,141,2.2,3975614687,140,63.4,3975614691,212,5.7,,,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941457,195,1,1,25,44,xcevba75jfkrg4s6tl89zl3y,1,63.4,2.7,2023-01-13T19:30:38.640Z,2023-01-13T19:30:40Z,3975614697,56,Right,3975614699,140,66.0,3975614701,141,10.0,3975614705,213,1.1,3975614703,212,5.7,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941475,196,1,1,25,46,xcevba75jfkrg4s6tl89zl3y,1,66,10,2023-01-13T19:30:39.888Z,2023-01-13T19:30:44Z,3975614817,140,74.0,3975614821,212,9.2,3975614815,56,Right,3975614823,213,5.9,3975614819,141,4.5,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941481,197,1,1,25,50,xcevba75jfkrg4s6tl89zl3y,1,94,28.7,2023-01-13T19:30:44.608Z,2023-01-13T19:32:50Z,3975614837,56,Center,3975614845,213,1.3,3975617663,210,16,3975617671,22,,3975614839,140,97.8,3975614843,212,15.0,3975617667,154,,3975614841,141,49.9,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
2496941497,198,16,1,25,54,xcevba75jfkrg4s6tl89zl3y,1,98.3,47.7,2023-01-13T19:30:47.952Z,2023-01-13T19:32:51Z,3975617695,154,,3975617697,55,197,3975615879,76,,3975615891,231,48.9,3975615881,102,53.9,3975614917,56,Center,3975614915,16,,3975615103,20,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,3975615113,374,2023-01-13 19:30:47.810,3975615889,230,100,3975615883,103,5.1,3975617693,29,,3975615121,375,3975615885,214,3975617701,136,3975614913,22,,,,,,,,25:54.133,,,
2496941705,229,1,1,26,41,6lzy9iiqoysvtdsgx719fng9n,1,49.8,49.9,2023-01-13T19:31:35.574Z,2023-01-13T19:31:37Z,3975616113,212,14.4,3975616115,213,2.6,3975616111,141,60.5,3975616109,140,37.9,3975616107,56,Back,3975616117,279,G,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941727,230,1,1,26,43,6lzy9iiqoysvtdsgx719fng9n,1,37.7,60.2,2023-01-13T19:31:37.558Z,2023-01-13T19:31:40Z,3975616229,140,27.8,3975616233,212,17.8,3975616227,56,Back,3975616235,213,4.1,3975616231,141,38.9,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941741,231,1,1,26,47,6lzy9iiqoysvtdsgx719fng9n,1,27.3,38.3,2023-01-13T19:31:40.838Z,2023-01-13T19:31:44Z,3975616313,213,2.7,3975616305,56,Back,3975616309,141,51.5,3975616311,212,22.7,3975616307,140,7.4,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941751,232,1,1,26,50,6lzy9iiqoysvtdsgx719fng9n,1,7.6,52.1,2023-01-13T19:31:44.263Z,2023-01-13T19:31:48Z,3975616379,141,77.7,3975616381,212,55.8,3975616373,157,,3975616383,213,0.3,3975616377,140,58.1,3975616385,1,,3975616375,56,Center,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941755,233,61,1,26,54,6lzy9iiqoysvtdsgx719fng9n,0,58.1,77.7,2023-01-13T19:31:48.134Z,2023-01-13T19:31:48Z,3975616393,56,Center,,,,,,,,,,,,,,,,,,,,,,31v89l4k38v1wpisz7xhkq38,J. Banel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941761,199,49,1,26,56,xcevba75jfkrg4s6tl89zl3y,1,44.8,1.9,2023-01-13T19:31:50.195Z,2023-01-13T19:31:50Z,,,,,,,,,,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941773,200,1,1,26,56,xcevba75jfkrg4s6tl89zl3y,1,44.8,1.9,2023-01-13T19:31:50.306Z,2023-01-13T19:31:54Z,3975616459,56,Back,3975616463,141,36.9,3975616461,140,19.9,3975616469,1,,3975616465,212,35.4,3975616467,213,2.4,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941781,201,1,1,27,0,xcevba75jfkrg4s6tl89zl3y,1,19.9,36.9,2023-01-13T19:31:53.986Z,2023-01-13T20:00:53Z,3975616529,212,14.1,3975616527,141,57.2,3975616531,213,1.4,3975616523,56,Back,3975616525,140,22.7,,,,,,,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941785,202,3,1,27,3,xcevba75jfkrg4s6tl89zl3y,1,24.9,59.2,2023-01-13T19:31:56.804Z,2023-01-13T19:31:58Z,3975616539,56,Back,3975616543,233,234,3975616541,285,,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941783,234,45,1,27,3,6lzy9iiqoysvtdsgx719fng9n,0,75.1,40.8,2023-01-13T19:31:56.804Z,2023-01-13T19:31:58Z,3975616537,286,,3975616551,233,202,3975616535,56,Center,,,,,,,,,,,,,,,,alfx6xxo38q6hmydbcr0rw67e,S. Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941799,203,1,1,27,3,xcevba75jfkrg4s6tl89zl3y,1,25.7,61.1,2023-01-13T19:31:57.634Z,2023-01-13T19:32:01Z,3975616597,141,96.7,3975616599,212,24.4,3975616595,140,28.5,3975616601,213,1.4,3975616593,56,Back,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941809,204,1,1,27,7,xcevba75jfkrg4s6tl89zl3y,1,34.5,96.9,2023-01-13T19:32:00.948Z,2023-01-13T19:32:03Z,3975616655,140,77.4,3975616657,141,62.0,3975616661,213,5.8,3975616653,56,Center,3975616663,1,,3975616651,155,,3975616659,212,50.9,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941815,205,1,1,27,10,xcevba75jfkrg4s6tl89zl3y,1,77.4,62,2023-01-13T19:32:03.762Z,2023-01-13T19:32:05Z,3975616695,56,Center,3975616703,213,1.0,3975616697,140,79.7,3975616699,141,67.6,3975616701,212,4.5,,,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941821,206,1,1,27,11,xcevba75jfkrg4s6tl89zl3y,0,84,69.5,2023-01-13T19:32:04.763Z,2023-01-13T20:04:12Z,3975616751,141,48.1,3975616747,56,Center,3975616749,140,90.7,3975616753,212,16.2,3975616755,213,5.2,,,,,,,,,,7flz5rsy2e31gbd8udiqg14gl,L. Kaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953767,422,61,1,27,12,6lzy9iiqoysvtdsgx719fng9n,1,14.3,34.4,2023-01-13T19:32:05.677Z,2023-01-13T20:02:29Z,3975682443,56,Back,,,,,,,,,,,,,,,,,,,,,,bgydmtsi0ngn9k56apo29v0no,J. Hato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941829,207,61,1,27,14,xcevba75jfkrg4s6tl89zl3y,0,91.3,49.5,2023-01-13T19:32:08.155Z,2023-01-13T20:01:20Z,3975616787,56,Center,,,,,,,,,,,,,,,,,,,,,,cipmd3k2nfv0ddic0l8go14gl,C. Benschop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941823,235,12,1,27,14,6lzy9iiqoysvtdsgx719fng9n,1,9.8,44.6,2023-01-13T19:32:08.503Z,2023-01-13T19:58:34Z,3975616777,213,0.5,3975616771,140,14.3,3975616769,56,Back,3975616775,212,5.4,3975616773,141,48.4,,,,,,,,,,3z9bdfblis9tl3e1uo7e72h62,D. Warmerdam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953615,359,3,1,27,16,xcevba75jfkrg4s6tl89zl3y,1,90.7,44.1,2023-01-13T19:32:09.677Z,2023-01-13T20:02:00Z,3975681607,56,Center,3975681777,233,421,3975681609,286,,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953591,421,45,1,27,16,6lzy9iiqoysvtdsgx719fng9n,0,9.3,55.9,2023-01-13T19:32:09.677Z,2023-01-13T20:02:02Z,3975681795,233,359,3975681775,285,,3975681773,56,Back,,,,,,,,,,,,,,,,9nix5y8xcj34ps62r34udtqwa,K. Hlynsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941855,208,15,1,27,18,xcevba75jfkrg4s6tl89zl3y,1,96.1,41,2023-01-13T19:32:12.515Z,2023-01-13T20:02:16Z,3975617173,103,5.1,3975617181,147,46.4,3975616919,56,Center,3975617061,20,,3975617179,146,99.8,3975617175,214,,3975616915,22,,3975617177,458,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,3975616917,60,,3975617171,102,48.0,3975617065,233,236,3975617169,80,,,,,,,,,,,,,,,,,,,,
2496941847,236,10,1,27,18,6lzy9iiqoysvtdsgx719fng9n,1,0.9,54.3,2023-01-13T19:32:12.615Z,2023-01-13T20:03:11Z,3975617069,233,208,3975685261,179,,3975616889,182,,3975685259,173,,3975616891,56,Back,,,,,,,,,,68hoounwudpjrr2wmovkyvswk,T. de Graaff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
