id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/10/value,qualifier/14/value,qualifier/11/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2516565557,14,1,1,0,58,1wyg1tunyt7go9tnjea1hjqxb,0,48.6,67.9,2023-03-06T19:01:09.544Z,2023-03-06T19:01:10Z,4078961235,140,72.6,4078961233,56,Center,4078961231,3,,4078961239,212,25.5,4078961237,141,61.8,4078961241,213,6.1,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516565559,17,1,1,1,1,bk5ltsueqmeng29eovd8m2tml,1,28.3,38,2023-03-06T19:01:12.256Z,2023-03-06T19:01:14Z,4078961263,212,25.5,4078961261,141,75.1,4078961257,56,Back,4078961259,140,31.6,4078961265,213,1.4,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516565573,18,1,1,1,3,bk5ltsueqmeng29eovd8m2tml,1,33.7,84.4,2023-03-06T19:01:14.599Z,2023-03-06T19:01:18Z,4078961363,213,3.8,4078961355,56,Back,4078961357,140,23.5,4078961359,141,71.7,4078961361,212,13.8,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516565585,19,1,1,1,7,bk5ltsueqmeng29eovd8m2tml,1,27.2,66.3,2023-03-06T19:01:18.567Z,2023-03-06T19:01:22Z,4078961433,56,Back,4078961443,213,4.6,4078961435,140,24.5,4078961437,141,29.8,4078961441,212,25.0,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516565605,20,1,1,1,11,bk5ltsueqmeng29eovd8m2tml,1,24.5,29.8,2023-03-06T19:01:21.936Z,2023-03-06T19:01:24Z,4078961563,213,5.1,4078961555,56,Back,4078961561,212,11.9,4078961557,140,28.9,4078961559,141,13.7,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516565625,21,1,1,1,13,bk5ltsueqmeng29eovd8m2tml,0,28.6,9.4,2023-03-06T19:01:24.064Z,2023-03-06T19:01:27Z,4078961679,1,,4078961677,213,6.2,4078961671,140,63.3,4078961675,212,36.5,4078961669,56,Right,4078961667,155,,4078961673,141,7.0,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516565629,15,49,1,1,16,1wyg1tunyt7go9tnjea1hjqxb,1,34.6,83.2,2023-03-06T19:01:27.134Z,2023-03-06T19:01:27Z,,,,,,,,,,,,,,,,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516565631,22,3,1,1,17,bk5ltsueqmeng29eovd8m2tml,0,62.2,12.6,2023-03-06T19:01:28.144Z,2023-03-06T19:01:43Z,4078962219,233,16,4078961699,56,Right,4078961701,286,,,,,,,,,,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516565633,16,7,1,1,17,1wyg1tunyt7go9tnjea1hjqxb,0,37.8,87.4,2023-03-06T19:01:28.145Z,2023-03-06T19:01:43Z,4078962199,233,22,4078962197,285,,4078961703,56,Back,,,,,,,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516565637,23,61,1,1,18,bk5ltsueqmeng29eovd8m2tml,1,59,8.3,2023-03-06T19:01:29.122Z,2023-03-06T19:01:29Z,4078961727,56,Right,,,,,,,,,,,,,,,,,,,,,,5i0e7e59vav8ynqzt7qrvitt6,J. Hornkamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516565675,17,1,1,1,23,1wyg1tunyt7go9tnjea1hjqxb,0,56.2,94.2,2023-03-06T19:01:34.839Z,2023-03-06T19:01:35Z,4078961923,212,35.3,4078961921,141,83.3,4078961927,1,,4078961925,213,6.1,4078961917,56,Left,4078961919,140,89.1,4078961915,155,,,,,8u19xeh9ugvh8f1mh7jnbbhuc,K. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516565673,24,49,1,1,24,bk5ltsueqmeng29eovd8m2tml,1,16.6,12.8,2023-03-06T19:01:35.208Z,2023-03-06T19:01:35Z,,,,,,,,,,,,,,,,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516565679,25,1,1,1,24,bk5ltsueqmeng29eovd8m2tml,1,16.9,13.9,2023-03-06T19:01:35.832Z,2023-03-06T19:01:37Z,4078961955,140,9.4,4078961959,212,12.5,4078961961,213,2.3,4078961957,141,28.1,4078961953,56,Back,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516565699,26,1,1,1,26,bk5ltsueqmeng29eovd8m2tml,1,9.4,28.1,2023-03-06T19:01:37.640Z,2023-03-06T19:01:39Z,4078962043,213,5.3,4078962035,56,Back,4078962039,141,4.4,4078962037,140,20.2,4078962041,212,19.7,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516565727,27,1,1,1,28,bk5ltsueqmeng29eovd8m2tml,1,18.7,4.4,2023-03-06T19:01:39.848Z,2023-03-06T19:01:42Z,4078962175,141,18.0,4078962173,140,5.3,4078962177,212,16.8,4078962179,213,2.6,4078962171,56,Back,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516565733,28,1,1,1,31,bk5ltsueqmeng29eovd8m2tml,0,5.2,11.5,2023-03-06T19:01:42.024Z,2023-03-06T19:01:45Z,4078962243,140,45.1,4078962247,212,42.7,4078962249,213,6.1,4078962241,56,Back,4078962245,141,0.0,4078962251,1,,4078962239,157,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516565815,18,5,1,1,34,1wyg1tunyt7go9tnjea1hjqxb,1,55,100.8,2023-03-06T19:01:45.201Z,2023-03-06T19:03:43Z,4078962671,233,29,4078962663,56,Left,4078962665,347,,,,,,,,,,,,,,,,,8u19xeh9ugvh8f1mh7jnbbhuc,K. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516565751,29,5,1,1,34,bk5ltsueqmeng29eovd8m2tml,0,45,-0.8,2023-03-06T19:01:45.201Z,2023-03-06T19:01:54Z,4078962341,56,Back,4078962343,347,,4078962683,233,18,,,,,,,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516565853,19,1,1,1,43,1wyg1tunyt7go9tnjea1hjqxb,1,47.5,100,2023-03-06T19:01:54.205Z,2023-03-06T19:01:57Z,4078962901,1,,4078962893,140,23.7,4078962899,213,3.5,4078962891,56,Back,4078962897,212,26.2,4078962895,141,90.2,4078962889,107,,,,,a33sy9bstlsfq023oiym5qk9g,D. Beukers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516565887,20,1,1,1,46,1wyg1tunyt7go9tnjea1hjqxb,1,20.2,87.5,2023-03-06T19:01:57.471Z,2023-03-06T19:02:01Z,4078963073,141,68.1,4078963069,56,Back,4078963077,213,3.9,4078963071,140,5.7,4078963075,212,20.1,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516565903,21,1,1,1,50,1wyg1tunyt7go9tnjea1hjqxb,1,6.8,63.3,2023-03-06T19:02:00.931Z,2023-03-06T19:02:03Z,4078963223,212,9.5,4078963219,140,15.7,4078963217,56,Back,4078963221,141,65.5,4078963225,213,0.2,,,,,,,,,,7ug3a0z74dj7qlq4jbtn1kutw,D. Deen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516565917,22,1,1,1,52,1wyg1tunyt7go9tnjea1hjqxb,1,15.7,65.5,2023-03-06T19:02:03.333Z,2023-03-06T19:02:05Z,4078963305,56,Back,4078963309,141,84.1,4078963311,212,12.7,4078963307,140,15.2,4078963313,213,1.6,,,,,,,,,,9bgq1tfyfzc3wg9pfr8q510k4,D. Kwakman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516565929,23,1,1,1,54,1wyg1tunyt7go9tnjea1hjqxb,1,16.5,83.5,2023-03-06T19:02:05.031Z,2023-03-06T19:02:06Z,4078963389,141,70.6,4078963387,140,23.8,4078963385,56,Back,4078963391,212,11.6,4078963393,213,5.4,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516565949,24,1,1,1,55,1wyg1tunyt7go9tnjea1hjqxb,1,22.7,73.8,2023-03-06T19:02:06.486Z,2023-03-06T19:02:08Z,4078963491,213,1.7,4078963485,140,21.6,4078963487,141,88.7,4078963489,212,10.2,4078963483,56,Back,,,,,,,,,,8u19xeh9ugvh8f1mh7jnbbhuc,K. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516565955,25,1,1,1,57,1wyg1tunyt7go9tnjea1hjqxb,1,20.9,93.2,2023-03-06T19:02:08.166Z,2023-03-06T19:02:10Z,4078963523,56,Back,4078963531,213,0.4,4078963525,140,28.3,4078963529,212,8.3,4078963527,141,97.4,,,,,,,,,,7s2zxbtepa7dgr8yl0s48afpw,F. Stam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516565983,26,1,1,1,59,1wyg1tunyt7go9tnjea1hjqxb,1,28.3,97.2,2023-03-06T19:02:10.430Z,2023-03-06T19:02:14Z,4078963689,212,25.8,4078963687,141,78.5,4078963685,140,6.9,4078963691,213,3.7,4078963683,56,Back,,,,,,,,,,a33sy9bstlsfq023oiym5qk9g,D. Beukers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516566019,27,1,1,2,3,1wyg1tunyt7go9tnjea1hjqxb,1,6.4,76.1,2023-03-06T19:02:14.752Z,2023-03-06T19:02:18Z,4078963845,140,5.2,4078963847,141,13.7,4078963849,212,42.5,4078963841,196,,4078963851,213,4.7,4078963843,56,Back,4078963853,1,,,,,8u19xeh9ugvh8f1mh7jnbbhuc,K. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516566049,28,1,1,2,7,1wyg1tunyt7go9tnjea1hjqxb,0,6,9.1,2023-03-06T19:02:18.719Z,2023-03-06T19:02:23Z,4078964097,189,,4078964013,212,44.3,4078964015,213,0.4,4078964005,155,,4078964011,141,33.9,4078964017,1,,4078964009,140,45.0,4078964007,56,Back,9v7zwguzazofzafwg3qevdo4q,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516566057,30,49,1,2,11,bk5ltsueqmeng29eovd8m2tml,1,50.6,70,2023-03-06T19:02:21.999Z,2023-03-06T19:02:22Z,,,,,,,,,,,,,,,,,,,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
