id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2503374069,188,1,1,21,26,z9phg19papi9f5fd6qxzr836,0,6.3,40.6,2023-02-03T19:23:36.864Z,2023-02-03T19:23:39Z,4009404003,213,0.3,4009403993,157,,4009403997,140,49.9,4009403999,141,65.1,4009404001,212,48.7,4009403995,56,Back,4009404005,1,,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374085,188,1,1,21,29,dvmw7d6jb38qvv7e6ziwu0vyr,0,49.3,34.8,2023-02-03T19:23:39.901Z,2023-02-03T19:23:42Z,4009404091,141,47.7,4009404085,3,,4009404095,213,0.4,4009404087,56,Center,4009404093,212,22.4,4009404089,140,68.9,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374115,189,1,1,21,31,z9phg19papi9f5fd6qxzr836,1,36.3,52.4,2023-02-03T19:23:41.903Z,2023-02-03T19:23:43Z,4009404275,56,Back,4009404277,140,41.2,4009404273,3,,4009404283,213,1.3,4009404279,141,79.6,4009404281,212,19.2,,,,,,,dsgea9ruo8blm2ppu19y1vod0,B. Reemst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374151,190,1,1,21,32,z9phg19papi9f5fd6qxzr836,1,41.2,79.6,2023-02-03T19:23:43.343Z,2023-02-03T19:23:47Z,4009404539,56,Back,4009404553,213,1.4,4009404547,141,95.1,4009404543,140,43.0,4009404551,212,10.7,,,,,,,,,,ab8p14hbfeph28j3ig36nzob9,T. Receveur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374171,191,1,1,21,36,z9phg19papi9f5fd6qxzr836,0,52.6,93.9,2023-02-03T19:23:46.911Z,2023-02-03T19:23:59Z,4009404681,1,,4009404679,213,5.8,4009405191,4,,4009404671,56,Center,4009404675,141,69.0,4009404673,140,80.3,4009404677,212,33.7,,,,cjuzhcgsj4mwwr4evn823hivp,Elso Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374175,189,8,1,21,38,dvmw7d6jb38qvv7e6ziwu0vyr,1,19.2,33.1,2023-02-03T19:23:49.773Z,2023-02-03T19:23:49Z,4009404699,56,Back,,,,,,,,,,,,,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374213,192,61,1,21,44,z9phg19papi9f5fd6qxzr836,0,97.8,67.6,2023-02-03T19:23:55.216Z,2023-02-03T19:23:55Z,4009404949,56,Center,,,,,,,,,,,,,,,,,,,,,,7kntrrc80dcadt8umvqf6qfe2,J. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374211,190,5,1,21,44,dvmw7d6jb38qvv7e6ziwu0vyr,1,-1,38.3,2023-02-03T19:23:55.229Z,2023-02-03T19:23:57Z,4009404947,346,,4009405053,233,193,4009404945,56,Back,,,,,,,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374227,193,5,1,21,44,z9phg19papi9f5fd6qxzr836,0,101,61.7,2023-02-03T19:23:55.229Z,2023-02-03T19:27:31Z,4009405023,346,,4009405019,56,Center,4009405091,233,190,,,,,,,,,,,,,,,,7kntrrc80dcadt8umvqf6qfe2,J. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374349,191,1,1,22,1,dvmw7d6jb38qvv7e6ziwu0vyr,1,5.1,38.9,2023-02-03T19:24:12.125Z,2023-02-03T19:24:14Z,4009406007,189,,4009405991,212,14.6,4009405997,237,,4009405993,213,5.3,4009405989,141,21.5,4009405985,56,Back,4009405983,124,,4009405987,140,13.3,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374395,192,1,1,22,5,dvmw7d6jb38qvv7e6ziwu0vyr,1,25.5,41.2,2023-02-03T19:24:16.557Z,2023-02-03T19:24:21Z,4009406331,140,18.2,4009406335,212,22.8,4009406333,141,72.7,4009406337,213,1.9,4009406329,56,Back,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374417,193,1,1,22,10,dvmw7d6jb38qvv7e6ziwu0vyr,1,22.7,80.2,2023-02-03T19:24:21.564Z,2023-02-03T19:24:27Z,4009406595,141,50.2,4009406591,56,Back,4009406599,213,4.8,4009406597,212,20.6,4009406593,140,25.3,,,,,,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374441,194,1,1,22,16,dvmw7d6jb38qvv7e6ziwu0vyr,1,42.7,33.4,2023-02-03T19:24:27.644Z,2023-02-03T19:24:30Z,4009406753,140,36.2,4009406757,212,17.7,4009406759,213,4.3,4009406751,56,Back,4009406755,141,9.4,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374489,195,1,1,22,19,dvmw7d6jb38qvv7e6ziwu0vyr,1,34.1,14.3,2023-02-03T19:24:30.188Z,2023-02-03T19:24:37Z,4009407123,56,Back,4009407131,213,1.5,4009407129,212,29.1,4009407127,141,57.0,4009407125,140,35.0,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374521,196,1,1,22,26,dvmw7d6jb38qvv7e6ziwu0vyr,1,43.2,64.3,2023-02-03T19:24:37.052Z,2023-02-03T19:24:41Z,4009407371,140,39.8,4009407375,212,18.0,4009407373,141,38.3,4009407377,213,4.5,4009407369,56,Back,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374559,197,1,1,22,30,dvmw7d6jb38qvv7e6ziwu0vyr,1,39.6,38.1,2023-02-03T19:24:41.468Z,2023-02-03T19:24:45Z,4009407633,212,20.3,4009407635,213,1.2,4009407627,56,Back,4009407629,140,46.6,4009407631,141,65.9,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374617,198,1,1,22,34,dvmw7d6jb38qvv7e6ziwu0vyr,1,51,69.8,2023-02-03T19:24:45.564Z,2023-02-03T19:24:51Z,4009407969,212,19.7,4009407971,213,1.3,4009407965,140,56.9,4009407963,56,Left,4009407967,141,97.3,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374661,199,1,1,22,40,dvmw7d6jb38qvv7e6ziwu0vyr,1,55.1,96.8,2023-02-03T19:24:51.724Z,2023-02-03T19:24:55Z,4009408149,213,3.4,4009408145,141,89.0,4009408141,56,Back,4009408147,212,24.0,4009408143,140,32.8,,,,,,,,,,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374695,200,1,1,22,44,dvmw7d6jb38qvv7e6ziwu0vyr,1,32,81.1,2023-02-03T19:24:55.387Z,2023-02-03T19:24:59Z,4009408331,212,29.9,4009408327,140,8.3,4009408329,141,56.6,4009408333,213,3.7,4009408325,56,Back,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374707,201,1,1,22,48,dvmw7d6jb38qvv7e6ziwu0vyr,0,8.3,56.6,2023-02-03T19:24:59.148Z,2023-02-03T19:25:00Z,4009408389,140,24.0,4009408393,212,16.8,4009408387,56,Back,4009408395,213,0.2,4009408391,141,61.1,,,,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374703,194,8,1,22,49,z9phg19papi9f5fd6qxzr836,1,80.3,39.2,2023-02-03T19:25:00.016Z,2023-02-03T19:25:00Z,4009408365,56,Center,,,,,,,,,,,,,,,,,,,,,,7plnzzirl3q10vucy37p7b6ui,P. Doesburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374719,195,50,1,22,50,z9phg19papi9f5fd6qxzr836,1,81.8,34.2,2023-02-03T19:25:01.744Z,2023-02-03T19:25:08Z,4009408449,56,Center,4009408703,233,202,4009408451,286,,,,,,,,,,,,,,,,,7plnzzirl3q10vucy37p7b6ui,P. Doesburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374761,202,7,1,22,50,dvmw7d6jb38qvv7e6ziwu0vyr,1,18.2,65.8,2023-02-03T19:25:01.745Z,2023-02-03T19:25:08Z,4009408683,233,195,4009408671,285,,4009408669,56,Back,,,,,,,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374779,203,1,1,22,57,dvmw7d6jb38qvv7e6ziwu0vyr,1,26.5,80.8,2023-02-03T19:25:07.980Z,2023-02-03T19:25:11Z,4009408741,141,66.8,4009408737,56,Back,4009408745,213,5.3,4009408739,140,33.2,4009408743,212,11.8,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374835,204,1,1,23,0,dvmw7d6jb38qvv7e6ziwu0vyr,1,45.4,62.4,2023-02-03T19:25:11.756Z,2023-02-03T19:32:17Z,4009409099,140,48.6,4009410129,210,13,4009409097,56,Back,4009409101,141,38.3,4009409105,213,4.9,4009409103,212,16.7,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
2503374841,205,13,1,23,5,dvmw7d6jb38qvv7e6ziwu0vyr,1,71.5,36.6,2023-02-03T19:25:16.699Z,2023-02-03T19:32:17Z,4009410149,74,,4009409135,56,Center,4009410169,231,50,4009410151,29,,4009410165,215,,4009409131,22,,4009409133,18,,4009410161,102,48.6,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,4009410155,55,204,4009410163,103,68.1,4009409923,20,,,4009410167,230,,,,,,,,,,,,,97.6,,,,
2503374823,196,5,1,23,7,z9phg19papi9f5fd6qxzr836,1,-1.4,49.8,2023-02-03T19:25:18.528Z,2023-02-03T19:25:21Z,4009409049,56,Back,4009409051,346,,4009409179,233,206,,,,,,,,,,,,,,,,7plnzzirl3q10vucy37p7b6ui,P. Doesburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503374849,206,5,1,23,7,dvmw7d6jb38qvv7e6ziwu0vyr,0,101.4,50.2,2023-02-03T19:25:18.528Z,2023-02-03T19:27:31Z,4009409177,346,,4009409175,56,Center,4009409219,233,196,,,,,,,,,,,,,,,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375029,197,1,1,23,32,z9phg19papi9f5fd6qxzr836,1,4.9,48.7,2023-02-03T19:25:43.777Z,2023-02-03T19:25:46Z,4009410219,140,4.6,4009410225,213,4.7,4009410221,141,23.3,4009410223,212,17.3,4009410217,56,Back,4009410215,124,,4009410229,237,,,,,7j7stqaomy8pnmzangrsyfahh,L. Bossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375051,198,1,1,23,35,z9phg19papi9f5fd6qxzr836,1,4.6,23.1,2023-02-03T19:25:45.969Z,2023-02-03T19:25:49Z,4009410417,140,26.2,4009410415,56,Back,4009410419,141,1.9,4009410421,212,26.9,4009410423,213,5.7,,,,,,,,,,8zsx2ykxkcusmsvbj8bsjk445,T. van Huizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375091,199,3,1,23,38,z9phg19papi9f5fd6qxzr836,1,27.3,2.6,2023-02-03T19:25:49.746Z,2023-02-03T19:26:42Z,4009410717,285,,4009410715,56,Back,4009410731,233,207,,,,,,,,,,,,,,,,pd5ksvrqxmxsuvfeenz0fqzu,T. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375057,207,45,1,23,38,dvmw7d6jb38qvv7e6ziwu0vyr,0,72.7,97.4,2023-02-03T19:25:49.746Z,2023-02-03T19:25:57Z,4009410483,286,,4009410481,56,Left,4009410747,233,199,,,,,,,,,,,,,,,,coxuin3vr6nkynlvcsvzphjl6,Rodrigo Rêgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375173,200,1,1,23,45,z9phg19papi9f5fd6qxzr836,1,69.6,26.1,2023-02-03T19:25:56.578Z,2023-02-03T19:26:04Z,4009411107,140,92.9,4009411105,56,Right,4009411113,213,5.7,4009411109,141,2.3,4009411111,212,29.3,,,,,,,,,,pd5ksvrqxmxsuvfeenz0fqzu,T. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375207,201,1,1,23,53,z9phg19papi9f5fd6qxzr836,1,81,2.5,2023-02-03T19:26:04.577Z,2023-02-03T19:26:08Z,4009411269,56,Right,4009411275,212,6.9,4009411271,140,87.6,4009411277,213,6.2,4009411273,141,1.9,,,,,,,,,,7e78647fbcn7noga5qlz46xux,A. Aberkane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375225,202,1,1,23,57,z9phg19papi9f5fd6qxzr836,1,78.2,4.4,2023-02-03T19:26:08.034Z,2023-02-03T19:26:09Z,4009411377,140,80.4,4009411375,56,Right,4009411379,141,16.1,4009411381,212,8.3,4009411383,213,1.3,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375243,203,1,1,23,58,z9phg19papi9f5fd6qxzr836,1,80.4,16.1,2023-02-03T19:26:09.665Z,2023-02-03T19:26:11Z,4009411483,213,1.5,4009411479,141,27.1,4009411481,212,7.5,4009411475,56,Center,4009411477,140,80.6,,,,,,,,,,dsgea9ruo8blm2ppu19y1vod0,B. Reemst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375271,204,1,1,24,0,z9phg19papi9f5fd6qxzr836,1,80.6,27.1,2023-02-03T19:26:11.009Z,2023-02-03T19:26:14Z,4009411671,140,87.8,4009411675,212,8.5,4009411673,141,32.7,4009411669,56,Center,4009411679,213,0.5,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375275,205,50,1,24,3,z9phg19papi9f5fd6qxzr836,1,94.4,30.6,2023-02-03T19:26:14.458Z,2023-02-03T19:26:16Z,4009411701,56,Center,4009411805,233,208,4009411705,286,,,,,,,,,,,,,,,,,pd5ksvrqxmxsuvfeenz0fqzu,T. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375295,208,7,1,24,3,dvmw7d6jb38qvv7e6ziwu0vyr,1,5.6,69.4,2023-02-03T19:26:14.459Z,2023-02-03T19:26:16Z,4009411783,233,205,4009411771,285,,4009411767,56,Back,,,,,,,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375281,206,45,1,24,4,z9phg19papi9f5fd6qxzr836,0,94.6,27.2,2023-02-03T19:26:15.138Z,2023-02-03T19:26:17Z,4009411725,56,Center,4009411885,233,209,4009411727,286,,,,,,,,,,,,,,,,,pd5ksvrqxmxsuvfeenz0fqzu,T. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375305,209,3,1,24,4,dvmw7d6jb38qvv7e6ziwu0vyr,1,5.4,72.8,2023-02-03T19:26:15.138Z,2023-02-03T19:26:17Z,4009411825,285,,4009411855,233,206,4009411823,56,Back,,,,,,,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375311,210,49,1,24,5,dvmw7d6jb38qvv7e6ziwu0vyr,1,7.4,86,2023-02-03T19:26:16.667Z,2023-02-03T19:26:17Z,,,,,,,,,,,,,,,,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375319,211,1,1,24,6,dvmw7d6jb38qvv7e6ziwu0vyr,0,7.4,86,2023-02-03T19:26:16.859Z,2023-02-03T19:26:19Z,4009411949,286,,4009411915,212,3.1,4009411911,140,10.0,4009411943,236,,4009411945,233,207,4009411917,213,0.5,4009411909,56,Back,4009411913,141,88.1,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375323,207,74,1,24,6,z9phg19papi9f5fd6qxzr836,1,92.8,7.3,2023-02-03T19:26:16.860Z,2023-02-03T20:00:14Z,4009411923,56,Right,4009411957,233,211,4009411925,285,,,,,,,,,,,,,,,,,7e78647fbcn7noga5qlz46xux,A. Aberkane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375347,212,1,1,24,8,dvmw7d6jb38qvv7e6ziwu0vyr,1,14.8,96.5,2023-02-03T19:26:19.211Z,2023-02-03T19:26:22Z,4009412083,213,6.0,4009412079,141,90.1,4009412081,212,14.0,4009412075,56,Back,4009412077,140,27.5,,,,,,,,,,coxuin3vr6nkynlvcsvzphjl6,Rodrigo Rêgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375351,213,4,1,24,11,dvmw7d6jb38qvv7e6ziwu0vyr,1,29.7,92.8,2023-02-03T19:26:22.203Z,2023-02-03T19:26:24Z,4009412099,285,,4009412225,233,208,4009412093,56,Back,4009412097,265,,4009412091,13,,4009412095,152,,,,,,,,ar47jfq139xyic4pvdhefduga,N. Bannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375357,208,4,1,24,11,z9phg19papi9f5fd6qxzr836,0,70.3,7.2,2023-02-03T19:26:22.204Z,2023-02-03T19:26:25Z,4009412131,13,,4009412135,152,,4009412133,56,Right,4009412251,233,213,4009412139,286,,4009412137,265,,,,,,,,ab8p14hbfeph28j3ig36nzob9,T. Receveur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375499,214,1,1,24,35,dvmw7d6jb38qvv7e6ziwu0vyr,1,28,88,2023-02-03T19:26:46.763Z,2023-02-03T19:26:48Z,4009413049,141,51.7,4009413051,212,27.3,4009413043,152,,4009413047,140,39.2,4009413065,189,,4009413053,213,5.2,4009413041,5,,4009413045,56,Back,bitv8dp51g02iyf6o3elxnoix,J. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375509,215,1,1,24,37,dvmw7d6jb38qvv7e6ziwu0vyr,1,39.2,51.7,2023-02-03T19:26:48.426Z,2023-02-03T19:26:50Z,4009413099,213,5.6,4009413101,1,,4009413097,212,48.5,4009413093,140,73.9,4009413095,141,4.6,4009413107,189,,4009413091,56,Right,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375519,216,1,1,24,39,dvmw7d6jb38qvv7e6ziwu0vyr,1,73.9,4.6,2023-02-03T19:26:50.314Z,2023-02-03T19:26:53Z,4009413183,212,24.3,4009413181,141,16.0,4009413179,140,95.8,4009413185,213,0.3,4009413177,56,Right,,,,,,,,,,d4z4gdds9hajylsy2hh5b78q,J. Ogenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375523,217,1,1,24,42,dvmw7d6jb38qvv7e6ziwu0vyr,0,95.8,16,2023-02-03T19:26:53.162Z,2023-02-03T19:26:55Z,4009413195,155,,4009413193,2,,4009413197,56,Center,4009413201,141,48.2,4009413205,213,2.0,4009413203,212,24.2,4009413199,140,86.0,,,,6mn57wdtnexqlumwsg8qyil90,D. Enokpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375543,209,12,1,24,44,z9phg19papi9f5fd6qxzr836,1,14.7,54.3,2023-02-03T19:26:55.585Z,2023-02-03T19:26:57Z,4009413331,140,38.1,4009413329,56,Back,4009413335,212,24.9,4009413333,141,59.9,4009413337,213,0.2,,,,,,,,,,ab8p14hbfeph28j3ig36nzob9,T. Receveur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375549,210,49,1,24,46,z9phg19papi9f5fd6qxzr836,1,38.1,59.9,2023-02-03T19:26:57.346Z,2023-02-03T19:26:57Z,,,,,,,,,,,,,,,,,,,,,,,,,7plnzzirl3q10vucy37p7b6ui,P. Doesburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375597,211,1,1,24,46,z9phg19papi9f5fd6qxzr836,1,38.1,59.9,2023-02-03T19:26:57.522Z,2023-02-03T19:27:03Z,4009413655,212,6.5,4009413651,140,33.8,4009413657,213,2.3,4009413653,141,66.7,4009413649,56,Back,,,,,,,,,,7plnzzirl3q10vucy37p7b6ui,P. Doesburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375601,212,61,1,24,52,z9phg19papi9f5fd6qxzr836,0,61.1,72,2023-02-03T19:27:02.946Z,2023-02-03T19:27:03Z,4009413677,56,Center,,,,,,,,,,,,,,,,,,,,,,dsgea9ruo8blm2ppu19y1vod0,B. Reemst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375615,218,49,1,24,53,dvmw7d6jb38qvv7e6ziwu0vyr,1,25.6,26.2,2023-02-03T19:27:04.795Z,2023-02-03T19:27:04Z,,,,,,,,,,,,,,,,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375625,219,1,1,24,54,dvmw7d6jb38qvv7e6ziwu0vyr,1,25.6,26.2,2023-02-03T19:27:05.002Z,2023-02-03T19:27:06Z,4009413845,213,5.5,4009413837,56,Back,4009413839,140,36.5,4009413841,141,10.8,4009413843,212,15.5,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375645,220,1,1,24,55,dvmw7d6jb38qvv7e6ziwu0vyr,1,36.5,10.8,2023-02-03T19:27:06.170Z,2023-02-03T19:27:08Z,4009413929,213,0.6,4009413927,212,10.7,4009413923,140,45.1,4009413925,141,19.3,4009413921,56,Back,,,,,,,,,,d4z4gdds9hajylsy2hh5b78q,J. Ogenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375651,221,1,1,24,57,dvmw7d6jb38qvv7e6ziwu0vyr,1,45.1,19.3,2023-02-03T19:27:08.746Z,2023-02-03T19:27:10Z,4009413993,213,4.9,4009413989,141,7.8,4009413987,140,46.3,4009413991,212,7.9,4009413985,56,Back,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375661,222,1,1,24,59,dvmw7d6jb38qvv7e6ziwu0vyr,1,46.3,7.8,2023-02-03T19:27:09.978Z,2023-02-03T19:27:12Z,4009414051,212,31.4,4009414047,140,72.6,4009414049,141,29.7,4009414053,213,0.5,4009414045,56,Center,,,,,,,,,,d4z4gdds9hajylsy2hh5b78q,J. Ogenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375663,223,50,1,25,1,dvmw7d6jb38qvv7e6ziwu0vyr,1,73.8,28.8,2023-02-03T19:27:12.130Z,2023-02-03T19:27:15Z,4009414059,286,,4009414057,56,Center,4009414153,233,213,,,,,,,,,,,,,,,,ar47jfq139xyic4pvdhefduga,N. Bannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375677,213,7,1,25,1,z9phg19papi9f5fd6qxzr836,1,26.2,71.2,2023-02-03T19:27:12.131Z,2023-02-03T19:27:14Z,4009414143,233,223,4009414115,285,,4009414113,56,Back,,,,,,,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375681,214,49,1,25,3,z9phg19papi9f5fd6qxzr836,1,45.6,55.7,2023-02-03T19:27:14.307Z,2023-02-03T19:27:14Z,,,,,,,,,,,,,,,,,,,,,,,,,pd5ksvrqxmxsuvfeenz0fqzu,T. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375691,215,1,1,25,3,z9phg19papi9f5fd6qxzr836,1,45.6,55.7,2023-02-03T19:27:14.578Z,2023-02-03T19:27:15Z,4009414175,140,39.8,4009414179,212,7.1,4009414177,141,61.2,4009414181,213,2.6,4009414173,56,Back,,,,,,,,,,pd5ksvrqxmxsuvfeenz0fqzu,T. Touré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375705,216,1,1,25,4,z9phg19papi9f5fd6qxzr836,1,39.8,61.2,2023-02-03T19:27:15.651Z,2023-02-03T19:27:16Z,4009414259,56,Back,4009414261,140,35.4,4009414265,212,7.9,4009414263,141,51.8,4009414267,213,4.1,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375711,217,1,1,25,5,z9phg19papi9f5fd6qxzr836,1,35.4,51.8,2023-02-03T19:27:16.658Z,2023-02-03T19:27:17Z,4009414283,141,63.7,4009414287,213,1.7,4009414281,140,34.4,4009414279,56,Back,4009414285,212,8.2,,,,,,,,,,ab8p14hbfeph28j3ig36nzob9,T. Receveur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375729,218,1,1,25,6,z9phg19papi9f5fd6qxzr836,1,34.4,63.7,2023-02-03T19:27:17.410Z,2023-02-03T19:27:21Z,4009414403,141,28.9,4009414407,213,4.2,4009414401,140,22.3,4009414405,212,26.9,4009414399,56,Back,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375759,219,1,1,25,10,z9phg19papi9f5fd6qxzr836,1,22.3,28.9,2023-02-03T19:27:20.882Z,2023-02-03T19:27:24Z,4009414615,140,42.0,4009414617,141,3.2,4009414619,212,27.1,4009414613,56,Back,4009414621,213,5.6,,,,,,,,,,8zsx2ykxkcusmsvbj8bsjk445,T. van Huizen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503375799,220,1,1,25,14,z9phg19papi9f5fd6qxzr836,1,46.1,2.3,2023-02-03T19:27:24.850Z,2023-02-03T19:27:28Z,4009414815,212,21.5,4009414811,140,54.7,4009414817,213,1.1,4009414809,56,Center,4009414813,141,31.0,,,,,,,,,,7e78647fbcn7noga5qlz46xux,A. Aberkane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
