id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2495351045,158,6,1,17,51,bk5ltsueqmeng29eovd8m2tml,1,97.9,68.2,2023-01-06T19:21:19.652Z,2023-01-06T19:25:40Z,3967257537,56,Center,3967257539,73,,3967257553,233,140,,,,,,,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351351,159,1,1,18,20,bk5ltsueqmeng29eovd8m2tml,0,99.5,99.5,2023-01-06T19:21:48.094Z,2023-01-06T19:21:55Z,3967259179,213,4.6,3967259471,233,141,3967259181,1,,3967259171,56,Center,3967259173,140,96.2,3967259167,155,,3967259175,141,50.7,3967259169,223,,9najgqcaamqj0qtiicuq9hey,R. Meerveld,,3967259163,2,3967259165,6,3967259177,212,,,,,,,,,,,,,,,,33.4,,,,,,
2495351403,141,41,1,18,23,7rmv5ns2rj7bn4otpkur0mx0x,1,4.9,49.7,2023-01-06T19:21:51.659Z,2023-01-06T19:21:57Z,3967259425,140,22.2,3967259497,233,159,3967259431,213,5.2,3967259427,141,0.0,3967259429,212,39.3,,,,,,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351409,142,5,1,18,27,7rmv5ns2rj7bn4otpkur0mx0x,0,23.4,-1.4,2023-01-06T19:21:54.854Z,2023-01-06T19:22:08Z,3967260349,233,160,3967259461,56,Back,3967259463,347,,,,,,,,,,,,,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351559,160,5,1,18,27,bk5ltsueqmeng29eovd8m2tml,1,76.6,101.4,2023-01-06T19:21:54.854Z,2023-01-06T19:26:09Z,3967260337,233,142,3967260313,347,,3967260311,56,Left,,,,,,,,,,,,,,,,9najgqcaamqj0qtiicuq9hey,R. Meerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351575,161,1,1,18,40,bk5ltsueqmeng29eovd8m2tml,0,76.9,100,2023-01-06T19:22:07.870Z,2023-01-06T19:22:10Z,3967260421,213,5.5,3967260419,212,20.6,3967260413,56,Left,3967260411,107,,3967260415,140,91.2,3967260417,141,80.9,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351593,143,12,1,18,43,7rmv5ns2rj7bn4otpkur0mx0x,1,9,16.8,2023-01-06T19:22:10.772Z,2023-01-06T19:22:11Z,3967260519,56,Back,3967260523,141,13.5,3967260521,140,21.2,3967260543,15,,3967260525,212,13.0,3967260527,213,6.1,,,,,,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351625,162,8,1,18,46,bk5ltsueqmeng29eovd8m2tml,1,66.7,85.4,2023-01-06T19:22:14.325Z,2023-01-06T19:22:14Z,3967260671,56,Left,,,,,,,,,,,,,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351673,163,1,1,18,50,bk5ltsueqmeng29eovd8m2tml,1,67.1,92.6,2023-01-06T19:22:18.085Z,2023-01-06T19:22:19Z,3967260995,141,60.5,3967260997,212,29.6,3967260999,213,4.0,3967260993,140,48.1,3967260991,56,Back,,,,,,,,,,9najgqcaamqj0qtiicuq9hey,R. Meerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351697,164,1,1,18,51,bk5ltsueqmeng29eovd8m2tml,1,48.1,60.5,2023-01-06T19:22:19.365Z,2023-01-06T19:22:21Z,3967261119,212,12.6,3967261121,213,2.3,3967261111,140,40.5,3967261109,56,Back,3967261115,141,74.8,,,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351771,165,1,1,18,53,bk5ltsueqmeng29eovd8m2tml,1,37.4,74.4,2023-01-06T19:22:21.613Z,2023-01-06T19:22:26Z,3967261427,213,4.2,3967261417,56,Back,3967261429,1,,3967261419,140,22.6,3967261423,212,34.7,3967261421,141,28.8,,,,,,,75o7fx1uwk6pavxbnqqx28y51,M. Verreth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351803,166,1,1,18,58,bk5ltsueqmeng29eovd8m2tml,1,23,13.5,2023-01-06T19:22:26.189Z,2023-01-06T19:22:28Z,3967261575,140,31.1,3967261587,213,5.5,3967261579,141,1.9,3967261583,212,11.6,3967261571,56,Back,,,,,,,,,,etvamcwttnlg4sfxfulgzm7yt,K. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351913,167,1,1,19,3,bk5ltsueqmeng29eovd8m2tml,0,64.8,3.8,2023-01-06T19:22:31.477Z,2023-01-06T19:22:36Z,3967262197,212,34.9,3967262199,213,0.7,3967262195,141,35.8,3967262191,56,Center,3967262193,140,90.8,3967262201,1,,,,,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351899,144,52,1,19,7,7rmv5ns2rj7bn4otpkur0mx0x,1,9.8,61.7,2023-01-06T19:22:35.226Z,2023-01-06T19:22:35Z,,,,,,,,,,,,,,,,,,,,,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352027,145,80,1,19,20,7rmv5ns2rj7bn4otpkur0mx0x,0,7.5,51.9,2023-01-06T19:22:47.835Z,2023-01-06T19:22:47Z,,,,,,,,,,,,,,,,,,,,,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352075,146,1,1,19,22,7rmv5ns2rj7bn4otpkur0mx0x,0,13.5,53.4,2023-01-06T19:22:50.483Z,2023-01-06T19:22:53Z,3967263223,56,Left,3967263221,155,,3967263229,212,46.9,3967263231,213,0.4,3967263225,140,54.4,3967263233,1,,3967263227,141,81.1,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352093,168,1,1,19,26,bk5ltsueqmeng29eovd8m2tml,0,45.8,21.3,2023-01-06T19:22:54.301Z,2023-01-06T19:22:55Z,3967263345,1,,3967263337,140,65.0,3967263335,56,Center,3967263343,213,0.4,3967263341,212,22.1,3967263333,157,,3967263339,141,34.6,,,,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352119,147,1,1,19,26,7rmv5ns2rj7bn4otpkur0mx0x,1,39.6,71.5,2023-01-06T19:22:54.523Z,2023-01-06T19:22:58Z,3967263487,141,92.7,3967263489,212,16.1,3967263485,140,32.8,3967263481,3,,3967263483,56,Back,3967263491,213,2.0,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352143,148,1,1,19,30,7rmv5ns2rj7bn4otpkur0mx0x,1,29.1,92.1,2023-01-06T19:22:57.867Z,2023-01-06T19:22:59Z,3967263627,212,13.4,3967263625,141,75.3,3967263621,56,Back,3967263623,140,22.4,3967263629,213,4.2,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352179,149,1,1,19,32,7rmv5ns2rj7bn4otpkur0mx0x,1,21.7,74.5,2023-01-06T19:22:59.851Z,2023-01-06T19:23:03Z,3967263843,212,35.4,3967263841,141,22.4,3967263839,140,20.6,3967263837,56,Back,3967263845,213,4.7,3967263847,1,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352197,150,1,1,19,35,7rmv5ns2rj7bn4otpkur0mx0x,0,21.1,22.2,2023-01-06T19:23:03.482Z,2023-01-06T19:23:07Z,3967263985,140,36.2,3967263987,141,22.4,3967263989,212,15.9,3967263983,56,Back,3967263991,213,0.0,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352207,169,8,1,19,37,bk5ltsueqmeng29eovd8m2tml,1,65.4,72.9,2023-01-06T19:23:05.660Z,2023-01-06T19:23:05Z,3967264039,56,Center,,,,,,,,,,,,,,,,,,,,,,9najgqcaamqj0qtiicuq9hey,R. Meerveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352229,170,49,1,19,39,bk5ltsueqmeng29eovd8m2tml,1,68.2,82.3,2023-01-06T19:23:07.645Z,2023-01-06T19:23:07Z,,,,,,,,,,,,,,,,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352257,171,1,1,19,40,bk5ltsueqmeng29eovd8m2tml,0,68.2,82.3,2023-01-06T19:23:08.628Z,2023-01-06T19:23:10Z,3967264357,286,,3967264259,141,79.9,3967264351,236,,3967264353,233,151,3967264257,140,67.4,3967264261,212,1.8,3967264255,56,Left,3967264263,213,4.2,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352269,151,74,1,19,40,7rmv5ns2rj7bn4otpkur0mx0x,1,35.6,16.1,2023-01-06T19:23:08.629Z,2023-01-06T19:26:11Z,3967264359,233,171,3967264301,285,,3967264299,56,Back,,,,,,,,,,,,,,,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352281,152,49,1,19,43,7rmv5ns2rj7bn4otpkur0mx0x,1,26.7,18.5,2023-01-06T19:23:11.212Z,2023-01-06T19:23:11Z,,,,,,,,,,,,,,,,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352315,153,1,1,19,43,7rmv5ns2rj7bn4otpkur0mx0x,1,25.6,18.8,2023-01-06T19:23:11.395Z,2023-01-06T19:23:13Z,3967264569,141,23.9,3967264573,213,0.3,3967264571,212,12.2,3967264567,140,36.7,3967264565,56,Back,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352325,154,1,1,19,45,7rmv5ns2rj7bn4otpkur0mx0x,1,36.7,23.9,2023-01-06T19:23:13.474Z,2023-01-06T19:23:15Z,3967264647,213,5.0,3967264639,56,Back,3967264645,212,14.1,3967264641,140,41.1,3967264643,141,4.3,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352327,155,3,1,19,47,7rmv5ns2rj7bn4otpkur0mx0x,0,42.6,5.4,2023-01-06T19:23:15.634Z,2023-01-06T19:23:18Z,3967264799,233,172,3967264651,56,Back,3967264653,286,,,,,,,,,,,,,,,,,7797kpi7lkhc9dasfxuv9h7f9,L. Daneels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352349,172,7,1,19,47,bk5ltsueqmeng29eovd8m2tml,1,57.4,94.6,2023-01-06T19:23:15.635Z,2023-01-06T19:23:18Z,3967264793,233,155,3967264749,285,,3967264747,56,Left,3967264745,167,,,,,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352417,156,5,1,19,48,7rmv5ns2rj7bn4otpkur0mx0x,1,43.8,-1.5,2023-01-06T19:23:16.650Z,2023-01-06T19:23:25Z,3967265119,347,,3967265123,233,173,3967265115,56,Back,,,,,,,,,,,,,,,,7797kpi7lkhc9dasfxuv9h7f9,L. Daneels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352353,173,5,1,19,48,bk5ltsueqmeng29eovd8m2tml,0,56.2,101.5,2023-01-06T19:23:16.650Z,2023-01-06T19:26:10Z,3967264759,56,Left,3967265133,233,156,3967264765,347,,,,,,,,,,,,,,,,,7isjog4r71ahzypnhq3ki9xp1,E. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352463,157,1,1,19,56,7rmv5ns2rj7bn4otpkur0mx0x,1,45,0,2023-01-06T19:23:24.674Z,2023-01-06T19:23:28Z,3967265339,141,8.3,3967265341,212,23.2,3967265333,56,Back,3967265343,213,2.9,3967265337,140,23.8,3967265345,1,,3967265329,107,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352515,158,1,1,20,0,7rmv5ns2rj7bn4otpkur0mx0x,1,23.6,8.6,2023-01-06T19:23:28.266Z,2023-01-06T19:23:32Z,3967265639,213,2.3,3967265635,212,30.7,3967265625,56,Back,3967265629,141,43.6,3967265627,140,5.1,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352565,159,1,1,20,4,7rmv5ns2rj7bn4otpkur0mx0x,1,6.8,44,2023-01-06T19:23:31.875Z,2023-01-06T19:23:35Z,3967265901,213,0.8,3967265895,140,37.8,3967265897,141,96.3,3967265893,56,Back,3967265891,155,,3967265905,1,,3967265899,212,48.2,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352585,160,1,1,20,7,7rmv5ns2rj7bn4otpkur0mx0x,1,37.7,96.2,2023-01-06T19:23:35.187Z,2023-01-06T19:23:37Z,3967266017,141,83.2,3967266015,140,42.1,3967266013,56,Back,3967266019,212,10.0,3967266021,213,5.2,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352621,161,4,1,20,11,7rmv5ns2rj7bn4otpkur0mx0x,1,45.6,82.5,2023-01-06T19:23:39.189Z,2023-01-06T19:23:40Z,3967266171,56,Back,3967266201,233,174,3967266173,152,,3967266177,286,,3967266169,13,,3967266175,265,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352623,174,4,1,20,11,bk5ltsueqmeng29eovd8m2tml,0,54.4,17.5,2023-01-06T19:23:39.190Z,2023-01-06T19:23:40Z,3967266187,285,,3967266185,265,,3967266223,233,161,3967266179,13,,3967266181,56,Right,3967266183,152,,,,,,,,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352751,162,1,1,20,22,7rmv5ns2rj7bn4otpkur0mx0x,1,49.1,86.8,2023-01-06T19:23:49.859Z,2023-01-06T19:23:54Z,3967266895,152,,3967266897,56,Back,3967266903,212,12.7,3967266901,141,70.0,3967266905,213,4.3,3967266899,140,43.9,3967266893,5,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352771,163,1,1,20,26,7rmv5ns2rj7bn4otpkur0mx0x,1,44,72,2023-01-06T19:23:54.034Z,2023-01-06T19:23:55Z,3967266995,141,75.9,3967266999,213,2.9,3967266997,212,11.0,3967266993,140,33.8,3967266991,56,Back,,,,,,,,,,7to5mb4x91kjhbd9tb0nqz74l,T. Bijleveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352827,164,1,1,20,28,7rmv5ns2rj7bn4otpkur0mx0x,1,33.7,75.4,2023-01-06T19:23:55.802Z,2023-01-06T19:24:02Z,3967267335,213,4.9,3967267337,1,,3967267327,56,Back,3967267329,140,40.0,3967267333,212,36.2,3967267331,141,23.0,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352855,165,1,1,20,34,7rmv5ns2rj7bn4otpkur0mx0x,1,57.6,12.3,2023-01-06T19:24:02.074Z,2023-01-06T19:24:05Z,3967267477,212,8.0,3967267479,213,5.2,3967267475,141,2.0,3967267471,56,Right,3967267473,140,61.3,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352891,166,1,1,20,37,7rmv5ns2rj7bn4otpkur0mx0x,1,59.8,8.6,2023-01-06T19:24:05.690Z,2023-01-06T19:24:09Z,3967267725,213,3.0,3967267717,56,Back,3967267719,140,47.5,3967267723,212,13.1,3967267721,141,11.9,,,,,,,,,,7797kpi7lkhc9dasfxuv9h7f9,L. Daneels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352909,167,1,1,20,41,7rmv5ns2rj7bn4otpkur0mx0x,1,46.7,12.9,2023-01-06T19:24:09.642Z,2023-01-06T19:24:12Z,3967267805,140,39.3,3967267807,141,43.1,3967267803,56,Back,3967267811,213,1.9,3967267809,212,22.0,,,,,,,,,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352929,168,1,1,20,44,7rmv5ns2rj7bn4otpkur0mx0x,1,39.3,43.1,2023-01-06T19:24:12.499Z,2023-01-06T19:24:14Z,3967267915,213,5.4,3967267917,1,,3967267907,56,Right,3967267913,212,33.8,3967267909,140,59.9,3967267911,141,4.9,3967267905,155,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352935,169,61,1,20,47,7rmv5ns2rj7bn4otpkur0mx0x,0,59.9,4.9,2023-01-06T19:24:14.794Z,2023-01-06T19:24:15Z,3967267933,56,Right,,,,,,,,,,,,,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352933,175,49,1,20,47,bk5ltsueqmeng29eovd8m2tml,1,36.5,94.7,2023-01-06T19:24:14.924Z,2023-01-06T19:24:15Z,,,,,,,,,,,,,,,,,,,,,,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352971,176,1,1,20,47,bk5ltsueqmeng29eovd8m2tml,0,36.5,94.7,2023-01-06T19:24:15.156Z,2023-01-06T19:24:19Z,3967268121,157,,3967268123,56,Center,3967268129,212,38.6,3967268127,141,77.8,3967268133,1,,3967268131,213,6.0,3967268125,140,71.6,,,,ewnmiv6ew1d5cnuul715x4dzp,L. Woudenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352967,170,49,1,20,50,7rmv5ns2rj7bn4otpkur0mx0x,1,27.7,13.2,2023-01-06T19:24:18.681Z,2023-01-06T19:24:18Z,,,,,,,,,,,,,,,,,,,,,,,,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495353017,171,1,1,20,51,7rmv5ns2rj7bn4otpkur0mx0x,1,27.6,13.2,2023-01-06T19:24:18.946Z,2023-01-06T19:24:25Z,3967268385,141,33.4,3967268389,213,2.6,3967268387,212,27.9,3967268383,140,4.5,3967268381,56,Back,,,,,,,,,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495353043,172,1,1,20,57,7rmv5ns2rj7bn4otpkur0mx0x,1,10,33.6,2023-01-06T19:24:25.514Z,2023-01-06T19:24:28Z,3967268533,140,21.4,3967268531,56,Back,3967268535,141,37.7,3967268539,213,0.2,3967268537,212,12.3,,,,,,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495353071,173,1,1,21,1,7rmv5ns2rj7bn4otpkur0mx0x,1,17.2,50.6,2023-01-06T19:24:28.810Z,2023-01-06T19:24:31Z,3967268677,141,70.9,3967268679,212,14.1,3967268675,140,14.3,3967268681,213,1.8,3967268673,56,Back,,,,,,,,,,7to5mb4x91kjhbd9tb0nqz74l,T. Bijleveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495353103,174,1,1,21,3,7rmv5ns2rj7bn4otpkur0mx0x,1,14.3,71.1,2023-01-06T19:24:31.098Z,2023-01-06T19:24:34Z,3967268867,213,4.3,3967268865,212,16.5,3967268861,140,7.8,3967268859,56,Back,3967268863,141,49.0,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495353129,175,1,1,21,6,7rmv5ns2rj7bn4otpkur0mx0x,1,8.6,44.8,2023-01-06T19:24:34.649Z,2023-01-06T19:24:37Z,3967268965,213,5.3,3967268967,1,,3967268955,155,,3967268963,212,33.6,3967268957,56,Back,3967268959,140,26.8,3967268961,141,4.1,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495353145,176,1,1,21,10,7rmv5ns2rj7bn4otpkur0mx0x,1,27.9,5.2,2023-01-06T19:24:37.777Z,2023-01-06T19:24:40Z,3967269039,213,0.5,3967269037,212,9.6,3967269035,141,11.6,3967269031,56,Back,3967269033,140,36.1,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495353183,177,1,1,21,12,7rmv5ns2rj7bn4otpkur0mx0x,1,36.2,31.3,2023-01-06T19:24:40.634Z,2023-01-06T19:24:44Z,3967269253,141,74.7,3967269251,140,38.8,3967269247,56,Back,3967269255,212,29.6,3967269257,213,1.5,,,,,,,,,,7797kpi7lkhc9dasfxuv9h7f9,L. Daneels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495353239,178,1,1,21,16,7rmv5ns2rj7bn4otpkur0mx0x,1,52,80.5,2023-01-06T19:24:44.530Z,2023-01-06T19:24:51Z,3967269625,213,0.5,3967269623,212,23.7,3967269619,141,95.7,3967269617,140,72.3,3967269615,56,Left,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495353259,179,1,1,21,23,7rmv5ns2rj7bn4otpkur0mx0x,1,86.5,83.5,2023-01-06T19:24:51.746Z,2023-01-06T19:24:53Z,3967269747,213,0.3,3967269737,56,Left,3967269739,140,89.5,3967269741,141,85.1,3967269743,212,3.3,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495353275,180,1,1,21,25,7rmv5ns2rj7bn4otpkur0mx0x,1,89,86.3,2023-01-06T19:24:53.522Z,2023-01-06T19:24:56Z,3967269837,213,3.2,3967269835,212,15.3,3967269831,140,74.4,3967269833,141,86.0,3967269829,56,Left,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495353287,181,1,1,21,28,7rmv5ns2rj7bn4otpkur0mx0x,1,74.4,86,2023-01-06T19:24:55.850Z,2023-01-06T19:24:58Z,3967269887,140,86.9,3967269885,56,Left,3967269893,213,0.4,3967269891,212,14.5,3967269889,141,95.1,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495353329,182,1,1,21,30,7rmv5ns2rj7bn4otpkur0mx0x,1,82.3,93.3,2023-01-06T19:24:58.337Z,2023-01-06T19:25:04Z,3967270087,140,73.9,3967270085,56,Left,3967270093,213,3.6,3967270091,212,9.7,3967270089,141,87.4,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495353347,183,1,1,21,36,7rmv5ns2rj7bn4otpkur0mx0x,1,72.8,68.4,2023-01-06T19:25:03.890Z,2023-01-06T19:25:07Z,3967270193,56,Center,3967270201,213,3.7,3967270195,140,63.0,3967270197,141,59.0,3967270199,212,12.1,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495353365,184,1,1,21,39,7rmv5ns2rj7bn4otpkur0mx0x,1,64,52.1,2023-01-06T19:25:07.210Z,2023-01-06T19:25:10Z,3967270331,140,62.2,3967270329,56,Right,3967270333,141,19.4,3967270337,213,4.6,3967270335,212,22.3,,,,,,,,,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495353379,185,1,1,21,42,7rmv5ns2rj7bn4otpkur0mx0x,1,62.3,20.3,2023-01-06T19:25:09.994Z,2023-01-06T19:25:12Z,3967270425,141,35.8,3967270427,212,10.6,3967270429,213,1.6,3967270423,140,61.8,3967270421,56,Center,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495353387,186,1,1,21,44,7rmv5ns2rj7bn4otpkur0mx0x,1,61.7,31.9,2023-01-06T19:25:11.865Z,2023-01-06T19:25:12Z,3967270471,56,Center,3967270473,140,57.1,3967270479,213,3.9,3967270477,212,6.9,3967270475,141,24.6,,,,,,,,,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495353417,187,1,1,21,45,7rmv5ns2rj7bn4otpkur0mx0x,1,57.1,24.6,2023-01-06T19:25:12.801Z,2023-01-06T19:25:16Z,3967270623,56,Center,3967270629,212,18.8,3967270627,141,51.2,3967270631,213,1.9,3967270625,140,52.1,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495353445,188,1,1,21,48,7rmv5ns2rj7bn4otpkur0mx0x,1,53.4,47.6,2023-01-06T19:25:16.218Z,2023-01-06T19:25:21Z,3967270773,212,26.8,3967270771,141,10.0,3967270775,213,5.0,3967270767,56,Right,3967270769,140,61.1,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495353481,189,1,1,21,53,7rmv5ns2rj7bn4otpkur0mx0x,1,70.6,11.4,2023-01-06T19:25:21.281Z,2023-01-06T19:25:24Z,3967270959,141,2.3,3967270961,212,6.5,3967270957,140,72.6,3967270955,56,Right,3967270963,213,5.0,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
