id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2536675879,75,43,1,9,0,b94pf87be9ojdgnrs5mst80un,1,0,0,2023-04-21T18:11:22.928Z,2023-04-21T18:11:27Z,4206462675,144,49,,,,,,,,,,,,,,,,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536675903,76,49,1,9,1,b94pf87be9ojdgnrs5mst80un,1,9.6,30.5,2023-04-21T18:11:24.320Z,2023-04-21T18:11:24Z,,,,,,,,,,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536675921,77,1,1,9,2,b94pf87be9ojdgnrs5mst80un,0,9.6,30.5,2023-04-21T18:11:24.559Z,2023-04-21T18:26:52Z,4206462557,213,0.2,4206462539,56,Back,4206462553,212,32.1,4206462543,140,39.3,4206462535,157,,4206462559,1,,4206462547,141,41.8,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536675985,102,1,1,9,4,dac758ef858jbq7pcb3gfwite,0,60.3,59,2023-04-21T18:11:27.091Z,2023-04-21T18:59:14Z,4206462905,56,Center,4206462909,140,77.0,4206462903,3,,4206462917,212,20.5,4206462923,213,5.7,4206462915,141,43.3,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536675967,78,61,1,9,6,b94pf87be9ojdgnrs5mst80un,1,34.7,68.9,2023-04-21T18:11:29.016Z,2023-04-21T18:59:15Z,4206462813,56,Back,,,,,,,,,,,,,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536675981,79,49,1,9,8,b94pf87be9ojdgnrs5mst80un,1,30,76.8,2023-04-21T18:11:30.703Z,2023-04-21T18:11:30Z,,,,,,,,,,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536675993,103,61,1,9,8,dac758ef858jbq7pcb3gfwite,1,77,43.3,2023-04-21T18:11:30.963Z,2023-04-21T18:11:31Z,4206462941,56,Center,,,,,,,,,,,,,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536676021,80,1,1,9,8,b94pf87be9ojdgnrs5mst80un,1,32.8,82.5,2023-04-21T18:11:31.080Z,2023-04-21T18:11:33Z,4206463079,212,14.9,4206463071,56,Back,4206463075,140,45.2,4206463081,213,0.5,4206463077,141,93.2,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536676027,81,50,1,9,10,b94pf87be9ojdgnrs5mst80un,1,47.4,91.6,2023-04-21T18:11:33.504Z,2023-04-21T18:13:46Z,4206463105,56,Back,4206471117,233,104,4206463107,286,,,,,,,,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536676097,104,7,1,9,10,dac758ef858jbq7pcb3gfwite,1,52.6,8.4,2023-04-21T18:11:33.505Z,2023-04-21T18:59:04Z,4206463427,56,Right,4206471099,233,81,4206463429,285,,4206463425,167,,,,,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536676069,82,5,1,9,12,b94pf87be9ojdgnrs5mst80un,1,44.5,101.7,2023-04-21T18:11:34.808Z,2023-04-21T18:11:40Z,4206463455,233,105,4206463321,347,,4206463319,56,Back,,,,,,,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536676107,105,5,1,9,12,dac758ef858jbq7pcb3gfwite,0,55.5,-1.7,2023-04-21T18:11:34.808Z,2023-04-21T18:22:14Z,4206463453,347,,4206463451,56,Right,4206463529,233,82,,,,,,,,,,,,,,,,sbxnlkg50itbqkpuh8wnwk45,L. Schoofs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536676203,83,1,1,9,26,b94pf87be9ojdgnrs5mst80un,1,42.8,100,2023-04-21T18:11:48.544Z,2023-04-21T18:13:31Z,4206464059,189,,4206464023,107,,4206464035,212,6.3,4206464025,56,Back,4206464033,141,94.5,4206464029,140,39.2,4206464039,213,4.1,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536676221,84,1,1,9,27,b94pf87be9ojdgnrs5mst80un,1,38,91.2,2023-04-21T18:11:50.321Z,2023-04-21T18:11:51Z,4206464125,56,Back,4206464133,213,4.0,4206464135,1,,4206464127,140,11.3,4206464129,141,41.0,4206464131,212,44.2,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536676235,85,1,1,9,29,b94pf87be9ojdgnrs5mst80un,1,10.5,40.3,2023-04-21T18:11:51.793Z,2023-04-21T18:11:53Z,4206464231,213,5.3,4206464229,212,25.2,4206464223,140,24.7,4206464219,56,Back,4206464227,141,10.4,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536676249,86,1,1,9,30,b94pf87be9ojdgnrs5mst80un,1,25.3,10.4,2023-04-21T18:11:53.048Z,2023-04-21T18:11:55Z,4206464291,140,35.6,4206464295,212,22.7,4206464289,56,Back,4206464293,141,39.7,4206464297,213,1.1,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536676295,87,1,1,9,32,b94pf87be9ojdgnrs5mst80un,1,34.2,44.2,2023-04-21T18:11:55.016Z,2023-04-21T18:12:01Z,4206464533,140,28.1,4206464535,141,45.5,4206464537,212,6.5,4206464539,213,3.0,4206464531,56,Back,,,,,,,,,,9s22h996z2zpktwsx96cnz40k,L. Vankerkhoven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536676305,88,1,1,9,38,b94pf87be9ojdgnrs5mst80un,1,31,48.7,2023-04-21T18:12:01.088Z,2023-04-21T18:12:02Z,4206464579,140,31.0,4206464585,213,4.7,4206464583,212,15.2,4206464581,141,26.3,4206464577,56,Back,,,,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536676327,89,1,1,9,39,b94pf87be9ojdgnrs5mst80un,1,30.7,26.9,2023-04-21T18:12:02.112Z,2023-04-21T18:12:04Z,4206464737,212,12.3,4206464733,140,38.8,4206464735,141,40.0,4206464731,56,Back,4206464739,213,0.8,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536676329,90,61,1,9,41,b94pf87be9ojdgnrs5mst80un,0,38.2,39.8,2023-04-21T18:12:04.432Z,2023-04-21T18:12:04Z,4206464743,56,Back,,,,,,,,,,,,,,,,,,,,,,9s22h996z2zpktwsx96cnz40k,L. Vankerkhoven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536677303,117,61,1,9,45,dac758ef858jbq7pcb3gfwite,1,72.3,64,2023-04-21T18:12:08.143Z,2023-04-21T18:13:33Z,4206470009,56,Center,,,,,,,,,,,,,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536676379,106,49,1,9,46,dac758ef858jbq7pcb3gfwite,1,79.8,33,2023-04-21T18:12:09.525Z,2023-04-21T18:12:09Z,,,,,,,,,,,,,,,,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536676393,107,15,1,9,47,dac758ef858jbq7pcb3gfwite,1,79.6,29.5,2023-04-21T18:12:10.165Z,2023-04-21T18:13:42Z,4206466283,55,117,4206466299,231,48.0,4206466279,29,,4206466291,215,,4206469133,233,92,4206465015,56,Center,4206466289,103,19,4206466293,146,88.1,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,4206466085,20,,,4206465013,18,,4206466089,82,4206466287,102,46.6,4206466295,147,36.6,4206466297,230,98.4,4206466277,80,4206465011,22,,,,,,,,,,
2536676575,92,10,1,9,47,b94pf87be9ojdgnrs5mst80un,1,20.1,62.7,2023-04-21T18:12:10.265Z,2023-04-21T18:13:21Z,4206466149,56,Back,4206469145,233,107,4206466147,94,,,,,,,,,,,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536676579,93,6,1,9,48,b94pf87be9ojdgnrs5mst80un,0,13.4,58.2,2023-04-21T18:12:11.540Z,2023-04-21T18:22:16Z,4206469381,233,108,4206466169,56,Back,4206466171,73,,,,,,,,,,,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536676399,108,6,1,9,48,dac758ef858jbq7pcb3gfwite,1,86.6,41.8,2023-04-21T18:12:11.540Z,2023-04-21T18:13:20Z,4206465873,75,,4206465047,56,Center,4206469265,233,93,,,,,,,,,,,,,,,,6p6sdikmka45csxfw0i0q0l3p,E. Hansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536676531,91,17,1,9,56,b94pf87be9ojdgnrs5mst80un,1,0,0,2023-04-21T18:12:19.040Z,2023-04-21T18:12:25Z,4206465835,31,,4206465839,13,243,4206465837,393,,,,,,,,,,,,,,,,,9s22h996z2zpktwsx96cnz40k,L. Vankerkhoven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536676879,109,1,1,10,29,dac758ef858jbq7pcb3gfwite,0,99.6,0.7,2023-04-21T18:12:51.958Z,2023-04-21T18:12:56Z,4206467649,140,93.4,4206467657,1,,4206467639,155,,4206467653,212,41.8,4206467655,213,1.7,4206467643,224,,4206467633,2,,4206467651,141,61.4,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,4206467637,6,,,4206467647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2536676923,94,12,1,10,32,b94pf87be9ojdgnrs5mst80un,1,8,35.6,2023-04-21T18:12:55.226Z,2023-04-21T18:12:58Z,4206467889,140,7.8,4206467895,213,1.6,4206467893,212,16.7,4206467891,141,60.2,4206467887,56,Back,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536676929,95,49,1,10,35,b94pf87be9ojdgnrs5mst80un,1,8.9,73.5,2023-04-21T18:12:57.865Z,2023-04-21T18:12:58Z,,,,,,,,,,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536676991,96,1,1,10,35,b94pf87be9ojdgnrs5mst80un,1,8.1,75,2023-04-21T18:12:58.370Z,2023-04-21T18:13:02Z,4206468201,157,,4206468205,140,42.4,4206468203,56,Back,4206468209,212,36.5,4206468207,141,66.5,4206468211,213,6.1,4206468213,1,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536676995,97,44,1,10,40,b94pf87be9ojdgnrs5mst80un,1,40.6,72.2,2023-04-21T18:13:02.697Z,2023-04-21T18:13:05Z,4206468223,56,Back,4206468391,233,110,4206468225,285,,,,,,,,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536677007,110,44,1,10,40,dac758ef858jbq7pcb3gfwite,0,59.4,27.8,2023-04-21T18:13:02.698Z,2023-04-21T18:13:05Z,4206468283,286,,4206468281,56,Center,4206468399,233,97,,,,,,,,,,,,,,,,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536677011,98,1,1,10,40,b94pf87be9ojdgnrs5mst80un,1,41.8,67.5,2023-04-21T18:13:03.018Z,2023-04-21T18:13:04Z,4206468383,156,,4206468305,3,,4206468307,56,Back,4206468311,141,93.0,4206468309,140,36.8,4206468313,212,18.1,4206468315,213,1.9,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536677031,99,1,1,10,42,b94pf87be9ojdgnrs5mst80un,0,36.6,94.8,2023-04-21T18:13:04.905Z,2023-04-21T18:13:06Z,4206468451,212,25.1,4206468453,213,6.2,4206468447,140,60.5,4206468449,141,93.5,4206468445,56,Left,,,,,,,,,,42lgdybjew0zrd18mmwwcpbhm,A. Van Keilegom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536677089,111,49,1,10,47,dac758ef858jbq7pcb3gfwite,1,40.1,9.4,2023-04-21T18:13:10.087Z,2023-04-21T18:13:10Z,,,,,,,,,,,,,,,,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536677113,112,1,1,10,48,dac758ef858jbq7pcb3gfwite,1,40.1,9.4,2023-04-21T18:13:10.934Z,2023-04-21T18:13:12Z,4206468909,140,14.5,4206468911,141,32.2,4206468907,56,Back,4206468915,213,2.6,4206468913,212,31.0,,,,,,,,,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536677189,113,1,1,10,50,dac758ef858jbq7pcb3gfwite,1,13.5,36.3,2023-04-21T18:13:12.758Z,2023-04-21T18:13:19Z,4206469299,56,Back,4206469307,213,0.7,4206469303,141,50.3,4206469305,212,14.6,4206469301,140,24.0,,,,,,,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536677261,114,1,1,10,56,dac758ef858jbq7pcb3gfwite,1,37.3,68.2,2023-04-21T18:13:19.142Z,2023-04-21T18:13:25Z,4206469719,212,47.0,4206469721,213,0.3,4206469711,155,,4206469715,140,80.6,4206469723,1,,4206469713,56,Left,4206469717,141,86.0,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536677265,115,1,1,11,2,dac758ef858jbq7pcb3gfwite,0,92.2,84.7,2023-04-21T18:13:25.350Z,2023-04-21T18:57:39Z,4206469763,155,,4206469771,212,2.3,4206469765,56,Left,4206469767,140,91.6,4206469861,286,,4206469773,213,4.4,4206469761,2,,4206469849,236,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,4206469769,141,81.4,,4206469853,233,100,,,,,,,,,,,,,,,,,,,,,,,,,
2536677275,100,12,1,11,2,b94pf87be9ojdgnrs5mst80un,1,8.5,14,2023-04-21T18:13:25.450Z,2023-04-21T18:13:27Z,4206469835,56,Back,4206469833,185,,4206469881,233,115,,,,,,,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536677285,101,6,1,11,4,b94pf87be9ojdgnrs5mst80un,0,7.8,16,2023-04-21T18:13:26.711Z,2023-04-21T18:22:17Z,4206469913,233,116,4206469903,73,,4206469901,56,Back,,,,,,,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536677283,116,6,1,11,4,dac758ef858jbq7pcb3gfwite,1,92.2,84,2023-04-21T18:13:26.711Z,2023-04-21T18:13:28Z,4206469905,233,101,4206469897,56,Left,4206469899,73,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536677991,118,1,1,11,48,dac758ef858jbq7pcb3gfwite,1,99.6,99.5,2023-04-21T18:14:11.048Z,2023-04-21T18:58:28Z,4206477551,210,13,4206473281,1,,4206473279,213,4.3,4206473255,6,,4206477553,154,,4206473263,56,Center,4206473271,141,34.7,4206473259,196,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,4206473275,212,47.9,1,4206473267,140,81.6,,,,,,,,,,,,,,,,,,,,,,,,,
2536677997,119,13,1,11,50,dac758ef858jbq7pcb3gfwite,1,80.8,33.6,2023-04-21T18:14:13.449Z,2023-04-21T18:58:28Z,4206477183,25,,4206477555,73,,4206477571,146,94.5,4206477557,29,,4206477573,147,48.7,4206477561,55,118,4206477189,153,,4206477569,215,,f2snk84xy67ergwrwoblgt2ad,T. Bruns,4206655105,328,,,4206473309,56,Center,4206477185,20,4206477565,102,63.7,4206477567,103,11.1,4206473305,18,,4206477559,154,4206477575,230,1,99.0,4206477577,231,47.8,,,,,
2536678065,120,16,1,11,51,dac758ef858jbq7pcb3gfwite,1,94,55.1,2023-04-21T18:14:14.073Z,2023-04-21T18:58:47Z,4206474463,25,,4206473695,17,,4206476473,29,,4206473697,56,Center,4206476481,103,3.8,4206474469,374,2023-04-21 19:14:13.642,4206474473,375,11:51.098,4206476479,102,53.1,azt0ll196snbxy38eqw7mtln9,S. Armenteros,4206476483,328,,,4206476471,76,,4206474465,20,4206476475,55,119,4206476487,231,48.9,4206476485,230,99.0,,,,,,,,,,,,,,
2536678529,102,1,1,12,31,b94pf87be9ojdgnrs5mst80un,1,49.4,49.6,2023-04-21T18:14:54.085Z,2023-04-21T18:14:58Z,4206476011,141,50.0,4206476007,56,Back,4206476015,213,3.1,4206476025,189,,4206476013,212,24.6,4206476009,140,26.0,4206476017,279,G,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536678587,103,1,1,12,35,b94pf87be9ojdgnrs5mst80un,1,25.1,49.6,2023-04-21T18:14:58.308Z,2023-04-21T18:15:01Z,4206476251,140,29.4,4206476255,212,4.9,4206476253,141,52.4,4206476257,213,0.4,4206476249,56,Back,,,,,,,,,,94h1esmbnvlcvdeq9ohs11boq,M. Kreekels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536678605,104,1,1,12,38,b94pf87be9ojdgnrs5mst80un,1,30.2,44,2023-04-21T18:15:01.181Z,2023-04-21T18:15:02Z,4206476339,213,4.8,4206476331,56,Back,4206476337,212,14.4,4206476333,140,31.4,4206476335,141,22.9,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536678639,105,1,1,12,40,b94pf87be9ojdgnrs5mst80un,1,33,23.3,2023-04-21T18:15:02.796Z,2023-04-21T18:15:05Z,4206476557,140,37.5,4206476559,141,35.6,4206476555,56,Back,4206476561,212,9.6,4206476563,213,1.1,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536678657,106,1,1,12,42,b94pf87be9ojdgnrs5mst80un,0,38.5,28.7,2023-04-21T18:15:05.453Z,2023-04-21T18:15:06Z,4206476639,141,7.9,4206476635,56,Right,4206476641,212,23.7,4206476643,213,5.6,4206476637,140,56.6,,,,,,,,,,45rrtsz9hmxxqasj8jgi3g0oa,J. Goselink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536678837,121,8,1,12,43,dac758ef858jbq7pcb3gfwite,1,36.8,84.9,2023-04-21T18:15:05.964Z,2023-04-21T18:19:18Z,4206493811,56,Back,,,,,,,,,,,,,,,,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536678839,122,49,1,12,47,dac758ef858jbq7pcb3gfwite,1,56,53.4,2023-04-21T18:15:10.127Z,2023-04-21T18:23:05Z,,,,,,,,,,,,,,,,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536678867,123,1,1,12,48,dac758ef858jbq7pcb3gfwite,1,57.6,51.8,2023-04-21T18:15:11.235Z,2023-04-21T18:23:04Z,4206496859,212,26.0,4206496853,56,Back,4206496861,213,3.3,4206496855,140,33.0,4206496857,141,47.4,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536678871,124,1,1,12,49,dac758ef858jbq7pcb3gfwite,1,35.9,46.2,2023-04-21T18:15:12.411Z,2023-04-21T18:23:07Z,4206499279,212,13.7,4206499281,213,1.5,4206499275,140,36.2,4206499273,56,Back,4206499277,141,66.4,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536678877,125,1,1,12,51,dac758ef858jbq7pcb3gfwite,1,38.7,75,2023-04-21T18:15:14.539Z,2023-04-21T18:23:21Z,4206500329,212,13.7,4206500319,140,44.4,4206500323,141,93.1,4206500333,213,1.1,4206500317,56,Back,,,,,,,,,,ip62fljz9ng6sil4krcq8dm1,J. Hoogma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536687005,231,1,1,12,54,dac758ef858jbq7pcb3gfwite,1,35.4,94.4,2023-04-21T18:15:17.485Z,2023-04-21T18:27:39Z,4206520077,140,8.3,4206520075,56,Back,4206520081,212,35.4,4206520083,213,3.8,4206520085,1,,4206520079,141,63.4,,,,,,,e8si4ph9te020gpicg3k2k3u2,R. Roosken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536688131,257,1,1,12,58,dac758ef858jbq7pcb3gfwite,0,11.7,71.8,2023-04-21T18:15:21.049Z,2023-04-21T18:27:35Z,4206526205,56,Center,4206526203,157,,4206526209,141,61.5,4206526213,213,6.2,4206526215,1,,4206526207,140,66.4,4206526211,212,57.9,,,,dmsmbn9a1qucwf100o3v77nbp,M. Brouwer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536678889,107,49,1,13,5,b94pf87be9ojdgnrs5mst80un,1,38.2,8.2,2023-04-21T18:15:28.093Z,2023-04-21T18:15:28Z,,,,,,,,,,,,,,,,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536678911,108,1,1,13,6,b94pf87be9ojdgnrs5mst80un,1,36.4,4.4,2023-04-21T18:15:29.078Z,2023-04-21T18:15:30Z,4206478077,212,9.6,4206478075,141,11.2,4206478073,140,28.4,4206478079,213,2.6,4206478071,56,Back,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536678973,109,1,1,13,7,b94pf87be9ojdgnrs5mst80un,0,28.4,11.2,2023-04-21T18:15:29.966Z,2023-04-21T18:16:29Z,4206478455,1,,4206478453,213,0.4,4206478449,141,42.4,4206478447,140,70.5,4206478451,212,49.0,4206478445,56,Center,4206478443,155,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536678989,126,43,1,13,12,dac758ef858jbq7pcb3gfwite,1,0,0,2023-04-21T18:15:34.779Z,2023-04-21T18:15:37Z,4206478657,144,49,,,,,,,,,,,,,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536679005,110,43,1,13,13,b94pf87be9ojdgnrs5mst80un,1,0,0,2023-04-21T18:15:35.814Z,2023-04-21T18:15:55Z,4206478603,56,Back,4206478605,152,0,4206478607,265,0,4206478609,285,0,4206479881,144,4,4206478601,13,0,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536679133,127,43,1,13,23,dac758ef858jbq7pcb3gfwite,1,0,0,2023-04-21T18:15:46.348Z,2023-04-21T18:17:20Z,4206479381,265,0,4206479375,13,0,4206479377,56,Left,4206485447,144,4,4206479379,152,0,4206479383,286,0,,,,,,,azt0ll196snbxy38eqw7mtln9,S. Armenteros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536710985,425,49,1,13,30,dac758ef858jbq7pcb3gfwite,1,32.2,35.5,2023-04-21T18:15:52.544Z,2023-04-21T18:56:23Z,,,,,,,,,,,,,,,,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536711107,426,1,1,13,31,dac758ef858jbq7pcb3gfwite,1,32.2,35.5,2023-04-21T18:15:53.544Z,2023-04-21T18:56:30Z,4206648673,213,1.1,4206648665,56,Back,4206648671,212,11.4,4206648669,141,50.6,4206648667,140,36.9,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536679207,128,43,1,13,31,dac758ef858jbq7pcb3gfwite,1,0,0,2023-04-21T18:15:54.154Z,2023-04-21T18:16:00Z,4206480193,144,49,,,,,,,,,,,,,,,,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536679241,129,43,1,13,31,dac758ef858jbq7pcb3gfwite,1,0,0,2023-04-21T18:15:54.267Z,2023-04-21T18:16:02Z,4206480347,144,1,4206479979,212,12.0,4206479975,140,35.1,4206479973,56,Back,4206479981,213,1.0,4206479977,141,43.9,,,,,,,akfbttkeqfd8pzhe93ra674kp,S. Sonnenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536679271,130,1,1,13,33,dac758ef858jbq7pcb3gfwite,1,36.6,49.9,2023-04-21T18:15:55.746Z,2023-04-21T18:56:43Z,4206480149,140,41.6,4206480151,141,77.9,4206480147,56,Back,4206480155,213,1.3,4206480153,212,19.8,,,,,,,,,,arrbpgnwbguhyumc8c1u4jsut,M. Vejinović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
