id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist
2448110971,332,1,1,38,41,7rmv5ns2rj7bn4otpkur0mx0x,1,74.4,9.2,2022-08-19T18:41:17.978Z,2022-08-19T18:41:22Z,3717010747,56,Center,3717010753,212,9.1,3717010749,140,76.4,3717010755,213,1.3,3717010751,141,22.2,,,,,,,,,,2wuprdfbbn9mo0paqr5tm7bop,M. Mallahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111007,333,1,1,38,45,7rmv5ns2rj7bn4otpkur0mx0x,1,90.7,11.4,2022-08-19T18:41:22.618Z,2022-08-19T18:41:25Z,3717010999,212,16.3,3717010993,56,Right,3717011001,213,3.0,3717010997,141,15.2,3717010995,140,75.4,,,,,,,,,,281ieftii7id7an6dm505owrt,X. Emmers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111019,334,1,1,38,48,7rmv5ns2rj7bn4otpkur0mx0x,1,71.7,15.5,2022-08-19T18:41:25.706Z,2022-08-19T18:41:26Z,3717011067,140,76.4,3717011071,212,10.3,3717011065,56,Center,3717011073,213,1.1,3717011069,141,28.8,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111033,335,1,1,38,49,7rmv5ns2rj7bn4otpkur0mx0x,1,76.4,28.8,2022-08-19T18:41:26.762Z,2022-08-19T18:41:28Z,3717011199,212,10.2,3717011193,56,Right,3717011197,141,14.0,3717011195,140,78.0,3717011201,213,4.9,,,,,,,,,,2wuprdfbbn9mo0paqr5tm7bop,M. Mallahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111057,336,1,1,38,51,7rmv5ns2rj7bn4otpkur0mx0x,1,76.8,15.2,2022-08-19T18:41:28.282Z,2022-08-19T18:41:30Z,3717011337,212,10.5,3717011333,140,85.3,3717011339,213,5.7,3717011331,56,Right,3717011335,141,7.0,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111089,337,1,1,38,53,7rmv5ns2rj7bn4otpkur0mx0x,1,87.9,5,2022-08-19T18:41:30.810Z,2022-08-19T18:41:33Z,3717011513,141,22.5,3717011509,56,Center,3717011511,140,79.3,3717011515,212,14.9,3717011517,213,2.2,,,,,,,,,,281ieftii7id7an6dm505owrt,X. Emmers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111097,338,50,1,38,56,7rmv5ns2rj7bn4otpkur0mx0x,1,79.8,21.1,2022-08-19T18:41:33.132Z,2022-08-19T18:41:36Z,3717011693,233,306,3717011559,286,,3717011557,56,Right,,,,,,,,,,,,,,,,2wuprdfbbn9mo0paqr5tm7bop,M. Mallahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111115,306,7,1,38,56,eh54mfvjtrttgsg1wbjnvxcqz,1,20.2,78.9,2022-08-19T18:41:33.133Z,2022-08-19T18:41:35Z,3717011671,233,338,3717011643,56,Back,3717011645,285,,,,,,,,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111121,307,49,1,38,58,eh54mfvjtrttgsg1wbjnvxcqz,1,17.3,92,2022-08-19T18:41:35.197Z,2022-08-19T18:41:35Z,,,,,,,,,,,,,,,,,,,,,,,,,4jx9sjbj9s8q2qeknsqhyozqh,Asier Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111153,308,1,1,38,58,eh54mfvjtrttgsg1wbjnvxcqz,1,18.5,86.8,2022-08-19T18:41:35.789Z,2022-08-19T18:41:37Z,3717011853,56,Back,3717011859,212,8.6,3717011857,141,74.1,3717011855,140,18.2,3717011861,213,4.7,,,,,,,,,,4jx9sjbj9s8q2qeknsqhyozqh,Asier Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111187,309,1,1,39,0,eh54mfvjtrttgsg1wbjnvxcqz,1,18.2,74.1,2022-08-19T18:41:37.389Z,2022-08-19T18:41:41Z,3717012041,56,Back,3717012045,140,7.3,3717012051,212,13.8,3717012053,213,2.6,3717012049,141,85.4,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111217,310,1,1,39,4,eh54mfvjtrttgsg1wbjnvxcqz,1,8.8,77.3,2022-08-19T18:41:40.989Z,2022-08-19T18:41:43Z,3717012225,141,45.4,3717012221,56,Back,3717012227,212,22.1,3717012229,213,4.5,3717012223,140,4.6,,,,,,,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111273,311,1,1,39,6,eh54mfvjtrttgsg1wbjnvxcqz,0,4.6,45.4,2022-08-19T18:41:43.230Z,2022-08-19T18:41:48Z,3717012493,141,7.0,3717012487,157,,3717012499,1,,3717012491,140,43.8,3717012497,213,5.7,3717012495,212,48.7,3717012489,56,Back,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111279,339,49,1,39,11,7rmv5ns2rj7bn4otpkur0mx0x,1,59.8,89,2022-08-19T18:41:48.298Z,2022-08-19T18:41:48Z,,,,,,,,,,,,,,,,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111377,340,1,1,39,13,7rmv5ns2rj7bn4otpkur0mx0x,1,59.5,95.7,2022-08-19T18:41:50.730Z,2022-08-19T18:41:56Z,3717013057,140,61.9,3717013055,56,Left,3717013061,212,11.6,3717013063,213,4.9,3717013059,141,79.1,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111399,312,45,1,39,19,eh54mfvjtrttgsg1wbjnvxcqz,0,21,33.6,2022-08-19T18:41:56.442Z,2022-08-19T18:41:58Z,3717013149,285,,3717013205,233,341,3717013147,56,Back,,,,,,,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111395,341,3,1,39,19,7rmv5ns2rj7bn4otpkur0mx0x,1,79,66.4,2022-08-19T18:41:56.442Z,2022-08-19T18:41:58Z,3717013163,233,312,3717013125,56,Center,3717013127,286,,,,,,,,,,,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111415,342,1,1,39,20,7rmv5ns2rj7bn4otpkur0mx0x,1,76.9,66.4,2022-08-19T18:41:57.274Z,2022-08-19T18:41:59Z,3717013231,56,Center,3717013235,141,47.0,3717013233,140,74.8,3717013239,213,4.5,3717013237,212,13.4,,,,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111417,343,50,1,39,22,7rmv5ns2rj7bn4otpkur0mx0x,1,76.8,43.4,2022-08-19T18:41:59.130Z,2022-08-19T18:42:01Z,3717013245,286,,3717013243,56,Center,3717013389,233,313,,,,,,,,,,,,,,,,281ieftii7id7an6dm505owrt,X. Emmers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111443,313,7,1,39,22,eh54mfvjtrttgsg1wbjnvxcqz,0,23.2,56.6,2022-08-19T18:41:59.131Z,2022-08-19T18:42:01Z,3717013359,56,Back,3717013379,233,343,3717013361,285,,,,,,,,,,,,,,,,,4jx9sjbj9s8q2qeknsqhyozqh,Asier Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111425,344,61,1,39,22,7rmv5ns2rj7bn4otpkur0mx0x,1,76.4,41.5,2022-08-19T18:41:59.721Z,2022-08-19T18:41:59Z,3717013277,56,Center,,,,,,,,,,,,,,,,,,,,,,281ieftii7id7an6dm505owrt,X. Emmers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111649,316,49,1,39,25,eh54mfvjtrttgsg1wbjnvxcqz,1,15.7,61,2022-08-19T18:42:02.636Z,2022-08-19T18:42:28Z,,,,,,,,,,,,,,,,,,,,,,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111481,314,1,1,39,26,eh54mfvjtrttgsg1wbjnvxcqz,0,16.3,63.3,2022-08-19T18:42:03.212Z,2022-08-19T18:42:03Z,3717013549,155,,3717013555,141,100.0,3717013557,212,52.4,3717013551,56,Left,3717013559,213,0.5,3717013563,1,,3717013553,140,59.5,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111487,315,5,1,39,26,eh54mfvjtrttgsg1wbjnvxcqz,0,59.7,101.6,2022-08-19T18:42:03.861Z,2022-08-19T18:42:28Z,3717013581,347,,3717015049,233,345,3717013579,56,Left,,,,,,,,,,,,,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111757,345,5,1,39,26,7rmv5ns2rj7bn4otpkur0mx0x,1,40.3,-1.6,2022-08-19T18:42:03.861Z,2022-08-19T18:52:48Z,3717015027,56,Back,3717015043,233,315,3717015029,347,,,,,,,,,,,,,,,,,281ieftii7id7an6dm505owrt,X. Emmers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111775,346,1,1,39,51,7rmv5ns2rj7bn4otpkur0mx0x,1,41,0,2022-08-19T18:42:28.186Z,2022-08-19T18:42:30Z,3717015105,140,28.4,3717015113,1,,3717015101,107,,3717015107,141,33.4,3717015111,213,2.1,3717015109,212,26.9,3717015103,56,Back,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111847,347,1,1,39,53,7rmv5ns2rj7bn4otpkur0mx0x,1,27.8,34.9,2022-08-19T18:42:29.994Z,2022-08-19T18:42:37Z,3717015597,56,Back,3717015603,212,20.5,3717015605,213,0.6,3717015601,141,52.7,3717015599,140,43.5,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111903,348,1,1,40,0,7rmv5ns2rj7bn4otpkur0mx0x,1,54,77.8,2022-08-19T18:42:37.513Z,2022-08-19T18:42:42Z,3717015937,56,Left,3717015945,213,0.6,3717015941,141,95.6,3717015939,140,71.2,3717015943,212,21.7,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111911,349,50,1,40,4,7rmv5ns2rj7bn4otpkur0mx0x,1,75.8,85.6,2022-08-19T18:42:41.451Z,2022-08-19T18:42:42Z,3717015993,286,,3717016037,233,317,3717015991,56,Left,,,,,,,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111907,317,7,1,40,4,eh54mfvjtrttgsg1wbjnvxcqz,0,24.2,14.4,2022-08-19T18:42:41.452Z,2022-08-19T18:42:42Z,3717015973,56,Back,3717016013,233,349,3717015975,285,,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448111967,350,1,1,40,8,7rmv5ns2rj7bn4otpkur0mx0x,1,68.6,94.7,2022-08-19T18:42:45.066Z,2022-08-19T18:42:48Z,3717016375,141,82.9,3717016371,56,Left,3717016379,213,3.6,3717016373,140,54.3,3717016377,212,17.0,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112031,351,1,1,40,11,7rmv5ns2rj7bn4otpkur0mx0x,1,61.1,81.7,2022-08-19T18:42:48.362Z,2022-08-19T18:42:53Z,3717016677,140,64.8,3717016675,56,Left,3717016683,213,1.2,3717016679,141,98.1,3717016681,212,11.8,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112055,352,1,1,40,16,7rmv5ns2rj7bn4otpkur0mx0x,1,64.7,89.7,2022-08-19T18:42:53.066Z,2022-08-19T18:42:55Z,3717016795,141,57.5,3717016797,212,22.4,3717016791,56,Center,3717016799,213,4.5,3717016793,140,60.3,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112083,353,1,1,40,18,7rmv5ns2rj7bn4otpkur0mx0x,1,64.3,56.9,2022-08-19T18:42:55.593Z,2022-08-19T18:42:58Z,3717016971,140,58.8,3717016977,213,4.4,3717016975,212,18.2,3717016973,141,31.5,3717016969,56,Center,,,,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112113,354,1,1,40,21,7rmv5ns2rj7bn4otpkur0mx0x,1,58.5,31.8,2022-08-19T18:42:58.074Z,2022-08-19T18:43:01Z,3717017137,212,19.0,3717017141,213,5.2,3717017127,56,Right,3717017129,140,67.3,3717017131,141,7.4,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112171,355,1,1,40,23,7rmv5ns2rj7bn4otpkur0mx0x,1,66.4,9.2,2022-08-19T18:43:00.922Z,2022-08-19T18:43:05Z,3717017449,141,22.8,3717017453,213,2.6,3717017447,140,52.8,3717017451,212,17.0,3717017445,56,Center,,,,,,,,,,2wuprdfbbn9mo0paqr5tm7bop,M. Mallahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112195,356,1,1,40,28,7rmv5ns2rj7bn4otpkur0mx0x,1,45.1,26.5,2022-08-19T18:43:04.970Z,2022-08-19T18:43:09Z,3717017621,140,44.5,3717017619,56,Back,3717017625,212,30.6,3717017627,213,1.6,3717017617,155,,3717017623,141,71.5,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112225,357,1,1,40,32,7rmv5ns2rj7bn4otpkur0mx0x,1,48.6,73.6,2022-08-19T18:43:09.177Z,2022-08-19T18:43:14Z,3717017809,56,Left,3717017817,141,97.2,3717017821,212,24.8,3717017825,213,0.7,3717017813,140,66.6,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112295,358,1,1,40,37,7rmv5ns2rj7bn4otpkur0mx0x,1,72.9,96.8,2022-08-19T18:43:14.201Z,2022-08-19T18:43:20Z,3717018161,56,Center,3717018171,212,16.6,3717018167,141,72.4,3717018163,140,73.4,3717018173,213,4.7,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112359,359,1,1,40,43,7rmv5ns2rj7bn4otpkur0mx0x,1,73.9,84.2,2022-08-19T18:43:20.698Z,2022-08-19T18:43:26Z,3717018495,212,39.3,3717018489,140,65.2,3717018491,141,28.0,3717018485,56,Center,3717018499,1,,3717018481,155,,3717018497,213,4.5,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112405,360,1,1,40,48,7rmv5ns2rj7bn4otpkur0mx0x,1,60.9,26.7,2022-08-19T18:43:25.897Z,2022-08-19T18:43:28Z,3717018727,140,75.1,3717018731,212,18.2,3717018725,56,Right,3717018733,213,5.7,3717018729,141,11.4,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112409,361,3,1,40,51,7rmv5ns2rj7bn4otpkur0mx0x,0,79.8,9.4,2022-08-19T18:43:28.601Z,2022-08-19T18:43:30Z,3717018749,56,Right,3717018851,233,318,3717018751,286,,,,,,,,,,,,,,,,,2wuprdfbbn9mo0paqr5tm7bop,M. Mallahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112417,318,7,1,40,51,eh54mfvjtrttgsg1wbjnvxcqz,1,20.2,90.6,2022-08-19T18:43:28.602Z,2022-08-19T18:43:30Z,3717018835,233,361,3717018781,56,Back,3717018783,285,,,,,,,,,,,,,,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112425,319,49,1,40,52,eh54mfvjtrttgsg1wbjnvxcqz,1,14.3,93.9,2022-08-19T18:43:29.805Z,2022-08-19T18:43:30Z,,,,,,,,,,,,,,,,,,,,,,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112457,320,1,1,40,53,eh54mfvjtrttgsg1wbjnvxcqz,0,13.1,94.5,2022-08-19T18:43:30.717Z,2022-08-19T18:43:31Z,3717018969,213,0.1,3717018963,140,15.3,3717018959,155,,3717018967,212,2.3,3717018965,141,94.7,3717018961,56,Back,,,,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112487,362,61,1,40,55,7rmv5ns2rj7bn4otpkur0mx0x,1,70.2,14,2022-08-19T18:43:32.889Z,2022-08-19T18:43:33Z,3717019101,56,Right,,,,,,,,,,,,,,,,,,,,,,2wuprdfbbn9mo0paqr5tm7bop,M. Mallahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112513,321,1,1,40,56,eh54mfvjtrttgsg1wbjnvxcqz,0,34.9,86.2,2022-08-19T18:43:33.612Z,2022-08-19T18:43:34Z,3717019221,213,6.3,3717019219,212,5.3,3717019201,3,,3717019215,141,86.0,3717019211,140,39.9,3717019207,56,Back,,,,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112519,363,61,1,40,57,7rmv5ns2rj7bn4otpkur0mx0x,1,58.7,16.4,2022-08-19T18:43:34.857Z,2022-08-19T18:43:34Z,3717019239,56,Right,,,,,,,,,,,,,,,,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112547,364,49,1,40,59,7rmv5ns2rj7bn4otpkur0mx0x,1,63.7,9.8,2022-08-19T18:43:36.554Z,2022-08-19T18:43:36Z,,,,,,,,,,,,,,,,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112589,365,1,1,41,0,7rmv5ns2rj7bn4otpkur0mx0x,1,63.4,9.7,2022-08-19T18:43:37.738Z,2022-08-19T18:43:40Z,3717019569,212,8.0,3717019573,213,6.0,3717019559,56,Right,3717019565,141,5.9,3717019561,140,70.6,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112655,366,1,1,41,3,7rmv5ns2rj7bn4otpkur0mx0x,1,68.4,7.6,2022-08-19T18:43:40.153Z,2022-08-19T18:43:46Z,3717019927,212,33.4,3717019929,213,2.4,3717019923,140,44.9,3717019931,1,,3717019925,141,40.7,3717019921,56,Back,,,,,,,2wuprdfbbn9mo0paqr5tm7bop,M. Mallahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112687,367,1,1,41,9,7rmv5ns2rj7bn4otpkur0mx0x,1,57,56.6,2022-08-19T18:43:46.121Z,2022-08-19T18:43:48Z,3717020101,213,6.0,3717020095,140,67.3,3717020099,212,11.1,3717020093,56,Center,3717020097,141,52.7,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112689,368,50,1,41,10,7rmv5ns2rj7bn4otpkur0mx0x,1,68,52.3,2022-08-19T18:43:47.866Z,2022-08-19T18:43:49Z,3717020105,56,Center,3717020107,286,,3717020205,233,322,,,,,,,,,,,,,,,,281ieftii7id7an6dm505owrt,X. Emmers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112697,322,7,1,41,10,eh54mfvjtrttgsg1wbjnvxcqz,0,32,47.7,2022-08-19T18:43:47.867Z,2022-08-19T18:43:49Z,3717020149,56,Back,3717020197,233,368,3717020155,285,,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112715,369,1,1,41,11,7rmv5ns2rj7bn4otpkur0mx0x,1,65.8,57.6,2022-08-19T18:43:48.889Z,2022-08-19T18:43:50Z,3717020275,140,58.9,3717020277,141,77.6,3717020285,213,2.1,3717020273,56,Center,3717020281,212,15.4,,,,,,,,,,281ieftii7id7an6dm505owrt,X. Emmers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112743,370,1,1,41,13,7rmv5ns2rj7bn4otpkur0mx0x,1,58.9,77.6,2022-08-19T18:43:50.825Z,2022-08-19T18:43:53Z,3717020423,140,72.4,3717020429,213,0.7,3717020427,212,18.6,3717020421,56,Left,3717020425,141,95.3,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112761,371,1,1,41,16,7rmv5ns2rj7bn4otpkur0mx0x,0,79.3,96,2022-08-19T18:43:53.625Z,2022-08-19T18:43:57Z,3717020503,212,38.8,3717020507,1,,3717020499,140,87.8,3717020493,2,,3717020497,56,Center,3717020505,213,4.9,3717020501,141,40.4,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112791,323,12,1,41,19,eh54mfvjtrttgsg1wbjnvxcqz,1,15,57.2,2022-08-19T18:43:56.252Z,2022-08-19T18:43:57Z,3717020663,140,20.8,3717020669,213,0.9,3717020661,56,Back,3717020667,212,10.1,3717020665,141,69.0,,,,,,,,,,a83amzm380uy1fi3zuyqu82j9,J. van der Winden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112797,324,49,1,41,20,eh54mfvjtrttgsg1wbjnvxcqz,1,20.9,72.6,2022-08-19T18:43:57.548Z,2022-08-19T18:43:57Z,,,,,,,,,,,,,,,,,,,,,,,,,4jx9sjbj9s8q2qeknsqhyozqh,Asier Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112869,325,1,1,41,21,eh54mfvjtrttgsg1wbjnvxcqz,0,22.2,75.7,2022-08-19T18:43:58.781Z,2022-08-19T18:44:02Z,3717020961,56,Back,3717020967,212,28.3,3717020965,141,43.6,3717020963,140,39.3,3717020959,155,,3717020969,213,5.4,,,,,,,4jx9sjbj9s8q2qeknsqhyozqh,Asier Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112859,372,49,1,41,24,7rmv5ns2rj7bn4otpkur0mx0x,1,59.5,61.7,2022-08-19T18:44:01.818Z,2022-08-19T18:44:01Z,,,,,,,,,,,,,,,,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112905,373,1,1,41,26,7rmv5ns2rj7bn4otpkur0mx0x,1,61.8,60.3,2022-08-19T18:44:03.033Z,2022-08-19T18:44:05Z,3717021183,141,80.9,3717021179,56,Left,3717021187,213,1.9,3717021185,212,14.8,3717021181,140,57.2,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448112949,374,1,1,41,28,7rmv5ns2rj7bn4otpkur0mx0x,1,56.7,80.9,2022-08-19T18:44:05.689Z,2022-08-19T18:44:08Z,3717021361,140,69.0,3717021367,213,0.6,3717021365,212,15.8,3717021363,141,94.2,3717021359,56,Left,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448113013,375,1,1,41,31,7rmv5ns2rj7bn4otpkur0mx0x,1,71.2,92.7,2022-08-19T18:44:08.553Z,2022-08-19T18:44:13Z,3717021661,213,6.1,3717021655,140,90.9,3717021657,141,86.6,3717021653,56,Left,3717021659,212,21.1,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448113027,376,1,1,41,35,7rmv5ns2rj7bn4otpkur0mx0x,0,92.4,81.1,2022-08-19T18:44:12.353Z,2022-08-19T18:54:31Z,3717021731,141,60.2,3717021735,213,4.4,3717021779,195,,3717021721,56,Center,3717021733,212,14.8,3717021727,140,88.4,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448113009,326,49,1,41,36,eh54mfvjtrttgsg1wbjnvxcqz,1,13.4,48.7,2022-08-19T18:44:13.196Z,2022-08-19T18:44:13Z,,,,,,,,,,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448113053,327,1,1,41,36,eh54mfvjtrttgsg1wbjnvxcqz,1,13.4,48.7,2022-08-19T18:44:13.771Z,2022-08-19T18:44:15Z,3717021835,140,31.0,3717021833,56,Back,3717021839,212,22.0,3717021841,213,5.7,3717021837,141,31.2,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448113077,328,1,1,41,38,eh54mfvjtrttgsg1wbjnvxcqz,1,31,31.2,2022-08-19T18:44:15.339Z,2022-08-19T18:44:17Z,3717022005,140,26.2,3717022003,56,Back,3717022011,213,2.8,3717022009,212,5.4,3717022007,141,34.0,,,,,,,,,,aynwkpiteltfei3x5txm84opg,R. Leijten,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448113127,329,61,1,41,40,eh54mfvjtrttgsg1wbjnvxcqz,1,25.1,37.7,2022-08-19T18:44:17.628Z,2022-08-19T18:44:40Z,3717022245,56,Back,,,,,,,,,,,,,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448113131,330,61,1,41,43,eh54mfvjtrttgsg1wbjnvxcqz,0,22.9,44.2,2022-08-19T18:44:20.732Z,2022-08-19T18:44:21Z,3717022283,56,Back,,,,,,,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
