id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist
2519895057,176,44,1,21,49,dvmw7d6jb38qvv7e6ziwu0vyr,1,33.4,54.3,2023-03-13T19:38:25.728Z,2023-03-13T19:38:27Z,4096614509,56,Back,4096614511,285,,4096614533,233,179,,,,,,,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895059,179,44,1,21,49,e8hiwrw6ocxm5iht6sp7jiv19,0,66.6,45.7,2023-03-13T19:38:25.729Z,2023-03-13T19:38:27Z,4096614519,286,,4096614517,56,Center,4096614599,233,176,,,,,,,,,,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895069,177,1,1,21,50,dvmw7d6jb38qvv7e6ziwu0vyr,0,33.8,57.3,2023-03-13T19:38:26.345Z,2023-03-13T19:38:28Z,4096614575,212,2.6,4096614577,213,5.8,4096614573,141,55.7,4096614569,140,36.0,4096614561,3,,4096614565,56,Back,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895075,180,61,1,21,50,e8hiwrw6ocxm5iht6sp7jiv19,1,67,48.7,2023-03-13T19:38:26.746Z,2023-03-13T19:38:27Z,4096614591,56,Center,,,,,,,,,,,,,,,,,,,,,,b1yxo0olp9c2ufh1l1qxsef9x,T. Verheydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895097,178,1,1,21,52,dvmw7d6jb38qvv7e6ziwu0vyr,0,33,40.3,2023-03-13T19:38:28.528Z,2023-03-13T19:38:30Z,4096614715,56,Back,4096614719,141,62.7,4096614721,212,18.4,4096614723,213,1.0,4096614717,140,42.9,4096614713,3,,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895131,179,1,1,21,56,dvmw7d6jb38qvv7e6ziwu0vyr,1,23.6,61.5,2023-03-13T19:38:32.334Z,2023-03-13T19:38:34Z,4096614929,140,10.7,4096614935,212,13.8,4096614927,56,Back,4096614939,213,3.3,4096614931,141,57.9,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895137,180,49,1,21,58,dvmw7d6jb38qvv7e6ziwu0vyr,1,10.7,57.9,2023-03-13T19:38:34.256Z,2023-03-13T19:38:34Z,,,,,,,,,,,,,,,,,,,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895175,181,1,1,21,59,dvmw7d6jb38qvv7e6ziwu0vyr,1,11.2,54.5,2023-03-13T19:38:35.790Z,2023-03-13T19:38:37Z,4096615133,140,35.4,4096615137,141,4.1,4096615145,213,5.4,4096615125,155,,4096615141,212,42.7,4096615129,56,Back,4096615147,1,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895197,182,1,1,22,1,dvmw7d6jb38qvv7e6ziwu0vyr,1,35.4,4.1,2023-03-13T19:38:37.743Z,2023-03-13T19:38:40Z,4096615257,140,38.8,4096615261,212,12.4,4096615263,213,1.3,4096615259,141,21.5,4096615255,56,Back,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895201,183,61,1,22,3,dvmw7d6jb38qvv7e6ziwu0vyr,1,38.8,21.5,2023-03-13T19:38:39.250Z,2023-03-13T21:28:43Z,4096615275,56,Back,,,,,,,,,,,,,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895211,181,1,1,22,3,e8hiwrw6ocxm5iht6sp7jiv19,0,63.2,88.3,2023-03-13T19:38:39.802Z,2023-03-13T20:11:27Z,4096615311,212,15.5,4096615307,141,70.9,4096615303,56,Center,4096615315,213,5.4,4096615305,140,72.8,,,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895937,198,61,1,22,6,e8hiwrw6ocxm5iht6sp7jiv19,1,69.8,72.6,2023-03-13T19:38:42.660Z,2023-03-13T19:40:08Z,4096619095,56,Center,,,,,,,,,,,,,,,,,,,,,,eybrr6zz7x6d1ftc7u4vphn85,R. Kishna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895233,184,61,1,22,10,dvmw7d6jb38qvv7e6ziwu0vyr,1,27.8,33,2023-03-13T19:38:46.270Z,2023-03-13T19:40:44Z,4096615427,56,Back,,,,,,,,,,,,,,,,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895245,185,49,1,22,11,dvmw7d6jb38qvv7e6ziwu0vyr,1,19.8,39.7,2023-03-13T19:38:47.632Z,2023-03-13T19:38:47Z,,,,,,,,,,,,,,,,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895257,186,1,1,22,11,dvmw7d6jb38qvv7e6ziwu0vyr,1,19.8,39.7,2023-03-13T19:38:47.710Z,2023-03-13T19:38:49Z,4096615565,140,8.3,4096615569,212,14.0,4096615567,141,50.0,4096615563,56,Back,4096615571,213,2.6,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895259,187,43,1,22,13,dvmw7d6jb38qvv7e6ziwu0vyr,1,0,0,2023-03-13T19:38:49.160Z,2023-03-13T19:38:54Z,4096615857,144,50,4096615581,285,0,4096615579,56,Back,,,,,,,,,,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895289,188,1,1,22,13,dvmw7d6jb38qvv7e6ziwu0vyr,0,8.3,50,2023-03-13T19:38:49.847Z,2023-03-13T21:28:51Z,4096615711,155,,4096615719,212,35.0,4096615721,213,6.0,4096615715,140,40.7,4096615717,141,37.9,4096615713,56,Back,4096615723,1,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895291,182,1,1,22,14,e8hiwrw6ocxm5iht6sp7jiv19,1,64.3,78.8,2023-03-13T19:38:50.410Z,2023-03-13T19:38:52Z,4096615725,3,,4096615733,212,10.6,4096615729,140,74.4,4096615731,141,77.8,4096615727,56,Center,4096615735,213,6.2,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895293,183,1,1,22,14,e8hiwrw6ocxm5iht6sp7jiv19,0,70.1,85.1,2023-03-13T19:38:50.962Z,2023-03-13T20:17:18Z,4096701987,3,,4096615749,56,Center,4096701995,212,4.8,4096701989,140,69.9,4096701993,141,78.1,4096701999,213,4.7,,,,,,,5l4fkm9a0pvfi9qiy6gipf71m,J. Zwarts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895331,189,1,1,22,19,dvmw7d6jb38qvv7e6ziwu0vyr,1,19.9,36.4,2023-03-13T19:38:55.710Z,2023-03-13T19:38:58Z,4096616009,56,Back,4096616017,213,4.6,4096616013,141,9.4,4096616011,140,18.8,4096616015,212,18.4,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895337,190,1,1,22,22,dvmw7d6jb38qvv7e6ziwu0vyr,1,19.6,9.2,2023-03-13T19:38:58.830Z,2023-03-13T19:39:00Z,4096616045,213,1.6,4096616037,56,Back,4096616041,141,32.1,4096616039,140,18.8,4096616043,212,15.6,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895349,191,1,1,22,23,dvmw7d6jb38qvv7e6ziwu0vyr,1,18.8,32.1,2023-03-13T19:38:59.903Z,2023-03-13T19:39:01Z,4096616109,141,6.4,4096616113,213,4.5,4096616111,212,18.0,4096616107,140,14.6,4096616105,56,Back,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895379,192,1,1,22,25,dvmw7d6jb38qvv7e6ziwu0vyr,1,15,6.7,2023-03-13T19:39:01.450Z,2023-03-13T19:39:04Z,4096616265,212,26.1,4096616261,140,7.0,4096616259,56,Back,4096616263,141,43.1,4096616267,213,1.9,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895411,193,1,1,22,28,dvmw7d6jb38qvv7e6ziwu0vyr,0,7,43.1,2023-03-13T19:39:04.620Z,2023-03-13T19:39:07Z,4096616403,141,51.5,4096616407,213,0.2,4096616401,140,35.8,4096616399,56,Back,4096616405,212,30.8,,,,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895409,184,49,1,22,31,e8hiwrw6ocxm5iht6sp7jiv19,1,65.6,49.4,2023-03-13T19:39:07.131Z,2023-03-13T19:39:07Z,,,,,,,,,,,,,,,,,,,,,,,,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895433,185,1,1,22,32,e8hiwrw6ocxm5iht6sp7jiv19,1,65.6,49.4,2023-03-13T19:39:08.714Z,2023-03-13T19:39:09Z,4096616507,212,32.0,4096616503,140,52.6,4096616505,141,6.8,4096616501,56,Right,4096616511,1,,4096616509,213,4.3,,,,,,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895455,186,1,1,22,33,e8hiwrw6ocxm5iht6sp7jiv19,1,52.6,6.8,2023-03-13T19:39:09.835Z,2023-03-13T19:39:13Z,4096616599,141,33.0,4096616603,213,2.1,4096616595,56,Back,4096616597,140,42.8,4096616601,212,20.6,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895495,187,1,1,22,36,e8hiwrw6ocxm5iht6sp7jiv19,1,44.3,31.2,2023-03-13T19:39:12.938Z,2023-03-13T19:39:17Z,4096616839,141,1.9,4096616837,140,48.6,4096616841,212,20.4,4096616843,213,4.9,4096616835,56,Back,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895527,188,1,1,22,41,e8hiwrw6ocxm5iht6sp7jiv19,1,53.4,1.7,2023-03-13T19:39:17.658Z,2023-03-13T19:39:21Z,4096616985,140,38.7,4096616989,212,17.1,4096616991,213,2.7,4096616983,56,Back,4096616987,141,12.6,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895551,189,1,1,22,45,e8hiwrw6ocxm5iht6sp7jiv19,1,40.2,9.1,2023-03-13T19:39:21.691Z,2023-03-13T19:39:23Z,4096617111,140,57.2,4096617119,212,18.7,4096617115,141,0.7,4096617107,56,Right,4096617123,213,6.0,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895591,190,1,1,22,47,e8hiwrw6ocxm5iht6sp7jiv19,1,57,1.1,2023-03-13T19:39:23.867Z,2023-03-13T19:39:29Z,4096617317,141,6.4,4096617313,56,Back,4096617319,212,21.0,4096617321,213,3.0,4096617315,140,37.3,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895645,191,1,1,22,52,e8hiwrw6ocxm5iht6sp7jiv19,1,37,10.7,2023-03-13T19:39:28.939Z,2023-03-13T19:39:32Z,4096617609,56,Back,4096617621,213,2.2,4096617613,141,24.1,4096617617,212,11.0,4096617611,140,31.2,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895665,192,1,1,22,56,e8hiwrw6ocxm5iht6sp7jiv19,1,39.2,33.3,2023-03-13T19:39:32.251Z,2023-03-13T19:39:34Z,4096617733,141,92.0,4096617737,213,1.4,4096617731,140,46.8,4096617739,1,,4096617729,56,Back,4096617735,212,40.7,,,,,,,b4a2wu8fdbrh5sirpv34hoewa,T. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895685,193,1,1,22,58,e8hiwrw6ocxm5iht6sp7jiv19,1,46.8,92,2023-03-13T19:39:34.395Z,2023-03-13T19:39:37Z,4096617829,141,83.6,4096617827,140,30.1,4096617831,212,18.4,4096617833,213,3.5,4096617825,56,Back,,,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895721,194,1,1,23,0,e8hiwrw6ocxm5iht6sp7jiv19,1,30.1,83.6,2023-03-13T19:39:36.987Z,2023-03-13T19:39:41Z,4096618033,56,Back,4096618045,213,4.3,4096618039,141,45.8,4096618035,140,19.4,4096618043,212,28.1,,,,,,,,,,5dxleurgfe6483pe7qvyc00es,T. Asante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895775,195,1,1,23,4,e8hiwrw6ocxm5iht6sp7jiv19,1,17.4,46.4,2023-03-13T19:39:41.051Z,2023-03-13T19:39:45Z,4096618307,141,10.3,4096618303,56,Back,4096618311,213,5.0,4096618309,212,25.7,4096618305,140,24.6,,,,,,,,,,b1zeqxuwoyzx1eukf18ptdgq,D. Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895805,196,1,1,23,9,e8hiwrw6ocxm5iht6sp7jiv19,1,19.8,28.2,2023-03-13T19:39:45.147Z,2023-03-13T19:39:48Z,4096618447,213,2.5,4096618441,140,5.5,4096618443,141,45.7,4096618439,56,Back,4096618445,212,19.2,,,,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895841,197,1,1,23,12,e8hiwrw6ocxm5iht6sp7jiv19,0,5.5,45.7,2023-03-13T19:39:48.364Z,2023-03-13T19:39:53Z,4096618617,157,,4096618623,141,17.7,4096618627,213,6.0,4096618629,1,,4096618621,140,71.7,4096618619,56,Right,4096618625,212,72.1,,,,a8fr8gzw2n7gyl4kb58xjtknp,S. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895865,194,49,1,23,19,dvmw7d6jb38qvv7e6ziwu0vyr,1,25.2,83.6,2023-03-13T19:39:55.327Z,2023-03-13T19:39:55Z,,,,,,,,,,,,,,,,,,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895897,195,1,1,23,19,dvmw7d6jb38qvv7e6ziwu0vyr,1,25.2,83.6,2023-03-13T19:39:55.438Z,2023-03-13T19:39:57Z,4096618883,212,15.7,4096618877,56,Back,4096618879,140,12.0,4096618881,141,72.9,4096618885,213,3.6,4096618875,3,,,,,,,,eu901b75l2ly5p48jdw6kwmad,M. Amevor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895899,196,52,1,23,21,dvmw7d6jb38qvv7e6ziwu0vyr,1,12,72.9,2023-03-13T19:39:57.599Z,2023-03-13T19:39:57Z,,,,,,,,,,,,,,,,,,,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519895987,197,1,1,23,22,dvmw7d6jb38qvv7e6ziwu0vyr,1,12.2,70.3,2023-03-13T19:39:59.117Z,2023-03-13T19:40:09Z,4096619339,213,4.8,4096619337,212,22.7,4096619331,56,Back,4096619333,140,13.2,4096619335,141,37.0,4096619329,123,,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519896027,198,1,1,23,33,dvmw7d6jb38qvv7e6ziwu0vyr,1,29.9,31.5,2023-03-13T19:40:09.129Z,2023-03-13T19:40:12Z,4096619525,1,,4096619515,56,Center,4096619521,212,35.4,4096619519,141,32.7,4096619517,140,63.6,4096619513,155,,4096619523,213,0.0,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519896041,199,1,1,23,36,dvmw7d6jb38qvv7e6ziwu0vyr,0,63.6,32.7,2023-03-13T19:40:12.590Z,2023-03-13T19:40:14Z,4096619605,140,75.9,4096619609,212,14.0,4096619601,3,,4096619607,141,24.9,4096619603,56,Center,4096619611,213,5.9,,,,,,,5f8ajd8cgyvmmdzr0lzi1gtii,E. Rottier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519896057,199,1,1,23,39,e8hiwrw6ocxm5iht6sp7jiv19,0,23.9,75.4,2023-03-13T19:40:15.757Z,2023-03-13T19:40:17Z,4096619739,141,73.9,4096619743,213,6.2,4096619735,56,Back,4096619745,1,,4096619737,140,40.9,4096619733,157,,4096619741,212,17.9,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519896077,200,8,1,23,43,dvmw7d6jb38qvv7e6ziwu0vyr,1,59.3,21.2,2023-03-13T19:40:19.589Z,2023-03-13T19:40:19Z,4096619845,56,Center,,,,,,,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519896215,200,5,1,23,45,e8hiwrw6ocxm5iht6sp7jiv19,1,29,101,2023-03-13T19:40:21.870Z,2023-03-13T20:13:30Z,4096620569,347,,4096704801,233,201,4096620567,56,Back,,,,,,,,,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519896103,201,5,1,23,45,dvmw7d6jb38qvv7e6ziwu0vyr,0,71,-1,2023-03-13T19:40:21.870Z,2023-03-13T20:13:30Z,4096619989,347,,4096704831,233,200,4096619987,56,Right,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519896235,201,1,1,24,2,e8hiwrw6ocxm5iht6sp7jiv19,1,32,100,2023-03-13T19:40:38.141Z,2023-03-13T19:40:40Z,4096620713,213,5.6,4096620703,107,,4096620707,140,64.1,4096620715,1,,4096620705,56,Center,4096620709,141,61.1,4096620711,212,43.0,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519896241,202,61,1,24,4,e8hiwrw6ocxm5iht6sp7jiv19,1,64.1,61.1,2023-03-13T19:40:40.653Z,2023-03-13T19:40:41Z,4096620745,56,Center,,,,,,,,,,,,,,,,,,,,,,4nz928h6p0nl8p161dxg55pn8,X. Severina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519896279,203,1,1,24,7,e8hiwrw6ocxm5iht6sp7jiv19,1,64.4,3.1,2023-03-13T19:40:43.261Z,2023-03-13T20:12:59Z,4096620969,213,1.1,4096620961,56,Right,4096620965,141,15.5,4096622373,210,15,4096620967,212,9.5,4096620963,140,68.6,,,,,,,1hpmrfb0mbmevf9edj0o0bv56,Guillem Rodríguez,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519896309,202,45,1,24,8,dvmw7d6jb38qvv7e6ziwu0vyr,0,30.8,73.7,2023-03-13T19:40:44.653Z,2023-03-13T21:17:51Z,4096621123,285,,4096621121,56,Back,4096621243,233,204,,,,,,,,,,,,,,,,dej8tywq0npvbm25sfgtqur1m,O. Kökcü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519896301,204,3,1,24,8,e8hiwrw6ocxm5iht6sp7jiv19,1,69.2,26.3,2023-03-13T19:40:44.653Z,2023-03-13T19:40:49Z,4096621157,233,202,4096621073,286,,4096621071,56,Center,,,,,,,,,,,,,,,,4nz928h6p0nl8p161dxg55pn8,X. Severina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519896305,205,15,1,24,9,e8hiwrw6ocxm5iht6sp7jiv19,1,88.9,31.8,2023-03-13T19:40:46.069Z,2023-03-13T20:13:00Z,4096622387,103,19,4096621711,82,,4096622397,231,46.2,4096622375,72,,4096622389,215,,4096621089,22,,4096622391,146,90.2,4096621093,56,Center,4nz928h6p0nl8p161dxg55pn8,X. Severina,,4096622381,55,203,4096622377,78,,4096622395,230,4096622393,147,4096622385,102,48.6,33.8,4096621091,63,,4096625003,233,203,4096622379,29,,98.5,,,,,,,,
2519896489,203,10,1,24,10,dvmw7d6jb38qvv7e6ziwu0vyr,1,12,60.6,2023-03-13T19:40:46.169Z,2023-03-13T19:42:02Z,4096625023,233,205,4096622233,56,Back,4096622231,94,,,,,,,,,,,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519896505,204,6,1,24,14,dvmw7d6jb38qvv7e6ziwu0vyr,0,4.7,68.8,2023-03-13T19:40:50.259Z,2023-03-13T19:42:03Z,4096622299,56,Back,4096625125,233,206,4096622303,73,,,,,,,,,,,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519896359,206,6,1,24,14,e8hiwrw6ocxm5iht6sp7jiv19,1,95.3,31.2,2023-03-13T19:40:50.259Z,2023-03-13T20:02:25Z,4096621453,75,,4096621451,56,Center,4096625095,233,204,,,,,,,,,,,,,,,,4nz928h6p0nl8p161dxg55pn8,X. Severina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519896569,207,1,1,24,36,e8hiwrw6ocxm5iht6sp7jiv19,0,99.5,0.5,2023-03-13T19:41:12.326Z,2023-03-13T19:41:50Z,4096622643,223,,4096622659,213,1.8,4096622635,2,,4096622639,155,,4096622655,141,55.1,4096622653,140,92.4,4096622661,1,,4096622657,212,37.9,eybrr6zz7x6d1ftc7u4vphn85,R. Kishna,,4096622649,56,Center,4096622637,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519897467,211,44,1,24,37,dvmw7d6jb38qvv7e6ziwu0vyr,1,7,51.2,2023-03-13T19:41:13.687Z,2023-03-13T19:42:59Z,4096627533,233,228,4096627515,285,,4096627513,56,Back,,,,,,,,,,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519897441,228,44,1,24,37,e8hiwrw6ocxm5iht6sp7jiv19,0,93,48.8,2023-03-13T19:41:13.688Z,2023-03-13T19:43:00Z,4096627551,233,211,4096627373,286,,4096627371,56,Center,,,,,,,,,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519897497,212,1,1,24,38,dvmw7d6jb38qvv7e6ziwu0vyr,0,9,51.6,2023-03-13T19:41:14.757Z,2023-03-13T19:43:34Z,4096627669,213,1.8,4096627661,56,Back,4096627665,141,58.7,4096627659,3,,4096627667,212,5.0,4096627663,140,7.8,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519897627,231,61,1,24,39,e8hiwrw6ocxm5iht6sp7jiv19,1,93.7,49.7,2023-03-13T19:41:16.050Z,2023-03-13T19:43:15Z,4096628393,56,Center,,,,,,,,,,,,,,,,,,,,,,8z4wdv767cv7ddqgrkz5txsrt,B. Kemper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519897821,232,61,1,24,40,e8hiwrw6ocxm5iht6sp7jiv19,1,94.8,43,2023-03-13T19:41:16.441Z,2023-03-13T19:43:38Z,4096629539,56,Center,,,,,,,,,,,,,,,,,,,,,,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519896579,208,15,1,24,41,e8hiwrw6ocxm5iht6sp7jiv19,1,93.9,36.3,2023-03-13T19:41:17.822Z,2023-03-13T20:13:29Z,4096704809,80,,4096635227,328,,4096635235,147,39.5,4096634787,25,,4096635233,146,95.6,4096634789,72,,4096635229,458,,4096622727,56,Center,9knokmhy9zckjq0gv7txx9zsa,D. Klas,,4096635239,231,45.5,4096622725,63,,4096635231,100,4096635223,102,4096634813,233,205,47.6,4096634793,82,,4096635225,103,19,4096635237,230,99.0,,,,,,,,,
2519896587,205,10,1,24,41,dvmw7d6jb38qvv7e6ziwu0vyr,1,4.1,59.3,2023-03-13T19:41:17.922Z,2023-03-13T19:45:22Z,4096634821,233,208,4096622759,94,,4096622761,56,Back,,,,,,,,,,,,,,,,e0mrzdikm67yw88563zgovb6y,B. De Keersmaecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519896601,209,13,1,24,43,e8hiwrw6ocxm5iht6sp7jiv19,1,85.4,32.2,2023-03-13T19:41:20.109Z,2023-03-13T20:13:39Z,4096637481,231,48.2,4096636969,72,,4096637475,328,,4096637473,103,51.4,4096636967,25,,4096622869,56,Center,4096637471,102,49.9,4096637479,230,99.0,4nz928h6p0nl8p161dxg55pn8,X. Severina,,4096637469,85,,4096637477,458,,4096622867,63,,,,,,,,,,,,,,,,,,,,,,,,
