id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2454507371,106,1,1,10,46,cv5ftekuejf0ryxvd5h2my47r,1,39.4,10.1,2022-09-02T18:13:39.169Z,2022-09-02T18:13:42Z,3751026299,56,Back,3751026309,1,,3751026305,212,34.2,3751026297,155,,3751026303,141,59.3,3751026307,213,1.4,3751026301,140,46.1,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454507405,107,1,1,10,50,cv5ftekuejf0ryxvd5h2my47r,1,46.1,59.3,2022-09-02T18:13:42.789Z,2022-09-02T18:13:45Z,3751026453,56,Back,3751026457,141,97.1,3751026451,3,,3751026455,140,44.8,3751026461,213,1.6,3751026459,212,25.7,,,,,,,3jyb1qtjsf7li8zunui2qpq3u,T. Verheijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454507451,108,1,1,10,52,cv5ftekuejf0ryxvd5h2my47r,1,44.8,97.1,2022-09-02T18:13:45.043Z,2022-09-02T18:13:48Z,3751026719,212,12.2,3751026715,140,34.2,3751026717,141,89.9,3751026721,213,3.6,3751026713,56,Back,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454507497,109,1,1,10,56,cv5ftekuejf0ryxvd5h2my47r,1,33.8,86.2,2022-09-02T18:13:48.449Z,2022-09-02T18:13:50Z,3751026951,140,29.5,3751026957,212,22.0,3751026959,213,4.5,3751026955,141,54.6,3751026949,56,Back,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454507521,110,1,1,10,58,cv5ftekuejf0ryxvd5h2my47r,1,29.5,54.6,2022-09-02T18:13:50.509Z,2022-09-02T18:13:52Z,3751027067,140,38.8,3751027071,212,31.7,3751027073,213,5.0,3751027069,141,10.3,3751027065,56,Back,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454507581,111,1,1,11,0,cv5ftekuejf0ryxvd5h2my47r,1,39.3,10.7,2022-09-02T18:13:52.398Z,2022-09-02T18:13:56Z,3751027355,212,27.3,3751027349,140,65.2,3751027359,213,0.1,3751027347,56,Right,3751027351,141,13.8,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454507587,112,61,1,11,3,cv5ftekuejf0ryxvd5h2my47r,0,65.2,13.8,2022-09-02T18:13:56.001Z,2022-09-02T18:13:56Z,3751027385,56,Right,,,,,,,,,,,,,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454507629,108,49,1,11,7,ch82doz9w9t1sw9ae3a4ffh0j,1,43.5,91.4,2022-09-02T18:13:59.589Z,2022-09-02T18:13:59Z,,,,,,,,,,,,,,,,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454507681,109,1,1,11,8,ch82doz9w9t1sw9ae3a4ffh0j,0,69.9,81.4,2022-09-02T18:14:01.124Z,2022-09-02T18:14:04Z,3751027857,56,Left,3751027863,212,25.2,3751027861,141,81.4,3751027865,213,0.0,3751027859,140,93.9,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454507689,113,8,1,11,10,cv5ftekuejf0ryxvd5h2my47r,1,9,20.6,2022-09-02T18:14:02.568Z,2022-09-02T18:15:23Z,3751027905,56,Back,,,,,,,,,,,,,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454507829,110,5,1,11,13,ch82doz9w9t1sw9ae3a4ffh0j,1,95.8,101.5,2022-09-02T18:14:05.444Z,2022-09-02T18:15:27Z,3751028623,347,,3751028621,56,Left,3751033863,233,114,,,,,,,,,,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454507841,114,5,1,11,13,cv5ftekuejf0ryxvd5h2my47r,0,4.2,-1.5,2022-09-02T18:14:05.444Z,2022-09-02T19:01:59Z,3751028701,347,,3751033879,233,110,3751028699,56,Back,,,,,,,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454508097,111,1,1,11,37,ch82doz9w9t1sw9ae3a4ffh0j,1,92.4,100,2022-09-02T18:14:29.380Z,2022-09-02T18:14:33Z,3751030061,1,,3751030049,140,63.5,3751030047,56,Left,3751030057,213,3.3,3751030051,141,93.2,3751030055,212,30.8,3751030045,107,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454508201,112,1,1,11,41,ch82doz9w9t1sw9ae3a4ffh0j,1,63,93.3,2022-09-02T18:14:33.475Z,2022-09-02T18:14:39Z,3751030583,141,73.6,3751030587,213,3.8,3751030581,140,47.0,3751030585,212,21.5,3751030579,56,Back,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454508245,113,1,1,11,47,ch82doz9w9t1sw9ae3a4ffh0j,1,43.9,63.9,2022-09-02T18:14:39.460Z,2022-09-02T18:14:41Z,3751030769,56,Back,3751030775,212,19.7,3751030771,140,40.5,3751030777,213,4.5,3751030773,141,35.4,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454508291,114,1,1,11,49,ch82doz9w9t1sw9ae3a4ffh0j,1,40.5,35.4,2022-09-02T18:14:41.651Z,2022-09-02T18:14:45Z,3751031071,212,18.0,3751031067,140,32.9,3751031073,213,2.0,3751031069,141,59.1,3751031065,56,Back,,,,,,,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454508317,115,1,1,11,52,ch82doz9w9t1sw9ae3a4ffh0j,0,34.2,58.7,2022-09-02T18:14:44.979Z,2022-09-02T18:14:47Z,3751031221,140,57.8,3751031217,155,,3751031227,213,0.5,3751031223,141,80.0,3751031219,56,Left,3751031225,212,28.7,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454508349,115,1,1,11,55,cv5ftekuejf0ryxvd5h2my47r,1,46.6,18.3,2022-09-02T18:14:48.223Z,2022-09-02T18:14:49Z,3751031369,141,24.6,3751031365,56,Center,3751031371,212,11.6,3751031367,140,56.9,3751031363,3,,3751031373,213,0.4,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454508353,116,49,1,11,57,cv5ftekuejf0ryxvd5h2my47r,1,56.9,24.6,2022-09-02T18:14:49.888Z,2022-09-02T18:14:50Z,,,,,,,,,,,,,,,,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454508361,117,1,1,11,57,cv5ftekuejf0ryxvd5h2my47r,0,56.9,24.6,2022-09-02T18:14:50.003Z,2022-09-02T18:14:50Z,3751031409,56,Center,3751031415,212,11.7,3751031417,213,0.5,3751031411,140,66.8,3751031413,141,32.4,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454508365,116,8,1,11,58,ch82doz9w9t1sw9ae3a4ffh0j,1,36.7,67.3,2022-09-02T18:14:51.124Z,2022-09-02T18:14:51Z,3751031427,56,Back,,,,,,,,,,,,,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454508381,117,49,1,11,59,ch82doz9w9t1sw9ae3a4ffh0j,1,38.7,75.3,2022-09-02T18:14:52.132Z,2022-09-02T18:14:52Z,,,,,,,,,,,,,,,,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454508437,118,1,1,12,1,ch82doz9w9t1sw9ae3a4ffh0j,1,44.3,62.4,2022-09-02T18:14:54.132Z,2022-09-02T18:14:58Z,3751031829,213,5.8,3751031825,141,36.0,3751031819,155,,3751031831,1,,3751031823,140,80.5,3751031827,212,42.0,3751031821,56,Center,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454508459,120,3,1,12,6,ch82doz9w9t1sw9ae3a4ffh0j,0,79.5,37.2,2022-09-02T18:14:58.300Z,2022-09-02T19:00:05Z,3751031903,56,Center,3751031907,286,,3751032117,233,119,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454508489,119,7,1,12,6,cv5ftekuejf0ryxvd5h2my47r,0,20.5,62.8,2022-09-02T18:14:58.301Z,2022-09-02T19:01:40Z,3751032111,233,120,3751032107,56,Back,3751032109,285,,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454508441,119,43,1,12,6,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2022-09-02T18:14:58.403Z,2022-09-02T18:58:27Z,3751228529,233,119,3751031843,286,0,3751228603,144,3,3751031841,56,Center,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454508463,118,43,1,12,6,cv5ftekuejf0ryxvd5h2my47r,1,0,0,2022-09-02T18:14:58.404Z,2022-09-02T18:58:25Z,3751228489,144,7,3751031931,285,0,3751031957,233,119,3751031929,56,Back,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454508547,121,1,1,12,13,ch82doz9w9t1sw9ae3a4ffh0j,1,79.8,13.7,2022-09-02T18:15:05.668Z,2022-09-02T18:15:08Z,3751032479,141,2.3,3751032475,56,Right,3751032477,140,75.5,3751032481,212,9.0,3751032483,213,4.2,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454508557,122,1,1,12,16,ch82doz9w9t1sw9ae3a4ffh0j,1,75.5,2.3,2022-09-02T18:15:08.276Z,2022-09-02T18:15:09Z,3751032539,140,81.8,3751032545,213,0.9,3751032541,141,14.7,3751032543,212,10.7,3751032537,56,Right,,,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454508585,123,1,1,12,16,ch82doz9w9t1sw9ae3a4ffh0j,1,81.8,14.7,2022-09-02T18:15:09.060Z,2022-09-02T18:15:11Z,3751032727,56,Right,3751032733,212,15.1,3751032731,141,5.2,3751032735,213,5.8,3751032729,140,94.8,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454508593,124,1,1,12,19,ch82doz9w9t1sw9ae3a4ffh0j,0,99,5.9,2022-09-02T18:15:11.333Z,2022-09-02T18:15:13Z,3751032765,2,,3751032901,233,120,3751032777,140,98.8,3751032767,155,,3751032785,212,2.0,3751032899,236,,3751032905,286,,3751032789,213,1.7,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,3751032773,56,,3751032781,141,8.8,,,,,,,Right,,,,,,,,,,,,,,,,
2454508607,120,12,1,12,19,cv5ftekuejf0ryxvd5h2my47r,1,1.7,88,2022-09-02T18:15:11.433Z,2022-09-02T18:15:14Z,3751032851,56,Back,3751032933,233,124,3751032849,185,,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454508637,121,6,1,12,20,cv5ftekuejf0ryxvd5h2my47r,0,0.6,89.3,2022-09-02T18:15:13.028Z,2022-09-02T19:03:23Z,3751032993,56,Back,3751032995,73,,3751033053,233,125,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454508643,125,6,1,12,20,ch82doz9w9t1sw9ae3a4ffh0j,1,99.4,10.7,2022-09-02T18:15:13.028Z,2022-09-02T18:15:29Z,3751033037,56,Right,3751034023,75,,3751033045,233,121,,,,,,,,,,,,,,,,cvobl9pqqtj7hrgtu28grvdre,J. Eersteling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509039,126,1,1,12,46,ch82doz9w9t1sw9ae3a4ffh0j,1,99.7,0.4,2022-09-02T18:15:38.597Z,2022-09-02T18:15:42Z,3751035101,1,,3751035089,224,,3751035099,213,1.8,3751035087,155,,3751035093,140,90.0,3751035097,212,46.0,3751035083,2,,3751035091,56,Center,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,3751035095,141,,3751035085,6,,,,,,,,66.3,,,,,,,,,,,,,,,,
2454509067,127,1,1,12,50,ch82doz9w9t1sw9ae3a4ffh0j,0,90.3,65.8,2022-09-02T18:15:42.421Z,2022-09-02T18:15:43Z,3751035227,141,49.0,3751035217,3,,3751035221,56,Center,3751035231,213,4.0,3751035229,212,15.0,3751035225,140,81.0,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509091,122,8,1,12,52,cv5ftekuejf0ryxvd5h2my47r,1,22.4,51.8,2022-09-02T18:15:44.418Z,2022-09-02T18:15:44Z,3751035353,56,Back,,,,,,,,,,,,,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509149,123,1,1,12,53,cv5ftekuejf0ryxvd5h2my47r,1,25.7,53,2022-09-02T18:15:45.828Z,2022-09-02T18:15:47Z,3751035617,1,,3751035607,141,12.8,3751035613,212,34.5,3751035603,140,45.7,3751035597,56,Back,3751035615,213,5.4,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509157,124,49,1,12,55,cv5ftekuejf0ryxvd5h2my47r,1,45.7,12.8,2022-09-02T18:15:47.648Z,2022-09-02T18:15:48Z,,,,,,,,,,,,,,,,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509245,125,1,1,12,59,cv5ftekuejf0ryxvd5h2my47r,1,71.4,21.8,2022-09-02T18:15:52.211Z,2022-09-02T18:15:55Z,3751036103,213,2.3,3751036097,140,60.9,3751036101,212,16.6,3751036099,141,40.0,3751036095,56,Center,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509305,126,1,1,13,3,cv5ftekuejf0ryxvd5h2my47r,1,60.8,38.6,2022-09-02T18:15:55.682Z,2022-09-02T18:15:58Z,3751036427,213,5.3,3751036421,140,74.3,3751036423,141,8.6,3751036419,56,Right,3751036425,212,24.8,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509361,127,1,1,13,6,cv5ftekuejf0ryxvd5h2my47r,1,76.5,3.7,2022-09-02T18:15:58.657Z,2022-09-02T18:16:02Z,3751036689,141,13.2,3751036685,56,Right,3751036687,140,97.6,3751036693,213,0.3,3751036691,212,23.1,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509373,128,1,1,13,9,cv5ftekuejf0ryxvd5h2my47r,0,97.6,13.2,2022-09-02T18:16:01.922Z,2022-09-02T18:16:03Z,3751036755,141,45.2,3751036749,155,,3751036759,213,1.9,3751036753,140,90.2,3751036747,2,,3751036757,212,23.1,3751036751,56,Center,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509383,128,8,1,13,11,ch82doz9w9t1sw9ae3a4ffh0j,1,7.5,60.5,2022-09-02T18:16:04.180Z,2022-09-02T18:16:04Z,3751036789,56,Back,,,,,,,,,,,,,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509439,129,1,1,13,13,cv5ftekuejf0ryxvd5h2my47r,0,75.5,54,2022-09-02T18:16:05.337Z,2022-09-02T18:56:10Z,3751037069,213,5.3,3751037067,212,1.3,3751037117,286,,3751037107,236,,3751037061,56,Center,3751037113,233,129,3751037063,140,76.2,3751037065,141,52.4,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509413,129,74,1,13,13,ch82doz9w9t1sw9ae3a4ffh0j,1,29.4,44.6,2022-09-02T18:16:05.338Z,2022-09-02T19:01:39Z,3751036939,56,Back,3751036941,285,,3751037133,233,129,,,,,,,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509495,130,1,1,13,15,cv5ftekuejf0ryxvd5h2my47r,1,65,48.9,2022-09-02T18:16:07.707Z,2022-09-02T18:56:35Z,3751037397,140,74.4,3751037399,141,44.3,3751037401,212,10.4,3751037395,56,Center,3751037403,213,6.0,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454543557,445,1,1,13,16,cv5ftekuejf0ryxvd5h2my47r,1,73.9,49,2022-09-02T18:16:08.273Z,2022-09-02T18:56:49Z,3751222435,56,Center,3751222439,140,68.8,3751222441,141,40.0,3751222447,213,4.0,3751222443,212,8.1,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509513,131,1,1,13,19,cv5ftekuejf0ryxvd5h2my47r,1,70.7,40.3,2022-09-02T18:16:11.667Z,2022-09-02T18:16:12Z,3751037499,212,11.9,3751037501,213,0.4,3751037495,140,80.9,3751037491,56,Center,3751037497,141,47.9,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509543,132,50,1,13,20,cv5ftekuejf0ryxvd5h2my47r,1,82.4,48.5,2022-09-02T18:16:12.827Z,2022-09-02T18:22:03Z,3751064015,233,168,3751037677,56,Center,3751063915,286,,,,,,,,,,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454511669,168,7,1,13,20,ch82doz9w9t1sw9ae3a4ffh0j,0,17.6,51.5,2022-09-02T18:16:12.828Z,2022-09-02T18:51:38Z,3751049521,56,Back,3751049523,285,,3751063993,233,132,,,,,,,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509547,133,15,1,13,20,cv5ftekuejf0ryxvd5h2my47r,1,77.6,41.5,2022-09-02T18:16:13.151Z,2022-09-02T18:57:22Z,3751052481,458,,3751037709,56,Center,3751052479,328,,3751039777,103,19,3751039785,231,48.9,3751224557,78,,3751037703,22,,3751224555,20,,qgusrrldd48qxku8yna03ap5,K. de Boer,3751039057,233,,3751039773,102,48.4,3751052477,215,,3751039779,146,80.6,130,3751039033,82,3751039783,230,97.7,3751039781,147,42.4,3751037705,18,,,,,,
2454509519,130,10,1,13,20,ch82doz9w9t1sw9ae3a4ffh0j,1,20.8,58.8,2022-09-02T18:16:13.251Z,2022-09-02T18:16:35Z,3751037531,94,,3751037533,56,Back,3751039071,233,133,,,,,,,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509567,131,44,1,13,23,ch82doz9w9t1sw9ae3a4ffh0j,1,34.2,35.2,2022-09-02T18:16:16.229Z,2022-09-02T18:16:18Z,3751037857,56,Back,3751037859,285,,3751037951,233,134,,,,,,,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509575,134,44,1,13,23,cv5ftekuejf0ryxvd5h2my47r,0,65.8,64.8,2022-09-02T18:16:16.230Z,2022-09-02T18:16:18Z,3751037965,233,131,3751037901,56,Center,3751037903,286,,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509569,132,1,1,13,24,ch82doz9w9t1sw9ae3a4ffh0j,0,34,34,2022-09-02T18:16:16.836Z,2022-09-02T18:16:17Z,3751037865,3,,3751037875,213,0.6,3751037869,140,41.0,3751037873,212,9.1,3751037867,56,Back,3751037871,141,41.8,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509631,135,49,1,13,29,cv5ftekuejf0ryxvd5h2my47r,1,59.6,55.8,2022-09-02T18:16:21.408Z,2022-09-02T18:16:21Z,,,,,,,,,,,,,,,,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509639,136,1,1,13,29,cv5ftekuejf0ryxvd5h2my47r,1,59.6,55.8,2022-09-02T18:16:21.538Z,2022-09-02T18:16:22Z,3751038309,213,2.8,3751038301,56,Back,3751038307,212,22.0,3751038303,140,39.9,3751038305,141,66.6,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509667,137,1,1,13,30,cv5ftekuejf0ryxvd5h2my47r,1,39.9,66.6,2022-09-02T18:16:22.848Z,2022-09-02T18:16:24Z,3751038437,56,Back,3751038443,212,27.8,3751038441,141,26.1,3751038445,213,4.6,3751038439,140,36.6,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509687,138,1,1,13,32,cv5ftekuejf0ryxvd5h2my47r,1,38.9,27.1,2022-09-02T18:16:24.288Z,2022-09-02T18:16:25Z,3751038529,213,5.6,3751038523,141,3.5,3751038521,140,56.0,3751038527,212,24.1,3751038519,56,Right,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509701,139,1,1,13,33,cv5ftekuejf0ryxvd5h2my47r,0,56.7,3.5,2022-09-02T18:16:25.787Z,2022-09-02T18:16:26Z,3751038611,213,0.2,3751038607,141,7.9,3751038603,56,Right,3751038609,212,17.5,3751038605,140,73.1,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509713,134,8,1,13,34,ch82doz9w9t1sw9ae3a4ffh0j,1,23.3,94.2,2022-09-02T18:16:26.934Z,2022-09-02T18:16:32Z,3751038703,56,Back,,,,,,,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509703,133,49,1,13,35,ch82doz9w9t1sw9ae3a4ffh0j,1,22.6,93.5,2022-09-02T18:16:27.812Z,2022-09-02T18:16:27Z,,,,,,,,,,,,,,,,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509781,135,1,1,13,41,ch82doz9w9t1sw9ae3a4ffh0j,1,23,91.1,2022-09-02T18:16:34.131Z,2022-09-02T18:16:36Z,3751039115,141,57.3,3751039113,140,14.4,3751039117,212,24.7,3751039111,56,Back,3751039119,213,4.3,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509787,136,1,1,13,44,ch82doz9w9t1sw9ae3a4ffh0j,1,16.6,54.5,2022-09-02T18:16:36.803Z,2022-09-02T18:16:37Z,3751039149,212,15.0,3751039145,140,20.5,3751039153,213,1.3,3751039147,141,75.7,3751039143,56,Back,,,,,,,,,,c6i4usq34m3389rtbqptahrai,R. Meissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509831,137,1,1,13,45,ch82doz9w9t1sw9ae3a4ffh0j,1,20.5,75.7,2022-09-02T18:16:37.684Z,2022-09-02T18:16:41Z,3751039421,213,5.6,3751039417,212,15.6,3751039411,56,Back,3751039413,140,31.9,3751039415,141,61.1,,,,,,,,,,1kuswan9lk455u02x1ff389re,C. Mamengi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509857,138,1,1,13,49,ch82doz9w9t1sw9ae3a4ffh0j,1,22.6,55.4,2022-09-02T18:16:41.331Z,2022-09-02T18:16:43Z,3751039531,213,4.3,3751039523,56,Back,3751039527,141,25.6,3751039525,140,15.1,3751039529,212,21.7,,,,,,,,,,ed5sclhs7op7a2mdvetub4dwq,Y. Ikeshita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509891,139,1,1,13,51,ch82doz9w9t1sw9ae3a4ffh0j,1,19.7,26.7,2022-09-02T18:16:43.380Z,2022-09-02T18:16:45Z,3751039739,212,23.0,3751039741,213,6.3,3751039735,140,41.6,3751039733,56,Back,3751039737,141,25.9,,,,,,,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454509941,140,1,1,13,53,ch82doz9w9t1sw9ae3a4ffh0j,1,43,26.1,2022-09-02T18:16:45.604Z,2022-09-02T18:16:49Z,3751040069,140,25.9,3751040075,213,2.6,3751040067,56,Back,3751040071,141,43.4,3751040073,212,21.5,,,,,,,,,,c3akpx5mnexpkslo0sqqezsru,E. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
