id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/13/value,qualifier/9/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId
2503385217,377,15,1,40,32,1fttb31hnskynpku8qd09yhm8,1,94.7,61.2,2023-02-03T19:42:34.771Z,2023-02-03T21:13:14Z,4009496391,102,53.3,4009496405,146,98.9,4009495751,233,382,4009496395,214,,4009495727,20,,4009496401,391,,4009464169,56,Center,4009468279,61,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,4009496393,103,4009468277,22,,3.8,4009496403,458,,4009496407,147,4009496389,76,,,,,,,,,,,,,,,52.5,,,,,,
2503385225,382,10,1,40,32,2xlnfgrl6r18ftv38unwp7h4s,1,1.8,42.7,2023-02-03T19:42:34.871Z,2023-02-03T19:50:24Z,4009464201,177,,4009464207,56,Back,4009495855,233,377,4009464205,182,,4009464203,179,,,,,,,,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385221,381,52,1,40,32,2xlnfgrl6r18ftv38unwp7h4s,1,1.8,42.7,2023-02-03T19:42:34.881Z,2023-02-03T19:42:38Z,,,,,,,,,,,,,,,,,,,,,,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385447,383,1,1,40,53,2xlnfgrl6r18ftv38unwp7h4s,0,10.1,51.8,2023-02-03T19:42:56.584Z,2023-02-03T19:53:46Z,4009465399,212,55.9,4009465395,140,62.6,4009507141,189,,4009465397,141,65.7,4009465391,56,Center,4009465401,213,0.2,4009465385,199,,4009465403,1,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385491,384,43,1,40,57,2xlnfgrl6r18ftv38unwp7h4s,1,0,0,2023-02-03T19:42:59.928Z,2023-02-03T19:53:55Z,4009465595,213,1.1,4009465585,3,0,4009465587,56,Left,4009507755,144,1,4009465591,141,85.3,4009465593,212,16.6,4009465589,140,66.2,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385499,385,1,1,40,58,2xlnfgrl6r18ftv38unwp7h4s,1,66.2,85.3,2023-02-03T19:43:01.335Z,2023-02-03T19:54:08Z,4009465637,213,3.1,4009465635,212,29.6,4009465629,56,Back,4009465633,141,85.4,4009465631,140,38.0,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385503,386,1,1,40,59,2xlnfgrl6r18ftv38unwp7h4s,0,38,85.4,2023-02-03T19:43:02.471Z,2023-02-03T19:54:10Z,4009465669,1,,4009465665,212,54.6,4009465667,213,0.0,4009465655,140,90.0,4009465647,56,Left,4009465661,141,86.0,4009508471,155,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385527,387,43,1,41,3,2xlnfgrl6r18ftv38unwp7h4s,1,0,0,2023-02-03T19:43:05.824Z,2023-02-03T19:43:08Z,4009465887,144,61,4009465771,56,Left,,,,,,,,,,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385567,378,12,1,41,3,1fttb31hnskynpku8qd09yhm8,1,12.3,8.6,2023-02-03T19:43:05.971Z,2023-02-03T21:13:15Z,4009466239,167,,4009465997,141,0.0,4009465999,212,7.2,4009465995,140,9.6,4009465993,56,Back,4009466001,213,4.3,,,,,,,9o41me3111mj3zl4lxqqhvod0,J. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385571,379,5,1,41,4,1fttb31hnskynpku8qd09yhm8,0,8.8,-1,2023-02-03T19:43:07.447Z,2023-02-03T21:05:15Z,4009466009,347,,4009466007,56,Back,4009485207,233,388,,,,,,,,,,,,,,,,9o41me3111mj3zl4lxqqhvod0,J. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385541,388,5,1,41,4,2xlnfgrl6r18ftv38unwp7h4s,1,91.2,101,2023-02-03T19:43:07.447Z,2023-02-03T19:54:12Z,4009465841,347,,4009485189,233,379,4009465839,56,Left,,,,,,,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385657,389,1,1,41,14,2xlnfgrl6r18ftv38unwp7h4s,1,91.9,100,2023-02-03T19:43:17.191Z,2023-02-03T19:54:19Z,4009485305,107,,4009466431,212,8.3,4009466429,141,90.0,4009466433,213,5.2,4009466425,56,Left,4009466427,140,95.6,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385659,390,1,1,41,15,2xlnfgrl6r18ftv38unwp7h4s,0,95.6,90,2023-02-03T19:43:18.567Z,2023-02-03T19:43:19Z,4009466439,56,Left,4009466443,141,100.0,4009466447,213,1.6,4009466437,3,,4009466445,212,7.5,4009466441,140,95.3,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385753,380,5,1,41,15,1fttb31hnskynpku8qd09yhm8,1,5,-1.3,2023-02-03T19:43:18.579Z,2023-02-03T19:43:28Z,4009466873,56,Back,4009466875,347,,4009466917,233,391,,,,,,,,,,,,,,,,9o41me3111mj3zl4lxqqhvod0,J. Pinas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385661,391,5,1,41,15,2xlnfgrl6r18ftv38unwp7h4s,0,95,101.3,2023-02-03T19:43:18.579Z,2023-02-03T21:05:15Z,4009466449,56,Left,4009466451,347,,4009466955,233,380,,,,,,,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385801,381,1,1,41,24,1fttb31hnskynpku8qd09yhm8,0,11.7,0,2023-02-03T19:43:27.146Z,2023-02-03T19:43:32Z,4009467093,212,16.2,4009467085,107,,4009467089,140,26.9,4009467091,141,2.9,4009467087,56,Back,4009467099,213,0.2,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385795,392,8,1,41,27,2xlnfgrl6r18ftv38unwp7h4s,1,67.3,89.3,2023-02-03T19:43:30.392Z,2023-02-03T19:43:30Z,4009467065,56,Left,,,,,,,,,,,,,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385805,393,49,1,41,28,2xlnfgrl6r18ftv38unwp7h4s,1,72.1,87.2,2023-02-03T19:43:31.335Z,2023-02-03T19:43:31Z,,,,,,,,,,,,,,,,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385825,394,1,1,41,28,2xlnfgrl6r18ftv38unwp7h4s,1,72.1,87.2,2023-02-03T19:43:31.415Z,2023-02-03T19:43:33Z,4009467179,213,3.0,4009467185,1,,4009467165,140,36.2,4009467163,56,Back,4009467175,212,37.9,4009467169,141,93.5,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385855,395,1,1,41,30,2xlnfgrl6r18ftv38unwp7h4s,1,36.2,93.5,2023-02-03T19:43:33.142Z,2023-02-03T19:43:36Z,4009467339,1,,4009467325,140,9.9,4009467321,56,Back,4009467333,212,33.2,4009467329,141,66.3,4009467337,213,3.7,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385893,396,1,1,41,33,2xlnfgrl6r18ftv38unwp7h4s,1,9.9,66.3,2023-02-03T19:43:36.551Z,2023-02-03T19:43:41Z,4009467545,213,5.8,4009467537,56,Back,4009467541,141,56.3,4009467539,140,23.2,4009467543,212,15.5,,,,,,,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385903,397,1,1,41,38,2xlnfgrl6r18ftv38unwp7h4s,1,27.3,58.5,2023-02-03T19:43:41.047Z,2023-02-03T19:43:42Z,4009467585,213,5.8,4009467583,212,12.6,4009467577,56,Back,4009467579,140,37.8,4009467581,141,49.6,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503385933,398,1,1,41,39,2xlnfgrl6r18ftv38unwp7h4s,1,37.8,49.6,2023-02-03T19:43:42.038Z,2023-02-03T19:43:44Z,4009467723,56,Back,4009467731,213,4.4,4009467727,141,28.6,4009467729,212,15.0,4009467725,140,33.3,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386005,399,1,1,41,42,2xlnfgrl6r18ftv38unwp7h4s,1,34.9,24.6,2023-02-03T19:43:44.742Z,2023-02-03T19:43:49Z,4009468073,141,2.3,4009468069,56,Back,4009468071,140,43.2,4009468077,213,5.2,4009468075,212,17.5,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386057,400,1,1,41,48,2xlnfgrl6r18ftv38unwp7h4s,1,40.5,8.3,2023-02-03T19:43:50.694Z,2023-02-03T19:43:54Z,4009468321,212,19.6,4009468319,141,31.5,4009468313,155,,4009468317,140,29.4,4009468323,213,2.2,4009468315,56,Back,,,,,,,8tukt8jsmzkblxxs5w85x4dii,D. Sealy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386085,401,1,1,41,51,2xlnfgrl6r18ftv38unwp7h4s,1,37.1,47.8,2023-02-03T19:43:53.959Z,2023-02-03T19:43:56Z,4009468475,213,0.2,4009468471,141,52.5,4009468465,56,Center,4009468473,212,20.8,4009468469,140,56.7,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386097,402,1,1,41,54,2xlnfgrl6r18ftv38unwp7h4s,0,56,50.1,2023-02-03T19:43:56.647Z,2023-02-03T19:43:57Z,4009468539,141,24.7,4009468535,56,Center,4009468537,140,71.3,4009468541,212,23.6,4009468543,213,5.5,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386127,382,49,1,41,57,1fttb31hnskynpku8qd09yhm8,1,27.4,76.7,2023-02-03T19:43:59.803Z,2023-02-03T19:43:59Z,,,,,,,,,,,,,,,,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386161,383,3,1,42,0,1fttb31hnskynpku8qd09yhm8,1,30.8,80.2,2023-02-03T19:44:02.605Z,2023-02-03T21:14:16Z,4009545927,233,449,4009468885,56,Back,4009545931,285,,,,,,,,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503401195,449,45,1,42,0,2xlnfgrl6r18ftv38unwp7h4s,0,69.2,19.8,2023-02-03T19:44:02.605Z,2023-02-03T20:04:41Z,4009545939,233,383,4009545879,286,,4009545877,56,Right,,,,,,,,,,,,,,,,8tukt8jsmzkblxxs5w85x4dii,D. Sealy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386209,384,1,1,42,0,1fttb31hnskynpku8qd09yhm8,1,34.8,83.5,2023-02-03T19:44:03.098Z,2023-02-03T19:44:06Z,4009469141,140,75.6,4009469145,212,43.0,4009469147,213,0.1,4009469143,141,89.0,4009469149,1,,4009469139,56,Left,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386213,385,61,1,42,2,1fttb31hnskynpku8qd09yhm8,0,75.6,89,2023-02-03T19:44:04.650Z,2023-02-03T20:04:48Z,4009469167,56,Left,,,,,,,,,,,,,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386195,403,49,1,42,2,2xlnfgrl6r18ftv38unwp7h4s,1,27.8,10.4,2023-02-03T19:44:05.159Z,2023-02-03T19:44:05Z,,,,,,,,,,,,,,,,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386283,404,1,1,42,6,2xlnfgrl6r18ftv38unwp7h4s,1,4.3,12.2,2023-02-03T19:44:09.223Z,2023-02-03T19:44:14Z,4009469535,213,6.0,4009469529,140,20.7,4009469527,56,Back,4009469531,141,5.8,4009469533,212,17.8,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386307,405,1,1,42,11,2xlnfgrl6r18ftv38unwp7h4s,1,24.5,10,2023-02-03T19:44:14.406Z,2023-02-03T19:44:17Z,4009469633,141,41.8,4009469631,140,6.9,4009469637,213,2.3,4009469629,56,Back,4009469635,212,28.4,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386331,406,1,1,42,14,2xlnfgrl6r18ftv38unwp7h4s,1,6.9,41.8,2023-02-03T19:44:16.873Z,2023-02-03T19:44:19Z,4009469777,1,,4009469775,213,6.1,4009469765,157,,4009469773,212,39.3,4009469769,140,43.9,4009469767,56,Back,4009469771,141,33.1,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386343,407,1,1,42,16,2xlnfgrl6r18ftv38unwp7h4s,1,43.9,33.1,2023-02-03T19:44:19.158Z,2023-02-03T19:44:20Z,4009469869,156,,4009469859,212,13.6,4009469853,56,Back,4009469857,141,16.1,4009469855,140,37.1,4009469861,213,4.2,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386453,389,45,1,42,20,1fttb31hnskynpku8qd09yhm8,0,64.4,73,2023-02-03T19:44:23.174Z,2023-02-03T19:44:40Z,4009470709,233,408,4009470401,56,Center,4009470403,285,,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386387,408,3,1,42,20,2xlnfgrl6r18ftv38unwp7h4s,1,35.6,27,2023-02-03T19:44:23.174Z,2023-02-03T19:44:40Z,4009470089,286,,4009470087,56,Back,4009470705,233,389,,,,,,,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386407,409,1,1,42,21,2xlnfgrl6r18ftv38unwp7h4s,1,37.6,41.5,2023-02-03T19:44:24.374Z,2023-02-03T19:44:26Z,4009470177,56,Back,4009470183,212,21.5,4009470181,141,70.9,4009470179,140,30.1,4009470185,213,1.9,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386393,386,43,1,42,22,1fttb31hnskynpku8qd09yhm8,1,0,0,2023-02-03T19:44:25.258Z,2023-02-03T19:44:32Z,4009470119,56,Center,4009470359,144,8,,,,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386397,387,43,1,42,22,1fttb31hnskynpku8qd09yhm8,1,0,0,2023-02-03T19:44:25.277Z,2023-02-03T19:44:31Z,4009470133,56,Center,4009470329,144,61,,,,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386429,410,1,1,42,24,2xlnfgrl6r18ftv38unwp7h4s,1,33.7,76.1,2023-02-03T19:44:26.742Z,2023-02-03T19:44:29Z,4009470283,56,Back,4009470289,212,14.0,4009470287,141,93.2,4009470291,213,1.0,4009470285,140,41.2,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386409,388,43,1,42,24,1fttb31hnskynpku8qd09yhm8,1,0,0,2023-02-03T19:44:27.010Z,2023-02-03T19:44:28Z,4009470193,56,Center,4009470259,144,8,,,,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386449,411,1,1,42,27,2xlnfgrl6r18ftv38unwp7h4s,1,49.2,96.8,2023-02-03T19:44:29.815Z,2023-02-03T19:44:32Z,4009470383,212,23.3,4009470377,56,Back,4009470379,140,28.0,4009470381,141,86.9,4009470385,213,3.4,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386483,412,1,1,42,30,2xlnfgrl6r18ftv38unwp7h4s,1,29.3,89,2023-02-03T19:44:32.630Z,2023-02-03T19:44:37Z,4009470543,212,23.9,4009470539,140,21.4,4009470541,141,56.1,4009470537,56,Back,4009470545,213,4.4,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386503,413,1,1,42,34,2xlnfgrl6r18ftv38unwp7h4s,1,27.5,50.4,2023-02-03T19:44:36.885Z,2023-02-03T19:44:39Z,4009470675,213,5.6,4009470671,141,32.2,4009470667,56,Back,4009470673,212,20.7,4009470669,140,43.3,,,,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386567,414,1,1,42,36,2xlnfgrl6r18ftv38unwp7h4s,1,43.6,32.2,2023-02-03T19:44:39.558Z,2023-02-03T19:44:46Z,4009471007,212,15.0,4009471005,141,19.2,4009471001,56,Right,4009471009,213,5.7,4009471003,140,55.2,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386603,415,1,1,42,43,2xlnfgrl6r18ftv38unwp7h4s,1,64.9,35.1,2023-02-03T19:44:46.102Z,2023-02-03T19:44:48Z,4009471131,141,77.6,4009471133,212,28.9,4009471135,213,1.5,4009471129,140,65.8,4009471127,56,Center,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386641,416,1,1,42,46,2xlnfgrl6r18ftv38unwp7h4s,1,67.2,80.3,2023-02-03T19:44:48.871Z,2023-02-03T19:44:52Z,4009471329,212,17.7,4009471325,140,81.2,4009471327,141,94.7,4009471331,213,0.6,4009471323,56,Left,,,,,,,,,,eukc9fng5jfasmr9i814nq8t0,E. Geerts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386697,417,1,1,42,50,2xlnfgrl6r18ftv38unwp7h4s,1,82.9,91.5,2023-02-03T19:44:52.807Z,2023-02-03T19:44:58Z,4009471621,140,78.4,4009471619,56,Center,4009471623,141,77.6,4009471625,212,10.6,4009471627,213,4.2,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386703,418,1,1,42,56,2xlnfgrl6r18ftv38unwp7h4s,1,78.1,86.8,2023-02-03T19:44:58.614Z,2023-02-03T19:44:59Z,4009471647,140,77.4,4009471645,56,Center,4009471653,213,4.6,4009471649,141,76.0,4009471651,212,7.4,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386709,419,1,1,42,56,2xlnfgrl6r18ftv38unwp7h4s,0,77.4,76,2023-02-03T19:44:59.301Z,2023-02-03T19:45:01Z,4009471689,140,80.8,4009471785,233,390,4009471693,212,4.0,4009471789,286,,4009471687,56,Center,4009471691,141,78.7,4009471695,213,0.5,4009471783,236,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386725,390,74,1,42,56,1fttb31hnskynpku8qd09yhm8,1,21.5,11,2023-02-03T19:44:59.302Z,2023-02-03T19:49:07Z,4009471763,56,Back,4009471799,233,419,4009471765,285,,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386799,420,1,1,42,59,2xlnfgrl6r18ftv38unwp7h4s,1,79.6,95.6,2023-02-03T19:45:02.582Z,2023-02-03T19:45:05Z,4009472053,56,Left,4009472061,213,5.7,4009472059,212,7.3,4009472055,140,85.4,4009472057,141,89.7,,,,,,,,,,1jr23fmrmezgiaq7k63pro07o,I. Babadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386807,421,61,1,43,3,2xlnfgrl6r18ftv38unwp7h4s,0,85.3,89.9,2023-02-03T19:45:05.846Z,2023-02-03T19:45:06Z,4009472083,56,Left,,,,,,,,,,,,,,,,,,,,,,eukc9fng5jfasmr9i814nq8t0,E. Geerts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386803,391,49,1,43,3,1fttb31hnskynpku8qd09yhm8,1,20.1,10.9,2023-02-03T19:45:05.907Z,2023-02-03T19:45:06Z,,,,,,,,,,,,,,,,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386851,392,1,1,43,4,1fttb31hnskynpku8qd09yhm8,0,20.1,10.9,2023-02-03T19:45:07.451Z,2023-02-03T19:45:08Z,4009472249,212,40.3,4009472251,213,0.4,4009472243,56,Center,4009472247,141,33.3,4009472245,140,55.6,4009472253,1,,4009472241,155,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386883,422,1,1,43,6,2xlnfgrl6r18ftv38unwp7h4s,1,43.4,70.5,2023-02-03T19:45:09.542Z,2023-02-03T19:45:10Z,4009472387,140,40.7,4009472391,212,15.3,4009472385,56,Back,4009472393,213,1.8,4009472389,141,92.6,,,,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386887,423,49,1,43,7,2xlnfgrl6r18ftv38unwp7h4s,1,40.7,92.6,2023-02-03T19:45:10.390Z,2023-02-03T19:45:10Z,,,,,,,,,,,,,,,,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386931,424,1,1,43,7,2xlnfgrl6r18ftv38unwp7h4s,1,40.7,92.6,2023-02-03T19:45:10.470Z,2023-02-03T19:45:13Z,4009472601,141,63.7,4009472599,140,14.8,4009472597,56,Back,4009472603,212,33.6,4009472605,213,3.8,4009472607,1,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386937,425,43,1,43,10,2xlnfgrl6r18ftv38unwp7h4s,1,0,0,2023-02-03T19:45:13.110Z,2023-02-03T19:45:15Z,4009472783,144,49,,,,,,,,,,,,,,,,,,,,,,7b0vbfxlv3uiozb19fcj2vsyy,F. Leysen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503386983,426,1,1,43,13,2xlnfgrl6r18ftv38unwp7h4s,0,14.8,63.7,2023-02-03T19:45:16.119Z,2023-02-03T19:45:16Z,4009472873,157,,4009472885,1,,4009472881,212,34.1,4009472879,141,37.9,4009472877,140,42.6,4009472883,213,5.7,4009472875,56,Back,,,,1otm71j1169bt3ivgo2vlj2tw,K. Peersman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503387003,393,49,1,43,15,1fttb31hnskynpku8qd09yhm8,1,58.5,62.9,2023-02-03T19:45:18.187Z,2023-02-03T19:45:18Z,,,,,,,,,,,,,,,,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503387127,394,1,1,43,21,1fttb31hnskynpku8qd09yhm8,1,73.4,39.1,2023-02-03T19:45:24.346Z,2023-02-03T19:45:26Z,4009473697,140,66.1,4009473695,56,Center,4009473699,141,36.9,4009473701,212,7.8,4009473703,213,3.3,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503387159,395,1,1,43,23,1fttb31hnskynpku8qd09yhm8,1,66.1,36.9,2023-02-03T19:45:26.266Z,2023-02-03T19:45:28Z,4009473847,213,1.8,4009473845,212,7.8,4009473841,140,64.3,4009473839,56,Center,4009473843,141,48.1,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503387287,396,1,1,43,25,1fttb31hnskynpku8qd09yhm8,1,64.3,48.1,2023-02-03T19:45:28.266Z,2023-02-03T19:45:34Z,4009474397,141,6.8,4009474395,140,78.9,4009474399,212,32.0,4009474393,56,Right,4009474401,213,5.2,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
