id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2504325849,14,52,1,1,25,bqm1bnp1bh2apyudlz1o1whr3,1,11.7,41.3,2023-02-05T11:20:33.703Z,2023-02-05T11:20:34Z,,,,,,,,,,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504325937,15,1,1,1,26,bqm1bnp1bh2apyudlz1o1whr3,1,10.3,47,2023-02-05T11:20:35.383Z,2023-02-05T11:20:47Z,4014388793,123,,4014388797,56,Back,4014388811,213,1.2,4014388815,1,,4014388799,140,20.8,4014388807,212,32.0,4014388803,141,91.2,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504325939,16,4,1,1,38,bqm1bnp1bh2apyudlz1o1whr3,1,22.6,95.8,2023-02-05T11:20:47.047Z,2023-02-05T11:20:52Z,4014388941,233,20,4014388827,152,,4014388829,265,,4014388823,13,,4014388831,285,,4014388825,56,Back,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504325959,20,4,1,1,38,7rmv5ns2rj7bn4otpkur0mx0x,0,77.4,4.2,2023-02-05T11:20:47.048Z,2023-02-05T11:21:13Z,4014388923,286,,4014388921,265,,4014388949,233,16,4014388917,56,Right,4014388919,152,,4014388915,13,,,,,,,,3epda2hg43s8uxvf9xno74d4a,A. van der Heide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504326009,17,1,1,1,50,bqm1bnp1bh2apyudlz1o1whr3,1,18.5,95.9,2023-02-05T11:20:58.935Z,2023-02-05T11:21:00Z,4014389251,212,31.2,4014389253,213,4.4,4014389241,5,,4014389245,56,Back,4014389247,140,9.4,4014389249,141,52.2,4014389243,152,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504326021,18,1,1,1,52,bqm1bnp1bh2apyudlz1o1whr3,1,9.4,52.2,2023-02-05T11:21:00.567Z,2023-02-05T11:21:03Z,4014389337,213,5.3,4014389333,141,9.1,4014389331,140,26.9,4014389339,1,,4014389329,56,Back,4014389335,212,34.6,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504326027,19,1,1,1,54,bqm1bnp1bh2apyudlz1o1whr3,1,27.8,7.7,2023-02-05T11:21:03.479Z,2023-02-05T11:21:04Z,4014389365,212,16.8,4014389361,140,43.3,4014389359,56,Back,4014389367,213,6.0,4014389363,141,1.4,,,,,,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504326031,20,1,1,1,56,bqm1bnp1bh2apyudlz1o1whr3,0,43.3,1.4,2023-02-05T11:21:04.568Z,2023-02-05T11:21:05Z,4014389385,213,2.4,4014389381,141,12.9,4014389383,212,11.6,4014389377,56,Back,4014389379,140,35.1,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504326039,21,49,1,1,57,7rmv5ns2rj7bn4otpkur0mx0x,1,66.3,89.6,2023-02-05T11:21:06.086Z,2023-02-05T11:21:06Z,,,,,,,,,,,,,,,,,,,,,,,,,2yivr64anye4c0p62m16l78yc,S. Ouaissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504326055,22,1,1,1,58,7rmv5ns2rj7bn4otpkur0mx0x,0,66.3,89.6,2023-02-05T11:21:06.741Z,2023-02-05T11:21:08Z,4014389503,213,0.5,4014389495,140,73.0,4014389497,141,95.4,4014389493,56,Left,4014389501,212,8.1,,,,,,,,,,2yivr64anye4c0p62m16l78yc,S. Ouaissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504326057,21,49,1,2,0,bqm1bnp1bh2apyudlz1o1whr3,1,30.6,10,2023-02-05T11:21:08.616Z,2023-02-05T11:21:08Z,,,,,,,,,,,,,,,,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504326067,22,1,1,2,0,bqm1bnp1bh2apyudlz1o1whr3,1,30.6,10,2023-02-05T11:21:08.904Z,2023-02-05T11:21:10Z,4014389547,56,Back,4014389549,140,24.4,4014389551,141,5.9,4014389555,213,3.5,4014389553,212,7.1,,,,,,,,,,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504326075,23,1,1,2,1,bqm1bnp1bh2apyudlz1o1whr3,1,24.4,5.9,2023-02-05T11:21:10.200Z,2023-02-05T11:21:11Z,4014389615,140,18.7,4014389613,56,Back,4014389617,141,19.1,4014389619,212,10.8,4014389621,213,2.2,,,,,,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504326101,24,1,1,2,3,bqm1bnp1bh2apyudlz1o1whr3,1,18.7,19.1,2023-02-05T11:21:11.720Z,2023-02-05T11:21:15Z,4014389745,141,42.1,4014389741,56,Back,4014389743,140,9.4,4014389749,213,2.1,4014389747,212,18.4,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504326133,25,1,1,2,9,bqm1bnp1bh2apyudlz1o1whr3,0,8.5,51.2,2023-02-05T11:21:18.120Z,2023-02-05T11:21:22Z,4014389923,212,50.0,4014389927,1,,4014389925,213,0.1,4014389921,141,56.7,4014389917,56,Center,4014389919,140,56.0,4014389915,155,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504326137,23,1,1,2,11,7rmv5ns2rj7bn4otpkur0mx0x,1,46.6,36.7,2023-02-05T11:21:20.216Z,2023-02-05T11:21:22Z,4014389949,140,57.5,4014389947,56,Right,4014389945,3,,4014389953,212,20.2,4014389955,213,5.3,4014389951,141,12.2,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504326139,24,49,1,2,13,7rmv5ns2rj7bn4otpkur0mx0x,1,57.5,12.2,2023-02-05T11:21:22.518Z,2023-02-05T11:21:22Z,,,,,,,,,,,,,,,,,,,,,,,,,3epda2hg43s8uxvf9xno74d4a,A. van der Heide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504326151,25,1,1,2,14,7rmv5ns2rj7bn4otpkur0mx0x,1,57.5,12.2,2023-02-05T11:21:22.693Z,2023-02-05T11:21:24Z,4014390007,212,23.0,4014390003,140,35.6,4014390001,56,Back,4014390009,213,3.1,4014390005,141,13.7,,,,,,,,,,3epda2hg43s8uxvf9xno74d4a,A. van der Heide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504326163,26,1,1,2,16,7rmv5ns2rj7bn4otpkur0mx0x,1,35.6,14.3,2023-02-05T11:21:24.869Z,2023-02-05T11:21:27Z,4014390067,140,27.2,4014390073,213,2.2,4014390071,212,15.6,4014390069,141,33.3,4014390065,56,Back,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504326177,27,1,1,2,18,7rmv5ns2rj7bn4otpkur0mx0x,1,27.2,33.3,2023-02-05T11:21:26.869Z,2023-02-05T11:21:29Z,4014390163,212,22.9,4014390161,141,66.9,4014390165,213,1.5,4014390159,140,27.9,4014390157,56,Back,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504326185,28,1,1,2,20,7rmv5ns2rj7bn4otpkur0mx0x,1,27.9,66.9,2023-02-05T11:21:28.950Z,2023-02-05T11:21:30Z,4014390211,212,28.1,4014390205,56,Back,4014390213,213,3.5,4014390207,140,2.6,4014390209,141,53.6,,,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504326221,29,1,1,2,22,7rmv5ns2rj7bn4otpkur0mx0x,1,2.6,53.6,2023-02-05T11:21:30.710Z,2023-02-05T11:21:36Z,4014390385,140,45.3,4014390381,157,,4014390383,56,Back,4014390389,212,52.7,4014390387,141,94.4,4014390393,1,,4014390391,213,0.6,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504326249,30,4,1,2,28,7rmv5ns2rj7bn4otpkur0mx0x,1,45.6,91.7,2023-02-05T11:21:36.646Z,2023-02-05T11:21:45Z,4014390521,286,,4014390517,152,,4014390513,13,,4014390529,233,26,4014390519,265,,4014390515,56,Back,,,,,,,2yivr64anye4c0p62m16l78yc,S. Ouaissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504326239,26,4,1,2,28,bqm1bnp1bh2apyudlz1o1whr3,0,54.4,8.3,2023-02-05T11:21:36.647Z,2023-02-05T11:21:45Z,4014390481,56,Right,4014390483,152,,4014390487,285,,4014390485,265,,4014390539,233,30,4014390479,13,,,,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504326337,31,1,1,2,51,7rmv5ns2rj7bn4otpkur0mx0x,1,42.9,93.3,2023-02-05T11:22:00.534Z,2023-02-05T11:22:03Z,4014390957,212,17.2,4014390953,140,26.6,4014390951,56,Back,4014390947,5,,4014390959,213,3.3,4014390955,141,90.2,4014390949,152,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504326347,32,1,1,2,54,7rmv5ns2rj7bn4otpkur0mx0x,1,26,88.6,2023-02-05T11:22:02.967Z,2023-02-05T11:22:04Z,4014391003,140,4.3,4014391007,212,26.0,4014391001,56,Back,4014391009,213,3.6,4014391005,141,70.2,,,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
