id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,keyPass,qualifier/9/value,qualifier/12/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/16/value,qualifier/13/value,assist
2476947921,74,1,1,8,46,2xlnfgrl6r18ftv38unwp7h4s,0,46.4,8.8,2022-10-24T18:10:23.720Z,2022-10-24T18:10:28Z,3870276013,212,2.2,3870276323,233,92,3870276327,286,,3870276015,213,5.3,3870276007,56,Back,3870276321,236,,3870276009,140,47.5,3870276011,141,6.1,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476947937,92,74,1,8,46,b94pf87be9ojdgnrs5mst80un,1,52.1,95.6,2022-10-24T18:10:23.721Z,2022-10-24T18:16:22Z,3870276099,285,,3870276335,233,74,3870276097,56,Left,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476948027,75,5,1,8,47,2xlnfgrl6r18ftv38unwp7h4s,1,44.1,-1.6,2022-10-24T18:10:25.208Z,2022-10-24T18:16:15Z,3870276581,56,Back,3870276599,233,93,3870276583,347,,,,,,,,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476947941,93,5,1,8,47,b94pf87be9ojdgnrs5mst80un,0,55.9,101.6,2022-10-24T18:10:25.208Z,2022-10-24T18:10:34Z,3870276117,56,Left,3870276635,233,75,3870276119,347,,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476948037,76,1,1,8,55,2xlnfgrl6r18ftv38unwp7h4s,1,43.9,0,2022-10-24T18:10:33.449Z,2022-10-24T18:10:34Z,3870276653,140,44.7,3870276657,212,11.5,3870276659,213,1.5,3870276655,141,15.3,3870276649,107,,3870276651,56,Back,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476948057,77,1,1,8,57,2xlnfgrl6r18ftv38unwp7h4s,1,43.7,16.2,2022-10-24T18:10:34.665Z,2022-10-24T18:10:37Z,3870276799,212,19.0,3870276801,213,3.2,3870276793,56,Back,3870276797,141,15.9,3870276795,140,25.6,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476948153,78,1,1,8,59,2xlnfgrl6r18ftv38unwp7h4s,1,25.3,15.9,2022-10-24T18:10:36.937Z,2022-10-24T18:10:45Z,3870277303,212,17.8,3870277301,141,40.9,3870277297,56,Back,3870277305,213,1.9,3870277299,140,20.4,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476948239,79,1,1,9,7,2xlnfgrl6r18ftv38unwp7h4s,1,40.8,76,2022-10-24T18:10:44.905Z,2022-10-24T18:10:54Z,3870277807,141,96.9,3870277803,56,Left,3870277809,212,22.2,3870277811,213,0.7,3870277805,140,57.1,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476948271,80,1,1,9,16,2xlnfgrl6r18ftv38unwp7h4s,1,74.3,95,2022-10-24T18:10:54.089Z,2022-10-24T18:10:57Z,3870278041,56,Left,3870278045,141,90.9,3870278049,213,3.4,3870278047,212,10.6,3870278043,140,64.6,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476948283,81,1,1,9,20,2xlnfgrl6r18ftv38unwp7h4s,1,70.5,93.3,2022-10-24T18:10:57.769Z,2022-10-24T18:10:59Z,3870278121,212,5.4,3870278119,141,95.9,3870278123,213,0.3,3870278117,140,75.4,3870278115,56,Left,,,,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476948365,82,3,1,9,21,2xlnfgrl6r18ftv38unwp7h4s,1,77.2,93.6,2022-10-24T18:10:59.162Z,2022-10-24T18:11:06Z,3870278547,56,Left,3870278549,286,,3870278551,233,95,,,,,,,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476948297,95,45,1,9,21,b94pf87be9ojdgnrs5mst80un,0,22.8,6.4,2022-10-24T18:10:59.162Z,2022-10-24T18:11:06Z,3870278571,233,82,3870278173,56,Back,3870278175,285,,,,,,,,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476948413,83,1,1,9,28,2xlnfgrl6r18ftv38unwp7h4s,1,88.3,71.8,2022-10-24T18:11:06.153Z,2022-10-24T18:11:11Z,3870278871,140,62.5,3870278873,141,53.0,3870278877,213,3.6,3870278869,56,Center,3870278875,212,30.0,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476948433,84,1,1,9,33,2xlnfgrl6r18ftv38unwp7h4s,1,62.5,53,2022-10-24T18:11:11.018Z,2022-10-24T18:11:13Z,3870278985,56,Right,3870278993,213,5.1,3870278987,140,70.7,3870278989,141,19.5,3870278991,212,24.4,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476948479,85,1,1,9,35,2xlnfgrl6r18ftv38unwp7h4s,1,70.7,19.5,2022-10-24T18:11:13.113Z,2022-10-24T18:11:19Z,3870279277,212,15.9,3870279273,140,82.7,3870279279,213,5.6,3870279275,141,5.3,3870279271,56,Right,,,,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476948559,86,3,1,9,41,2xlnfgrl6r18ftv38unwp7h4s,1,87.5,12.6,2022-10-24T18:11:19.337Z,2022-10-24T18:11:28Z,3870279785,286,,3870279783,56,Right,3870279851,233,96,,,,,,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476948489,96,45,1,9,41,b94pf87be9ojdgnrs5mst80un,0,12.5,87.4,2022-10-24T18:11:19.337Z,2022-10-24T18:11:28Z,3870279333,285,,3870279859,233,86,3870279331,56,Back,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476948563,87,4,1,9,46,2xlnfgrl6r18ftv38unwp7h4s,1,94.6,25.6,2022-10-24T18:11:24.103Z,2022-10-24T18:12:07Z,3870279823,265,,3870279817,13,,3870282113,348,bx6j2y1hnu63lawn3rdoep1m2,3870279819,56,Center,3870279825,286,,3870279815,9,,3870280189,233,97,3870279821,152,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476948611,97,4,1,9,46,b94pf87be9ojdgnrs5mst80un,0,5.4,74.4,2022-10-24T18:11:24.104Z,2022-10-24T18:11:33Z,3870280147,152,,3870280143,13,,3870280149,265,,3870280151,285,,3870280145,56,Back,3870280199,233,87,3870280141,9,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476948919,88,16,1,10,20,2xlnfgrl6r18ftv38unwp7h4s,1,88.5,50,2022-10-24T18:11:58.467Z,2022-10-24T18:13:09Z,3870283909,390,510736,3870283913,458,,3870283895,78,,3870281863,214,,3870282895,72,,3870282899,374,2022-10-24 19:11:57.742,3870283897,102,49.5,3870281861,56,Center,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,3870282969,353,3870283899,103,3870283917,230,99.9,3870281859,17,3870283919,231,3870281857,9,3870282905,375,10:20.088,98,,18.4,50,,,,,,,,,,,,,,
2476948947,98,58,1,10,20,b94pf87be9ojdgnrs5mst80un,0,0,0,2022-10-24T18:11:58.467Z,2022-10-24T18:16:18Z,3870282075,179,,3870282071,9,,3870282077,75,,3870282073,186,,3870283017,233,88,3870282079,56,Back,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949257,99,1,1,11,2,b94pf87be9ojdgnrs5mst80un,1,50.2,50.1,2022-10-24T18:12:40.455Z,2022-10-24T18:12:43Z,3870283835,279,G,3870283821,56,Back,3870283829,213,2.7,3870283827,212,18.3,3870283823,140,34.1,3870283825,141,60.5,,,,,,,48wvdjjo0z1j2bac42n9t5jv9,H. Lorentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949319,100,1,1,11,5,b94pf87be9ojdgnrs5mst80un,1,33.9,59.3,2022-10-24T18:12:43.415Z,2022-10-24T18:12:50Z,3870284197,56,Back,3870284201,141,30.6,3870284199,140,27.3,3870284203,212,20.7,3870284205,213,4.4,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949339,101,1,1,11,12,b94pf87be9ojdgnrs5mst80un,0,29,30.3,2022-10-24T18:12:49.959Z,2022-10-24T18:12:52Z,3870284301,155,,3870284313,213,1.1,3870284305,56,Left,3870284311,212,54.1,3870284309,141,100.0,3870284303,196,,3870284307,140,52.9,3870284315,1,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949463,89,5,1,11,13,2xlnfgrl6r18ftv38unwp7h4s,1,46.6,-1.4,2022-10-24T18:12:50.762Z,2022-10-24T18:13:10Z,3870285279,56,Back,3870285281,347,,3870285301,233,102,,,,,,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949343,102,5,1,11,13,b94pf87be9ojdgnrs5mst80un,0,53.4,101.4,2022-10-24T18:12:50.762Z,2022-10-24T18:16:15Z,3870284327,347,,3870285313,233,89,3870284323,56,Left,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949491,90,1,1,11,33,2xlnfgrl6r18ftv38unwp7h4s,1,45.5,0,2022-10-24T18:13:11.466Z,2022-10-24T18:13:13Z,3870285419,140,38.6,3870285423,212,10.8,3870285417,56,Back,3870285421,141,10.0,3870285425,213,2.3,3870285415,107,,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949497,91,1,1,11,35,2xlnfgrl6r18ftv38unwp7h4s,0,38.6,10,2022-10-24T18:13:13.568Z,2022-10-24T18:22:13Z,3870285453,155,,3870285457,140,60.7,3870285459,141,8.3,3870285463,213,6.2,3870285455,56,Right,3870285461,212,23.2,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949513,103,1,1,11,37,b94pf87be9ojdgnrs5mst80un,0,23.1,87.4,2022-10-24T18:13:15.415Z,2022-10-24T18:57:33Z,3870285531,140,29.5,3870285527,3,,3870285529,56,Back,3870285535,212,6.7,3870285537,213,0.0,3870285533,141,87.5,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949523,92,61,1,11,38,2xlnfgrl6r18ftv38unwp7h4s,1,68.1,11,2022-10-24T18:13:16.487Z,2022-10-24T18:57:36Z,3870285581,56,Right,,,,,,,,,,,,,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949527,104,1,1,11,39,b94pf87be9ojdgnrs5mst80un,0,29.3,86.3,2022-10-24T18:13:17.007Z,2022-10-24T18:58:11Z,3870285595,212,11.2,3870285593,141,97.5,3870285597,213,2.4,3870285589,56,Back,3870285591,140,21.5,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949545,93,43,1,11,42,2xlnfgrl6r18ftv38unwp7h4s,1,0,0,2022-10-24T18:13:20.187Z,2022-10-24T18:13:26Z,3870286043,144,49,,,,,,,,,,,,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949583,94,1,1,11,44,2xlnfgrl6r18ftv38unwp7h4s,0,78.9,8,2022-10-24T18:13:22.418Z,2022-10-24T18:58:09Z,3870285895,141,22.4,3870285893,140,79.1,3870285897,212,9.8,3870290805,233,114,3870285899,213,1.5,3870285891,56,Center,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949597,105,49,1,11,46,b94pf87be9ojdgnrs5mst80un,1,20.3,77.3,2022-10-24T18:13:24.455Z,2022-10-24T18:13:24Z,,,,,,,,,,,,,,,,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949603,106,1,1,11,46,b94pf87be9ojdgnrs5mst80un,1,20.3,77.3,2022-10-24T18:13:24.551Z,2022-10-24T18:13:26Z,3870286047,140,15.6,3870286049,141,93.6,3870286051,212,12.1,3870286053,213,2.0,3870286045,56,Back,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949625,107,1,1,11,48,b94pf87be9ojdgnrs5mst80un,0,15.6,93.6,2022-10-24T18:13:26.199Z,2022-10-24T18:55:57Z,3870286179,213,0.1,3870286171,56,Back,3870286177,212,10.6,3870286173,140,25.7,3870286175,141,94.5,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949639,95,1,1,11,50,2xlnfgrl6r18ftv38unwp7h4s,1,64.2,9.9,2022-10-24T18:13:28.162Z,2022-10-24T18:56:08Z,3870286251,56,Right,3870286259,213,0.3,3870286253,140,72.8,3870286257,212,9.6,3870286255,141,14.7,,,,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949671,96,1,1,11,51,2xlnfgrl6r18ftv38unwp7h4s,1,73.4,14.9,2022-10-24T18:13:28.947Z,2022-10-24T18:25:22Z,3870286455,140,82.1,3870286461,213,6.1,3870286459,212,9.2,3870286453,56,Right,3870286457,141,13.0,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949673,97,1,1,11,53,2xlnfgrl6r18ftv38unwp7h4s,0,84.5,13.9,2022-10-24T18:13:31.418Z,2022-10-24T18:59:27Z,3870323221,286,,3870322825,212,2.2,3870322821,140,83.9,3870286465,56,Right,3870336483,233,114,3870322827,213,4.4,3870323219,236,,3870322823,141,10.8,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476950381,114,74,1,11,53,b94pf87be9ojdgnrs5mst80un,1,22.8,88.9,2022-10-24T18:13:31.419Z,2022-10-24T18:59:23Z,3870290553,56,Back,3870290833,233,97,3870290555,285,,,,,,,,,,,,,,,,,11ngumxajbizagbzpm5kompxx,M. Chacón,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949691,108,61,1,11,55,b94pf87be9ojdgnrs5mst80un,0,14.2,95,2022-10-24T18:13:33.335Z,2022-10-24T18:14:45Z,3870286563,56,Back,,,,,,,,,,,,,,,,,,,,,,eaaxvzqox27ea3u2j9d6gcd90,D. Dassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949729,98,5,1,11,57,2xlnfgrl6r18ftv38unwp7h4s,1,87,-1.5,2022-10-24T18:13:35.322Z,2022-10-24T18:13:39Z,3870286775,56,Right,3870286777,347,,3870286797,233,109,,,,,,,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949709,109,5,1,11,57,b94pf87be9ojdgnrs5mst80un,0,13,101.5,2022-10-24T18:13:35.322Z,2022-10-24T18:16:15Z,3870286803,233,98,3870286671,347,,3870286665,56,Back,,,,,,,,,,,,,,,,eaaxvzqox27ea3u2j9d6gcd90,D. Dassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949735,99,1,1,12,1,2xlnfgrl6r18ftv38unwp7h4s,1,87.5,0,2022-10-24T18:13:39.211Z,2022-10-24T18:13:40Z,3870286825,107,,3870286833,212,9.3,3870286827,56,Right,3870286831,141,12.0,3870286835,213,1.6,3870286829,140,87.2,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949759,100,1,1,12,2,2xlnfgrl6r18ftv38unwp7h4s,1,87.2,12,2022-10-24T18:13:39.947Z,2022-10-24T18:13:42Z,3870286999,56,Right,3870287001,140,88.0,3870287005,212,6.4,3870287007,213,4.8,3870287003,141,2.6,,,,,,,,,,8npu0cbqjrhwv5km1w29kh016,S. Colyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949767,101,61,1,12,4,2xlnfgrl6r18ftv38unwp7h4s,0,88,2.6,2022-10-24T18:13:42.492Z,2022-10-24T18:13:42Z,3870287027,56,Right,,,,,,,,,,,,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949777,102,5,1,12,5,2xlnfgrl6r18ftv38unwp7h4s,0,85.5,-1.6,2022-10-24T18:13:42.902Z,2022-10-24T18:16:15Z,3870287517,233,110,3870287107,347,,3870287105,56,Right,,,,,,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949845,110,5,1,12,5,b94pf87be9ojdgnrs5mst80un,1,14.5,101.6,2022-10-24T18:13:42.902Z,2022-10-24T18:13:50Z,3870287493,56,Back,3870287495,347,,3870287499,233,102,,,,,,,,,,,,,,,,eaaxvzqox27ea3u2j9d6gcd90,D. Dassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949869,111,1,1,12,12,b94pf87be9ojdgnrs5mst80un,0,18.3,100,2022-10-24T18:13:50.199Z,2022-10-24T18:13:52Z,3870287633,56,Back,3870287637,141,92.7,3870287639,212,15.0,3870287635,140,31.5,3870287643,213,5.9,3870287631,107,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949873,103,1,1,12,14,2xlnfgrl6r18ftv38unwp7h4s,1,73.8,5.9,2022-10-24T18:13:52.172Z,2022-10-24T18:13:53Z,3870287675,140,80.6,3870287671,3,,3870287681,213,0.0,3870287673,56,Right,3870287677,141,6.4,3870287679,212,7.1,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949875,104,61,1,12,15,2xlnfgrl6r18ftv38unwp7h4s,0,80.6,6.4,2022-10-24T18:13:53.243Z,2022-10-24T18:13:53Z,3870287685,56,Right,,,,,,,,,,,,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949887,112,1,1,12,16,b94pf87be9ojdgnrs5mst80un,0,19.8,89.6,2022-10-24T18:13:54.119Z,2022-10-24T18:13:54Z,3870287769,140,29.6,3870287767,56,Back,3870287771,141,100.0,3870287773,212,13.0,3870287777,213,0.7,3870287779,1,,3870287765,157,,,,,eaaxvzqox27ea3u2j9d6gcd90,D. Dassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476950011,105,5,1,12,17,2xlnfgrl6r18ftv38unwp7h4s,1,75.3,-1.7,2022-10-24T18:13:54.656Z,2022-10-24T18:16:16Z,3870288517,347,,3870288547,233,113,3870288513,56,Right,,,,,,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476949895,113,5,1,12,17,b94pf87be9ojdgnrs5mst80un,0,24.7,101.7,2022-10-24T18:13:54.656Z,2022-10-24T18:14:06Z,3870287801,56,Back,3870288585,233,105,3870287803,347,,,,,,,,,,,,,,,,,eaaxvzqox27ea3u2j9d6gcd90,D. Dassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476950031,106,1,1,12,28,2xlnfgrl6r18ftv38unwp7h4s,1,66.1,0,2022-10-24T18:14:05.803Z,2022-10-24T18:14:07Z,3870288665,213,1.3,3870288661,141,7.4,3870288655,107,,3870288663,212,6.6,3870288659,140,67.9,3870288657,56,Right,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476950039,107,1,1,12,29,2xlnfgrl6r18ftv38unwp7h4s,1,67.9,7.4,2022-10-24T18:14:06.923Z,2022-10-24T18:14:08Z,3870288719,141,3.4,3870288725,213,3.5,3870288715,140,60.5,3870288711,56,Right,3870288721,212,8.2,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476950065,108,1,1,12,30,2xlnfgrl6r18ftv38unwp7h4s,1,59,4,2022-10-24T18:14:08.091Z,2022-10-24T18:14:11Z,3870288849,56,Back,3870288851,140,37.2,3870288855,212,30.5,3870288857,213,2.4,3870288853,141,33.6,,,,,,,,,,2x0hbry9gpcq5cbujdee5u904,E. van de Blaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476950113,109,1,1,12,33,2xlnfgrl6r18ftv38unwp7h4s,1,37.2,33.6,2022-10-24T18:14:10.987Z,2022-10-24T18:14:14Z,3870289131,141,73.6,3870289127,56,Back,3870289129,140,48.3,3870289135,213,1.2,3870289133,212,29.6,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476950131,110,1,1,12,37,2xlnfgrl6r18ftv38unwp7h4s,1,54.6,73.9,2022-10-24T18:14:14.683Z,2022-10-24T18:14:15Z,3870289247,212,7.5,3870289243,140,58.5,3870289249,213,5.3,3870289245,141,64.6,3870289241,56,Center,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476950151,111,1,1,12,38,2xlnfgrl6r18ftv38unwp7h4s,1,58.5,64.5,2022-10-24T18:14:15.675Z,2022-10-24T18:14:17Z,3870289339,212,12.9,3870289337,141,82.9,3870289333,56,Left,3870289341,213,1.8,3870289335,140,55.4,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476950181,112,1,1,12,39,2xlnfgrl6r18ftv38unwp7h4s,1,55.9,82.9,2022-10-24T18:14:16.891Z,2022-10-24T18:14:19Z,3870289523,141,69.4,3870289527,213,4.7,3870289525,212,9.2,3870289521,140,55.4,3870289519,56,Center,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476950207,113,1,1,12,41,2xlnfgrl6r18ftv38unwp7h4s,1,55,68.8,2022-10-24T18:14:19.643Z,2022-10-24T18:14:22Z,3870289611,56,Back,3870289615,141,62.6,3870289619,213,3.4,3870289617,212,18.2,3870289613,140,38.1,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476950243,114,1,1,12,44,2xlnfgrl6r18ftv38unwp7h4s,1,37.7,62.6,2022-10-24T18:14:22.043Z,2022-10-24T18:14:24Z,3870289801,212,19.2,3870289793,56,Back,3870289795,140,34.4,3870289803,213,4.5,3870289799,141,34.8,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476950293,115,1,1,12,46,2xlnfgrl6r18ftv38unwp7h4s,1,34.9,28,2022-10-24T18:14:24.091Z,2022-10-24T18:14:28Z,3870290051,213,4.8,3870290049,212,14.7,3870290047,141,6.5,3870290043,140,36.2,3870290041,56,Back,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476950327,116,1,1,12,50,2xlnfgrl6r18ftv38unwp7h4s,1,37.5,21.6,2022-10-24T18:14:28.075Z,2022-10-24T18:14:30Z,3870290237,212,16.8,3870290233,140,34.9,3870290235,141,46.0,3870290231,56,Back,3870290239,213,1.7,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476950365,117,1,1,12,52,2xlnfgrl6r18ftv38unwp7h4s,1,34.9,46,2022-10-24T18:14:30.427Z,2022-10-24T18:14:33Z,3870290441,140,22.8,3870290443,141,56.0,3870290447,213,2.7,3870290439,56,Back,3870290445,212,14.4,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
