id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist
2478348537,278,1,1,9,36,dnzj0iv5qtaemm9kthh9pos8q,0,42.4,22.1,2022-10-28T18:11:31.056Z,2022-10-28T18:58:38Z,3877687093,212,19.7,3877687095,213,0.7,3877687089,140,56.6,3877687085,155,,3877687091,141,41.0,3877687087,56,Center,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478349079,506,44,1,9,38,xcevba75jfkrg4s6tl89zl3y,1,44.2,53,2022-10-28T18:11:34.055Z,2022-10-28T19:00:02Z,3877689897,56,Back,3877689905,233,279,3877689899,285,,,,,,,,,,,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478349043,279,44,1,9,39,dnzj0iv5qtaemm9kthh9pos8q,0,55.8,47,2022-10-28T18:11:34.056Z,2022-10-28T19:00:03Z,3877689679,56,Center,3877689681,286,,3877689917,233,506,,,,,,,,,,,,,,,,dhxpfe8e618lavr0915m9y2ju,J. van der Sluijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478315861,135,1,1,9,40,xcevba75jfkrg4s6tl89zl3y,1,44.5,50.4,2022-10-28T18:11:35.351Z,2022-10-28T18:16:10Z,3877512659,140,51.9,3877512663,141,66.1,3877512653,3,,3877512655,56,Center,3877512667,212,13.2,3877512671,213,0.9,,,,,,,7b4jmfu1ejoeci2zmvwuejnys,P. Brittijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478315895,136,1,1,9,41,xcevba75jfkrg4s6tl89zl3y,1,52,66.1,2022-10-28T18:11:36.919Z,2022-10-28T18:11:38Z,3877512839,212,12.2,3877512833,56,Back,3877512829,3,,3877512835,140,42.2,3877512841,213,2.6,3877512837,141,75.7,,,,,,,1n0syrrxf9x7neh3tn19sc89h,J. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478315899,137,1,1,9,42,xcevba75jfkrg4s6tl89zl3y,0,42.2,75.7,2022-10-28T18:11:37.231Z,2022-10-28T18:50:53Z,3877512871,212,17.0,3877512861,56,Center,3877512859,3,,3877512863,140,56.6,3877512865,141,64.3,3877512875,213,5.8,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478315921,59,1,1,9,42,dnzj0iv5qtaemm9kthh9pos8q,0,52.1,23.4,2022-10-28T18:11:37.502Z,2022-10-28T19:00:39Z,3877512969,56,Right,3877512973,141,18.2,3877512975,212,12.2,3877512971,140,63.2,3877512967,3,,3877512977,213,6.0,,,,,,,ebj7cl31vlr8nrltm42ydrdka,J. Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478315981,60,1,1,9,45,dnzj0iv5qtaemm9kthh9pos8q,1,43.1,28.6,2022-10-28T18:11:40.158Z,2022-10-28T19:00:47Z,3877513285,141,24.4,3877513281,56,Center,3877513287,212,18.4,3877513279,3,,3877513283,140,60.4,3877513289,213,6.1,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316025,61,1,1,9,49,dnzj0iv5qtaemm9kthh9pos8q,1,64.2,31,2022-10-28T18:11:44.462Z,2022-10-28T19:01:07Z,3877513539,140,85.0,3877513541,141,11.4,3877513545,213,5.7,3877513543,212,25.6,3877513537,56,Right,,,,,,,,,,b61yiz3lait78xmlbyzr2vd62,T. Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316035,62,1,1,9,53,dnzj0iv5qtaemm9kthh9pos8q,0,85.1,10.3,2022-10-28T18:11:48.159Z,2022-10-28T19:01:11Z,3877666949,286,,3877513587,140,87.2,3877513581,2,,3877513589,141,16.5,3877513591,212,4.8,3877666943,236,,3877513585,56,Right,3877513593,213,1.1,5e9ek4qs1dnp69oojzpvrltrd,T. David,,3877513583,155,,3877666945,233,,,,,,,,,139,,,,,,,,,,,,,,,,,
2478316147,139,12,1,9,53,xcevba75jfkrg4s6tl89zl3y,1,10,79.1,2022-10-28T18:11:48.259Z,2022-10-28T18:50:26Z,3877666951,233,62,3877522305,56,Back,3877522299,185,,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316107,63,13,1,9,58,dnzj0iv5qtaemm9kthh9pos8q,1,85.4,34.7,2022-10-28T18:11:53.486Z,2022-10-28T19:01:39Z,3877513971,22,,3877513977,56,Center,3877528003,230,98.8,3877527995,102,48.6,3877528005,231,49.1,3877527993,74,,3877527997,103,68.1,3877514933,20,,b61yiz3lait78xmlbyzr2vd62,T. Lake,,3877528001,458,,3877514935,63,3877527999,328,,,,,,,,,,,,,,,,,,,,,,,,
2478316131,64,5,1,10,1,dnzj0iv5qtaemm9kthh9pos8q,0,101.5,40.2,2022-10-28T18:11:56.591Z,2022-10-28T18:11:57Z,3877514091,56,Center,3877514125,233,138,3877514093,346,,,,,,,,,,,,,,,,,b61yiz3lait78xmlbyzr2vd62,T. Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316135,138,5,1,10,1,xcevba75jfkrg4s6tl89zl3y,1,-1.5,59.8,2022-10-28T18:11:56.591Z,2022-10-28T18:32:12Z,3877514111,56,Back,3877514119,233,64,3877514113,346,,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316153,140,43,1,10,3,xcevba75jfkrg4s6tl89zl3y,1,0,0,2022-10-28T18:11:58.712Z,2022-10-28T18:12:05Z,3877514539,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316267,141,1,1,10,10,xcevba75jfkrg4s6tl89zl3y,1,4.4,53.6,2022-10-28T18:12:05.975Z,2022-10-28T18:12:08Z,3877514805,237,,3877514795,140,21.4,3877514799,212,20.5,3877514793,56,Back,3877514791,124,,3877514801,213,5.8,3877514797,141,38.8,,,,cf70r39m2wgbijtw0co5t6yfp,H. Jurjus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316285,142,1,1,10,12,xcevba75jfkrg4s6tl89zl3y,1,21.4,38.8,2022-10-28T18:12:07.895Z,2022-10-28T18:12:10Z,3877514887,140,43.9,3877514891,212,31.9,3877514885,56,Back,3877514889,141,7.3,3877514893,213,5.5,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316323,143,1,1,10,14,xcevba75jfkrg4s6tl89zl3y,0,44.2,7.3,2022-10-28T18:12:09.944Z,2022-10-28T18:12:13Z,3877515051,155,,3877515057,141,38.3,3877515055,140,78.9,3877515063,1,,3877515061,213,0.5,3877515059,212,42.1,3877515053,56,Center,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316381,65,44,1,10,17,dnzj0iv5qtaemm9kthh9pos8q,1,22.1,54,2022-10-28T18:12:12.231Z,2022-10-28T18:12:17Z,3877515387,233,144,3877515355,285,,3877515353,56,Back,,,,,,,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316329,144,44,1,10,17,xcevba75jfkrg4s6tl89zl3y,0,77.9,46,2022-10-28T18:12:12.232Z,2022-10-28T18:12:18Z,3877515093,286,,3877515091,56,Center,3877515413,233,65,,,,,,,,,,,,,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316379,145,61,1,10,21,xcevba75jfkrg4s6tl89zl3y,0,70.4,38,2022-10-28T18:12:16.744Z,2022-10-28T18:12:16Z,3877515351,56,Center,,,,,,,,,,,,,,,,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316407,66,1,1,10,21,dnzj0iv5qtaemm9kthh9pos8q,0,23.1,46.4,2022-10-28T18:12:17.008Z,2022-10-28T18:12:18Z,3877515557,213,0.7,3877515551,140,31.2,3877515549,56,Back,3877515555,212,11.0,3877515553,141,56.6,3877515547,3,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316469,67,1,1,10,26,dnzj0iv5qtaemm9kthh9pos8q,1,35.9,87.7,2022-10-28T18:12:21.263Z,2022-10-28T18:12:23Z,3877515897,141,79.1,3877515903,213,3.6,3877515895,140,24.7,3877515893,56,Back,3877515899,212,13.1,,,,,,,,,,b61yiz3lait78xmlbyzr2vd62,T. Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317403,78,1,1,10,26,dnzj0iv5qtaemm9kthh9pos8q,1,19.1,64.3,2022-10-28T18:12:21.619Z,2022-10-28T18:13:47Z,3877520705,157,,3877520713,212,12.9,3877520707,56,Back,3877520717,1,,3877520709,140,25.4,3877520711,141,80.6,3877520715,213,1.0,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316471,68,49,1,10,28,dnzj0iv5qtaemm9kthh9pos8q,1,24.7,79.1,2022-10-28T18:12:23.232Z,2022-10-28T18:12:23Z,,,,,,,,,,,,,,,,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316497,69,1,1,10,28,dnzj0iv5qtaemm9kthh9pos8q,1,24.7,79.1,2022-10-28T18:12:23.840Z,2022-10-28T18:12:26Z,3877516075,141,59.1,3877516077,212,15.2,3877516071,56,Back,3877516079,213,5.2,3877516073,140,31.2,,,,,,,,,,5e9ek4qs1dnp69oojzpvrltrd,T. David,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316551,70,1,1,10,30,dnzj0iv5qtaemm9kthh9pos8q,1,30.5,59.6,2022-10-28T18:12:25.888Z,2022-10-28T18:12:29Z,3877516355,213,4.3,3877516353,212,19.5,3877516345,140,23.1,3877516349,141,33.3,3877516343,56,Back,,,,,,,,,,ebj7cl31vlr8nrltm42ydrdka,J. Sanches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316647,71,1,1,10,34,dnzj0iv5qtaemm9kthh9pos8q,1,24,33.6,2022-10-28T18:12:29.152Z,2022-10-28T18:12:39Z,3877516911,212,43.4,3877516903,155,,3877516909,141,18.9,3877516915,1,,3877516905,56,Right,3877516913,213,6.1,3877516907,140,64.2,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316661,72,3,1,10,44,dnzj0iv5qtaemm9kthh9pos8q,0,63.8,31.2,2022-10-28T18:12:39.345Z,2022-10-28T18:12:46Z,3877516969,56,Center,3877517313,233,146,3877516971,286,,,,,,,,,,,,,,,,,6dpxvfpnaua6y4gevop02qc8a,J. Margaritha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316719,146,7,1,10,44,xcevba75jfkrg4s6tl89zl3y,1,36.2,68.8,2022-10-28T18:12:39.346Z,2022-10-28T18:12:45Z,3877517257,56,Back,3877517303,233,72,3877517259,285,,,,,,,,,,,,,,,,,440ry78r7c0ntspgph192c0r9,S. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316725,147,49,1,10,50,xcevba75jfkrg4s6tl89zl3y,1,38.4,84.5,2022-10-28T18:12:45.065Z,2022-10-28T18:12:45Z,,,,,,,,,,,,,,,,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316809,148,1,1,10,51,xcevba75jfkrg4s6tl89zl3y,1,56.9,89.3,2022-10-28T18:12:46.632Z,2022-10-28T18:12:52Z,3877517745,141,75.9,3877517741,56,Center,3877517747,212,30.3,3877517743,140,84.4,3877517749,213,6.0,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316819,149,1,1,10,56,xcevba75jfkrg4s6tl89zl3y,0,88.8,75.6,2022-10-28T18:12:52.041Z,2022-10-28T18:12:53Z,3877517781,140,88.6,3877517787,213,4.6,3877517805,236,,3877517785,212,1.6,3877517815,286,,3877517779,56,Center,3877517783,141,73.3,3877517809,233,73,1n0syrrxf9x7neh3tn19sc89h,J. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316815,73,74,1,10,56,dnzj0iv5qtaemm9kthh9pos8q,1,12.6,25.3,2022-10-28T18:12:52.042Z,2022-10-28T18:12:53Z,3877517831,233,149,3877517769,285,,3877517763,56,Back,,,,,,,,,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316889,150,1,1,10,58,xcevba75jfkrg4s6tl89zl3y,1,97,91.4,2022-10-28T18:12:53.977Z,2022-10-28T18:12:59Z,3877518171,212,9.8,3877518167,140,88.4,3877518173,213,3.5,3877518165,56,Left,3877518169,141,85.9,,,,,,,,,,1n0syrrxf9x7neh3tn19sc89h,J. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316891,151,3,1,11,3,xcevba75jfkrg4s6tl89zl3y,0,93.8,83.1,2022-10-28T18:12:58.176Z,2022-10-28T18:13:00Z,3877518187,286,,3877518281,233,74,3877518185,56,Left,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316897,74,7,1,11,3,dnzj0iv5qtaemm9kthh9pos8q,1,6.2,16.9,2022-10-28T18:12:58.177Z,2022-10-28T18:13:00Z,3877518227,56,Back,3877518225,167,,3877518245,233,151,3877518229,285,,,,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316911,75,5,1,11,4,dnzj0iv5qtaemm9kthh9pos8q,0,10.6,-2,2022-10-28T18:12:59.986Z,2022-10-28T18:13:07Z,3877518295,56,Back,3877518297,347,,3877518639,233,152,,,,,,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478316971,152,5,1,11,4,xcevba75jfkrg4s6tl89zl3y,1,89.4,102,2022-10-28T18:12:59.986Z,2022-10-28T18:32:13Z,3877518619,233,75,3877518585,56,Left,3877518587,347,,,,,,,,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317095,153,1,1,11,19,xcevba75jfkrg4s6tl89zl3y,1,87.3,100,2022-10-28T18:13:14.393Z,2022-10-28T18:13:15Z,3877519181,141,90.8,3877519187,1,,3877519171,107,,3877519175,140,66.0,3877519185,213,3.4,3877519173,56,Left,3877519183,212,23.4,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317113,154,1,1,11,20,xcevba75jfkrg4s6tl89zl3y,1,66,90.8,2022-10-28T18:13:15.545Z,2022-10-28T18:13:17Z,3877519281,213,0.3,3877519277,141,97.7,3877519279,212,16.5,3877519273,56,Left,3877519275,140,81.1,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317135,155,1,1,11,21,xcevba75jfkrg4s6tl89zl3y,1,88.5,97.2,2022-10-28T18:13:16.985Z,2022-10-28T18:13:18Z,3877519387,140,88.5,3877519391,212,1.4,3877519389,141,99.3,3877519385,56,Left,3877519393,213,1.6,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317161,156,1,1,11,23,xcevba75jfkrg4s6tl89zl3y,1,88.5,99.3,2022-10-28T18:13:18.393Z,2022-10-28T18:13:20Z,3877519535,141,92.4,3877519537,212,9.3,3877519531,56,Left,3877519533,140,96.1,3877519539,213,5.8,,,,,,,,,,ds0hd4ezvb5rw6l95rhbxtq1g,B. Önal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317191,157,1,1,11,25,xcevba75jfkrg4s6tl89zl3y,0,96.3,92.1,2022-10-28T18:13:20.507Z,2022-10-28T18:51:05Z,3877519673,140,93.4,3877519679,213,4.6,3877519667,2,,3877519671,56,Center,3877519677,212,26.7,3877519675,141,53.1,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317237,76,12,1,11,28,dnzj0iv5qtaemm9kthh9pos8q,1,6.3,36.1,2022-10-28T18:13:23.394Z,2022-10-28T18:50:58Z,3877519939,167,,3877519877,56,Back,3877519881,141,0.0,3877519885,213,4.9,3877519883,212,26.1,3877519879,140,10.7,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317245,77,5,1,11,28,dnzj0iv5qtaemm9kthh9pos8q,0,10.2,-1.4,2022-10-28T18:13:23.658Z,2022-10-28T18:32:13Z,3877520205,233,158,3877519919,347,,3877519917,56,Back,,,,,,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317287,158,5,1,11,28,xcevba75jfkrg4s6tl89zl3y,1,89.8,101.4,2022-10-28T18:13:23.658Z,2022-10-28T18:13:30Z,3877520157,347,,3877520197,233,77,3877520155,56,Left,,,,,,,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317357,159,1,1,11,35,xcevba75jfkrg4s6tl89zl3y,1,90.8,100,2022-10-28T18:13:30.074Z,2022-10-28T18:13:34Z,3877520525,212,29.8,3877520517,107,,3877520527,213,3.4,3877520521,140,63.4,3877520529,1,,3877520523,141,90.6,3877520519,56,Left,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317407,160,1,1,11,39,xcevba75jfkrg4s6tl89zl3y,1,63.4,91.1,2022-10-28T18:13:34.586Z,2022-10-28T18:13:37Z,3877520727,141,70.9,3877520731,213,4.3,3877520725,140,57.7,3877520729,212,15.0,3877520723,56,Center,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317443,161,1,1,11,42,xcevba75jfkrg4s6tl89zl3y,1,61.9,71.7,2022-10-28T18:13:37.434Z,2022-10-28T18:13:39Z,3877520865,141,58.4,3877520869,213,5.9,3877520863,140,81.2,3877520861,56,Center,3877520867,212,22.2,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317459,162,1,1,11,44,xcevba75jfkrg4s6tl89zl3y,1,81.2,58.4,2022-10-28T18:13:39.258Z,2022-10-28T18:13:40Z,3877520965,213,4.1,3877520959,140,77.3,3877520961,141,49.3,3877520963,212,7.4,3877520957,56,Center,,,,,,,,,,11sxalz1nikiipmp7bxvz33rp,D. Gravenberch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317531,163,1,1,11,45,xcevba75jfkrg4s6tl89zl3y,1,77.3,49.3,2022-10-28T18:13:40.665Z,2022-10-28T18:13:48Z,3877521383,213,4.7,3877521379,141,24.1,3877521375,56,Center,3877521377,140,77.3,3877521381,212,17.1,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317545,164,1,1,11,53,xcevba75jfkrg4s6tl89zl3y,0,94,18.6,2022-10-28T18:13:48.059Z,2022-10-28T18:51:23Z,3877521461,56,Center,3877521455,2,,3877521465,141,45.8,3877521463,140,93.0,3877521469,212,18.5,3877521473,213,1.6,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317599,79,12,1,11,54,dnzj0iv5qtaemm9kthh9pos8q,1,10.5,55.4,2022-10-28T18:13:49.300Z,2022-10-28T18:50:57Z,3877521773,140,19.7,3877521779,213,1.3,3877521831,167,,3877521777,212,33.1,3877521771,56,Back,3877521775,141,100.0,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317605,80,5,1,11,56,dnzj0iv5qtaemm9kthh9pos8q,0,21.6,101.6,2022-10-28T18:13:51.194Z,2022-10-28T18:32:13Z,3877521801,56,Back,3877522375,233,165,3877521803,347,,,,,,,,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317681,165,5,1,11,56,xcevba75jfkrg4s6tl89zl3y,1,78.4,-1.6,2022-10-28T18:13:51.194Z,2022-10-28T18:14:00Z,3877522271,347,,3877522351,233,80,3877522269,56,Right,,,,,,,,,,,,,,,,5curv1gquatwkxsin86fghvkk,C. Neghli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317743,166,1,1,12,7,xcevba75jfkrg4s6tl89zl3y,0,76.5,0,2022-10-28T18:14:02.242Z,2022-10-28T18:57:08Z,3877522611,213,0.7,3877522605,141,8.6,3877522597,56,Right,3877522601,140,84.4,3877522607,212,10.7,3877522593,107,,,,,,,,8eribncmewk65x40tn7pvqymt,R. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317751,81,1,1,12,7,dnzj0iv5qtaemm9kthh9pos8q,1,22.8,94.2,2022-10-28T18:14:02.500Z,2022-10-28T18:14:26Z,3877522639,157,,3877522649,213,5.6,3877522651,1,,3877522643,140,35.4,3877522647,212,17.7,3877522641,56,Back,3877522645,141,77.0,,,,dhxpfe8e618lavr0915m9y2ju,J. van der Sluijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317757,82,49,1,12,9,dnzj0iv5qtaemm9kthh9pos8q,1,35.4,77,2022-10-28T18:14:04.213Z,2022-10-28T18:14:04Z,,,,,,,,,,,,,,,,,,,,,,,,,b61yiz3lait78xmlbyzr2vd62,T. Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317817,83,1,1,12,10,dnzj0iv5qtaemm9kthh9pos8q,1,33.5,75,2022-10-28T18:14:05.941Z,2022-10-28T18:14:08Z,3877522995,213,3.1,3877522993,212,11.3,3877522989,140,22.8,3877522991,141,76.3,3877522987,56,Back,,,,,,,,,,b61yiz3lait78xmlbyzr2vd62,T. Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317843,84,1,1,12,13,dnzj0iv5qtaemm9kthh9pos8q,0,22.9,77.8,2022-10-28T18:14:08.725Z,2022-10-28T18:14:10Z,3877523117,140,48.2,3877523123,213,0.0,3877523115,56,Back,3877523121,212,26.6,3877523119,141,78.2,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317853,167,49,1,12,15,xcevba75jfkrg4s6tl89zl3y,1,51.5,28,2022-10-28T18:14:10.923Z,2022-10-28T18:14:11Z,,,,,,,,,,,,,,,,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317945,168,1,1,12,16,xcevba75jfkrg4s6tl89zl3y,1,55.8,27.7,2022-10-28T18:14:11.499Z,2022-10-28T18:14:16Z,3877523623,213,2.1,3877523617,140,47.1,3877523615,56,Back,3877523619,141,50.9,3877523621,212,18.2,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478317993,169,1,1,12,20,xcevba75jfkrg4s6tl89zl3y,1,48.7,51.2,2022-10-28T18:14:15.995Z,2022-10-28T18:14:19Z,3877523895,141,60.9,3877523897,212,10.0,3877523891,56,Center,3877523893,140,55.9,3877523899,213,0.7,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478318031,170,1,1,12,24,xcevba75jfkrg4s6tl89zl3y,1,55.9,60.9,2022-10-28T18:14:19.595Z,2022-10-28T18:14:21Z,3877524069,56,Left,3877524073,141,89.1,3877524071,140,57.9,3877524077,213,1.5,3877524075,212,19.3,,,,,,,,,,1n0syrrxf9x7neh3tn19sc89h,J. Valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478318097,171,1,1,12,26,xcevba75jfkrg4s6tl89zl3y,1,57.9,89.1,2022-10-28T18:14:21.771Z,2022-10-28T18:14:27Z,3877524371,56,Center,3877524377,212,16.1,3877524375,141,68.1,3877524379,213,4.2,3877524373,140,50.9,,,,,,,,,,3yq9brnhlfinrzrfbzcv99nmd,A. Büttner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478318119,172,1,1,12,31,xcevba75jfkrg4s6tl89zl3y,1,52.8,63.3,2022-10-28T18:14:27.004Z,2022-10-28T18:14:28Z,3877524501,213,4.2,3877524497,141,37.4,3877524493,56,Back,3877524499,212,19.7,3877524495,140,44.4,,,,,,,,,,969cpy2geokwer9gjapk7zj3e,R. Hillen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478318215,173,1,1,12,32,xcevba75jfkrg4s6tl89zl3y,1,44.4,37.6,2022-10-28T18:14:28.043Z,2022-10-28T18:14:33Z,3877524969,140,63.9,3877524975,213,6.0,3877524973,212,21.1,3877524967,56,Center,3877524971,141,30.1,,,,,,,,,,abgzge9xy445z8rdwa2mcapqt,Jeffry Fortes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
