id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2519888703,228,1,1,24,1,cv5ftekuejf0ryxvd5h2my47r,1,29.6,66.9,2023-03-13T19:25:00.944Z,2023-03-13T19:25:03Z,4096579533,56,Back,4096579535,140,33.4,4096579541,213,5.0,4096579537,141,45.9,4096579539,212,14.8,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888717,229,1,1,24,3,cv5ftekuejf0ryxvd5h2my47r,1,34.3,42.9,2023-03-13T19:25:03.392Z,2023-03-13T19:25:06Z,4096579619,213,1.1,4096579609,155,,4096579611,56,Left,4096579617,212,40.2,4096579615,141,96.7,4096579613,140,50.1,4096579621,1,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888727,230,1,1,24,6,cv5ftekuejf0ryxvd5h2my47r,0,50.1,96.7,2023-03-13T19:25:06.049Z,2023-03-13T19:25:06Z,4096579683,141,100.0,4096579685,212,12.7,4096579681,140,61.8,4096579687,213,0.2,4096579679,56,Left,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888731,231,5,1,24,7,cv5ftekuejf0ryxvd5h2my47r,0,63.4,101,2023-03-13T19:25:06.826Z,2023-03-13T19:25:24Z,4096580347,233,271,4096579703,347,,4096579701,56,Left,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888847,271,5,1,24,7,1fttb31hnskynpku8qd09yhm8,1,36.6,-1,2023-03-13T19:25:06.826Z,2023-03-13T20:01:02Z,4096580327,233,231,4096580323,56,Back,4096580325,347,,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888865,272,1,1,24,24,1fttb31hnskynpku8qd09yhm8,0,35.1,0,2023-03-13T19:25:23.637Z,2023-03-13T19:25:25Z,4096580429,1,,4096580419,56,Right,4096580417,107,,4096580427,213,0.4,4096580423,141,12.0,4096580425,212,22.7,4096580421,140,55.1,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888861,232,8,1,24,25,cv5ftekuejf0ryxvd5h2my47r,1,41.4,89,2023-03-13T19:25:25.280Z,2023-03-13T19:25:25Z,4096580399,56,Back,4096580431,15,,,,,,,,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888871,233,44,1,24,28,cv5ftekuejf0ryxvd5h2my47r,1,60.2,87.8,2023-03-13T19:25:27.504Z,2023-03-13T19:25:29Z,4096580535,233,273,4096580463,286,,4096580461,56,Left,,,,,,,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888881,273,44,1,24,28,1fttb31hnskynpku8qd09yhm8,0,39.8,12.2,2023-03-13T19:25:27.505Z,2023-03-13T19:25:29Z,4096580507,56,Back,4096580551,233,233,4096580509,285,,,,,,,,,,,,,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888875,234,1,1,24,28,cv5ftekuejf0ryxvd5h2my47r,0,58.5,91.7,2023-03-13T19:25:28.064Z,2023-03-13T19:25:28Z,4096580473,56,Left,4096580475,140,53.7,4096580477,141,88.5,4096580481,213,3.5,4096580471,3,,4096580479,212,5.5,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888897,274,1,1,24,30,1fttb31hnskynpku8qd09yhm8,0,38,16.2,2023-03-13T19:25:29.879Z,2023-03-13T19:25:30Z,4096580609,3,,4096580619,213,6.1,4096580611,56,Back,4096580617,212,11.1,4096580613,140,48.3,4096580615,141,12.6,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888899,235,49,1,24,31,cv5ftekuejf0ryxvd5h2my47r,1,53.1,90.9,2023-03-13T19:25:30.656Z,2023-03-13T19:25:30Z,,,,,,,,,,,,,,,,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888905,236,1,1,24,31,cv5ftekuejf0ryxvd5h2my47r,0,53.1,90.9,2023-03-13T19:25:31.056Z,2023-03-13T19:25:31Z,4096580687,141,96.0,4096580685,140,63.2,4096580683,56,Left,4096580691,213,0.3,4096580689,212,11.2,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888921,275,1,1,24,34,1fttb31hnskynpku8qd09yhm8,1,30.5,5.8,2023-03-13T19:25:34.390Z,2023-03-13T19:25:36Z,4096580779,141,5.9,4096580777,140,65.5,4096580781,212,36.8,4096580785,1,,4096580775,56,Right,4096580783,213,0.0,4096580773,157,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888925,276,49,1,24,36,1fttb31hnskynpku8qd09yhm8,1,65.5,5.9,2023-03-13T19:25:36.422Z,2023-03-13T19:25:36Z,,,,,,,,,,,,,,,,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888971,277,1,1,24,38,1fttb31hnskynpku8qd09yhm8,1,57.6,5.6,2023-03-13T19:25:38.454Z,2023-03-13T19:25:42Z,4096581017,212,28.6,4096581011,56,Right,4096581015,141,19.7,4096581013,140,83.3,4096581019,213,0.3,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888977,278,61,1,24,42,1fttb31hnskynpku8qd09yhm8,0,95.8,23,2023-03-13T19:25:42.453Z,2023-03-13T19:25:42Z,4096581033,56,Center,,,,,,,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888979,237,5,1,24,43,cv5ftekuejf0ryxvd5h2my47r,1,-1.4,74.2,2023-03-13T19:25:42.706Z,2023-03-13T19:25:44Z,4096581037,346,,4096581035,56,Back,4096581073,233,279,,,,,,,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888985,279,5,1,24,43,1fttb31hnskynpku8qd09yhm8,0,101.4,25.8,2023-03-13T19:25:42.706Z,2023-03-13T20:01:02Z,4096581059,346,,4096581089,233,237,4096581057,56,Center,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889091,238,1,1,25,0,cv5ftekuejf0ryxvd5h2my47r,1,4.3,58.3,2023-03-13T19:25:59.983Z,2023-03-13T19:26:01Z,4096581711,140,24.7,4096581717,213,5.8,4096581707,124,,4096581709,56,Back,4096581721,237,,4096581715,212,24.0,4096581713,141,42.3,4096581735,189,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889127,239,1,1,25,3,cv5ftekuejf0ryxvd5h2my47r,1,27.9,38.9,2023-03-13T19:26:03.295Z,2023-03-13T19:26:06Z,4096581971,213,5.7,4096581965,140,39.7,4096581963,56,Back,4096581969,212,15.3,4096581967,141,25.8,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889159,240,1,1,25,6,cv5ftekuejf0ryxvd5h2my47r,1,55.2,20.9,2023-03-13T19:26:06.063Z,2023-03-13T19:26:10Z,4096582119,56,Right,4096582123,141,9.1,4096582125,212,14.4,4096582121,140,66.6,4096582127,213,5.7,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889239,241,1,1,25,10,cv5ftekuejf0ryxvd5h2my47r,0,83.8,13,2023-03-13T19:26:09.935Z,2023-03-13T19:26:25Z,4096582497,2,,4096582503,140,100.0,4096582505,141,85.1,4096582741,345,,4096582499,155,,4096582509,213,1.2,4096582507,212,52.0,4096582511,1,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,4096582501,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889251,242,5,1,25,12,cv5ftekuejf0ryxvd5h2my47r,0,101.4,80.1,2023-03-13T19:26:11.945Z,2023-03-13T19:26:23Z,4096582591,233,280,4096582561,56,Left,4096582563,346,,,,,,,,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889225,280,5,1,25,12,1fttb31hnskynpku8qd09yhm8,1,-1.4,19.9,2023-03-13T19:26:11.945Z,2023-03-13T20:01:02Z,4096582425,56,Back,4096582587,233,242,4096582427,346,,,,,,,,,,,,,,,,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889337,281,1,1,25,30,1fttb31hnskynpku8qd09yhm8,1,3.5,43.4,2023-03-13T19:26:30.005Z,2023-03-13T19:26:32Z,4096583011,56,Back,4096583017,212,16.6,4096583023,237,,4096583009,124,,4096583019,213,5.3,4096583015,141,23.6,4096583013,140,12.8,,,,6q72mpmc478hlf4f7ths9ez56,N. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889365,282,1,1,25,32,1fttb31hnskynpku8qd09yhm8,0,12.8,23.6,2023-03-13T19:26:32.135Z,2023-03-13T19:26:36Z,4096583189,140,67.7,4096583197,1,,4096583191,141,26.2,4096583187,56,Center,4096583193,212,57.7,4096583195,213,0.0,4096583185,157,,,,,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889367,243,1,1,25,36,cv5ftekuejf0ryxvd5h2my47r,1,34.8,71,2023-03-13T19:26:35.759Z,2023-03-13T19:26:37Z,4096583203,140,41.5,4096583205,141,62.2,4096583199,3,,4096583207,212,9.2,4096583201,56,Back,4096583209,213,5.6,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889373,244,49,1,25,37,cv5ftekuejf0ryxvd5h2my47r,1,42.8,60.7,2023-03-13T19:26:37.007Z,2023-03-13T19:26:37Z,,,,,,,,,,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889387,245,1,1,25,37,cv5ftekuejf0ryxvd5h2my47r,1,42.5,60.7,2023-03-13T19:26:37.375Z,2023-03-13T19:26:39Z,4096583283,212,13.2,4096583285,213,3.4,4096583279,140,30.4,4096583277,56,Back,4096583281,141,55.6,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889417,246,1,1,25,39,cv5ftekuejf0ryxvd5h2my47r,1,30.4,50.8,2023-03-13T19:26:39.168Z,2023-03-13T19:26:44Z,4096583433,213,4.9,4096583429,141,15.5,4096583427,140,34.7,4096583431,212,24.4,4096583425,56,Back,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889439,247,1,1,25,44,cv5ftekuejf0ryxvd5h2my47r,1,34.2,14,2023-03-13T19:26:44.048Z,2023-03-13T19:26:47Z,4096583549,140,39.7,4096583555,213,1.0,4096583553,212,11.6,4096583547,56,Back,4096583551,141,28.8,,,,,,,,,,30uqa3kfm23ickjssfhmwgdm1,R. Lathouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889469,248,1,1,25,47,cv5ftekuejf0ryxvd5h2my47r,1,36.8,21.5,2023-03-13T19:26:46.992Z,2023-03-13T19:26:50Z,4096583655,141,27.8,4096583653,140,45.7,4096583651,56,Back,4096583657,212,10.3,4096583659,213,0.4,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889471,249,50,1,25,50,cv5ftekuejf0ryxvd5h2my47r,1,41.2,34,2023-03-13T19:26:49.999Z,2023-03-13T19:26:54Z,4096583893,233,283,4096583665,286,,4096583663,56,Back,,,,,,,,,,,,,,,,alimpjocr7xtxu21sumg3b2l1,S. Braken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889501,283,7,1,25,50,1fttb31hnskynpku8qd09yhm8,0,58.8,66,2023-03-13T19:26:50Z,2023-03-13T19:26:54Z,4096583827,285,,4096583825,56,Center,4096583861,233,249,,,,,,,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889493,250,1,1,25,51,cv5ftekuejf0ryxvd5h2my47r,1,39,31.6,2023-03-13T19:26:51.327Z,2023-03-13T19:26:52Z,4096583779,213,1.6,4096583771,56,Back,4096583777,212,12.5,4096583775,141,50.0,4096583773,140,38.3,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889499,251,1,1,25,53,cv5ftekuejf0ryxvd5h2my47r,1,38.3,50,2023-03-13T19:26:52.559Z,2023-03-13T19:26:53Z,4096583815,140,30.2,4096583813,56,Back,4096583821,213,3.5,4096583819,212,9.1,4096583817,141,45.1,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889531,252,1,1,25,55,cv5ftekuejf0ryxvd5h2my47r,1,28.5,45.9,2023-03-13T19:26:54.879Z,2023-03-13T19:26:56Z,4096583985,213,1.6,4096583983,212,16.5,4096583979,140,27.9,4096583977,56,Back,4096583981,141,70.1,,,,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889547,253,1,1,25,57,cv5ftekuejf0ryxvd5h2my47r,1,28.3,69.9,2023-03-13T19:26:56.671Z,2023-03-13T19:26:59Z,4096584079,141,96.6,4096584081,212,19.0,4096584077,140,33.5,4096584083,213,1.3,4096584075,56,Back,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889567,254,1,1,25,59,cv5ftekuejf0ryxvd5h2my47r,1,31.9,96,2023-03-13T19:26:59.375Z,2023-03-13T19:27:02Z,4096584187,213,6.2,4096584179,140,40.3,4096584175,56,Back,4096584185,212,8.8,4096584183,141,95.2,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889811,262,2,1,26,2,cv5ftekuejf0ryxvd5h2my47r,1,30.7,84.9,2023-03-13T19:27:01.836Z,2023-03-13T20:01:09Z,4096585537,141,75.5,4096585533,56,Center,4096585535,140,54.3,4096585743,7,alimpjocr7xtxu21sumg3b2l1,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889839,288,55,1,26,2,1fttb31hnskynpku8qd09yhm8,1,31.9,45,2023-03-13T19:27:01.837Z,2023-03-13T19:53:40Z,,,,,,,,,,,,,,,,,,,,,,,,,9jofs3271wn4cwlkj9hfay7vu,T. Barbet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889573,255,1,1,26,3,cv5ftekuejf0ryxvd5h2my47r,0,40.3,95.4,2023-03-13T19:27:02.560Z,2023-03-13T19:27:07Z,4096584445,236,,4096584219,212,3.7,4096584217,141,95.1,4096584451,286,,4096584447,233,284,4096584213,56,Back,4096584215,140,36.8,4096584221,213,3.2,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889607,284,74,1,26,3,1fttb31hnskynpku8qd09yhm8,1,56.6,13.5,2023-03-13T19:27:02.561Z,2023-03-13T20:00:24Z,4096584413,285,,4096584411,56,Right,4096584467,233,255,,,,,,,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889695,256,5,1,26,4,cv5ftekuejf0ryxvd5h2my47r,1,43.7,101.2,2023-03-13T19:27:04.208Z,2023-03-13T19:27:18Z,4096584867,56,Back,4096584887,233,285,4096584869,347,,,,,,,,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889621,285,5,1,26,4,1fttb31hnskynpku8qd09yhm8,0,56.3,-1.2,2023-03-13T19:27:04.208Z,2023-03-13T20:01:02Z,4096584919,233,256,4096584515,347,,4096584513,56,Right,,,,,,,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889711,257,1,1,26,18,cv5ftekuejf0ryxvd5h2my47r,1,41.5,100,2023-03-13T19:27:17.903Z,2023-03-13T19:27:19Z,4096584953,56,Back,4096584955,140,37.7,4096584957,141,89.4,4096584951,107,,4096584959,212,9.2,4096584961,213,4.3,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889719,258,1,1,26,19,cv5ftekuejf0ryxvd5h2my47r,1,37.7,89.4,2023-03-13T19:27:19.103Z,2023-03-13T19:27:20Z,4096585019,140,39.8,4096585017,56,Back,4096585021,141,97.3,4096585025,213,1.2,4096585023,212,5.8,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889733,259,1,1,26,20,cv5ftekuejf0ryxvd5h2my47r,0,39.8,97.3,2023-03-13T19:27:20.384Z,2023-03-13T19:27:21Z,4096585103,155,,4096585105,56,Left,4096585113,213,5.8,4096585109,141,85.1,4096585107,140,53.5,4096585111,212,16.6,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889745,286,8,1,26,22,1fttb31hnskynpku8qd09yhm8,1,33.4,15.6,2023-03-13T19:27:22.453Z,2023-03-13T19:27:22Z,4096585183,56,Back,,,,,,,,,,,,,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889755,260,44,1,26,23,cv5ftekuejf0ryxvd5h2my47r,1,55.6,92.4,2023-03-13T19:27:23.119Z,2023-03-13T19:27:25Z,4096585319,233,287,4096585215,56,Left,4096585221,286,,,,,,,,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889765,287,44,1,26,23,1fttb31hnskynpku8qd09yhm8,0,44.4,7.6,2023-03-13T19:27:23.120Z,2023-03-13T19:27:25Z,4096585289,285,,4096585287,56,Back,4096585323,233,260,,,,,,,,,,,,,,,,14csdlb8p0tnj6zqrs148ct1w,J. Ritmeester van de Kamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889761,261,1,1,26,24,cv5ftekuejf0ryxvd5h2my47r,0,54.1,93.9,2023-03-13T19:27:23.696Z,2023-03-13T19:27:24Z,4096585267,213,0.1,4096585265,212,8.4,4096585263,141,94.7,4096585261,140,62.1,4096585259,56,Left,4096585257,3,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889887,289,1,1,26,41,1fttb31hnskynpku8qd09yhm8,1,39.4,25.3,2023-03-13T19:27:40.837Z,2023-03-13T19:27:43Z,4096585937,5,,4096585943,140,37.8,4096585945,141,47.2,4096585941,56,Back,4096585947,212,15.0,4096585949,213,1.7,4096585939,241,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889895,290,1,1,26,43,1fttb31hnskynpku8qd09yhm8,1,37.8,47.2,2023-03-13T19:27:43.237Z,2023-03-13T19:27:44Z,4096585995,213,1.2,4096585993,212,12.3,4096585989,140,41.6,4096585991,141,64.3,4096585987,56,Back,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889915,291,1,1,26,44,1fttb31hnskynpku8qd09yhm8,1,41.6,64.3,2023-03-13T19:27:44.213Z,2023-03-13T19:27:46Z,4096586105,212,11.4,4096586101,140,42.1,4096586103,141,47.6,4096586107,213,4.8,4096586099,56,Back,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889951,292,1,1,26,47,1fttb31hnskynpku8qd09yhm8,1,42.1,47.6,2023-03-13T19:27:46.741Z,2023-03-13T19:27:52Z,4096586295,213,1.6,4096586293,212,16.5,4096586289,140,41.5,4096586291,141,71.8,4096586287,56,Back,,,,,,,,,,a49001euf7xwpx5wodembjbo5,Álvaro Peña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889969,293,1,1,26,52,1fttb31hnskynpku8qd09yhm8,1,41.5,71.8,2023-03-13T19:27:52.245Z,2023-03-13T19:27:55Z,4096586403,56,Left,4096586413,212,26.9,4096586415,213,0.5,4096586407,140,64.0,4096586411,141,90.8,,,,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889991,294,1,1,26,55,1fttb31hnskynpku8qd09yhm8,1,61.7,93.6,2023-03-13T19:27:54.853Z,2023-03-13T19:27:57Z,4096586539,141,89.0,4096586537,140,55.4,4096586543,213,3.6,4096586535,56,Left,4096586541,212,7.3,,,,,,,,,,124bbojic7k5medlvgvxmcm39,Manel Royo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519890007,295,1,1,26,58,1fttb31hnskynpku8qd09yhm8,1,55.3,87.4,2023-03-13T19:27:57.527Z,2023-03-13T19:28:00Z,4096586613,141,80.2,4096586615,212,27.4,4096586611,140,81.0,4096586607,155,,4096586617,213,6.1,4096586609,56,Left,,,,,,,d1dq7upxtawnps3wljz6wf9jo,S. Resink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519890017,296,1,1,27,0,1fttb31hnskynpku8qd09yhm8,1,81,80.2,2023-03-13T19:27:59.973Z,2023-03-13T19:28:02Z,4096586673,141,90.6,4096586675,212,7.1,4096586671,140,81.2,4096586677,213,1.5,4096586669,56,Left,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519890023,297,1,1,27,2,1fttb31hnskynpku8qd09yhm8,1,88,87.1,2023-03-13T19:28:02.437Z,2023-03-13T19:28:04Z,4096586719,213,3.8,4096586713,140,77.4,4096586715,141,74.2,4096586711,56,Center,4096586717,212,14.2,,,,,,,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519890039,298,1,1,27,4,1fttb31hnskynpku8qd09yhm8,1,77.4,74.2,2023-03-13T19:28:04.053Z,2023-03-13T19:28:06Z,4096586785,56,Left,4096586793,213,0.5,4096586787,140,88.5,4096586789,141,82.9,4096586791,212,13.1,,,,,,,,,,ccmmsnrfn58gwi1petlp08f3e,L. Duijvestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519890079,299,1,1,27,6,1fttb31hnskynpku8qd09yhm8,1,88.5,82.9,2023-03-13T19:28:06.373Z,2023-03-13T19:28:11Z,4096586979,213,4.7,4096586977,212,24.7,4096586971,56,Center,4096586967,2,,4096586969,155,,4096586973,140,89.1,4096586975,141,46.6,,,,ebnm8xj9pggemio5qay9pcc0l,A. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519890087,300,44,1,27,9,1fttb31hnskynpku8qd09yhm8,1,89,49.4,2023-03-13T19:28:08.478Z,2023-03-13T19:28:12Z,4096587009,286,,4096587017,233,263,4096587005,56,Center,,,,,,,,,,,,,,,,dmtsvsqvdoqqtmrset0uz0and,Pascu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519890059,263,44,1,27,9,cv5ftekuejf0ryxvd5h2my47r,0,11,50.6,2023-03-13T19:28:08.479Z,2023-03-13T20:01:06Z,4096586877,56,Back,4096587025,233,300,4096586879,285,,,,,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519890597,269,12,1,27,9,cv5ftekuejf0ryxvd5h2my47r,1,12.3,46.1,2023-03-13T19:28:08.784Z,2023-03-13T19:32:23Z,4096589839,141,64.8,4096589837,140,10.7,4096589843,213,1.7,4096589845,15,,4096589835,56,Back,4096589841,212,12.8,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519890181,302,13,1,27,10,1fttb31hnskynpku8qd09yhm8,1,87.1,30.6,2023-03-13T19:28:09.580Z,2023-03-13T20:01:57Z,4096673965,328,,4096587471,56,Center,4096673969,230,99.3,4096594321,20,,4096673967,458,,4096673971,231,46.8,4096587469,63,,4096673963,108,,dolfy51fw3jycb0cfhoecbo16,H. Akujobi,,4096587467,22,,4096673957,84,4096673961,103,36.1,4096673959,102,42.5,,,,,,,,,,,,,,,,,,,,
