id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/9/value,keyPass,qualifier/11/value,qualifier/13/value,assist
2496939717,255,4,1,20,5,7rmv5ns2rj7bn4otpkur0mx0x,1,67.5,20.2,2023-01-13T19:24:16.448Z,2023-01-13T19:24:17Z,3975605515,265,,3975605509,13,,3975605525,233,143,3975605517,286,,3975605513,152,,3975605511,56,Right,,,,,,,7797kpi7lkhc9dasfxuv9h7f9,L. Daneels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496939711,143,4,1,20,5,dnzj0iv5qtaemm9kthh9pos8q,0,32.5,79.8,2023-01-13T19:24:16.449Z,2023-01-13T19:24:18Z,3975605477,13,,3975605479,56,Back,3975605481,152,,3975605483,265,,3975605485,285,,3975605551,233,255,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496939771,256,1,1,20,16,7rmv5ns2rj7bn4otpkur0mx0x,1,67.9,14.9,2023-01-13T19:24:27.843Z,2023-01-13T19:24:30Z,3975605847,213,2.4,3975605845,212,3.2,3975605841,140,65.6,3975605839,56,Right,3975605837,152,,3975605843,141,17.9,3975605835,5,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496939781,257,1,1,20,19,7rmv5ns2rj7bn4otpkur0mx0x,1,65.6,17.9,2023-01-13T19:24:30.298Z,2023-01-13T19:24:32Z,3975605909,212,11.3,3975605907,141,7.3,3975605905,140,73.9,3975605903,56,Right,3975605911,213,5.6,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496939785,258,1,1,20,21,7rmv5ns2rj7bn4otpkur0mx0x,0,73.9,7.3,2023-01-13T19:24:32.237Z,2023-01-13T19:24:33Z,3975605925,56,Center,3975605931,212,9.8,3975605933,213,1.4,3975605927,140,75.7,3975605929,141,21.5,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496939791,144,8,1,20,23,dnzj0iv5qtaemm9kthh9pos8q,1,28.7,80.5,2023-01-13T19:24:34.016Z,2023-01-13T19:24:34Z,3975605955,56,Back,,,,,,,,,,,,,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496939801,145,5,1,20,23,dnzj0iv5qtaemm9kthh9pos8q,0,21.9,100.6,2023-01-13T19:24:34.576Z,2023-01-13T19:24:42Z,3975605969,56,Back,3975605971,347,,3975606113,233,259,,,,,,,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496939833,259,5,1,20,23,7rmv5ns2rj7bn4otpkur0mx0x,1,78.1,-0.6,2023-01-13T19:24:34.576Z,2023-01-13T19:34:44Z,3975606105,56,Right,3975606107,347,,3975606109,233,145,,,,,,,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496939835,260,1,1,20,31,7rmv5ns2rj7bn4otpkur0mx0x,1,81.3,0,2023-01-13T19:24:42.091Z,2023-01-13T19:24:43Z,3975606123,141,7.3,3975606121,140,77.4,3975606117,107,,3975606125,212,7.1,3975606119,56,Right,3975606127,213,2.2,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496939843,261,1,1,20,31,7rmv5ns2rj7bn4otpkur0mx0x,1,77.4,7.3,2023-01-13T19:24:42.874Z,2023-01-13T19:24:45Z,3975606193,140,82.0,3975606197,212,5.9,3975606199,213,5.7,3975606191,56,Right,3975606195,141,2.3,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496939849,262,1,1,20,34,7rmv5ns2rj7bn4otpkur0mx0x,1,77.3,5.9,2023-01-13T19:24:45.115Z,2023-01-13T19:24:46Z,3975606225,212,4.9,3975606219,56,Right,3975606227,213,1.6,3975606223,141,13.1,3975606221,140,77.0,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496939855,263,1,1,20,35,7rmv5ns2rj7bn4otpkur0mx0x,0,77,13.1,2023-01-13T19:24:46.460Z,2023-01-13T19:24:48Z,3975606299,236,,3975606305,286,,3975606263,212,0.5,3975606261,141,13.1,3975606301,233,146,3975606265,213,0,3975606257,56,Right,3975606259,140,77.5,7797kpi7lkhc9dasfxuv9h7f9,L. Daneels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496939859,146,74,1,20,35,dnzj0iv5qtaemm9kthh9pos8q,1,29.2,85.6,2023-01-13T19:24:46.461Z,2023-01-13T19:35:47Z,3975606281,285,,3975606279,56,Back,3975606325,233,263,,,,,,,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496939873,147,1,1,20,37,dnzj0iv5qtaemm9kthh9pos8q,1,25.5,86,2023-01-13T19:24:48.834Z,2023-01-13T19:24:50Z,3975606341,157,,3975606343,56,Back,3975606351,213,5.4,3975606345,140,34.5,3975606353,1,,3975606349,212,14.7,3975606347,141,69.4,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496939877,148,1,1,20,39,dnzj0iv5qtaemm9kthh9pos8q,0,27.9,72.3,2023-01-13T19:24:49.954Z,2023-01-13T19:24:50Z,3975606375,141,80.5,3975606377,212,11.2,3975606379,213,0.5,3975606369,155,,3975606371,56,Back,3975606373,140,37.1,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496939897,264,1,1,20,40,7rmv5ns2rj7bn4otpkur0mx0x,1,65.2,9.4,2023-01-13T19:24:50.931Z,2023-01-13T19:24:53Z,3975606457,212,23.9,3975606459,213,2.9,3975606455,141,18.5,3975606453,140,43.2,3975606451,56,Back,3975606449,3,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496939927,265,1,1,20,42,7rmv5ns2rj7bn4otpkur0mx0x,1,42.6,19.1,2023-01-13T19:24:53.776Z,2023-01-13T19:25:00Z,3975606585,56,Back,3975606589,141,50.0,3975606587,140,22.4,3975606593,213,2.4,3975606591,212,29.9,,,,,,,,,,7f7zwd6c14rr59u9al3naenkl,T. van de Pavert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496939943,266,1,1,20,49,7rmv5ns2rj7bn4otpkur0mx0x,0,25.2,47.6,2023-01-13T19:25:00.631Z,2023-01-13T20:00:54Z,3975606691,141,68.2,3975606693,212,48.5,3975606689,140,69.4,3975606695,213,0.3,3975606687,56,Center,3975606697,1,,3975606685,155,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496939963,149,1,1,20,53,dnzj0iv5qtaemm9kthh9pos8q,1,38.7,33.6,2023-01-13T19:25:04.049Z,2023-01-13T19:25:05Z,3975606791,140,51.7,3975606793,141,31.0,3975606797,213,6.2,3975606795,212,13.8,3975606789,56,Center,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496939967,150,49,1,20,54,dnzj0iv5qtaemm9kthh9pos8q,1,50.8,31.5,2023-01-13T19:25:05.185Z,2023-01-13T19:25:05Z,,,,,,,,,,,,,,,,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496939965,267,8,1,20,54,7rmv5ns2rj7bn4otpkur0mx0x,1,58.7,74.4,2023-01-13T19:25:05.315Z,2023-01-13T19:35:26Z,3975606805,56,Center,,,,,,,,,,,,,,,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496941401,209,43,1,20,55,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2023-01-13T19:25:06.479Z,2023-01-13T19:35:18Z,3975614425,56,Back,3975614427,286,0,3975620975,144,50,,,,,,,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496942605,238,61,1,20,55,dnzj0iv5qtaemm9kthh9pos8q,0,41.7,35.3,2023-01-13T19:25:06.870Z,2023-01-13T19:36:05Z,3975621933,56,Back,,,,,,,,,,,,,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496939995,268,50,1,20,56,7rmv5ns2rj7bn4otpkur0mx0x,1,56.7,67.8,2023-01-13T19:25:07.519Z,2023-01-13T19:32:30Z,3975615533,286,,3975615577,233,151,3975606907,56,Center,,,,,,,,,,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496939971,151,7,1,20,56,dnzj0iv5qtaemm9kthh9pos8q,1,43.3,32.2,2023-01-13T19:25:07.520Z,2023-01-13T19:31:13Z,3975615561,233,268,3975606825,56,Back,3975614211,285,,,,,,,,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940009,152,1,1,20,57,dnzj0iv5qtaemm9kthh9pos8q,1,36.5,33.6,2023-01-13T19:25:08.528Z,2023-01-13T19:25:11Z,3975606961,212,18.3,3975606957,140,24.6,3975606963,213,2.3,3975606959,141,53.3,3975606955,56,Back,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940015,153,1,1,21,0,dnzj0iv5qtaemm9kthh9pos8q,1,22.7,55.2,2023-01-13T19:25:10.960Z,2023-01-13T19:25:13Z,3975607001,140,13.9,3975607003,141,47.9,3975607005,212,10.5,3975607007,213,3.6,3975606999,56,Back,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940037,154,1,1,21,4,dnzj0iv5qtaemm9kthh9pos8q,1,8.4,48.2,2023-01-13T19:25:15.056Z,2023-01-13T20:09:14Z,3975607099,157,,3975607105,141,37.3,3975607109,213,6.1,3975607107,212,55.0,3975607103,140,60.3,3975607111,1,,3975607101,56,Center,,,,alzgg0nxnnex3nkzr6lgmt1ey,T. Jansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940041,155,44,1,21,5,dnzj0iv5qtaemm9kthh9pos8q,1,58,38.6,2023-01-13T19:25:16.495Z,2023-01-13T19:25:17Z,3975607127,233,269,3975607121,286,,3975607119,56,Center,,,,,,,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940039,269,44,1,21,5,7rmv5ns2rj7bn4otpkur0mx0x,0,42,61.4,2023-01-13T19:25:16.496Z,2023-01-13T19:25:17Z,3975607115,56,Back,3975607117,285,,3975607135,233,155,,,,,,,,,,,,,,,,7f7zwd6c14rr59u9al3naenkl,T. van de Pavert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940069,156,1,1,21,5,dnzj0iv5qtaemm9kthh9pos8q,1,59,37,2023-01-13T19:25:16.625Z,2023-01-13T20:09:10Z,3975607279,168,,3975607289,213,6.1,3975607277,3,,3975607287,212,17.4,3975607285,141,33.0,3975607283,140,75.4,3975607281,56,Center,3975611057,154,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,3975611055,210,14,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
2496940071,157,14,1,21,9,dnzj0iv5qtaemm9kthh9pos8q,1,86.5,34.2,2023-01-13T19:25:20.208Z,2023-01-13T20:09:10Z,3975611063,29,,3975611075,230,97.8,3975607297,63,,3975611073,103,24.1,3975611065,154,,3975611061,73,,3975607295,22,,3975611077,231,48.6,1mroid71v9bwpx0iaospei9gq,R. Margaret,3975607299,56,Center,3975611067,55,3975609147,20,,3975611071,102,,,,,,,,,,,,,,,,,156,,55.1,,
2496940129,158,5,1,21,15,dnzj0iv5qtaemm9kthh9pos8q,0,90.4,101.6,2023-01-13T19:25:26.161Z,2023-01-13T19:28:00Z,3975607599,56,Left,3975607601,347,,3975611147,233,270,,,,,,,,,,,,,,,,1mroid71v9bwpx0iaospei9gq,R. Margaret,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940119,270,5,1,21,15,7rmv5ns2rj7bn4otpkur0mx0x,1,9.6,-1.6,2023-01-13T19:25:26.161Z,2023-01-13T20:02:12Z,3975607569,347,,3975607567,56,Back,3975611139,233,158,,,,,,,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940121,271,43,1,21,21,7rmv5ns2rj7bn4otpkur0mx0x,1,0,0,2023-01-13T19:25:31.912Z,2023-01-13T19:25:35Z,3975607649,144,49,,,,,,,,,,,,,,,,,,,,,,7797kpi7lkhc9dasfxuv9h7f9,L. Daneels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940191,273,1,1,21,27,7rmv5ns2rj7bn4otpkur0mx0x,1,10.9,0,2023-01-13T19:25:38.711Z,2023-01-13T20:02:04Z,3975607875,141,10.0,3975607879,213,1.0,3975607877,212,9.4,3975607869,107,,3975607873,140,15.8,3975607871,56,Back,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496953665,534,1,1,21,28,7rmv5ns2rj7bn4otpkur0mx0x,1,15.5,6.7,2023-01-13T19:25:38.895Z,2023-01-13T20:02:02Z,3975681865,140,10.8,3975681871,213,3.8,3975681869,212,6.3,3975681867,141,1.0,3975681863,56,Back,,,,,,,,,,49xsd6e4oyjrhtwsdbdm4rj84,L. Hartjes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496942279,372,50,1,21,35,7rmv5ns2rj7bn4otpkur0mx0x,1,10.4,3.6,2023-01-13T19:25:46.584Z,2023-01-13T20:02:11Z,3975619457,285,,3975619819,233,160,3975619455,56,Back,,,,,,,,,,,,,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940197,160,7,1,21,35,dnzj0iv5qtaemm9kthh9pos8q,1,89.6,96.4,2023-01-13T19:25:46.585Z,2023-01-13T19:34:28Z,3975607919,167,,3975607921,56,Left,3975607923,286,,3975619803,233,372,,,,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940203,161,5,1,21,36,dnzj0iv5qtaemm9kthh9pos8q,0,87.2,101.6,2023-01-13T19:25:47.762Z,2023-01-13T19:26:00Z,3975607941,347,,3975607939,56,Left,3975608233,233,274,,,,,,,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940251,274,5,1,21,36,7rmv5ns2rj7bn4otpkur0mx0x,1,12.8,-1.6,2023-01-13T19:25:47.762Z,2023-01-13T19:34:44Z,3975608213,347,,3975608217,233,161,3975608211,56,Back,,,,,,,,,,,,,,,,7797kpi7lkhc9dasfxuv9h7f9,L. Daneels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940271,275,1,1,21,49,7rmv5ns2rj7bn4otpkur0mx0x,1,13.3,0,2023-01-13T19:26:00.081Z,2023-01-13T19:26:03Z,3975608313,1,,3975608301,107,,3975608303,56,Back,3975608311,213,0.7,3975608307,141,29.5,3975608309,212,35.2,3975608305,140,39.9,,,,dsi2wezhn07auutl4wzckh6uh,B. Reith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940273,276,1,1,21,52,7rmv5ns2rj7bn4otpkur0mx0x,0,39.9,29.5,2023-01-13T19:26:03.538Z,2023-01-13T20:02:29Z,3975608321,141,23.7,3975608323,212,6.0,3975683405,155,,3975608319,140,44.2,3975608317,56,Back,3975608327,213,5.6,,,,,,,btm3mtkmwofz1dgcdsew1kmp5,P. Sieben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940277,162,1,1,21,53,dnzj0iv5qtaemm9kthh9pos8q,0,65.7,82.6,2023-01-13T19:26:04.497Z,2023-01-13T19:26:05Z,3975608335,140,66.5,3975608339,212,6.4,3975608331,3,,3975608337,141,73.2,3975608341,213,4.8,3975608333,56,Center,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940289,277,50,1,21,55,7rmv5ns2rj7bn4otpkur0mx0x,1,34.8,20.7,2023-01-13T19:26:05.951Z,2023-01-13T20:02:38Z,3975608383,56,Back,3975608385,286,,3975608481,233,163,,,,,,,,,,,,,,,,c9shc6t28oroqthopifjvg9ux,D. Vente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940303,163,7,1,21,55,dnzj0iv5qtaemm9kthh9pos8q,1,65.2,79.3,2023-01-13T19:26:05.952Z,2023-01-13T19:26:08Z,3975608449,285,,3975608471,233,277,3975608447,56,Left,,,,,,,,,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940307,164,49,1,21,57,dnzj0iv5qtaemm9kthh9pos8q,1,61.1,62.7,2023-01-13T19:26:08.304Z,2023-01-13T19:26:08Z,,,,,,,,,,,,,,,,,,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940323,165,1,1,21,57,dnzj0iv5qtaemm9kthh9pos8q,1,60.7,61.2,2023-01-13T19:26:08.512Z,2023-01-13T19:26:10Z,3975608563,141,44.0,3975608561,140,45.4,3975608565,212,19.9,3975608559,56,Back,3975608567,213,3.8,,,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940335,166,1,1,21,59,dnzj0iv5qtaemm9kthh9pos8q,1,43.4,40.6,2023-01-13T19:26:10.304Z,2023-01-13T19:26:12Z,3975608615,141,51.6,3975608617,212,9.8,3975608611,56,Back,3975608619,213,2.3,3975608613,140,37.3,,,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940355,167,2,1,22,0,dnzj0iv5qtaemm9kthh9pos8q,1,37.3,51.6,2023-01-13T19:26:11.873Z,2023-01-13T19:26:22Z,3975608735,140,69.2,3975608733,56,Center,3975609011,7,dh3ksith5iat573zuhdhv91w5,3975608737,141,56.4,3975608743,1,,,,,,,,,,,7cetznpb0tnu6kdz7bvm8gyxh,L. Piqué,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940423,280,55,1,22,0,7rmv5ns2rj7bn4otpkur0mx0x,1,28.6,37.7,2023-01-13T19:26:11.874Z,2023-01-13T20:03:13Z,,,,,,,,,,,,,,,,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940363,278,43,1,22,3,7rmv5ns2rj7bn4otpkur0mx0x,1,0,0,2023-01-13T19:26:14.430Z,2023-01-13T19:26:21Z,3975608761,56,Back,3975608763,285,0,3975608963,144,44,,,,,,,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940359,168,43,1,22,3,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2023-01-13T19:26:14.431Z,2023-01-13T19:26:20Z,3975608751,286,0,3975608947,144,44,3975608749,56,Center,3975608823,233,278,,,,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940377,279,43,1,22,4,7rmv5ns2rj7bn4otpkur0mx0x,1,0,0,2023-01-13T19:26:15.479Z,2023-01-13T19:26:20Z,3975608835,141,34.0,3975608839,212,1.4,3975608845,213,0.0,3975608825,3,0,3975608827,56,Back,3975608831,140,35.2,3975608917,144,1,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940375,169,43,1,22,4,dnzj0iv5qtaemm9kthh9pos8q,1,0,0,2023-01-13T19:26:15.691Z,2023-01-13T19:26:21Z,3975608949,144,61,3975608819,56,Center,,,,,,,,,,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940437,281,1,1,22,11,7rmv5ns2rj7bn4otpkur0mx0x,1,31.2,54.4,2023-01-13T19:26:22.464Z,2023-01-13T20:04:23Z,3975609123,241,,3975609125,56,Back,3975609119,5,,3975609127,140,37.6,3975609133,213,1.1,3975609129,141,73.2,3975609131,212,14.4,,,,7to5mb4x91kjhbd9tb0nqz74l,T. Bijleveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496954987,535,1,1,22,12,7rmv5ns2rj7bn4otpkur0mx0x,1,48.9,85.6,2023-01-13T19:26:22.895Z,2023-01-13T20:04:23Z,3975689385,213,0.4,3975689377,141,98.4,3975689369,56,Left,3975689373,140,66.8,3975689381,212,20.7,,,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940451,282,1,1,22,17,7rmv5ns2rj7bn4otpkur0mx0x,0,76.9,75.4,2023-01-13T19:26:28.719Z,2023-01-13T20:04:25Z,3975609213,140,77.9,3975609219,213,4.8,3975609211,56,Center,3975609217,212,8.3,3975609215,141,63.3,,,,,,,,,,bzsoq42nf6sgdh9oe64n7rnfu,B. Limbombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940471,170,1,1,22,19,dnzj0iv5qtaemm9kthh9pos8q,1,27.5,31.6,2023-01-13T19:26:30.448Z,2023-01-13T19:26:31Z,3975609325,56,Back,3975609331,212,5.3,3975609329,141,24.3,3975609327,140,25.6,3975609333,213,4.3,,,,,,,,,,8uw9w30592omb8acpnssgdlh,R. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940475,171,49,1,22,20,dnzj0iv5qtaemm9kthh9pos8q,1,26.3,23.7,2023-01-13T19:26:31.568Z,2023-01-13T19:26:31Z,,,,,,,,,,,,,,,,,,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940495,172,1,1,22,20,dnzj0iv5qtaemm9kthh9pos8q,1,27.3,23.3,2023-01-13T19:26:31.776Z,2023-01-13T19:26:35Z,3975609431,140,36.7,3975609429,56,Back,3975609433,141,37.4,3975609435,212,13.8,3975609437,213,0.8,,,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940507,173,1,1,22,24,dnzj0iv5qtaemm9kthh9pos8q,1,39.4,51,2023-01-13T19:26:35.311Z,2023-01-13T19:26:39Z,3975609513,141,72.1,3975609511,140,36.6,3975609509,56,Back,3975609517,213,1.8,3975609515,212,14.6,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940513,174,1,1,22,28,dnzj0iv5qtaemm9kthh9pos8q,1,52.8,72.1,2023-01-13T19:26:38.928Z,2023-01-13T19:26:41Z,3975609541,140,62.7,3975609543,141,90.6,3975609539,56,Left,3975609545,212,16.3,3975609547,213,0.9,,,,,,,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940533,175,1,1,22,30,dnzj0iv5qtaemm9kthh9pos8q,1,63.6,92.9,2023-01-13T19:26:41.600Z,2023-01-13T19:26:46Z,3975609615,213,5.0,3975609613,212,10.1,3975609609,140,66.1,3975609607,56,Center,3975609611,141,78.5,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940537,176,1,1,22,35,dnzj0iv5qtaemm9kthh9pos8q,0,91.2,82.7,2023-01-13T19:26:46.800Z,2023-01-13T19:26:47Z,3975609621,2,,3975609623,155,,3975609625,56,Center,3975609629,141,55.4,3975609633,213,4.7,3975609627,140,90.4,3975609631,212,18.6,,,,f1as17wqpj44gihtvw936lofd,B. van Hoeven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940545,283,12,1,22,37,7rmv5ns2rj7bn4otpkur0mx0x,1,12.2,43.3,2023-01-13T19:26:48.566Z,2023-01-13T20:04:44Z,3975609665,140,25.4,3975609671,213,5.9,3975609667,141,34.8,3975609669,212,15.0,3975609663,56,Back,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496940555,177,15,1,22,40,dnzj0iv5qtaemm9kthh9pos8q,1,82.3,75,2023-01-13T19:26:51.164Z,2023-01-13T19:27:23Z,3975609957,230,100,3975609769,233,284,3975609757,82,,3975609943,78,,3975609705,22,,3975610365,18,,3975609951,458,,3975609945,102,51.0,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,3975610321,215,,3975609949,108,3975609709,56,Center,3975609959,231,3975609941,72,,3975609955,147,3975609953,146,90.3,3975609947,103,19,,,,,,,,52.9,63.5,
