id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist,qualifier/16/value,qualifier/17/value
2519888683,183,6,1,20,55,7rmv5ns2rj7bn4otpkur0mx0x,1,97,16.9,2023-03-13T19:24:57.934Z,2023-03-13T19:24:59Z,4096579399,75,,4096579397,56,Right,4096579417,233,204,,,,,,,,,,,,,,,,bgzkdepav40x6focwuaf9qxre,R. Postema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888675,204,6,1,20,55,1wyg1tunyt7go9tnjea1hjqxb,0,3,83.1,2023-03-13T19:24:57.934Z,2023-03-13T19:45:17Z,4096579421,233,183,4096579353,56,Back,4096579355,73,,,,,,,,,,,,,,,,,2wgv0uye88734itwltg3oajo4,J. Kalisvaart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888887,184,1,1,21,25,7rmv5ns2rj7bn4otpkur0mx0x,1,99.5,0.5,2023-03-13T19:25:27.216Z,2023-03-13T19:29:01Z,4096580569,212,31.4,4096580559,155,,4096580571,213,1.7,4096580567,141,46.1,4096580557,6,,4096580561,223,,4096588901,154,,4096580563,56,Center,2yivr64anye4c0p62m16l78yc,S. Ouaissa,4096588899,210,4096580565,140,94.5,4096580555,2,,,,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888889,185,15,1,21,27,7rmv5ns2rj7bn4otpkur0mx0x,1,94.5,46.1,2023-03-13T19:25:29.406Z,2023-03-13T19:29:01Z,4096588943,215,,4096588953,147,46.8,4096588935,55,184,4096580581,56,Center,4096588945,108,,4096580577,22,,4096588955,230,99.1,4096588933,154,,c9shc6t28oroqthopifjvg9ux,D. Vente,4096588479,82,4096588957,231,50.4,4096588947,328,,4096588475,20,,,,4096588929,78,,4096588975,233,205,4096580579,16,,4096588939,102,48.4,4096588931,29,4096588949,100,4096588951,146,96.0,4096588941,103,19,,,
2519888891,205,10,1,21,27,1wyg1tunyt7go9tnjea1hjqxb,1,9.5,59.3,2023-03-13T19:25:29.506Z,2023-03-13T19:28:51Z,4096580593,56,Back,4096588489,233,185,4096580591,94,,,,,,,,,,,,,,,,,4oyjji4wqmuu3uia6htj0q1hw,N. Koster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888909,186,14,1,21,29,7rmv5ns2rj7bn4otpkur0mx0x,1,86.6,50.4,2023-03-13T19:25:31.774Z,2023-03-13T19:29:30Z,4096590335,74,,4096590343,328,,4096590333,25,,4096590345,458,,4096580711,56,Center,4096590339,103,39.2,4096590337,102,51.4,4096580709,17,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,4096590349,231,4096590347,230,98.8,4096580757,20,,4096590341,108,,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888935,187,61,1,21,30,7rmv5ns2rj7bn4otpkur0mx0x,0,84.9,60.8,2023-03-13T19:25:32.127Z,2023-03-13T19:52:37Z,4096592353,56,Center,,,,,,,,,,,,,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519904927,431,12,1,21,31,1wyg1tunyt7go9tnjea1hjqxb,1,16.3,42.8,2023-03-13T19:25:33.039Z,2023-03-13T19:59:37Z,4096669569,212,3.1,4096669571,213,4.8,4096669565,140,16.5,4096669563,56,Back,4096669567,141,38.3,,,,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519904711,408,61,1,21,32,7rmv5ns2rj7bn4otpkur0mx0x,1,86.1,59.7,2023-03-13T19:25:34.039Z,2023-03-13T19:59:09Z,4096668517,56,Center,,,,,,,,,,,,,,,,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888919,206,12,1,21,32,1wyg1tunyt7go9tnjea1hjqxb,1,8.5,45.5,2023-03-13T19:25:34.461Z,2023-03-13T20:00:52Z,4096580767,212,8.6,4096580761,56,Back,4096580769,213,5.4,4096580765,141,35.3,4096580763,140,13.4,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888963,207,1,1,21,34,1wyg1tunyt7go9tnjea1hjqxb,1,13.4,35.3,2023-03-13T19:25:36.373Z,2023-03-13T20:00:50Z,4096580977,141,26.0,4096580981,213,4.5,4096580979,212,6.4,4096580975,140,12.3,4096580973,56,Back,,,,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905151,433,49,1,21,35,1wyg1tunyt7go9tnjea1hjqxb,1,26.8,31.6,2023-03-13T19:25:37.039Z,2023-03-13T20:00:16Z,,,,,,,,,,,,,,,,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519905147,432,1,1,21,36,1wyg1tunyt7go9tnjea1hjqxb,1,19.6,29.6,2023-03-13T19:25:38.039Z,2023-03-13T20:00:20Z,4096670777,140,26.8,4096670783,213,0.2,4096670779,141,31.6,4096670775,56,Back,4096670781,212,7.7,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888969,208,43,1,21,39,1wyg1tunyt7go9tnjea1hjqxb,1,0,0,2023-03-13T19:25:41.542Z,2023-03-13T20:00:37Z,4096581007,56,Back,4096671449,144,61,,,,,,,,,,,,,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889031,188,4,1,21,40,7rmv5ns2rj7bn4otpkur0mx0x,1,67.3,83.6,2023-03-13T19:25:42.452Z,2023-03-13T19:45:14Z,4096581357,286,,4096581351,56,Left,4096581355,265,,4096581353,152,,4096581349,13,,4096634517,233,209,,,,,,,85rm5s7x9di62hw3l31y5w8o9,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519888987,209,4,1,21,40,1wyg1tunyt7go9tnjea1hjqxb,0,32.7,16.4,2023-03-13T19:25:42.453Z,2023-03-13T20:00:56Z,4096581063,13,,4096581069,265,,4096581065,56,Back,4096581071,285,,4096581067,152,,4096634525,233,188,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889073,189,1,1,21,54,7rmv5ns2rj7bn4otpkur0mx0x,1,58.1,83.9,2023-03-13T19:25:56.783Z,2023-03-13T19:25:58Z,4096581589,140,52.0,4096581585,152,,4096581587,56,Center,4096581593,212,9.5,4096581591,141,73.5,4096581583,5,,4096581595,213,4.0,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889093,190,1,1,21,56,7rmv5ns2rj7bn4otpkur0mx0x,1,51.9,73.2,2023-03-13T19:25:58.559Z,2023-03-13T19:26:01Z,4096581729,212,25.4,4096581731,213,4.2,4096581725,140,39.3,4096581727,141,41.3,4096581723,56,Back,,,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889181,191,1,1,21,59,7rmv5ns2rj7bn4otpkur0mx0x,1,39.4,40.1,2023-03-13T19:26:01.183Z,2023-03-13T19:26:13Z,4096582223,140,54.2,4096582233,213,5.3,4096582231,212,26.7,4096582227,141,8.2,4096582221,56,Right,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889189,192,4,1,22,8,7rmv5ns2rj7bn4otpkur0mx0x,1,55.8,8.6,2023-03-13T19:26:10.287Z,2023-03-13T19:26:15Z,4096582271,152,,4096582341,233,210,4096582269,56,Right,4096582273,286,,4096582267,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889205,210,4,1,22,8,1wyg1tunyt7go9tnjea1hjqxb,0,44.2,91.4,2023-03-13T19:26:10.288Z,2023-03-13T19:26:21Z,4096582319,285,,4096582345,233,192,4096582315,56,Back,4096582313,10,,4096582317,152,,,,,,,,,,,2wgv0uye88734itwltg3oajo4,J. Kalisvaart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889257,193,1,1,22,18,7rmv5ns2rj7bn4otpkur0mx0x,1,55.6,7.1,2023-03-13T19:26:20.640Z,2023-03-13T19:26:22Z,4096582609,141,15.8,4096582599,152,,4096582605,140,52.3,4096582597,5,,4096582601,56,Right,4096582615,212,6.9,4096582619,213,2.1,,,,49vbyk5qvhihphrqfnmmz8woa,J. Takidine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889295,194,1,1,22,19,7rmv5ns2rj7bn4otpkur0mx0x,1,52.3,15.8,2023-03-13T19:26:21.952Z,2023-03-13T19:26:26Z,4096582773,213,1.6,4096582765,56,Center,4096582771,212,40.3,4096582769,141,75.0,4096582775,1,,4096582767,140,52.6,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889311,195,1,1,22,24,7rmv5ns2rj7bn4otpkur0mx0x,0,55.6,77.2,2023-03-13T19:26:26.512Z,2023-03-13T19:26:29Z,4096582863,140,100.0,4096582861,56,Center,4096582867,212,59.9,4096582859,155,,4096582869,213,5.6,4096582871,1,,4096582865,141,23.9,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889313,196,5,1,22,26,7rmv5ns2rj7bn4otpkur0mx0x,0,101.2,26.2,2023-03-13T19:26:28.898Z,2023-03-13T19:26:30Z,4096582873,56,Center,4096582875,346,,4096582959,233,211,,,,,,,,,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889321,211,5,1,22,26,1wyg1tunyt7go9tnjea1hjqxb,1,-1.2,73.8,2023-03-13T19:26:28.898Z,2023-03-13T19:37:58Z,4096582947,233,196,4096582925,56,Back,4096582927,346,,,,,,,,,,,,,,,,,2wgv0uye88734itwltg3oajo4,J. Kalisvaart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889477,212,1,1,22,46,1wyg1tunyt7go9tnjea1hjqxb,1,4.6,51.5,2023-03-13T19:26:48.295Z,2023-03-13T19:27:05Z,4096583685,124,,4096583689,56,Back,4096583693,141,13.0,4096583701,237,,4096584317,189,,4096583697,213,4.8,4096583691,140,7.2,4096583695,212,26.3,7ug3a0z74dj7qlq4jbtn1kutw,D. Deen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889479,213,61,1,22,49,1wyg1tunyt7go9tnjea1hjqxb,1,7.3,11.5,2023-03-13T19:26:51.053Z,2023-03-13T19:27:06Z,4096584419,189,,4096583705,56,Back,,,,,,,,,,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889513,197,5,1,22,50,7rmv5ns2rj7bn4otpkur0mx0x,1,70.7,101.3,2023-03-13T19:26:52.833Z,2023-03-13T19:26:54Z,4096583857,347,,4096583855,56,Left,4096583869,233,214,,,,,,,,,,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889503,214,5,1,22,50,1wyg1tunyt7go9tnjea1hjqxb,0,29.3,-1.3,2023-03-13T19:26:52.833Z,2023-03-13T19:37:58Z,4096583899,233,197,4096583829,56,Back,4096583831,347,,,,,,,,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889529,198,1,1,22,51,7rmv5ns2rj7bn4otpkur0mx0x,1,66.6,100,2023-03-13T19:26:53.761Z,2023-03-13T19:26:56Z,4096583963,107,,4096583973,213,3.5,4096583969,141,88.7,4096583971,212,20.6,4096583965,56,Back,4096583967,140,48.6,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889539,199,4,1,22,54,7rmv5ns2rj7bn4otpkur0mx0x,1,61.6,80.4,2023-03-13T19:26:56.529Z,2023-03-13T19:27:09Z,4096584531,233,215,4096584425,13,,4096584429,265,,4096584427,152,,4096584517,286,,4096584025,56,Left,,,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889569,215,4,1,22,54,1wyg1tunyt7go9tnjea1hjqxb,0,38.4,19.6,2023-03-13T19:26:56.530Z,2023-03-13T19:27:09Z,4096584201,56,Back,4096584207,285,,4096584539,233,199,4096584199,13,,4096584205,265,,4096584203,152,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889647,200,1,1,23,8,7rmv5ns2rj7bn4otpkur0mx0x,1,55.4,94.2,2023-03-13T19:27:10.385Z,2023-03-13T19:27:11Z,4096584623,56,Back,4096584619,5,,4096584629,212,29.1,4096584625,140,39.6,4096584631,213,4.1,4096584627,141,59.1,4096584621,152,,,,,c9pmoa9m23jh5emy6w4olm3xm,X. Lambrix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889665,201,1,1,23,9,7rmv5ns2rj7bn4otpkur0mx0x,1,39.6,59.1,2023-03-13T19:27:11.377Z,2023-03-13T19:27:13Z,4096584727,141,4.4,4096584721,56,Right,4096584729,212,41.8,4096584731,213,5.2,4096584733,1,,4096584723,140,57.8,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889697,202,1,1,23,11,7rmv5ns2rj7bn4otpkur0mx0x,1,57.8,4.4,2023-03-13T19:27:13.825Z,2023-03-13T19:27:18Z,4096584871,56,Center,4096584877,212,14.8,4096584873,140,55.4,4096584875,141,25.9,4096584879,213,1.7,,,,,,,,,,49vbyk5qvhihphrqfnmmz8woa,J. Takidine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889709,203,1,1,23,15,7rmv5ns2rj7bn4otpkur0mx0x,1,55.4,26.1,2023-03-13T19:27:17.921Z,2023-03-13T19:27:19Z,4096584941,140,41.4,4096584947,213,3.3,4096584939,56,Back,4096584943,141,22.2,4096584945,212,14.9,,,,,,,,,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889737,204,1,1,23,17,7rmv5ns2rj7bn4otpkur0mx0x,1,41.4,22.2,2023-03-13T19:27:19.041Z,2023-03-13T19:27:21Z,4096585135,213,1.5,4096585127,56,Back,4096585133,212,27.8,4096585131,141,63.0,4096585129,140,42.1,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889793,205,1,1,23,19,7rmv5ns2rj7bn4otpkur0mx0x,1,42.1,63,2023-03-13T19:27:21.553Z,2023-03-13T19:27:28Z,4096585453,213,4.8,4096585451,212,36.4,4096585447,140,45.6,4096585445,56,Back,4096585449,141,9.7,4096585455,1,,,,,,,,8r6dkzf3yjnvlz4go6xct0kid,N. Röseler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889799,206,1,1,23,24,7rmv5ns2rj7bn4otpkur0mx0x,0,45.4,3.8,2023-03-13T19:27:26.674Z,2023-03-13T19:27:33Z,4096585473,141,39.4,4096585475,212,31.5,4096585477,213,0.9,4096585471,140,64.6,4096585469,56,Center,,,,,,,,,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889789,216,49,1,23,25,1wyg1tunyt7go9tnjea1hjqxb,1,35.4,70.2,2023-03-13T19:27:27.608Z,2023-03-13T19:27:27Z,,,,,,,,,,,,,,,,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889851,217,1,1,23,29,1wyg1tunyt7go9tnjea1hjqxb,1,55.6,72.3,2023-03-13T19:27:31.832Z,2023-03-13T19:27:38Z,4096585753,213,0.6,4096585747,140,73.4,4096585751,212,23.1,4096585749,141,92.3,4096585745,56,Left,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889871,218,1,1,23,36,1wyg1tunyt7go9tnjea1hjqxb,1,86.2,87.6,2023-03-13T19:27:38.072Z,2023-03-13T19:37:38Z,4096585861,56,Center,4096585867,212,10.3,4096586623,154,,4096585869,213,4.6,4096585865,141,72.6,4096586621,210,15,4096585863,140,85.0,,,,wuh8s4gfo9ro3nel3rormg44,R. Daal,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889875,219,15,1,23,38,1wyg1tunyt7go9tnjea1hjqxb,1,86.2,71.9,2023-03-13T19:27:40.681Z,2023-03-13T19:37:38Z,4096586639,102,48.3,4096586631,29,,4096585883,56,Center,4096586651,230,98.9,4096586647,147,64.6,4096586385,82,,4096586641,103,19,4096586643,146,90.4,19wuvqpmewphgvsfzi4yjl756,I. Griffith,4096586653,231,4096586635,55,218,4096585881,64,,4096586629,78,,51.1,,4096586381,20,,4096586633,154,,4096585879,22,,4096586405,233,207,,,,,,,,,,,,,
2519889881,207,10,1,23,38,7rmv5ns2rj7bn4otpkur0mx0x,1,8.8,40.9,2023-03-13T19:27:40.781Z,2023-03-13T19:27:55Z,4096585911,94,,4096585915,56,Back,4096586423,233,219,,,,,,,,,,,,,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889889,208,49,1,23,41,7rmv5ns2rj7bn4otpkur0mx0x,1,14.5,25.5,2023-03-13T19:27:43.436Z,2023-03-13T19:27:43Z,,,,,,,,,,,,,,,,,,,,,,,,,49vbyk5qvhihphrqfnmmz8woa,J. Takidine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889905,209,1,1,23,41,7rmv5ns2rj7bn4otpkur0mx0x,0,14.5,25.2,2023-03-13T19:27:43.875Z,2023-03-13T19:27:44Z,4096586041,212,30.8,4096586033,140,43.7,4096586045,1,,4096586029,56,Back,4096586025,157,,4096586037,141,30.1,4096586043,213,0.1,,,,49vbyk5qvhihphrqfnmmz8woa,J. Takidine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889919,220,8,1,23,45,1wyg1tunyt7go9tnjea1hjqxb,1,58.9,67.2,2023-03-13T19:27:47.049Z,2023-03-13T19:27:48Z,4096586119,56,Center,4096586149,15,,,,,,,,,,,,,,,,,,,,odp8a70vcgs0bn2ue7jpme50,W. Olofsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889927,210,8,1,23,45,7rmv5ns2rj7bn4otpkur0mx0x,1,22.6,35.7,2023-03-13T19:27:47.987Z,2023-03-13T19:27:48Z,4096586151,56,Back,4096586195,15,,,,,,,,,,,,,,,,,,,,4qj88r9cjfbu05ly92vfhpi39,N. Vossebelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519889939,211,52,1,23,48,7rmv5ns2rj7bn4otpkur0mx0x,1,3.4,37.1,2023-03-13T19:27:50.483Z,2023-03-13T19:27:50Z,,,,,,,,,,,,,,,,,,,,,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519890009,212,80,1,23,58,7rmv5ns2rj7bn4otpkur0mx0x,0,11.7,44.5,2023-03-13T19:28:00.148Z,2023-03-13T19:28:00Z,,,,,,,,,,,,,,,,,,,,,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519890019,213,1,1,23,58,7rmv5ns2rj7bn4otpkur0mx0x,1,12.3,43.9,2023-03-13T19:28:00.899Z,2023-03-13T19:28:03Z,4096586691,212,27.5,4096586693,213,5.1,4096586687,140,22.1,4096586685,56,Back,4096586689,141,6.4,,,,,,,,,,1ljgis575ujto4361ed15w0r9,M. Nicolas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519890031,214,1,1,24,1,7rmv5ns2rj7bn4otpkur0mx0x,0,22.3,5.9,2023-03-13T19:28:03.251Z,2023-03-13T19:28:05Z,4096586765,1,,4096586755,141,40.0,4096586749,56,Center,4096586759,212,49.5,4096586747,155,,4096586751,140,64.0,4096586761,213,0.5,,,,8tepha2kd43sp9jtafxuf209h,G. Joppen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519890093,215,1,1,24,3,7rmv5ns2rj7bn4otpkur0mx0x,0,51.9,45.2,2023-03-13T19:28:05.773Z,2023-03-13T19:32:20Z,4096587037,56,Center,4096587035,3,,4096587039,140,65.4,4096587043,212,18.0,4096587041,141,61.4,4096587045,213,0.7,,,,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519890047,221,1,1,24,4,1wyg1tunyt7go9tnjea1hjqxb,1,36.7,71.6,2023-03-13T19:28:06.745Z,2023-03-13T19:28:07Z,4096586823,141,70.8,4096586825,212,8.0,4096586817,3,,4096586819,56,Back,4096586827,213,6.2,4096586821,140,44.3,,,,,,,odp8a70vcgs0bn2ue7jpme50,W. Olofsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519890065,222,44,1,24,7,1wyg1tunyt7go9tnjea1hjqxb,1,33.6,40.1,2023-03-13T19:28:09.193Z,2023-03-13T19:28:14Z,4096587065,233,216,4096586923,285,,4096586921,56,Back,,,,,,,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519890097,216,44,1,24,7,7rmv5ns2rj7bn4otpkur0mx0x,0,66.4,59.9,2023-03-13T19:28:09.194Z,2023-03-13T19:28:14Z,4096587061,56,Center,4096587077,233,222,4096587063,286,,,,,,,,,,,,,,,,,2yivr64anye4c0p62m16l78yc,S. Ouaissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519890077,223,1,1,24,7,1wyg1tunyt7go9tnjea1hjqxb,1,32.6,41.6,2023-03-13T19:28:09.481Z,2023-03-13T19:28:11Z,4096586955,140,36.0,4096586959,212,6.4,4096586951,3,,4096586961,213,1.0,4096586957,141,49.4,4096586953,56,Back,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519890081,224,49,1,24,8,1wyg1tunyt7go9tnjea1hjqxb,1,34.5,52.4,2023-03-13T19:28:11.001Z,2023-03-13T19:28:11Z,,,,,,,,,,,,,,,,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519890117,225,1,1,24,9,1wyg1tunyt7go9tnjea1hjqxb,1,34.5,51.8,2023-03-13T19:28:11.433Z,2023-03-13T19:28:20Z,4096587199,213,5.8,4096587193,140,46.0,4096587195,141,41.8,4096587191,56,Back,4096587197,212,13.9,,,,,,,,,,19wuvqpmewphgvsfzi4yjl756,I. Griffith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519890121,226,61,1,24,18,1wyg1tunyt7go9tnjea1hjqxb,0,69.6,57.2,2023-03-13T19:28:20.090Z,2023-03-13T20:01:21Z,4096587203,56,Center,,,,,,,,,,,,,,,,,,,,,,8i6cjao5lwxzaomilei61kbxm,R. Kewal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519890161,217,1,1,24,21,7rmv5ns2rj7bn4otpkur0mx0x,1,28.7,37.7,2023-03-13T19:28:23.620Z,2023-03-13T19:28:25Z,4096587379,213,3.9,4096587373,140,21.1,4096587375,141,25.9,4096587371,56,Back,4096587377,212,11.3,,,,,,,,,,85rm5s7x9di62hw3l31y5w8o9,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519890165,218,49,1,24,23,7rmv5ns2rj7bn4otpkur0mx0x,1,20.9,25.9,2023-03-13T19:28:25.092Z,2023-03-13T19:28:25Z,,,,,,,,,,,,,,,,,,,,,,,,,49vbyk5qvhihphrqfnmmz8woa,J. Takidine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519890213,219,1,1,24,23,7rmv5ns2rj7bn4otpkur0mx0x,1,20.9,25.9,2023-03-13T19:28:25.795Z,2023-03-13T19:28:30Z,4096587633,56,Back,4096587635,140,35.2,4096587639,212,16.7,4096587641,213,0.5,4096587637,141,36.7,,,,,,,,,,49vbyk5qvhihphrqfnmmz8woa,J. Takidine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519890239,220,1,1,24,27,7rmv5ns2rj7bn4otpkur0mx0x,0,35.8,17.4,2023-03-13T19:28:29.277Z,2023-03-13T19:28:39Z,4096587765,155,,4096587771,141,59.4,4096587777,1,,4096587769,140,69.5,4096587767,56,Center,4096587775,213,0.7,4096587773,212,45.5,,,,ma3my4q4wln06xyl1z3v9fmy,T. Douglas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
