id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,assist
2495349623,179,1,1,16,38,cv5ftekuejf0ryxvd5h2my47r,1,61.8,17,2023-01-06T19:19:05.643Z,2023-01-06T19:19:07Z,3967249315,141,17.0,3967249317,212,3.3,3967249319,213,3.1,3967249313,140,58.7,3967249311,56,Right,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495349659,180,1,1,16,39,cv5ftekuejf0ryxvd5h2my47r,1,58.4,17.1,2023-01-06T19:19:07.139Z,2023-01-06T19:19:10Z,3967249497,213,5.6,3967249495,212,8.9,3967249491,140,65.1,3967249489,56,Right,3967249493,141,9.1,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495349689,181,1,1,16,42,cv5ftekuejf0ryxvd5h2my47r,1,68.9,10.1,2023-01-06T19:19:10.179Z,2023-01-06T19:19:12Z,3967249675,141,4.3,3967249677,212,6.0,3967249679,213,5.6,3967249673,140,73.2,3967249669,56,Right,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495349695,182,1,1,16,44,cv5ftekuejf0ryxvd5h2my47r,0,73.2,4.9,2023-01-06T19:19:12.203Z,2023-01-06T19:19:14Z,3967249815,236,,3967249817,233,151,3967249687,56,Right,3967249689,140,75.2,3967249821,286,,3967249691,141,7.0,3967249693,212,2.5,3967249695,213,0.6,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495349709,151,74,1,16,44,b94pf87be9ojdgnrs5mst80un,1,27.8,96.6,2023-01-06T19:19:12.204Z,2023-01-06T19:35:54Z,3967249775,56,Back,3967249777,285,,3967249823,233,182,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495349721,152,5,1,16,47,b94pf87be9ojdgnrs5mst80un,0,29.4,101.7,2023-01-06T19:19:15.238Z,2023-01-06T19:19:24Z,3967249839,56,Back,3967250359,233,183,3967249841,347,,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495349787,183,5,1,16,47,cv5ftekuejf0ryxvd5h2my47r,1,70.6,-1.7,2023-01-06T19:19:15.238Z,2023-01-06T19:35:50Z,3967250337,347,,3967250333,56,Right,3967250355,233,152,,,,,,,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495349799,184,1,1,16,56,cv5ftekuejf0ryxvd5h2my47r,1,75.3,0,2023-01-06T19:19:23.443Z,2023-01-06T19:19:24Z,3967250405,213,2.0,3967250403,212,5.3,3967250399,140,73.4,3967250401,141,5.6,3967250397,56,Right,3967250395,107,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495349811,185,1,1,16,57,cv5ftekuejf0ryxvd5h2my47r,1,73.4,5.6,2023-01-06T19:19:24.620Z,2023-01-06T19:19:26Z,3967250477,213,5.5,3967250475,212,3.6,3967250471,140,75.8,3967250473,141,1.9,3967250469,56,Right,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495349823,186,1,1,16,59,cv5ftekuejf0ryxvd5h2my47r,0,71.4,4.3,2023-01-06T19:19:26.507Z,2023-01-06T19:19:29Z,3967250753,233,153,3967250551,213,2.8,3967250757,286,,3967250549,212,4.9,3967250547,141,6.8,3967250545,140,67.0,3967250751,236,,3967250541,56,Right,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495349855,153,74,1,16,59,b94pf87be9ojdgnrs5mst80un,1,34.3,88.9,2023-01-06T19:19:26.508Z,2023-01-06T19:35:54Z,3967250779,233,186,3967250711,56,Back,3967250715,285,,,,,,,,,,,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495349883,187,1,1,17,2,cv5ftekuejf0ryxvd5h2my47r,1,74.1,13.2,2023-01-06T19:19:29.940Z,2023-01-06T19:19:31Z,3967250873,213,3.6,3967250867,140,67.3,3967250865,56,Right,3967250869,141,8.0,3967250871,212,8.0,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495349915,188,1,1,17,3,cv5ftekuejf0ryxvd5h2my47r,1,63.4,8.3,2023-01-06T19:19:31.011Z,2023-01-06T19:19:51Z,3967251069,56,Back,3967251075,212,30.1,3967251077,213,2.1,3967251071,140,47.7,3967251073,141,45.4,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495349943,189,1,1,17,7,cv5ftekuejf0ryxvd5h2my47r,1,48.3,44.9,2023-01-06T19:19:34.387Z,2023-01-06T19:19:36Z,3967251241,213,1.6,3967251237,141,81.8,3967251235,140,47.5,3967251239,212,25.1,3967251233,56,Back,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495350001,190,1,1,17,9,cv5ftekuejf0ryxvd5h2my47r,1,47.5,81.8,2023-01-06T19:19:36.363Z,2023-01-06T19:19:40Z,3967251483,212,14.5,3967251485,213,0.8,3967251481,141,97.5,3967251477,56,Left,3967251479,140,56.8,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495350007,191,3,1,17,10,cv5ftekuejf0ryxvd5h2my47r,0,58.1,96.8,2023-01-06T19:19:37.988Z,2023-01-06T19:19:41Z,3967251501,286,,3967251569,233,154,3967251497,56,Left,,,,,,,,,,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495349991,154,7,1,17,10,b94pf87be9ojdgnrs5mst80un,1,41.9,3.2,2023-01-06T19:19:37.989Z,2023-01-06T19:19:44Z,3967251535,233,191,3967251431,285,,3967251429,56,Back,,,,,,,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495350041,155,4,1,17,14,b94pf87be9ojdgnrs5mst80un,1,43.3,3.5,2023-01-06T19:19:41.494Z,2023-01-06T19:19:44Z,3967251699,13,,3967251705,265,,3967251707,286,,3967251703,152,,3967251815,233,192,3967251701,56,Back,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495350055,192,4,1,17,14,cv5ftekuejf0ryxvd5h2my47r,0,56.7,96.5,2023-01-06T19:19:41.495Z,2023-01-06T19:19:44Z,3967251759,152,,3967251757,56,Left,3967251755,13,,3967251761,265,,3967251843,233,155,3967251763,285,,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495350319,156,1,1,17,41,b94pf87be9ojdgnrs5mst80un,1,44.8,5.3,2023-01-06T19:20:08.341Z,2023-01-06T19:20:12Z,3967253309,56,Back,3967253307,152,,3967253305,5,,3967253315,212,19.1,3967253317,213,2.0,3967253313,141,31.1,3967253311,140,37.7,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495350329,157,1,1,17,44,b94pf87be9ojdgnrs5mst80un,1,37.4,33.3,2023-01-06T19:20:12.181Z,2023-01-06T19:20:13Z,3967253363,141,75.2,3967253367,213,1.8,3967253361,140,30.0,3967253365,212,29.5,3967253359,56,Back,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495350333,158,1,1,17,46,b94pf87be9ojdgnrs5mst80un,0,29.9,76,2023-01-06T19:20:13.813Z,2023-01-06T19:20:17Z,3967253391,140,69.2,3967253389,56,Center,3967253407,195,,3967253395,212,41.3,3967253397,213,6.3,3967253393,141,74.6,3967253399,1,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495350363,193,1,1,17,48,cv5ftekuejf0ryxvd5h2my47r,1,41.1,21.5,2023-01-06T19:20:15.876Z,2023-01-06T19:52:27Z,3967253573,56,Center,3967253579,212,23.1,3967253575,140,61.9,3967253577,141,32.4,3967253581,213,0.3,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495350371,194,49,1,17,49,cv5ftekuejf0ryxvd5h2my47r,1,61.9,32.4,2023-01-06T19:20:17.188Z,2023-01-06T19:20:17Z,,,,,,,,,,,,,,,,,,,,,,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495350451,195,1,1,17,51,cv5ftekuejf0ryxvd5h2my47r,1,72.6,40.7,2023-01-06T19:20:18.588Z,2023-01-06T19:52:53Z,3967254011,213,5.8,3967254635,154,,3967254633,210,15,3967254009,212,18.3,3967254003,56,Center,3967254007,141,27.6,3967254005,140,87.8,,,,d6rg9ntx9qa2eh8yiflbke1ux,N. Venema,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495350459,196,15,1,17,56,cv5ftekuejf0ryxvd5h2my47r,1,92.6,28.3,2023-01-06T19:20:24.108Z,2023-01-06T19:52:53Z,3967254303,82,,3967254037,63,,3967254299,20,,3967254677,231,47.3,3967254665,102,45.5,3967254669,215,,3967254671,146,94.9,3967254313,233,159,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,3967254659,154,,3967254655,80,,3967254035,22,3967254039,56,Center,3967254661,55,3967254675,230,3967254673,147,3967254667,103,19,3967254657,29,,,195,98.9,33.6,
2495350457,159,10,1,17,56,b94pf87be9ojdgnrs5mst80un,1,11.5,69.7,2023-01-06T19:20:24.208Z,2023-01-06T19:20:30Z,3967254021,94,,3967254023,56,Back,3967254327,233,196,,,,,,,,,,,,,,,,3hax3hy9n2wyp1ovvhd6zdk6i,D. Mistrafović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495350463,160,6,1,17,57,b94pf87be9ojdgnrs5mst80un,0,9.4,70.7,2023-01-06T19:20:24.884Z,2023-01-06T19:35:53Z,3967254125,233,197,3967254083,73,,3967254081,56,Back,,,,,,,,,,,,,,,,3hax3hy9n2wyp1ovvhd6zdk6i,D. Mistrafović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495350467,197,6,1,17,57,cv5ftekuejf0ryxvd5h2my47r,1,90.6,29.3,2023-01-06T19:20:24.884Z,2023-01-06T19:20:26Z,3967254107,56,Center,3967254109,75,,3967254115,233,160,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495350801,198,1,1,18,28,cv5ftekuejf0ryxvd5h2my47r,1,99.5,0.5,2023-01-06T19:20:55.764Z,2023-01-06T19:52:48Z,3967256043,1,,3967256029,155,,3967256025,2,,3967256027,6,,3967256945,154,,3967256037,141,50.6,3967256035,140,91.0,3967256039,212,35.2,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,1,3967256033,56,Center,3967256941,210,13,3967256031,223,3967256041,213,1.8,,,,,,,,,,,,,,,,,
2495352955,232,44,1,18,28,cv5ftekuejf0ryxvd5h2my47r,1,90.2,46.8,2023-01-06T19:20:55.847Z,2023-01-06T19:24:17Z,3967268031,286,,3967268029,56,Center,3967268065,233,161,,,,,,,,,,,,,,,,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495350799,161,44,1,18,28,b94pf87be9ojdgnrs5mst80un,0,9.8,53.2,2023-01-06T19:20:55.848Z,2023-01-06T19:24:18Z,3967256011,56,Back,3967256013,285,,3967268087,233,232,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495350805,199,13,1,18,30,cv5ftekuejf0ryxvd5h2my47r,1,92.6,50.2,2023-01-06T19:20:57.812Z,2023-01-06T19:52:49Z,3967256967,102,69.7,3967256969,103,16.7,3967256331,328,,3967256963,55,198,3967256959,29,,3967256971,146,99.0,3967256957,73,,3967256065,56,Center,7i9hjqjogg1iowfo4fu5zpcyd,B. Koglin,,3967256063,17,,3967256325,25,,3967256327,15,3967256333,153,,3967256961,154,3967256977,231,3967256975,230,3967256973,147,68.4,,,,,,49.8,98.8,
2495350813,200,61,1,18,31,cv5ftekuejf0ryxvd5h2my47r,0,98.1,69.6,2023-01-06T19:20:58.596Z,2023-01-06T19:52:45Z,3967256091,56,Center,,,,,,,,,,,,,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495350809,162,5,1,18,31,b94pf87be9ojdgnrs5mst80un,1,-0.9,34.5,2023-01-06T19:20:58.885Z,2023-01-06T19:21:00Z,3967256087,346,,3967256085,56,Back,3967256149,233,201,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495350819,201,5,1,18,31,cv5ftekuejf0ryxvd5h2my47r,0,100.9,65.5,2023-01-06T19:20:58.885Z,2023-01-06T19:35:50Z,3967256117,56,Center,3967256153,233,162,3967256121,346,,,,,,,,,,,,,,,,,qgusrrldd48qxku8yna03ap5,K. de Boer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351061,163,1,1,18,58,b94pf87be9ojdgnrs5mst80un,1,2.7,45.2,2023-01-06T19:21:25.636Z,2023-01-06T19:21:27Z,3967257617,213,5.6,3967257615,212,22.4,3967257621,237,,3967257613,141,25.5,3967257609,56,Back,3967257607,124,,3967257611,140,19.8,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351117,164,1,1,18,59,b94pf87be9ojdgnrs5mst80un,1,23.4,24.5,2023-01-06T19:21:27.204Z,2023-01-06T19:21:31Z,3967257921,213,2.1,3967257919,212,21.2,3967257917,141,51.5,3967257915,140,13.4,3967257911,56,Back,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351141,165,1,1,19,3,b94pf87be9ojdgnrs5mst80un,1,18.2,52.2,2023-01-06T19:21:31.205Z,2023-01-06T19:21:55Z,3967258059,56,Back,3967258063,141,24.0,3967258067,213,5.0,3967258065,212,19.9,3967258061,140,23.3,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351171,166,1,1,19,6,b94pf87be9ojdgnrs5mst80un,1,25,23.7,2023-01-06T19:21:34.261Z,2023-01-06T19:21:36Z,3967258215,140,30.5,3967258217,141,36.4,3967258225,213,1.0,3967258213,56,Back,3967258221,212,10.4,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351195,167,1,1,19,9,b94pf87be9ojdgnrs5mst80un,1,32.6,36.2,2023-01-06T19:21:36.484Z,2023-01-06T19:21:39Z,3967258391,212,23.1,3967258389,141,2.4,3967258385,56,Back,3967258387,140,34.8,3967258393,213,4.8,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351263,168,1,1,19,11,b94pf87be9ojdgnrs5mst80un,1,38.4,3.3,2023-01-06T19:21:38.996Z,2023-01-06T19:21:45Z,3967258727,212,12.0,3967258725,141,4.5,3967258729,213,0.1,3967258723,140,49.8,3967258721,56,Back,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351287,169,1,1,19,18,b94pf87be9ojdgnrs5mst80un,0,55.2,28.9,2023-01-06T19:21:45.493Z,2023-01-06T19:21:46Z,3967258833,1,,3967258821,155,,3967258825,140,70.5,3967258827,141,82.5,3967258829,212,39.8,3967258823,56,Left,3967258831,213,1.2,,,,2gfp8pe55n7oa0mcu5ygi54a,W. Essanoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351299,202,8,1,19,20,cv5ftekuejf0ryxvd5h2my47r,1,30.2,16.4,2023-01-06T19:21:47.413Z,2023-01-06T19:21:47Z,3967258903,56,Back,,,,,,,,,,,,,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351305,203,49,1,19,20,cv5ftekuejf0ryxvd5h2my47r,1,31,14.1,2023-01-06T19:21:47.925Z,2023-01-06T19:21:48Z,,,,,,,,,,,,,,,,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351441,204,1,1,19,27,cv5ftekuejf0ryxvd5h2my47r,1,41.5,7.4,2023-01-06T19:21:54.301Z,2023-01-06T19:21:57Z,3967259641,141,18.0,3967259639,140,41.5,3967259637,56,Back,3967259643,212,7.2,3967259645,213,1.6,,,,,,,,,,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351445,205,61,1,19,30,cv5ftekuejf0ryxvd5h2my47r,0,44,19.2,2023-01-06T19:21:57.685Z,2023-01-06T19:21:58Z,3967259657,56,Back,,,,,,,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351459,170,1,1,19,31,b94pf87be9ojdgnrs5mst80un,0,44.4,79.1,2023-01-06T19:21:58.660Z,2023-01-06T19:21:59Z,3967259717,140,45.3,3967259723,213,0.1,3967259715,56,Back,3967259721,212,0.9,3967259719,141,79.2,,,,,,,,,,3hax3hy9n2wyp1ovvhd6zdk6i,D. Mistrafović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351481,171,49,1,19,34,b94pf87be9ojdgnrs5mst80un,1,66.3,84.3,2023-01-06T19:22:01.556Z,2023-01-06T19:22:01Z,,,,,,,,,,,,,,,,,,,,,,,,,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351531,172,1,1,19,34,b94pf87be9ojdgnrs5mst80un,1,66.3,84.3,2023-01-06T19:22:01.637Z,2023-01-06T19:22:05Z,3967260149,141,85.5,3967260145,56,Left,3967260147,140,55.8,3967260151,212,11.1,3967260153,213,3.1,,,,,,,,,,3mcj3wypzq3lno1ehc0vif1sl,J. Arias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351541,173,1,1,19,38,b94pf87be9ojdgnrs5mst80un,1,55.4,85.3,2023-01-06T19:22:05.300Z,2023-01-06T19:22:06Z,3967260209,213,4.6,3967260203,140,54.1,3967260207,212,12.2,3967260205,141,67.5,3967260201,56,Center,,,,,,,,,,3hax3hy9n2wyp1ovvhd6zdk6i,D. Mistrafović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351573,174,1,1,19,38,b94pf87be9ojdgnrs5mst80un,1,54.1,67.5,2023-01-06T19:22:06.132Z,2023-01-06T19:22:10Z,3967260395,56,Back,3967260397,140,39.7,3967260399,141,39.6,3967260401,212,24.3,3967260403,213,4.0,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351607,175,1,1,19,42,b94pf87be9ojdgnrs5mst80un,0,50.5,27.7,2023-01-06T19:22:10.036Z,2023-01-06T19:22:12Z,3967260587,213,6.1,3967260581,140,67.3,3967260585,212,17.8,3967260583,141,23.7,3967260579,56,Center,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351603,206,49,1,19,45,cv5ftekuejf0ryxvd5h2my47r,1,33.9,79.9,2023-01-06T19:22:12.589Z,2023-01-06T19:22:12Z,,,,,,,,,,,,,,,,,,,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351645,207,1,1,19,45,cv5ftekuejf0ryxvd5h2my47r,1,33.9,79.9,2023-01-06T19:22:12.789Z,2023-01-06T19:22:16Z,3967260799,213,3.1,3967260793,140,23.5,3967260797,212,10.9,3967260795,141,80.0,3967260791,56,Back,,,,,,,,,,40l3vtezw1ofwk2occi4z5w45,C. Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351663,208,1,1,19,48,cv5ftekuejf0ryxvd5h2my47r,1,18.4,82,2023-01-06T19:22:15.957Z,2023-01-06T19:22:18Z,3967260901,212,19.4,3967260895,56,Back,3967260897,140,1.8,3967260899,141,69.6,3967260903,213,3.6,,,,,,,,,,5pg02unrm16jaa8vt5ego9z6y,S. Janssen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351711,209,1,1,19,53,cv5ftekuejf0ryxvd5h2my47r,1,4.8,75,2023-01-06T19:22:20.589Z,2023-01-06T19:22:22Z,3967261177,141,90.5,3967261175,140,27.3,3967261173,56,Back,3967261179,212,25.9,3967261181,213,0.4,3967261171,157,,3967261183,1,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351717,210,61,1,19,55,cv5ftekuejf0ryxvd5h2my47r,0,27.3,90,2023-01-06T19:22:22.341Z,2023-01-06T19:22:22Z,3967261211,56,Back,,,,,,,,,,,,,,,,,,,,,,a69sa0h7lgpmlav961cpejbe2,D. Huisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351745,176,49,1,19,56,b94pf87be9ojdgnrs5mst80un,1,66.4,28.9,2023-01-06T19:22:23.828Z,2023-01-06T19:22:23Z,,,,,,,,,,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351763,177,3,1,19,58,b94pf87be9ojdgnrs5mst80un,1,74.2,36.7,2023-01-06T19:22:25.684Z,2023-01-06T19:22:26Z,3967261473,233,211,3967261403,286,,3967261399,56,Center,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351773,211,45,1,19,58,cv5ftekuejf0ryxvd5h2my47r,0,25.8,63.3,2023-01-06T19:22:25.684Z,2023-01-06T19:22:26Z,3967261425,56,Back,3967261477,233,177,3967261431,285,,,,,,,,,,,,,,,,,aasoq3euk6e6zqhh08n0wocet,R. Klaasen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351793,178,1,1,19,58,b94pf87be9ojdgnrs5mst80un,1,73.2,42.7,2023-01-06T19:22:26.020Z,2023-01-06T19:22:27Z,3967261533,213,2.8,3967261525,56,Center,3967261527,140,60.6,3967261529,141,50.5,3967261531,212,14.3,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351819,179,1,1,20,0,b94pf87be9ojdgnrs5mst80un,0,60.6,50.5,2023-01-06T19:22:27.428Z,2023-01-06T19:22:28Z,3967261675,212,27.3,3967261677,213,6.3,3967261673,141,49.8,3967261667,155,,3967261669,56,Center,3967261671,140,86.6,,,,,,,3hax3hy9n2wyp1ovvhd6zdk6i,D. Mistrafović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351809,212,43,1,20,0,cv5ftekuejf0ryxvd5h2my47r,1,0,0,2023-01-06T19:22:27.461Z,2023-01-06T19:51:10Z,3967261615,56,Back,3967337901,144,61,,,,,,,,,,,,,,,,,,,3p95pudljhqzrnegmko7z56uh,R. Sedláček,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351855,213,12,1,20,3,cv5ftekuejf0ryxvd5h2my47r,1,12.3,56.4,2023-01-06T19:22:30.877Z,2023-01-06T19:51:19Z,3967261863,212,12.1,3967261869,15,,3967261861,141,65.8,3967261865,213,0.6,3967261857,56,Back,3967261859,140,22.1,,,,,,,b3gyml6d5i3lqxsnh072nhuqd,R. Ketting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351891,180,15,1,20,4,b94pf87be9ojdgnrs5mst80un,1,76.5,39.6,2023-01-06T19:22:31.428Z,2023-01-06T19:51:48Z,3967262951,328,,3967262943,103,18.4,3967262945,215,,3967262957,146,97.2,3967262955,458,,3967338447,108,,3967262959,147,50.2,3967338445,80,,3hax3hy9n2wyp1ovvhd6zdk6i,D. Mistrafović,,3967262953,391,,3967338451,233,214,3967262941,102,3967262063,22,,3967262069,56,3967262065,18,3967262317,72,,,,,,,46.0,Center,,,
2495351901,214,10,1,20,4,cv5ftekuejf0ryxvd5h2my47r,1,0.7,54.6,2023-01-06T19:22:31.528Z,2023-01-06T19:56:24Z,3967262121,178,,3967262377,177,,3967262123,182,,3967262125,56,Back,3967338455,233,180,,,,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495351907,215,52,1,20,8,cv5ftekuejf0ryxvd5h2my47r,1,2.2,57.3,2023-01-06T19:22:35.933Z,2023-01-06T19:22:36Z,,,,,,,,,,,,,,,,,,,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495352005,216,80,1,20,18,cv5ftekuejf0ryxvd5h2my47r,0,11.1,46.3,2023-01-06T19:22:45.757Z,2023-01-06T19:22:45Z,,,,,,,,,,,,,,,,,,,,,,,,,1du03mqsc0o6i4e64n7pzr6ui,E. van der Gouw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
