id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist
2500096159,223,13,1,26,0,1wyg1tunyt7go9tnjea1hjqxb,1,94.4,40.4,2023-01-23T19:26:25.653Z,2023-01-23T19:28:10Z,3992281435,60,,3992283541,55,222,3992281437,56,Center,3992283551,391,,3992283413,72,,3992283545,102,38.8,3992283555,231,46.2,3992283535,75,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,3992283547,103,16.7,3992283411,24,,3992283539,154,,3992283553,230,98.9,3992283537,29,,3992283549,328,,,,,,,,,,,,,,,,,,,,
2500096151,217,5,1,26,0,b94pf87be9ojdgnrs5mst80un,1,-0.9,62.2,2023-01-23T19:26:26.121Z,2023-01-23T19:26:28Z,3992281385,56,Back,3992281453,233,224,3992281387,346,,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096161,224,5,1,26,0,1wyg1tunyt7go9tnjea1hjqxb,0,100.9,37.8,2023-01-23T19:26:26.121Z,2023-01-23T19:28:25Z,3992281449,56,Center,3992281457,233,217,3992281451,346,,,,,,,,,,,,,,,,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096225,218,1,1,26,21,b94pf87be9ojdgnrs5mst80un,1,5.1,49.4,2023-01-23T19:26:46.601Z,2023-01-23T19:26:50Z,3992281835,212,45.9,3992281825,124,,3992281839,1,,3992281833,141,97.8,3992281829,56,Back,3992281831,140,35.6,3992281827,155,,3992281837,213,0.8,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,3992281843,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096229,219,1,1,26,24,b94pf87be9ojdgnrs5mst80un,0,35.6,97.8,2023-01-23T19:26:50.089Z,2023-01-23T19:26:51Z,3992281875,213,5.8,3992281865,3,,3992281871,141,80.0,3992281867,56,Left,3992281869,140,56.4,3992281873,212,25.0,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096243,225,1,1,26,27,1wyg1tunyt7go9tnjea1hjqxb,0,43,16.4,2023-01-23T19:26:52.661Z,2023-01-23T19:26:53Z,3992281921,56,Center,3992281925,141,24.4,3992281919,3,,3992281927,212,20.4,3992281929,213,0.3,3992281923,140,61.7,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096249,220,3,1,26,29,b94pf87be9ojdgnrs5mst80un,0,35,69.7,2023-01-23T19:26:54.371Z,2023-01-23T19:26:56Z,3992281983,286,,3992281947,56,Back,3992281979,233,226,,,,,,,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096245,226,7,1,26,29,1wyg1tunyt7go9tnjea1hjqxb,1,65,30.3,2023-01-23T19:26:54.372Z,2023-01-23T19:26:56Z,3992281943,56,Center,3992281945,285,,3992281963,233,220,,,,,,,,,,,,,,,,ab17bik4y8ilv3ahe50a81ixg,M. Meerdink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096247,227,49,1,26,30,1wyg1tunyt7go9tnjea1hjqxb,1,58.7,39.5,2023-01-23T19:26:55.588Z,2023-01-23T19:26:55Z,,,,,,,,,,,,,,,,,,,,,,,,,9v7zwguzazofzafwg3qevdo4q,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096257,228,1,1,26,30,1wyg1tunyt7go9tnjea1hjqxb,1,58.7,39.5,2023-01-23T19:26:55.700Z,2023-01-23T19:26:57Z,3992281993,141,35.5,3992281989,56,Center,3992281997,213,3.6,3992281991,140,53.0,3992281995,212,6.6,,,,,,,,,,9v7zwguzazofzafwg3qevdo4q,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096267,229,1,1,26,31,1wyg1tunyt7go9tnjea1hjqxb,1,53,35.5,2023-01-23T19:26:56.501Z,2023-01-23T19:27:00Z,3992282071,213,1.6,3992282065,140,52.3,3992282067,141,53.9,3992282069,212,12.5,3992282063,56,Center,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096271,230,1,1,26,34,1wyg1tunyt7go9tnjea1hjqxb,1,55.6,49.1,2023-01-23T19:27:00.132Z,2023-01-23T19:27:02Z,3992282091,56,Center,3992282097,212,15.1,3992282099,213,5.6,3992282093,140,66.3,3992282095,141,34.3,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096281,231,1,1,26,36,1wyg1tunyt7go9tnjea1hjqxb,1,68.9,37.7,2023-01-23T19:27:02.212Z,2023-01-23T19:27:11Z,3992282175,141,44.2,3992282299,210,15,3992282171,56,Center,3992282177,212,6.4,3992282179,213,0.8,3992282173,140,73.3,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2500096283,232,15,1,26,38,1wyg1tunyt7go9tnjea1hjqxb,1,75.2,40.4,2023-01-23T19:27:04.196Z,2023-01-23T19:27:11Z,3992282309,102,53.4,3992282303,29,,3992282189,56,Center,3992282187,18,,3992282311,103,12.0,3992282305,55,231,3992282185,22,,3992282323,233,222,9v7zwguzazofzafwg3qevdo4q,F. de Jong,3992282315,328,,3992282301,76,,3992282317,146,97.1,3992282319,147,48.2,3992282207,20,,3992282313,215,,,,,,,,,,,,,,,,,,,,
2500096299,222,10,1,26,38,b94pf87be9ojdgnrs5mst80un,1,0.7,50.3,2023-01-23T19:27:04.296Z,2023-01-23T19:27:10Z,3992282281,56,Back,3992282277,179,,3992282279,182,,3992282275,177,,3992282295,233,232,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096293,221,52,1,26,41,b94pf87be9ojdgnrs5mst80un,1,0.7,50.3,2023-01-23T19:27:06.417Z,2023-01-23T19:27:09Z,,,,,,,,,,,,,,,,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096327,223,1,1,26,47,b94pf87be9ojdgnrs5mst80un,1,13,40.9,2023-01-23T19:27:13.240Z,2023-01-23T19:27:15Z,3992282421,140,31.4,3992282427,213,5.9,3992282423,141,28.8,3992282425,212,21.0,3992282419,56,Back,3992282417,123,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096339,224,1,1,26,50,b94pf87be9ojdgnrs5mst80un,1,31.4,29.1,2023-01-23T19:27:15.544Z,2023-01-23T19:27:18Z,3992282497,213,3.8,3992282491,140,20.7,3992282493,141,16.8,3992282489,56,Back,3992282495,212,14.0,,,,,,,,,,3hax3hy9n2wyp1ovvhd6zdk6i,D. Mistrafović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096347,225,1,1,26,53,b94pf87be9ojdgnrs5mst80un,1,20.7,16.8,2023-01-23T19:27:18.648Z,2023-01-23T19:27:20Z,3992282531,141,42.8,3992282527,56,Back,3992282535,213,2.2,3992282533,212,21.2,3992282529,140,9.5,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096353,226,1,1,26,55,b94pf87be9ojdgnrs5mst80un,0,9.5,42.8,2023-01-23T19:27:20.472Z,2023-01-23T19:27:24Z,3992282583,1,,3992282573,56,Back,3992282579,212,35.1,3992282577,141,29.1,3992282571,157,,3992282581,213,6.0,3992282575,140,41.7,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096355,233,49,1,27,0,1wyg1tunyt7go9tnjea1hjqxb,1,48.6,70.5,2023-01-23T19:27:25.572Z,2023-01-23T19:27:25Z,,,,,,,,,,,,,,,,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096357,234,42,1,27,0,1wyg1tunyt7go9tnjea1hjqxb,1,48.6,70.5,2023-01-23T19:27:26.277Z,2023-01-23T19:27:26Z,,,,,,,,,,,,,,,,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096371,235,1,1,27,2,1wyg1tunyt7go9tnjea1hjqxb,1,54.6,67.3,2023-01-23T19:27:27.748Z,2023-01-23T19:27:30Z,3992282671,140,49.4,3992282675,212,13.0,3992282677,213,4.3,3992282669,56,Back,3992282673,141,50.0,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096377,236,1,1,27,4,1wyg1tunyt7go9tnjea1hjqxb,1,52,49.4,2023-01-23T19:27:29.876Z,2023-01-23T19:27:33Z,3992282721,56,Right,3992282727,212,38.7,3992282731,1,,3992282729,213,5.4,3992282723,140,76.0,3992282725,141,6.2,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096389,237,1,1,27,7,1wyg1tunyt7go9tnjea1hjqxb,1,81.7,5.5,2023-01-23T19:27:33.124Z,2023-01-23T19:27:36Z,3992282811,56,Right,3992282817,212,7.4,3992282819,213,2.4,3992282813,140,76.7,3992282815,141,13.1,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096395,238,1,1,27,10,1wyg1tunyt7go9tnjea1hjqxb,1,70.6,10.3,2023-01-23T19:27:36.260Z,2023-01-23T19:27:38Z,3992282837,56,Right,3992282843,141,9.2,3992282847,213,3.2,3992282845,212,9.9,3992282841,140,61.2,,,,,,,,,,685wka5xc8na423mirotcu238,J. Addai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096407,239,1,1,27,12,1wyg1tunyt7go9tnjea1hjqxb,1,61.3,9.2,2023-01-23T19:27:38.020Z,2023-01-23T19:27:41Z,3992282897,140,63.7,3992282901,212,14.2,3992282895,56,Center,3992282903,213,1.4,3992282899,141,29.7,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096413,240,1,1,27,15,1wyg1tunyt7go9tnjea1hjqxb,1,62,31.2,2023-01-23T19:27:41.268Z,2023-01-23T19:27:43Z,3992282937,140,67.3,3992282943,213,5.6,3992282935,56,Center,3992282941,212,7.5,3992282939,141,23.9,,,,,,,,,,a3pwwwba6td400zwqjpbf6pnu,S. Allouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096421,241,1,1,27,17,1wyg1tunyt7go9tnjea1hjqxb,1,69.4,24,2023-01-23T19:27:42.949Z,2023-01-23T19:27:44Z,3992282973,141,38.3,3992282969,56,Center,3992282977,213,0.9,3992282971,140,77.3,3992282975,212,12.8,,,,,,,,,,9v7zwguzazofzafwg3qevdo4q,F. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096427,242,1,1,27,18,1wyg1tunyt7go9tnjea1hjqxb,0,77.7,37.3,2023-01-23T19:27:44.036Z,2023-01-23T19:27:45Z,3992283007,56,Center,3992283013,212,11.4,3992283011,141,34.9,3992283009,140,88.4,3992283015,213,6.1,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096429,227,49,1,27,19,b94pf87be9ojdgnrs5mst80un,1,16.4,61.1,2023-01-23T19:27:45.239Z,2023-01-23T19:27:45Z,,,,,,,,,,,,,,,,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096445,228,1,1,27,21,b94pf87be9ojdgnrs5mst80un,1,16.4,61.1,2023-01-23T19:27:46.664Z,2023-01-23T19:27:49Z,3992283083,141,52.2,3992283089,213,3.6,3992283079,56,Back,3992283087,212,14.8,3992283081,140,3.5,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096471,229,1,1,27,23,b94pf87be9ojdgnrs5mst80un,1,2.9,46.6,2023-01-23T19:27:48.983Z,2023-01-23T19:27:53Z,3992283223,141,15.9,3992283221,140,15.4,3992283227,213,5.3,3992283217,56,Back,3992283225,212,24.7,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096483,230,1,1,27,27,b94pf87be9ojdgnrs5mst80un,1,22.1,13.7,2023-01-23T19:27:53Z,2023-01-23T19:27:54Z,3992283289,212,14.0,3992283283,56,Back,3992283291,213,2.2,3992283287,141,30.7,3992283285,140,14.6,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096489,231,1,1,27,29,b94pf87be9ojdgnrs5mst80un,1,14.6,30.7,2023-01-23T19:27:54.327Z,2023-01-23T19:27:56Z,3992283319,141,46.3,3992283321,212,14.6,3992283313,56,Back,3992283323,213,0.8,3992283315,140,24.2,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096501,232,1,1,27,31,b94pf87be9ojdgnrs5mst80un,1,30,51.8,2023-01-23T19:27:56.855Z,2023-01-23T19:27:59Z,3992283385,56,Back,3992283387,140,28.3,3992283391,212,23.7,3992283393,213,1.6,3992283389,141,86.6,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096519,233,1,1,27,33,b94pf87be9ojdgnrs5mst80un,1,28.3,86.6,2023-01-23T19:27:59.064Z,2023-01-23T19:28:05Z,3992283475,140,17.5,3992283477,141,81.4,3992283481,213,3.4,3992283473,56,Back,3992283479,212,11.9,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096531,234,1,1,27,40,b94pf87be9ojdgnrs5mst80un,1,26.4,85.1,2023-01-23T19:28:05.463Z,2023-01-23T19:28:09Z,3992283569,140,61.0,3992283573,212,38.4,3992283575,213,6.0,3992283571,141,66.9,3992283567,56,Center,3992283577,1,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096547,235,1,1,27,43,b94pf87be9ojdgnrs5mst80un,1,64.6,66.9,2023-01-23T19:28:08.951Z,2023-01-23T19:28:13Z,3992283647,212,33.5,3992283641,56,Left,3992283643,140,94.5,3992283651,1,,3992283649,213,0.4,3992283645,141,84.1,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096561,236,1,1,27,48,b94pf87be9ojdgnrs5mst80un,0,91.8,84.7,2023-01-23T19:28:13.416Z,2023-01-23T19:28:18Z,3992283725,140,100.0,3992283719,2,,3992283729,212,35.9,3992283733,1,,3992283723,56,Center,3992283721,155,,3992283727,141,33.7,3992283731,213,5.0,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096557,243,56,1,27,52,1wyg1tunyt7go9tnjea1hjqxb,1,0,0,2023-01-23T19:28:18.164Z,2023-01-23T19:28:18Z,3992283701,56,Back,,,,,,,,,,,,,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096563,237,5,1,27,53,b94pf87be9ojdgnrs5mst80un,0,100.8,35,2023-01-23T19:28:18.468Z,2023-01-23T19:28:19Z,3992283751,233,244,3992283737,346,,3992283735,56,Center,,,,,,,,,,,,,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096565,244,5,1,27,53,1wyg1tunyt7go9tnjea1hjqxb,1,-0.8,65,2023-01-23T19:28:18.468Z,2023-01-23T19:28:25Z,3992283739,56,Back,3992283741,346,,3992283743,233,237,,,,,,,,,,,,,,,,4nchc9z4464uhu3vveo0p73f8,S. Dekkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096615,245,1,1,28,13,1wyg1tunyt7go9tnjea1hjqxb,1,2.8,54.9,2023-01-23T19:28:38.581Z,2023-01-23T19:28:43Z,3992284081,140,12.4,3992284091,237,,3992284077,124,,3992284087,213,1.0,3992284079,56,Back,3992284083,141,78.8,3992284085,212,19.1,,,,7wrulbqqdeecd5vegsbb1905w,R. Owusu-Oduro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096627,246,1,1,28,17,1wyg1tunyt7go9tnjea1hjqxb,0,17.3,86.5,2023-01-23T19:28:43.028Z,2023-01-23T19:28:46Z,3992284133,155,,3992284139,141,85.7,3992284141,212,31.0,3992284143,213,6.3,3992284137,140,46.8,3992284135,56,Back,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096633,238,1,1,28,20,b94pf87be9ojdgnrs5mst80un,1,57.5,13.4,2023-01-23T19:28:45.511Z,2023-01-23T19:28:47Z,3992284185,213,0.1,3992284175,3,,3992284179,140,67.7,3992284183,212,10.7,3992284181,141,14.4,3992284177,56,Right,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096635,239,49,1,28,22,b94pf87be9ojdgnrs5mst80un,1,67.7,14.4,2023-01-23T19:28:47.319Z,2023-01-23T19:28:47Z,,,,,,,,,,,,,,,,,,,,,,,,,2gfp8pe55n7oa0mcu5ygi54a,W. Essanoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096641,240,50,1,28,22,b94pf87be9ojdgnrs5mst80un,1,64.8,15.4,2023-01-23T19:28:47.395Z,2023-01-23T19:28:49Z,3992284215,286,,3992284227,233,247,3992284213,56,Right,,,,,,,,,,,,,,,,2gfp8pe55n7oa0mcu5ygi54a,W. Essanoussi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096637,247,7,1,28,22,1wyg1tunyt7go9tnjea1hjqxb,0,35.2,84.6,2023-01-23T19:28:47.396Z,2023-01-23T19:28:48Z,3992284195,56,Back,3992284219,233,240,3992284197,285,,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096647,241,1,1,28,23,b94pf87be9ojdgnrs5mst80un,1,67.7,14.4,2023-01-23T19:28:49.191Z,2023-01-23T19:28:50Z,3992284253,141,6.7,3992284251,140,62.0,3992284255,212,8.0,3992284249,56,Right,3992284257,213,3.9,,,,,,,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096663,242,1,1,28,25,b94pf87be9ojdgnrs5mst80un,1,62,6.7,2023-01-23T19:28:50.359Z,2023-01-23T19:28:56Z,3992284343,141,40.4,3992284349,1,,3992284347,213,2.4,3992284339,56,Back,3992284341,140,38.2,3992284345,212,33.9,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096673,243,1,1,28,31,b94pf87be9ojdgnrs5mst80un,1,36.7,50,2023-01-23T19:28:56.487Z,2023-01-23T19:28:58Z,3992284407,213,1.6,3992284399,56,Back,3992284401,140,35.4,3992284405,212,25.1,3992284403,141,86.8,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096679,244,1,1,28,33,b94pf87be9ojdgnrs5mst80un,1,37.8,88.3,2023-01-23T19:28:58.567Z,2023-01-23T19:29:02Z,3992284473,141,64.0,3992284469,56,Back,3992284477,213,4.5,3992284475,212,17.1,3992284471,140,33.7,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096725,245,1,1,28,37,b94pf87be9ojdgnrs5mst80un,1,34.1,60.5,2023-01-23T19:29:02.583Z,2023-01-23T19:29:14Z,3992284747,1,,3992284745,213,0.8,3992284739,140,55.8,3992284741,141,94.1,3992284743,212,32.3,3992284737,56,Left,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096703,248,43,1,28,43,1wyg1tunyt7go9tnjea1hjqxb,1,0,0,2023-01-23T19:29:08.867Z,2023-01-23T19:29:15Z,3992284765,144,45,3992284641,285,0,3992284639,56,Back,,,,,,,,,,,,,,,,685wka5xc8na423mirotcu238,J. Addai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096727,246,4,1,28,47,b94pf87be9ojdgnrs5mst80un,1,67.2,73.2,2023-01-23T19:29:13.282Z,2023-01-23T19:29:21Z,3992284753,56,Center,3992284759,286,,3992284751,13,,3992284893,295,,3992284761,233,249,3992284755,152,,,,,,,,63ox7kqo9rl36cvk4joqh9soa,E. Maddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096723,249,4,1,28,47,1wyg1tunyt7go9tnjea1hjqxb,0,32.8,26.8,2023-01-23T19:29:13.283Z,2023-01-23T19:29:15Z,3992284733,152,,3992284729,295,,3992284727,13,,3992284731,56,Back,3992284769,233,246,3992284735,285,,,,,,,,685wka5xc8na423mirotcu238,J. Addai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096771,247,1,1,29,3,b94pf87be9ojdgnrs5mst80un,1,63,63.4,2023-01-23T19:29:29.239Z,2023-01-23T19:29:32Z,3992285047,141,73.9,3992285041,152,,3992285039,5,,3992285043,56,Back,3992285051,213,2.7,3992285049,212,17.3,3992285045,140,48.0,,,,cyquj9h6hjwbyp0b68b149qfo,J. Lion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096779,248,1,1,29,6,b94pf87be9ojdgnrs5mst80un,1,48,73.9,2023-01-23T19:29:32.135Z,2023-01-23T19:29:35Z,3992285105,212,26.2,3992285097,56,Back,3992285101,140,46.4,3992285107,213,4.6,3992285103,141,35.4,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096793,249,1,1,29,9,b94pf87be9ojdgnrs5mst80un,1,46.4,33.9,2023-01-23T19:29:35.062Z,2023-01-23T19:29:38Z,3992285187,141,4.9,3992285191,213,4.8,3992285183,56,Back,3992285189,212,19.7,3992285185,140,47.4,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096805,250,1,1,29,12,b94pf87be9ojdgnrs5mst80un,1,44.7,5.2,2023-01-23T19:29:37.975Z,2023-01-23T19:29:42Z,3992285249,141,37.9,3992285251,212,31.8,3992285245,56,Back,3992285253,213,2.4,3992285247,140,23.1,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096815,251,1,1,29,16,b94pf87be9ojdgnrs5mst80un,1,24.5,38.2,2023-01-23T19:29:42.279Z,2023-01-23T19:57:59Z,3992285335,141,63.0,3992285339,213,1.6,3992285333,140,23.5,3992285331,56,Back,3992285337,212,16.9,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096825,252,1,1,29,21,b94pf87be9ojdgnrs5mst80un,1,24.5,78.2,2023-01-23T19:29:46.934Z,2023-01-23T19:29:51Z,3992285393,140,46.4,3992285399,213,0.5,3992285397,212,26.3,3992285391,56,Back,3992285395,141,97.1,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096845,253,1,1,29,25,b94pf87be9ojdgnrs5mst80un,1,47.8,68.7,2023-01-23T19:29:50.919Z,2023-01-23T19:29:57Z,3992285493,140,45.4,3992285489,155,,3992285499,213,4.6,3992285497,212,35.8,3992285491,56,Back,3992285495,141,16.2,3992285501,1,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500096859,254,1,1,29,31,b94pf87be9ojdgnrs5mst80un,1,66.5,17.1,2023-01-23T19:29:57.047Z,2023-01-23T19:30:01Z,3992285559,141,3.7,3992285563,213,5.6,3992285561,212,14.8,3992285555,56,Right,3992285557,140,77.6,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
