id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/9/value,assist,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2475797743,436,1,2,48,32,eh54mfvjtrttgsg1wbjnvxcqz,1,91.5,0,2022-10-22T19:08:17.179Z,2022-10-22T19:08:18Z,3864175969,56,Right,3864175975,212,7.6,3864175971,140,88.8,3864175967,107,,3864175973,141,8.3,3864175977,213,2.0,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475797783,437,1,2,48,33,eh54mfvjtrttgsg1wbjnvxcqz,1,88.3,8.2,2022-10-22T19:08:18.378Z,2022-10-22T19:08:21Z,3864176155,140,79.7,3864176161,213,3.6,3864176159,212,10.0,3864176153,56,Right,3864176157,141,2.0,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475797841,438,1,2,48,36,eh54mfvjtrttgsg1wbjnvxcqz,1,79.6,2.5,2022-10-22T19:08:21.354Z,2022-10-22T19:08:24Z,3864176427,140,55.2,3864176429,141,8.3,3864176431,212,25.9,3864176433,213,3.0,3864176425,56,Right,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475797899,439,1,2,48,39,eh54mfvjtrttgsg1wbjnvxcqz,1,54.9,7,2022-10-22T19:08:24.393Z,2022-10-22T19:08:30Z,3864176735,213,2.3,3864176731,141,26.8,3864176729,140,43.1,3864176733,212,18.3,3864176727,56,Back,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475797905,440,4,2,48,43,eh54mfvjtrttgsg1wbjnvxcqz,1,42.4,33.6,2022-10-22T19:08:28.555Z,2022-10-22T19:08:31Z,3864176763,13,,3864176767,56,Back,3864176813,233,451,3864176769,152,,3864176765,295,,3864176771,286,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475797911,451,4,2,48,43,bqm1bnp1bh2apyudlz1o1whr3,0,57.6,66.4,2022-10-22T19:08:28.556Z,2022-10-22T19:09:23Z,3864180429,295,,3864176791,56,Center,3864176855,233,440,3864176789,13,,3864176797,285,,3864176793,152,,,,,,,,3usiruyhxf6p9lkiz5qeytze2,M. Remans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475797943,441,1,2,48,46,eh54mfvjtrttgsg1wbjnvxcqz,1,40.6,33.6,2022-10-22T19:08:31.066Z,2022-10-22T19:08:33Z,3864176985,213,1.7,3864176981,141,61.2,3864176977,56,Back,3864176973,152,,3864176979,140,37.7,3864176983,212,19.0,3864176969,5,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475797997,442,1,2,48,48,eh54mfvjtrttgsg1wbjnvxcqz,1,40,61.4,2022-10-22T19:08:33.418Z,2022-10-22T19:08:36Z,3864177251,212,10.3,3864177245,56,Back,3864177253,213,4.4,3864177247,140,36.9,3864177249,141,47.0,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798061,443,1,2,48,52,eh54mfvjtrttgsg1wbjnvxcqz,1,37.5,40,2022-10-22T19:08:36.826Z,2022-10-22T19:08:41Z,3864177563,141,21.8,3864177567,213,5.0,3864177565,212,13.1,3864177561,140,41.5,3864177559,56,Back,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798095,444,1,2,48,57,eh54mfvjtrttgsg1wbjnvxcqz,1,43.8,24.1,2022-10-22T19:08:41.786Z,2022-10-22T19:08:44Z,3864177729,56,Back,3864177735,212,18.6,3864177731,140,36.8,3864177737,213,2.0,3864177733,141,49.3,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798175,445,1,2,48,59,eh54mfvjtrttgsg1wbjnvxcqz,1,34.5,48.8,2022-10-22T19:08:43.994Z,2022-10-22T19:08:49Z,3864178125,212,21.8,3864178121,140,15.4,3864178123,141,36.4,3864178119,56,Back,3864178127,213,3.5,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798213,446,1,2,49,4,eh54mfvjtrttgsg1wbjnvxcqz,0,18,29.2,2022-10-22T19:08:49.580Z,2022-10-22T19:16:04Z,3864178307,213,6.3,3864178303,141,26.7,3864178297,157,,3864178309,1,,3864178301,140,70.7,3864178305,212,55.4,3864178299,56,Center,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798245,452,1,2,49,7,bqm1bnp1bh2apyudlz1o1whr3,1,27,68.3,2022-10-22T19:08:52.587Z,2022-10-22T19:08:55Z,3864178503,141,64.6,3864178507,213,5.9,3864178499,56,Back,3864178505,212,7.7,3864178501,140,33.9,3864178497,3,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798249,453,49,2,49,11,bqm1bnp1bh2apyudlz1o1whr3,1,33.9,65.9,2022-10-22T19:08:55.797Z,2022-10-22T19:08:56Z,,,,,,,,,,,,,,,,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798261,454,1,2,49,11,bqm1bnp1bh2apyudlz1o1whr3,1,33.9,65.8,2022-10-22T19:08:56.084Z,2022-10-22T19:08:57Z,3864178579,212,5.1,3864178567,3,,3864178573,140,35.4,3864178577,141,73.0,3864178571,56,Back,3864178581,213,1.3,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798269,455,61,2,49,12,bqm1bnp1bh2apyudlz1o1whr3,0,35.4,72.4,2022-10-22T19:08:57.708Z,2022-10-22T19:08:58Z,3864178603,56,Back,,,,,,,,,,,,,,,,,,,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798265,447,49,2,49,13,eh54mfvjtrttgsg1wbjnvxcqz,1,57.9,30,2022-10-22T19:08:57.930Z,2022-10-22T19:08:58Z,,,,,,,,,,,,,,,,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798307,448,1,2,49,13,eh54mfvjtrttgsg1wbjnvxcqz,1,57.9,30,2022-10-22T19:08:58.010Z,2022-10-22T19:09:00Z,3864178793,141,42.2,3864178797,213,2.0,3864178795,212,9.3,3864178789,56,Center,3864178791,140,53.9,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798385,449,1,2,49,16,eh54mfvjtrttgsg1wbjnvxcqz,1,51.7,55.7,2022-10-22T19:09:00.794Z,2022-10-22T19:09:07Z,3864179191,140,34.4,3864179195,212,18.4,3864179189,56,Back,3864179197,213,3.0,3864179193,141,60.3,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798419,452,1,2,49,24,eh54mfvjtrttgsg1wbjnvxcqz,1,34.3,64.2,2022-10-22T19:09:08.811Z,2022-10-22T19:09:09Z,3864179361,141,94.2,3864179365,213,0.6,3864179355,155,,3864179359,140,61.9,3864179357,56,Left,3864179367,1,,3864179363,212,35.4,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798457,453,1,2,49,24,eh54mfvjtrttgsg1wbjnvxcqz,1,61.9,94.2,2022-10-22T19:09:09.674Z,2022-10-22T19:09:12Z,3864179571,56,Left,3864179575,141,90.2,3864179579,213,6.1,3864179573,140,75.4,3864179577,212,14.4,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798467,454,3,2,49,26,eh54mfvjtrttgsg1wbjnvxcqz,0,76.9,91,2022-10-22T19:09:11.579Z,2022-10-22T19:09:13Z,3864179639,286,,3864179691,233,456,3864179637,56,Left,,,,,,,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798453,456,7,2,49,26,bqm1bnp1bh2apyudlz1o1whr3,0,23.1,9,2022-10-22T19:09:11.580Z,2022-10-22T19:09:13Z,3864179679,233,454,3864179561,285,,3864179559,56,Back,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798469,455,61,2,49,26,eh54mfvjtrttgsg1wbjnvxcqz,1,75.4,90.2,2022-10-22T19:09:11.664Z,2022-10-22T19:15:49Z,3864179643,56,Left,,,,,,,,,,,,,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798551,456,5,2,49,27,eh54mfvjtrttgsg1wbjnvxcqz,0,80.6,101.2,2022-10-22T19:09:11.898Z,2022-10-22T19:15:53Z,3864180067,56,Left,3864204977,233,457,3864180069,347,,,,,,,,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798677,457,5,2,49,27,bqm1bnp1bh2apyudlz1o1whr3,1,19.4,-1.2,2022-10-22T19:09:11.898Z,2022-10-22T19:49:45Z,3864180689,56,Back,3864180691,347,,3864204939,233,456,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798721,458,1,2,49,42,bqm1bnp1bh2apyudlz1o1whr3,1,15.3,0,2022-10-22T19:09:27.499Z,2022-10-22T19:09:30Z,3864180907,107,,3864180921,213,0.5,3864180917,212,21.9,3864180909,56,Back,3864180913,141,14.5,3864180923,1,,3864180911,140,33.5,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798753,459,1,2,49,45,bqm1bnp1bh2apyudlz1o1whr3,1,36.6,16,2022-10-22T19:09:30.155Z,2022-10-22T19:09:32Z,3864181117,168,,3864181125,212,26.3,3864181121,140,59.8,3864181119,56,Center,3864181123,141,30.4,3864181115,3,,3864181127,213,0.4,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798755,460,1,2,49,47,bqm1bnp1bh2apyudlz1o1whr3,0,59.7,30,2022-10-22T19:09:32.668Z,2022-10-22T19:09:35Z,3864181139,213,4.2,3864181293,3,,3864181131,56,Right,3864181135,141,16.6,3864181137,212,10.5,3864181133,140,54.7,,,,,,,3usiruyhxf6p9lkiz5qeytze2,M. Remans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798761,457,49,2,49,49,eh54mfvjtrttgsg1wbjnvxcqz,1,48.2,90.5,2022-10-22T19:09:33.737Z,2022-10-22T19:09:33Z,,,,,,,,,,,,,,,,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798783,458,1,2,49,49,eh54mfvjtrttgsg1wbjnvxcqz,1,48.2,90.5,2022-10-22T19:09:33.914Z,2022-10-22T19:09:35Z,3864181275,212,7.7,3864181271,140,52.3,3864181269,56,Left,3864181273,141,81.1,3864181277,213,5.3,,,,,,,,,,8zj8e6ovo1bt0d67klra3yh3o,S. Maas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798855,459,1,2,49,50,eh54mfvjtrttgsg1wbjnvxcqz,1,47.9,83.8,2022-10-22T19:09:35.242Z,2022-10-22T19:09:43Z,3864181625,1,,3864181617,140,25.2,3864181621,212,50.2,3864181613,196,,3864181619,141,18.9,3864181623,213,4.2,3864181615,56,Back,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798883,460,1,2,49,58,eh54mfvjtrttgsg1wbjnvxcqz,1,18,18.3,2022-10-22T19:09:43.129Z,2022-10-22T19:09:44Z,3864181749,140,3.4,3864181755,213,2.6,3864181751,141,32.7,3864181747,56,Back,3864181753,212,18.2,,,,,,,,,,a5j0tndc5032lgmuv1vqd2cix,V. van den Bogert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475798925,461,1,2,49,59,eh54mfvjtrttgsg1wbjnvxcqz,0,3.4,31.6,2022-10-22T19:09:44.698Z,2022-10-22T19:09:49Z,3864181947,212,46.6,3864181939,157,,3864181943,140,47.8,3864181949,213,6.3,3864181951,1,,3864181941,56,Back,3864181945,141,30.7,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799003,461,1,2,50,4,bqm1bnp1bh2apyudlz1o1whr3,0,53.6,66.7,2022-10-22T19:09:49.036Z,2022-10-22T19:09:55Z,3864182327,141,43.1,3864182333,1,,3864182323,56,Center,3864182329,212,33.9,3864182331,213,5.8,3864182321,3,,3864182325,140,82.0,,,,88m6s6m8ep0p3fropim4ttcoa,M. Kleinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799059,462,1,2,50,12,eh54mfvjtrttgsg1wbjnvxcqz,1,20,54,2022-10-22T19:09:57.449Z,2022-10-22T19:09:59Z,3864182623,140,29.1,3864182627,212,9.6,3864182625,141,55.4,3864182621,56,Back,3864182629,213,0.1,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799155,463,1,2,50,14,eh54mfvjtrttgsg1wbjnvxcqz,1,29.1,55.4,2022-10-22T19:09:59.338Z,2022-10-22T19:10:05Z,3864183061,213,3.4,3864183051,140,8.6,3864183057,212,22.0,3864183053,141,48.7,3864183049,56,Back,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799235,464,1,2,50,20,eh54mfvjtrttgsg1wbjnvxcqz,1,15.6,46.7,2022-10-22T19:10:05.529Z,2022-10-22T19:10:11Z,3864183467,140,14.8,3864183473,213,1.6,3864183469,141,70.5,3864183471,212,16.2,3864183465,56,Back,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799259,465,1,2,50,26,eh54mfvjtrttgsg1wbjnvxcqz,1,26.5,85.6,2022-10-22T19:10:11.609Z,2022-10-22T19:10:14Z,3864183629,141,65.1,3864183625,56,Back,3864183631,212,28.1,3864183635,213,3.7,3864183627,140,3.3,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799329,466,1,2,50,29,eh54mfvjtrttgsg1wbjnvxcqz,1,3.4,65.1,2022-10-22T19:10:14.201Z,2022-10-22T19:10:22Z,3864184017,213,0.0,3864184009,56,Back,3864184013,141,65.7,3864184011,140,18.5,3864184015,212,15.9,,,,,,,,,,4jvk1ex8dsjj498vqzqhfmqxh,W. van der Steen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799339,467,1,2,50,37,eh54mfvjtrttgsg1wbjnvxcqz,1,39.1,46.3,2022-10-22T19:10:22.617Z,2022-10-22T19:10:23Z,3864184067,140,61.4,3864184073,213,6.0,3864184069,141,36.9,3864184071,212,24.3,3864184065,56,Center,,,,,,,,,,abgkpku77iidahswqpvce5gtm,T. van Grunsven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799393,468,1,2,50,38,eh54mfvjtrttgsg1wbjnvxcqz,1,61.4,36.9,2022-10-22T19:10:23.305Z,2022-10-22T19:10:28Z,3864184359,212,6.1,3864184361,213,4.1,3864184355,140,58.1,3864184357,141,29.5,3864184353,56,Center,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799417,469,1,2,50,43,eh54mfvjtrttgsg1wbjnvxcqz,0,58.3,31,2022-10-22T19:10:27.960Z,2022-10-22T19:10:29Z,3864184449,56,Right,3864184459,212,23.2,3864184461,213,6.0,3864184455,141,20.3,3864184451,140,79.3,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799435,462,61,2,50,46,bqm1bnp1bh2apyudlz1o1whr3,0,19.4,77,2022-10-22T19:10:31.444Z,2022-10-22T19:10:33Z,3864184585,56,Back,,,,,,,,,,,,,,,,,,,,,,gmu8p51rp6bjzs0bss5jupzo,L. Schenk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799451,470,49,2,50,47,eh54mfvjtrttgsg1wbjnvxcqz,1,78.5,21.3,2022-10-22T19:10:32.345Z,2022-10-22T19:10:32Z,,,,,,,,,,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799497,471,61,2,50,50,eh54mfvjtrttgsg1wbjnvxcqz,0,86.2,22.2,2022-10-22T19:10:35.529Z,2022-10-22T19:10:35Z,3864184867,56,Center,,,,,,,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799509,463,49,2,50,51,bqm1bnp1bh2apyudlz1o1whr3,1,11.9,63.3,2022-10-22T19:10:36.692Z,2022-10-22T19:10:36Z,,,,,,,,,,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799513,472,8,2,50,52,eh54mfvjtrttgsg1wbjnvxcqz,1,89.1,35.7,2022-10-22T19:10:37.642Z,2022-10-22T19:10:37Z,3864184915,56,Center,,,,,,,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799521,464,1,2,50,53,bqm1bnp1bh2apyudlz1o1whr3,0,12,63.3,2022-10-22T19:10:37.740Z,2022-10-22T19:10:38Z,3864184937,140,12.0,3864184949,213,4.7,3864184945,212,0.2,3864184941,141,63.0,3864184935,56,Back,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799523,473,49,2,50,53,eh54mfvjtrttgsg1wbjnvxcqz,1,88.1,36.1,2022-10-22T19:10:38.185Z,2022-10-22T19:10:38Z,,,,,,,,,,,,,,,,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799547,474,1,2,50,53,eh54mfvjtrttgsg1wbjnvxcqz,1,88.1,36.1,2022-10-22T19:10:38.329Z,2022-10-22T19:10:39Z,3864185065,56,Center,3864185071,212,7.0,3864185069,141,26.5,3864185073,213,4.3,3864185067,140,85.6,,,,,,,,,,36d4zodjdvtc8w1q4p940cx2i,R. Mulders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799595,475,1,2,50,54,eh54mfvjtrttgsg1wbjnvxcqz,0,85.1,26.1,2022-10-22T19:10:39.481Z,2022-10-22T19:10:43Z,3864185353,56,Center,3864185357,141,60.6,3864185355,140,93.2,3864185351,155,,3864185361,213,1.2,3864185359,212,25.0,3864185349,2,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799631,465,3,2,50,59,bqm1bnp1bh2apyudlz1o1whr3,1,6.9,35.6,2022-10-22T19:10:44.712Z,2022-10-22T19:10:47Z,3864185527,285,,3864185555,233,476,3864185525,56,Back,,,,,,,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799615,476,45,2,50,59,eh54mfvjtrttgsg1wbjnvxcqz,0,93.1,64.4,2022-10-22T19:10:44.712Z,2022-10-22T19:10:47Z,3864185453,56,Center,3864185559,233,465,3864185459,286,,,,,,,,,,,,,,,,,7afaygi7b8fmxr885zaezaay1,J. Konings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799637,466,49,2,51,1,bqm1bnp1bh2apyudlz1o1whr3,1,6.8,12.5,2022-10-22T19:10:46.444Z,2022-10-22T19:10:46Z,,,,,,,,,,,,,,,,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799641,467,1,2,51,1,bqm1bnp1bh2apyudlz1o1whr3,0,6.8,12.5,2022-10-22T19:10:46.628Z,2022-10-22T19:10:47Z,3864185573,212,28.8,3864185567,56,Back,3864185569,140,33.1,3864185575,213,0.3,3864185571,141,24.7,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799647,477,49,2,51,3,eh54mfvjtrttgsg1wbjnvxcqz,1,69.1,79.9,2022-10-22T19:10:47.770Z,2022-10-22T19:10:47Z,,,,,,,,,,,,,,,,,,,,,,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799799,478,1,2,51,5,eh54mfvjtrttgsg1wbjnvxcqz,1,68.9,71.2,2022-10-22T19:10:49.802Z,2022-10-22T19:10:59Z,3864186349,212,34.5,3864186353,1,,3864186343,56,Right,3864186347,141,20.9,3864186351,213,4.8,3864186341,155,,3864186345,140,73.3,,,,46wxtiry28k7j3y6gacgf7x4a,S. van der Heijden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799849,479,1,2,51,14,eh54mfvjtrttgsg1wbjnvxcqz,1,65.1,25.2,2022-10-22T19:10:59.369Z,2022-10-22T19:11:04Z,3864186605,140,74.0,3864186601,56,Center,3864186611,212,10.7,3864186613,213,0.5,3864186607,141,33.0,,,,,,,,,,74x54r0698ug6gzk9jwd86pxx,D. Verbeek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799861,480,1,2,51,19,eh54mfvjtrttgsg1wbjnvxcqz,0,77,42.4,2022-10-22T19:11:03.977Z,2022-10-22T19:11:04Z,3864186673,212,8.8,3864186667,56,Center,3864186671,141,40.0,3864186675,213,6.1,3864186669,140,85.2,,,,,,,,,,8mq0q8ebkt20p1pm35z3qma22,A. Ahannach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799867,468,49,2,51,20,bqm1bnp1bh2apyudlz1o1whr3,1,14.6,59.6,2022-10-22T19:11:05.020Z,2022-10-22T19:11:05Z,,,,,,,,,,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799887,469,50,2,51,22,bqm1bnp1bh2apyudlz1o1whr3,1,15.4,59.2,2022-10-22T19:11:06.965Z,2022-10-22T19:11:09Z,3864186785,285,,3864186949,233,481,3864186783,56,Back,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799909,481,7,2,51,22,eh54mfvjtrttgsg1wbjnvxcqz,0,84.6,40.8,2022-10-22T19:11:06.966Z,2022-10-22T19:11:08Z,3864186897,56,Center,3864186921,233,469,3864186901,286,,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799987,473,50,2,51,23,bqm1bnp1bh2apyudlz1o1whr3,1,13.6,54.7,2022-10-22T19:11:08.143Z,2022-10-22T19:11:17Z,3864187379,233,482,3864187293,56,Back,3864187295,285,,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799979,482,7,2,51,23,eh54mfvjtrttgsg1wbjnvxcqz,0,86.4,45.3,2022-10-22T19:11:08.144Z,2022-10-22T19:11:17Z,3864187259,286,,3864187257,56,Center,3864187407,233,473,,,,,,,,,,,,,,,,4lf5375rzyy400rabvwgbcbmx,F. Hammouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799905,470,61,2,51,23,bqm1bnp1bh2apyudlz1o1whr3,1,16.4,60.7,2022-10-22T19:11:08.165Z,2022-10-22T19:11:08Z,3864186881,56,Back,,,,,,,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799949,471,12,2,51,25,bqm1bnp1bh2apyudlz1o1whr3,1,9.3,51.6,2022-10-22T19:11:10.292Z,2022-10-22T19:11:11Z,3864187107,140,10.6,3864187137,167,,3864187113,213,1.5,3864187109,141,100.0,3864187111,212,34.1,3864187105,56,Back,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475799953,472,5,2,51,26,bqm1bnp1bh2apyudlz1o1whr3,0,13,101.8,2022-10-22T19:11:11.057Z,2022-10-22T19:49:45Z,3864187125,56,Back,3864204373,233,483,3864187127,347,,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
