id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,assist,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value
2531144673,145,7,1,13,8,d0zdg647gvgc95xdtk1vpbkys,1,64,26.6,2023-04-09T14:59:50.783Z,2023-04-09T14:59:52Z,4176992501,233,94,4176992493,285,,4176992491,56,Center,,,,,,,,,,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144675,146,49,1,13,9,d0zdg647gvgc95xdtk1vpbkys,1,65.4,22.6,2023-04-09T14:59:51.768Z,2023-04-09T14:59:52Z,,,,,,,,,,,,,,,,,,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144677,147,1,1,13,10,d0zdg647gvgc95xdtk1vpbkys,0,65.4,22.6,2023-04-09T14:59:52.881Z,2023-04-09T15:00:19Z,4176992561,236,,4176992511,56,Center,4176992563,233,95,4176992513,140,65.6,4176992515,141,23.0,4176992519,213,0.9,4176992517,212,0.3,4176992567,286,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144683,95,74,1,13,10,3ebril33e08ddzob4bhq8awsr,1,33,78.8,2023-04-09T14:59:52.882Z,2023-04-09T15:00:30Z,4176992529,56,Back,4176992569,233,147,4176992531,285,,,,,,,,,,,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144695,96,49,1,13,13,3ebril33e08ddzob4bhq8awsr,1,22,78.1,2023-04-09T14:59:56.111Z,2023-04-09T14:59:56Z,,,,,,,,,,,,,,,,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144703,97,1,1,13,13,3ebril33e08ddzob4bhq8awsr,1,22,78.1,2023-04-09T14:59:56.221Z,2023-04-09T14:59:57Z,4176992633,56,Back,4176992635,140,6.7,4176992637,141,53.6,4176992641,213,3.9,4176992639,212,23.1,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144723,98,1,1,13,14,3ebril33e08ddzob4bhq8awsr,1,8,53.9,2023-04-09T14:59:57.647Z,2023-04-09T15:00:00Z,4176992741,1,,4176992739,213,0.2,4176992729,155,,4176992731,56,Center,4176992733,140,56.6,4176992735,141,70.2,4176992737,212,52.2,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144725,99,44,1,13,17,3ebril33e08ddzob4bhq8awsr,1,55.6,74.1,2023-04-09T15:00:00.542Z,2023-04-09T15:00:01Z,4176992809,233,148,4176992751,56,Center,4176992753,286,,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144727,148,44,1,13,17,d0zdg647gvgc95xdtk1vpbkys,0,44.4,25.9,2023-04-09T15:00:00.543Z,2023-04-09T15:00:01Z,4176992757,285,,4176992755,56,Back,4176992813,233,99,,,,,,,,,,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144731,100,1,1,13,17,3ebril33e08ddzob4bhq8awsr,0,56.4,70.3,2023-04-09T15:00:00.590Z,2023-04-09T15:00:01Z,4176992779,3,,4176992781,168,,4176992783,56,Center,4176992785,140,70.6,4176992787,141,68.8,4176992791,213,6.2,4176992789,212,14.9,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144737,149,49,1,13,19,d0zdg647gvgc95xdtk1vpbkys,1,30.2,25.1,2023-04-09T15:00:02.345Z,2023-04-09T15:00:02Z,,,,,,,,,,,,,,,,,,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144747,150,1,1,13,21,d0zdg647gvgc95xdtk1vpbkys,1,28.1,31.9,2023-04-09T15:00:03.769Z,2023-04-09T15:00:07Z,4176992895,56,Back,4176992899,141,47.9,4176992901,212,22.7,4176992897,140,9.1,4176992903,213,2.6,,,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144769,151,1,1,13,24,d0zdg647gvgc95xdtk1vpbkys,1,11.1,48.5,2023-04-09T15:00:07.481Z,2023-04-09T15:00:11Z,4176993011,213,0.9,4176993013,1,,4176993009,212,39.6,4176993005,140,35.5,4176993003,56,Back,4176993007,141,92.9,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144803,152,1,1,13,28,d0zdg647gvgc95xdtk1vpbkys,1,35.6,92.9,2023-04-09T15:00:11.128Z,2023-04-09T15:00:14Z,4176993073,212,17.2,4176993075,213,4.0,4176993067,56,Back,4176993071,141,74.1,4176993069,140,24.7,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144813,153,1,1,13,31,d0zdg647gvgc95xdtk1vpbkys,1,32,70.2,2023-04-09T15:00:14.600Z,2023-04-09T15:00:17Z,4176993139,213,5.9,4176993133,140,38.1,4176993135,141,66.2,4176993137,212,7.0,4176993131,56,Back,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144817,154,1,1,13,34,d0zdg647gvgc95xdtk1vpbkys,1,37.9,60.8,2023-04-09T15:00:17.352Z,2023-04-09T15:00:19Z,4176993149,56,Back,4176993151,140,37.2,4176993155,212,29.9,4176993153,141,16.9,4176993157,213,4.7,,,,,,,,,,1ekkj2b713kjnugsk4dz50q1h,F. Grillitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144843,155,1,1,13,36,d0zdg647gvgc95xdtk1vpbkys,1,37.5,16,2023-04-09T15:00:19.192Z,2023-04-09T15:00:23Z,4176993303,213,5.9,4176993297,140,55.4,4176993301,212,19.9,4176993295,56,Right,4176993299,141,6.4,,,,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144853,156,1,1,13,40,d0zdg647gvgc95xdtk1vpbkys,1,52.1,7.3,2023-04-09T15:00:22.889Z,2023-04-09T15:00:25Z,4176993359,56,Back,4176993361,140,41.2,4176993367,213,2.2,4176993363,141,30.4,4176993365,212,19.4,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144863,157,1,1,13,42,d0zdg647gvgc95xdtk1vpbkys,1,41.6,28.7,2023-04-09T15:00:25.032Z,2023-04-09T15:00:25Z,4176993399,213,0.6,4176993391,56,Center,4176993393,140,50.6,4176993395,141,38.5,4176993397,212,11.6,,,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144905,158,1,1,13,42,d0zdg647gvgc95xdtk1vpbkys,1,50.6,38.5,2023-04-09T15:00:25.656Z,2023-04-09T15:00:30Z,4176993583,140,43.8,4176993585,141,29.9,4176993587,212,9.2,4176993581,56,Back,4176993589,213,3.8,,,,,,,,,,1ekkj2b713kjnugsk4dz50q1h,F. Grillitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144915,159,1,1,13,48,d0zdg647gvgc95xdtk1vpbkys,1,50.3,31.4,2023-04-09T15:00:30.793Z,2023-04-09T15:00:31Z,4176993633,212,11.5,4176993635,213,1.1,4176993625,56,Center,4176993631,141,46.4,4176993629,140,55.3,,,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144925,160,1,1,13,48,d0zdg647gvgc95xdtk1vpbkys,1,55.3,46.4,2023-04-09T15:00:31.432Z,2023-04-09T15:00:33Z,4176993671,213,4.3,4176993667,141,30.7,4176993669,212,11.6,4176993665,140,51.0,4176993663,56,Center,,,,,,,,,,1ekkj2b713kjnugsk4dz50q1h,F. Grillitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144929,161,1,1,13,50,d0zdg647gvgc95xdtk1vpbkys,1,52.6,44.3,2023-04-09T15:00:33.560Z,2023-04-09T15:00:35Z,4176993695,56,Back,4176993701,141,66.3,4176993697,140,45.9,4176993703,212,16.5,4176993705,213,2.0,,,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144951,162,1,1,13,52,d0zdg647gvgc95xdtk1vpbkys,1,48.6,68.6,2023-04-09T15:00:35.321Z,2023-04-09T15:00:37Z,4176993849,141,91.5,4176993845,56,Left,4176993851,212,17.0,4176993847,140,55.0,4176993853,213,1.2,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144973,163,1,1,13,55,d0zdg647gvgc95xdtk1vpbkys,1,56.5,92.4,2023-04-09T15:00:37.736Z,2023-04-09T15:00:41Z,4176993969,56,Left,4176993979,213,0.3,4176993973,141,96.0,4176993975,212,9.9,4176993971,140,65.6,,,,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144981,164,1,1,13,58,d0zdg647gvgc95xdtk1vpbkys,0,65.8,88.4,2023-04-09T15:00:41.512Z,2023-04-09T15:00:42Z,4176994019,213,4.9,4176994013,140,66.7,4176994015,141,80.4,4176994017,212,5.5,4176994011,56,Left,,,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531144993,101,8,1,14,1,3ebril33e08ddzob4bhq8awsr,1,38.5,22.5,2023-04-09T15:00:44.430Z,2023-04-09T15:01:04Z,4176994527,56,Back,,,,,,,,,,,,,,,,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145017,102,43,1,14,3,3ebril33e08ddzob4bhq8awsr,1,0,0,2023-04-09T15:00:46.047Z,2023-04-09T15:01:03Z,4176994167,1,0,4176994157,56,Back,4176994595,144,1,4176994155,157,0,4176994163,212,19.4,4176994165,213,5.9,4176994161,141,10.3,4176994159,140,49.0,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145025,165,1,1,14,4,d0zdg647gvgc95xdtk1vpbkys,1,46.1,76.8,2023-04-09T15:00:47.320Z,2023-04-09T15:00:49Z,4176994233,212,6.3,4176994235,213,5.9,4176994231,141,73.2,4176994225,56,Center,4176994227,140,51.6,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145065,166,1,1,14,6,d0zdg647gvgc95xdtk1vpbkys,1,48.1,71,2023-04-09T15:00:49.576Z,2023-04-09T15:00:58Z,4176994467,140,80.8,4176994475,1,,4176994473,213,5.4,4176994471,212,55.8,4176994469,141,6.4,4176994465,56,Right,4176994463,196,,4176994461,155,,1ekkj2b713kjnugsk4dz50q1h,F. Grillitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145067,167,4,1,14,15,d0zdg647gvgc95xdtk1vpbkys,1,73.6,13,2023-04-09T15:00:58.056Z,2023-04-09T15:01:02Z,4176994483,152,,4176994485,265,,4176994481,56,Right,4176994487,286,,4176994479,13,,4176994569,233,103,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145073,103,4,1,14,15,3ebril33e08ddzob4bhq8awsr,0,26.4,87,2023-04-09T15:00:58.057Z,2023-04-09T15:01:02Z,4176994573,233,167,4176994549,56,Back,4176994551,152,,4176994555,285,,4176994547,13,,4176994553,265,,,,,,,,6o2tffdjtdueojbhahe3w66i2,R. Vita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145279,168,1,1,14,55,d0zdg647gvgc95xdtk1vpbkys,0,78.1,20,2023-04-09T15:01:38.456Z,2023-04-09T15:01:39Z,4176995569,56,Center,4176995561,2,,4176995577,213,0.9,4176995565,155,,4176995563,5,,4176995571,140,90.4,4176995567,152,,4176995573,141,44.0,6m2pk6odyb3atayt6u8cifahh,D. Tadić,4176995575,212,,,,,20.8,,,,,,,,,,,,,,,,,,,,,,,,
2531145281,104,12,1,14,57,3ebril33e08ddzob4bhq8awsr,1,10.1,57.5,2023-04-09T15:01:39.743Z,2023-04-09T15:01:40Z,4176995593,15,,4176995589,212,17.5,4176995591,213,0.1,4176995587,141,61.1,4176995583,56,Back,4176995585,140,26.6,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145295,169,1,1,14,59,d0zdg647gvgc95xdtk1vpbkys,1,71.3,28.3,2023-04-09T15:01:42.616Z,2023-04-09T15:01:44Z,4176995679,141,37.1,4176995675,56,Center,4176995683,213,2.8,4176995681,212,16.4,4176995677,140,56.8,,,,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145311,170,1,1,15,1,d0zdg647gvgc95xdtk1vpbkys,1,56.8,37.1,2023-04-09T15:01:44.136Z,2023-04-09T15:01:47Z,4176995777,141,51.0,4176995781,213,2.9,4176995783,1,,4176995775,140,24.8,4176995773,56,Back,4176995779,212,34.9,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145329,171,1,1,15,4,d0zdg647gvgc95xdtk1vpbkys,1,26.7,51.9,2023-04-09T15:01:47.416Z,2023-04-09T15:01:50Z,4176995887,56,Back,4176995895,213,1.0,4176995893,212,24.6,4176995891,141,83.1,4176995889,140,38.6,,,,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145349,172,1,1,15,9,d0zdg647gvgc95xdtk1vpbkys,1,53.2,92.9,2023-04-09T15:01:51.895Z,2023-04-09T15:01:52Z,4176995979,141,96.6,4176995975,56,Left,4176995981,212,7.5,4176995983,213,0.3,4176995977,140,59.9,,,,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145357,173,1,1,15,9,d0zdg647gvgc95xdtk1vpbkys,1,59.9,96.6,2023-04-09T15:01:52.631Z,2023-04-09T15:01:53Z,4176996023,212,7.9,4176996025,213,3.4,4176996019,140,52.6,4176996033,156,,4176996021,141,93.8,4176996017,56,Left,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145373,174,1,1,15,11,d0zdg647gvgc95xdtk1vpbkys,1,52.1,93.3,2023-04-09T15:01:54.551Z,2023-04-09T15:01:55Z,4176996089,212,11.5,4176996091,213,4.4,4176996087,141,77.3,4176996083,56,Back,4176996085,140,48.6,,,,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145399,175,1,1,15,12,d0zdg647gvgc95xdtk1vpbkys,1,48.6,77.3,2023-04-09T15:01:55.559Z,2023-04-09T15:02:01Z,4176996205,141,78.3,4176996203,140,35.3,4176996207,212,14.0,4176996201,56,Back,4176996209,213,3.1,,,,,,,,,,1ekkj2b713kjnugsk4dz50q1h,F. Grillitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145427,176,1,1,15,18,d0zdg647gvgc95xdtk1vpbkys,1,42.2,70.8,2023-04-09T15:02:01.144Z,2023-04-09T15:02:06Z,4176996307,56,Back,4176996313,212,8.1,4176996315,213,0.9,4176996309,140,46.8,4176996311,141,80.3,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145431,177,1,1,15,23,d0zdg647gvgc95xdtk1vpbkys,1,47.4,59.4,2023-04-09T15:02:06.136Z,2023-04-09T15:02:07Z,4176996345,213,2.9,4176996343,212,9.6,4176996339,140,38.5,4176996341,141,62.6,4176996337,56,Back,,,,,,,,,,1ekkj2b713kjnugsk4dz50q1h,F. Grillitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145451,178,1,1,15,24,d0zdg647gvgc95xdtk1vpbkys,1,38.5,62.6,2023-04-09T15:02:07.096Z,2023-04-09T15:02:09Z,4176996431,213,1.0,4176996423,56,Back,4176996425,140,47.6,4176996427,141,84.8,4176996429,212,17.9,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145467,179,1,1,15,26,d0zdg647gvgc95xdtk1vpbkys,1,54.1,86.6,2023-04-09T15:02:09.399Z,2023-04-09T15:02:12Z,4176996519,213,0.5,4176996513,140,66.7,4176996515,141,96.3,4176996517,212,14.8,4176996511,56,Left,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145471,180,1,1,15,30,d0zdg647gvgc95xdtk1vpbkys,1,63.2,88.8,2023-04-09T15:02:12.840Z,2023-04-09T15:02:14Z,4176996529,140,70.4,4176996533,212,11.9,4176996535,213,5.4,4176996531,141,75.2,4176996527,56,Center,,,,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145473,181,1,1,15,31,d0zdg647gvgc95xdtk1vpbkys,0,70.4,75.2,2023-04-09T15:02:14.616Z,2023-04-09T15:02:15Z,4176996541,140,71.6,4176996543,141,76.1,4176996545,212,1.4,4176996539,56,Center,4176996561,233,105,4176996547,213,0.5,4176996565,286,,4176996559,236,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145477,105,74,1,15,31,3ebril33e08ddzob4bhq8awsr,1,31.8,25.5,2023-04-09T15:02:14.617Z,2023-04-09T15:09:19Z,4176996571,233,181,4176996553,56,Back,4176996555,285,,,,,,,,,,,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145521,182,1,1,15,33,d0zdg647gvgc95xdtk1vpbkys,1,61.1,69.8,2023-04-09T15:02:16.664Z,2023-04-09T15:02:20Z,4176996727,212,41.2,4176996721,56,Right,4176996735,1,,4176996719,155,,4176996725,141,10.7,4176996723,140,69.7,4176996729,213,4.9,,,,1ekkj2b713kjnugsk4dz50q1h,F. Grillitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145539,183,1,1,15,37,d0zdg647gvgc95xdtk1vpbkys,1,70.5,14.2,2023-04-09T15:02:20.312Z,2023-04-09T15:02:22Z,4176996801,140,65.8,4176996805,212,13.4,4176996803,141,32.5,4176996807,213,1.9,4176996799,56,Center,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145545,184,1,1,15,39,d0zdg647gvgc95xdtk1vpbkys,1,67.8,36.2,2023-04-09T15:02:22.376Z,2023-04-09T15:02:24Z,4176996829,140,65.2,4176996827,56,Center,4176996831,141,56.4,4176996833,212,14.0,4176996835,213,1.8,,,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145555,185,1,1,15,41,d0zdg647gvgc95xdtk1vpbkys,1,64.8,61.4,2023-04-09T15:02:23.976Z,2023-04-09T15:02:25Z,4176996895,212,14.9,4176996893,141,82.8,4176996897,213,1.4,4176996891,140,67.8,4176996889,56,Left,,,,,,,,,,1ekkj2b713kjnugsk4dz50q1h,F. Grillitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145565,186,1,1,15,43,d0zdg647gvgc95xdtk1vpbkys,1,66.1,88.5,2023-04-09T15:02:25.800Z,2023-04-09T15:02:28Z,4176996937,140,72.8,4176996941,212,8.5,4176996943,213,0.6,4176996935,56,Left,4176996939,141,95.4,,,,,,,,,,47l204bkq2qqjhtazusr0019m,Y. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145593,187,1,1,15,45,d0zdg647gvgc95xdtk1vpbkys,1,69.1,90.3,2023-04-09T15:02:28.056Z,2023-04-09T15:02:32Z,4176997077,141,77.1,4176997075,140,64.6,4176997073,56,Center,4176997081,213,4.2,4176997079,212,10.1,,,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145595,188,1,1,15,49,d0zdg647gvgc95xdtk1vpbkys,0,63.2,71.4,2023-04-09T15:02:31.960Z,2023-04-09T15:02:33Z,4176997101,1,,4176997099,213,5.7,4176997095,141,34.3,4176997093,140,100.0,4176997097,212,47.6,4176997091,56,Center,4176997089,155,,,,,1ekkj2b713kjnugsk4dz50q1h,F. Grillitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145599,106,5,1,15,50,3ebril33e08ddzob4bhq8awsr,1,-1.2,63.8,2023-04-09T15:02:33.173Z,2023-04-09T15:09:22Z,4176997117,233,189,4176997109,346,,4176997107,56,Back,,,,,,,,,,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145597,189,5,1,15,50,d0zdg647gvgc95xdtk1vpbkys,0,101.2,36.2,2023-04-09T15:02:33.173Z,2023-04-09T15:02:34Z,4176997103,56,Center,4176997123,233,106,4176997105,346,,,,,,,,,,,,,,,,,1ekkj2b713kjnugsk4dz50q1h,F. Grillitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145789,107,1,1,16,10,3ebril33e08ddzob4bhq8awsr,0,5.3,54,2023-04-09T15:02:52.894Z,2023-04-09T15:02:58Z,4176997899,124,,4176997907,141,75.1,4176997911,213,0.3,4176997909,212,56.1,4176997915,74,,4176997913,1,,4176997905,140,57.0,4176997903,56,Center,5gnywqecwvt5yxied85hu4x2i,I. Pandur,4176997901,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145791,190,49,1,16,14,d0zdg647gvgc95xdtk1vpbkys,1,44.5,21.6,2023-04-09T15:02:56.727Z,2023-04-09T15:02:56Z,,,,,,,,,,,,,,,,,,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145815,191,1,1,16,15,d0zdg647gvgc95xdtk1vpbkys,1,51.1,16.7,2023-04-09T15:02:58.135Z,2023-04-09T15:03:00Z,4176998017,141,9.2,4176998019,212,6.3,4176998021,213,5.4,4176998013,56,Right,4176998015,140,54.7,,,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145825,192,1,1,16,17,d0zdg647gvgc95xdtk1vpbkys,1,45.4,9.9,2023-04-09T15:03:00.087Z,2023-04-09T15:03:01Z,4176998057,213,2.6,4176998055,212,14.4,4176998053,141,20.4,4176998051,140,33.5,4176998049,56,Back,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145833,193,1,1,16,18,d0zdg647gvgc95xdtk1vpbkys,1,33.5,20.4,2023-04-09T15:03:01.415Z,2023-04-09T15:03:02Z,4176998095,212,14.9,4176998093,141,24.8,4176998097,213,0.2,4176998091,140,47.4,4176998089,56,Back,,,,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145837,194,1,1,16,19,d0zdg647gvgc95xdtk1vpbkys,1,47.8,24.8,2023-04-09T15:03:02.551Z,2023-04-09T15:03:03Z,4176998117,213,5.9,4176998113,141,20.8,4176998115,212,8.2,4176998109,56,Right,4176998111,140,55.2,4176998107,168,,,,,,,,1ekkj2b713kjnugsk4dz50q1h,F. Grillitsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145863,195,1,1,16,22,d0zdg647gvgc95xdtk1vpbkys,1,56.7,25.7,2023-04-09T15:03:05.031Z,2023-04-09T15:03:07Z,4176998307,141,28.2,4176998311,213,0.1,4176998309,212,11.9,4176998305,140,67.9,4176998303,56,Center,,,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145877,196,1,1,16,24,d0zdg647gvgc95xdtk1vpbkys,1,74,39.4,2023-04-09T15:03:07.607Z,2023-04-09T15:03:16Z,4176998387,140,74.4,4176998393,213,1.5,4176998391,212,4.8,4176998389,141,46.4,4176998385,56,Center,,,,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145879,197,61,1,16,27,d0zdg647gvgc95xdtk1vpbkys,0,73.3,43.9,2023-04-09T15:03:09.788Z,2023-04-09T15:03:10Z,4176998397,56,Center,,,,,,,,,,,,,,,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531145885,108,49,1,16,27,3ebril33e08ddzob4bhq8awsr,1,23.8,50.4,2023-04-09T15:03:10.092Z,2023-04-09T15:03:10Z,,,,,,,,,,,,,,,,,,,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
