id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2495697637,86,74,1,7,39,3kfktv64h7kg7zryax1wktr5r,1,32.9,91.1,2023-01-07T17:54:55.045Z,2023-01-09T09:18:06Z,3969093935,285,,3971543553,178,,3969093975,233,81,3969093933,56,Back,,,,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495697661,87,49,1,7,40,3kfktv64h7kg7zryax1wktr5r,1,33.8,84.5,2023-01-07T17:54:56.425Z,2023-01-09T09:18:11Z,,,,,,,,,,,,,,,,,,,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495697677,88,1,1,7,43,3kfktv64h7kg7zryax1wktr5r,1,33.4,82.1,2023-01-07T17:54:58.925Z,2023-01-09T09:18:16Z,3969094179,141,77.0,3969094177,140,20.0,3969094175,56,Back,3971543633,178,,3969094181,212,14.5,3969094183,213,3.4,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495697711,89,1,1,7,46,3kfktv64h7kg7zryax1wktr5r,1,19.6,74.1,2023-01-07T17:55:01.685Z,2023-01-09T09:18:26Z,3969094427,212,22.8,3969094421,56,Back,3969094425,141,40.9,3969094429,213,4.8,3969094423,140,22.3,3971543681,178,,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495697735,90,1,1,7,49,3kfktv64h7kg7zryax1wktr5r,1,32.8,34,2023-01-07T17:55:05.545Z,2023-01-09T09:18:30Z,3969094583,212,30.0,3969094579,140,55.4,3971543703,178,,3969094581,141,7.0,3969094577,56,Right,3969094585,213,5.6,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495697757,91,1,1,7,54,3kfktv64h7kg7zryax1wktr5r,1,54,9.4,2023-01-07T17:55:09.848Z,2023-01-09T09:18:33Z,3969094679,140,46.9,3969094681,141,31.9,3969094685,213,2.0,3969094677,56,Back,3969094683,212,17.0,3971543749,178,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495697785,92,1,1,7,57,3kfktv64h7kg7zryax1wktr5r,1,46.4,34.3,2023-01-07T17:55:12.824Z,2023-01-09T09:18:36Z,3969094835,213,1.6,3969094831,141,79.3,3971543759,178,,3969094827,56,Back,3969094829,140,45.1,3969094833,212,30.6,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495697853,93,1,1,7,59,3kfktv64h7kg7zryax1wktr5r,1,52.7,81.2,2023-01-07T17:55:15.465Z,2023-01-09T09:18:38Z,3969095273,56,Left,3971543775,178,,3969095279,212,17.7,3969095275,140,67.3,3969095281,213,0.5,3969095277,141,94.1,,,,,,,3uq3lrjyj4mnvq6162b0jyhnt,M. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496018811,963,3,1,8,3,3kfktv64h7kg7zryax1wktr5r,0,64.5,90.5,2023-01-07T17:55:19.340Z,2023-01-09T09:18:45Z,3970790853,464,,3971543857,178,,3970790851,286,,3970790849,56,Left,3970790855,467,czh4r9efdbw4fvdux0enl127e,,,,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495697857,94,4,1,8,4,3kfktv64h7kg7zryax1wktr5r,1,63,91.9,2023-01-07T17:55:20.043Z,2023-01-09T09:18:57Z,3969095293,295,,3969095301,233,82,3969095299,286,,3969095295,56,Left,3969095291,13,,3969095297,152,,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495697849,82,4,1,8,4,6hsriqr3ybvyg94w2k19oal50,0,37,8.1,2023-01-07T17:55:20.044Z,2023-01-09T09:18:56Z,3969095243,56,Back,3971543979,178,,3969095239,13,,3969095307,233,94,3969095247,285,,3969095241,295,,3969095245,152,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495697913,95,1,1,8,15,3kfktv64h7kg7zryax1wktr5r,1,65.3,88.1,2023-01-07T17:55:31.509Z,2023-01-09T09:19:11Z,3969095669,141,73.8,3969095673,213,4.6,3969095665,56,Center,3969095661,5,,3969095667,140,64.1,3969095663,152,,3971544095,178,,3969095671,212,9.8,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495697935,96,1,1,8,17,3kfktv64h7kg7zryax1wktr5r,1,66.4,77.9,2023-01-07T17:55:33.074Z,2023-01-09T09:19:17Z,3969095775,212,21.4,3969095777,213,3.3,3969095771,140,46.2,3971544167,178,,3969095769,56,Back,3969095773,141,73.6,,,,,,,b8vbhw29ucubzzmgv0nge1omh,D. Mihailovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495697945,97,1,1,8,21,3kfktv64h7kg7zryax1wktr5r,0,54.7,66.1,2023-01-07T17:55:36.876Z,2023-01-09T11:05:33Z,3969095869,140,82.6,3969095873,212,32.1,3969095865,155,,3969095867,56,Center,3971544171,178,,3969095875,213,5.9,3969095877,1,,3969095871,141,46.7,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495697949,83,1,1,8,24,6hsriqr3ybvyg94w2k19oal50,0,17,54.8,2023-01-07T17:55:39.715Z,2023-01-09T09:19:23Z,3971544231,388,,3969095887,56,Back,3969095895,213,0.5,3969095885,3,,3969095891,141,62.3,3969095889,140,25.6,3969095893,212,10.4,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495697957,98,1,1,8,25,3kfktv64h7kg7zryax1wktr5r,0,76,44.5,2023-01-07T17:55:40.566Z,2023-01-09T09:19:32Z,3971544305,388,,3969095933,212,16.0,3969095923,56,Center,3969095929,141,62.1,3969095921,3,,3969095937,213,0.8,3969095925,140,86.1,,,,b8vbhw29ucubzzmgv0nge1omh,D. Mihailovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495697971,84,1,1,8,27,6hsriqr3ybvyg94w2k19oal50,0,14.5,33.2,2023-01-07T17:55:42.824Z,2023-01-09T09:19:40Z,3969096019,140,6.4,3971544379,178,,3969096017,56,Back,3969096015,3,,3969096029,213,3.1,3969096021,141,34.1,3969096025,212,8.5,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495697989,85,51,1,8,28,6hsriqr3ybvyg94w2k19oal50,1,6.4,34.1,2023-01-07T17:55:44.426Z,2023-01-09T09:19:44Z,3969096137,169,,,,,,,,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495697993,100,13,1,8,29,3kfktv64h7kg7zryax1wktr5r,1,97,67.2,2023-01-07T17:55:45.284Z,2023-01-09T09:19:47Z,3969096765,215,,3969096759,83,,3969096761,102,56.6,3971544473,178,,3969096155,65,,3969096153,22,,3969096769,230,97.6,3969096767,458,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,3969096763,103,3969096157,56,4.2,,3969096771,231,3969096339,72,,,,,,,Center,63,,,,,,,,,,,,,,,,,,,,
2495697977,99,43,1,8,30,3kfktv64h7kg7zryax1wktr5r,1,0,0,2023-01-07T17:55:45.557Z,2023-01-07T17:55:50Z,3969096273,144,49,,,,,,,,,,,,,,,,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495697995,86,5,1,8,30,6hsriqr3ybvyg94w2k19oal50,1,-0.9,41,2023-01-07T17:55:45.687Z,2023-01-09T09:19:52Z,3969096165,56,Back,3969096167,346,,3969096185,233,101,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495697999,101,5,1,8,30,3kfktv64h7kg7zryax1wktr5r,0,100.9,59,2023-01-07T17:55:45.687Z,2023-01-09T09:19:51Z,3969096175,56,Center,3969096191,233,86,3969096179,346,,,,,,,,,,,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698161,87,1,1,9,0,6hsriqr3ybvyg94w2k19oal50,0,4.7,52.7,2023-01-07T17:56:16.128Z,2023-01-09T09:19:54Z,3969097159,212,65.3,3969097161,213,0.2,3969097165,74,,3969097155,140,66.0,3969097157,141,69.3,3969097151,124,,3969097153,56,Center,3969097163,1,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698173,102,1,1,9,3,3kfktv64h7kg7zryax1wktr5r,1,35.6,35.5,2023-01-07T17:56:19.544Z,2023-01-09T09:20:00Z,3969097243,140,46.5,3971544623,388,,3969097239,3,,3969097249,213,0.6,3969097245,141,46.6,3969097247,212,13.7,3969097241,56,Back,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698177,103,49,1,9,5,3kfktv64h7kg7zryax1wktr5r,1,46.5,46.6,2023-01-07T17:56:21.405Z,2023-01-09T09:20:05Z,,,,,,,,,,,,,,,,,,,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698193,104,1,1,9,5,3kfktv64h7kg7zryax1wktr5r,0,46.5,46.6,2023-01-07T17:56:21.451Z,2023-01-09T09:20:13Z,3969097353,56,Center,3969097359,212,29.3,3969097361,213,6.2,3971544753,388,,3969097355,140,74.4,3969097357,141,44.2,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698201,88,49,1,9,10,6hsriqr3ybvyg94w2k19oal50,1,23,50.7,2023-01-07T17:56:26.155Z,2023-01-09T09:20:20Z,,,,,,,,,,,,,,,,,,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698213,89,1,1,9,10,6hsriqr3ybvyg94w2k19oal50,1,23.2,50.9,2023-01-07T17:56:26.280Z,2023-01-09T09:20:22Z,3969097481,141,62.7,3969097485,213,1.3,3969097477,56,Back,3969097479,140,25.6,3971544829,178,,3969097483,212,8.4,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698309,90,1,1,9,12,6hsriqr3ybvyg94w2k19oal50,1,30.4,69.8,2023-01-07T17:56:28.194Z,2023-01-09T09:20:26Z,3971544871,178,,3969097989,56,Back,3969097995,212,14.4,3969097997,213,1.3,3969097991,140,34.4,3969097993,141,90.0,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698311,91,1,1,9,18,6hsriqr3ybvyg94w2k19oal50,0,35.9,73,2023-01-07T17:56:34.045Z,2023-01-09T09:20:32Z,3971544917,178,,3969098009,212,66.8,3969098011,213,5.9,3969098105,189,,3969098005,140,95.9,3969098001,155,,3969098007,141,40.4,3969098003,56,Center,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,3969098013,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698343,106,49,1,9,24,3kfktv64h7kg7zryax1wktr5r,1,8.8,59,2023-01-07T17:56:40.234Z,2023-01-09T09:20:40Z,,,,,,,,,,,,,,,,,,,,,,,,,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698395,107,1,1,9,28,3kfktv64h7kg7zryax1wktr5r,1,9.4,56.6,2023-01-07T17:56:43.925Z,2023-01-09T09:20:44Z,3969098523,140,15.4,3971545057,178,,3969098529,213,0.6,3969098521,56,Back,3969098527,212,7.5,3969098525,141,62.7,,,,,,,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698405,108,1,1,9,38,3kfktv64h7kg7zryax1wktr5r,1,29.7,72.1,2023-01-07T17:56:53.605Z,2023-01-09T09:20:49Z,3969098589,141,88.1,3971545113,178,,3969098587,140,23.9,3969098585,56,Back,3969098591,212,12.5,3969098593,213,2.1,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698419,109,1,1,9,39,3kfktv64h7kg7zryax1wktr5r,1,23.6,84.8,2023-01-07T17:56:55.465Z,2023-01-09T09:20:54Z,3969098669,213,4.6,3969098667,212,28.2,3969098661,56,Back,3969098665,141,43.7,3969098663,140,19.8,3971545137,178,,,,,,,,3uq3lrjyj4mnvq6162b0jyhnt,M. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698441,110,1,1,9,43,3kfktv64h7kg7zryax1wktr5r,1,20.9,50.4,2023-01-07T17:56:59.156Z,2023-01-09T09:20:57Z,3969098821,56,Back,3969098827,212,16.5,3969098825,141,69.1,3971545163,178,,3969098829,213,0.9,3969098823,140,30.9,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698453,111,1,1,9,47,3kfktv64h7kg7zryax1wktr5r,1,40,69.7,2023-01-07T17:57:03.346Z,2023-01-09T09:21:00Z,3969098901,140,55.8,3969098907,213,0.8,3969098905,212,23.4,3969098899,56,Left,3971545189,178,,3969098903,141,93.9,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698469,112,1,1,9,51,3kfktv64h7kg7zryax1wktr5r,1,54.7,92.9,2023-01-07T17:57:07.044Z,2023-01-09T09:21:02Z,3969098983,141,83.3,3969098979,56,Back,3969098985,212,16.4,3969098981,140,40.4,3971545225,178,,3969098987,213,3.6,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698485,113,1,1,9,54,3kfktv64h7kg7zryax1wktr5r,1,40.4,83.3,2023-01-07T17:57:09.753Z,2023-01-09T09:21:05Z,3969099087,212,22.0,3969099081,56,Left,3969099085,141,94.2,3969099089,213,0.3,3971545255,178,,3969099083,140,60.1,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698501,114,1,1,9,57,3kfktv64h7kg7zryax1wktr5r,1,53.9,84.4,2023-01-07T17:57:12.864Z,2023-01-09T09:21:08Z,3969099201,141,7.3,3969099207,1,,3969099193,155,,3969099205,213,5.0,3969099195,196,,3969099203,212,54.6,3969099197,56,Right,3969099199,140,68.4,33yauarx84sam5u05vgyqxfxl,J. Karlsson,3971545281,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698537,115,1,1,10,0,3kfktv64h7kg7zryax1wktr5r,1,68.4,7.3,2023-01-07T17:57:16.230Z,2023-01-09T09:21:16Z,3969099381,141,12.0,3969099375,3,,3969099385,213,2.9,3969099377,56,Right,3969099379,140,53.6,3969099383,212,15.9,3971545343,178,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698549,116,1,1,10,3,3kfktv64h7kg7zryax1wktr5r,1,48,13.8,2023-01-07T17:57:19.265Z,2023-01-09T09:21:27Z,3969099429,213,2.3,3969099427,212,19.4,3969099421,56,Back,3969099425,141,35.7,3969099423,140,36.1,3971545443,178,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698571,117,1,1,10,5,3kfktv64h7kg7zryax1wktr5r,1,36.1,35.7,2023-01-07T17:57:21.141Z,2023-01-09T09:21:31Z,3969099555,56,Back,3969099567,212,23.7,3969099559,140,41.8,3969099563,141,69.4,3971545463,178,,3969099571,213,1.3,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698581,118,1,1,10,10,3kfktv64h7kg7zryax1wktr5r,1,57.8,73.9,2023-01-07T17:57:25.891Z,2023-01-09T09:21:33Z,3969099631,212,18.5,3971545485,178,,3969099633,213,0.9,3969099629,141,95.6,3969099627,140,68.5,3969099625,56,Left,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698599,119,1,1,10,11,3kfktv64h7kg7zryax1wktr5r,1,68.5,95.6,2023-01-07T17:57:27.045Z,2023-01-09T09:21:38Z,3969099741,212,12.7,3971545533,178,,3969099739,141,90.6,3969099743,213,6.0,3969099735,56,Left,3969099737,140,80.2,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698603,120,1,1,10,15,3kfktv64h7kg7zryax1wktr5r,0,93.7,86,2023-01-07T17:57:31.131Z,2023-01-09T09:21:47Z,3969099777,141,59.6,3971545595,178,,3969099779,212,18.0,3970794943,386,,3969099773,56,Center,3969099771,155,,3969099775,140,94.8,3970794941,225,,3uq3lrjyj4mnvq6162b0jyhnt,M. de Wit,3970794945,72,3969099769,2,,,3969099783,213,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,
2495698613,92,12,1,10,16,6hsriqr3ybvyg94w2k19oal50,1,4.6,37.7,2023-01-07T17:57:31.883Z,2023-01-09T09:22:02Z,3969099841,213,5.3,3969099833,56,Back,3969099835,140,10.2,3969099837,141,23.8,3971545697,21,,3969099839,212,11.1,3971545695,388,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698665,93,12,1,10,17,6hsriqr3ybvyg94w2k19oal50,1,10.2,23.8,2023-01-07T17:57:33.215Z,2023-01-09T09:22:16Z,3969100163,213,6.2,3969100157,140,50.3,3971545793,178,,3969100155,56,Right,3969100161,212,42.3,3969100159,141,17.8,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698659,121,1,1,10,23,3kfktv64h7kg7zryax1wktr5r,0,51.2,85.6,2023-01-07T17:57:38.573Z,2023-01-09T09:22:30Z,3969100135,212,8.8,3969100137,213,0.5,3969100131,140,58.6,3969100129,56,Left,3969100133,141,91.8,3971545871,388,,3969100127,3,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698669,94,49,1,10,25,6hsriqr3ybvyg94w2k19oal50,1,38.3,8.2,2023-01-07T17:57:40.868Z,2023-01-09T09:22:55Z,,,,,,,,,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698695,95,1,1,10,25,6hsriqr3ybvyg94w2k19oal50,1,41.8,7.4,2023-01-07T17:57:40.929Z,2023-01-09T09:23:01Z,3969100329,212,20.5,3969100327,141,3.8,3969100325,140,61.2,3969100323,56,Right,3971546107,178,,3969100331,213,6.2,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698699,96,3,1,10,28,6hsriqr3ybvyg94w2k19oal50,0,68.5,6.4,2023-01-07T17:57:44.187Z,2023-01-09T10:53:34Z,3970795657,465,,3969100417,233,122,3971546207,178,,3969100357,286,,3969100355,56,Right,,,,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698707,122,7,1,10,29,3kfktv64h7kg7zryax1wktr5r,1,31.5,93.6,2023-01-07T17:57:44.876Z,2023-01-09T09:23:18Z,3969100397,285,,3969100395,56,Back,3969100413,233,96,3971546251,178,,3970795465,385,,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698711,123,49,1,10,32,3kfktv64h7kg7zryax1wktr5r,1,42.6,95.7,2023-01-07T17:57:47.865Z,2023-01-09T09:23:24Z,,,,,,,,,,,,,,,,,,,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698755,124,1,1,10,34,3kfktv64h7kg7zryax1wktr5r,1,44.4,95.7,2023-01-07T17:57:49.571Z,2023-01-09T09:23:27Z,3969100611,212,8.2,3969100609,141,83.8,3969100607,140,43.0,3969100605,56,Back,3969100613,213,4.5,3971546329,178,,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698769,125,1,1,10,36,3kfktv64h7kg7zryax1wktr5r,1,41.8,81.8,2023-01-07T17:57:52.133Z,2023-01-09T09:23:29Z,3969100687,140,36.5,3969100691,212,13.6,3971546355,178,,3969100683,56,Back,3969100689,141,63.6,3969100693,213,4.3,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698795,126,1,1,10,39,3kfktv64h7kg7zryax1wktr5r,1,36.6,45.5,2023-01-07T17:57:54.859Z,2023-01-09T09:23:33Z,3969100873,1,,3969100869,212,32.8,3969100867,141,7.3,3971546381,178,,3969100865,140,55.7,3969100863,56,Right,3969100871,213,5.4,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698799,127,1,1,10,43,3kfktv64h7kg7zryax1wktr5r,0,61.6,7.6,2023-01-07T17:57:59.429Z,2023-01-09T09:23:36Z,3969100901,141,34.8,3969100907,1,,3969100905,213,0.6,3971546401,178,,3969100899,140,90.0,3969100897,56,Center,3969100903,212,35.1,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698811,97,52,1,10,45,6hsriqr3ybvyg94w2k19oal50,1,12.2,61.5,2023-01-07T17:58:01.294Z,2023-01-09T09:23:40Z,3970796345,376,,3971546435,178,,,,,,,,,,,,,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698907,98,1,1,10,57,6hsriqr3ybvyg94w2k19oal50,1,8.6,49.3,2023-01-07T17:58:12.756Z,2023-01-09T09:23:46Z,3971546469,178,,3969101403,123,,3969101413,141,70.8,3969101415,212,14.7,3969101411,140,10.3,3969101417,213,1.4,3969101407,56,Back,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698931,99,1,1,11,2,6hsriqr3ybvyg94w2k19oal50,1,15.7,69.8,2023-01-07T17:58:17.723Z,2023-01-09T09:23:50Z,3971546507,178,,3969101549,56,Back,3969101561,213,0.9,3969101559,212,15.6,3969101557,141,87.6,3969101555,140,25.0,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698941,100,1,1,11,4,6hsriqr3ybvyg94w2k19oal50,1,23,91.8,2023-01-07T17:58:20.252Z,2023-01-09T09:23:52Z,3969101633,140,12.5,3969101639,213,3.9,3971546523,178,,3969101635,141,77.0,3969101631,56,Back,3969101637,212,14.9,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698959,101,1,1,11,6,6hsriqr3ybvyg94w2k19oal50,1,13.9,78.6,2023-01-07T17:58:22.385Z,2023-01-09T09:23:57Z,3971546551,178,,3969101733,56,Back,3969101741,213,0.6,3969101737,141,95.1,3969101735,140,29.9,3969101739,212,20.2,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495698975,102,1,1,11,8,6hsriqr3ybvyg94w2k19oal50,1,29.9,95.1,2023-01-07T17:58:23.555Z,2023-01-09T09:24:02Z,3969101831,212,6.0,3969101827,140,24.2,3969101825,56,Back,3969101833,213,3.2,3969101829,141,94.4,3971546613,178,,,,,,,,cynuwabb849am6ml1b70yr55h,M. Dijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495699019,103,1,1,11,10,6hsriqr3ybvyg94w2k19oal50,1,28.6,95,2023-01-07T17:58:26.299Z,2023-01-09T09:24:07Z,3969102033,56,Back,3969102041,213,5.3,3969102039,212,25.4,3969102037,141,64.7,3971546667,178,,3969102035,140,42.7,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
