id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/16/value,assist
2497425049,143,1,1,17,12,6g9qrm72224jrk6tkxxxi8a9n,0,65.3,2.3,2023-01-14T18:05:25.447Z,2023-01-16T11:20:03Z,3978179511,213,5.8,3978179507,141,0.0,3978179509,212,5.8,3978179503,56,Right,3981205235,178,,3978179505,140,70.3,,,,,,,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425051,144,5,1,17,12,6g9qrm72224jrk6tkxxxi8a9n,0,71.2,-1.6,2023-01-14T18:05:26.036Z,2023-01-16T11:20:05Z,3978179513,56,Right,3978180141,233,186,3978179515,347,,,,,,,,,,,,,,,,,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425175,186,5,1,17,12,ed5nwjz5za3oyi20nxzgqivmx,1,28.8,101.6,2023-01-14T18:05:26.036Z,2023-01-16T11:20:05Z,3978180103,56,Back,3978180105,347,,3978180115,233,144,,,,,,,,,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425199,187,1,1,17,27,ed5nwjz5za3oyi20nxzgqivmx,1,37.8,100,2023-01-14T18:05:41.109Z,2023-01-16T11:20:09Z,3978180257,140,47.1,3978180261,212,12.7,3978180259,141,89.7,3978180255,56,Back,3978180253,107,,3978180263,213,5.6,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425209,188,1,1,17,29,ed5nwjz5za3oyi20nxzgqivmx,1,47.1,89.7,2023-01-14T18:05:42.485Z,2023-01-16T11:20:13Z,3978180337,212,8.4,3978180331,56,Left,3978180339,213,0.3,3981205407,388,,3978180333,140,54.6,3978180335,141,93.8,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425213,189,61,1,17,29,ed5nwjz5za3oyi20nxzgqivmx,0,54.6,93.8,2023-01-14T18:05:43.294Z,2023-01-16T11:20:17Z,3978180357,56,Left,3981205489,178,,,,,,,,,,,,,,,,,,,,btfanvej91yogqzfml4vmsmei,M. Biereth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425223,190,43,1,17,31,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2023-01-14T18:05:45.071Z,2023-01-14T18:05:48Z,3978180401,347,0,3978180545,144,5,3978180399,56,Left,,,,,,,,,,,,,,,,btfanvej91yogqzfml4vmsmei,M. Biereth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425221,145,49,1,17,31,6g9qrm72224jrk6tkxxxi8a9n,1,37.5,3.8,2023-01-14T18:05:45.092Z,2023-01-16T11:20:47Z,,,,,,,,,,,,,,,,,,,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425235,146,1,1,17,31,6g9qrm72224jrk6tkxxxi8a9n,0,37.5,3.8,2023-01-14T18:05:45.124Z,2023-01-16T11:20:51Z,3978180477,213,0.3,3981206061,178,,3978180467,155,,3978180471,140,62.0,3978180469,56,Right,3978180473,141,13.8,3978180475,212,26.6,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425259,191,49,1,17,33,ed5nwjz5za3oyi20nxzgqivmx,1,29.6,73.9,2023-01-14T18:05:47.145Z,2023-01-16T11:20:55Z,,,,,,,,,,,,,,,,,,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425277,192,1,1,17,35,ed5nwjz5za3oyi20nxzgqivmx,1,29.6,73.9,2023-01-14T18:05:49.154Z,2023-01-16T11:20:58Z,3978180695,212,9.3,3978180693,141,71.1,3978180697,213,6.1,3981206209,178,,3978180689,56,Back,3978180691,140,38.3,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425285,193,1,1,17,36,ed5nwjz5za3oyi20nxzgqivmx,1,38.6,71.1,2023-01-14T18:05:50.079Z,2023-01-16T11:21:01Z,3978180777,213,0.9,3981206283,178,,3978180771,140,45.5,3978180775,212,11.8,3978180769,56,Back,3978180773,141,84.8,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425295,194,1,1,17,38,ed5nwjz5za3oyi20nxzgqivmx,0,45.7,83.8,2023-01-14T18:05:51.952Z,2023-01-16T11:21:05Z,3978180809,141,64.9,3978180807,140,55.9,3978180813,213,5.4,3978180811,212,16.7,3981206317,178,,3978180805,56,Center,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425297,147,49,1,17,40,6g9qrm72224jrk6tkxxxi8a9n,1,41.3,32.4,2023-01-14T18:05:53.859Z,2023-01-16T11:21:07Z,,,,,,,,,,,,,,,,,,,,,,,,,f15kg1dhysflr9u8igyvhxkdm,F. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425301,148,1,1,17,40,6g9qrm72224jrk6tkxxxi8a9n,1,41.3,32.4,2023-01-14T18:05:53.890Z,2023-01-16T11:21:10Z,3978180869,212,9.4,3978180863,56,Back,3978180865,140,35.2,3981206395,178,,3978180871,213,4.0,3978180867,141,22.2,,,,,,,f15kg1dhysflr9u8igyvhxkdm,F. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425317,149,1,1,17,43,6g9qrm72224jrk6tkxxxi8a9n,1,35,22.1,2023-01-14T18:05:56.492Z,2023-01-16T11:21:12Z,3978180953,56,Back,3981206435,178,,3978180955,140,37.5,3978180959,212,4.5,3978180961,213,0.9,3978180957,141,27.4,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425363,150,1,1,17,45,6g9qrm72224jrk6tkxxxi8a9n,1,37.5,27.4,2023-01-14T18:05:58.661Z,2023-01-16T11:21:15Z,3978181253,141,36.6,3978181255,212,20.4,3978181251,140,56.0,3978181249,56,Center,3981206469,178,,3978181257,213,0.3,,,,,,,f15kg1dhysflr9u8igyvhxkdm,F. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425365,151,1,1,17,51,6g9qrm72224jrk6tkxxxi8a9n,0,78.7,64.5,2023-01-14T18:06:04.933Z,2023-01-16T11:21:17Z,3981206511,178,,3978181267,212,2.3,3978181289,233,195,3978181263,140,80.7,3978181269,213,0.4,3978181287,236,,3978181293,286,,3978181261,56,Center,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,3978181265,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425367,195,74,1,17,51,ed5nwjz5za3oyi20nxzgqivmx,1,23.5,27.6,2023-01-14T18:06:05.077Z,2023-01-16T11:21:21Z,3978181273,285,,3978181319,233,151,3981206579,389,,3978181271,56,Back,,,,,,,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425387,196,49,1,17,53,ed5nwjz5za3oyi20nxzgqivmx,1,13.5,30.7,2023-01-14T18:06:06.497Z,2023-01-16T11:21:25Z,,,,,,,,,,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425403,197,1,1,17,53,ed5nwjz5za3oyi20nxzgqivmx,0,13.5,30.7,2023-01-14T18:06:06.524Z,2023-01-16T11:21:29Z,3978181435,213,0.0,3978181429,140,63.6,3978181427,56,Center,3978181433,212,52.6,3978181431,141,31.6,3978181437,1,,3978181425,157,,3981206711,178,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425427,152,1,1,17,56,6g9qrm72224jrk6tkxxxi8a9n,1,37.3,65.7,2023-01-14T18:06:09.704Z,2023-01-16T11:21:33Z,3978181577,140,41.2,3978181583,213,0.7,3978181575,56,Back,3978181573,3,,3978181579,141,71.2,3981206797,178,,3978181581,212,5.5,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425431,153,49,1,17,58,6g9qrm72224jrk6tkxxxi8a9n,1,42.5,71.5,2023-01-14T18:06:11.578Z,2023-01-16T11:21:36Z,,,,,,,,,,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497997617,907,43,1,17,59,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2023-01-14T18:06:12.731Z,2023-01-17T07:16:45Z,3981960669,144,83,3981228715,399,170856,,,,,,,,,,,,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425455,154,1,1,18,1,6g9qrm72224jrk6tkxxxi8a9n,1,45.3,73.5,2023-01-14T18:06:15.351Z,2023-01-16T11:21:41Z,3978181713,56,Back,3978181715,140,47.7,3978181719,212,5.5,3981206887,178,,3978181717,141,66.3,3978181721,213,5.2,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425471,155,1,1,18,2,6g9qrm72224jrk6tkxxxi8a9n,1,47.7,66.3,2023-01-14T18:06:16.155Z,2023-01-16T11:21:44Z,3978181829,213,1.0,3981206959,178,,3978181823,140,56.3,3978181825,141,85.7,3978181827,212,16.0,3978181821,56,Left,,,,,,,f15kg1dhysflr9u8igyvhxkdm,F. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425485,156,1,1,18,4,6g9qrm72224jrk6tkxxxi8a9n,1,58.4,85.7,2023-01-14T18:06:17.942Z,2023-01-16T11:21:48Z,3978181885,56,Center,3978181889,141,64.5,3978181891,212,15.6,3978181887,140,64.2,3978181893,213,5.1,3981207037,178,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425489,157,1,1,18,5,6g9qrm72224jrk6tkxxxi8a9n,0,64.2,64.5,2023-01-14T18:06:19.330Z,2023-01-16T11:21:52Z,3978182047,236,,3978181907,212,2.5,3978182053,286,,3978181903,140,66.2,3978182049,233,198,3978181909,213,0.6,3978181901,56,Center,3981207075,178,,6jqn5grsuhuo5at81pzahr6xh,R. Mühren,3978181905,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425509,198,74,1,18,5,ed5nwjz5za3oyi20nxzgqivmx,1,33.5,42.1,2023-01-14T18:06:19.358Z,2023-01-16T11:21:55Z,3981207119,178,,3978182013,285,,3978182057,233,157,3978182011,56,Back,,,,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425521,199,49,1,18,8,ed5nwjz5za3oyi20nxzgqivmx,1,37.2,59,2023-01-14T18:06:22.158Z,2023-01-16T11:22:02Z,,,,,,,,,,,,,,,,,,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425545,200,1,1,18,8,ed5nwjz5za3oyi20nxzgqivmx,1,37.2,59,2023-01-14T18:06:22.206Z,2023-01-16T11:23:24Z,3978182223,56,Back,3981208553,178,,3978182225,140,48.4,3978182231,213,6.2,3978182229,212,11.8,3978182227,141,57.6,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425559,201,1,1,18,11,ed5nwjz5za3oyi20nxzgqivmx,1,44.7,58.3,2023-01-14T18:06:24.601Z,2023-01-16T11:23:41Z,3978182307,141,75.0,3978182309,212,11.4,3978182311,213,1.6,3981208877,178,,3978182303,56,Back,3978182305,140,44.2,,,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425567,202,1,1,18,12,ed5nwjz5za3oyi20nxzgqivmx,0,42.3,73.4,2023-01-14T18:06:25.859Z,2023-01-16T11:23:44Z,3978182351,212,12.1,3981208919,178,,3978182343,56,Center,3978182349,141,61.6,3978182353,213,5.6,3978182347,140,50.9,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425603,158,1,1,18,13,6g9qrm72224jrk6tkxxxi8a9n,1,46.6,38.8,2023-01-14T18:06:26.392Z,2023-01-16T11:23:50Z,3981209047,178,,3978182569,212,7.6,3978182563,56,Back,3978182565,140,41.6,3978182567,141,30.7,3978182571,213,4.0,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425607,159,49,1,18,14,6g9qrm72224jrk6tkxxxi8a9n,1,41.6,30.7,2023-01-14T18:06:27.417Z,2023-01-16T11:23:54Z,,,,,,,,,,,,,,,,,,,,,,,,,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425617,160,1,1,18,15,6g9qrm72224jrk6tkxxxi8a9n,1,41.6,30.7,2023-01-14T18:06:28.991Z,2023-01-16T11:23:57Z,3978182631,141,38.0,3978182629,140,38.4,3978182633,212,6.0,3981209189,178,,3978182635,213,2.2,3978182627,56,Back,,,,,,,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425631,161,1,1,18,19,6g9qrm72224jrk6tkxxxi8a9n,1,38.4,38,2023-01-14T18:06:33.386Z,2023-01-16T11:24:03Z,3978182691,140,53.4,3978182689,56,Center,3978182697,213,0.3,3978182693,141,44.3,3978182695,212,16.3,3981209291,178,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497997849,884,67,1,18,21,6g9qrm72224jrk6tkxxxi8a9n,1,54.9,47.6,2023-01-14T18:06:34.506Z,2023-01-17T08:18:51Z,3981229805,233,910,,,,,,,,,,,,,,,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497997845,910,67,1,18,21,ed5nwjz5za3oyi20nxzgqivmx,0,45.1,52.4,2023-01-14T18:06:34.507Z,2023-01-16T11:43:53Z,3981229809,233,884,,,,,,,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425635,162,61,1,18,21,6g9qrm72224jrk6tkxxxi8a9n,0,53.4,44.3,2023-01-14T18:06:34.636Z,2023-01-17T08:18:52Z,3981209339,178,,3978182717,56,Center,,,,,,,,,,,,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425643,203,49,1,18,22,ed5nwjz5za3oyi20nxzgqivmx,1,46.8,58.7,2023-01-14T18:06:36.089Z,2023-01-16T11:24:11Z,,,,,,,,,,,,,,,,,,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425665,204,1,1,18,22,ed5nwjz5za3oyi20nxzgqivmx,0,46.8,58.7,2023-01-14T18:06:36.122Z,2023-01-16T11:24:14Z,3978182915,212,43.4,3978182913,141,39.4,3978182919,1,,3981209441,178,,3978182911,140,86.2,3978182909,56,Center,3978182917,213,6.0,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425671,163,49,1,18,26,6g9qrm72224jrk6tkxxxi8a9n,1,14.6,62.9,2023-01-14T18:06:40.308Z,2023-01-16T11:24:18Z,,,,,,,,,,,,,,,,,,,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425721,164,1,1,18,32,6g9qrm72224jrk6tkxxxi8a9n,1,14.3,56.7,2023-01-14T18:06:45.955Z,2023-01-16T11:24:20Z,3978183239,212,20.5,3978183241,213,5.1,3978183233,56,Back,3981209591,178,,3979793783,189,,3978183235,140,22.2,3978183237,141,29.1,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425725,165,1,1,18,33,6g9qrm72224jrk6tkxxxi8a9n,1,22.3,28.9,2023-01-14T18:06:47.078Z,2023-01-16T11:24:22Z,3979793667,189,,3978183267,213,5.5,3981209621,178,,3978183261,140,38.9,3978183259,56,Back,3978183263,141,3.5,3978183265,212,24.5,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425749,166,1,1,18,34,6g9qrm72224jrk6tkxxxi8a9n,1,39.2,4.6,2023-01-14T18:06:47.543Z,2023-01-16T11:24:25Z,3978183417,213,0.8,3981209679,178,,3978183411,140,52.3,3978183409,56,Center,3978183415,212,19.2,3978183413,141,24.2,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425771,167,1,1,18,38,6g9qrm72224jrk6tkxxxi8a9n,1,45.6,27.9,2023-01-14T18:06:52.239Z,2023-01-16T11:24:28Z,3978183545,141,53.3,3978183541,56,Back,3978183543,140,36.3,3978183547,212,19.8,3978183549,213,2.1,3981209705,178,,,,,,,,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425785,168,1,1,18,43,6g9qrm72224jrk6tkxxxi8a9n,1,36.5,50.4,2023-01-14T18:06:56.461Z,2023-01-16T11:24:30Z,3978183629,213,4.1,3978183619,140,32.3,3981209733,178,,3978183625,212,7.3,3978183621,141,41.8,3978183617,56,Back,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425841,169,1,1,18,44,6g9qrm72224jrk6tkxxxi8a9n,1,32.3,41.8,2023-01-14T18:06:58.154Z,2023-01-16T11:24:33Z,3978183959,140,32.9,3981209761,178,,3978183963,212,14.0,3978183965,213,4.8,3978183957,56,Back,3978183961,141,21.3,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425989,177,3,1,18,47,6g9qrm72224jrk6tkxxxi8a9n,1,33.2,51.8,2023-01-14T18:07:01.353Z,2023-01-16T11:24:38Z,3978184737,285,,3979796129,464,,3978186191,233,206,3981209815,178,,3978184735,56,Back,,,,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425899,206,45,1,18,47,ed5nwjz5za3oyi20nxzgqivmx,0,66.8,48.2,2023-01-14T18:07:01.353Z,2023-01-16T11:24:38Z,3978186207,286,,3978184207,56,Center,3978186203,233,177,,,,,,,,,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425901,170,1,1,18,49,6g9qrm72224jrk6tkxxxi8a9n,1,36.5,58.5,2023-01-14T18:07:03.046Z,2023-01-16T11:24:49Z,3978184213,140,35.3,3978184215,141,88.2,3978184219,213,1.6,3981210005,178,,3978184211,56,Back,3978184217,212,20.2,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425923,171,1,1,18,57,6g9qrm72224jrk6tkxxxi8a9n,1,41.5,79.3,2023-01-14T18:07:10.999Z,2023-01-16T11:24:53Z,3978184333,141,86.8,3978184335,212,13.1,3981210059,178,,3978184337,213,2.7,3978184325,56,Back,3978184329,140,30.0,,,,,,,f15kg1dhysflr9u8igyvhxkdm,F. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425941,172,1,1,19,3,6g9qrm72224jrk6tkxxxi8a9n,1,28.7,79.1,2023-01-14T18:07:16.661Z,2023-01-16T11:25:00Z,3981210207,178,,3978184429,141,65.8,3978184431,212,10.0,3978184425,56,Back,3978184427,140,24.6,3978184433,213,4.3,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425955,173,1,1,19,5,6g9qrm72224jrk6tkxxxi8a9n,1,24.4,67.9,2023-01-14T18:07:18.847Z,2023-01-16T11:25:04Z,3978184531,56,Back,3981210297,178,,3978184537,212,16.6,3978184533,140,32.4,3978184535,141,89.0,3978184539,213,1.0,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425957,174,1,1,19,6,6g9qrm72224jrk6tkxxxi8a9n,0,32.4,89,2023-01-14T18:07:19.996Z,2023-01-16T11:25:07Z,3978184593,236,,3978184547,56,Back,3978184595,233,207,3978184553,212,2.3,3978184555,213,6.3,3978184599,286,,3978184549,140,34.6,3978184551,141,88.9,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,3978184545,168,,3981210369,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425963,207,74,1,19,6,ed5nwjz5za3oyi20nxzgqivmx,1,62.2,9.2,2023-01-14T18:07:20.096Z,2023-01-16T11:25:12Z,3981210409,178,,3978184605,233,174,3978184579,285,,3978184577,56,Right,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425961,175,61,1,19,6,6g9qrm72224jrk6tkxxxi8a9n,1,32.9,89.7,2023-01-14T18:07:20.256Z,2023-01-16T11:25:16Z,3978184575,56,Back,3981210493,178,,,,,,,,,,,,,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425971,208,49,1,19,8,ed5nwjz5za3oyi20nxzgqivmx,1,64.6,8.9,2023-01-14T18:07:21.647Z,2023-01-16T11:25:22Z,,,,,,,,,,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425975,209,1,1,19,8,ed5nwjz5za3oyi20nxzgqivmx,1,64.8,8.8,2023-01-14T18:07:21.666Z,2023-01-16T11:25:31Z,3978184645,212,7.0,3981210609,178,,3978184643,141,14.6,3978184641,140,70.3,3978184639,56,Right,3978184647,213,0.6,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425977,210,50,1,19,10,ed5nwjz5za3oyi20nxzgqivmx,1,69.8,16.9,2023-01-14T18:07:23.394Z,2023-01-16T11:25:35Z,3978184659,233,176,3978184651,56,Right,3978184653,286,,,,,,,,,,,,,,,,,btfanvej91yogqzfml4vmsmei,M. Biereth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497425973,176,7,1,19,10,6g9qrm72224jrk6tkxxxi8a9n,0,30.2,83.1,2023-01-14T18:07:23.519Z,2023-01-16T11:25:38Z,3978184655,233,210,3979800241,383,,3978184609,56,Back,3981210695,178,,3978184613,285,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426021,211,1,1,19,14,ed5nwjz5za3oyi20nxzgqivmx,1,59.2,32.2,2023-01-14T18:07:27.459Z,2023-01-16T11:25:42Z,3978184935,213,2.0,3978184927,56,Center,3978184933,212,17.3,3981210777,178,,3978184929,140,53.1,3978184931,141,55.8,,,,,,,btfanvej91yogqzfml4vmsmei,M. Biereth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426029,212,1,1,19,15,ed5nwjz5za3oyi20nxzgqivmx,0,53.3,57.1,2023-01-14T18:07:29.240Z,2023-01-16T11:25:53Z,3979823191,286,,3978184963,212,1.8,3978184959,140,54.6,3978184965,213,0.7,3980554461,233,824,3979823189,236,,3978184957,56,Center,3981210831,389,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,3978184961,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497733229,824,74,1,19,15,6g9qrm72224jrk6tkxxxi8a9n,1,45.2,41.8,2023-01-14T18:07:29.273Z,2023-01-16T11:25:50Z,3979822373,285,,3979822371,56,Back,3980554469,233,212,3981210885,178,,,,,,,,,,,,,,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426025,178,49,1,19,18,6g9qrm72224jrk6tkxxxi8a9n,1,28.3,35.7,2023-01-14T18:07:31.530Z,2023-01-16T11:25:59Z,,,,,,,,,,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497426063,179,1,1,19,18,6g9qrm72224jrk6tkxxxi8a9n,1,27.5,47.4,2023-01-14T18:07:31.545Z,2023-01-16T11:26:08Z,3978185463,210,14,3978185149,140,67.4,3981211205,178,,3978185151,141,21.1,3978185159,213,5.9,3978185147,56,Right,3978185155,212,45.6,3978185163,1,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
