id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/10/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value,qualifier/23/id,qualifier/23/qualifierId,qualifier/23/value,qualifier/14/value,qualifier/18/value
2495920097,165,1,1,21,51,6g9qrm72224jrk6tkxxxi8a9n,1,54.5,8.6,2023-01-08T13:54:52.123Z,2023-01-10T11:01:25Z,3970248703,56,Back,3970248711,213,2.8,3970248709,212,25.9,3972424751,178,,3970248705,140,31.2,3970248707,141,20.9,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920141,166,1,1,22,0,6g9qrm72224jrk6tkxxxi8a9n,1,30.6,21.6,2023-01-08T13:55:00.744Z,2023-01-10T11:01:28Z,3970248965,155,,3970248967,56,Center,3972424771,178,,3970248977,1,,3970248975,213,0.0,3970248969,140,95.8,3970248971,141,24.0,3970248973,212,68.5,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920147,167,61,1,22,5,6g9qrm72224jrk6tkxxxi8a9n,0,95.8,24,2023-01-08T13:55:05.883Z,2023-01-10T11:01:43Z,3972424911,178,,3970248981,56,Center,,,,,,,,,,,,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920145,209,49,1,22,6,ears40cp6opsgvhsy0dgyszpd,1,4.8,70.2,2023-01-08T13:55:06.620Z,2023-01-10T11:01:51Z,,,,,,,,,,,,,,,,,,,,,,,,,8ylvnl689iweg2r9d0ioj771m,M. Tol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920153,210,1,1,22,6,ears40cp6opsgvhsy0dgyszpd,0,6.2,70.2,2023-01-08T13:55:07.321Z,2023-01-10T11:03:19Z,3970249013,212,18.2,3970249011,141,72.7,3970249009,140,23.5,3970249015,213,0.1,3970249007,56,Back,3972425769,178,,,,,,,,8ylvnl689iweg2r9d0ioj771m,M. Tol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920167,168,49,1,22,8,6g9qrm72224jrk6tkxxxi8a9n,1,75.7,30,2023-01-08T13:55:09.060Z,2023-01-10T11:03:28Z,,,,,,,,,,,,,,,,,,,,,,,,,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920197,169,1,1,22,12,6g9qrm72224jrk6tkxxxi8a9n,1,76.5,30.1,2023-01-08T13:55:12.763Z,2023-01-10T11:03:42Z,3970249181,140,88.1,3970249183,141,21.6,3970249179,56,Center,3972426023,178,,3970249185,212,13.5,3970249187,213,5.8,,,,,,,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920201,170,1,1,22,13,6g9qrm72224jrk6tkxxxi8a9n,0,90.6,23.5,2023-01-08T13:55:14.291Z,2023-01-10T11:03:46Z,3970249235,2,,3971684173,224,,3970249245,212,18.7,3970249247,213,1.2,3972426105,178,,3970249241,140,96.9,3970249243,141,49.3,3970249395,233,212,8822s8ns7oyvjqade4oaxzg0l,O. Buur,3970249239,56,3971684175,20,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920225,211,12,1,22,14,ears40cp6opsgvhsy0dgyszpd,1,3,51.3,2023-01-08T13:55:14.973Z,2023-01-10T11:04:03Z,3970249365,212,18.2,3970249367,213,4.8,3972426249,389,,3972426251,21,,3970249359,56,Back,3970249363,141,24.7,3970249361,140,4.5,,,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920221,171,1,1,22,16,6g9qrm72224jrk6tkxxxi8a9n,0,95.6,76.9,2023-01-08T13:55:17.298Z,2023-01-10T11:04:12Z,3970249333,56,Center,3970249339,212,2.1,3971684101,236,,3971684103,286,,3971684293,72,,3970249337,141,73.8,3970249329,2,,3970249341,213,4.8,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,3971684087,224,3972426301,178,,3971757963,233,,3970249335,140,95.7,,,,,,,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,,,
2495920229,212,12,1,22,16,ears40cp6opsgvhsy0dgyszpd,1,3.8,26.5,2023-01-08T13:55:17.366Z,2023-01-10T11:04:18Z,3972426345,178,,3970249373,56,Back,3970249371,185,,3970249401,233,171,,,,,,,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920233,172,6,1,22,17,6g9qrm72224jrk6tkxxxi8a9n,1,98.4,80.5,2023-01-08T13:55:18.444Z,2023-01-10T11:04:22Z,3970249419,233,213,3970249405,56,Left,3970249407,73,,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920235,213,6,1,22,17,ears40cp6opsgvhsy0dgyszpd,0,1.6,19.5,2023-01-08T13:55:18.444Z,2023-01-10T11:04:21Z,3970249429,233,172,3970249409,56,Back,3970249411,73,,,,,,,,,,,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920441,173,1,1,22,53,6g9qrm72224jrk6tkxxxi8a9n,0,99.5,99.5,2023-01-08T13:55:53.958Z,2023-01-10T11:04:27Z,3970250417,2,,3970250421,155,,3970250423,224,,3970250441,1,,3972426403,178,,3970250427,140,91.5,3970250419,6,,3971684569,72,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,3970250433,212,3970250431,141,45.5,3970250425,56,37.7,3970250437,213,4.5,,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,
2495920927,229,44,1,22,55,ears40cp6opsgvhsy0dgyszpd,1,9,51,2023-01-08T13:55:55.949Z,2023-01-10T13:53:14Z,3970252943,233,178,3970252941,285,,3970252939,56,Back,,,,,,,,,,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920655,178,44,1,22,55,6g9qrm72224jrk6tkxxxi8a9n,0,91,49,2023-01-08T13:55:55.950Z,2023-01-10T11:05:14Z,3970252949,233,229,3970251533,286,,3970251529,56,Center,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920461,214,12,1,22,55,ears40cp6opsgvhsy0dgyszpd,1,8.2,49.9,2023-01-08T13:55:55.976Z,2023-01-10T13:53:15Z,3970250543,56,Back,3970250809,15,,3970250549,212,9.0,3970250551,213,1.0,3972426807,388,,3970250545,140,12.9,3970250547,141,60.9,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920493,174,13,1,22,57,6g9qrm72224jrk6tkxxxi8a9n,1,87.1,38,2023-01-08T13:55:58.160Z,2023-01-10T11:05:30Z,3970251173,103,77.8,3970251179,108,,3970250699,56,Center,3970250879,25,,3970250697,17,,3970251185,230,98.2,3970251177,215,,3970251183,458,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,3970251181,328,3970251169,102,57.0,3970250881,72,,3972426895,388,,,3970251187,231,47.7,3970251167,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920507,175,5,1,22,59,6g9qrm72224jrk6tkxxxi8a9n,0,100.9,62.9,2023-01-08T13:55:59.917Z,2023-01-10T11:05:33Z,3970250755,56,Center,3970250757,346,,3970250805,233,215,,,,,,,,,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920465,215,5,1,22,59,ears40cp6opsgvhsy0dgyszpd,1,-0.9,37.1,2023-01-08T13:55:59.917Z,2023-01-10T11:05:33Z,3970250801,233,175,3970250567,346,,3970250565,56,Back,,,,,,,,,,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920579,216,1,1,23,10,ears40cp6opsgvhsy0dgyszpd,1,4.5,47.6,2023-01-08T13:56:10.640Z,2023-01-10T11:05:38Z,3970251133,237,,3970251123,140,6.3,3970251121,56,Back,3970251129,213,4.9,3970251127,212,10.0,3970251119,124,,3970251125,141,33.1,,,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920597,217,1,1,23,11,ears40cp6opsgvhsy0dgyszpd,1,7.8,27.6,2023-01-08T13:56:12.505Z,2023-01-10T11:05:41Z,3970251247,56,Back,3970251253,212,16.5,3970251251,141,6.2,3970251255,213,5.2,3970251249,140,15.2,3972426997,178,,,,,,,,8ylvnl689iweg2r9d0ioj771m,M. Tol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920599,218,3,1,23,15,ears40cp6opsgvhsy0dgyszpd,0,19.7,5.3,2023-01-08T13:56:15.702Z,2023-01-10T11:05:45Z,3970251261,285,,3970251371,233,176,3971685089,464,,3970251259,56,Back,3972427033,178,,,,,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920621,176,7,1,23,15,6g9qrm72224jrk6tkxxxi8a9n,1,80.3,94.7,2023-01-08T13:56:15.834Z,2023-01-10T11:05:49Z,3972427075,178,,3970251365,286,,3970251367,233,218,3970251363,56,Left,3970251361,167,,3971685099,385,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920623,177,5,1,23,15,6g9qrm72224jrk6tkxxxi8a9n,0,82.1,101.8,2023-01-08T13:56:16.368Z,2023-01-10T11:05:52Z,3970251627,233,219,3970251375,56,Left,3970251377,347,,,,,,,,,,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920671,219,5,1,23,15,ears40cp6opsgvhsy0dgyszpd,1,17.9,-1.8,2023-01-08T13:56:16.368Z,2023-01-10T11:05:51Z,3970251619,233,177,3970251615,56,Back,3970251617,347,,,,,,,,,,,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920673,220,1,1,23,26,ears40cp6opsgvhsy0dgyszpd,1,16.5,0,2023-01-08T13:56:26.977Z,2023-01-10T11:05:53Z,3970251635,107,,3970251637,56,Back,3970251645,213,0.7,3970251641,141,6.2,3970251643,212,8.7,3970251639,140,22.9,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920681,221,1,1,23,27,ears40cp6opsgvhsy0dgyszpd,1,22.1,5.6,2023-01-08T13:56:27.955Z,2023-01-10T11:06:01Z,3970251699,213,3.3,3970251691,56,Back,3970251693,140,18.2,3972427167,178,,3970251695,141,4.6,3970251697,212,4.2,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920687,222,1,1,23,28,ears40cp6opsgvhsy0dgyszpd,0,18.8,5.3,2023-01-08T13:56:29.124Z,2023-01-10T11:06:06Z,3970251725,141,49.6,3970251727,212,41.4,3970251719,157,,3972427209,178,,3970251729,213,0.8,3970251723,140,45.8,3970251731,1,,3970251721,56,Back,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920705,179,1,1,23,31,6g9qrm72224jrk6tkxxxi8a9n,0,54.7,50.7,2023-01-08T13:56:31.957Z,2023-01-10T11:06:12Z,3972427261,178,,3970251827,141,86.3,3970251825,140,53.3,3970251829,212,24.3,3970251821,155,,3970251823,56,Left,3970251831,213,1.6,,,,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920759,180,45,1,23,36,6g9qrm72224jrk6tkxxxi8a9n,0,31.9,95,2023-01-08T13:56:36.854Z,2023-01-10T11:06:45Z,3970252059,56,Back,3970252061,285,,3970252097,233,223,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920747,223,3,1,23,36,ears40cp6opsgvhsy0dgyszpd,1,68.1,5,2023-01-08T13:56:36.854Z,2023-01-10T11:06:44Z,3971685389,464,,3970252017,286,,3970252015,56,Right,3972427487,178,,3970252075,233,180,,,,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920755,224,3,1,23,37,ears40cp6opsgvhsy0dgyszpd,0,65.1,3.4,2023-01-08T13:56:38.400Z,2023-01-10T11:06:55Z,3971685465,464,,3970252039,56,Right,3970252041,286,,3972427543,178,,3970252161,233,181,,,,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920765,181,7,1,23,38,6g9qrm72224jrk6tkxxxi8a9n,1,34.9,96.6,2023-01-08T13:56:38.591Z,2023-01-10T11:07:02Z,3970252105,56,Back,3970252117,233,224,3970252107,285,,3970252103,167,,3971685501,385,,3972427589,178,,,,,,,,f15kg1dhysflr9u8igyvhxkdm,F. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920767,182,5,1,23,38,6g9qrm72224jrk6tkxxxi8a9n,0,35,102,2023-01-08T13:56:38.993Z,2023-01-10T11:07:05Z,3970252195,233,225,3970252109,56,Back,3970252111,347,,,,,,,,,,,,,,,,,f15kg1dhysflr9u8igyvhxkdm,F. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920769,225,5,1,23,38,ears40cp6opsgvhsy0dgyszpd,1,65,-2,2023-01-08T13:56:38.993Z,2023-01-10T11:07:05Z,3970252113,56,Right,3970252115,347,,3970252133,233,182,,,,,,,,,,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920785,226,1,1,23,42,ears40cp6opsgvhsy0dgyszpd,1,64.7,0,2023-01-08T13:56:42.581Z,2023-01-10T11:07:08Z,3970252231,141,6.4,3970252233,212,33.4,3970252229,140,96.1,3970252227,56,Right,3970252237,1,,3970252235,213,0.2,3970252225,107,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920789,227,1,1,23,45,ears40cp6opsgvhsy0dgyszpd,0,96.7,6.7,2023-01-08T13:56:45.674Z,2023-01-10T11:07:11Z,3972427661,178,,3970252265,141,37.7,3970252267,212,23.0,3970252257,2,,3971685679,224,,3971685681,20,,3970252259,155,,3970252269,213,2.0,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,3970252263,140,3970252261,56,Center,,,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920859,183,12,1,23,46,6g9qrm72224jrk6tkxxxi8a9n,1,14.4,58.4,2023-01-08T13:56:47.201Z,2023-01-10T11:07:18Z,3970252621,213,0.5,3970252615,140,51.8,3970252617,141,93.8,3970252619,212,46.1,3972427695,178,,3970252613,56,Left,,,,,,,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920865,184,4,1,23,53,6g9qrm72224jrk6tkxxxi8a9n,1,50.2,93.1,2023-01-08T13:56:53.951Z,2023-01-10T11:07:36Z,3970252639,13,,3970252641,295,,3970252643,56,Left,3970252701,233,228,3970252645,152,,3970252647,286,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920869,228,4,1,23,53,ears40cp6opsgvhsy0dgyszpd,0,49.8,6.9,2023-01-08T13:56:53.952Z,2023-01-10T11:07:36Z,3970252665,13,,3970252667,295,,3970252669,56,Back,3972427831,178,,3970252673,285,,3970252671,152,,3970252705,233,184,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920965,185,1,1,24,2,6g9qrm72224jrk6tkxxxi8a9n,1,51.5,95.9,2023-01-08T13:57:03.167Z,2023-01-10T11:07:41Z,3970253105,212,13.5,3970253097,152,,3970253099,56,Back,3972427873,178,,3970253107,213,3.5,3970253095,5,,3970253101,140,39.5,3970253103,141,88.6,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,3970253549,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920971,186,1,1,24,8,6g9qrm72224jrk6tkxxxi8a9n,1,39.5,88.6,2023-01-08T13:57:08.668Z,2023-01-10T11:07:44Z,3970253171,213,4.5,3970253163,56,Back,3970253169,212,18.8,3970253561,189,,3970253167,141,61.8,3970253165,140,35.2,3972427895,178,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920995,187,1,1,24,9,6g9qrm72224jrk6tkxxxi8a9n,1,35.2,62.3,2023-01-08T13:57:10.236Z,2023-01-10T11:07:53Z,3970253279,1,,3970253273,141,5.2,3970253263,155,,3972428003,178,,3970253269,140,62.2,3970253277,213,5.3,3970253275,212,48.1,3970253265,56,Right,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495921003,188,1,1,24,14,6g9qrm72224jrk6tkxxxi8a9n,0,62.5,2.3,2023-01-08T13:57:14.976Z,2023-01-10T11:08:01Z,3970253299,141,7.9,3970253303,213,0.8,3970253301,212,5.5,3970253297,140,66.3,3970253295,56,Right,3972428067,178,,,,,,,,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495920989,230,8,1,24,14,ears40cp6opsgvhsy0dgyszpd,1,29.7,93.6,2023-01-08T13:57:15.360Z,2023-01-10T11:08:14Z,3972428181,178,,3970253243,56,Back,3971686115,384,,,,,,,,,,,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495921001,231,49,1,24,16,ears40cp6opsgvhsy0dgyszpd,1,36.9,88.1,2023-01-08T13:57:16.981Z,2023-01-10T11:08:21Z,,,,,,,,,,,,,,,,,,,,,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495921021,232,1,1,24,17,ears40cp6opsgvhsy0dgyszpd,1,39.5,84.7,2023-01-08T13:57:18.280Z,2023-01-10T11:08:29Z,3970253391,213,5.9,3970253383,56,Center,3970253389,212,16.0,3972428323,178,,3970253385,140,53.8,3970253387,141,76.6,,,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495921025,233,4,1,24,19,ears40cp6opsgvhsy0dgyszpd,1,54,75.6,2023-01-08T13:57:19.596Z,2023-01-10T11:10:42Z,3970253533,13,,3970253539,286,,3970253545,233,189,3970253885,295,,3970253409,56,Center,3970253535,152,,,,,,,,cgsirikez39wlx8lhu1uo00yd,T. Boere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495921041,189,4,1,24,19,6g9qrm72224jrk6tkxxxi8a9n,0,46,24.4,2023-01-08T13:57:19.597Z,2023-01-10T11:10:41Z,3970254189,295,,3970253483,13,,3970253551,233,233,3972429455,178,,3970253495,285,,3970253487,152,,3970253485,56,Back,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495921027,234,43,1,24,19,ears40cp6opsgvhsy0dgyszpd,1,0,0,2023-01-08T13:57:20.292Z,2023-01-08T13:57:22Z,3970253475,144,61,3970253421,56,Center,,,,,,,,,,,,,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495921141,235,1,1,24,41,ears40cp6opsgvhsy0dgyszpd,1,54.6,74.2,2023-01-08T13:57:41.859Z,2023-01-10T11:10:47Z,3970254019,213,4.3,3970254009,152,,3970254011,56,Back,3970254013,140,45.9,3972429511,178,,3970254007,5,,3970254017,212,23.2,3970254015,141,42.8,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495921173,236,1,1,24,45,ears40cp6opsgvhsy0dgyszpd,1,45.9,41.9,2023-01-08T13:57:45.697Z,2023-01-10T11:10:50Z,3972429569,178,,3970254145,213,4.9,3970254137,56,Back,3970254139,140,48.2,3970254143,212,14.1,3970254141,141,21.5,,,,,,,8ylvnl689iweg2r9d0ioj771m,M. Tol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495921191,237,1,1,24,47,ears40cp6opsgvhsy0dgyszpd,1,47,16.4,2023-01-08T13:57:48.400Z,2023-01-10T11:10:55Z,3970254243,213,6.1,3970254241,212,44.9,3972429597,178,,3970254233,155,,3970254239,141,5.3,3970254237,140,89.2,3970254235,56,Right,3970254245,1,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495921195,238,50,1,24,51,ears40cp6opsgvhsy0dgyszpd,1,89.2,6.3,2023-01-08T13:57:51.996Z,2023-01-11T06:32:48Z,3970254613,233,190,3970254601,286,,3970254253,56,Right,,,,,,,,,,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495921219,190,7,1,24,51,6g9qrm72224jrk6tkxxxi8a9n,1,10.8,93.7,2023-01-08T13:57:52.069Z,2023-01-10T11:11:14Z,3972429775,178,,3970254367,285,,3970254365,56,Back,3970254607,233,238,3971686369,385,,3970254363,167,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495921221,191,6,1,24,53,6g9qrm72224jrk6tkxxxi8a9n,0,0,89,2023-01-08T13:57:53.853Z,2023-01-10T11:11:17Z,3970254369,56,Back,3970254373,73,,3970254405,233,239,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495921217,239,6,1,24,53,ears40cp6opsgvhsy0dgyszpd,1,100,11,2023-01-08T13:57:53.853Z,2023-01-10T11:11:17Z,3970254389,233,191,3970254361,75,,3970254359,56,Right,,,,,,,,,,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495921317,240,1,1,25,21,ears40cp6opsgvhsy0dgyszpd,1,99.5,0.5,2023-01-08T13:58:21.886Z,2023-01-10T11:11:20Z,3970254897,212,45.3,3972429861,178,,3970254887,56,Center,3970254883,155,,3970254881,6,,3970254889,140,96.6,3970254893,141,66.9,3970254901,1,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,3970254899,213,3970254885,223,,3970254879,2,1.6,3971686453,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495921329,241,1,1,25,23,ears40cp6opsgvhsy0dgyszpd,1,96.6,69.6,2023-01-08T13:58:24.053Z,2023-01-10T11:11:27Z,3970254949,140,88.9,3970254955,213,3.8,3970254951,141,60.9,3970254953,212,10.0,3972429923,388,,3970254947,56,Center,3970254945,3,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
