id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/8/value,qualifier/11/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/17/value
2451581881,269,13,1,27,31,89w5c6pw7vn0dxypi61tt0g4k,1,76.8,48.2,2022-08-27T15:00:08.271Z,2022-08-28T20:32:35Z,3735362419,215,,3735362415,102,54.8,3735362427,231,50.4,3741694157,178,,3735362413,74,,3735361623,18,,3735362421,328,,3735362423,458,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,3735362425,230,3735361891,24,3735361893,72,,3735362417,103,3735361625,56,Center,,98.0,63.9,,,,,,,,,,,,,,,,,,,,,,
2451581877,219,5,1,27,32,b79uipsy57y1jqpy07h4i5ovk,1,-0.9,45,2022-08-27T15:00:09.533Z,2022-08-28T20:32:51Z,3735361613,56,Back,3735361771,233,270,3735361615,346,,,,,,,,,,,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451581895,270,5,1,27,32,89w5c6pw7vn0dxypi61tt0g4k,0,100.9,55,2022-08-27T15:00:09.533Z,2022-08-28T20:32:50Z,3735361727,346,,3735361725,56,Center,3735537707,233,219,,,,,,,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582079,220,1,1,27,48,b79uipsy57y1jqpy07h4i5ovk,1,3.8,55.4,2022-08-27T15:00:25.124Z,2022-08-28T20:33:20Z,3735362685,237,,3735362673,141,88.1,3735362671,140,10.0,3735362669,56,Back,3735362931,189,,3735362667,124,,3735362675,212,23.2,3735362679,213,1.3,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582099,221,1,1,27,48,b79uipsy57y1jqpy07h4i5ovk,0,10,88.1,2022-08-27T15:00:25.450Z,2022-08-28T20:33:13Z,3735362749,56,Left,3735362753,141,85.6,3735362751,140,55.8,3741697661,178,,3735362757,213,6.2,3735362747,155,,3735362759,1,,3735362755,212,48.1,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,3735363003,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582125,271,1,1,27,51,89w5c6pw7vn0dxypi61tt0g4k,1,36.5,14.9,2022-08-27T15:00:28.578Z,2022-08-28T20:33:32Z,3735362881,213,0.0,3741699347,388,,3735362879,212,13.3,3735362875,140,49.2,3735362873,56,Back,3735362871,3,,3735362877,141,15.5,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582133,272,49,1,27,52,89w5c6pw7vn0dxypi61tt0g4k,1,48.2,16.1,2022-08-27T15:00:29.285Z,2022-08-28T20:33:44Z,,,,,,,,,,,,,,,,,,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452947045,1476,43,1,27,52,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-08-27T15:00:29.978Z,2022-08-29T09:30:18Z,3742662773,178,0,3742663513,144,82,,,,,,,,,,,,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452947191,1319,83,1,27,52,b79uipsy57y1jqpy07h4i5ovk,1,51.9,82.5,2022-08-27T15:00:29.979Z,2022-08-29T09:30:22Z,3742663673,399,450072,,,,,,,,,,,,,,,,,,,,,,7sa0cx70w7dc0ahu5sm0ziz11,R. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582179,273,1,1,27,57,89w5c6pw7vn0dxypi61tt0g4k,1,39.7,15.6,2022-08-27T15:00:34.334Z,2022-08-28T20:33:51Z,3735363115,212,29.4,3735363117,213,3.1,3735363111,140,11.8,3735363113,141,18.6,3735363109,56,Back,3741701193,178,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582213,274,1,1,27,59,89w5c6pw7vn0dxypi61tt0g4k,1,11.8,18.6,2022-08-27T15:00:36.559Z,2022-08-28T20:33:55Z,3735363247,141,42.2,3735363243,56,Back,3735363245,140,1.0,3735363249,212,19.7,3741701517,178,,3735363251,213,2.2,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582245,275,1,1,28,2,89w5c6pw7vn0dxypi61tt0g4k,1,6.1,46,2022-08-27T15:00:39.420Z,2022-08-28T20:34:04Z,3735363389,140,15.5,3735363395,213,1.3,3741702349,178,,3735363393,212,35.5,3735363391,141,96.2,3735363397,1,,3735363387,56,Back,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582277,276,1,1,28,5,89w5c6pw7vn0dxypi61tt0g4k,1,15.5,96.2,2022-08-27T15:00:42.605Z,2022-08-28T20:34:12Z,3741703003,178,,3735363549,140,38.5,3735363553,212,29.3,3735363551,141,71.8,3735363547,56,Back,3735363555,213,5.7,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582325,277,1,1,28,7,89w5c6pw7vn0dxypi61tt0g4k,1,38.7,71.8,2022-08-27T15:00:44.123Z,2022-08-28T20:34:30Z,3735363809,141,86.0,3735363805,56,Back,3735363811,212,10.8,3741704031,178,,3735363813,213,2.0,3739489409,156,,3735363807,140,34.1,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582339,278,1,1,28,9,89w5c6pw7vn0dxypi61tt0g4k,1,32.3,86.6,2022-08-27T15:00:46.108Z,2022-08-28T20:34:41Z,3735363889,212,9.4,3735363885,140,37.0,3735363883,56,Back,3735363887,141,98.3,3735363891,213,1.0,3741705949,178,,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582351,279,3,1,28,10,89w5c6pw7vn0dxypi61tt0g4k,0,43.4,97.6,2022-08-27T15:00:47.080Z,2022-08-28T20:34:58Z,3739490035,464,,3735363975,233,222,3741707541,178,,3735363961,286,,3735363959,56,Back,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582305,222,7,1,28,10,b79uipsy57y1jqpy07h4i5ovk,1,56.6,2.4,2022-08-27T15:00:47.291Z,2022-08-28T20:35:05Z,3741708177,178,,3735363997,233,279,3735363683,56,Right,3735363985,167,,3739489927,383,,3735363685,285,,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582329,223,5,1,28,11,b79uipsy57y1jqpy07h4i5ovk,0,58.1,-2,2022-08-27T15:00:47.994Z,2022-08-28T20:35:12Z,3735363835,347,,3735363833,56,Right,3735537811,233,280,,,,,,,,,,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582487,280,5,1,28,11,89w5c6pw7vn0dxypi61tt0g4k,1,41.9,102,2022-08-27T15:00:47.994Z,2022-08-28T20:35:12Z,3735537751,233,223,3735364673,347,,3735364671,56,Back,,,,,,,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582499,281,1,1,28,31,89w5c6pw7vn0dxypi61tt0g4k,1,38.6,100,2022-08-27T15:01:08.004Z,2022-08-28T20:35:23Z,3735364721,212,10.4,3735364723,213,5.3,3735364715,56,Back,3735364719,141,89.1,3735364717,140,43.9,3735364713,107,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452947865,1492,43,1,28,31,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-08-27T15:01:08.983Z,2022-08-29T09:31:44Z,3742667603,144,82,3742667491,178,0,,,,,,,,,,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582509,282,1,1,28,31,89w5c6pw7vn0dxypi61tt0g4k,1,43.9,89.1,2022-08-27T15:01:08.986Z,2022-08-28T20:35:37Z,3735364761,56,Back,3735364767,212,8.9,3735364763,140,37.4,3741711441,178,,3735364769,213,2.4,3735364765,141,97.5,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582539,283,1,1,28,33,89w5c6pw7vn0dxypi61tt0g4k,1,37.4,97.5,2022-08-27T15:01:10.709Z,2022-08-28T20:35:46Z,3735364887,140,10.6,3735364893,213,3.8,3735364891,212,35.3,3741712303,178,,3735364895,1,,3735364889,141,66.1,3735364885,56,Back,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582581,284,1,1,28,39,89w5c6pw7vn0dxypi61tt0g4k,1,11.6,66.9,2022-08-27T15:01:16.422Z,2022-08-28T20:35:56Z,3741713171,178,,3735365139,1,,3735365135,212,50.1,3735365129,56,Center,3735365137,213,6.0,3735365131,140,57.4,3735365133,141,46.3,3735365127,157,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582585,285,44,1,28,42,89w5c6pw7vn0dxypi61tt0g4k,1,63.8,42.6,2022-08-27T15:01:19.437Z,2022-08-30T01:04:14Z,3735365157,286,,3735365249,233,224,3735365155,56,Center,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582591,224,44,1,28,42,b79uipsy57y1jqpy07h4i5ovk,0,36.2,57.4,2022-08-27T15:01:19.438Z,2022-08-28T20:36:06Z,3735365167,285,,3735365253,233,285,3735365163,56,Back,,,,,,,,,,,,,,,,aq8emkcjejbav0fys17iqv2ll,J. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582593,286,1,1,28,42,89w5c6pw7vn0dxypi61tt0g4k,0,57.4,46.3,2022-08-27T15:01:19.491Z,2022-08-30T01:04:14Z,3741714825,388,,3735365183,56,Center,3735365179,3,,3735365181,168,,3735365185,140,65.4,3735365189,212,12.6,3735365191,213,5.4,3735365187,141,32.5,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582607,225,49,1,28,44,b79uipsy57y1jqpy07h4i5ovk,1,34.3,71.7,2022-08-27T15:01:21.689Z,2022-08-28T20:36:46Z,,,,,,,,,,,,,,,,,,,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582663,226,1,1,28,44,b79uipsy57y1jqpy07h4i5ovk,1,33.2,70.5,2022-08-27T15:01:21.756Z,2022-08-28T20:36:54Z,3735365497,212,15.1,3735365491,56,Back,3735365493,140,29.3,3741718497,178,,3735365495,141,49.1,3735365499,213,4.4,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451709733,825,43,1,28,46,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2022-08-27T15:01:22.987Z,2022-08-27T16:28:29Z,3736042937,285,0,3736043129,144,44,3736042935,56,Back,,,,,,,,,,,,,,,,aq8emkcjejbav0fys17iqv2ll,J. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582689,227,1,1,28,51,b79uipsy57y1jqpy07h4i5ovk,1,30.6,32.2,2022-08-27T15:01:28.618Z,2022-08-28T20:37:09Z,3735365633,212,23.7,3735365627,56,Center,3735365631,141,29.8,3735365629,140,53.1,3741719445,178,,3735365635,213,6.2,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582693,228,1,1,28,53,b79uipsy57y1jqpy07h4i5ovk,0,49.3,32.4,2022-08-27T15:01:30.008Z,2022-08-28T20:37:41Z,3735365643,141,30.1,3735365647,213,3.8,3735365641,140,47.4,3735365639,56,Back,3741721311,178,,3735365645,212,2.5,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582697,287,61,1,28,53,89w5c6pw7vn0dxypi61tt0g4k,1,50.3,71.4,2022-08-27T15:01:30.205Z,2022-08-28T20:38:11Z,3735365651,56,Center,3741725827,178,,,,,,,,,,,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582767,230,1,1,28,56,b79uipsy57y1jqpy07h4i5ovk,1,45.3,29.8,2022-08-27T15:01:33.057Z,2022-08-28T20:38:35Z,3735365947,140,43.9,3735365949,141,61.4,3735365945,56,Back,3735365953,213,1.6,3735365951,212,21.5,3741728075,178,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582753,229,43,1,28,59,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2022-08-27T15:01:36.333Z,2022-08-27T16:28:46Z,3736044277,144,8,3735365913,56,Back,,,,,,,,,,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582901,231,1,1,29,0,b79uipsy57y1jqpy07h4i5ovk,1,42.6,69.9,2022-08-27T15:01:37.939Z,2022-08-28T20:38:44Z,3735366543,212,17.7,3741728653,178,,3735366541,141,88.7,3735366539,140,54.3,3735366537,56,Left,3735366545,213,0.8,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582949,232,1,1,29,10,b79uipsy57y1jqpy07h4i5ovk,1,69.4,88.1,2022-08-27T15:01:47.449Z,2022-08-28T20:38:55Z,3735366757,56,Left,3735366765,213,0.2,3741729673,178,,3735366759,140,77.6,3735366761,141,90.5,3735366763,212,8.8,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452949649,1495,83,1,29,14,89w5c6pw7vn0dxypi61tt0g4k,1,25.3,12.5,2022-08-27T15:01:51.275Z,2022-08-29T09:35:13Z,3742677877,399,197375,,,,,,,,,,,,,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451582959,233,1,1,29,15,b79uipsy57y1jqpy07h4i5ovk,1,73.5,85.9,2022-08-27T15:01:52.104Z,2022-08-28T20:40:30Z,3735366823,141,79.1,3735366821,140,67.5,3735366827,213,3.8,3741734103,178,,3735366817,56,Left,3735366825,212,7.8,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583005,234,1,1,29,17,b79uipsy57y1jqpy07h4i5ovk,1,67.5,79,2022-08-27T15:01:54.203Z,2022-08-28T20:40:40Z,3735367047,141,92.0,3735367043,56,Left,3741737531,178,,3735367045,140,79.3,3735367049,212,15.2,3735367051,213,0.6,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583015,235,1,1,29,19,b79uipsy57y1jqpy07h4i5ovk,0,74.2,96.2,2022-08-27T15:01:56.651Z,2022-08-28T20:40:53Z,3739498909,72,,3735367119,56,Left,3735367115,2,,3735367123,141,92.3,3735367127,213,5.4,3735367121,140,76.1,3741738585,178,,3735367125,212,3.3,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,3735367117,155,3739498907,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583039,288,61,1,29,19,89w5c6pw7vn0dxypi61tt0g4k,1,18.9,12.9,2022-08-27T15:01:56.797Z,2022-08-28T20:41:08Z,3741739571,21,,3735367205,56,Back,3741739575,178,,,,,,,,,,,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583085,289,61,1,29,21,89w5c6pw7vn0dxypi61tt0g4k,1,18.7,44.9,2022-08-27T15:01:58.439Z,2022-08-28T20:41:48Z,3735367415,56,Back,3741742557,178,,,,,,,,,,,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583093,236,15,1,29,23,b79uipsy57y1jqpy07h4i5ovk,1,81.1,53.1,2022-08-27T15:02:00.403Z,2022-08-28T20:41:58Z,3735367433,22,,3735368435,458,,3735368439,147,50,3735368479,233,290,3735368431,103,5.1,3735368427,76,,3735368433,215,,3735367435,18,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,3735367437,56,3735367625,20,3735368429,102,52.6,3735368425,113,3741743325,178,,,Center,,,3735368437,146,98.5,,,,,,,,,,,,,,,,,,
2451583109,290,10,1,29,24,89w5c6pw7vn0dxypi61tt0g4k,1,2.5,46.9,2022-08-27T15:02:01.063Z,2022-08-28T20:42:11Z,3735367857,233,236,3735367819,179,,3739499925,376,,3735367543,56,Back,3735367817,174,,3735367541,182,,,,,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583119,291,52,1,29,25,89w5c6pw7vn0dxypi61tt0g4k,1,2.5,46.9,2022-08-27T15:02:02.252Z,2022-08-28T20:42:21Z,3741744969,179,,3739501947,376,,,,,,,,,,,,,,,,,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583401,292,1,1,29,43,89w5c6pw7vn0dxypi61tt0g4k,1,2.8,46.3,2022-08-27T15:02:20.032Z,2022-08-28T20:42:44Z,3735368825,140,14.6,3735368829,212,22.7,3735368823,56,Back,3735368831,213,5.3,3735369053,189,,3735368827,141,18.3,3741746397,178,,3735368821,123,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583435,293,1,1,29,45,89w5c6pw7vn0dxypi61tt0g4k,0,14.6,18.3,2022-08-27T15:02:22.117Z,2022-08-28T20:42:49Z,3735368951,140,69.1,3735368957,213,0.5,3735368949,56,Center,3735368953,141,61.8,3735368959,1,,3735368955,212,64.4,3741747243,178,,3735368947,155,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583447,237,49,1,29,49,b79uipsy57y1jqpy07h4i5ovk,1,26.5,34.3,2022-08-27T15:02:26.785Z,2022-08-28T20:43:55Z,,,,,,,,,,,,,,,,,,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583531,238,1,1,29,51,b79uipsy57y1jqpy07h4i5ovk,1,26.6,34.6,2022-08-27T15:02:28.211Z,2022-08-28T20:44:00Z,3735369439,56,Center,3735369447,213,6.1,3735369441,140,56.2,3735369443,141,25.8,3735369445,212,31.7,3741751765,178,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583563,239,1,1,29,56,b79uipsy57y1jqpy07h4i5ovk,1,48.3,39.2,2022-08-27T15:02:33.098Z,2022-08-28T20:44:07Z,3735369605,140,47.1,3735369609,212,10.9,3741752175,178,,3735369611,213,1.7,3735369603,56,Back,3735369607,141,55.1,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583621,240,1,1,29,58,b79uipsy57y1jqpy07h4i5ovk,1,46.1,60.9,2022-08-27T15:02:35.941Z,2022-08-28T20:44:17Z,3735369771,140,57.4,3735369777,213,1.0,3735369773,141,90.3,3735369769,56,Left,3741752453,178,,3735369775,212,23.2,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583717,241,1,1,30,2,b79uipsy57y1jqpy07h4i5ovk,1,57.2,89.9,2022-08-27T15:02:39.328Z,2022-08-28T19:44:31Z,3735370245,212,12.4,3741433061,178,,3735370241,140,51.7,3735370247,213,4.2,3735370243,141,73.8,3735370239,56,Center,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583767,242,1,1,30,7,b79uipsy57y1jqpy07h4i5ovk,1,60.2,67.2,2022-08-27T15:02:44.658Z,2022-08-28T19:45:01Z,3735370471,141,64.8,3735370473,212,6.4,3741436283,178,,3735370469,140,66.1,3735370467,56,Center,3735370475,213,6.0,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452925893,843,67,1,30,8,b79uipsy57y1jqpy07h4i5ovk,1,68,56.7,2022-08-27T15:02:45.371Z,2022-08-30T01:04:14Z,3742576879,233,942,,,,,,,,,,,,,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452925891,942,67,1,30,8,89w5c6pw7vn0dxypi61tt0g4k,0,32,43.3,2022-08-27T15:02:45.372Z,2022-08-29T07:58:56Z,3742576883,233,843,,,,,,,,,,,,,,,,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583841,243,1,1,30,10,b79uipsy57y1jqpy07h4i5ovk,1,67.9,49.9,2022-08-27T15:02:47.438Z,2022-08-28T19:45:20Z,3735370893,56,Center,3735370897,141,41.6,3735372435,210,15,3741437325,178,,3735370901,213,5.6,3735370899,212,9.4,3735370895,140,75.0,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2451583843,244,15,1,30,13,b79uipsy57y1jqpy07h4i5ovk,1,76.2,37.3,2022-08-27T15:02:50.768Z,2022-08-28T19:45:20Z,3735372447,103,1.9,3741437847,178,,3735372487,233,294,3735372437,78,,3735372453,147,49.8,3735372451,146,99.0,3735372441,55,243,3735370991,20,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,3735372439,29,3735370925,56,3735370923,18,,3735370921,22,3735372449,215,,Center,,,,3735372445,102,49.7,,,,,,,,,,,,,,,,,,
2451583861,294,10,1,30,15,89w5c6pw7vn0dxypi61tt0g4k,1,2.4,47.9,2022-08-27T15:02:52.094Z,2022-08-28T19:45:26Z,3735371017,173,,3735371021,182,,3739504025,376,,3735371023,56,Back,3735371389,180,,3735371473,233,244,,,,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451583867,295,52,1,30,15,89w5c6pw7vn0dxypi61tt0g4k,1,2.4,47.9,2022-08-27T15:02:52.919Z,2022-08-28T19:45:30Z,3739504187,376,,3741438579,178,,,,,,,,,,,,,,,,,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451584013,296,1,1,30,22,89w5c6pw7vn0dxypi61tt0g4k,1,6.9,49.3,2022-08-27T15:02:59.923Z,2022-08-28T19:45:36Z,3735371753,1,,3735371751,213,1.0,3741439017,178,,3735373387,189,,3735371825,287,,3735371747,141,94.5,3735371745,140,27.7,3735371749,212,37.7,eamuyjut271ytghb2q4ljqbpx,N. Olij,3735371741,123,3735371743,56,,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,
2451584173,297,1,1,30,31,89w5c6pw7vn0dxypi61tt0g4k,1,67.3,93.8,2022-08-27T15:03:08.388Z,2022-08-28T19:45:59Z,3741440979,178,,3735372525,141,90.9,3735372529,213,6.2,3735372521,56,Left,3735372527,212,24.1,3735372523,140,90.2,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451584183,298,1,1,30,33,89w5c6pw7vn0dxypi61tt0g4k,0,92.9,91.5,2022-08-27T15:03:10.834Z,2022-08-28T19:46:06Z,3735373009,233,245,3739505861,225,,3735372565,212,4.2,3735372973,2,,3739505863,386,,3739505865,72,,3735372563,141,85.4,3735372561,140,92.6,2nwthqvbk70e2qo35dgp35979,V. van Crooij,3741441643,178,3735372559,56,3735373013,286,,3735372567,213,3735373007,236,,Left,,4.6,,,,,,,,,,,,,,,,,,,,,,
2451584215,245,12,1,30,33,b79uipsy57y1jqpy07h4i5ovk,1,7.1,17.4,2022-08-27T15:03:10.928Z,2022-08-28T19:46:15Z,3735372741,185,,3735372743,56,Back,3741442345,178,,3735373039,233,298,,,,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
