id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2530485315,235,1,1,21,1,24fvcruwqrqvqa3aonf8c3zuy,0,86.4,83,2023-04-08T18:21:15.026Z,2023-04-08T18:21:18Z,4173539303,140,81.7,4173539309,213,4.4,4173539299,56,Center,4173539307,212,15.8,4173539305,141,60.9,,,,,,,,,,6yush35gfp1sgyyzicye73rp,P. van Aanholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485611,137,49,1,21,2,dqk062lu0vm8epvytbm6r4mmf,1,18.8,36.9,2023-04-08T18:21:15.107Z,2023-04-08T18:23:26Z,,,,,,,,,,,,,,,,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485341,129,1,1,21,3,dqk062lu0vm8epvytbm6r4mmf,1,18.4,41.7,2023-04-08T18:21:16.274Z,2023-04-08T18:21:18Z,4173539435,56,Back,4173539449,212,4.8,4173539439,140,20.4,4173539445,141,35.4,4173539451,213,5.2,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485345,130,61,1,21,4,dqk062lu0vm8epvytbm6r4mmf,1,20.5,34.6,2023-04-08T18:21:18.051Z,2023-04-08T18:21:18Z,4173539513,56,Back,,,,,,,,,,,,,,,,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485389,131,1,1,21,6,dqk062lu0vm8epvytbm6r4mmf,0,18.1,24.4,2023-04-08T18:21:19.506Z,2023-04-08T18:23:15Z,4173539761,141,25.6,4173551307,236,,4173539765,213,0.2,4173551309,233,236,4173551313,286,,4173539763,212,4.0,4173539757,56,Back,4173539759,140,21.8,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485383,236,74,1,21,6,24fvcruwqrqvqa3aonf8c3zuy,1,76.5,75.5,2023-04-08T18:21:19.507Z,2023-04-08T18:37:08Z,4173539711,56,Center,4173551265,285,,4173551347,233,131,,,,,,,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485433,132,1,1,21,7,dqk062lu0vm8epvytbm6r4mmf,1,23.3,36.5,2023-04-08T18:21:20.642Z,2023-04-08T18:21:22Z,4173539979,212,12.9,4173539977,141,42.5,4173539975,140,35.0,4173539969,56,Back,4173539981,213,0.3,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485439,133,50,1,21,9,dqk062lu0vm8epvytbm6r4mmf,1,39.2,32.1,2023-04-08T18:21:22.834Z,2023-04-08T18:37:07Z,4173540253,233,237,4173539985,56,Back,4173539987,286,,,,,,,,,,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485473,237,7,1,21,9,24fvcruwqrqvqa3aonf8c3zuy,0,60.8,67.9,2023-04-08T18:21:22.835Z,2023-04-09T04:29:38Z,4173540217,233,133,4173540173,285,,4173540171,56,Center,4175192247,385,,,,,,,,,,,,,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485535,134,1,1,21,11,dqk062lu0vm8epvytbm6r4mmf,1,43,24.9,2023-04-08T18:21:24.386Z,2023-04-08T18:21:30Z,4173540573,213,5.7,4173540567,140,57.0,4173540565,56,Right,4173540569,141,9.8,4173540571,212,17.9,,,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485567,135,1,1,21,17,dqk062lu0vm8epvytbm6r4mmf,1,72.5,16.6,2023-04-08T18:21:30.274Z,2023-04-08T18:21:33Z,4173540761,212,18.7,4173540765,213,6.0,4173540759,141,8.3,4173540757,140,89.5,4173540755,56,Right,,,,,,,,,,51tih9z7sxlb4vj3j7tm1ewgl,L. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485587,136,1,1,21,20,dqk062lu0vm8epvytbm6r4mmf,0,90.6,10.4,2023-04-08T18:21:33.106Z,2023-04-09T04:29:54Z,4173540865,213,1.3,4173540861,141,46.9,4175192537,20,,4173540853,2,,4173540859,140,97.2,4173540857,56,Center,4173540863,212,25.8,4175192535,224,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485601,238,52,1,21,23,24fvcruwqrqvqa3aonf8c3zuy,1,3.2,51.9,2023-04-08T18:21:36.210Z,2023-04-09T04:29:57Z,4175192625,376,,,,,,,,,,,,,,,,,,,,,,,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485975,239,1,1,21,41,24fvcruwqrqvqa3aonf8c3zuy,1,8.1,48.1,2023-04-08T18:21:54.210Z,2023-04-09T04:30:08Z,4173543167,123,,4173543189,213,0.8,4175192869,189,,4173543169,56,Back,4173543185,212,21.4,4173543175,140,21.7,4173543181,141,71.6,,,,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530485999,240,1,1,21,42,24fvcruwqrqvqa3aonf8c3zuy,1,21.7,71.6,2023-04-08T18:21:55.537Z,2023-04-08T18:21:56Z,4173543311,213,1.1,4173543299,140,27.5,4173543303,141,89.0,4173543297,56,Back,4173543307,212,13.3,,,,,,,,,,d92v6n4pf20eepvli92lqau39,O. Boscagli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486029,241,1,1,21,43,24fvcruwqrqvqa3aonf8c3zuy,1,27.5,89,2023-04-08T18:21:56.658Z,2023-04-08T18:21:58Z,4173543473,213,4.4,4173543467,140,25.2,4173543465,56,Back,4173543469,141,76.2,4173543471,212,9.0,,,,,,,,,,6yush35gfp1sgyyzicye73rp,P. van Aanholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486055,242,1,1,21,44,24fvcruwqrqvqa3aonf8c3zuy,1,24.8,72.3,2023-04-08T18:21:58.033Z,2023-04-08T18:21:59Z,4173543589,56,Back,4173543593,141,28.7,4173543597,213,4.7,4173543591,140,25.7,4173543595,212,29.7,,,,,,,,,,d92v6n4pf20eepvli92lqau39,O. Boscagli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486121,243,1,1,21,46,24fvcruwqrqvqa3aonf8c3zuy,1,25.7,28.7,2023-04-08T18:21:59.409Z,2023-04-08T18:22:01Z,4173543921,140,31.1,4173543925,212,13.6,4173543919,56,Back,4173543927,213,5.1,4173543923,141,10.6,,,,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486165,244,1,1,21,48,24fvcruwqrqvqa3aonf8c3zuy,1,33.2,8.9,2023-04-08T18:22:01.794Z,2023-04-08T18:22:04Z,4173544177,140,37.1,4173544183,141,24.8,4173544189,212,11.6,4173544193,213,1.2,4173544171,56,Back,,,,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486239,245,1,1,21,51,24fvcruwqrqvqa3aonf8c3zuy,1,38.5,26.6,2023-04-08T18:22:04.578Z,2023-04-08T18:22:08Z,4173544581,141,54.0,4173544585,213,1.9,4173544583,212,19.5,4173544579,140,33.0,4173544577,56,Back,,,,,,,,,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486281,246,1,1,21,55,24fvcruwqrqvqa3aonf8c3zuy,1,37.9,56.3,2023-04-08T18:22:08.754Z,2023-04-08T18:22:11Z,4173544833,213,4.7,4173544829,141,33.5,4173544831,212,15.5,4173544827,140,37.5,4173544825,56,Back,,,,,,,,,,d92v6n4pf20eepvli92lqau39,O. Boscagli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486369,247,1,1,21,58,24fvcruwqrqvqa3aonf8c3zuy,1,38.2,31.9,2023-04-08T18:22:11.202Z,2023-04-08T18:22:16Z,4173545363,141,70.2,4173545369,1,,4173545367,213,0.5,4173545359,56,Center,4173545355,155,,4173545365,212,53.3,4173545361,140,82.5,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486371,248,61,1,22,2,24fvcruwqrqvqa3aonf8c3zuy,0,85.1,71,2023-04-08T18:22:16.050Z,2023-04-08T18:22:16Z,4173545379,56,Center,,,,,,,,,,,,,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486423,138,12,1,22,4,dqk062lu0vm8epvytbm6r4mmf,1,2.7,30.1,2023-04-08T18:22:17.394Z,2023-04-08T18:22:19Z,4173545725,140,7.1,4173545731,213,4.9,4173545727,141,0.0,4173545723,56,Back,4173545729,212,21.6,4173545815,167,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486433,139,5,1,22,5,dqk062lu0vm8epvytbm6r4mmf,0,7.7,-1.2,2023-04-08T18:22:18.612Z,2023-04-08T18:22:24Z,4173546477,233,249,4173545773,347,,4173545769,56,Back,,,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486535,249,5,1,22,5,24fvcruwqrqvqa3aonf8c3zuy,1,92.3,101.2,2023-04-08T18:22:18.612Z,2023-04-08T18:59:54Z,4173546401,233,139,4173546375,347,,4173546373,56,Left,,,,,,,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486565,250,1,1,22,10,24fvcruwqrqvqa3aonf8c3zuy,1,91,100,2023-04-08T18:22:23.489Z,2023-04-08T18:22:24Z,4173546511,140,91.5,4173546515,212,4.9,4173546513,141,94.2,4173546509,56,Left,4173546507,107,,4173546517,213,4.8,,,,,,,6yush35gfp1sgyyzicye73rp,P. van Aanholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486577,251,1,1,22,11,24fvcruwqrqvqa3aonf8c3zuy,1,91.5,94.2,2023-04-08T18:22:24.579Z,2023-04-08T18:22:25Z,4173546583,213,3.3,4173546573,155,,4173546579,141,92.9,4173546577,140,84.6,4173546575,56,Left,4173546581,212,7.3,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486599,252,1,1,22,12,24fvcruwqrqvqa3aonf8c3zuy,1,84.6,92.9,2023-04-08T18:22:25.474Z,2023-04-08T18:29:34Z,4173546721,212,6.9,4173546715,140,89.4,4173546725,213,5.5,4173546719,141,86.0,4173546709,3,,4173546713,56,Left,,,,,,,6yush35gfp1sgyyzicye73rp,P. van Aanholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530492495,307,61,1,22,13,24fvcruwqrqvqa3aonf8c3zuy,0,92.2,85.7,2023-04-08T18:22:26.712Z,2023-04-08T18:29:33Z,4173580171,56,Left,,,,,,,,,,,,,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486593,140,49,1,22,14,dqk062lu0vm8epvytbm6r4mmf,1,8.1,22.7,2023-04-08T18:22:27.586Z,2023-04-08T18:22:27Z,,,,,,,,,,,,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486643,141,1,1,22,14,dqk062lu0vm8epvytbm6r4mmf,0,8.1,22.7,2023-04-08T18:22:27.763Z,2023-04-08T18:22:31Z,4173546961,141,17.8,4173546965,213,6.2,4173546955,157,,4173546967,1,,4173546959,140,37.2,4173546963,212,30.7,4173546957,56,Back,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486659,253,44,1,22,17,24fvcruwqrqvqa3aonf8c3zuy,1,65.3,79.3,2023-04-08T18:22:30.498Z,2023-04-08T18:22:32Z,4173547057,56,Left,4173547059,286,,4173547089,233,142,,,,,,,,,,,,,,,,d92v6n4pf20eepvli92lqau39,O. Boscagli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486649,142,44,1,22,17,dqk062lu0vm8epvytbm6r4mmf,0,34.7,20.7,2023-04-08T18:22:30.499Z,2023-04-08T18:22:32Z,4173547007,285,,4173547105,233,253,4173547005,56,Back,,,,,,,,,,,,,,,,51tih9z7sxlb4vj3j7tm1ewgl,L. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486669,254,1,1,22,18,24fvcruwqrqvqa3aonf8c3zuy,1,67.7,76.4,2023-04-08T18:22:31.618Z,2023-04-08T18:22:32Z,4173547147,212,7.3,4173547149,213,4.7,4173547143,140,67.4,4173547139,3,,4173547145,141,65.7,4173547141,56,Center,,,,,,,d92v6n4pf20eepvli92lqau39,O. Boscagli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486675,255,49,1,22,19,24fvcruwqrqvqa3aonf8c3zuy,1,67.4,65.7,2023-04-08T18:22:32.626Z,2023-04-08T18:22:33Z,,,,,,,,,,,,,,,,,,,,,,,,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486701,256,1,1,22,20,24fvcruwqrqvqa3aonf8c3zuy,1,67.4,65.7,2023-04-08T18:22:33.058Z,2023-04-08T18:22:35Z,4173547353,141,40.1,4173547357,213,4.4,4173547355,212,18.4,4173547349,56,Center,4173547351,140,61.8,,,,,,,,,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486807,257,1,1,22,22,24fvcruwqrqvqa3aonf8c3zuy,1,60.8,38.5,2023-04-08T18:22:35.265Z,2023-04-08T18:22:41Z,4173547981,140,45.1,4173547985,212,18.0,4173547987,213,2.7,4173547983,141,49.1,4173547979,56,Back,,,,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486841,258,1,1,22,28,24fvcruwqrqvqa3aonf8c3zuy,1,58.1,34.9,2023-04-08T18:22:41.826Z,2023-04-08T18:22:44Z,4173548113,56,Right,4173548119,212,15.0,4173548117,141,15.8,4173548121,213,4.2,4173548115,140,51.0,,,,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486929,259,1,1,22,30,24fvcruwqrqvqa3aonf8c3zuy,1,51,15.8,2023-04-08T18:22:43.873Z,2023-04-08T18:22:48Z,4173548563,141,4.7,4173548557,56,Right,4173548567,213,5.6,4173548561,140,59.4,4173548565,212,11.6,,,,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486939,143,45,1,22,34,dqk062lu0vm8epvytbm6r4mmf,0,23,88.8,2023-04-08T18:22:47.985Z,2023-04-08T18:22:50Z,4173548611,285,,4173548751,233,260,4173548609,56,Back,,,,,,,,,,,,,,,,5wwqe546ohp130rvi8x8pt0tm,A. Zagré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530486957,260,3,1,22,34,24fvcruwqrqvqa3aonf8c3zuy,1,77,11.2,2023-04-08T18:22:47.985Z,2023-04-09T04:31:08Z,4173548709,286,,4173548707,56,Right,4173548737,233,143,4175194311,465,,,,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530487057,261,1,1,22,36,24fvcruwqrqvqa3aonf8c3zuy,1,87.5,15.8,2023-04-08T18:22:49.826Z,2023-04-09T04:31:53Z,4173549281,141,31.0,4173550361,210,15,4173550363,154,,4173549253,56,Center,4173549267,140,85.6,4173549289,212,10.5,4173549297,213,1.8,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530487075,262,15,1,22,40,24fvcruwqrqvqa3aonf8c3zuy,1,91.3,29,2023-04-08T18:22:53.317Z,2023-04-09T04:31:53Z,4173549771,233,144,4173550403,230,98.8,4173549349,22,,4173550385,78,,4173549353,56,Center,4173550405,231,45.8,4173550387,29,,4173550395,102,48.8,exhxdmdq49xj4dnguq03qnlgq,X. Simons,4173549721,82,,4173550397,103,,4173550391,55,261,4173550399,146,94.3,4173549717,20,,4173549351,63,,4173550401,147,35.9,19,,4173550389,154,,,,,,,,,,
2530487041,144,10,1,22,40,dqk062lu0vm8epvytbm6r4mmf,1,2.1,66.4,2023-04-08T18:22:53.417Z,2023-04-09T04:31:56Z,4173549203,94,,4173549789,233,262,4173549205,56,Back,,,,,,,,,,,,,,,,8znaym62oghri26gdn8o6fz84,S. Seymor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530487067,145,6,1,22,41,dqk062lu0vm8epvytbm6r4mmf,0,3.8,67.6,2023-04-08T18:22:54.945Z,2023-04-09T04:32:02Z,4173549309,56,Back,4173549543,233,263,4173549313,73,,,,,,,,,,,,,,,,,8znaym62oghri26gdn8o6fz84,S. Seymor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530487099,263,6,1,22,41,24fvcruwqrqvqa3aonf8c3zuy,1,96.2,32.4,2023-04-08T18:22:54.945Z,2023-04-08T18:37:05Z,4173549505,233,145,4173549499,75,,4173549497,56,Center,,,,,,,,,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530487805,264,1,1,23,16,24fvcruwqrqvqa3aonf8c3zuy,1,99.5,0.5,2023-04-08T18:23:29.987Z,2023-04-09T04:32:05Z,4173553343,155,,4173553347,56,Center,4173553351,141,75.2,4173553337,2,,4173553345,224,,4173573219,345,,4173553355,213,1.9,4173553349,140,80.8,d4j19ipiaeuetyij08fofgs15,J. Veerman,4175195569,20,,4173553357,1,,4173553353,212,54.5,4173553339,6,,,,,,,,,,,,,,,,,,,,,,,,
2530487795,146,45,1,23,22,dqk062lu0vm8epvytbm6r4mmf,0,19.5,26.3,2023-04-08T18:23:35.681Z,2023-04-08T18:23:42Z,4173553309,285,,4173553307,56,Back,4173553739,233,265,,,,,,,,,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530487873,265,3,1,23,22,24fvcruwqrqvqa3aonf8c3zuy,1,80.5,73.7,2023-04-08T18:23:35.681Z,2023-04-09T04:32:17Z,4175195785,465,,4173553715,233,146,4173553707,286,,4173553705,56,Center,,,,,,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530487931,266,1,1,23,28,24fvcruwqrqvqa3aonf8c3zuy,1,86.8,85.5,2023-04-08T18:23:41.137Z,2023-04-08T18:27:56Z,4173554081,140,75.8,4173554089,213,3.8,4173554083,141,72.3,4173554079,56,Center,4173554087,212,14.6,,,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530491693,306,61,1,23,29,24fvcruwqrqvqa3aonf8c3zuy,0,78.6,70.5,2023-04-08T18:23:42.305Z,2023-04-08T18:28:11Z,4173575423,56,Center,,,,,,,,,,,,,,,,,,,,,,d92v6n4pf20eepvli92lqau39,O. Boscagli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530487929,147,12,1,23,30,dqk062lu0vm8epvytbm6r4mmf,1,17.6,36.8,2023-04-08T18:23:43.713Z,2023-04-08T18:23:45Z,4173554061,140,18.6,4173554063,141,33.4,4173554065,212,2.5,4173554067,213,5.1,4173554059,56,Back,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530487941,267,61,1,23,30,24fvcruwqrqvqa3aonf8c3zuy,1,78.1,65.1,2023-04-08T18:23:43.752Z,2023-04-09T04:33:49Z,4173554119,56,Center,,,,,,,,,,,,,,,,,,,,,,d92v6n4pf20eepvli92lqau39,O. Boscagli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530487937,148,49,1,23,31,dqk062lu0vm8epvytbm6r4mmf,1,12.9,32.1,2023-04-08T18:23:44.601Z,2023-04-08T18:28:13Z,,,,,,,,,,,,,,,,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530487949,149,1,1,23,32,dqk062lu0vm8epvytbm6r4mmf,0,12.9,32.1,2023-04-08T18:23:45.890Z,2023-04-08T18:23:47Z,4173554155,56,Back,4173554157,140,28.3,4173554163,213,5.9,4173554159,141,22.8,4173554153,155,,4173554161,212,17.4,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488665,276,44,1,23,34,24fvcruwqrqvqa3aonf8c3zuy,1,71.6,80.1,2023-04-08T18:23:47.162Z,2023-04-08T18:24:38Z,4173558179,286,,4173558189,233,150,4173558177,56,Left,,,,,,,,,,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530487951,150,44,1,23,34,dqk062lu0vm8epvytbm6r4mmf,0,28.4,19.9,2023-04-08T18:23:47.163Z,2023-04-08T18:24:38Z,4173558207,233,276,4173554179,285,,4173554177,56,Back,,,,,,,,,,,,,,,,51tih9z7sxlb4vj3j7tm1ewgl,L. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488005,268,1,1,23,35,24fvcruwqrqvqa3aonf8c3zuy,1,64.9,74.4,2023-04-08T18:23:48.242Z,2023-04-08T18:28:37Z,4173554521,141,93.0,4173554507,3,,4173554517,140,70.2,4173554511,56,Left,4173554525,212,13.8,4173554529,213,1.2,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488027,269,49,1,23,38,24fvcruwqrqvqa3aonf8c3zuy,1,70.1,92,2023-04-08T18:23:51.698Z,2023-04-08T18:23:51Z,,,,,,,,,,,,,,,,,,,,,,,,,d92v6n4pf20eepvli92lqau39,O. Boscagli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488049,270,1,1,23,38,24fvcruwqrqvqa3aonf8c3zuy,0,70.1,92,2023-04-08T18:23:51.889Z,2023-04-08T18:23:53Z,4173554771,140,80.1,4173554773,141,72.6,4173554777,213,5.4,4173554775,212,16.9,4173554769,56,Center,,,,,,,,,,d92v6n4pf20eepvli92lqau39,O. Boscagli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488057,151,61,1,23,39,dqk062lu0vm8epvytbm6r4mmf,0,19,33.7,2023-04-08T18:23:52.922Z,2023-04-08T18:23:53Z,4173554807,56,Back,,,,,,,,,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488183,271,1,1,23,44,24fvcruwqrqvqa3aonf8c3zuy,1,79.4,74,2023-04-08T18:23:57.490Z,2023-04-08T18:24:03Z,4173555511,212,13.6,4173555505,56,Center,4173555507,140,92.3,4173555509,141,74.7,4173555513,213,0.0,,,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488187,272,1,1,23,50,24fvcruwqrqvqa3aonf8c3zuy,0,99.2,75.8,2023-04-08T18:24:03.633Z,2023-04-08T18:24:05Z,4173555661,233,152,4173555525,56,Center,4173555531,212,0.7,4173555527,140,99.2,4173555529,141,74.7,4173555659,236,,4173555665,286,,4173555533,213,4.7,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488197,152,74,1,23,50,dqk062lu0vm8epvytbm6r4mmf,1,1.2,29.2,2023-04-08T18:24:03.634Z,2023-04-08T18:37:09Z,4173555573,56,Back,4173555709,233,272,4173555575,285,,,,,,,,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488235,153,6,1,23,51,dqk062lu0vm8epvytbm6r4mmf,0,1,27.2,2023-04-08T18:24:04.817Z,2023-04-09T04:36:07Z,4173555779,73,,4173555777,56,Back,4173555863,233,273,,,,,,,,,,,,,,,,4gso82x236c4xe0eovfr50sfd,K. Pierie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530488229,273,6,1,23,51,24fvcruwqrqvqa3aonf8c3zuy,1,99,72.8,2023-04-08T18:24:04.817Z,2023-04-08T18:24:06Z,4173555753,73,,4173555819,233,153,4173555751,56,Center,,,,,,,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
