id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,assist,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/15/value,qualifier/13/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value
2472876549,164,1,1,13,45,24fvcruwqrqvqa3aonf8c3zuy,1,38.3,86.1,2022-10-16T12:46:03.174Z,2022-10-18T07:38:55Z,3848766681,212,11.1,3853317199,178,,3848766677,140,45.8,3848766675,56,Back,3848766679,141,74.6,3848766683,213,5.5,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473746381,1161,83,1,13,48,ccpscwdcm65czscrun048ecn5,1,59,22.7,2022-10-16T12:46:05.676Z,2022-10-18T08:03:53Z,3853347553,399,231653,,,,,,,,,,,,,,,,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472876585,165,1,1,13,48,24fvcruwqrqvqa3aonf8c3zuy,1,42,80.8,2022-10-16T12:46:06.110Z,2022-10-18T07:39:04Z,3848766867,140,41.3,3848766873,213,1.9,3848766865,56,Back,3848766869,141,84.5,3848766871,212,2.6,3853317317,178,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472876655,166,1,1,13,50,24fvcruwqrqvqa3aonf8c3zuy,0,46.3,86,2022-10-16T12:46:08.013Z,2022-10-18T07:39:08Z,3848767213,1,,3848767209,212,49.1,3853317391,178,,3848767211,213,5.5,3848767207,141,35.9,3848767203,56,Center,3848767205,140,80.0,,,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472876663,122,49,1,13,57,ccpscwdcm65czscrun048ecn5,1,28.5,65.3,2022-10-16T12:46:14.964Z,2022-10-18T07:39:27Z,,,,,,,,,,,,,,,,,,,,,,,,,6lyedmu2vuf7jig3jmhz9b4ve,D. van der Kust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472876843,123,1,1,13,59,ccpscwdcm65czscrun048ecn5,1,23.6,80.5,2022-10-16T12:46:16.584Z,2022-10-18T07:39:30Z,3848768145,213,4.7,3848768137,56,Back,3848768143,212,13.4,3848768139,140,23.4,3848768141,141,60.8,3853317619,178,,,,,,,,6lyedmu2vuf7jig3jmhz9b4ve,D. van der Kust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472876905,124,1,1,14,4,ccpscwdcm65czscrun048ecn5,1,24,64.7,2022-10-16T12:46:22.301Z,2022-10-18T07:39:35Z,3848768439,141,52.6,3848768443,213,3.5,3848768441,212,21.6,3848768437,140,5.0,3853317673,178,,3848768435,56,Back,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472876959,125,1,1,14,8,ccpscwdcm65czscrun048ecn5,0,5,49,2022-10-16T12:46:26.312Z,2022-10-18T07:39:37Z,3848768649,212,35.5,3848768653,213,6.1,3848768641,140,38.0,3848768657,1,,3848768639,56,Back,3848768635,157,,3853317719,178,,3848768645,141,37.6,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472876975,167,44,1,14,11,24fvcruwqrqvqa3aonf8c3zuy,1,59.4,63.6,2022-10-16T12:46:28.721Z,2022-10-18T08:05:15Z,3848768737,233,126,3848768719,56,Center,3848768721,286,,,,,,,,,,,,,,,,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472876965,126,44,1,14,11,ccpscwdcm65czscrun048ecn5,0,40.6,36.4,2022-10-16T12:46:28.722Z,2022-10-18T07:39:43Z,3848768673,285,,3848768671,56,Back,3848768831,233,167,,,,,,,,,,,,,,,,4octqavtgpv5u1rnpss898nah,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472876983,168,1,1,14,11,24fvcruwqrqvqa3aonf8c3zuy,1,56.1,65.1,2022-10-16T12:46:28.747Z,2022-10-18T08:05:15Z,3848768765,3,,3848768767,56,Center,3853317847,388,,3848768773,212,12.3,3848768771,141,64.3,3848768769,140,67.8,3848768775,213,6.2,,,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472877005,169,49,1,14,12,24fvcruwqrqvqa3aonf8c3zuy,1,67.5,56.1,2022-10-16T12:46:30.033Z,2022-10-18T07:39:49Z,,,,,,,,,,,,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472877053,170,1,1,14,12,24fvcruwqrqvqa3aonf8c3zuy,0,69.1,58.3,2022-10-16T12:46:30.071Z,2022-10-18T07:39:54Z,3848769111,56,Center,3848769113,140,94.1,3848769109,168,,3848769115,141,71.5,3853318025,178,,3848769119,213,0.3,3848769117,212,27.7,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472877039,127,52,1,14,16,ccpscwdcm65czscrun048ecn5,1,11.4,27.9,2022-10-16T12:46:33.801Z,2022-10-18T07:39:58Z,3849870465,376,,3853318115,178,,,,,,,,,,,,,,,,,,,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472877375,129,80,1,14,33,ccpscwdcm65czscrun048ecn5,0,14.5,48.7,2022-10-16T12:46:50.397Z,2022-10-18T07:40:07Z,3853318241,178,,,,,,,,,,,,,,,,,,,,,,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472877501,130,1,1,14,38,ccpscwdcm65czscrun048ecn5,0,20.1,52.4,2022-10-16T12:46:56.073Z,2022-10-18T07:40:09Z,3848771393,141,32.7,3848771395,212,58.9,3853318287,178,,3848771397,213,6.1,3848771389,56,Center,3848771391,140,74.7,3848771385,157,,3848771387,198,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,3848771399,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472877535,172,1,1,14,42,24fvcruwqrqvqa3aonf8c3zuy,1,27.8,79.1,2022-10-16T12:46:59.583Z,2022-10-18T07:40:16Z,3848771557,141,74.2,3848771555,140,19.4,3848771553,56,Back,3853318385,388,,3848771559,212,9.4,3848771561,213,3.5,3848771551,3,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472877547,173,49,1,14,44,24fvcruwqrqvqa3aonf8c3zuy,1,21,76.1,2022-10-16T12:47:01.474Z,2022-10-18T07:40:20Z,,,,,,,,,,,,,,,,,,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472877603,174,1,1,14,44,24fvcruwqrqvqa3aonf8c3zuy,1,22.7,74.6,2022-10-16T12:47:01.580Z,2022-10-18T07:40:26Z,3848771823,141,98.0,3848771825,212,20.4,3853318529,178,,3848771817,3,,3848771821,140,34.9,3848771829,213,0.9,3848771819,56,Back,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472877609,175,1,1,14,47,24fvcruwqrqvqa3aonf8c3zuy,0,33.6,97.5,2022-10-16T12:47:04.529Z,2022-10-18T07:40:29Z,3848771855,141,92.1,3848771853,140,36.9,3848771851,56,Back,3848771857,212,5.0,3848771859,213,5.5,3853318555,178,,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472877671,131,61,1,14,47,ccpscwdcm65czscrun048ecn5,1,64.8,5.1,2022-10-16T12:47:04.654Z,2022-10-18T07:40:39Z,3848772123,56,Right,3853318709,21,,3853318711,178,,,,,,,,,,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472877675,176,61,1,14,47,24fvcruwqrqvqa3aonf8c3zuy,1,33.2,98.4,2022-10-16T12:47:05.163Z,2022-10-18T07:40:46Z,3853318819,178,,3848772131,56,Back,,,,,,,,,,,,,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472877751,132,5,1,14,49,ccpscwdcm65czscrun048ecn5,1,67.6,-1.7,2022-10-16T12:47:06.572Z,2022-10-18T07:40:49Z,3848772443,347,,3848772441,56,Right,3848772505,233,177,,,,,,,,,,,,,,,,4octqavtgpv5u1rnpss898nah,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472877691,177,5,1,14,49,24fvcruwqrqvqa3aonf8c3zuy,0,32.4,101.7,2022-10-16T12:47:06.572Z,2022-10-18T07:40:49Z,3848772533,233,132,3848772189,347,,3848772187,56,Back,,,,,,,,,,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472878441,134,1,1,15,26,ccpscwdcm65czscrun048ecn5,1,68.8,0,2022-10-16T12:47:43.652Z,2022-10-18T07:03:16Z,3848775861,141,8.2,3848775859,140,66.4,3848775865,213,1.9,3848775895,189,,3848775855,107,,3848775863,212,7.4,3848775857,56,Right,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472878485,135,1,1,15,28,ccpscwdcm65czscrun048ecn5,1,63.4,13.7,2022-10-16T12:47:45.526Z,2022-10-18T07:03:07Z,3848776071,56,Center,3848776099,189,,3848776079,212,34.1,3848776083,1,,3853275115,178,,3848776075,140,50.4,3848776081,213,2.0,3848776077,141,59.7,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472878521,136,1,1,15,34,ccpscwdcm65czscrun048ecn5,1,51,72.3,2022-10-16T12:47:51.965Z,2022-10-18T07:02:52Z,3848776261,56,Left,3848776269,141,91.0,3853274937,178,,3848776265,140,64.1,3848776273,212,18.7,3848776275,213,0.7,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472878547,137,1,1,15,36,ccpscwdcm65czscrun048ecn5,1,64.3,91.2,2022-10-16T12:47:54.191Z,2022-10-18T07:03:57Z,3848776377,140,72.6,3848776381,141,88.8,3848776375,56,Left,3848776385,213,6.1,3853275937,178,,3848776383,212,8.9,,,,,,,6lyedmu2vuf7jig3jmhz9b4ve,D. van der Kust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473736713,810,67,1,15,37,ccpscwdcm65czscrun048ecn5,1,73.4,92.2,2022-10-16T12:47:55.070Z,2022-10-18T08:05:16Z,3853298609,233,896,,,,,,,,,,,,,,,,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473736711,896,67,1,15,37,24fvcruwqrqvqa3aonf8c3zuy,0,26.6,7.8,2022-10-16T12:47:55.071Z,2022-10-18T07:24:04Z,3853298625,233,810,,,,,,,,,,,,,,,,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472878557,138,3,1,15,37,ccpscwdcm65czscrun048ecn5,0,76.8,90.1,2022-10-16T12:47:55.104Z,2022-10-18T07:04:19Z,3848776519,233,178,3853276225,178,,3848776403,286,,3849874857,465,,3848776401,56,Left,,,,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472878531,178,7,1,15,37,24fvcruwqrqvqa3aonf8c3zuy,1,23.2,9.9,2022-10-16T12:47:55.213Z,2022-10-18T07:04:23Z,3848776465,233,138,3848776317,285,,3848776315,56,Back,3849874543,383,,3853276267,178,,,,,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472878539,179,49,1,15,39,24fvcruwqrqvqa3aonf8c3zuy,1,22,8.6,2022-10-16T12:47:56.386Z,2022-10-18T07:04:30Z,,,,,,,,,,,,,,,,,,,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472878585,180,1,1,15,39,24fvcruwqrqvqa3aonf8c3zuy,1,22.6,8.8,2022-10-16T12:47:56.467Z,2022-10-18T07:04:34Z,3848776529,140,26.9,3848776531,141,13.6,3848776527,56,Back,3853276405,178,,3848776535,213,0.6,3848776533,212,5.6,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472878631,181,1,1,15,40,24fvcruwqrqvqa3aonf8c3zuy,1,27,13.4,2022-10-16T12:47:57.964Z,2022-10-18T07:04:39Z,3848776769,56,Back,3848776771,140,38.4,3853276509,178,,3848776775,212,13.7,3848776773,141,3.5,3848776777,213,5.8,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473088527,888,3,1,15,42,24fvcruwqrqvqa3aonf8c3zuy,0,42.4,5.5,2022-10-16T12:47:59.456Z,2022-10-18T07:04:51Z,3853276789,178,,3849880367,286,,3849880377,467,4rp5snknt88bf4lws5t0o9gph,3849880363,56,Back,3849880371,465,,,,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472878641,182,4,1,15,42,24fvcruwqrqvqa3aonf8c3zuy,1,40.7,5.3,2022-10-16T12:48:00.279Z,2022-10-18T07:04:54Z,3848776849,286,,3848776847,56,Back,3848777527,265,,3848777523,13,,3848786143,233,140,3848777525,152,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472878761,140,4,1,15,42,ccpscwdcm65czscrun048ecn5,0,59.3,94.7,2022-10-16T12:48:00.280Z,2022-10-18T07:04:54Z,3848777437,13,,3848777443,265,,3848777447,285,,3848777441,152,,3853276833,178,,3848777439,56,Left,3848786177,233,182,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472878705,139,43,1,15,43,ccpscwdcm65czscrun048ecn5,1,0,0,2022-10-16T12:48:01.127Z,2022-10-16T12:48:09Z,3848777595,144,7,3848777167,56,Left,3848777197,233,182,3848777169,285,0,,,,,,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472878681,183,43,1,15,45,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-10-16T12:48:02.885Z,2022-10-16T12:48:08Z,3848777561,144,61,3848776997,56,Back,,,,,,,,,,,,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472879057,184,1,1,16,0,24fvcruwqrqvqa3aonf8c3zuy,1,42.5,8.5,2022-10-16T12:48:17.740Z,2022-10-18T07:05:07Z,3848778993,140,35.8,3848778995,141,63.4,3853277047,178,,3848778989,152,,3848778997,212,38.0,3848778991,56,Back,3848778985,189,,3848778999,213,1.8,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,3848778987,5,3848779001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472879175,185,1,1,16,7,24fvcruwqrqvqa3aonf8c3zuy,1,40.2,64.4,2022-10-16T12:48:25.203Z,2022-10-18T07:05:02Z,3853276981,178,,3848779557,212,26.8,3848779553,140,36.0,3848779555,141,25.5,3848779559,213,4.5,3848779551,56,Back,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472879239,186,1,1,16,11,24fvcruwqrqvqa3aonf8c3zuy,1,38.7,30.8,2022-10-16T12:48:29.110Z,2022-10-18T07:05:11Z,3848779899,212,17.8,3848779891,56,Back,3848779895,141,53.7,3853277139,178,,3848779893,140,47.0,3848779901,213,1.1,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472879337,187,1,1,16,15,24fvcruwqrqvqa3aonf8c3zuy,1,44.6,54,2022-10-16T12:48:32.435Z,2022-10-18T07:05:14Z,3848780401,140,57.9,3848780399,56,Left,3848780407,213,1.1,3848780403,141,95.7,3853277203,178,,3848780405,212,31.6,,,,,,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472879391,188,1,1,16,21,24fvcruwqrqvqa3aonf8c3zuy,1,74.1,82.2,2022-10-16T12:48:39.069Z,2022-10-18T07:05:17Z,3848780721,56,Center,3848780729,141,64.7,3848780733,212,14.2,3848780725,140,81.5,3848780735,213,5.3,3853277245,178,,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472879393,189,61,1,16,22,24fvcruwqrqvqa3aonf8c3zuy,0,81.5,64.7,2022-10-16T12:48:39.742Z,2022-10-18T07:05:23Z,3853277351,178,,3848780749,56,Center,,,,,,,,,,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472879461,141,12,1,16,23,ccpscwdcm65czscrun048ecn5,1,13.3,47.1,2022-10-16T12:48:40.972Z,2022-10-18T07:05:26Z,3848781131,141,5.4,3848781133,212,42.5,3853277405,178,,3848781129,140,43.4,3848781137,213,5.6,3848781127,56,Back,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472879453,190,44,1,16,28,24fvcruwqrqvqa3aonf8c3zuy,1,59,96.1,2022-10-16T12:48:45.863Z,2022-10-18T08:05:16Z,3848781089,56,Left,3848781093,286,,3848781327,233,142,,,,,,,,,,,,,,,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472879473,142,44,1,16,28,ccpscwdcm65czscrun048ecn5,0,41,3.9,2022-10-16T12:48:45.864Z,2022-10-18T07:05:35Z,3848781189,285,,3848781187,56,Back,3848781361,233,190,,,,,,,,,,,,,,,,4octqavtgpv5u1rnpss898nah,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472879457,191,61,1,16,28,24fvcruwqrqvqa3aonf8c3zuy,1,60,98.1,2022-10-16T12:48:46.010Z,2022-10-18T08:05:17Z,3853277657,15,,3853277659,388,,3848781123,56,Left,,,,,,,,,,,,,,,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472879529,143,5,1,16,29,ccpscwdcm65czscrun048ecn5,1,39.3,-1.5,2022-10-16T12:48:46.561Z,2022-10-18T07:05:46Z,3848781499,233,192,3848781479,347,,3848781477,56,Back,,,,,,,,,,,,,,,,4octqavtgpv5u1rnpss898nah,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472879489,192,5,1,16,29,24fvcruwqrqvqa3aonf8c3zuy,0,60.7,101.5,2022-10-16T12:48:46.561Z,2022-10-18T07:05:47Z,3848781535,233,143,3848781269,56,Left,3848781271,347,,,,,,,,,,,,,,,,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472879773,144,1,1,16,41,ccpscwdcm65czscrun048ecn5,1,40.9,0,2022-10-16T12:48:58.810Z,2022-10-18T07:05:49Z,3848782743,140,28.3,3848782745,141,24.0,3848782751,1,,3848782747,212,21.9,3848782741,56,Back,3848782739,107,,3848782749,213,2.2,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472879819,145,1,1,16,45,ccpscwdcm65czscrun048ecn5,1,28.1,24.2,2022-10-16T12:49:02.788Z,2022-10-18T07:05:55Z,3848782989,140,25.4,3853277913,178,,3848782997,213,1.7,3848782993,212,29.5,3848782987,56,Back,3848782991,141,67.4,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472879891,146,1,1,16,48,ccpscwdcm65czscrun048ecn5,1,29.9,71.6,2022-10-16T12:49:05.706Z,2022-10-18T07:05:58Z,3848783455,140,42.5,3848783453,56,Back,3848783457,141,95.1,3848783461,213,0.9,3853277981,178,,3848783459,212,20.7,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472879943,147,1,1,16,53,ccpscwdcm65czscrun048ecn5,1,35.5,72.6,2022-10-16T12:49:10.781Z,2022-10-18T07:06:02Z,3848783735,56,Back,3848783737,140,23.9,3848783743,213,3.8,3853278021,178,,3848783741,212,15.1,3848783739,141,59.4,,,,,,,6lyedmu2vuf7jig3jmhz9b4ve,D. van der Kust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472880007,148,1,1,16,56,ccpscwdcm65czscrun048ecn5,1,20,56.8,2022-10-16T12:49:13.405Z,2022-10-18T07:06:04Z,3848784053,56,Back,3848784063,1,,3853278047,178,,3848784055,140,28.8,3848784057,141,10.1,3848784061,213,5.0,3848784059,212,33.1,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472880059,149,1,1,16,59,ccpscwdcm65czscrun048ecn5,0,33.3,9.1,2022-10-16T12:49:17.350Z,2022-10-18T07:06:07Z,3848784345,141,24.8,3853278073,178,,3848784343,140,75.2,3848784351,1,,3848784347,212,45.3,3848784339,155,,3848784341,56,Center,3848784349,213,0.2,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472880043,193,1,1,17,2,24fvcruwqrqvqa3aonf8c3zuy,1,26.8,74.2,2022-10-16T12:49:19.774Z,2022-10-18T07:06:11Z,3849884715,141,90.9,3849884723,213,1.4,3853278169,388,,3849884707,56,Back,3849884711,140,28.9,3849884703,3,,3849884719,212,11.6,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472880145,194,1,1,17,3,24fvcruwqrqvqa3aonf8c3zuy,1,24.6,88.5,2022-10-16T12:49:21.162Z,2022-10-18T07:06:16Z,3848784795,157,,3848784807,1,,3853278237,178,,3848784803,212,21.6,3848784797,56,Back,3848784805,213,6.1,3848784799,140,45.0,3848784801,141,84.2,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472880147,195,4,1,17,5,24fvcruwqrqvqa3aonf8c3zuy,1,40.3,83.3,2022-10-16T12:49:22.910Z,2022-10-18T07:06:23Z,3848784817,265,,3848784815,152,,3848784813,56,Back,3848784819,286,,3848784881,233,150,3848784811,13,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472880153,150,4,1,17,5,ccpscwdcm65czscrun048ecn5,0,59.7,16.7,2022-10-16T12:49:22.911Z,2022-10-18T07:06:22Z,3848784847,265,,3848784845,152,,3848784843,56,Right,3848784849,285,,3848784913,233,195,3853278333,389,,3848784841,13,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472880843,196,1,1,17,51,24fvcruwqrqvqa3aonf8c3zuy,1,46.8,80.8,2022-10-16T12:50:08.554Z,2022-10-18T07:06:28Z,3848788363,152,,3848788365,56,Back,3848788373,213,4.4,3848788375,1,,3848788367,140,35.6,3848788361,5,,3853278461,178,,3848788369,141,30.5,5mbkc1nqmirbtfml9aklqr5xx,P. Max,3848788371,212,,,,,,,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472880959,197,1,1,17,55,24fvcruwqrqvqa3aonf8c3zuy,1,38.8,18.9,2022-10-16T12:50:12.447Z,2022-10-18T07:06:31Z,3848788897,141,3.7,3848788901,213,5.7,3848788893,56,Right,3848788895,140,53.0,3848788899,212,18.1,3853278499,178,,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
