id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/16/value,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId
2521880019,552,15,2,50,31,89w5c6pw7vn0dxypi61tt0g4k,1,79.2,73.8,2023-03-18T18:52:21.757Z,2023-03-20T06:51:24Z,4112353981,178,,4107104307,82,,4107104517,147,70.2,4107104521,231,52.2,4107104503,29,,4107080941,56,Center,4107104505,55,550,4107104515,146,82.3,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,4107104303,72,,4107104513,215,,4107080937,22,,4107104501,78,4107104519,230,100,4107104309,233,446,4107104509,102,49.6,4107080939,18,,4107104511,103,,,,,,,19,,,,
2521880039,446,10,2,50,31,3t0vjqtxc8wpjzv82i3oi2ova,1,18.2,28.3,2023-03-18T18:52:21.837Z,2023-03-20T06:51:34Z,4112354135,178,,4107081059,56,Back,4107104333,233,552,4107081057,94,,,,,,,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880075,447,1,2,50,34,3t0vjqtxc8wpjzv82i3oi2ova,1,17.9,19.5,2023-03-18T18:52:24.450Z,2023-03-20T06:51:43Z,4107081255,212,19.2,4107081247,3,,4107081249,56,Back,4107081253,141,15.3,4107081257,213,6.1,4112354305,388,,4107081251,140,36.0,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880079,448,49,2,50,36,3t0vjqtxc8wpjzv82i3oi2ova,1,36,15.3,2023-03-18T18:52:26.920Z,2023-03-20T06:51:57Z,,,,,,,,,,,,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880187,449,1,2,50,40,3t0vjqtxc8wpjzv82i3oi2ova,1,59.6,14.9,2023-03-18T18:52:30.838Z,2023-03-20T06:52:03Z,4107081809,1,,4107081805,212,33.5,4107081803,141,64.2,4112354651,178,,4107081807,213,1.6,4107081797,56,Center,4107081801,140,59.3,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880203,450,1,2,50,44,3t0vjqtxc8wpjzv82i3oi2ova,1,56,53.1,2023-03-18T18:52:34.358Z,2023-03-20T06:52:35Z,4107081865,212,17.1,4112354911,178,,4107081863,141,28.2,4107081867,213,4.6,4107081859,56,Center,4107081861,140,53.7,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880219,451,1,2,50,47,3t0vjqtxc8wpjzv82i3oi2ova,1,53.8,28.2,2023-03-18T18:52:37.379Z,2023-03-20T06:52:46Z,4107081941,56,Right,4112355723,178,,4107081951,213,5.8,4107081943,140,73.8,4107081945,141,11.6,4107081949,212,23.8,,,,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880249,452,1,2,50,51,3t0vjqtxc8wpjzv82i3oi2ova,0,78.1,12,2023-03-18T18:52:42.040Z,2023-03-20T06:53:05Z,4107082091,56,Center,4107082093,140,89.0,4110723889,224,,4107082095,141,39.4,4110723891,20,,4107082097,212,21.9,4107082087,2,,4112356245,178,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,4107082089,155,,4107082099,213,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880243,553,12,2,50,52,89w5c6pw7vn0dxypi61tt0g4k,1,11.2,58.5,2023-03-18T18:52:42.941Z,2023-03-20T06:53:41Z,4107082053,56,Back,4107082061,213,5.2,4107082057,141,36.1,4112357169,388,,4107082055,140,19.7,4107082059,212,17.7,4107082115,15,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880265,453,61,2,50,53,3t0vjqtxc8wpjzv82i3oi2ova,0,81.1,68.7,2023-03-18T18:52:44.023Z,2023-03-20T06:53:51Z,4107082163,56,Center,4112357429,178,,,,,,,,,,,,,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880323,554,12,2,50,58,89w5c6pw7vn0dxypi61tt0g4k,1,6.2,9.2,2023-03-18T18:52:49.063Z,2023-03-20T06:54:03Z,4112357733,178,,4107082391,213,5.7,4107082385,140,17.7,4107082419,167,,4107082389,212,14.0,4107082383,56,Back,4107082387,141,0.0,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880411,454,5,2,50,59,3t0vjqtxc8wpjzv82i3oi2ova,1,81.6,101.6,2023-03-18T18:52:50.040Z,2023-03-20T06:54:15Z,4107082887,233,555,4107082867,347,,4107082863,56,Left,,,,,,,,,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880325,555,5,2,50,59,89w5c6pw7vn0dxypi61tt0g4k,0,18.4,-1.6,2023-03-18T18:52:50.040Z,2023-03-20T06:54:15Z,4107082399,347,,4107082905,233,454,4107082397,56,Back,,,,,,,,,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880461,455,1,2,51,8,3t0vjqtxc8wpjzv82i3oi2ova,1,80.8,100,2023-03-18T18:52:59.215Z,2023-03-20T06:54:45Z,4107083163,213,3.6,4107083159,141,91.5,4107083155,56,Left,4107083157,140,66.3,4107083161,212,16.8,4107083153,107,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880487,456,1,2,51,12,3t0vjqtxc8wpjzv82i3oi2ova,1,66.2,91.5,2023-03-18T18:53:02.286Z,2023-03-20T06:54:54Z,4107083257,56,Left,4107083261,141,80.5,4107083259,140,71.0,4112358907,178,,4107083263,212,9.0,4107083265,213,5.3,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880513,457,1,2,51,13,3t0vjqtxc8wpjzv82i3oi2ova,1,71.1,83.6,2023-03-18T18:53:03.971Z,2023-03-20T06:55:21Z,4107083351,56,Left,4112359577,178,,4107083357,212,7.5,4107083353,140,75.0,4107083359,213,1.0,4107083355,141,92.9,,,,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880517,458,1,2,51,15,3t0vjqtxc8wpjzv82i3oi2ova,0,74.8,94,2023-03-18T18:53:06.106Z,2023-03-20T06:55:30Z,4107083387,141,87.8,4107083389,212,5.8,4107083475,236,,4110732135,72,,4107083383,56,Left,4110732133,224,,4107083385,140,78.6,4107083379,2,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,4112359743,178,,4107083391,213,5.5,4107083381,155,,4107083477,233,4107083481,286,,,,,,,,,,,,,,,,,,556,,,,,
2521880527,556,12,2,51,15,89w5c6pw7vn0dxypi61tt0g4k,1,21.1,10.6,2023-03-18T18:53:06.202Z,2023-03-20T06:55:44Z,4107083509,233,458,4107083457,56,Back,4112360133,178,,4107083455,185,,,,,,,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880571,557,1,2,51,18,89w5c6pw7vn0dxypi61tt0g4k,0,29.6,8.5,2023-03-18T18:53:09.037Z,2023-03-20T06:56:04Z,4112360503,178,,4107083631,56,Back,4107083633,140,43.3,4107083637,212,14.4,4107083639,213,0.1,4107083629,3,,4107083635,141,9.8,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880629,459,12,2,51,20,3t0vjqtxc8wpjzv82i3oi2ova,1,58.3,90.8,2023-03-18T18:53:10.312Z,2023-03-20T06:56:14Z,4107083859,140,77.4,4107083861,141,100.0,4107083857,56,Left,4112360811,178,,4107083967,167,,4107083865,213,0.3,4107083863,212,21.2,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880635,460,5,2,51,21,3t0vjqtxc8wpjzv82i3oi2ova,0,74.9,101.6,2023-03-18T18:53:11.739Z,2023-03-20T06:56:40Z,4107083897,56,Left,4107083899,347,,4107084473,233,558,,,,,,,,,,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880733,558,5,2,51,21,89w5c6pw7vn0dxypi61tt0g4k,1,25.1,-1.6,2023-03-18T18:53:11.739Z,2023-03-20T06:56:40Z,4107084405,56,Back,4107084451,233,460,4107084407,347,,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880815,559,1,2,51,40,89w5c6pw7vn0dxypi61tt0g4k,1,28.1,0,2023-03-18T18:53:31.015Z,2023-03-20T06:56:51Z,4107084871,56,Right,4107084869,107,,4107084877,212,31.7,4107084873,140,57.4,4107084875,141,9.8,4107084881,1,,4107084879,213,0.2,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880827,560,1,2,51,42,89w5c6pw7vn0dxypi61tt0g4k,0,58,10.4,2023-03-18T18:53:32.736Z,2023-03-20T06:57:01Z,4107084905,140,66.2,4107084909,141,21.0,4107084899,168,,4107084897,3,,4107084913,212,11.2,4107084917,213,0.7,4112362017,388,,4107084901,56,Right,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880823,461,49,2,51,44,3t0vjqtxc8wpjzv82i3oi2ova,1,31.7,66.9,2023-03-18T18:53:34.396Z,2023-03-20T06:57:42Z,,,,,,,,,,,,,,,,,,,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880873,462,1,2,51,44,3t0vjqtxc8wpjzv82i3oi2ova,1,31.7,66.9,2023-03-18T18:53:34.433Z,2023-03-20T06:57:34Z,4112362733,178,,4107085169,157,,4107085171,56,Center,4107085179,213,0.2,4107085181,1,,4107085175,141,73.3,4107085173,140,56.5,4107085177,212,26.4,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880877,463,44,2,51,47,3t0vjqtxc8wpjzv82i3oi2ova,1,58.5,76,2023-03-18T18:53:37.947Z,2023-03-21T11:22:30Z,4107085301,233,561,4107085199,286,,4107085197,56,Center,,,,,,,,,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880889,561,44,2,51,47,89w5c6pw7vn0dxypi61tt0g4k,0,41.5,24,2023-03-18T18:53:37.948Z,2023-03-20T06:57:55Z,4107085263,285,,4107085261,56,Back,4107085305,233,463,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880893,464,1,2,51,47,3t0vjqtxc8wpjzv82i3oi2ova,0,56.5,73.3,2023-03-18T18:53:37.955Z,2023-03-21T11:22:30Z,4107085277,3,,4112363199,388,,4107085279,168,,4107085281,56,Left,4107085285,141,79.4,4107085289,213,0.2,4107085287,212,23.2,4107085283,140,78.2,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880917,562,49,2,51,51,89w5c6pw7vn0dxypi61tt0g4k,1,20.6,20.9,2023-03-18T18:53:42.038Z,2023-03-20T06:58:13Z,,,,,,,,,,,,,,,,,,,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880953,563,1,2,51,55,89w5c6pw7vn0dxypi61tt0g4k,1,22.3,14,2023-03-18T18:53:46.105Z,2023-03-20T06:58:20Z,4107085547,140,56.4,4107085555,1,,4107085543,155,,4107085549,141,31.3,4107085553,213,0.3,4107085545,56,Center,4112363669,178,,4107085551,212,37.7,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880959,564,1,2,51,58,89w5c6pw7vn0dxypi61tt0g4k,0,56.3,31.3,2023-03-18T18:53:48.550Z,2023-03-20T06:58:27Z,4107085599,3,,4107085601,56,Right,4107085605,141,21.0,4107085609,213,5.2,4112363823,388,,4107085603,140,59.6,4107085607,212,7.8,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880969,465,8,2,51,59,3t0vjqtxc8wpjzv82i3oi2ova,1,37.2,75.4,2023-03-18T18:53:49.453Z,2023-03-20T06:58:34Z,4107085657,56,Back,4110735239,385,,4112363943,178,,,,,,,,,,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880989,466,49,2,52,0,3t0vjqtxc8wpjzv82i3oi2ova,1,50.6,84.7,2023-03-18T18:53:50.396Z,2023-03-21T11:39:44Z,,,,,,,,,,,,,,,,,,,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523247815,1617,43,2,52,0,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2023-03-18T18:53:51.039Z,2023-03-21T13:13:42Z,4114349369,144,83,4114349097,399,465541,,,,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523247927,1618,83,2,52,0,89w5c6pw7vn0dxypi61tt0g4k,1,50.4,19.1,2023-03-18T18:53:51.039Z,2023-03-21T13:13:47Z,4114349621,399,465541,,,,,,,,,,,,,,,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521880991,467,61,2,52,0,3t0vjqtxc8wpjzv82i3oi2ova,1,50.6,84.7,2023-03-18T18:53:51.224Z,2023-03-21T11:39:58Z,4112364781,178,,4107085735,56,Left,,,,,,,,,,,,,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881013,468,1,2,52,2,3t0vjqtxc8wpjzv82i3oi2ova,1,44.4,70.2,2023-03-18T18:53:52.516Z,2023-03-20T06:59:34Z,4107085873,141,88.0,4107085877,213,1.2,4107085875,212,12.8,4107085869,56,Back,4107085871,140,48.4,4112365111,178,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881033,469,1,2,52,4,3t0vjqtxc8wpjzv82i3oi2ova,0,56.8,89.6,2023-03-18T18:53:54.726Z,2023-03-20T07:00:00Z,4107085953,56,Center,4107085961,213,5.9,4107085957,141,73.6,4107085955,140,79.6,4107085959,212,26.3,4112366119,178,,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881041,565,49,2,52,6,89w5c6pw7vn0dxypi61tt0g4k,1,19.1,28.5,2023-03-18T18:53:57.048Z,2023-03-20T07:01:00Z,,,,,,,,,,,,,,,,,,,,,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881057,566,1,2,52,6,89w5c6pw7vn0dxypi61tt0g4k,1,19.1,28.5,2023-03-18T18:53:57.053Z,2023-03-20T07:00:54Z,4107086087,212,11.7,4107086083,140,11.4,4107086089,213,2.3,4107086085,141,41.0,4107086081,56,Back,4112367663,178,,,,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881091,567,1,2,52,8,89w5c6pw7vn0dxypi61tt0g4k,0,11.4,41,2023-03-18T18:53:58.494Z,2023-03-20T07:01:09Z,4107086241,56,Center,4107086239,157,,4107086251,1,,4112368173,178,,4107086247,212,52.4,4107086243,140,61.3,4107086249,213,6.3,4107086245,141,38.9,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881115,470,1,2,52,11,3t0vjqtxc8wpjzv82i3oi2ova,0,38.9,59,2023-03-18T18:54:02.185Z,2023-03-20T07:01:18Z,4107086379,141,69.6,4107086381,212,13.2,4107086375,56,Back,4107086373,3,,4107086377,140,49.4,4107086383,213,0.6,4112368435,388,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881135,568,1,2,52,13,89w5c6pw7vn0dxypi61tt0g4k,0,52.8,31.3,2023-03-18T18:54:04.181Z,2023-03-20T07:01:48Z,4107086501,212,12.2,4112369395,388,,4107086499,141,21.5,4107086495,56,Center,4107086503,213,5.7,4107086497,140,62.5,4107086493,3,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881151,471,1,2,52,15,3t0vjqtxc8wpjzv82i3oi2ova,1,38,85.1,2023-03-18T18:54:05.745Z,2023-03-20T07:01:56Z,4107086585,212,24.1,4107086587,213,0.2,4107086583,141,90.5,4112369595,178,,4107086577,3,,4107086581,140,60.7,4107086579,56,Left,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881153,472,49,2,52,16,3t0vjqtxc8wpjzv82i3oi2ova,1,60.7,90.5,2023-03-18T18:54:07.073Z,2023-03-21T11:40:51Z,,,,,,,,,,,,,,,,,,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881189,473,50,2,52,19,3t0vjqtxc8wpjzv82i3oi2ova,1,71.4,85.8,2023-03-18T18:54:10.065Z,2023-03-20T07:02:24Z,4107086863,233,569,4107086765,286,,4107086763,56,Left,,,,,,,,,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881203,569,7,2,52,19,89w5c6pw7vn0dxypi61tt0g4k,1,28.6,14.2,2023-03-18T18:54:10.173Z,2023-03-20T07:02:30Z,4107086817,285,,4112370417,178,,4107086835,233,473,4107086815,56,Back,4110737351,385,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881215,570,1,2,52,21,89w5c6pw7vn0dxypi61tt0g4k,1,21.7,15,2023-03-18T18:54:11.280Z,2023-03-20T07:02:39Z,4107086895,140,36.1,4107086899,212,15.2,4112370575,178,,4107086893,56,Back,4107086897,141,17.7,4107086901,213,0.1,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881219,571,49,2,52,22,89w5c6pw7vn0dxypi61tt0g4k,1,36.4,17.7,2023-03-18T18:54:12.244Z,2023-03-20T07:02:44Z,,,,,,,,,,,,,,,,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881235,572,1,2,52,23,89w5c6pw7vn0dxypi61tt0g4k,1,38.3,17.7,2023-03-18T18:54:14.044Z,2023-03-20T07:02:51Z,4107087007,140,76.2,4107087009,141,29.7,4107087073,4,,4107087011,212,40.6,4107087005,56,Center,4107087515,1,,4107087013,213,0.2,4112370849,178,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881311,573,1,2,52,33,89w5c6pw7vn0dxypi61tt0g4k,0,97.2,36.9,2023-03-18T18:54:23.377Z,2023-03-20T07:03:02Z,4107087415,212,23.0,4107087413,141,67.8,4107087417,213,2.0,4112371067,178,,4107087407,155,,4107087409,56,Center,4107087411,140,88.3,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881315,474,49,2,52,35,3t0vjqtxc8wpjzv82i3oi2ova,1,10.9,26.4,2023-03-18T18:54:26.099Z,2023-03-20T07:03:43Z,,,,,,,,,,,,,,,,,,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881379,475,1,2,52,39,3t0vjqtxc8wpjzv82i3oi2ova,1,32.6,1.3,2023-03-18T18:54:29.802Z,2023-03-20T07:30:45Z,4107087767,140,45.3,4107087771,212,13.4,4107087769,141,2.9,4107087765,56,Back,4112372077,178,,4107087773,213,0.1,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881383,476,61,2,52,41,3t0vjqtxc8wpjzv82i3oi2ova,0,45.3,2.9,2023-03-18T18:54:31.330Z,2023-03-20T07:04:35Z,4107087777,56,Back,4112372827,178,,4107087887,189,,,,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881387,574,49,2,52,42,89w5c6pw7vn0dxypi61tt0g4k,1,62.3,92,2023-03-18T18:54:32.439Z,2023-03-20T07:04:39Z,,,,,,,,,,,,,,,,,,,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881421,575,1,2,52,44,89w5c6pw7vn0dxypi61tt0g4k,1,63.3,84.7,2023-03-18T18:54:34.552Z,2023-03-20T07:04:52Z,4107087967,56,Center,4107087969,140,56.3,4107087971,141,69.7,4107087975,213,4.1,4107087973,212,12.6,4112373085,178,,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881441,576,1,2,52,47,89w5c6pw7vn0dxypi61tt0g4k,1,54.2,60.6,2023-03-18T18:54:37.614Z,2023-03-20T07:05:04Z,4107088111,140,46.7,4107088109,56,Back,4112373333,178,,4107088117,213,3.9,4107088113,141,50.3,4107088115,212,10.5,,,,,,,6ovzd9akutufagsd8kmxmsei2,J. van Mullem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881493,577,1,2,52,50,89w5c6pw7vn0dxypi61tt0g4k,1,46.2,43.9,2023-03-18T18:54:41.227Z,2023-03-20T07:05:12Z,4107088343,56,Right,4107088347,141,7.0,4107088349,212,31.4,4107088345,140,64.1,4107088351,213,5.4,4112373485,178,,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881503,578,1,2,52,56,89w5c6pw7vn0dxypi61tt0g4k,0,82.8,12.5,2023-03-18T18:54:46.706Z,2023-03-20T07:05:19Z,4110741945,224,,4107088397,155,,4110741947,20,,4107088395,2,,4107088401,140,89.3,4107088399,56,Center,4112373641,178,,4107088405,212,17.8,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,4107088403,141,36.6,4107088407,213,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881515,477,12,2,52,57,3t0vjqtxc8wpjzv82i3oi2ova,1,9.5,64,2023-03-18T18:54:47.417Z,2023-03-20T07:05:26Z,4107088475,213,0.3,4112373803,388,,4107088473,212,22.1,4107088477,15,,4107088467,56,Back,4107088471,141,73.0,4107088469,140,29.7,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881543,579,1,2,52,58,89w5c6pw7vn0dxypi61tt0g4k,0,71,32.8,2023-03-18T18:54:49.023Z,2023-03-20T07:05:33Z,4107088597,56,Center,4107088595,3,,4107088601,141,42.5,4107088599,140,88.5,4112373975,178,,4107088605,213,0.3,4107088603,212,19.5,,,,6ovzd9akutufagsd8kmxmsei2,J. van Mullem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881541,478,49,2,53,0,3t0vjqtxc8wpjzv82i3oi2ova,1,12.2,59.6,2023-03-18T18:54:50.980Z,2023-03-20T07:06:01Z,,,,,,,,,,,,,,,,,,,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521881553,479,1,2,53,0,3t0vjqtxc8wpjzv82i3oi2ova,0,12.2,59.6,2023-03-18T18:54:51.015Z,2023-03-20T07:05:46Z,4107088667,1,,4107088663,212,29.8,4112374181,178,,4107088665,213,6.0,4107088657,56,Back,4107088661,141,45.4,4107088655,157,,4107088659,140,39.1,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
