id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/11/value,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2484972315,163,5,1,15,45,3kfktv64h7kg7zryax1wktr5r,0,96,101,2022-11-12T20:17:24.997Z,2022-11-15T01:15:39Z,3912445237,347,,3912444273,56,Left,3912444397,233,155,,,,,,,,,,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484972575,156,1,1,16,11,24fvcruwqrqvqa3aonf8c3zuy,1,8.6,0,2022-11-12T20:17:51.520Z,2022-11-15T01:15:43Z,3912445857,56,Back,3912445855,107,,3912445861,141,9.1,3912445865,213,0.4,3912445863,212,17.2,3912445859,140,23.5,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484972579,157,44,1,16,13,24fvcruwqrqvqa3aonf8c3zuy,1,24.2,6.1,2022-11-12T20:17:53.143Z,2022-11-15T02:17:24Z,3912445883,285,,3912445893,233,164,3912445881,56,Back,,,,,,,,,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484972577,164,44,1,16,13,3kfktv64h7kg7zryax1wktr5r,0,75.8,93.9,2022-11-12T20:17:53.144Z,2022-11-15T01:15:47Z,3912445869,56,Left,3912445911,233,157,3912445871,286,,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484972595,158,1,1,16,13,24fvcruwqrqvqa3aonf8c3zuy,1,23.5,8.9,2022-11-12T20:17:53.192Z,2022-11-15T02:17:24Z,3912445969,56,Back,3912445975,212,7.6,3912445967,168,,3917239367,388,,3912445973,141,8.6,3912445971,140,30.7,3912445965,3,,3912445977,213,6.3,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484972599,159,50,1,16,14,24fvcruwqrqvqa3aonf8c3zuy,1,30,5.9,2022-11-12T20:17:53.812Z,2022-11-15T01:16:02Z,3912445989,56,Back,3912446105,233,165,3912445991,285,,,,,,,,,,,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484972613,165,7,1,16,15,3kfktv64h7kg7zryax1wktr5r,1,70,94.1,2022-11-12T20:17:54.761Z,2022-11-15T01:16:06Z,3917239447,178,,3912446051,286,,3912446049,56,Left,3912446087,233,159,3912446047,167,,3913391015,385,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484972609,160,5,1,16,15,24fvcruwqrqvqa3aonf8c3zuy,1,30.8,-1.4,2022-11-12T20:17:55.440Z,2022-11-15T01:16:10Z,3912446037,347,,3912446035,56,Back,3912446109,233,166,,,,,,,,,,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484972617,166,5,1,16,15,3kfktv64h7kg7zryax1wktr5r,0,69.2,101.4,2022-11-12T20:17:55.440Z,2022-11-15T01:16:10Z,3912446069,56,Left,3912446123,233,160,3912446071,347,,,,,,,,,,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484972743,162,1,1,16,29,24fvcruwqrqvqa3aonf8c3zuy,1,34.3,0,2022-11-12T20:18:09.095Z,2022-11-15T01:16:15Z,3912446755,212,6.1,3912446753,141,8.3,3912446747,107,,3912446749,56,Back,3912446757,213,1.6,3912446751,140,34.0,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484972749,163,1,1,16,30,24fvcruwqrqvqa3aonf8c3zuy,0,34,8.3,2022-11-12T20:18:09.889Z,2022-11-15T01:16:19Z,3912446787,56,Right,3912446797,213,6.2,3912446791,141,4.1,3912446789,140,59.8,3912446795,212,27.2,3917239499,178,,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484972761,167,1,1,16,31,3kfktv64h7kg7zryax1wktr5r,0,45.1,95.4,2022-11-12T20:18:11.414Z,2022-11-15T01:16:26Z,3912446875,140,61.5,3913392083,155,,3917239535,178,,3912446881,213,6.2,3912446877,141,93.2,3912446879,212,17.3,3912446873,56,Left,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484972771,164,1,1,16,33,24fvcruwqrqvqa3aonf8c3zuy,1,36.2,14.6,2022-11-12T20:18:12.852Z,2022-11-15T01:16:40Z,3912446919,212,6.2,3912446913,56,Back,3912446917,141,10.7,3917239579,178,,3912446921,213,5.8,3912446915,140,41.5,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485882839,1197,67,1,16,34,24fvcruwqrqvqa3aonf8c3zuy,1,41.4,10.8,2022-11-12T20:18:13.871Z,2022-11-15T02:17:25Z,3917248877,233,907,,,,,,,,,,,,,,,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485882837,907,67,1,16,34,3kfktv64h7kg7zryax1wktr5r,0,58.6,89.2,2022-11-12T20:18:13.872Z,2022-11-15T01:48:38Z,3917248881,233,1197,,,,,,,,,,,,,,,,,,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484972783,165,1,1,16,34,24fvcruwqrqvqa3aonf8c3zuy,1,41.8,11,2022-11-12T20:18:13.878Z,2022-11-15T02:17:25Z,3917239595,178,,3912447013,141,6.7,3912447011,140,33.1,3912447017,213,3.5,3912447009,56,Back,3912447015,212,9.6,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484972807,166,1,1,16,35,24fvcruwqrqvqa3aonf8c3zuy,1,33,8.6,2022-11-12T20:18:15.679Z,2022-11-15T01:16:48Z,3912447135,141,17.9,3912447133,140,21.4,3912447139,213,2.7,3912447137,212,13.7,3917239627,178,,3912447131,56,Back,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484972845,167,1,1,16,38,24fvcruwqrqvqa3aonf8c3zuy,1,23.1,20.5,2022-11-12T20:18:17.865Z,2022-11-15T01:16:52Z,3912447369,141,65.3,3912447367,140,32.1,3917239655,178,,3912447373,213,1.3,3912447371,212,31.9,3912447365,56,Back,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484972859,168,1,1,16,42,24fvcruwqrqvqa3aonf8c3zuy,0,36.7,70.5,2022-11-12T20:18:22.729Z,2022-11-15T01:16:55Z,3912447419,141,86.3,3912447417,140,60.0,3912447421,212,26.7,3917239675,178,,3912447415,56,Left,3912447423,213,0.4,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484972885,168,49,1,16,44,3kfktv64h7kg7zryax1wktr5r,1,43.8,7.6,2022-11-12T20:18:24.186Z,2022-11-15T01:17:05Z,,,,,,,,,,,,,,,,,,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484972921,169,1,1,16,48,3kfktv64h7kg7zryax1wktr5r,1,34.5,10.7,2022-11-12T20:18:28.591Z,2022-11-15T01:17:15Z,3912447753,141,36.7,3912447751,140,37.1,3912447749,56,Back,3912447757,213,1.4,3917239779,178,,3912447755,212,17.9,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484972923,170,1,1,16,50,3kfktv64h7kg7zryax1wktr5r,0,37.1,36.7,2022-11-12T20:18:29.948Z,2022-11-15T01:17:20Z,3912447783,212,15.1,3912447779,140,46.3,3912447777,56,Back,3917239809,178,,3912447781,141,19.6,3912447785,213,5.4,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484972933,169,49,1,16,51,24fvcruwqrqvqa3aonf8c3zuy,1,53.4,81,2022-11-12T20:18:31.536Z,2022-11-15T01:17:28Z,,,,,,,,,,,,,,,,,,,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484972951,170,1,1,16,51,24fvcruwqrqvqa3aonf8c3zuy,1,53.4,80.9,2022-11-12T20:18:31.597Z,2022-11-15T01:17:32Z,3912447927,212,10.1,3912447921,56,Center,3912447923,140,60.9,3912447929,213,5.6,3912447925,141,71.6,3917239883,178,,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484972983,171,1,1,16,52,24fvcruwqrqvqa3aonf8c3zuy,0,60.7,72,2022-11-12T20:18:32.464Z,2022-11-15T01:17:37Z,3912448079,56,Back,3912448089,1,,3912448083,141,34.6,3917239909,178,,3912448081,140,36.4,3912448077,155,,3912448087,213,3.9,3912448085,212,36.0,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485154797,1049,51,1,16,52,24fvcruwqrqvqa3aonf8c3zuy,1,62,70,2022-11-12T20:18:32.480Z,2022-11-15T01:17:47Z,3913393297,170,,,,,,,,,,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484973083,172,43,1,16,54,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-11-12T20:18:34.290Z,2022-11-12T20:19:23Z,3912448577,170,0,3912450633,144,51,,,,,,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484972989,171,49,1,16,56,3kfktv64h7kg7zryax1wktr5r,1,68,63.6,2022-11-12T20:18:36.084Z,2022-11-15T01:17:58Z,,,,,,,,,,,,,,,,,,,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484973065,172,1,1,16,57,3kfktv64h7kg7zryax1wktr5r,1,69.4,62.4,2022-11-12T20:18:37.125Z,2022-11-15T01:18:22Z,3912448491,213,5.3,3912448487,141,38.6,3912448489,212,18.8,3912448479,56,Center,3912448483,140,78.6,3912451095,154,,3912451093,210,16,3917240047,178,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,3912451097,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
2484973069,173,16,1,17,1,3kfktv64h7kg7zryax1wktr5r,1,86.1,41.1,2022-11-12T20:18:41.711Z,2022-11-15T01:18:22Z,3912451127,29,,3912451131,55,172,3912449821,374,2022-11-12 20:18:39.589,3912448507,22,,3912451125,78,,3917240117,178,,3913393905,396,57.8,3912451143,89,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,3912451137,103,13.3,,3912451121,114,3912451135,102,50.0,3912449825,375,3912451129,154,,3913393903,395,3912451141,215,,3912448511,56,Center,3912448509,17,,11.9,16:59.852,,,3912451147,231,43.1,3912451139,214,3912449817,20,3912451145,230,89.7
2484973605,173,1,1,18,4,24fvcruwqrqvqa3aonf8c3zuy,1,50.1,49.9,2022-11-12T20:19:44.723Z,2022-11-15T01:18:36Z,3912451665,140,38.8,3912451671,213,2.7,3912451673,279,G,3917240183,178,,3912451667,141,57.5,3912451669,212,12.9,3912451663,56,Back,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484973611,174,1,1,18,6,24fvcruwqrqvqa3aonf8c3zuy,1,38.9,57.5,2022-11-12T20:19:45.991Z,2022-11-15T01:18:40Z,3912451721,212,6.1,3912451715,56,Back,3912451723,213,3.0,3912451719,141,58.4,3917240199,178,,3912451717,140,33.1,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484973639,175,1,1,18,8,24fvcruwqrqvqa3aonf8c3zuy,0,33.2,58.5,2022-11-12T20:19:47.912Z,2022-11-15T01:18:43Z,3912451869,155,,3917240219,178,,3912451875,141,0.0,3912451879,213,5.6,3912451873,140,85.7,3912451871,56,Right,3912451881,1,,3912451877,212,68.4,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484973709,174,5,1,18,12,3kfktv64h7kg7zryax1wktr5r,1,18.2,101,2022-11-12T20:19:52.555Z,2022-11-15T01:18:49Z,3912452309,233,176,3912452289,347,,3912452287,56,Back,,,,,,,,,,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484973643,176,5,1,18,12,24fvcruwqrqvqa3aonf8c3zuy,0,81.8,-1,2022-11-12T20:19:52.555Z,2022-11-15T01:18:49Z,3912451893,347,,3912451891,56,Right,3912452329,233,174,,,,,,,,,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484973721,175,1,1,18,19,3kfktv64h7kg7zryax1wktr5r,1,17,100,2022-11-12T20:19:59.421Z,2022-11-15T01:18:56Z,3912452345,141,85.8,3912452347,212,12.5,3912452339,107,,3912452341,56,Back,3912452343,140,10.1,3912452349,213,4.1,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484973735,176,1,1,18,21,3kfktv64h7kg7zryax1wktr5r,1,10.2,85.4,2022-11-12T20:20:01.575Z,2022-11-15T01:19:08Z,3912452459,157,,3912452471,1,,3912452465,141,75.2,3912452469,213,6.1,3912452463,140,54.2,3912452461,56,Center,3917240363,178,,3912452467,212,46.7,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484973743,177,44,1,18,24,3kfktv64h7kg7zryax1wktr5r,1,54.7,73.4,2022-11-12T20:20:04.611Z,2022-11-15T02:17:25Z,3912452509,233,177,3912452485,286,,3912452483,56,Center,,,,,,,,,,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484973745,177,44,1,18,24,24fvcruwqrqvqa3aonf8c3zuy,0,45.3,26.6,2022-11-12T20:20:04.612Z,2022-11-15T01:19:19Z,3912452489,56,Back,3912452519,233,177,3912452491,285,,,,,,,,,,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484973751,178,1,1,18,24,3kfktv64h7kg7zryax1wktr5r,0,54.2,75.2,2022-11-12T20:20:04.697Z,2022-11-15T02:17:26Z,3917240433,388,,3912452533,212,16.5,3912452529,140,66.9,3912452523,3,,3912452531,141,89.6,3912452527,56,Left,3912452525,168,,3912452535,213,0.6,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484973779,178,49,1,18,29,24fvcruwqrqvqa3aonf8c3zuy,1,34.4,7.9,2022-11-12T20:20:08.802Z,2022-11-15T01:20:13Z,,,,,,,,,,,,,,,,,,,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484973825,179,1,1,18,29,24fvcruwqrqvqa3aonf8c3zuy,1,32.6,10.1,2022-11-12T20:20:08.833Z,2022-11-15T01:20:16Z,3917240657,178,,3912452955,213,2.6,3912452953,212,28.4,3912452947,56,Back,3912452949,140,9.1,3912452951,141,30.8,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484973883,180,1,1,18,36,24fvcruwqrqvqa3aonf8c3zuy,1,8.7,32.2,2022-11-12T20:20:15.897Z,2022-11-15T01:20:18Z,3912453369,213,5.2,3912453363,140,17.8,3912453361,56,Back,3912453367,212,21.2,3917240667,178,,3912453365,141,4.4,,,,,,,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484973905,181,1,1,18,43,24fvcruwqrqvqa3aonf8c3zuy,1,28.4,15.2,2022-11-12T20:20:23.543Z,2022-11-15T01:20:21Z,3912453483,56,Back,3917240695,178,,3912453489,212,12.0,3912453487,141,18.7,3912453491,213,0.2,3912453485,140,39.6,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484973909,182,1,1,18,44,24fvcruwqrqvqa3aonf8c3zuy,1,39.6,18.7,2022-11-12T20:20:24.319Z,2022-11-15T01:20:23Z,3912453503,141,15.4,3917240709,178,,3912453507,213,3.3,3912453501,140,27.5,3912453499,56,Back,3912453505,212,12.9,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484973953,183,1,1,18,45,24fvcruwqrqvqa3aonf8c3zuy,1,27.7,15.5,2022-11-12T20:20:25.648Z,2022-11-15T01:20:27Z,3912453723,140,9.5,3912453729,213,3.0,3917240745,178,,3912453727,212,19.2,3912453721,56,Back,3912453725,141,18.4,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484973969,184,1,1,18,48,24fvcruwqrqvqa3aonf8c3zuy,0,9.7,18.4,2022-11-12T20:20:28.480Z,2022-11-15T01:20:30Z,3912453807,140,40.2,3912453815,1,,3912453809,141,37.9,3912453803,157,,3912453805,56,Back,3912453813,213,0.4,3912453811,212,34.7,3917240749,178,,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484973981,179,1,1,18,50,3kfktv64h7kg7zryax1wktr5r,1,62.5,64.8,2022-11-12T20:20:30.050Z,2022-11-15T01:20:36Z,3912453885,140,60.9,3912453891,213,1.9,3912453887,141,71.6,3917240785,178,,3912453889,212,4.9,3912453883,56,Center,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484973983,180,49,1,18,51,3kfktv64h7kg7zryax1wktr5r,1,60.9,71.6,2022-11-12T20:20:30.833Z,2022-11-15T01:20:44Z,,,,,,,,,,,,,,,,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484973989,181,1,1,18,51,3kfktv64h7kg7zryax1wktr5r,1,60.9,71.6,2022-11-12T20:20:31.440Z,2022-11-15T01:20:47Z,3912453959,212,5.7,3917240853,178,,3912453953,56,Center,3912453961,213,4.9,3912453955,140,62.1,3912453957,141,63.5,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484973999,182,1,1,18,53,3kfktv64h7kg7zryax1wktr5r,1,62.1,63.5,2022-11-12T20:20:33.083Z,2022-11-15T01:20:54Z,3912454033,141,64.5,3912454029,56,Center,3912454031,140,71.5,3912454037,213,0.1,3917240893,178,,3912454035,212,9.9,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484974023,183,1,1,18,53,3kfktv64h7kg7zryax1wktr5r,1,71.6,64.5,2022-11-12T20:20:33.665Z,2022-11-15T01:20:57Z,3912454239,213,4.4,3912454233,140,64.6,3912454231,56,Center,3912454237,212,27.8,3912454235,141,25.0,3917240913,178,,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484974057,184,1,1,18,58,3kfktv64h7kg7zryax1wktr5r,0,70.2,22.4,2022-11-12T20:20:37.984Z,2022-11-15T01:21:00Z,3912454399,140,94.1,3912454393,2,,3912454405,213,0.8,3913395423,224,,3912454397,56,Center,3913395425,20,,3912454407,1,,3912454403,212,37.1,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,3917240949,178,,,3912454395,155,3912454401,141,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484974065,185,12,1,19,0,24fvcruwqrqvqa3aonf8c3zuy,1,3.9,39.2,2022-11-12T20:20:40.155Z,2022-11-15T01:21:07Z,3912454479,15,,3917240997,388,,3912454473,213,4.3,3912454465,140,0.0,3912454539,167,,3912454469,212,14.3,3912454463,56,Back,3912454467,141,19.7,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484974069,185,6,1,19,2,3kfktv64h7kg7zryax1wktr5r,1,97.6,71.4,2022-11-12T20:20:41.768Z,2022-11-15T01:21:11Z,3912454493,56,Center,3912454541,233,186,3912454495,73,,,,,,,,,,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484974071,186,6,1,19,2,24fvcruwqrqvqa3aonf8c3zuy,0,2.4,28.6,2022-11-12T20:20:41.768Z,2022-11-15T01:21:11Z,3912454501,73,,3912454497,56,Back,3912454563,233,185,,,,,,,,,,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484974303,186,1,1,19,29,3kfktv64h7kg7zryax1wktr5r,0,99.5,99.5,2022-11-12T20:21:09.471Z,2022-11-15T01:21:14Z,3912455871,1,,3913395795,20,,3912455861,56,Center,3912455859,223,,3912455853,2,,3912455865,141,49.6,3912455857,155,,3912455869,213,4.5,33yauarx84sam5u05vgyqxfxl,J. Karlsson,3912455863,140,92.3,,3912455855,6,3912455867,212,34.8,3917241051,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484974325,187,12,1,19,31,24fvcruwqrqvqa3aonf8c3zuy,1,9.5,47.2,2022-11-12T20:21:10.789Z,2022-11-15T01:21:38Z,3912456019,140,30.3,3917241109,388,,3912456025,213,6.0,3912456017,56,Back,3912456021,141,38.2,3912456041,15,,3912456023,212,22.7,,,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484974363,187,1,1,19,34,3kfktv64h7kg7zryax1wktr5r,1,68.1,61.1,2022-11-12T20:21:13.855Z,2022-11-15T01:21:42Z,3912456219,212,17.3,3912456211,140,64.0,3917241193,178,,3912456207,56,Left,3912456221,213,1.8,3912456215,141,85.8,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484974461,188,1,1,19,37,3kfktv64h7kg7zryax1wktr5r,1,57,87.2,2022-11-12T20:21:17.023Z,2022-11-15T01:21:46Z,3912456791,56,Back,3912456797,212,48.5,3912456799,213,3.9,3912456801,1,,3912456793,140,22.7,3912456795,141,39.4,3917241211,178,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484974489,189,1,1,19,46,3kfktv64h7kg7zryax1wktr5r,1,15.2,50.9,2022-11-12T20:21:26.560Z,2022-11-15T01:21:50Z,3912456961,56,Center,3912456967,212,60.8,3912456969,213,6.0,3912456963,140,70.4,3912456965,141,23.8,3912456959,155,,3917241239,178,,3912456973,1,,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484974495,190,61,1,19,49,3kfktv64h7kg7zryax1wktr5r,1,70.4,23.8,2022-11-12T20:21:29.694Z,2022-11-15T01:21:57Z,3917241281,21,,3912456993,56,Center,3917241283,388,,,,,,,,,,,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484974517,191,1,1,19,51,3kfktv64h7kg7zryax1wktr5r,1,65.9,19.7,2022-11-12T20:21:30.981Z,2022-11-15T01:22:03Z,3912457103,56,Center,3917241315,178,,3912457109,212,4.1,3912457107,141,21.8,3912457111,213,0.4,3912457105,140,69.6,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485883603,1048,67,1,19,51,3kfktv64h7kg7zryax1wktr5r,1,68.9,20.6,2022-11-12T20:21:31.592Z,2022-11-15T02:17:26Z,3917250787,233,1292,,,,,,,,,,,,,,,,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
