id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,keyPass,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/19/value
2446101287,104,61,1,11,18,3ebril33e08ddzob4bhq8awsr,1,11.2,69.6,2022-08-14T12:42:55.285Z,2022-08-17T05:00:02Z,3712384935,178,,3706313769,56,Back,3712384933,21,,,,,,,,,,,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446101305,102,6,1,11,20,4tic29sox7m39fy1ztgv0jsiq,1,87.9,30.4,2022-08-14T12:42:57.163Z,2022-08-17T05:00:08Z,3706313845,75,,3706313979,233,105,3706313843,56,Center,,,,,,,,,,,,,,,,9qoc020keotb4s72a09zm5pzp,M. Sadílek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446101331,105,6,1,11,20,3ebril33e08ddzob4bhq8awsr,0,12.1,69.6,2022-08-14T12:42:57.163Z,2022-08-17T05:00:06Z,3706313987,233,102,3706313953,56,Back,3706313955,73,,,,,,,,,,,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446101781,103,1,1,12,0,4tic29sox7m39fy1ztgv0jsiq,0,99.5,0.5,2022-08-14T12:43:37.108Z,2022-08-17T05:00:15Z,3706315945,1,,3706315935,56,Center,3706315929,6,,3706315939,141,48.4,3706887259,72,,3706315931,155,,3706315941,212,33.2,3712385101,178,,9qoc020keotb4s72a09zm5pzp,M. Sadílek,3706316159,233,106,3706315933,223,3706315937,140,3706315943,213,3706315927,2,,,93.4,,,,1.8,,,,,,,,,,,,,,,,,,,,
2446101817,106,12,1,12,1,3ebril33e08ddzob4bhq8awsr,1,6.7,49.3,2022-08-14T12:43:38.558Z,2022-08-17T05:00:19Z,3712385143,388,,3706353161,15,,3706316113,213,0.3,3706316111,212,21.4,3706316107,140,26.2,3706353117,56,Back,3706316109,141,58.5,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446101839,104,1,1,12,4,4tic29sox7m39fy1ztgv0jsiq,1,75.1,31.3,2022-08-14T12:43:41.268Z,2022-08-17T05:00:39Z,3706316249,212,19.4,3706316245,140,73.8,3712385333,178,,3706316247,141,59.7,3706316251,213,1.6,3706316243,56,Center,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446101877,105,1,1,12,7,4tic29sox7m39fy1ztgv0jsiq,1,78.1,78.7,2022-08-14T12:43:44.740Z,2022-08-17T12:38:11Z,3706887891,225,,3706316381,141,40.2,3706316963,210,15,3706316379,140,90.0,3706316385,213,5.2,3706316375,155,,3706887895,72,,3706316373,2,,ad9kukqx4xulbvelacgwgqvah,M. Vlap,3706887893,387,,3706316383,212,3712385371,178,3706316377,56,3706316965,154,29.0,1,,,,,Center,,,,,,,,,,,,,,,,,,,,
2446101889,106,44,1,12,9,4tic29sox7m39fy1ztgv0jsiq,1,91,43.7,2022-08-14T12:43:46.379Z,2022-08-17T12:38:11Z,3706316455,56,Center,3706316457,286,,3706316575,233,107,,,,,,,,,,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446101907,107,44,1,12,9,3ebril33e08ddzob4bhq8awsr,0,9,56.3,2022-08-14T12:43:46.380Z,2022-08-17T05:00:46Z,3706316551,285,,3706316549,56,Back,3706316593,233,106,,,,,,,,,,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446101891,107,15,1,12,9,4tic29sox7m39fy1ztgv0jsiq,1,89.4,40.1,2022-08-14T12:43:46.401Z,2022-08-17T12:38:12Z,3706316981,102,50.3,3706318537,79,,3706316465,56,Center,3706316625,25,,3706316985,146,98.5,3706316973,29,,3712385477,388,,3706316977,55,105,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,3706316635,328,,3706316975,154,3706316983,103,3706316987,147,3706316463,17,,,20.3,3706318105,233,108,49.1,,3706316627,15,,,,,,,,,,,,,,,,,
2446101925,108,10,1,12,10,3ebril33e08ddzob4bhq8awsr,1,1.1,50.7,2022-08-14T12:43:47.352Z,2022-08-17T05:00:58Z,3706316649,56,Back,3706316645,178,,3706318113,233,107,3706316647,182,,3706888813,377,,3706318045,177,,,,,,,,67v3pc4c8yomh3hg3w0257oid,Y. van Osch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446101937,109,52,1,12,10,3ebril33e08ddzob4bhq8awsr,1,0.7,50.3,2022-08-14T12:43:47.485Z,2022-08-17T05:01:14Z,3712385633,388,,3706889283,377,,,,,,,,,,,,,,,,,,,,67v3pc4c8yomh3hg3w0257oid,Y. van Osch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102015,110,1,1,12,18,3ebril33e08ddzob4bhq8awsr,1,14,45.2,2022-08-14T12:43:55.772Z,2022-08-17T05:01:21Z,3706317083,141,14.8,3706317081,140,21.5,3706317103,287,,3706317077,123,,3706317087,213,5.1,3712385939,178,,3706317085,212,22.1,3706317079,56,Back,67v3pc4c8yomh3hg3w0257oid,Y. van Osch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102079,111,1,1,12,22,3ebril33e08ddzob4bhq8awsr,1,23.6,15.1,2022-08-14T12:43:59.587Z,2022-08-17T05:01:30Z,3712386049,178,,3706317389,212,13.4,3706317385,140,33.6,3706317383,56,Back,3706317387,141,2.9,3706317393,213,5.6,,,,,,,4e6yz7j1xjd7b6oyv078q8edx,M. Tirpan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447263811,994,43,1,12,23,3ebril33e08ddzob4bhq8awsr,1,0,0,2022-08-14T12:44:00.811Z,2022-08-17T07:34:52Z,3712524409,144,82,3712524323,178,0,,,,,,,,,,,,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102135,112,1,1,12,25,3ebril33e08ddzob4bhq8awsr,1,33.6,2.9,2022-08-14T12:44:02.253Z,2022-08-17T05:01:38Z,3706317673,212,32.2,3712386181,178,,3706317671,141,2.3,3706317669,140,64.3,3706317677,1,,3706317667,56,Right,3706317675,213,6.3,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446103347,130,50,1,12,28,3ebril33e08ddzob4bhq8awsr,1,61.2,2.8,2022-08-14T12:44:05.047Z,2022-08-17T05:01:46Z,3706323483,286,,3706323481,56,Right,3706326283,233,108,,,,,,,,,,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102161,108,7,1,12,28,4tic29sox7m39fy1ztgv0jsiq,1,38.8,97.2,2022-08-14T12:44:05.119Z,2022-08-17T05:01:53Z,3706326245,285,,3706326261,233,130,3706890827,385,,3706890985,167,,3712386455,389,,3706317757,56,Back,,,,,,,dc2wi76ipwc5qbq4eggqd1hp1,Julio Pleguezuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102177,109,5,1,12,28,4tic29sox7m39fy1ztgv0jsiq,0,39,102,2022-08-14T12:44:05.500Z,2022-08-17T05:01:57Z,3706317829,56,Back,3706318051,233,113,3706317831,347,,,,,,,,,,,,,,,,,dc2wi76ipwc5qbq4eggqd1hp1,Julio Pleguezuelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102209,113,5,1,12,28,3ebril33e08ddzob4bhq8awsr,1,61,-2,2022-08-14T12:44:05.500Z,2022-08-17T05:01:57Z,3706318047,233,109,3706318019,56,Right,3706318021,347,,,,,,,,,,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102329,114,1,1,12,45,3ebril33e08ddzob4bhq8awsr,0,62.2,0,2022-08-14T12:44:22.274Z,2022-08-17T05:02:00Z,3706318643,212,16.0,3706318631,56,Right,3706318647,213,0.5,3706318629,107,,3706318639,141,9.2,3706318635,140,75.8,,,,,,,4e6yz7j1xjd7b6oyv078q8edx,M. Tirpan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102349,110,8,1,12,46,4tic29sox7m39fy1ztgv0jsiq,1,25.5,81.1,2022-08-14T12:44:23.326Z,2022-08-17T05:02:13Z,3706318719,56,Back,3706891951,385,,3706325021,15,,3712386709,178,,,,,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102367,111,5,1,12,47,4tic29sox7m39fy1ztgv0jsiq,0,29.6,101.2,2022-08-14T12:44:24.405Z,2022-08-17T05:02:18Z,3706318783,347,,3706318781,56,Back,3706319625,233,115,,,,,,,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102553,115,5,1,12,47,3ebril33e08ddzob4bhq8awsr,1,70.4,-1.2,2022-08-14T12:44:24.405Z,2022-08-17T05:02:17Z,3706319621,233,111,3706319607,56,Right,3706319609,347,,,,,,,,,,,,,,,,,4e6yz7j1xjd7b6oyv078q8edx,M. Tirpan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102559,116,1,1,13,3,3ebril33e08ddzob4bhq8awsr,1,72.5,0,2022-08-14T12:44:40.042Z,2022-08-17T05:02:23Z,3706319653,140,74.2,3706319651,56,Right,3706319657,212,5.7,3706319655,141,6.8,3706319659,213,1.2,3706319649,107,,,,,,,,4e6yz7j1xjd7b6oyv078q8edx,M. Tirpan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102585,117,1,1,13,3,3ebril33e08ddzob4bhq8awsr,1,74.2,6.8,2022-08-14T12:44:40.677Z,2022-08-17T05:02:31Z,3706319773,140,71.1,3706319771,56,Right,3706319777,212,4.1,3712386961,178,,3706319775,141,3.1,3706319779,213,3.8,,,,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102611,118,1,1,13,6,3ebril33e08ddzob4bhq8awsr,1,71,5.2,2022-08-14T12:44:42.877Z,2022-08-17T05:04:02Z,3706319905,141,7.7,3706319909,213,3.1,3712388109,178,,3706319901,56,Right,3706319903,140,51.9,3706319907,212,20.1,,,,,,,4e6yz7j1xjd7b6oyv078q8edx,M. Tirpan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102667,119,1,1,13,9,3ebril33e08ddzob4bhq8awsr,1,53.7,21.2,2022-08-14T12:44:46.493Z,2022-08-17T05:04:07Z,3706320195,212,17.2,3706320189,56,Back,3712388207,178,,3706320197,213,2.1,3706320191,140,45.8,3706320193,141,43.4,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102675,120,1,1,13,12,3ebril33e08ddzob4bhq8awsr,0,45.9,48.2,2022-08-14T12:44:49.349Z,2022-08-17T05:04:11Z,3706320321,236,,3706320231,141,49.7,3706320229,140,48.9,3706893175,155,,3706320235,213,0.3,3712388321,178,,3706320323,233,112,3706320227,56,Back,7t19aebk75lrt41hmclk18mhh,D. Siovas,3706320233,212,3.3,3706320327,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102683,112,74,1,13,12,4tic29sox7m39fy1ztgv0jsiq,1,53.2,46,2022-08-14T12:44:49.452Z,2022-08-17T05:04:18Z,3712388475,178,,3706320277,56,Center,3706320279,285,,3706320345,233,120,,,,,,,,,,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102741,121,1,1,13,16,3ebril33e08ddzob4bhq8awsr,1,39.1,42.7,2022-08-14T12:44:53.239Z,2022-08-17T05:04:26Z,3706320531,56,Back,3706320533,140,15.7,3706320537,212,24.9,3706320535,141,48.2,3706320539,213,3.0,3712388643,178,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102789,122,1,1,13,18,3ebril33e08ddzob4bhq8awsr,0,15.7,48.2,2022-08-14T12:44:55.357Z,2022-08-17T05:04:31Z,3706320779,56,Center,3706320785,212,52.9,3712388697,178,,3706320789,1,,3706320781,140,66.0,3706320783,141,53.6,3706320787,213,0.1,3706320777,157,,67v3pc4c8yomh3hg3w0257oid,Y. van Osch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102803,113,1,1,13,21,4tic29sox7m39fy1ztgv0jsiq,1,27.1,36.6,2022-08-14T12:44:58.791Z,2022-08-17T05:04:38Z,3706320871,213,5.8,3706320869,212,13.9,3706320865,140,38.7,3712388797,178,,3706320867,141,26.8,3706320861,3,,3706320863,56,Back,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447264045,1162,43,1,13,23,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2022-08-14T12:45:00.157Z,2022-08-17T10:40:23Z,3712822101,144,82,3712525591,178,0,,,,,,,,,,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102809,114,49,1,13,23,4tic29sox7m39fy1ztgv0jsiq,1,37.3,29.5,2022-08-14T12:45:00.190Z,2022-08-17T05:04:46Z,,,,,,,,,,,,,,,,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102865,115,1,1,13,24,4tic29sox7m39fy1ztgv0jsiq,1,37.3,29.5,2022-08-14T12:45:01.236Z,2022-08-17T05:04:51Z,3712389021,178,,3706321189,141,12.2,3706321193,213,5.1,3706321187,140,41.9,3706321185,56,Back,3706321191,212,12.7,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102869,116,3,1,13,27,4tic29sox7m39fy1ztgv0jsiq,0,43.6,6.5,2022-08-14T12:45:04.148Z,2022-08-17T05:05:13Z,3712389301,178,,3706321221,286,,3706321217,56,Back,3706321315,233,123,3706894041,465,,,,,,,,,,,5m8pflpgynidzk7d9507oujje,D. Rots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102889,123,7,1,13,27,3ebril33e08ddzob4bhq8awsr,0,56.4,93.5,2022-08-14T12:45:04.220Z,2022-08-17T05:05:18Z,3706321275,56,Left,3706894151,383,,3706321299,233,116,3706321277,285,,3712389343,178,,,,,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102875,117,61,1,13,27,4tic29sox7m39fy1ztgv0jsiq,1,43.2,9.8,2022-08-14T12:45:04.436Z,2022-08-17T05:05:23Z,3712389399,178,,3706321245,56,Back,,,,,,,,,,,,,,,,,,,5m8pflpgynidzk7d9507oujje,D. Rots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102907,124,49,1,13,27,3ebril33e08ddzob4bhq8awsr,1,56.2,96,2022-08-14T12:45:04.517Z,2022-08-17T05:05:30Z,,,,,,,,,,,,,,,,,,,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447264253,1170,83,1,13,29,4tic29sox7m39fy1ztgv0jsiq,1,43.3,5.2,2022-08-14T12:45:06.473Z,2022-08-17T07:36:52Z,3712526805,399,202487,,,,,,,,,,,,,,,,,,,,,,5m8pflpgynidzk7d9507oujje,D. Rots,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446102939,125,1,1,13,29,3ebril33e08ddzob4bhq8awsr,1,56.2,96,2022-08-14T12:45:06.509Z,2022-08-17T05:05:39Z,3706321513,212,6.5,3706321511,141,87.6,3706321507,56,Left,3706321509,140,53.3,3706321515,213,4.2,3712389639,178,,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446103001,126,1,1,13,30,3ebril33e08ddzob4bhq8awsr,1,53.3,87.6,2022-08-14T12:45:07.509Z,2022-08-17T05:05:45Z,3706321851,213,2.7,3706321841,140,44.1,3712389719,178,,3706321839,56,Back,3706321849,212,10.7,3706321845,141,94.4,,,,,,,5fnmjp63t7m9fg3y2fcw6z015,Deroy Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446103065,127,1,1,13,34,3ebril33e08ddzob4bhq8awsr,1,39.2,92.9,2022-08-14T12:45:11.453Z,2022-08-17T05:05:53Z,3706322155,213,3.8,3706322149,140,14.9,3706322153,212,33.2,3706322151,141,61.7,3712389805,178,,3706322147,56,Back,3706322157,1,,,,,atbvv2os8m7nfs0p128w5a6l1,M. Seuntjens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446103111,128,1,1,13,38,3ebril33e08ddzob4bhq8awsr,1,14.6,57.6,2022-08-14T12:45:15.183Z,2022-08-17T05:05:57Z,3706322381,141,31.0,3706322383,212,19.2,3706322377,56,Back,3712389851,178,,3706322379,140,20.8,3706322385,213,5.1,,,,,,,67v3pc4c8yomh3hg3w0257oid,Y. van Osch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446103145,129,1,1,13,42,3ebril33e08ddzob4bhq8awsr,0,25.8,29.8,2022-08-14T12:45:18.956Z,2022-08-17T05:06:02Z,3712389923,178,,3706322549,141,43.6,3706322555,1,,3706322545,56,Center,3706322551,212,64.5,3706322553,213,0.1,3706322543,155,,3706322547,140,86.6,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446103155,118,52,1,13,45,4tic29sox7m39fy1ztgv0jsiq,1,12.5,54.4,2022-08-14T12:45:22.533Z,2022-08-17T05:06:08Z,3706895015,378,,3712390019,178,,,,,,,,,,,,,,,,,,,,bzanwdo4ihqd6d7vr06bd3845,L. Unnerstall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446103215,119,1,1,13,47,4tic29sox7m39fy1ztgv0jsiq,1,14,45.4,2022-08-14T12:45:24.731Z,2022-08-17T05:06:15Z,3706322819,212,9.1,3706322815,140,17.7,3706322821,213,5.2,3706322817,141,33.3,3706322811,123,,3706322813,56,Back,3712390141,178,,,,,bzanwdo4ihqd6d7vr06bd3845,L. Unnerstall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446103273,120,1,1,13,50,4tic29sox7m39fy1ztgv0jsiq,1,19.3,33,2022-08-14T12:45:26.962Z,2022-08-17T05:06:18Z,3706323115,141,17.4,3712390193,178,,3706323119,213,5.4,3706323113,140,27.1,3706323111,56,Back,3706323117,212,13.4,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446103363,121,1,1,13,55,4tic29sox7m39fy1ztgv0jsiq,1,36.4,12.3,2022-08-14T12:45:31.936Z,2022-08-17T05:06:29Z,3706323551,212,45.4,3706323543,155,,3706323553,213,0.4,3706323547,140,76.3,3706324423,154,,3706324421,210,13,3712390273,178,,3706323555,1,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,3706323545,56,Center,3706323549,141,,,,,,,37.9,1,,,,,,,,,,,,,,,,,,,,,,,,,
2446103369,122,13,1,13,59,4tic29sox7m39fy1ztgv0jsiq,1,85.5,46.8,2022-08-14T12:45:36.707Z,2022-08-17T05:06:29Z,3706324449,55,121,3706324445,29,,3706324461,231,50.5,3712390361,178,,3706323717,72,,3706324453,102,55.5,3706324441,121,,3706323573,22,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,3706323577,56,Center,3706324457,215,3706324459,230,3706324455,103,3706323575,17,,,97.2,3706324443,85,,58.3,,3706324447,154,,,,,,,,,,,,,,,,,
2446103381,123,5,1,14,0,4tic29sox7m39fy1ztgv0jsiq,0,101,58.4,2022-08-14T12:45:37.509Z,2022-08-17T05:06:34Z,3706323655,56,Center,3706352945,233,131,3706323657,346,,,,,,,,,,,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446103475,131,5,1,14,0,3ebril33e08ddzob4bhq8awsr,1,-1,41.6,2022-08-14T12:45:37.509Z,2022-08-17T05:06:33Z,3706324105,56,Back,3706324107,346,,3706352919,233,123,,,,,,,,,,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446103617,132,1,1,14,20,3ebril33e08ddzob4bhq8awsr,1,4.6,45.4,2022-08-14T12:45:57.328Z,2022-08-17T05:07:29Z,3706324775,237,,3706324761,124,,3706324763,56,Back,3706324767,141,30.7,3706325341,189,,3706324765,140,8.6,3706324771,213,5.1,3706324769,212,10.8,67v3pc4c8yomh3hg3w0257oid,Y. van Osch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446103627,133,1,1,14,22,3ebril33e08ddzob4bhq8awsr,1,8.6,30.7,2022-08-14T12:45:59.629Z,2022-08-17T05:07:33Z,3706324831,213,1.9,3706324823,56,Back,3706325411,189,,3706324827,141,50.9,3712390531,178,,3706324829,212,14.6,3706324825,140,4.0,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446103647,134,1,1,14,23,3ebril33e08ddzob4bhq8awsr,1,4,50.9,2022-08-14T12:46:00.550Z,2022-08-17T05:07:46Z,3712390597,178,,3706324905,212,13.5,3706324899,56,Back,3706324903,141,70.8,3706324901,140,3.6,3706324907,213,1.6,,,,,,,67v3pc4c8yomh3hg3w0257oid,Y. van Osch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446103665,135,1,1,14,25,3ebril33e08ddzob4bhq8awsr,1,3.6,70.8,2022-08-14T12:46:02.390Z,2022-08-17T05:07:16Z,3706325003,213,4.7,3706325001,212,15.0,3712391081,178,,3706324995,140,3.6,3706324993,56,Back,3706324997,141,48.7,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446103723,136,1,1,14,27,3ebril33e08ddzob4bhq8awsr,1,3.6,48.7,2022-08-14T12:46:04.373Z,2022-08-17T05:07:55Z,3706325283,213,6.1,3712391577,178,,3706325269,155,,3706325271,56,Back,3706325273,140,37.0,3706325275,141,38.2,3706325285,1,,3706325279,212,35.8,67v3pc4c8yomh3hg3w0257oid,Y. van Osch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446103729,137,4,1,14,31,3ebril33e08ddzob4bhq8awsr,1,39,38.8,2022-08-14T12:46:08.347Z,2022-08-17T05:08:03Z,3706325301,56,Back,3706325303,152,,3706325311,233,124,3706325307,286,,3706325299,13,,3706325305,265,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446103727,124,4,1,14,31,4tic29sox7m39fy1ztgv0jsiq,0,61,61.2,2022-08-14T12:46:08.348Z,2022-08-17T05:08:03Z,3706325315,233,137,3706325295,265,,3706325289,13,,3706325297,285,,3712391683,178,,3706325291,56,Center,3706325293,152,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446104019,138,1,1,14,58,3ebril33e08ddzob4bhq8awsr,1,35.5,34.3,2022-08-14T12:46:35.128Z,2022-08-17T05:08:32Z,3706326709,213,0.3,3706326699,152,,3706326705,141,43.4,3706326701,56,Center,3706329189,189,,3712392037,178,,3706326703,140,54.2,3706326697,5,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,3706326707,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446104025,139,1,1,14,58,3ebril33e08ddzob4bhq8awsr,1,51.7,45.2,2022-08-14T12:46:35.811Z,2022-08-17T05:09:08Z,3712392137,178,,3706333499,141,36.1,3706333503,213,3.7,3706333495,56,Back,3706333501,212,12.0,3706333571,189,,3706333497,140,41.9,,,,cozhhgt0jbcuu4wdxf1pwjkyd,D. Erdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446104067,140,1,1,15,4,3ebril33e08ddzob4bhq8awsr,1,52,22.7,2022-08-14T12:46:40.989Z,2022-08-17T05:09:23Z,3706326903,141,22.5,3706326901,140,63.2,3712392657,178,,3706326907,213,6.3,3706326905,212,11.8,3706326899,56,Center,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446104049,125,45,1,15,7,4tic29sox7m39fy1ztgv0jsiq,0,35.7,70.4,2022-08-14T12:46:44.338Z,2022-08-17T12:32:39Z,3706341375,233,184,3706326823,56,Back,3706326825,285,,,,,,,,,,,,,,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
