id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/value
2502896061,132,61,1,14,12,b79uipsy57y1jqpy07h4i5ovk,1,22.4,84.4,2023-02-01T19:14:50.679Z,2023-02-04T05:53:16Z,4010287593,178,,4006888165,56,Back,4006888169,189,,,,,,,,,,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896047,138,49,1,14,14,ed5nwjz5za3oyi20nxzgqivmx,1,14.1,39.8,2023-02-01T19:14:51.900Z,2023-02-04T05:53:35Z,4006888163,189,,,,,,,,,,,,,,,,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896071,139,1,1,14,14,ed5nwjz5za3oyi20nxzgqivmx,0,14.1,39.8,2023-02-01T19:14:52.030Z,2023-02-04T05:53:43Z,4006888227,155,,4006888237,213,0.4,4006888229,56,Left,4006888239,1,,4010287949,178,,4006888235,212,63.8,4006888233,141,80.5,4006888231,140,68.8,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896089,133,1,1,14,17,b79uipsy57y1jqpy07h4i5ovk,1,27.8,25.5,2023-02-01T19:14:55.618Z,2023-02-04T05:53:49Z,4006888363,212,21.6,4006888365,213,0.6,4006888355,3,,4006888361,141,43.3,4006888359,140,44.8,4006888357,56,Back,4010288045,388,,,,,2ekx0fvuf0dsat062oj430d05,G. Nauber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896091,134,49,1,14,19,b79uipsy57y1jqpy07h4i5ovk,1,44.9,44.1,2023-02-01T19:14:57.640Z,2023-02-04T05:53:57Z,,,,,,,,,,,,,,,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896095,135,1,1,14,20,b79uipsy57y1jqpy07h4i5ovk,0,44.2,45.4,2023-02-01T19:14:57.849Z,2023-02-04T05:54:05Z,4006888387,141,58.5,4006888389,212,8.9,4006888383,56,Back,4006888385,140,44.9,4010288271,178,,4006888391,213,1.5,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896103,140,49,1,14,22,ed5nwjz5za3oyi20nxzgqivmx,1,59.8,28.8,2023-02-01T19:14:59.870Z,2023-02-04T05:54:17Z,,,,,,,,,,,,,,,,,,,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896129,141,1,1,14,23,ed5nwjz5za3oyi20nxzgqivmx,1,62,24.7,2023-02-01T19:15:00.920Z,2023-02-04T05:54:32Z,4006888571,56,Right,4006888573,140,66.3,4006888575,141,15.8,4006888577,212,7.6,4010288551,178,,4006888579,213,5.4,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896139,142,1,1,14,26,ed5nwjz5za3oyi20nxzgqivmx,1,72.6,16.1,2023-02-01T19:15:04.691Z,2023-02-04T05:54:38Z,4010288613,178,,4006888647,213,1.5,4006888633,140,74.3,4006888643,212,16.2,4006888629,56,Center,4006888639,141,39.8,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896153,143,1,1,14,28,ed5nwjz5za3oyi20nxzgqivmx,0,73.8,40.6,2023-02-01T19:15:05.819Z,2023-02-04T05:54:46Z,4006888713,140,78.2,4006888715,141,34.5,4006888711,56,Center,4010288675,178,,4006888719,212,6.2,4006888723,213,5.6,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896155,136,49,1,14,28,b79uipsy57y1jqpy07h4i5ovk,1,23.3,70.1,2023-02-01T19:15:06.440Z,2023-02-04T05:54:54Z,,,,,,,,,,,,,,,,,,,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896173,137,1,1,14,30,b79uipsy57y1jqpy07h4i5ovk,1,23.3,70.9,2023-02-01T19:15:08.070Z,2023-02-04T05:55:15Z,4006888811,140,15.0,4006888813,141,87.5,4006888815,212,14.3,4010288821,178,,4006888809,56,Back,4006888817,213,2.2,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896189,138,1,1,14,32,b79uipsy57y1jqpy07h4i5ovk,0,16,96,2023-02-01T19:15:10.456Z,2023-02-04T05:55:32Z,4006888897,56,Back,4006888899,140,40.8,4010289217,178,,4006888901,141,90.3,4006888895,155,,4006888905,213,6.1,4006888903,212,26.3,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896191,144,44,1,14,35,ed5nwjz5za3oyi20nxzgqivmx,1,60,9.8,2023-02-01T19:15:12.924Z,2023-02-04T08:44:36Z,4006888909,56,Right,4006888965,233,139,4006888911,286,,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896193,139,44,1,14,35,b79uipsy57y1jqpy07h4i5ovk,0,40,90.2,2023-02-01T19:15:12.925Z,2023-02-04T05:55:38Z,4006888913,56,Back,4006888915,285,,4006888989,233,144,,,,,,,,,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896197,145,61,1,14,35,ed5nwjz5za3oyi20nxzgqivmx,1,60.8,10,2023-02-01T19:15:12.960Z,2023-02-04T08:44:36Z,4010289543,15,,4006888921,56,Right,4010289587,388,,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896213,146,49,1,14,37,ed5nwjz5za3oyi20nxzgqivmx,1,45.3,15.3,2023-02-01T19:15:15.303Z,2023-02-04T05:56:05Z,,,,,,,,,,,,,,,,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896233,147,1,1,14,37,ed5nwjz5za3oyi20nxzgqivmx,1,45.3,15.3,2023-02-01T19:15:15.380Z,2023-02-04T05:56:03Z,4006889079,212,10.9,4006889081,213,5.8,4010289663,178,,4006889077,141,8.5,4006889073,56,Right,4006889075,140,54.7,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896249,148,1,1,14,39,ed5nwjz5za3oyi20nxzgqivmx,1,44.2,10,2023-02-01T19:15:17.560Z,2023-02-04T05:56:11Z,4006889151,56,Back,4006889155,141,24.3,4006889153,140,45.5,4006889159,213,1.4,4010289765,178,,4006889157,212,9.8,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896311,149,1,1,14,41,ed5nwjz5za3oyi20nxzgqivmx,1,44.7,26.5,2023-02-01T19:15:19.250Z,2023-02-04T05:56:20Z,4010289869,178,,4006889461,56,Back,4006889471,1,,4006889463,140,17.1,4006889465,141,54.6,4006889467,212,34.7,4006889469,213,2.6,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896337,150,1,1,14,51,ed5nwjz5za3oyi20nxzgqivmx,0,18.4,54,2023-02-01T19:15:28.912Z,2023-02-04T05:56:30Z,4006889627,141,0.0,4006889629,212,54.6,4010289941,178,,4006889631,213,5.5,4006889621,155,,4006889623,56,Right,4006889633,1,,4006889625,140,56.0,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896385,140,5,1,14,54,b79uipsy57y1jqpy07h4i5ovk,1,44.8,101.6,2023-02-01T19:15:32.021Z,2023-02-04T05:56:36Z,4006889831,56,Back,4006889835,347,,4006889861,233,151,,,,,,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896341,151,5,1,14,54,ed5nwjz5za3oyi20nxzgqivmx,0,55.2,-1.6,2023-02-01T19:15:32.021Z,2023-02-04T05:56:36Z,4006889649,347,,4006889865,233,140,4006889647,56,Right,,,,,,,,,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896427,141,1,1,15,2,b79uipsy57y1jqpy07h4i5ovk,1,44.9,100,2023-02-01T19:15:40.179Z,2023-02-04T05:59:13Z,4006890061,213,3.6,4006890051,107,,4006890055,140,32.9,4006890053,56,Back,4006890067,189,,4006890059,212,14.1,4006890057,141,92.4,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896465,142,1,1,15,3,b79uipsy57y1jqpy07h4i5ovk,1,30.5,88.1,2023-02-01T19:15:41.501Z,2023-02-04T05:59:20Z,4006890237,56,Back,4006890241,141,58.0,4006890239,140,23.0,4010291051,178,,4006890245,213,4.3,4006890243,212,21.9,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896475,143,1,1,15,6,b79uipsy57y1jqpy07h4i5ovk,1,22.5,45.8,2023-02-01T19:15:44.480Z,2023-02-04T05:59:25Z,4006890303,140,28.4,4006890305,141,17.4,4006890301,56,Back,4010291075,178,,4006890309,213,5.0,4006890307,212,20.3,,,,,,,2ekx0fvuf0dsat062oj430d05,G. Nauber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896491,144,1,1,15,10,b79uipsy57y1jqpy07h4i5ovk,1,30.8,13.6,2023-02-01T19:15:48.030Z,2023-02-04T05:59:32Z,4006890377,212,7.9,4006890379,213,5.1,4006890373,140,33.8,4006890375,141,2.9,4010291115,178,,4006890371,56,Back,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896509,145,1,1,15,12,b79uipsy57y1jqpy07h4i5ovk,1,34,3.1,2023-02-01T19:15:50.099Z,2023-02-04T05:59:38Z,4006890493,140,25.4,4006890495,141,17.6,4006890491,56,Back,4010291141,178,,4006890497,212,13.4,4006890499,213,2.3,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896543,146,1,1,15,14,b79uipsy57y1jqpy07h4i5ovk,1,24.7,18.9,2023-02-01T19:15:52.600Z,2023-02-04T05:59:45Z,4006890707,213,2.3,4006890699,56,Back,4006890701,140,5.9,4006890703,141,52.0,4010291167,178,,4006890705,212,29.9,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896555,147,1,1,15,20,b79uipsy57y1jqpy07h4i5ovk,1,7,51.5,2023-02-01T19:15:58.382Z,2023-02-04T05:59:52Z,4006890769,212,16.8,4006890767,141,41.8,4006890763,56,Back,4006890765,140,21.7,4006890771,213,5.9,4010291183,178,,,,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896581,148,1,1,15,22,b79uipsy57y1jqpy07h4i5ovk,1,21.7,41.8,2023-02-01T19:15:59.920Z,2023-02-04T06:00:04Z,4006890867,141,16.6,4006890869,212,21.5,4010291217,178,,4006890863,56,Back,4006890865,140,9.4,4006890871,213,4.1,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896597,149,1,1,15,25,b79uipsy57y1jqpy07h4i5ovk,0,11.9,8.4,2023-02-01T19:16:03.420Z,2023-02-04T06:00:13Z,4006890959,56,Right,4010291265,178,,4006890967,213,0.1,4006890969,1,,4006890965,212,54.2,4006890963,141,14.3,4006890961,140,63.4,,,,2ekx0fvuf0dsat062oj430d05,G. Nauber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896613,152,12,1,15,28,ed5nwjz5za3oyi20nxzgqivmx,1,38.4,86.8,2023-02-01T19:16:06.240Z,2023-02-04T06:00:29Z,4010291429,388,,4006891071,141,100.0,4006891075,213,0.7,4006891073,212,15.0,4006891067,56,Back,4006891113,167,,4006891069,140,49.5,,,,efcq9u93u06hx6578ua3buswl,L. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896621,150,5,1,15,29,b79uipsy57y1jqpy07h4i5ovk,1,53.1,-1.4,2023-02-01T19:16:07.687Z,2023-02-04T06:00:37Z,4006891119,347,,4006891117,56,Right,4006891145,233,153,,,,,,,,,,,,,,,,2ekx0fvuf0dsat062oj430d05,G. Nauber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896615,153,5,1,15,29,ed5nwjz5za3oyi20nxzgqivmx,0,46.9,101.4,2023-02-01T19:16:07.687Z,2023-02-04T06:00:37Z,4006891087,347,,4006891085,56,Back,4006891149,233,150,,,,,,,,,,,,,,,,efcq9u93u06hx6578ua3buswl,L. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896681,151,1,1,15,38,b79uipsy57y1jqpy07h4i5ovk,1,56.4,0,2023-02-01T19:16:16.139Z,2023-02-04T06:00:41Z,4006891459,213,2.8,4006891457,212,27.6,4006891461,1,,4006891451,56,Back,4006891449,107,,4006891455,141,13.2,4006891453,140,32.0,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896689,152,1,1,15,42,b79uipsy57y1jqpy07h4i5ovk,1,33.6,27,2023-02-01T19:16:20.480Z,2023-02-04T06:00:48Z,4006891503,213,1.7,4006891501,212,21.5,4006891495,56,Back,4006891499,141,58.5,4006891497,140,31.6,4010291559,178,,,,,,,,2ekx0fvuf0dsat062oj430d05,G. Nauber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896731,153,1,1,15,45,b79uipsy57y1jqpy07h4i5ovk,1,32.4,62.9,2023-02-01T19:16:23.230Z,2023-02-04T06:00:55Z,4006891729,140,38.4,4006891727,56,Back,4006891731,141,95.2,4010291615,178,,4006891735,213,1.3,4006891733,212,22.8,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896753,154,1,1,15,48,b79uipsy57y1jqpy07h4i5ovk,1,37.1,89.4,2023-02-01T19:16:26.149Z,2023-02-04T06:01:01Z,4010291705,178,,4006891855,141,71.7,4006891847,56,Back,4006891865,213,4.0,4006891851,140,26.8,4006891859,212,16.2,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896795,155,1,1,15,51,b79uipsy57y1jqpy07h4i5ovk,1,26.1,58.2,2023-02-01T19:16:29.311Z,2023-02-04T06:01:07Z,4006892071,56,Back,4006892073,140,30.7,4006892075,141,12.8,4006892077,212,31.2,4010291781,178,,4006892079,213,4.9,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896811,156,1,1,15,59,b79uipsy57y1jqpy07h4i5ovk,0,55.3,7.9,2023-02-01T19:16:36.966Z,2023-02-04T06:01:19Z,4006892191,1,,4006892181,56,Center,4006892179,155,,4010291895,178,,4006892185,141,24.4,4006892183,140,93.4,4006892189,213,0.3,4006892187,212,41.5,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896805,154,52,1,16,9,ed5nwjz5za3oyi20nxzgqivmx,1,4.5,72,2023-02-01T19:16:47.313Z,2023-02-04T09:42:06Z,4007401953,376,,4010292167,178,,,,,,,,,,,,,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896933,155,1,1,16,17,ed5nwjz5za3oyi20nxzgqivmx,1,14.6,51.5,2023-02-01T19:16:55.226Z,2023-02-04T06:01:45Z,4006892913,213,5.2,4006892905,56,Back,4006892903,123,,4006892911,212,28.5,4006892917,287,,4010292217,178,,4006892907,140,26.8,4006892909,141,14.0,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896945,156,1,1,16,19,ed5nwjz5za3oyi20nxzgqivmx,1,27.7,13.5,2023-02-01T19:16:57.569Z,2023-02-04T06:01:57Z,4006892985,56,Back,4006892983,155,,4006892993,213,6.1,4006892991,212,12.7,4006892987,140,39.5,4006892989,141,9.4,4010292355,178,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896949,157,1,1,16,21,ed5nwjz5za3oyi20nxzgqivmx,0,39.1,8.9,2023-02-01T19:16:59.222Z,2023-02-04T06:02:03Z,4006893015,141,13.7,4006893013,140,40.1,4006893011,56,Back,4006893017,212,3.4,4006893019,213,1.3,4010292451,388,,4006893009,3,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896961,157,1,1,16,22,b79uipsy57y1jqpy07h4i5ovk,1,64.3,89.8,2023-02-01T19:17:00.560Z,2023-02-04T06:02:09Z,4010292575,388,,4006893087,213,0.3,4006893077,3,,4006893079,56,Left,4006893081,140,72.0,4006893085,212,8.5,4006893083,141,93.7,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896963,158,49,1,16,23,b79uipsy57y1jqpy07h4i5ovk,1,71.6,92.7,2023-02-01T19:17:01.539Z,2023-02-04T06:02:17Z,,,,,,,,,,,,,,,,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896985,159,1,1,16,24,b79uipsy57y1jqpy07h4i5ovk,1,71.1,93.5,2023-02-01T19:17:02.481Z,2023-02-04T06:02:25Z,4006893227,213,3.7,4006893219,56,Left,4010292857,178,,4006893225,212,13.4,4006893223,141,83.3,4006893221,140,60.2,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502896997,160,1,1,16,26,b79uipsy57y1jqpy07h4i5ovk,1,60.1,83.3,2023-02-01T19:17:04.590Z,2023-02-04T06:02:36Z,4006893307,212,11.0,4006893309,213,4.4,4010292977,178,,4006893303,140,57.1,4006893305,141,67.8,4006893301,56,Center,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502897019,161,1,1,16,28,b79uipsy57y1jqpy07h4i5ovk,1,58,66.8,2023-02-01T19:17:06.669Z,2023-02-04T06:02:42Z,4006893461,213,5.3,4006893453,56,Center,4006893455,140,63.2,4006893457,141,54.6,4006893459,212,9.9,4010293073,178,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502897031,162,1,1,16,31,b79uipsy57y1jqpy07h4i5ovk,1,62.7,54.6,2023-02-01T19:17:09.018Z,2023-02-04T06:02:48Z,4006893515,56,Center,4010293155,178,,4006893517,140,53.6,4006893523,213,3.0,4006893519,141,56.5,4006893521,212,9.6,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502897075,163,1,1,16,32,b79uipsy57y1jqpy07h4i5ovk,1,53.8,56.4,2023-02-01T19:17:10.581Z,2023-02-04T06:02:55Z,4006893727,56,Right,4006893729,140,53.5,4006893735,213,4.7,4006893733,212,27.4,4010293233,178,,4006893731,141,16.1,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502897105,164,1,1,16,38,b79uipsy57y1jqpy07h4i5ovk,1,61.8,21.6,2023-02-01T19:17:15.948Z,2023-02-04T06:03:16Z,4006893877,56,Back,4006893881,141,36.5,4006893879,140,46.4,4010293395,178,,4006893885,213,2.6,4006893883,212,19.1,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502897137,165,1,1,16,41,b79uipsy57y1jqpy07h4i5ovk,1,47.3,41,2023-02-01T19:17:19.689Z,2023-02-04T06:03:22Z,4006894065,212,9.4,4006894063,141,27.2,4006894061,140,48.1,4006894067,213,4.8,4006894059,56,Back,4010293441,178,,,,,,,,2ekx0fvuf0dsat062oj430d05,G. Nauber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502897145,166,1,1,16,44,b79uipsy57y1jqpy07h4i5ovk,0,48,24.8,2023-02-01T19:17:22.629Z,2023-02-04T06:03:31Z,4006894191,236,,4010293483,178,,4006894103,141,23.5,4006894105,212,3.9,4006894193,233,158,4006894101,140,51.6,4006894097,155,,4006894099,56,Center,ciguyr553yqapqfudim9af46h,M. Deijl,4006894107,213,4006894197,286,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502897157,158,74,1,16,44,ed5nwjz5za3oyi20nxzgqivmx,1,46.2,90.2,2023-02-01T19:17:22.782Z,2023-02-04T06:03:46Z,4006894199,233,166,4006894161,285,,4010293555,178,,4010293585,21,,4006894159,56,Back,,,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502897189,167,4,1,16,49,b79uipsy57y1jqpy07h4i5ovk,1,67.4,7.4,2023-02-01T19:17:26.932Z,2023-02-04T06:03:56Z,4006894357,56,Right,4006894361,152,,4006894483,233,159,4006894355,10,,4006894365,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502897199,159,4,1,16,49,ed5nwjz5za3oyi20nxzgqivmx,0,32.6,92.6,2023-02-01T19:17:26.933Z,2023-02-04T06:03:56Z,4006894409,10,,4010293733,178,,4006894497,233,167,4006894411,56,Back,4006894413,152,,4006894415,285,,,,,,,,efcq9u93u06hx6578ua3buswl,L. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502897295,168,1,1,17,1,b79uipsy57y1jqpy07h4i5ovk,0,63.3,12.5,2023-02-01T19:17:38.983Z,2023-02-04T06:04:22Z,4006894931,5,,4006894947,189,,4006894933,152,,4006894935,56,Center,4006894943,213,0.8,4010293811,178,,4006894937,140,80.2,4006894941,212,26.8,ciguyr553yqapqfudim9af46h,M. Deijl,4006894939,141,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502897291,160,49,1,17,5,ed5nwjz5za3oyi20nxzgqivmx,1,19.1,63.7,2023-02-01T19:17:43.100Z,2023-02-04T06:04:42Z,4006894945,189,,,,,,,,,,,,,,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502897309,161,1,1,17,5,ed5nwjz5za3oyi20nxzgqivmx,1,18.7,61.8,2023-02-01T19:17:43.325Z,2023-02-04T06:04:36Z,4006895017,141,46.8,4006895019,212,17.9,4006895021,213,3.7,4006895013,56,Back,4006895015,140,4.7,4010294235,178,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502897329,162,1,1,17,9,ed5nwjz5za3oyi20nxzgqivmx,0,8.5,43.6,2023-02-01T19:17:47.607Z,2023-02-04T06:04:46Z,4006895127,56,Center,4006895137,1,,4010294351,178,,4006895129,140,56.4,4006895135,213,0.1,4006895133,212,50.4,4006895125,155,,4006895131,141,48.1,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502897325,169,1,1,17,12,b79uipsy57y1jqpy07h4i5ovk,0,44.2,48.4,2023-02-01T19:17:50.073Z,2023-02-04T06:04:56Z,4006895101,56,Center,4010294443,388,,4006895099,3,,4006895105,141,56.2,4006895107,212,12.3,4006895103,140,54.8,4006895109,213,0.4,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502897347,163,1,1,17,14,ed5nwjz5za3oyi20nxzgqivmx,1,48.6,42.8,2023-02-01T19:17:52.390Z,2023-02-04T06:05:08Z,4006895247,212,10.5,4006895249,213,4.9,4006895243,140,50.1,4006895245,141,27.6,4010294621,178,,4006895241,56,Center,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502897357,164,1,1,17,17,ed5nwjz5za3oyi20nxzgqivmx,1,55.4,19.4,2023-02-01T19:17:55.318Z,2023-02-04T06:05:15Z,4006895321,141,4.9,4010294757,178,,4006895325,213,5.6,4006895323,212,14.9,4006895319,140,66.0,4006895317,56,Right,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
