id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/12/value,qualifier/15/value,qualifier/16/value,assist
2479608075,123,5,1,11,55,3kfktv64h7kg7zryax1wktr5r,1,-0.4,7.7,2022-10-30T15:57:46.384Z,2022-11-01T09:03:47Z,3884389709,346,,3884388359,56,Back,3884388363,233,107,,,,,,,,,,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479608391,124,1,1,12,21,3kfktv64h7kg7zryax1wktr5r,0,4.2,50.9,2022-10-30T15:58:12.411Z,2022-11-01T09:06:00Z,3884389993,212,71.5,3884389997,213,0.1,3884389979,124,,3884389989,141,62.1,3884390001,1,,3884389987,140,71.9,3884389983,56,Center,3884390005,74,,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479608417,108,1,1,12,25,6g9qrm72224jrk6tkxxxi8a9n,0,27.9,35.2,2022-10-30T15:58:16.368Z,2022-11-01T09:06:06Z,3884390155,140,39.3,3887635135,178,,3884390161,213,5.3,3884390159,212,22.2,3884390151,3,,3884390153,56,Back,3884390157,141,7.7,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479608475,125,1,1,12,32,3kfktv64h7kg7zryax1wktr5r,1,74.1,89,2022-10-30T15:58:23.241Z,2022-11-01T09:06:12Z,3884390505,212,10.3,3887635215,178,,3884390501,140,83.6,3884390497,56,Left,3884390507,213,0.3,3884390503,141,93.0,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479608535,126,1,1,12,36,3kfktv64h7kg7zryax1wktr5r,1,92.6,88.9,2022-10-30T15:58:27.433Z,2022-11-01T09:06:29Z,3884390749,140,91.5,3884391487,210,13,3884390747,56,Center,3885831027,224,,3884390757,1,,3884391489,154,,3884390745,155,,3885831043,72,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,1,3884390755,213,4.7,3884390743,2,,3887635257,178,3884390753,212,3884390751,141,,,,,,,,,,,,,,,,,,,,,,,37.2,,34.2,,,
2479608541,127,13,1,12,38,3kfktv64h7kg7zryax1wktr5r,1,91.5,34.2,2022-10-30T15:58:29.445Z,2022-11-01T09:06:29Z,3884391513,55,126,3884390783,22,,3884391527,328,,3884391533,230,98.2,3884391519,103,97.2,3884390789,56,Center,3884391509,29,,3884391521,108,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,3887635387,178,,3884390871,20,,3884391511,154,3884391507,74,3885831115,391,3884391517,102,3884391537,231,46.6,3884390787,63,,,,,,,,,,,,,,,,,46.4,,,,
2479608515,109,5,1,12,39,6g9qrm72224jrk6tkxxxi8a9n,1,-0.7,60.2,2022-10-30T15:58:30.577Z,2022-11-01T09:06:30Z,3884390675,346,,3884390673,56,Back,3884390835,233,128,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479608547,128,5,1,12,39,3kfktv64h7kg7zryax1wktr5r,0,100.7,39.8,2022-10-30T15:58:30.577Z,2022-11-01T09:06:30Z,3884390823,346,,3884390821,56,Center,3884390845,233,109,,,,,,,,,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479608861,110,1,1,13,10,6g9qrm72224jrk6tkxxxi8a9n,0,4.4,41.8,2022-10-30T15:59:01.369Z,2022-11-01T09:06:40Z,3884392507,56,Center,3884392503,124,,3884392519,212,57.8,3884392515,141,28.5,3884392527,74,,3884392523,1,,3884392521,213,6.1,3884392511,140,58.8,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479610661,144,44,1,13,14,3kfktv64h7kg7zryax1wktr5r,1,38,66.5,2022-10-30T15:59:05.274Z,2022-11-01T20:47:46Z,3884401733,56,Back,3884401743,233,111,3884401735,285,,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479608865,111,44,1,13,14,6g9qrm72224jrk6tkxxxi8a9n,0,62,33.5,2022-10-30T15:59:05.275Z,2022-11-01T09:06:45Z,3884401805,233,144,3884392545,56,Center,3884392547,286,,,,,,,,,,,,,,,,,6jqn5grsuhuo5at81pzahr6xh,R. Mühren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479608891,129,1,1,13,14,3kfktv64h7kg7zryax1wktr5r,1,34.9,67.6,2022-10-30T15:59:05.353Z,2022-11-01T20:47:46Z,3887635783,388,,3884392725,3,,3884392731,141,51.9,3884392733,212,10.9,3884392727,56,Back,3884392735,213,4.5,3884392729,140,32.8,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479608895,130,61,1,13,15,3kfktv64h7kg7zryax1wktr5r,1,32,51.6,2022-10-30T15:59:07.082Z,2022-11-01T09:06:54Z,3884392751,56,Back,3887635915,178,,,,,,,,,,,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479608899,131,49,1,13,18,3kfktv64h7kg7zryax1wktr5r,1,18.7,45.8,2022-10-30T15:59:09.379Z,2022-11-01T09:06:59Z,,,,,,,,,,,,,,,,,,,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479608909,132,1,1,13,19,3kfktv64h7kg7zryax1wktr5r,1,18.1,45.8,2022-10-30T15:59:10.168Z,2022-11-01T09:07:04Z,3887636211,178,,3884392815,213,1.6,3884392807,56,Back,3884392811,141,72.0,3884392809,140,18.1,3884392813,212,17.8,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479608919,133,1,1,13,21,3kfktv64h7kg7zryax1wktr5r,1,17.9,73,2022-10-30T15:59:12.217Z,2022-11-01T09:07:09Z,3887636331,178,,3884392853,140,5.2,3884392849,56,Back,3884392859,212,18.8,3884392863,213,3.9,3884392855,141,53.6,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479608945,134,1,1,13,24,3kfktv64h7kg7zryax1wktr5r,1,5,52.8,2022-10-30T15:59:15.944Z,2022-11-01T09:07:16Z,3884392989,140,54.5,3887636499,178,,3884392991,141,19.1,3884392997,1,,3884392993,212,56.8,3884392983,155,,3884392987,56,Right,3884392995,213,5.9,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479608947,135,44,1,13,28,3kfktv64h7kg7zryax1wktr5r,1,55.8,25.6,2022-10-30T15:59:19.209Z,2022-11-01T20:47:47Z,3884393001,56,Center,3884393003,286,,3884393065,233,112,,,,,,,,,,,,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479608957,112,44,1,13,28,6g9qrm72224jrk6tkxxxi8a9n,0,44.2,74.4,2022-10-30T15:59:19.210Z,2022-11-01T09:07:21Z,3884393037,285,,3884393087,233,135,3884393035,56,Back,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479608953,136,1,1,13,28,3kfktv64h7kg7zryax1wktr5r,0,54.5,19.1,2022-10-30T15:59:19.222Z,2022-11-01T20:47:47Z,3884393015,140,55.8,3884393011,168,,3884393013,56,Right,3884393019,212,1.4,3884393021,213,0,3887636671,388,,3884393009,3,,3884393017,141,19.1,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479608963,113,61,1,13,28,6g9qrm72224jrk6tkxxxi8a9n,1,42.8,67.8,2022-10-30T15:59:19.289Z,2022-11-01T09:07:34Z,3887636815,15,,3887636817,388,,3884393063,56,Back,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479609049,137,1,1,13,32,3kfktv64h7kg7zryax1wktr5r,0,59.3,3.2,2022-10-30T15:59:23.607Z,2022-11-01T09:07:39Z,3887636881,178,,3884393519,56,Right,3884393521,140,54.6,3884393525,212,6.2,3884393527,213,2.5,3884393523,141,8.6,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479609043,114,4,1,13,34,6g9qrm72224jrk6tkxxxi8a9n,1,43,91,2022-10-30T15:59:25.600Z,2022-11-01T09:07:46Z,3884393567,233,138,3884393499,286,,3884393495,152,,3884393497,265,,3884393493,56,Back,3884393491,13,,,,,,,,6jqn5grsuhuo5at81pzahr6xh,R. Mühren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479609053,138,4,1,13,34,3kfktv64h7kg7zryax1wktr5r,0,57,9,2022-10-30T15:59:25.601Z,2022-11-01T09:07:46Z,3884393549,265,,3884393545,56,Right,3887636981,389,,3884393551,285,,3884393543,13,,3884393547,152,,3884393591,233,114,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479609285,139,17,1,13,41,3kfktv64h7kg7zryax1wktr5r,1,0,0,2022-10-30T15:59:32.568Z,2022-11-01T09:07:55Z,3884975269,245,,3884394545,33,,,,,,,,,,,,,,,,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479609471,115,27,1,14,2,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-10-30T15:59:53.817Z,2022-11-01T09:07:56Z,3884395561,53,6jqn5grsuhuo5at81pzahr6xh,3884395559,41,Injury,3884395587,233,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479609455,140,27,1,14,2,3kfktv64h7kg7zryax1wktr5r,1,0,0,2022-10-30T15:59:53.817Z,2022-11-01T09:07:57Z,3884395569,233,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479610065,116,28,1,15,11,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-10-30T16:01:02.171Z,2022-11-01T08:31:25Z,3884399843,233,141,3884398725,55,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479610133,141,28,1,15,11,3kfktv64h7kg7zryax1wktr5r,1,0,0,2022-10-30T16:01:02.171Z,2022-11-01T08:31:25Z,3884399107,55,140,3884399839,233,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479610125,117,1,1,15,13,6g9qrm72224jrk6tkxxxi8a9n,1,44,96.3,2022-10-30T16:01:04.336Z,2022-11-01T08:31:41Z,3884399065,141,86.9,3884399057,5,,3885832171,189,,3884399069,213,3.7,3887611039,178,,3884399061,56,Back,3884399059,152,,3884399067,212,12.2,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,3884399063,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479610171,118,1,1,15,15,6g9qrm72224jrk6tkxxxi8a9n,1,34.1,86.9,2022-10-30T16:01:06.163Z,2022-11-01T08:31:45Z,3884399285,140,30.3,3884399289,212,25.7,3884399291,213,4.6,3884399287,141,49.6,3884399283,56,Back,3887611101,178,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479610249,119,1,1,15,19,6g9qrm72224jrk6tkxxxi8a9n,1,30.4,51.5,2022-10-30T16:01:10.376Z,2022-11-01T08:32:00Z,3884399669,56,Back,3884399675,212,12.9,3884399677,213,1.2,3884399673,141,69.4,3884399671,140,34.5,3887611281,178,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479610295,120,1,1,15,24,6g9qrm72224jrk6tkxxxi8a9n,1,45.1,75.4,2022-10-30T16:01:15.750Z,2022-11-01T08:32:09Z,3884399905,141,93.8,3887611387,178,,3884399909,213,0.5,3884399901,56,Left,3884399903,140,66.7,3884399907,212,25.9,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479610357,121,1,1,15,26,6g9qrm72224jrk6tkxxxi8a9n,1,66.8,94.4,2022-10-30T16:01:17.837Z,2022-11-01T08:32:12Z,3887611437,178,,3884400225,213,0.0,3884400219,140,74.8,3884400221,141,94.4,3884400223,212,8.4,3884400217,56,Left,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479610361,122,50,1,15,28,6g9qrm72224jrk6tkxxxi8a9n,1,74.2,94.8,2022-10-30T16:01:19.432Z,2022-11-01T08:32:18Z,3884400309,233,142,3884400243,286,,3884400241,56,Left,,,,,,,,,,,,,,,,10ijtddqmzbhx3qtlhbyn4rca,I. El Kadiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479610369,142,7,1,15,28,3kfktv64h7kg7zryax1wktr5r,0,25.8,5.2,2022-10-30T16:01:19.457Z,2022-11-01T08:32:23Z,3887611591,178,,3884400277,233,122,3884400273,285,,3884400271,56,Back,3885832237,383,,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479610375,123,61,1,15,28,6g9qrm72224jrk6tkxxxi8a9n,1,72.9,96,2022-10-30T16:01:19.704Z,2022-11-01T08:32:30Z,3884400301,56,Left,3887611675,178,,,,,,,,,,,,,,,,,,,,10ijtddqmzbhx3qtlhbyn4rca,I. El Kadiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479610383,124,5,1,15,29,6g9qrm72224jrk6tkxxxi8a9n,0,72,101.1,2022-10-30T16:01:20.582Z,2022-11-01T08:32:33Z,3884400363,347,,3884400423,233,143,3884400361,56,Left,,,,,,,,,,,,,,,,10ijtddqmzbhx3qtlhbyn4rca,I. El Kadiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479610387,143,5,1,15,29,3kfktv64h7kg7zryax1wktr5r,1,28,-1.1,2022-10-30T16:01:20.582Z,2022-11-01T08:32:33Z,3884400383,347,,3884400385,233,124,3884400381,56,Back,,,,,,,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479610825,145,1,1,15,57,3kfktv64h7kg7zryax1wktr5r,1,34.9,0,2022-10-30T16:01:48.872Z,2022-11-01T08:32:38Z,3884402461,56,Back,3884402463,140,39.5,3884402467,212,7.5,3884402465,141,7.3,3884402457,107,,3884402469,213,0.9,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479610841,146,1,1,15,58,3kfktv64h7kg7zryax1wktr5r,1,39.7,7.1,2022-10-30T16:01:49.704Z,2022-11-01T08:32:45Z,3884402563,140,35.3,3884402567,212,5.5,3884402561,56,Back,3887611885,178,,3884402569,213,3.7,3884402565,141,2.8,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479610861,147,1,1,15,59,3kfktv64h7kg7zryax1wktr5r,1,35.3,2.8,2022-10-30T16:01:50.552Z,2022-11-01T08:32:49Z,3884402649,157,,3884402659,213,0.5,3884402661,1,,3884402655,141,7.6,3884402657,212,6.5,3887611943,178,,3884402653,140,40.6,3884402651,56,Back,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479610865,148,61,1,15,59,3kfktv64h7kg7zryax1wktr5r,1,40.5,7.6,2022-10-30T16:01:50.707Z,2022-11-01T08:33:01Z,3884402681,56,Back,3887612119,178,,,,,,,,,,,,,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479610891,125,5,1,15,59,6g9qrm72224jrk6tkxxxi8a9n,1,58.6,101.2,2022-10-30T16:01:51.098Z,2022-11-01T08:33:12Z,3884402809,233,149,3884402807,347,,3884402805,56,Left,,,,,,,,,,,,,,,,10ijtddqmzbhx3qtlhbyn4rca,I. El Kadiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479610877,149,5,1,15,59,3kfktv64h7kg7zryax1wktr5r,0,41.4,-1.2,2022-10-30T16:01:51.098Z,2022-11-01T08:33:13Z,3884402855,233,125,3884402751,347,,3884402747,56,Back,,,,,,,,,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479611037,126,1,1,16,9,6g9qrm72224jrk6tkxxxi8a9n,1,55.9,100,2022-10-30T16:02:00.417Z,2022-11-01T08:33:38Z,3884403519,56,Back,3884403525,212,19.2,3884403517,107,,3884403521,140,39.4,3884403527,213,3.6,3884403523,141,89.4,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479611073,127,1,1,16,12,6g9qrm72224jrk6tkxxxi8a9n,1,37.7,79.1,2022-10-30T16:02:03.936Z,2022-11-01T08:33:42Z,3884403705,140,37.3,3884403711,213,4.7,3884403707,141,36.5,3884403709,212,29.0,3884403703,56,Back,3887612545,178,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479611135,128,1,1,16,17,6g9qrm72224jrk6tkxxxi8a9n,1,40,33.3,2022-10-30T16:02:08.784Z,2022-11-01T08:33:46Z,3884404049,56,Back,3884404055,212,21.9,3887612583,178,,3884404051,140,43.1,3884404053,141,65.1,3884404057,213,1.4,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479611149,129,1,1,16,21,6g9qrm72224jrk6tkxxxi8a9n,1,51.2,70,2022-10-30T16:02:12.848Z,2022-11-01T08:33:49Z,3884404111,140,45.6,3884404117,213,4.4,3884404113,141,43.6,3884404109,56,Back,3887612615,178,,3884404115,212,18.9,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479611247,130,1,1,16,24,6g9qrm72224jrk6tkxxxi8a9n,1,45.8,44.2,2022-10-30T16:02:15.408Z,2022-11-01T08:34:08Z,3887612807,178,,3884404633,140,52.5,3884404637,212,18.5,3884404631,56,Center,3884404639,213,1.2,3884404635,141,69.4,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479611283,131,1,1,16,29,6g9qrm72224jrk6tkxxxi8a9n,1,58.2,72.4,2022-10-30T16:02:20.320Z,2022-11-01T08:34:18Z,3884404823,212,21.3,3887612907,178,,3884404821,141,41.5,3884404817,56,Center,3884404825,213,4.6,3884404819,140,55.0,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479611325,132,1,1,16,32,6g9qrm72224jrk6tkxxxi8a9n,1,57.5,32.2,2022-10-30T16:02:23.936Z,2022-11-01T08:34:21Z,3884405071,213,5.2,3884405067,141,5.0,3884405063,56,Right,3884405065,140,66.0,3884405069,212,20.5,3887612965,178,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479611359,133,1,1,16,36,6g9qrm72224jrk6tkxxxi8a9n,1,66.6,4.6,2022-10-30T16:02:27.745Z,2022-11-01T08:34:32Z,3884405245,212,9.7,3884405243,141,18.8,3884405247,213,1.6,3884405241,140,66.4,3884405239,56,Right,3887613083,178,,,,,,,,1sb4655mgzrdohlltyk9fqlzp,D. van Mieghem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479611405,134,1,1,16,39,6g9qrm72224jrk6tkxxxi8a9n,1,66.6,27.1,2022-10-30T16:02:30.256Z,2022-11-01T08:34:38Z,3884405479,140,67.7,3884405485,213,1.4,3887613141,178,,3884405483,212,9.1,3884405477,56,Center,3884405481,141,40.4,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479611513,135,1,1,16,41,6g9qrm72224jrk6tkxxxi8a9n,1,68.4,44.6,2022-10-30T16:02:32.799Z,2022-11-01T08:34:40Z,3884405911,140,74.7,3884405917,213,1.3,3887613163,178,,3884405913,141,87.7,3884405909,56,Left,3884405915,212,30.0,,,,,,,8oetnmi8kejwwy37rhlelw2ne,W. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479611541,136,1,1,16,47,6g9qrm72224jrk6tkxxxi8a9n,1,85.8,83.5,2022-10-30T16:02:38.521Z,2022-11-01T08:34:52Z,3884406053,141,56.7,3884406057,213,4.8,3884406051,140,86.6,3884406049,56,Center,3884406055,212,18.2,3887613281,178,,,,,,,,10ijtddqmzbhx3qtlhbyn4rca,I. El Kadiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479611571,137,1,1,16,48,6g9qrm72224jrk6tkxxxi8a9n,1,86.6,56.7,2022-10-30T16:02:39.408Z,2022-11-01T08:35:01Z,3884406169,141,61.5,3884406175,213,2.7,3884406165,56,Center,3884406167,140,80.5,3884406171,212,7.2,3887613347,178,,,,,,,,6jqn5grsuhuo5at81pzahr6xh,R. Mühren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479611597,138,1,1,16,49,6g9qrm72224jrk6tkxxxi8a9n,1,80.2,58.1,2022-10-30T16:02:41.032Z,2022-11-01T08:35:05Z,3884406299,213,5.8,3884406295,141,53.1,3887613421,178,,3884406297,212,8.1,3884406293,140,87.2,3884406291,56,Center,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479611659,139,1,1,16,50,6g9qrm72224jrk6tkxxxi8a9n,1,87,53.4,2022-10-30T16:02:42.056Z,2022-11-01T20:47:48Z,3884406559,141,46.7,3884406561,212,4.6,3884406563,213,4.7,3884406555,56,Center,3884407897,210,15,3884406557,140,87.0,3884407899,154,,3887613615,178,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480222751,1391,67,1,16,51,6g9qrm72224jrk6tkxxxi8a9n,1,86.1,47.7,2022-10-30T16:02:42.762Z,2022-11-01T20:47:48Z,3887645623,233,808,,,,,,,,,,,,,,,,,,,,,,6jqn5grsuhuo5at81pzahr6xh,R. Mühren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480222749,808,67,1,16,51,3kfktv64h7kg7zryax1wktr5r,0,13.9,52.3,2022-10-30T16:02:42.763Z,2022-11-01T09:15:19Z,3887645631,233,1391,,,,,,,,,,,,,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479611663,140,15,1,16,51,6g9qrm72224jrk6tkxxxi8a9n,1,86.7,46.7,2022-10-30T16:02:42.782Z,2022-11-01T20:47:48Z,3884406573,17,,3884407953,29,,3884407963,103,19,3884407971,230,98.6,3884406807,20,,3884407969,147,47.5,3884406883,233,150,3884406811,82,,6jqn5grsuhuo5at81pzahr6xh,R. Mühren,,3884407951,78,,3884406571,22,,3884407965,328,3884407973,231,3884407955,154,3884407961,102,3887613767,178,,3884407957,55,3884406577,56,3884407967,146,89.1,,,,,,,,,,,50,50.9,,139,Center,
2479611677,150,10,1,16,51,3kfktv64h7kg7zryax1wktr5r,1,9.6,50.1,2022-10-30T16:02:42.815Z,2022-11-01T08:35:43Z,3884406653,94,,3884406907,233,140,3887614295,389,,3884406655,56,Back,,,,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479611673,141,6,1,16,52,6g9qrm72224jrk6tkxxxi8a9n,1,88.6,48.3,2022-10-30T16:02:43.637Z,2022-11-01T08:35:31Z,3884406633,73,,3884406631,56,Center,3884406825,233,151,,,,,,,,,,,,,,,,6jqn5grsuhuo5at81pzahr6xh,R. Mühren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
