id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,keyPass,qualifier/9/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId
2497733085,492,7,2,48,30,ccpscwdcm65czscrun048ecn5,1,41.2,76.5,2023-01-15T14:42:19.351Z,2023-01-17T22:46:20Z,3981336737,384,,3979821571,285,,3982558621,178,,3979821607,233,426,3979821569,56,Back,,,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497733087,493,49,2,48,32,ccpscwdcm65czscrun048ecn5,1,44.3,71.1,2023-01-15T14:42:21.071Z,2023-01-17T22:46:25Z,,,,,,,,,,,,,,,,,,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497733107,494,1,2,48,32,ccpscwdcm65czscrun048ecn5,1,44.3,71.1,2023-01-15T14:42:21.207Z,2023-01-17T22:46:28Z,3979821693,213,5.8,3982558663,178,,3979821689,141,60.3,3979821685,56,Center,3979821687,140,56.4,3979821691,212,14.7,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497733157,495,1,2,48,33,ccpscwdcm65czscrun048ecn5,1,56.4,60.3,2023-01-15T14:42:22.574Z,2023-01-17T22:46:33Z,3979821937,213,4.7,3979821933,212,11.2,3979821929,141,43.9,3979821923,56,Center,3979821927,140,56.7,3982558715,178,,,,,,,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497733199,496,1,2,48,37,ccpscwdcm65czscrun048ecn5,1,72.8,40.3,2023-01-15T14:42:25.903Z,2023-01-17T22:46:38Z,3979822165,213,5.0,3979822161,212,14.4,3979822159,141,19.8,3979822155,56,Right,3982558733,178,,3979822157,140,76.2,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497733231,497,1,2,48,39,ccpscwdcm65czscrun048ecn5,1,77.7,20.7,2023-01-15T14:42:28.760Z,2023-01-17T22:46:42Z,3979822387,141,19.4,3979822383,56,Right,3979822391,213,6.2,3979822389,212,18.9,3982558741,178,,3979822385,140,95.7,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497733245,498,1,2,48,42,ccpscwdcm65czscrun048ecn5,0,95.7,19.4,2023-01-15T14:42:30.936Z,2023-01-17T22:46:45Z,3979822453,155,,3979822467,212,0.5,3981336891,20,,3979822465,141,20.1,3979822469,213,1.2,3979822559,236,,3981336875,224,,3982558753,178,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,3979822561,233,3979822565,286,3979822459,140,95.9,3979822451,2,3979822455,56,Right,,,,427,,,,,,,,,,,,,,,,,
2497733259,427,12,2,48,42,b79uipsy57y1jqpy07h4i5ovk,1,3.6,75.6,2023-01-15T14:42:31.065Z,2023-01-17T22:46:53Z,3979822531,185,,3979822567,233,498,3979822533,56,Back,3982558773,388,,,,,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497733271,428,6,2,48,43,b79uipsy57y1jqpy07h4i5ovk,0,3.8,77.8,2023-01-15T14:42:31.868Z,2023-01-17T22:46:55Z,3979822679,233,499,3979822607,73,,3979822603,56,Back,,,,,,,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497733275,499,6,2,48,43,ccpscwdcm65czscrun048ecn5,1,96.2,22.2,2023-01-15T14:42:31.868Z,2023-01-17T22:46:54Z,3979822619,75,,3979822617,56,Center,3979822639,233,428,,,,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497733827,500,1,2,49,24,ccpscwdcm65czscrun048ecn5,1,99.5,0.5,2023-01-15T14:43:13.160Z,2023-01-17T22:46:58Z,3982558841,178,,3979825493,56,Right,3979825497,141,2.6,3979825501,213,2.6,3979825499,212,2.8,3979825495,140,97.2,3979825491,6,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497733953,501,1,2,49,28,ccpscwdcm65czscrun048ecn5,1,96.5,24.1,2023-01-15T14:43:17.538Z,2023-01-17T22:47:06Z,3981337201,20,,3979826183,2,,3979826193,212,42.3,3979826187,56,Left,3979826191,141,84.7,3979826195,213,1.8,3982558881,178,,3979826185,155,,9uf4fsff2lpic3u0l7zpuqsid,A. Younes,3979826189,140,3981337171,224,3979826197,1,,,,,,,,,,87.4,,,,,,,,,,,,,,,,,
2497733941,429,45,2,49,36,b79uipsy57y1jqpy07h4i5ovk,0,4.7,14.9,2023-01-15T14:43:24.839Z,2023-01-17T22:47:17Z,3979826349,233,502,3979826127,56,Back,3979826129,285,,,,,,,,,,,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497733971,502,3,2,49,36,ccpscwdcm65czscrun048ecn5,1,95.3,85.1,2023-01-15T14:43:24.839Z,2023-01-17T22:47:16Z,3979826327,233,429,3982558907,178,,3979826297,286,,3979826295,56,Left,3981337237,465,,,,,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497733999,503,1,2,49,38,ccpscwdcm65czscrun048ecn5,1,98.9,80.2,2023-01-15T14:43:26.798Z,2023-01-17T22:47:23Z,3979826475,56,Center,3979826483,213,4.1,3979826479,141,69.1,3979826481,212,9.6,3982558913,178,,3979826477,140,93.3,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734027,504,1,2,49,38,ccpscwdcm65czscrun048ecn5,1,93.3,69.1,2023-01-15T14:43:27.729Z,2023-01-17T22:47:27Z,3979826647,141,75.0,3979826643,56,Center,3982558921,178,,3979826649,212,5.0,3979826645,140,96.1,3979826651,213,0.9,,,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734043,505,1,2,49,41,ccpscwdcm65czscrun048ecn5,0,97.6,71.1,2023-01-15T14:43:30.412Z,2023-01-17T22:48:35Z,3979826727,212,7.0,3979826729,213,4.1,3979826725,141,62.6,3979826721,56,Center,3982559443,178,,3979826723,140,93.8,3981337293,195,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498251319,1218,43,2,49,42,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-01-15T14:43:30.884Z,2023-01-18T11:05:49Z,3982572215,233,1314,3983170883,144,67,,,,,,,,,,,,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498251317,1314,43,2,49,42,ccpscwdcm65czscrun048ecn5,1,0,0,2023-01-15T14:43:30.885Z,2023-01-18T11:05:49Z,3983170877,144,67,3982572219,233,1218,,,,,,,,,,,,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734055,430,8,2,49,42,b79uipsy57y1jqpy07h4i5ovk,1,9,31,2023-01-15T14:43:30.900Z,2023-01-17T23:48:27Z,3979826801,56,Back,3981337319,385,,3982559511,178,,,,,,,,,,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734087,431,12,2,49,43,b79uipsy57y1jqpy07h4i5ovk,1,3.2,30.4,2023-01-15T14:43:32.206Z,2023-01-17T22:48:44Z,3979826963,141,23.8,3979826967,213,5.7,3979826987,15,,3979826959,56,Back,3982559539,388,,3979826965,212,8.0,3979826961,140,9.5,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734109,506,61,2,49,44,ccpscwdcm65czscrun048ecn5,0,85.2,80.2,2023-01-15T14:43:33.523Z,2023-01-17T22:48:51Z,3982559565,388,,3979827041,56,Left,,,,,,,,,,,,,,,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497778559,871,61,2,49,44,b79uipsy57y1jqpy07h4i5ovk,1,13.2,22.4,2023-01-15T14:43:33.555Z,2023-01-17T22:52:07Z,3982560747,178,,3982560745,21,,3980069443,56,Back,,,,,,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497778731,872,61,2,49,45,b79uipsy57y1jqpy07h4i5ovk,0,10.9,18.5,2023-01-15T14:43:34.764Z,2023-01-17T22:49:41Z,3982559795,178,,3980070255,56,Back,,,,,,,,,,,,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498021459,919,61,2,49,48,ccpscwdcm65czscrun048ecn5,0,84.1,81.5,2023-01-15T14:43:36.891Z,2023-01-17T22:52:24Z,3982560859,389,,3981337623,56,Left,,,,,,,,,,,,,,,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734155,432,49,2,49,48,b79uipsy57y1jqpy07h4i5ovk,1,12.5,10.6,2023-01-15T14:43:37.509Z,2023-01-17T22:52:27Z,,,,,,,,,,,,,,,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734145,507,43,2,49,48,ccpscwdcm65czscrun048ecn5,1,0,0,2023-01-15T14:43:37.577Z,2023-01-15T14:43:39Z,3979827361,144,50,3979827227,56,Left,3979827229,286,0,,,,,,,,,,,,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498251327,1315,83,2,49,49,ccpscwdcm65czscrun048ecn5,1,85.7,91.1,2023-01-15T14:43:38.482Z,2023-01-17T23:30:08Z,3982572249,399,214435,,,,,,,,,,,,,,,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734179,433,1,2,49,49,b79uipsy57y1jqpy07h4i5ovk,1,14.2,9.8,2023-01-15T14:43:38.515Z,2023-01-17T22:52:32Z,3979827397,140,12.4,3982560919,178,,3979827403,213,1.8,3979827401,212,7.3,3979827399,141,20.2,3979827395,56,Back,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734209,434,1,2,49,51,b79uipsy57y1jqpy07h4i5ovk,0,12.4,20.2,2023-01-15T14:43:40.020Z,2023-01-17T22:52:39Z,3979827575,140,23.2,3979827571,155,,3979827583,213,1.0,3979827579,141,46.0,3979827581,212,20.9,3979827573,56,Back,3982560943,178,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734231,508,1,2,49,52,ccpscwdcm65czscrun048ecn5,0,71.3,51.2,2023-01-15T14:43:41.581Z,2023-01-17T22:52:42Z,3979827709,140,78.8,3979827715,212,11.7,3982560975,388,,3979827707,56,Center,3979827713,141,38.5,3979827717,213,5.5,3979827703,3,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734331,435,1,2,49,54,b79uipsy57y1jqpy07h4i5ovk,1,23.1,65.3,2023-01-15T14:43:43.417Z,2023-01-17T22:52:45Z,3982561003,178,,3979828229,141,86.1,3979828233,213,0.4,3979828225,56,Left,3979828235,1,,3979828231,212,38.0,3979828227,140,56.7,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498021471,879,3,2,50,1,b79uipsy57y1jqpy07h4i5ovk,1,64.7,93.4,2023-01-15T14:43:50.167Z,2023-01-17T22:53:13Z,3981337691,286,,3982561059,178,,3981337717,464,,3981392609,233,920,3981337689,56,Left,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498021473,920,45,2,50,1,ccpscwdcm65czscrun048ecn5,0,35.3,6.6,2023-01-15T14:43:50.167Z,2023-01-17T22:53:13Z,3981337693,56,Back,3981392613,233,879,3981337695,285,,,,,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498251351,1319,43,2,50,2,ccpscwdcm65czscrun048ecn5,1,0,0,2023-01-15T14:43:51.729Z,2023-01-18T11:10:29Z,3982572389,399,493014,3983179565,144,83,,,,,,,,,,,,,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734393,436,1,2,50,2,b79uipsy57y1jqpy07h4i5ovk,1,64.9,93.8,2023-01-15T14:43:51.763Z,2023-01-17T22:53:20Z,3979828507,56,Left,3979828517,212,10.4,3979828515,141,90.8,3979828511,140,55.2,3982561079,178,,3979828519,213,3.3,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734407,437,1,2,50,7,b79uipsy57y1jqpy07h4i5ovk,0,60.8,80.4,2023-01-15T14:43:55.861Z,2023-01-17T22:53:25Z,3979828577,140,74.8,3979828583,213,5.9,3979828579,141,70.8,3979828575,56,Center,3982561227,178,,3979828581,212,16.1,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734415,509,8,2,50,8,ccpscwdcm65czscrun048ecn5,1,23.6,26.8,2023-01-15T14:43:56.901Z,2023-01-17T22:53:41Z,3981337779,384,,3982561301,178,,3979828613,56,Back,,,,,,,,,,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734425,510,49,2,50,9,ccpscwdcm65czscrun048ecn5,1,27.1,47,2023-01-15T14:43:57.831Z,2023-01-17T22:53:45Z,,,,,,,,,,,,,,,,,,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734477,511,1,2,50,10,ccpscwdcm65czscrun048ecn5,1,27.1,47,2023-01-15T14:43:59.097Z,2023-01-17T22:53:48Z,3979828921,56,Back,3979828925,141,60.6,3979828929,213,0.8,3982561379,178,,3979828923,140,35.4,3979828927,212,12.7,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734497,512,1,2,50,14,ccpscwdcm65czscrun048ecn5,1,41.5,64.6,2023-01-15T14:44:02.943Z,2023-01-17T22:53:54Z,3979829033,141,71.4,3979829029,56,Back,3979829037,213,1.4,3982561429,178,,3979829031,140,42.1,3979829035,212,4.7,,,,,,,9uf4fsff2lpic3u0l7zpuqsid,A. Younes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734541,513,1,2,50,14,ccpscwdcm65czscrun048ecn5,1,42.1,71.4,2023-01-15T14:44:03.730Z,2023-01-17T22:53:58Z,3979829293,213,4.1,3979829289,141,60.3,3979829285,56,Back,3982561445,178,,3979829287,140,36.6,3979829291,212,9.5,,,,,,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734587,514,1,2,50,18,ccpscwdcm65czscrun048ecn5,1,39.2,69.7,2023-01-15T14:44:06.983Z,2023-01-17T22:54:02Z,3979829561,212,15.4,3979829565,213,1.4,3979829555,140,41.9,3982561497,178,,3979829553,56,Back,3979829557,141,92.0,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734633,515,1,2,50,21,ccpscwdcm65czscrun048ecn5,1,40.9,92.1,2023-01-15T14:44:10.696Z,2023-01-17T22:54:06Z,3979829793,56,Back,3979829805,213,3.7,3979829801,141,76.4,3982561531,178,,3979829797,140,25.1,3979829803,212,19.7,,,,,,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734671,516,1,2,50,24,ccpscwdcm65czscrun048ecn5,1,25.1,76.4,2023-01-15T14:44:13.534Z,2023-01-17T22:54:09Z,3979830045,140,23.6,3979830049,212,11.9,3979830051,213,4.6,3982561563,178,,3979830047,141,59.0,3979830043,56,Back,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734699,517,1,2,50,27,ccpscwdcm65czscrun048ecn5,1,23.9,56,2023-01-15T14:44:16.311Z,2023-01-17T22:54:12Z,3979830241,140,29.7,3979830245,212,21.9,3979830247,213,5.0,3982561609,178,,3979830243,141,25.0,3979830239,56,Back,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734717,518,1,2,50,30,ccpscwdcm65czscrun048ecn5,1,32,24.7,2023-01-15T14:44:18.998Z,2023-01-17T22:54:15Z,3979830347,140,38.6,3979830353,213,5.1,3982561617,178,,3979830349,141,2.9,3979830345,56,Back,3979830351,212,16.4,,,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734739,519,1,2,50,32,ccpscwdcm65czscrun048ecn5,1,38.7,2.9,2023-01-15T14:44:21.047Z,2023-01-17T22:54:18Z,3979830461,213,6.2,3979830459,212,7.5,3979830455,140,45.8,3979830453,56,Back,3982561655,178,,3979830457,141,1.9,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734757,520,1,2,50,34,ccpscwdcm65czscrun048ecn5,1,44.3,4.6,2023-01-15T14:44:23.308Z,2023-01-17T22:54:23Z,3979830579,212,6.1,3979830571,141,9.1,3982561707,178,,3979830565,140,39.3,3979830561,56,Back,3979830585,213,2.6,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734763,521,1,2,50,35,ccpscwdcm65czscrun048ecn5,0,39.3,9.1,2023-01-15T14:44:23.919Z,2023-01-24T14:48:16Z,3979830609,141,2.5,3979830605,56,Back,3982561717,178,,3993128443,236,,3979830611,212,8.0,3979830607,140,33.0,3979830613,213,3.7,3993128445,233,440,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,3993128451,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734815,438,49,2,50,36,b79uipsy57y1jqpy07h4i5ovk,1,70.1,98,2023-01-15T14:44:25.199Z,2023-01-17T22:54:31Z,,,,,,,,,,,,,,,,,,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734841,439,1,2,50,36,b79uipsy57y1jqpy07h4i5ovk,0,70.1,98,2023-01-15T14:44:25.331Z,2023-01-17T22:54:35Z,3979831031,212,8.9,3979831035,213,3.6,3979831023,140,62.4,3982561783,178,,3979831027,141,92.4,3979831021,56,Left,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734837,522,1,2,50,37,ccpscwdcm65czscrun048ecn5,0,34.6,5.6,2023-01-15T14:44:26.251Z,2023-01-17T22:55:17Z,3979831009,56,Back,3981338271,236,,3981338223,213,0.0,3982561885,178,,3981338217,140,38.2,3981338273,286,,3981338221,212,3.8,3981338363,233,440,6anvl82jyio52wo87cbxdp4np,S. Klaiber,3981338219,141,,,,,,,,,,,,,,5.8,,,,,,,,,,,,,,,,,
2497734851,440,74,2,50,37,b79uipsy57y1jqpy07h4i5ovk,1,62.4,93.8,2023-01-15T14:44:26.389Z,2023-01-17T22:55:20Z,3981338367,233,522,3982562203,178,,3981338267,285,,3979831061,56,Left,,,,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498021571,921,61,2,50,37,ccpscwdcm65czscrun048ecn5,1,34.3,6.6,2023-01-15T14:44:26.594Z,2023-01-17T22:55:24Z,3982562227,178,,3981338275,56,Back,,,,,,,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734849,523,49,2,50,38,ccpscwdcm65czscrun048ecn5,1,43.7,4.1,2023-01-15T14:44:27.262Z,2023-01-17T22:55:30Z,,,,,,,,,,,,,,,,,,,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734865,524,61,2,50,40,ccpscwdcm65czscrun048ecn5,0,53.1,2.9,2023-01-15T14:44:29.554Z,2023-01-17T22:55:38Z,3982562313,178,,3979831155,56,Right,,,,,,,,,,,,,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734961,441,12,2,50,42,b79uipsy57y1jqpy07h4i5ovk,1,42.7,96.6,2023-01-15T14:44:30.949Z,2023-01-17T22:55:43Z,3982562373,178,,3979831659,140,49.2,3979831657,56,Back,3979831663,212,7.6,3979831701,167,,3979831665,213,0.4,3979831661,141,100.0,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497734967,442,5,2,50,43,b79uipsy57y1jqpy07h4i5ovk,0,49.4,101.6,2023-01-15T14:44:31.864Z,2023-01-17T22:55:46Z,3979831691,347,,3979831689,56,Back,3979832161,233,525,,,,,,,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497735013,525,5,2,50,43,ccpscwdcm65czscrun048ecn5,1,50.6,-1.6,2023-01-15T14:44:31.864Z,2023-01-17T22:55:45Z,3979831919,56,Right,3979831921,347,,3979832157,233,442,,,,,,,,,,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497735029,526,1,2,50,52,ccpscwdcm65czscrun048ecn5,1,52.1,0,2023-01-15T14:44:41.023Z,2023-01-17T22:56:20Z,3979831987,56,Right,3979831983,107,,3979831991,141,4.9,3979831995,212,5.7,3979831989,140,55.7,3979831997,213,0.8,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497735049,527,1,2,50,53,ccpscwdcm65czscrun048ecn5,1,55.7,4.9,2023-01-15T14:44:41.878Z,2023-01-17T22:56:25Z,3979832109,141,2.2,3979832105,56,Right,3979832111,212,4.0,3982562559,178,,3979832113,213,3.6,3979832107,140,52.3,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497735071,528,1,2,50,54,ccpscwdcm65czscrun048ecn5,0,52.9,2.2,2023-01-15T14:44:42.982Z,2023-01-17T22:56:28Z,3982562607,178,,3979832225,140,63.6,3979832221,155,,3979832229,212,11.6,3979832227,141,6.5,3979832231,213,0.3,3979832223,56,Right,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497735087,443,1,2,50,56,b79uipsy57y1jqpy07h4i5ovk,0,30,82.1,2023-01-15T14:44:44.899Z,2023-01-17T22:56:33Z,3979832353,141,84.2,3979832347,3,,3979832349,56,Back,3982562635,178,,3979832357,213,0.1,3979832351,140,42.2,3979832355,212,12.9,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497735107,529,61,2,50,58,ccpscwdcm65czscrun048ecn5,0,56.2,20,2023-01-15T14:44:47.019Z,2023-01-17T22:56:42Z,3982562699,178,,3979832497,56,Right,,,,,,,,,,,,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497735117,444,1,2,50,58,b79uipsy57y1jqpy07h4i5ovk,0,38.8,83,2023-01-15T14:44:47.357Z,2023-01-17T22:56:46Z,3979832543,140,39.9,3979832645,233,530,3979832641,236,,3979832651,286,,3979832547,212,1.2,3982562713,178,,3979832549,213,6.2,3979832545,141,82.8,4mroygq2ruxkml5c5j4awwted,T. Tekie,3979832541,56,,,,,,,,,,,,,,Back,,,,,,,,,,,,,,,,,
2497735127,530,74,2,50,58,ccpscwdcm65czscrun048ecn5,1,56.5,20.1,2023-01-15T14:44:47.494Z,2023-01-17T22:56:51Z,3982562737,178,,3979832593,56,Right,3979832691,233,444,3979832595,285,,,,,,,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497735151,531,50,2,50,59,ccpscwdcm65czscrun048ecn5,1,60,23.8,2023-01-15T14:44:48.358Z,2023-01-17T22:57:01Z,3979832741,286,,3979832945,233,445,3979832739,56,Center,,,,,,,,,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
