id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2514676519,256,1,1,24,26,3ebril33e08ddzob4bhq8awsr,1,31.5,43.6,2023-03-03T19:26:56.867Z,2023-03-06T10:35:01Z,4068975225,141,66.1,4068975229,213,1.6,4068975221,56,Back,4078159375,178,,4068975223,140,31.3,4068975227,212,15.3,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514676551,257,1,1,24,30,3ebril33e08ddzob4bhq8awsr,1,36,70.8,2023-03-03T19:27:00.686Z,2023-03-06T10:35:07Z,4068975379,212,22.3,4068975371,56,Center,4068975375,140,57.0,4078159525,178,,4068975381,213,0.1,4068975377,141,75.7,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514676581,258,1,1,24,32,3ebril33e08ddzob4bhq8awsr,1,58.1,76.6,2023-03-03T19:27:02.353Z,2023-03-06T10:35:14Z,4068975529,56,Center,4078159751,178,,4068975537,213,6.2,4068975531,140,64.7,4068975535,212,7.0,4068975533,141,75.4,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514676605,259,1,1,24,34,3ebril33e08ddzob4bhq8awsr,0,63.7,69.7,2023-03-03T19:27:04.577Z,2023-03-06T10:35:20Z,4068975633,213,6.2,4068975625,56,Center,4068975735,233,214,4068975627,140,67.2,4068975629,141,69.3,4068975733,236,,4068975631,212,3.7,4068975739,286,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,4078159997,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514676619,214,74,1,24,34,ccpscwdcm65czscrun048ecn5,1,33.5,28.6,2023-03-03T19:27:04.723Z,2023-03-06T10:35:31Z,4068975703,285,,4078160441,178,,4068975701,56,Back,4068975753,233,259,,,,,,,,,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514676637,215,49,1,24,36,ccpscwdcm65czscrun048ecn5,1,37,18.4,2023-03-03T19:27:06.671Z,2023-03-06T10:35:39Z,,,,,,,,,,,,,,,,,,,,,,,,,4ooliltsht8mvelpds3v4bpat,N. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514676697,216,1,1,24,37,ccpscwdcm65czscrun048ecn5,1,40.6,15.8,2023-03-03T19:27:07.482Z,2023-03-06T10:35:45Z,4068976121,213,6.2,4078160933,178,,4068976117,212,8.2,4068976111,140,48.4,4068976113,141,15.2,4068976109,56,Back,,,,,,,4ooliltsht8mvelpds3v4bpat,N. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514676711,217,1,1,24,40,ccpscwdcm65czscrun048ecn5,0,45.5,1.7,2023-03-03T19:27:10.870Z,2023-03-06T10:35:51Z,4068976173,56,Right,4068976179,212,5.8,4068976181,213,6.3,4068976177,141,1.6,4078161153,178,,4068976171,155,,4068976175,140,51.0,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514676703,260,8,1,24,41,3ebril33e08ddzob4bhq8awsr,1,43,94.8,2023-03-03T19:27:11.330Z,2023-03-06T10:36:05Z,4076465145,385,,4068976145,56,Back,4078161589,388,,4068976243,15,,,,,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514676781,218,1,1,24,47,ccpscwdcm65czscrun048ecn5,1,74.1,7.4,2023-03-03T19:27:17.755Z,2023-03-06T10:36:11Z,4078161755,178,,4068976567,212,6.1,4068976565,141,16.4,4068976561,56,Right,4068976563,140,73.9,4068976569,213,1.6,,,,,,,4ooliltsht8mvelpds3v4bpat,N. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514676789,219,1,1,24,48,ccpscwdcm65czscrun048ecn5,1,73.9,16.4,2023-03-03T19:27:18.558Z,2023-03-06T10:36:16Z,4068976595,56,Right,4068976603,213,3.3,4068976597,140,68.9,4068976629,156,,4078161945,178,,4068976599,141,14.9,4068976601,212,5.3,,,,bymhffiw7brsfpjzsfqq7bvth,Z. Labyad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514676863,220,1,1,24,50,ccpscwdcm65czscrun048ecn5,1,66.6,20.6,2023-03-03T19:27:20.889Z,2023-03-06T10:36:23Z,4068976993,140,65.7,4078162129,178,,4068976999,213,1.7,4068976997,212,10.9,4068976995,141,36.5,4068976991,56,Center,,,,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514676923,221,1,1,24,57,ccpscwdcm65czscrun048ecn5,1,67.7,31,2023-03-03T19:27:27.195Z,2023-03-06T10:36:27Z,4068977335,56,Center,4068977343,213,0.5,4068977337,140,91.3,4078162267,178,,4068977339,141,51.8,4068977341,212,28.5,4068977333,155,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514676951,222,1,1,24,58,ccpscwdcm65czscrun048ecn5,0,91.3,51.8,2023-03-03T19:27:28.561Z,2023-03-06T10:36:35Z,4068977493,56,Center,4068977497,141,49.4,4068977501,213,3.3,4078162493,388,,4068977495,140,83.4,4068977499,212,8.5,4068977491,3,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516439509,1519,67,1,24,59,3ebril33e08ddzob4bhq8awsr,1,16.9,50.5,2023-03-03T19:27:29.786Z,2023-03-06T11:33:13Z,4078259819,233,1704,,,,,,,,,,,,,,,,,,,,,,5fnmjp63t7m9fg3y2fcw6z015,Deroy Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516439507,1704,67,1,24,59,ccpscwdcm65czscrun048ecn5,0,83.1,49.5,2023-03-03T19:27:29.787Z,2023-03-06T11:26:26Z,4078259837,233,1519,,,,,,,,,,,,,,,,,,,,,,bymhffiw7brsfpjzsfqq7bvth,Z. Labyad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516104417,883,8,1,24,59,3ebril33e08ddzob4bhq8awsr,1,18.5,49.9,2023-03-03T19:27:29.804Z,2023-03-06T11:33:14Z,4076471801,385,,4076471717,56,Back,4078163027,388,,,,,,,,,,,,,,,,,5fnmjp63t7m9fg3y2fcw6z015,Deroy Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514676973,224,3,1,25,1,ccpscwdcm65czscrun048ecn5,0,85.6,39.5,2023-03-03T19:27:31.475Z,2023-03-06T10:36:56Z,4068977603,56,Center,4076473263,465,,4076473015,233,261,4078163259,178,,4068977605,286,,,,,,,,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514676955,261,7,1,25,1,3ebril33e08ddzob4bhq8awsr,1,14.4,60.5,2023-03-03T19:27:31.681Z,2023-03-06T10:37:15Z,4068977533,285,,4078163727,21,,4078163457,178,,4068977669,233,224,4076473411,383,,4068977531,56,Back,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514676963,223,43,1,25,2,ccpscwdcm65czscrun048ecn5,1,0,0,2023-03-03T19:27:32.823Z,2023-03-05T16:54:35Z,4068977551,56,Center,4068977559,213,5.0,4076471237,144,1,4068977555,141,39.2,4068977553,140,85.3,4068977557,212,7.2,,,,,,,bymhffiw7brsfpjzsfqq7bvth,Z. Labyad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514676957,262,49,1,25,3,3ebril33e08ddzob4bhq8awsr,1,12.7,58.2,2023-03-03T19:27:33.351Z,2023-03-06T10:37:25Z,,,,,,,,,,,,,,,,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514677041,263,1,1,25,4,3ebril33e08ddzob4bhq8awsr,0,12.7,58.7,2023-03-03T19:27:34.317Z,2023-03-06T10:37:28Z,4068977915,1,,4068977907,140,57.6,4068977911,212,47.2,4068977905,56,Center,4078164117,178,,4068977903,157,,4068977909,141,56.0,4068977913,213,6.2,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514677065,226,49,1,25,7,ccpscwdcm65czscrun048ecn5,1,46.1,46.9,2023-03-03T19:27:37.676Z,2023-03-06T10:37:32Z,,,,,,,,,,,,,,,,,,,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514677061,225,43,1,25,8,ccpscwdcm65czscrun048ecn5,1,0,0,2023-03-03T19:27:38.535Z,2023-03-03T19:27:47Z,4068978023,213,2.4,4068978019,141,46.9,4068978013,3,0,4068978015,56,Back,4068978017,140,46.1,4068978021,212,13.8,4068978701,144,1,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514677203,227,1,1,25,8,ccpscwdcm65czscrun048ecn5,1,46.6,51.9,2023-03-03T19:27:38.978Z,2023-03-06T10:37:37Z,4078164423,178,,4068978771,141,66.0,4068978769,140,62.2,4068978775,213,0.5,4068978767,56,Center,4068978773,212,19.0,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514677245,228,1,1,25,16,ccpscwdcm65czscrun048ecn5,1,64,56.1,2023-03-03T19:27:46.674Z,2023-03-06T10:37:42Z,4068979023,213,1.3,4068979019,141,87.2,4068979015,56,Left,4078164591,178,,4068979017,140,69.6,4068979021,212,22.0,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514677299,229,1,1,25,20,ccpscwdcm65czscrun048ecn5,1,72.4,89.6,2023-03-03T19:27:50.757Z,2023-03-06T10:37:46Z,4068979295,56,Center,4068979301,212,13.9,4068979297,140,66.1,4068979299,141,71.7,4068979303,213,4.2,4078164669,178,,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514677361,230,1,1,25,23,ccpscwdcm65czscrun048ecn5,0,66.8,70.4,2023-03-03T19:27:53.155Z,2023-03-06T10:37:51Z,4068979633,212,39.1,4068979625,155,,4068979627,56,Center,4068979629,140,89.2,4068979637,1,,4068979631,141,24.5,4078164795,178,,4068979635,213,5.4,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514677357,264,44,1,25,25,3ebril33e08ddzob4bhq8awsr,1,9.6,71.5,2023-03-03T19:27:55.345Z,2023-03-06T11:20:34Z,4068979605,285,,4068979755,233,231,4068979603,56,Back,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514677367,231,44,1,25,25,ccpscwdcm65czscrun048ecn5,0,90.4,28.5,2023-03-03T19:27:55.346Z,2023-03-06T10:37:58Z,4068979667,286,,4068979801,233,264,4068979665,56,Center,,,,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514677369,265,12,1,25,25,3ebril33e08ddzob4bhq8awsr,1,8.3,67.5,2023-03-03T19:27:55.472Z,2023-03-06T11:20:35Z,4068979681,213,0.2,4078165043,388,,4068979677,141,68.7,4068979675,140,11.8,4068979711,15,,4068979673,56,Back,4068979679,212,3.8,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514677435,232,1,1,25,28,ccpscwdcm65czscrun048ecn5,1,79.7,13.4,2023-03-03T19:27:58.323Z,2023-03-06T10:38:07Z,4068980061,212,14.2,4068980053,3,,4068980059,141,18.5,4078165191,388,,4068980057,140,66.6,4068980063,213,2.9,4068980055,56,Right,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514677473,233,1,1,25,32,ccpscwdcm65czscrun048ecn5,1,66.6,18.5,2023-03-03T19:28:02.423Z,2023-03-06T10:38:13Z,4068980257,213,5.1,4068980249,56,Right,4068980251,140,69.7,4068980255,212,9.7,4078165335,178,,4068980253,141,5.0,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514677509,234,1,1,25,34,ccpscwdcm65czscrun048ecn5,0,69.7,5,2023-03-03T19:28:04.037Z,2023-03-06T10:38:16Z,4068980427,212,25.7,4068980421,56,Right,4078165401,178,,4068980425,141,4.7,4068980423,140,94.2,4068980429,213,6.3,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516434523,1429,67,1,25,36,3ebril33e08ddzob4bhq8awsr,1,8.6,92.2,2023-03-03T19:28:06.665Z,2023-03-06T11:20:35Z,4078234993,233,1492,,,,,,,,,,,,,,,,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516434519,1492,67,1,25,36,ccpscwdcm65czscrun048ecn5,0,91.4,7.8,2023-03-03T19:28:06.666Z,2023-03-06T11:15:07Z,4078235015,233,1429,,,,,,,,,,,,,,,,,,,,,,4ooliltsht8mvelpds3v4bpat,N. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514677543,267,12,1,25,36,3ebril33e08ddzob4bhq8awsr,1,8.4,94.7,2023-03-03T19:28:06.723Z,2023-03-06T11:20:35Z,4068980557,141,100.0,4068980555,140,10.3,4068980553,56,Back,4068980603,167,,4068980561,213,1.2,4078165761,389,,4068980559,212,5.2,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514677659,235,5,1,25,37,ccpscwdcm65czscrun048ecn5,1,90.6,-1.6,2023-03-03T19:28:07.190Z,2023-03-06T10:38:32Z,4068981161,56,Right,4068981173,233,268,4068981163,347,,,,,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514677547,268,5,1,25,37,3ebril33e08ddzob4bhq8awsr,0,9.4,101.6,2023-03-03T19:28:07.190Z,2023-03-06T10:38:32Z,4068980583,56,Back,4068981219,233,235,4068980585,347,,,,,,,,,,,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514677535,266,43,1,25,38,3ebril33e08ddzob4bhq8awsr,1,0,0,2023-03-03T19:28:08.349Z,2023-03-03T19:28:12Z,4068980521,56,Back,4068980685,144,7,4068980523,285,0,,,,,,,,,,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514677689,236,1,1,25,47,ccpscwdcm65czscrun048ecn5,1,86.9,0,2023-03-03T19:28:17.722Z,2023-03-06T10:38:59Z,4068981323,141,5.6,4068981319,56,Right,4068981325,212,7.4,4068981317,107,,4068981321,140,92.1,4068981327,213,0.7,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516434853,1430,83,1,25,49,3ebril33e08ddzob4bhq8awsr,1,8.7,95,2023-03-03T19:28:19.059Z,2023-03-06T11:15:45Z,4078236597,399,159012,,,,,,,,,,,,,,,,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516435103,1433,83,1,25,49,3ebril33e08ddzob4bhq8awsr,1,8.3,92.4,2023-03-03T19:28:19.603Z,2023-03-06T11:16:19Z,4078237905,399,159012,,,,,,,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514677719,237,1,1,25,50,ccpscwdcm65czscrun048ecn5,1,91.5,5.3,2023-03-03T19:28:20.424Z,2023-03-06T10:39:38Z,4068981503,213,2.8,4078168311,178,,4068981495,56,Right,4068981497,140,86.0,4068981499,141,8.2,4068981501,212,6.1,,,,,,,4ooliltsht8mvelpds3v4bpat,N. Maeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514677753,238,1,1,25,52,ccpscwdcm65czscrun048ecn5,0,86,8.2,2023-03-03T19:28:22.573Z,2023-03-06T10:39:42Z,4068981663,155,,4076476699,223,,4076476701,72,,4068981671,212,28.0,4068981673,213,1.4,4068981661,2,,4078168419,178,,4068981669,141,48.7,6anvl82jyio52wo87cbxdp4np,S. Klaiber,4068981667,140,90.7,,4068981665,56,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,
2514677789,269,12,1,25,54,3ebril33e08ddzob4bhq8awsr,1,10.8,46,2023-03-03T19:28:24.084Z,2023-03-06T10:39:51Z,4068981863,212,16.0,4068981857,56,Back,4068981859,140,20.2,4078168667,388,,4068981865,213,0.9,4068981861,141,64.5,4076476929,15,,,,,5fnmjp63t7m9fg3y2fcw6z015,Deroy Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516105541,884,44,1,25,56,3ebril33e08ddzob4bhq8awsr,1,23.7,65.7,2023-03-03T19:28:26.392Z,2023-03-06T11:20:36Z,4076477879,233,950,4076477777,56,Back,4076477779,285,,,,,,,,,,,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516105543,950,44,1,25,56,ccpscwdcm65czscrun048ecn5,0,76.3,34.3,2023-03-03T19:28:26.393Z,2023-03-06T10:40:06Z,4076477783,56,Center,4076477893,233,884,4076477785,286,,,,,,,,,,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514677797,270,1,1,25,56,3ebril33e08ddzob4bhq8awsr,1,20.2,64.5,2023-03-03T19:28:26.465Z,2023-03-06T11:20:36Z,4078169329,178,,4068981919,213,2.7,4068981943,156,,4068981917,212,7.9,4068981915,141,69.9,4068981909,3,,4068981913,140,13.5,4068981911,56,Back,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514677821,271,49,1,25,57,3ebril33e08ddzob4bhq8awsr,1,12.8,70.5,2023-03-03T19:28:27.455Z,2023-03-06T10:40:18Z,,,,,,,,,,,,,,,,,,,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514677843,272,1,1,25,57,3ebril33e08ddzob4bhq8awsr,0,12.8,70.5,2023-03-03T19:28:27.477Z,2023-03-06T10:40:22Z,4068982175,140,45.8,4068982171,157,,4068982177,141,97.5,4068982181,213,0.5,4078169605,178,,4068982183,1,,4068982179,212,39.2,4068982173,56,Back,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514677865,239,61,1,26,0,ccpscwdcm65czscrun048ecn5,1,54,1.6,2023-03-03T19:28:30.950Z,2023-03-06T10:40:41Z,4078170063,15,,4068982295,56,Right,4078170065,178,,,,,,,,,,,,,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514677891,240,5,1,26,1,ccpscwdcm65czscrun048ecn5,0,54.3,-1.4,2023-03-03T19:28:31.806Z,2023-03-06T10:40:52Z,4068982411,56,Right,4068982417,347,,4068983229,233,273,,,,,,,,,,,,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514678045,273,5,1,26,1,3ebril33e08ddzob4bhq8awsr,1,45.7,101.4,2023-03-03T19:28:31.806Z,2023-03-06T10:40:52Z,4068983219,233,240,4068983191,56,Back,4068983193,347,,,,,,,,,,,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514678103,274,1,1,26,15,3ebril33e08ddzob4bhq8awsr,1,43.1,100,2023-03-03T19:28:45.183Z,2023-03-06T10:40:59Z,4068983539,212,17.9,4068983541,213,3.7,4068983533,56,Back,4068983535,140,28.5,4068983531,107,,4068983537,141,87.4,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514678187,275,1,1,26,18,3ebril33e08ddzob4bhq8awsr,1,27.2,73.9,2023-03-03T19:28:49.015Z,2023-03-06T10:41:03Z,4068984041,140,26.1,4068984045,212,25.9,4068984039,56,Back,4068984047,213,4.7,4078170743,178,,4068984043,141,35.8,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514678251,276,1,1,26,26,3ebril33e08ddzob4bhq8awsr,0,36.4,37,2023-03-03T19:28:56.150Z,2023-03-06T10:41:06Z,4068984407,212,60.4,4068984411,1,,4068984405,141,94.7,4078170825,178,,4068984401,56,Left,4068984403,140,80.1,4068984399,155,,4068984409,213,0.7,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514678275,241,12,1,26,31,ccpscwdcm65czscrun048ecn5,1,14.1,4.7,2023-03-03T19:29:01.067Z,2023-03-06T10:41:14Z,4068984543,141,0.0,4068984547,213,5.8,4068984595,167,,4068984539,56,Back,4078170965,178,,4068984545,212,9.4,4068984541,140,22.2,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514678281,242,5,1,26,32,ccpscwdcm65czscrun048ecn5,0,22.9,-1.6,2023-03-03T19:29:02.283Z,2023-03-06T10:41:20Z,4068985151,233,277,4068984567,347,,4068984565,56,Back,,,,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514678379,277,5,1,26,32,3ebril33e08ddzob4bhq8awsr,1,77.1,101.6,2023-03-03T19:29:02.283Z,2023-03-06T10:41:19Z,4068985107,56,Left,4068985129,233,242,4068985109,347,,,,,,,,,,,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514678397,278,1,1,26,36,3ebril33e08ddzob4bhq8awsr,1,74.7,100,2023-03-03T19:29:06.968Z,2023-03-06T10:41:28Z,4068985221,56,Left,4068985225,141,91.2,4076481971,189,,4068985227,212,9.6,4068985229,213,4.0,4068985219,107,,4068985223,140,68.8,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514678425,279,1,1,26,42,3ebril33e08ddzob4bhq8awsr,1,68.8,91.2,2023-03-03T19:29:12.248Z,2023-03-06T10:41:33Z,4068985407,141,80.9,4068985411,213,3.4,4068985405,140,47.7,4068985403,56,Back,4068985409,212,23.2,4078171455,178,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514678503,280,1,1,26,45,3ebril33e08ddzob4bhq8awsr,1,50.8,77.8,2023-03-03T19:29:15.590Z,2023-03-06T10:41:37Z,4068985851,140,51.7,4068985849,56,Center,4068985855,212,29.7,4068985857,213,4.7,4078171557,178,,4068985853,141,34.2,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514678553,281,1,1,26,51,3ebril33e08ddzob4bhq8awsr,1,60,22.8,2023-03-03T19:29:21.491Z,2023-03-06T10:41:40Z,4068986087,141,35.5,4068986079,56,Center,4068986091,212,15.2,4068986095,213,0.6,4068986083,140,71.9,4078171661,178,,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514681531,314,61,1,26,52,3ebril33e08ddzob4bhq8awsr,0,74.4,30,2023-03-03T19:29:22.278Z,2023-03-06T10:41:51Z,4069002185,56,Center,4078171943,178,,,,,,,,,,,,,,,,,,,,hjb0mn4fgmfiimwn5odvl8fd,T. Buitink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514678563,243,61,1,26,52,ccpscwdcm65czscrun048ecn5,0,25.3,73.2,2023-03-03T19:29:22.988Z,2023-03-06T10:41:55Z,4068986153,56,Back,4078172109,178,,,,,,,,,,,,,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514678559,282,43,1,26,54,3ebril33e08ddzob4bhq8awsr,1,0,0,2023-03-03T19:29:24.415Z,2023-03-03T19:31:51Z,4068986119,56,Center,4068986123,286,0,4068996923,144,45,,,,,,,,,,,,,,,,hjb0mn4fgmfiimwn5odvl8fd,T. Buitink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
