id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/13/value,assist,qualifier/14/value,qualifier/16/value,qualifier/18/value,qualifier/17/value
2514668005,152,1,1,16,15,6hsriqr3ybvyg94w2k19oal50,1,55.5,8.6,2023-03-03T19:17:58.126Z,2023-03-05T21:12:59Z,4077286551,178,,4068930199,56,Right,4068930207,213,6.2,4068930201,140,85.4,4068930203,141,4.7,4068930205,212,31.5,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514668043,153,1,1,16,19,6hsriqr3ybvyg94w2k19oal50,1,87.6,6.2,2023-03-03T19:18:02.392Z,2023-03-05T21:13:35Z,4068934319,210,13,4068930413,213,1.6,4077286679,178,,4068930401,2,,4068930409,141,31.9,4068930407,140,87.6,4070481239,224,,4068930411,212,17.5,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,4068930405,56,Center,4070481241,20,1,,4068934321,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2514668093,154,13,1,16,21,6hsriqr3ybvyg94w2k19oal50,1,89.4,41.8,2023-03-03T19:18:04.212Z,2023-03-05T21:13:36Z,4068934345,147,49.6,4068930689,22,,4068934329,55,153,4068934347,230,98.4,4068933651,20,,4068934335,103,9.7,4068934343,146,91.0,4068934333,102,82.9,czh4r9efdbw4fvdux0enl127e,M. Manhoef,4077287605,178,,4068934325,29,,,4070483041,114,,4068934339,328,,4068930693,56,Center,4068934327,154,4068934341,391,4068934349,231,48.7,4068933657,153,4068933653,17,4068934323,73,,,,,,
2514668061,191,49,1,16,23,3kfktv64h7kg7zryax1wktr5r,1,9.7,49.9,2023-03-03T19:18:07.053Z,2023-03-05T21:14:43Z,,,,,,,,,,,,,,,,,,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514668111,192,1,1,16,24,3kfktv64h7kg7zryax1wktr5r,1,12.6,45.8,2023-03-03T19:18:07.102Z,2023-03-05T21:14:48Z,4068930783,56,Back,4077290103,178,,4068930789,212,22.2,4068930785,140,27.9,4068930787,141,68.4,4068930793,213,0.8,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514668179,193,1,1,16,29,3kfktv64h7kg7zryax1wktr5r,1,27.9,68.4,2023-03-03T19:18:12.405Z,2023-03-05T21:15:20Z,4068931173,140,29.8,4077291049,178,,4068931175,141,54.0,4068931179,213,4.9,4068931177,212,10.0,4068931171,56,Back,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514668203,194,1,1,16,29,3kfktv64h7kg7zryax1wktr5r,1,45.9,50.3,2023-03-03T19:18:12.492Z,2023-03-05T21:15:26Z,4068931275,140,45.6,4068931287,213,4.7,4068931273,56,Back,4068931283,212,6.4,4068931279,141,40.9,4077291295,178,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514668267,195,1,1,16,30,3kfktv64h7kg7zryax1wktr5r,1,45.6,40.9,2023-03-03T19:18:13.558Z,2023-03-05T21:15:59Z,4068931635,56,Back,4068931641,212,17.5,4077292557,178,,4068931639,141,66.6,4068931637,140,46.7,4068931643,213,1.5,,,,,,,b8vbhw29ucubzzmgv0nge1omh,D. Mihailovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514668429,196,1,1,16,33,3kfktv64h7kg7zryax1wktr5r,1,52.9,70.9,2023-03-03T19:18:16.938Z,2023-03-05T21:16:23Z,4068932433,212,20.3,4068932427,56,Left,4068932429,140,69.0,4068932435,213,0.6,4068932925,210,15,4068932431,141,87.4,4077292851,178,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514668437,197,15,1,16,40,3kfktv64h7kg7zryax1wktr5r,1,75.7,70.2,2023-03-03T19:18:23.102Z,2023-03-05T21:16:24Z,4068932961,146,98.6,4068932447,22,,4068932959,215,,4068932951,55,196,4068932451,56,Center,4068932579,20,,4068932947,76,,4068932449,18,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,4068932955,102,52.1,4077293435,178,,,4068932957,103,10.1,4068932949,29,,4068932963,147,51.1,4068933017,233,,,,,,,,,,,,156,,,,,
2514668509,156,10,1,16,40,6hsriqr3ybvyg94w2k19oal50,1,2.3,47.2,2023-03-03T19:18:24.013Z,2023-03-05T21:16:34Z,4070485433,180,,4068932913,233,197,4068932835,56,Back,4070485435,376,,4068932833,182,,4068932829,177,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514668503,155,52,1,16,42,6hsriqr3ybvyg94w2k19oal50,1,2.3,47.2,2023-03-03T19:18:25.082Z,2023-03-05T21:16:39Z,4077293957,178,,4070485581,376,,,,,,,,,,,,,,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514668871,157,1,1,16,55,6hsriqr3ybvyg94w2k19oal50,1,9.1,51.9,2023-03-03T19:18:38.475Z,2023-03-05T21:16:44Z,4068934735,141,78.7,4068934733,140,18.8,4068934729,123,,4077294145,178,,4068934731,56,Back,4068934739,213,1.1,4068934737,212,20.9,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514668895,158,1,1,16,59,6hsriqr3ybvyg94w2k19oal50,1,18.8,78.7,2023-03-03T19:18:42.235Z,2023-03-05T21:16:51Z,4068934883,212,13.0,4077294239,178,,4068934877,56,Back,4068934879,140,26.8,4068934885,213,0.9,4068934881,141,93.3,,,,,,,cb8pu5lenbczaooavhaxnzp3p,N. Isimat-Mirin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514668919,159,1,1,17,1,6hsriqr3ybvyg94w2k19oal50,1,26.8,93.3,2023-03-03T19:18:44.089Z,2023-03-05T21:17:37Z,4068935013,140,31.1,4077296093,178,,4068935015,141,82.9,4068935019,213,5.3,4068935017,212,8.4,4068935011,56,Back,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514668947,160,1,1,17,2,6hsriqr3ybvyg94w2k19oal50,1,31.1,82.9,2023-03-03T19:18:45.207Z,2023-03-05T21:17:46Z,4068935163,141,91.8,4068935159,56,Back,4068935165,212,8.3,4068935167,213,2.3,4068935161,140,25.7,4077296223,178,,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514668989,161,1,1,17,4,6hsriqr3ybvyg94w2k19oal50,1,26.5,96,2023-03-03T19:18:47.455Z,2023-03-05T21:17:50Z,4077296271,178,,4068935411,213,4.1,4068935403,56,Back,4068935409,212,23.1,4068935407,141,67.4,4068935405,140,14.7,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514669065,162,1,1,17,9,6hsriqr3ybvyg94w2k19oal50,1,18,56,2023-03-03T19:18:52.785Z,2023-03-05T21:17:53Z,4068935821,56,Back,4068935827,212,12.6,4068935829,213,3.8,4077296345,178,,4068935825,141,44.0,4068935823,140,8.8,,,,,,,cb8pu5lenbczaooavhaxnzp3p,N. Isimat-Mirin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514669129,163,1,1,17,13,6hsriqr3ybvyg94w2k19oal50,0,7.3,28.5,2023-03-03T19:18:56.545Z,2023-03-05T21:17:56Z,4077296455,178,,4068936157,141,19.1,4068936151,155,,4068936163,213,6.1,4068936153,56,Back,4068936167,1,,4068936161,212,42.1,4068936155,140,46.9,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514669123,198,44,1,17,15,3kfktv64h7kg7zryax1wktr5r,1,54.6,84,2023-03-03T19:18:58.785Z,2023-03-06T11:52:56Z,4068936145,286,,4068936343,233,164,4068936143,56,Left,,,,,,,,,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514669137,164,44,1,17,15,6hsriqr3ybvyg94w2k19oal50,0,45.4,16,2023-03-03T19:18:58.786Z,2023-03-05T21:18:08Z,4068936179,56,Back,4068936395,233,198,4068936181,285,,,,,,,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514669149,199,1,1,17,15,3kfktv64h7kg7zryax1wktr5r,0,55,88.4,2023-03-03T19:18:58.827Z,2023-03-06T11:52:56Z,4077297089,388,,4068936223,3,,4068936231,212,14.7,4068936225,56,Left,4068936233,213,0.6,4068936229,141,100.0,4068936227,140,66.6,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514669523,165,5,1,17,16,6hsriqr3ybvyg94w2k19oal50,1,36.7,-0.8,2023-03-03T19:19:00.045Z,2023-03-05T21:18:14Z,4068938109,347,,4068938107,56,Back,4068938161,233,200,,,,,,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514669165,200,5,1,17,16,3kfktv64h7kg7zryax1wktr5r,0,63.3,100.8,2023-03-03T19:19:00.045Z,2023-03-05T21:18:15Z,4068936311,56,Left,4068938171,233,165,4068936313,347,,,,,,,,,,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514669737,166,27,1,17,29,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-03-03T19:19:12.127Z,2023-03-05T21:18:22Z,4068939259,233,201,4068939197,41,Injury,4068939199,53,cb8pu5lenbczaooavhaxnzp3p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514669595,201,27,1,17,29,3kfktv64h7kg7zryax1wktr5r,1,0,0,2023-03-03T19:19:12.127Z,2023-03-05T21:18:23Z,4068939303,233,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514670729,168,18,1,18,45,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-03-03T19:20:28.250Z,2023-03-05T21:19:23Z,4068944201,59,29,4068944235,55,169,4068944199,44,Defender,4068944197,41,,,,,,,,,,,,,,cb8pu5lenbczaooavhaxnzp3p,N. Isimat-Mirin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514670731,169,19,1,18,45,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-03-03T19:20:28.251Z,2023-03-05T21:19:24Z,4068944213,292,4,4068944205,41,,4068944215,293,4,4068944209,145,6,4068944217,44,Defender,4068944219,55,168,4068944211,59,3,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514670491,167,28,1,18,45,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-03-03T19:20:28.501Z,2023-03-05T21:18:56Z,4068942907,55,166,4068977457,233,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514670323,202,28,1,18,45,3kfktv64h7kg7zryax1wktr5r,1,0,0,2023-03-03T19:20:28.501Z,2023-03-05T21:18:56Z,4068977523,233,167,4068942119,55,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672129,185,40,1,18,46,6hsriqr3ybvyg94w2k19oal50,1,0,0,2023-03-03T19:20:29.146Z,2023-03-06T13:04:38Z,4068951529,130,8,4068951527,59,"16, 2, 32, 8, 6, 3, 17, 20, 21, 15, 42, 9, 10, 13, 14, 18, 22, 24, 27, 33, 35, 53",4068951525,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",4068951533,194,4idru0svqcqjpi03b4jhqyd3p,4068951531,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4068951523,30,"84yhv0iilunn0vllz1r5fe7l5, d3qx3gwypipcl2azrj9ing9ud, 5gyjq8tsjxk396qt4hqlwn3dh, 4ecptuxoyx485mmhrubuscgyd, 2ez3q7gik3lm5kp1cunfol52h, cgsmk5437f466uoqvol7devze, dvof4p3jx1gi6i9uelbmudl62, d8cxurdt9g5gezqlfwae7ooru, 4idru0svqcqjpi03b4jhqyd3p, 98fjpfhrww2qdifsi8viybaol, czh4r9efdbw4fvdux0enl127e, b2uznyb9b8fxsy57450mbmwru, 4212luiyivgvje1vm1ojieicq, eqjelc731e1xrp95bpysx0pka, 9bzwr8qhl6547tjrsjsity4x6, 7xtesbxl6ioj70wymszqsag9h, 4snaidw6iaeo0k20gjfm35nft, e84kqxlu2bzgcpu0x0cj3z8id, 1txv3b9y7h3du9d5bbblg0vai, 3hhca66jtxt3c1iw10nfmhtnu, cynuwabb849am6ml1b70yr55h, 45vh3c99keqayr9hj0r6x0ei2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671085,170,1,1,19,5,6hsriqr3ybvyg94w2k19oal50,1,40.1,0,2023-03-03T19:20:48.311Z,2023-03-05T22:14:08Z,4068946035,107,,4068946041,141,12.9,4070495087,189,,4068946039,140,23.9,4068946037,56,Back,4068946045,213,2.6,4068946043,212,19.5,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671215,174,1,1,19,5,6hsriqr3ybvyg94w2k19oal50,1,55.6,78.8,2023-03-03T19:20:48.733Z,2023-03-05T22:14:25Z,4068946759,212,8.3,4068946757,141,80.5,4068946755,140,47.8,4068946777,156,,4068946761,213,3.0,4068946753,56,Back,4077300359,178,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671119,171,1,1,19,6,6hsriqr3ybvyg94w2k19oal50,1,23.9,12.9,2023-03-03T19:20:49.381Z,2023-03-05T21:20:34Z,4068946257,213,2.2,4068946251,140,13.0,4068946249,56,Back,4068946255,212,20.6,4068946253,141,38.0,4070495049,189,,4077300791,178,,,,,2ez3q7gik3lm5kp1cunfol52h,D. Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671171,172,1,1,19,9,6hsriqr3ybvyg94w2k19oal50,1,13.3,38,2023-03-03T19:20:52.330Z,2023-03-05T21:20:59Z,4068946483,155,,4068946491,140,45.3,4068946499,1,,4068946497,213,0.8,4077301367,178,,4068946495,212,49.9,4068946493,141,92.3,4068946487,56,Back,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671205,173,1,1,19,13,6hsriqr3ybvyg94w2k19oal50,1,45.8,92.4,2023-03-03T19:20:56.513Z,2023-03-05T21:21:03Z,4068946697,140,55.6,4068946699,141,78.8,4068946701,212,13.8,4068946703,213,5.6,4068946695,56,Center,4077301469,178,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671263,175,1,1,19,15,6hsriqr3ybvyg94w2k19oal50,1,47.8,80.5,2023-03-03T19:20:58.984Z,2023-03-05T21:22:13Z,4077303059,178,,4068947015,56,Back,4068947023,213,2.4,4068947021,212,10.6,4068947019,141,91.2,4068947017,140,40.5,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671299,176,1,1,19,18,6hsriqr3ybvyg94w2k19oal50,1,41.4,71.7,2023-03-03T19:21:01.963Z,2023-03-05T21:22:21Z,4068947171,56,Back,4068947179,213,4.1,4068947177,212,13.7,4068947175,141,55.1,4068947173,140,34.0,4077303571,178,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671329,177,1,1,19,21,6hsriqr3ybvyg94w2k19oal50,1,33.4,50.7,2023-03-03T19:21:04.205Z,2023-03-05T21:22:48Z,4068947337,140,30.9,4068947339,141,24.0,4068947343,213,4.6,4068947335,56,Back,4068947341,212,18.3,4077304311,178,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671359,178,1,1,19,23,6hsriqr3ybvyg94w2k19oal50,1,31.6,18.5,2023-03-03T19:21:06.715Z,2023-03-05T21:28:21Z,4068947535,212,14.1,4068947529,56,Back,4068947533,141,33.4,4068947531,140,41.0,4068947537,213,0.8,4077305009,178,,,,,,,,2ez3q7gik3lm5kp1cunfol52h,D. Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671403,179,1,1,19,24,6hsriqr3ybvyg94w2k19oal50,1,41,33.4,2023-03-03T19:21:07.569Z,2023-03-05T21:23:43Z,4068947751,213,3.7,4068947749,212,20.6,4068947747,141,17.6,4068947745,140,24.3,4077305795,178,,4068947743,56,Back,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671459,180,1,1,19,28,6hsriqr3ybvyg94w2k19oal50,1,23.8,18,2023-03-03T19:21:11.275Z,2023-03-05T21:23:50Z,4068948029,56,Back,4068948033,141,40.1,4068948035,212,25.4,4077305919,178,,4068948037,213,2.5,4068948031,140,4.3,,,,,,,2ez3q7gik3lm5kp1cunfol52h,D. Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671577,181,1,1,19,31,6hsriqr3ybvyg94w2k19oal50,1,4.3,40.1,2023-03-03T19:21:14.751Z,2023-03-05T21:23:58Z,4077306105,178,,4068948655,56,Back,4068948661,212,24.9,4068948663,213,1.3,4068948659,141,75.7,4068948657,140,9.9,,,,,,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671589,182,1,1,19,36,6hsriqr3ybvyg94w2k19oal50,0,10.5,74.5,2023-03-03T19:21:19.276Z,2023-03-05T21:24:02Z,4077306147,178,,4068948743,141,77.0,4068948739,56,Back,4068948745,212,24.4,4068948735,155,,4068948741,140,33.7,4068948747,213,0.1,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671583,204,49,1,19,38,3kfktv64h7kg7zryax1wktr5r,1,65.4,28.6,2023-03-03T19:21:21.707Z,2023-03-05T21:24:31Z,,,,,,,,,,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671629,205,1,1,19,38,3kfktv64h7kg7zryax1wktr5r,0,65.4,28.6,2023-03-03T19:21:21.719Z,2023-03-05T21:24:36Z,4068948911,212,17.4,4068948909,141,42.4,4068948907,140,79.4,4077306785,178,,4068948913,213,0.6,4068948905,56,Center,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516428337,1287,67,1,19,39,6hsriqr3ybvyg94w2k19oal50,1,19.3,54.7,2023-03-03T19:21:22.775Z,2023-03-06T11:52:57Z,4078204195,233,1117,,,,,,,,,,,,,,,,,,,,,,2ez3q7gik3lm5kp1cunfol52h,D. Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516428331,1117,67,1,19,39,3kfktv64h7kg7zryax1wktr5r,0,80.7,45.3,2023-03-03T19:21:22.776Z,2023-03-06T10:59:45Z,4078204231,233,1287,,,,,,,,,,,,,,,,,,,,,,b8vbhw29ucubzzmgv0nge1omh,D. Mihailovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671641,183,8,1,19,39,6hsriqr3ybvyg94w2k19oal50,1,20.8,55.1,2023-03-03T19:21:22.809Z,2023-03-06T11:52:57Z,4077307573,178,,4070500195,384,,4068948973,56,Back,,,,,,,,,,,,,,,,2ez3q7gik3lm5kp1cunfol52h,D. Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671725,206,50,1,19,45,3kfktv64h7kg7zryax1wktr5r,1,91.4,5.2,2023-03-03T19:21:28.751Z,2023-03-05T21:25:37Z,4068949429,286,,4068949427,56,Right,4068949635,233,184,,,,,,,,,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671763,184,7,1,19,46,6hsriqr3ybvyg94w2k19oal50,0,8.6,94.8,2023-03-03T19:21:29.272Z,2023-03-05T21:25:44Z,4068949609,285,,4068949619,233,206,4077308019,178,,4070501707,383,,4068949605,56,Back,,,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671817,207,1,1,19,46,3kfktv64h7kg7zryax1wktr5r,1,91,6.8,2023-03-03T19:21:29.855Z,2023-03-05T21:29:00Z,4068949919,56,Right,4068949927,213,3.0,4068949921,140,65.8,4068949923,141,13.7,4077308781,178,,4068949925,212,26.9,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671881,208,1,1,19,52,3kfktv64h7kg7zryax1wktr5r,1,63.9,17.9,2023-03-03T19:21:35.735Z,2023-03-05T21:26:29Z,4068950253,140,53.8,4068950255,141,49.3,4068950251,56,Center,4068950259,213,2.0,4068950257,212,23.8,4077308903,178,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514671939,209,1,1,19,56,3kfktv64h7kg7zryax1wktr5r,1,54,48.2,2023-03-03T19:21:39.996Z,2023-03-05T21:26:33Z,4068950551,213,4.1,4077308981,178,,4068950547,141,31.8,4068950549,212,14.0,4068950545,140,46.0,4068950543,56,Back,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672011,210,1,1,19,59,3kfktv64h7kg7zryax1wktr5r,1,47.4,30.9,2023-03-03T19:21:42.876Z,2023-03-05T21:26:37Z,4068950885,213,0.0,4068950879,140,57.4,4068950877,56,Center,4068950883,212,10.5,4077309057,178,,4068950881,141,31.5,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672045,211,1,1,20,3,3kfktv64h7kg7zryax1wktr5r,1,59.9,34.2,2023-03-03T19:21:46.456Z,2023-03-05T21:26:45Z,4068951093,140,42.9,4077309331,178,,4068951099,213,3.1,4068951095,141,34.3,4068951097,212,17.9,4068951091,56,Back,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672097,212,1,1,20,6,3kfktv64h7kg7zryax1wktr5r,1,42.9,34.3,2023-03-03T19:21:49.227Z,2023-03-05T21:26:52Z,4068951383,141,61.4,4068951379,56,Back,4077309471,178,,4068951385,212,18.6,4068951387,213,1.7,4068951381,140,40.4,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672119,213,1,1,20,9,3kfktv64h7kg7zryax1wktr5r,1,43,63.1,2023-03-03T19:21:52.157Z,2023-03-05T21:26:58Z,4068951475,212,12.2,4068951473,141,54.3,4077309579,178,,4068951471,140,53.1,4068951477,213,5.8,4068951469,56,Center,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672175,214,1,1,20,10,3kfktv64h7kg7zryax1wktr5r,1,53.1,54.9,2023-03-03T19:21:53.588Z,2023-03-05T21:27:06Z,4068951795,56,Back,4068951801,212,13.4,4068951803,213,2.6,4077309755,178,,4068951799,141,64.6,4068951797,140,42.0,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672205,215,1,1,20,12,3kfktv64h7kg7zryax1wktr5r,1,42,64.6,2023-03-03T19:21:55.687Z,2023-03-05T21:27:09Z,4077309811,178,,4068951923,141,87.7,4068951933,213,1.2,4068951921,140,48.5,4068951929,212,17.1,4068951919,56,Back,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672249,216,1,1,20,14,3kfktv64h7kg7zryax1wktr5r,1,48.5,87.7,2023-03-03T19:21:57.887Z,2023-03-05T21:30:23Z,4068952149,213,0.3,4068952147,212,11.7,4068952141,56,Left,4068952145,141,93.3,4068952143,140,59.0,4077314187,178,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514672281,217,1,1,20,17,3kfktv64h7kg7zryax1wktr5r,1,58.6,92.4,2023-03-03T19:22:00.067Z,2023-03-05T21:30:27Z,4077314249,178,,4068952291,212,10.4,4068952285,56,Back,4068952293,213,3.6,4068952287,140,49.5,4068952289,141,86.2,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
