id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/8/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist
2527461355,152,1,1,15,15,89w5c6pw7vn0dxypi61tt0g4k,0,67.1,56.3,2023-04-02T12:45:41.408Z,2023-04-02T12:45:44Z,4157483539,213,0.3,4157483537,212,37.3,4157483535,141,70.5,4157483533,140,100.0,4157483523,3,,4157483527,168,,4157483541,1,,4157483529,56,Center,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527461343,135,5,1,15,18,20vymiy7bo8wkyxai3ew494fz,1,-1.1,25.8,2023-04-02T12:45:44.238Z,2023-04-02T12:45:45Z,4157483503,56,Back,4157483613,233,153,4157483505,346,,,,,,,,,,,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527461359,153,5,1,15,18,89w5c6pw7vn0dxypi61tt0g4k,0,101.1,74.2,2023-04-02T12:45:44.238Z,2023-04-02T12:55:23Z,4157483703,233,135,4157483559,56,Center,4157483561,346,,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527462001,136,1,1,15,47,20vymiy7bo8wkyxai3ew494fz,1,4.5,60.2,2023-04-02T12:46:12.767Z,2023-04-02T12:57:31Z,4157486835,237,,4157486831,213,4.6,4157486821,124,,4157486823,56,Back,4157486825,140,3.8,4157486827,141,51.6,4157486829,212,5.9,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527462041,137,1,1,15,49,20vymiy7bo8wkyxai3ew494fz,1,10,52.1,2023-04-02T12:46:14.767Z,2023-04-02T12:46:17Z,4157487043,213,1.2,4157487041,212,29.5,4157487035,56,Back,4157487037,140,20.8,4157487039,141,92.2,,,,,,,,,,11ceernyer8po8soj8dmygatx,T. Wellenreuther,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527462071,138,1,1,15,51,20vymiy7bo8wkyxai3ew494fz,1,27.9,92.8,2023-04-02T12:46:17.182Z,2023-04-02T12:46:19Z,4157487205,213,5.2,4157487199,140,35.1,4157487197,56,Back,4157487203,212,16.5,4157487201,141,71.2,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527462105,139,1,1,15,54,20vymiy7bo8wkyxai3ew494fz,1,35.1,72.3,2023-04-02T12:46:19.519Z,2023-04-02T12:46:21Z,4157487423,213,1.1,4157487421,212,11.9,4157487415,56,Back,4157487419,141,88.2,4157487417,140,39.8,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527462165,140,1,1,15,56,20vymiy7bo8wkyxai3ew494fz,1,41.4,91.3,2023-04-02T12:46:21.791Z,2023-04-02T12:46:24Z,4157487733,141,80.3,4157487731,140,55.4,4157487729,56,Left,4157487735,212,16.5,4157487737,213,5.8,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527462173,141,1,1,15,59,20vymiy7bo8wkyxai3ew494fz,0,53.7,86.2,2023-04-02T12:46:24.671Z,2023-04-02T12:46:28Z,4157488069,236,,4157487777,212,2.8,4157487779,213,3.6,4157487771,56,Left,4157487773,140,51.3,4157487775,141,84.4,4157488079,286,,4157488073,233,154,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527462229,154,74,1,15,59,89w5c6pw7vn0dxypi61tt0g4k,1,42.4,15.7,2023-04-02T12:46:24.672Z,2023-04-02T13:10:09Z,4157488097,233,141,4157488023,285,,4157488021,56,Back,,,,,,,,,,,,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527462253,142,1,1,16,0,20vymiy7bo8wkyxai3ew494fz,1,47.3,87,2023-04-02T12:46:25.919Z,2023-04-02T12:46:29Z,4157488127,141,71.5,4157488135,212,12.2,4157488137,213,4.2,4157488125,140,41.5,4157488123,56,Back,,,,,,,,,,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527462261,143,1,1,16,3,20vymiy7bo8wkyxai3ew494fz,0,39.5,66.3,2023-04-02T12:46:29.024Z,2023-04-02T12:46:29Z,4157488175,140,38.8,4157488173,56,Back,4157488179,141,46.1,4157488187,213,4.7,4157488183,212,13.8,4157488169,155,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527462329,155,1,1,16,6,89w5c6pw7vn0dxypi61tt0g4k,0,63.2,57.6,2023-04-02T12:46:31.807Z,2023-04-02T12:46:56Z,4157488577,141,43.3,4157488579,212,14.6,4157488547,140,52.8,4157488543,3,,4157488581,213,3.9,4157488545,56,Center,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527462359,144,1,1,16,7,20vymiy7bo8wkyxai3ew494fz,1,52,56.5,2023-04-02T12:46:33.056Z,2023-04-02T12:46:36Z,4157488723,212,20.1,4157488721,141,83.2,4157488719,140,60.2,4157488717,56,Left,4157488725,213,1.1,,,,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527462409,145,1,1,16,10,20vymiy7bo8wkyxai3ew494fz,1,66.6,75,2023-04-02T12:46:36.319Z,2023-04-02T12:46:38Z,4157488973,141,53.6,4157488977,212,14.7,4157488979,213,4.9,4157488965,56,Center,4157488969,140,68.7,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527462427,146,1,1,16,13,20vymiy7bo8wkyxai3ew494fz,0,68.7,53.6,2023-04-02T12:46:38.736Z,2023-04-02T12:46:39Z,4157489103,141,54.4,4157489101,140,78.0,4157489099,56,Center,4157489105,212,9.8,4157489109,213,0.1,,,,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527462467,156,1,1,16,15,89w5c6pw7vn0dxypi61tt0g4k,0,23,41.8,2023-04-02T12:46:40.670Z,2023-04-02T12:46:41Z,4157489345,3,,4157489349,56,Back,4157489361,213,5.5,4157489355,140,34.4,4157489357,141,23.5,4157489359,212,17.3,,,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527462563,147,1,1,16,17,20vymiy7bo8wkyxai3ew494fz,1,66.9,86.7,2023-04-02T12:46:42.943Z,2023-04-02T12:46:49Z,4157489907,213,3.5,4157489903,141,81.6,4157489901,140,57.6,4157489905,212,10.4,4157489899,56,Left,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527462623,148,1,1,16,23,20vymiy7bo8wkyxai3ew494fz,1,63,70.3,2023-04-02T12:46:48.944Z,2023-04-02T12:46:52Z,4157490233,212,27.4,4157490231,141,33.4,4157490229,140,52.5,4157490227,56,Center,4157490235,213,4.3,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527462635,149,1,1,16,27,20vymiy7bo8wkyxai3ew494fz,1,55.1,32.9,2023-04-02T12:46:52.560Z,2023-04-02T12:46:53Z,4157490361,213,0.5,4157490357,141,38.9,4157490359,212,8.9,4157490353,56,Center,4157490355,140,62.6,,,,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527462727,150,1,1,16,28,20vymiy7bo8wkyxai3ew494fz,1,62.5,39,2023-04-02T12:46:53.871Z,2023-04-02T12:47:00Z,4157490851,213,2.4,4157490847,141,59.4,4157490849,212,21.4,4157490843,56,Back,4157490845,140,47.0,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527462751,151,1,1,16,34,20vymiy7bo8wkyxai3ew494fz,1,48.3,51.5,2023-04-02T12:47:00.320Z,2023-04-02T12:47:01Z,4157490987,213,4.5,4157490985,212,14.5,4157490979,56,Back,4157490983,141,30.9,4157490981,140,44.9,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527462763,152,1,1,16,36,20vymiy7bo8wkyxai3ew494fz,1,44.9,30.9,2023-04-02T12:47:01.776Z,2023-04-02T12:47:03Z,4157491057,140,53.6,4157491059,141,34.5,4157491063,213,0.3,4157491061,212,9.5,4157491055,56,Center,,,,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527462787,153,1,1,16,37,20vymiy7bo8wkyxai3ew494fz,1,54.1,33.4,2023-04-02T12:47:03.008Z,2023-04-02T12:47:05Z,4157491175,213,3.4,4157491171,141,29.2,4157491173,212,10.2,4157491167,56,Back,4157491169,140,44.8,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527462813,154,1,1,16,39,20vymiy7bo8wkyxai3ew494fz,1,46.8,30.5,2023-04-02T12:47:04.944Z,2023-04-02T12:47:06Z,4157491307,212,17.9,4157491301,56,Center,4157491303,140,62.5,4157491311,213,0.4,4157491305,141,40.9,,,,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527462927,155,1,1,16,41,20vymiy7bo8wkyxai3ew494fz,1,62.5,41.3,2023-04-02T12:47:06.560Z,2023-04-02T12:47:11Z,4157492011,212,22.1,4157492013,213,2.5,4157492005,56,Back,4157492007,140,45.1,4157492009,141,59.7,,,,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527463051,156,1,1,16,45,20vymiy7bo8wkyxai3ew494fz,1,54.5,64.2,2023-04-02T12:47:11.216Z,2023-04-02T12:47:17Z,4157492581,140,75.2,4157492583,141,13.6,4157492585,212,40.7,4157492587,213,5.3,4157492589,1,,4157492579,56,Right,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527463079,157,1,1,16,51,20vymiy7bo8wkyxai3ew494fz,0,92.8,17.9,2023-04-02T12:47:17.089Z,2023-04-02T12:47:20Z,4157492697,2,,4157492707,212,30.6,4157492709,213,1.6,4157492699,155,,4157492701,56,Center,4157492703,140,90.5,4157492705,141,62.8,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527463089,157,44,1,16,53,89w5c6pw7vn0dxypi61tt0g4k,1,9.4,36.7,2023-04-02T12:47:18.542Z,2023-04-02T12:47:19Z,4157492747,285,,4157492795,233,158,4157492745,56,Back,,,,,,,,,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527463097,158,44,1,16,53,20vymiy7bo8wkyxai3ew494fz,0,90.6,63.3,2023-04-02T12:47:18.543Z,2023-04-02T12:47:20Z,4157492765,56,Center,4157492925,233,157,4157492767,286,,,,,,,,,,,,,,,,,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2527463117,158,12,1,16,53,89w5c6pw7vn0dxypi61tt0g4k,1,9.6,34.6,2023-04-02T12:47:19.087Z,2023-04-02T12:47:20Z,4157492879,213,0.5,4157492877,212,22.5,4157492875,141,51.3,4157492951,15,,4157492873,140,28.1,4157492871,56,Back,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527463153,159,3,1,16,55,20vymiy7bo8wkyxai3ew494fz,1,75.2,55.6,2023-04-02T12:47:20.513Z,2023-04-02T12:47:25Z,4157493059,286,,4157493055,56,Center,4157493487,233,160,,,,,,,,,,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527463223,160,45,1,16,55,89w5c6pw7vn0dxypi61tt0g4k,0,24.8,44.4,2023-04-02T12:47:20.513Z,2023-04-02T12:47:26Z,4157493451,56,Back,4157493557,233,159,4157493453,285,,,,,,,,,,,,,,,,,6ovzd9akutufagsd8kmxmsei2,J. van Mullem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527463161,160,15,1,16,55,20vymiy7bo8wkyxai3ew494fz,1,80.1,51.8,2023-04-02T12:47:21.264Z,2023-04-02T13:04:22Z,4157497239,103,19,4157497241,215,,4157495415,72,,4157497321,233,159,4157497233,55,158,4157497251,147,50.9,4157497237,102,50.1,4157497229,29,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,4157497225,78,4157493087,18,4157497253,230,4157497257,231,50.4,,,,4157493089,56,Center,4157493085,22,,4157495423,82,4157497247,146,90.8,98.9,,,,,,,,,,
2527463193,159,10,1,16,55,89w5c6pw7vn0dxypi61tt0g4k,1,12.3,32.8,2023-04-02T12:47:21.364Z,2023-04-02T12:48:36Z,4157495559,233,160,4157493293,94,,4157493295,56,Back,,,,,,,,,,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527463227,161,61,1,16,59,20vymiy7bo8wkyxai3ew494fz,0,74.3,49.6,2023-04-02T12:47:25.323Z,2023-04-02T13:19:32Z,4157493461,56,Center,,,,,,,,,,,,,,,,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527463245,162,43,1,17,0,20vymiy7bo8wkyxai3ew494fz,1,0,0,2023-04-02T12:47:26.241Z,2023-04-02T13:19:31Z,4157697073,144,61,4157493569,56,Center,,,,,,,,,,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527463263,161,49,1,17,1,89w5c6pw7vn0dxypi61tt0g4k,1,32.5,56.9,2023-04-02T12:47:26.739Z,2023-04-02T12:47:26Z,,,,,,,,,,,,,,,,,,,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527463383,162,1,1,17,4,89w5c6pw7vn0dxypi61tt0g4k,1,35.3,71.9,2023-04-02T12:47:29.598Z,2023-04-02T12:47:33Z,4157494227,213,2.2,4157494223,141,84.6,4157494221,140,28.8,4157494219,56,Back,4157494225,212,11.0,,,,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527463479,163,1,1,17,7,89w5c6pw7vn0dxypi61tt0g4k,1,35.5,80,2023-04-02T12:47:33.102Z,2023-04-02T12:47:38Z,4157494717,56,Back,4157494725,213,3.9,4157494719,140,27.3,4157494723,212,12.1,4157494721,141,67.4,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527463591,164,1,1,17,12,89w5c6pw7vn0dxypi61tt0g4k,1,26,56.7,2023-04-02T12:47:37.871Z,2023-04-02T12:47:43Z,4157495325,155,,4157495337,1,,4157495329,140,37.9,4157495331,141,8.5,4157495333,212,35.1,4157495335,213,5.1,4157495327,56,Back,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527463693,165,1,1,17,17,89w5c6pw7vn0dxypi61tt0g4k,1,59.4,10,2023-04-02T12:47:42.894Z,2023-04-02T12:47:47Z,4157495875,212,35.2,4157495873,141,37.1,4157495871,140,30.8,4157495879,1,,4157495877,213,2.6,4157495869,56,Back,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527463779,166,1,1,17,22,89w5c6pw7vn0dxypi61tt0g4k,1,30.8,37.1,2023-04-02T12:47:47.742Z,2023-04-02T12:47:53Z,4157496313,141,66.6,4157496315,212,20.1,4157496307,56,Back,4157496317,213,1.5,4157496309,140,32.4,,,,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527463811,167,1,1,17,27,89w5c6pw7vn0dxypi61tt0g4k,1,36.6,66.6,2023-04-02T12:47:52.942Z,2023-04-02T12:47:54Z,4157496491,213,4.5,4157496485,140,33.5,4157496483,56,Back,4157496489,212,19.1,4157496487,141,38.9,,,,,,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527463835,168,1,1,17,29,89w5c6pw7vn0dxypi61tt0g4k,1,35.3,39.7,2023-04-02T12:47:54.813Z,2023-04-02T12:47:57Z,4157496627,212,20.1,4157496629,213,1.6,4157496621,56,Back,4157496623,140,34.2,4157496625,141,69.2,,,,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527463885,169,1,1,17,31,89w5c6pw7vn0dxypi61tt0g4k,1,35.9,68.9,2023-04-02T12:47:57.037Z,2023-04-02T12:48:00Z,4157496899,56,Back,4157496905,212,12.7,4157496901,140,39.9,4157496903,141,86.6,4157496907,213,1.2,,,,,,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527464017,170,1,1,17,34,89w5c6pw7vn0dxypi61tt0g4k,1,42.9,86.7,2023-04-02T12:47:59.933Z,2023-04-02T12:48:06Z,4157497527,213,4.0,4157497525,212,11.8,4157497519,56,Back,4157497523,141,74.0,4157497521,140,35.2,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527464161,171,1,1,17,41,89w5c6pw7vn0dxypi61tt0g4k,1,37.8,68.7,2023-04-02T12:48:06.670Z,2023-04-02T12:48:14Z,4157498265,140,40.1,4157498271,141,88.1,4157498273,212,13.4,4157498275,213,1.4,4157498259,56,Back,,,,,,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527464213,172,1,1,17,48,89w5c6pw7vn0dxypi61tt0g4k,1,70.2,81.6,2023-04-02T12:48:14.206Z,2023-04-02T12:48:16Z,4157498531,56,Left,4157498533,140,80.4,4157498541,212,13.1,4157498543,213,0.6,4157498537,141,92.6,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527464263,173,1,1,17,51,89w5c6pw7vn0dxypi61tt0g4k,1,85.7,90.3,2023-04-02T12:48:16.526Z,2023-04-02T12:48:19Z,4157498821,213,0.1,4157498815,140,95.5,4157498813,56,Left,4157498819,212,10.3,4157498817,141,91.1,,,,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527464271,174,3,1,17,54,89w5c6pw7vn0dxypi61tt0g4k,0,94.6,82.1,2023-04-02T12:48:19.422Z,2023-04-02T12:48:20Z,4157498901,211,,4157498871,286,,4157498869,56,Left,,,,,,,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527464303,163,61,1,17,56,20vymiy7bo8wkyxai3ew494fz,0,6.3,20.2,2023-04-02T12:48:21.651Z,2023-04-02T12:48:21Z,4157499049,56,Back,,,,,,,,,,,,,,,,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527464319,164,6,1,17,57,20vymiy7bo8wkyxai3ew494fz,0,2.3,19.1,2023-04-02T12:48:22.546Z,2023-04-02T12:48:24Z,4157499123,56,Back,4157499295,233,175,4157499199,73,,,,,,,,,,,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527464343,175,6,1,17,57,89w5c6pw7vn0dxypi61tt0g4k,1,97.7,80.9,2023-04-02T12:48:22.546Z,2023-04-02T13:10:13Z,4157499253,73,,4157499251,56,Left,4157499287,233,164,,,,,,,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527464877,176,1,1,18,23,89w5c6pw7vn0dxypi61tt0g4k,0,99.5,99.5,2023-04-02T12:48:48.493Z,2023-04-02T12:48:49Z,4157501971,1,,4157501959,223,,4157501951,6,,4157501953,155,,4157501965,141,27.8,4157501947,2,,4157501961,56,Center,4157501963,140,100.0,2nwthqvbk70e2qo35dgp35979,V. van Crooij,4157501969,213,4157501967,212,,,,,,,4.8,48.8,,,,,,,,,,,,,,,,,,,,,,
2527464887,165,5,1,18,23,20vymiy7bo8wkyxai3ew494fz,1,-1.6,75.2,2023-04-02T12:48:49.264Z,2023-04-02T12:55:24Z,4157502021,346,,4157502019,56,Back,4157502133,233,177,,,,,,,,,,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527464897,177,5,1,18,23,89w5c6pw7vn0dxypi61tt0g4k,0,101.6,24.8,2023-04-02T12:48:49.264Z,2023-04-02T12:48:50Z,4157502159,233,165,4157502067,56,Center,4157502071,346,,,,,,,,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527465229,166,1,1,18,40,20vymiy7bo8wkyxai3ew494fz,1,4.5,53.1,2023-04-02T12:49:06.179Z,2023-04-02T12:49:11Z,4157503947,74,,4157503943,1,,4157503941,213,0.8,4157503929,124,,4157503939,212,34.3,4157503937,141,89.7,4157503935,140,27.0,4157503931,155,,11ceernyer8po8soj8dmygatx,T. Wellenreuther,4157503933,56,,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,
2527465293,167,1,1,18,45,20vymiy7bo8wkyxai3ew494fz,1,49.6,85,2023-04-02T12:49:11.156Z,2023-04-02T12:49:14Z,4157504265,213,5.2,4157504257,140,59.7,4157504261,141,57.7,4157504263,212,21.4,4157504253,56,Center,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527465361,168,1,1,18,48,20vymiy7bo8wkyxai3ew494fz,1,59.8,62.5,2023-04-02T12:49:13.907Z,2023-04-02T12:49:17Z,4157504597,141,83.3,4157504593,56,Left,4157504601,212,15.1,4157504603,213,1.2,4157504595,140,64.9,,,,,,,,,,aboxil79ulfa73pckzsdnwp62,S. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527465415,169,1,1,18,51,20vymiy7bo8wkyxai3ew494fz,1,64.7,79,2023-04-02T12:49:17.251Z,2023-04-02T12:49:20Z,4157504847,56,Center,4157504849,140,58.7,4157504851,141,63.7,4157504853,212,12.2,4157504855,213,4.2,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527465433,170,1,1,18,54,20vymiy7bo8wkyxai3ew494fz,1,63.4,57.3,2023-04-02T12:49:20.388Z,2023-04-02T12:49:21Z,4157504957,56,Center,4157504965,213,5.2,4157504961,141,41.0,4157504963,212,12.7,4157504959,140,69.4,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527465483,171,1,1,18,56,20vymiy7bo8wkyxai3ew494fz,1,69.4,41,2023-04-02T12:49:21.556Z,2023-04-02T12:49:25Z,4157505287,213,3.0,4157505283,212,7.1,4157505271,56,Center,4157505273,140,62.7,4157505279,141,42.3,,,,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527465519,172,1,1,18,59,20vymiy7bo8wkyxai3ew494fz,1,67.4,35.5,2023-04-02T12:49:25.316Z,2023-04-02T12:49:27Z,4157505503,141,49.0,4157505499,56,Center,4157505501,140,69.1,4157505505,212,9.4,4157505507,213,1.4,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527465567,173,1,1,19,1,20vymiy7bo8wkyxai3ew494fz,1,67.8,41.8,2023-04-02T12:49:27.412Z,2023-04-02T12:49:30Z,4157505775,212,24.9,4157505773,141,6.3,4157505777,213,5.0,4157505765,56,Right,4157505769,140,73.8,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527465613,174,1,1,19,5,20vymiy7bo8wkyxai3ew494fz,1,72.7,7.8,2023-04-02T12:49:30.644Z,2023-04-02T12:49:34Z,4157506015,212,8.3,4157506011,140,67.7,4157506013,141,17.3,4157506009,56,Right,4157506017,213,2.3,,,,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
