id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/17/value,qualifier/14/value,assist,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2523212519,1223,43,1,25,4,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-03-18T15:58:27.299Z,2023-03-21T11:34:57Z,4114155349,233,1272,4114155491,144,67,,,,,,,,,,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523212515,1272,43,1,25,4,ccpscwdcm65czscrun048ecn5,1,0,0,2023-03-18T15:58:27.300Z,2023-03-21T11:34:57Z,4114155487,144,67,4114155383,233,1223,,,,,,,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521676975,191,49,1,25,4,b79uipsy57y1jqpy07h4i5ovk,1,30.1,86.6,2023-03-18T15:58:27.326Z,2023-03-19T13:37:30Z,,,,,,,,,,,,,,,,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523212753,1224,67,1,25,4,b79uipsy57y1jqpy07h4i5ovk,1,27.1,90.6,2023-03-18T15:58:27.367Z,2023-03-21T13:12:07Z,4114156485,233,1273,,,,,,,,,,,,,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523212749,1273,67,1,25,4,ccpscwdcm65czscrun048ecn5,0,72.9,9.4,2023-03-18T15:58:27.368Z,2023-03-21T11:35:26Z,4114156497,233,1224,,,,,,,,,,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521676989,192,1,1,25,4,b79uipsy57y1jqpy07h4i5ovk,0,28.9,90.2,2023-03-18T15:58:27.375Z,2023-03-21T13:12:07Z,4105998831,233,229,4109722109,178,,4105998785,141,87.4,4105998781,56,Back,4105998787,212,3.2,4105998789,213,5.7,4105998783,140,31.4,4105998829,236,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,4105998835,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521676993,229,74,1,25,4,ccpscwdcm65czscrun048ecn5,1,68.1,11.3,2023-03-18T15:58:27.423Z,2023-03-19T13:37:36Z,4105998811,56,Right,4105998813,285,,4109722321,178,,4105998841,233,192,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677065,193,1,1,25,7,b79uipsy57y1jqpy07h4i5ovk,1,13.4,63.4,2023-03-18T15:58:30.495Z,2023-03-19T13:37:43Z,4109723087,178,,4105999153,56,Back,4105999155,140,1.2,4105999159,212,23.8,4105999157,141,33.9,4105999161,213,4.1,,,,,,,2ekx0fvuf0dsat062oj430d05,G. Nauber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677077,194,1,1,25,10,b79uipsy57y1jqpy07h4i5ovk,0,1.2,33.9,2023-03-18T15:58:33.478Z,2023-03-19T13:37:50Z,4105999243,1,,4105999231,157,,4105999233,56,Back,4109723749,178,,4105999241,213,0.1,4105999235,140,38.7,4105999239,212,39.6,4105999237,141,40.1,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677099,230,1,1,25,13,ccpscwdcm65czscrun048ecn5,1,60.1,57.7,2023-03-18T15:58:35.728Z,2023-03-19T13:37:54Z,4105999349,140,67.2,4105999355,213,5.7,4105999347,56,Center,4105999345,3,,4105999353,212,8.9,4105999351,141,50.5,4109724073,388,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677101,231,49,1,25,14,ccpscwdcm65czscrun048ecn5,1,63.1,47.5,2023-03-18T15:58:36.543Z,2023-03-19T13:38:00Z,,,,,,,,,,,,,,,,,,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677165,232,1,1,25,14,ccpscwdcm65czscrun048ecn5,1,63.6,46.7,2023-03-18T15:58:37.386Z,2023-03-19T13:38:04Z,4105999675,140,58.2,4105999679,141,34.3,4105999673,56,Center,4105999689,213,4.1,4105999685,212,10.2,4109725065,178,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677173,233,4,1,25,17,ccpscwdcm65czscrun048ecn5,1,60.4,37.2,2023-03-18T15:58:40.438Z,2023-03-19T13:38:09Z,4105999715,152,,4105999937,233,195,4105999717,286,,4105999713,56,Center,4105999711,295,,4105999709,13,,,,,,,,bymhffiw7brsfpjzsfqq7bvth,Z. Labyad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677191,195,4,1,25,17,b79uipsy57y1jqpy07h4i5ovk,0,39.6,62.8,2023-03-18T15:58:40.439Z,2023-03-19T13:38:08Z,4109725371,178,,4105999851,13,,4105999979,233,233,4105999853,295,,4105999855,56,Back,4105999857,152,,4105999859,285,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677281,234,1,1,25,29,ccpscwdcm65czscrun048ecn5,1,60.8,43.4,2023-03-18T15:58:51.969Z,2023-03-19T13:38:13Z,4106000377,1,,4106000369,140,96.3,4106000375,213,0.5,4106000365,56,Center,4106000359,155,,4106000357,5,,4106000373,212,42.9,4106000363,152,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,4109725673,178,4106000371,141,,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677295,235,1,1,25,31,ccpscwdcm65czscrun048ecn5,0,95.8,75.4,2023-03-18T15:58:54.391Z,2023-03-19T13:38:17Z,4106000455,3,,4109725967,388,,4106000457,56,Center,4106000459,140,96.2,4106000463,212,9.7,4106000465,213,4.8,4106000461,141,61.1,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677311,197,52,1,25,33,b79uipsy57y1jqpy07h4i5ovk,1,1.7,39.8,2023-03-18T15:58:56.344Z,2023-03-19T13:38:21Z,4109726453,388,,4107449597,377,,,,,,,,,,,,,,,,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677443,198,43,1,25,43,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-03-18T15:59:05.974Z,2023-03-18T16:01:43Z,4106010683,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677491,200,80,1,25,47,b79uipsy57y1jqpy07h4i5ovk,1,4.1,31.6,2023-03-18T15:59:10.264Z,2023-03-19T13:38:30Z,4106013607,189,,4109727485,178,,,,,,,,,,,,,,,,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677527,201,1,1,25,52,b79uipsy57y1jqpy07h4i5ovk,1,8.7,43.9,2023-03-18T15:59:15.109Z,2023-03-19T13:38:34Z,4106347135,189,,4106346895,123,,4106001763,141,38.0,4106001759,56,Back,4106001765,212,22.3,4109727899,178,,4106001767,213,6.1,4106001761,140,29.6,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677485,199,43,1,25,52,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-03-18T15:59:15.510Z,2023-03-18T16:01:45Z,4106001465,55,198,4106010813,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677537,202,1,1,25,54,b79uipsy57y1jqpy07h4i5ovk,1,30.3,23.9,2023-03-18T15:59:17.047Z,2023-03-19T13:38:42Z,4106001825,212,15.8,4109728651,178,,4106001827,213,5.3,4106001817,155,,4106001819,56,Back,4106001823,141,5.0,4106001821,140,39.1,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677541,203,1,1,25,59,b79uipsy57y1jqpy07h4i5ovk,0,56.5,5.6,2023-03-18T15:59:21.695Z,2023-03-19T13:38:50Z,4106001839,140,74.1,4106001837,56,Center,4106001841,141,23.0,4106001845,213,0.6,4109729139,178,,4106001843,212,21.9,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677545,236,49,1,26,1,ccpscwdcm65czscrun048ecn5,1,21.4,70.8,2023-03-18T15:59:24.183Z,2023-03-19T13:38:54Z,,,,,,,,,,,,,,,,,,,,,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677569,237,1,1,26,1,ccpscwdcm65czscrun048ecn5,1,22,71.2,2023-03-18T15:59:24.207Z,2023-03-19T13:38:56Z,4106002051,141,63.0,4106002057,1,,4109729821,178,,4106002045,157,,4106002049,140,40.8,4106002055,213,6.0,4106002047,56,Back,4106002053,212,20.5,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677577,238,1,1,26,6,ccpscwdcm65czscrun048ecn5,1,28.6,66,2023-03-18T15:59:28.791Z,2023-03-19T13:41:30Z,4106002103,140,26.2,4106002105,141,85.1,4106002109,213,1.8,4106002107,212,13.2,4109743569,178,,4106002101,56,Back,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677613,239,1,1,26,8,ccpscwdcm65czscrun048ecn5,1,29.4,92.9,2023-03-18T15:59:30.889Z,2023-03-19T13:39:53Z,4106002261,212,9.2,4109735171,178,,4106002253,56,Back,4106002259,141,97.2,4106002263,213,0.3,4106002255,140,37.7,,,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677631,240,1,1,26,10,ccpscwdcm65czscrun048ecn5,0,39.5,94.4,2023-03-18T15:59:32.919Z,2023-03-19T13:41:40Z,4109744483,178,,4106002343,212,50.4,4106002345,213,6.1,4106002347,1,,4106002337,56,Left,4106002339,140,86.8,4106002335,155,,4106002341,141,81.4,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677649,204,49,1,26,14,b79uipsy57y1jqpy07h4i5ovk,1,8.2,17.9,2023-03-18T15:59:37.487Z,2023-03-19T13:41:45Z,,,,,,,,,,,,,,,,,,,,,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677675,205,3,1,26,15,b79uipsy57y1jqpy07h4i5ovk,1,9.5,18.5,2023-03-18T15:59:37.919Z,2023-03-19T13:41:49Z,4107463443,464,,4106002605,233,241,4106002549,285,,4106002547,56,Back,4109745459,178,,,,,,,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677679,241,45,1,26,15,ccpscwdcm65czscrun048ecn5,0,90.5,81.5,2023-03-18T15:59:37.919Z,2023-03-19T13:41:49Z,4106002621,233,205,4106002565,56,Left,4106002569,286,,,,,,,,,,,,,,,,,d7ml58kwwpetvnw46qja9ru5m,A. Descotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677699,206,1,1,26,16,b79uipsy57y1jqpy07h4i5ovk,1,9.5,15.6,2023-03-18T15:59:39.191Z,2023-03-19T13:41:52Z,4106002673,140,41.1,4106002677,212,33.5,4106002669,155,,4109745749,178,,4106002681,213,0.1,4106002675,141,22.4,4106002683,1,,4106002671,56,Back,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677733,207,1,1,26,18,b79uipsy57y1jqpy07h4i5ovk,1,41.1,22.4,2023-03-18T15:59:40.920Z,2023-03-19T13:42:03Z,4106002823,56,Center,4106002819,3,,4106002829,212,13.3,4106002827,141,22.1,4106002825,140,53.8,4106002821,168,,4109746803,178,,4106002831,213,6.3,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677737,208,50,1,26,19,b79uipsy57y1jqpy07h4i5ovk,1,56.4,21.8,2023-03-18T15:59:41.624Z,2023-03-19T13:42:07Z,4106360849,286,,4106002843,56,Center,4106362223,233,436,,,,,,,,,,,,,,,,94b7i139jyk6hs6ioqlztg1jp,F. Stokkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521745635,436,7,1,26,20,ccpscwdcm65czscrun048ecn5,1,43.6,78.2,2023-03-18T15:59:42.592Z,2023-03-19T13:42:13Z,4106362053,285,,4109747715,178,,4106362051,56,Back,4106362187,233,208,4107464171,383,,,,,,,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521745869,366,45,1,26,20,b79uipsy57y1jqpy07h4i5ovk,0,55.4,23.4,2023-03-18T15:59:43.369Z,2023-03-19T13:42:25Z,4106363285,285,,4106363835,233,437,4106363283,56,Center,,,,,,,,,,,,,,,,94b7i139jyk6hs6ioqlztg1jp,F. Stokkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521745771,437,3,1,26,20,ccpscwdcm65czscrun048ecn5,1,44.6,76.6,2023-03-18T15:59:43.369Z,2023-03-19T13:42:24Z,4107471357,464,,4106363461,233,366,4106362769,286,,4106362767,56,Back,4109748783,178,,,,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677735,242,49,1,26,22,ccpscwdcm65czscrun048ecn5,1,42.4,80.2,2023-03-18T15:59:44.527Z,2023-03-19T13:42:48Z,,,,,,,,,,,,,,,,,,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677745,243,1,1,26,22,ccpscwdcm65czscrun048ecn5,1,42.4,80.2,2023-03-18T15:59:44.616Z,2023-03-19T13:42:55Z,4109751451,178,,4106002891,56,Back,4106002893,140,40.7,4106002899,213,2.1,4106002897,212,3.5,4106002895,141,84.7,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677773,244,1,1,26,22,ccpscwdcm65czscrun048ecn5,1,40.7,84.7,2023-03-18T15:59:45.215Z,2023-03-19T13:42:58Z,4106003031,213,4.1,4106003025,140,34.2,4106003027,141,71.1,4106003029,212,11.5,4106003023,56,Back,4109751719,178,,,,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677795,245,1,1,26,25,ccpscwdcm65czscrun048ecn5,1,31.1,67.6,2023-03-18T15:59:47.744Z,2023-03-19T13:43:01Z,4106003163,140,33.8,4106003165,141,83.9,4109752023,178,,4106003169,213,1.3,4106003167,212,11.4,4106003161,56,Back,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677831,246,1,1,26,28,ccpscwdcm65czscrun048ecn5,1,35.3,85,2023-03-18T15:59:50.983Z,2023-03-19T13:43:06Z,4109752629,178,,4106003363,140,42.0,4106003365,141,72.1,4106003367,212,11.2,4106003369,213,5.4,4106003361,56,Back,,,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677855,247,1,1,26,30,ccpscwdcm65czscrun048ecn5,1,40.8,71.4,2023-03-18T15:59:53.156Z,2023-03-19T13:43:11Z,4106003489,213,3.6,4106003487,212,16.5,4106003485,141,60.2,4106003483,140,26.9,4106003481,56,Back,4109753013,178,,,,,,,,bymhffiw7brsfpjzsfqq7bvth,Z. Labyad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677933,248,1,1,26,32,ccpscwdcm65czscrun048ecn5,1,27.1,63,2023-03-18T15:59:55.183Z,2023-03-19T13:43:13Z,4106003861,140,24.5,4106003865,212,14.7,4106003867,213,1.8,4109753261,178,,4106003863,141,84.2,4106003859,56,Back,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677937,249,50,1,26,38,ccpscwdcm65czscrun048ecn5,1,39,62,2023-03-18T16:00:01.255Z,2023-03-19T13:43:22Z,4106003929,233,209,4106003883,56,Back,4106003885,286,,,,,,,,,,,,,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677939,209,7,1,26,39,b79uipsy57y1jqpy07h4i5ovk,1,61,38,2023-03-18T16:00:01.887Z,2023-03-19T13:43:25Z,4106003919,233,249,4106003893,285,,4107473693,383,,4106003891,56,Center,4109754341,178,,,,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677943,210,49,1,26,40,b79uipsy57y1jqpy07h4i5ovk,1,64.1,42.5,2023-03-18T16:00:03.264Z,2023-03-19T13:43:28Z,,,,,,,,,,,,,,,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677993,211,3,1,26,41,b79uipsy57y1jqpy07h4i5ovk,1,66,45.6,2023-03-18T16:00:04.063Z,2023-03-19T13:43:32Z,4107475633,464,,4106004125,286,,4109754905,178,,4106004123,56,Center,4106004177,233,250,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521677973,250,45,1,26,41,ccpscwdcm65czscrun048ecn5,0,34,54.4,2023-03-18T16:00:04.063Z,2023-03-19T13:43:32Z,4106004197,233,211,4106004027,56,Back,4106004029,285,,,,,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521678001,212,50,1,26,42,b79uipsy57y1jqpy07h4i5ovk,1,67.2,56.5,2023-03-18T16:00:05.166Z,2023-03-19T13:43:44Z,4106004163,286,,4106004161,56,Center,4106004253,233,251,,,,,,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521678015,251,7,1,26,43,ccpscwdcm65czscrun048ecn5,1,32.8,43.5,2023-03-18T16:00:05.757Z,2023-03-19T13:43:51Z,4107475823,383,,4106004235,233,212,4106004227,56,Back,4106004229,285,,4109756677,178,,,,,,,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521678017,252,49,1,26,45,ccpscwdcm65czscrun048ecn5,1,29.9,30.3,2023-03-18T16:00:08.494Z,2023-03-19T13:44:11Z,,,,,,,,,,,,,,,,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521678039,253,1,1,26,47,ccpscwdcm65czscrun048ecn5,0,30.3,29.7,2023-03-18T16:00:09.543Z,2023-03-19T13:44:15Z,4106004329,212,18.0,4106004327,141,23.1,4106004325,140,46.9,4106004323,56,Back,4106004331,213,6.0,4109758669,178,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521678049,213,8,1,26,48,b79uipsy57y1jqpy07h4i5ovk,1,51.5,69.1,2023-03-18T16:00:11.015Z,2023-03-19T13:44:23Z,4106004421,56,Center,4109759313,178,,4107477577,383,,,,,,,,,,,,,,,,,2ekx0fvuf0dsat062oj430d05,G. Nauber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521678069,214,49,1,26,49,b79uipsy57y1jqpy07h4i5ovk,1,61.4,72.3,2023-03-18T16:00:12.503Z,2023-03-19T13:44:30Z,,,,,,,,,,,,,,,,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521678099,215,61,1,26,52,b79uipsy57y1jqpy07h4i5ovk,1,60.2,74.2,2023-03-18T16:00:14.679Z,2023-03-19T13:44:45Z,4106004623,56,Center,4106004653,238,,4109761365,178,,,,,,,,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521678119,216,5,1,26,53,b79uipsy57y1jqpy07h4i5ovk,0,57.6,102,2023-03-18T16:00:16.399Z,2023-03-19T13:44:49Z,4106004701,56,Left,4106014417,233,254,4106004703,347,,,,,,,,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521678105,254,5,1,26,53,ccpscwdcm65czscrun048ecn5,1,42.4,-2,2023-03-18T16:00:16.399Z,2023-03-19T13:44:49Z,4106014375,233,216,4106004645,56,Back,4106004647,347,,,,,,,,,,,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521679475,218,27,1,26,54,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-03-18T16:00:17.335Z,2023-03-19T13:45:14Z,4106011261,53,7lpwkpwfw656re3pymntslv55,4106011801,233,256,4106011259,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521679399,256,27,1,26,54,ccpscwdcm65czscrun048ecn5,1,0,0,2023-03-18T16:00:17.335Z,2023-03-19T13:45:14Z,4106011787,233,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521679985,219,28,1,28,50,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-03-18T16:02:12.987Z,2023-03-19T13:45:35Z,4106013977,233,257,4106013813,55,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521680001,257,28,1,28,50,ccpscwdcm65czscrun048ecn5,1,0,0,2023-03-18T16:02:12.987Z,2023-03-19T13:45:35Z,4106013925,233,219,4106013899,55,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521680053,258,1,1,28,57,ccpscwdcm65czscrun048ecn5,1,44.8,0,2023-03-18T16:02:20.352Z,2023-03-19T13:45:42Z,4106014141,140,47.2,4106014755,238,,4106014139,56,Back,4106014143,141,5.3,4106014147,213,1.1,4106014145,212,5.6,4106014573,107,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521680057,259,61,1,28,59,ccpscwdcm65czscrun048ecn5,1,47.5,5.9,2023-03-18T16:02:22.272Z,2023-03-19T13:45:46Z,4109766533,178,,4106014861,238,,4106014155,56,Back,,,,,,,,,,,,,,,,bymhffiw7brsfpjzsfqq7bvth,Z. Labyad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521680091,220,49,1,29,3,b79uipsy57y1jqpy07h4i5ovk,1,14.1,65.1,2023-03-18T16:02:26.119Z,2023-03-19T13:45:50Z,,,,,,,,,,,,,,,,,,,,,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521680415,221,1,1,29,16,b79uipsy57y1jqpy07h4i5ovk,1,13.3,56.9,2023-03-18T16:02:38.960Z,2023-03-19T13:45:53Z,4106015899,56,Back,4106015903,140,17.7,4106015905,141,16.8,4106015907,212,27.7,4106015909,213,4.9,4109767229,178,,,,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521680477,222,1,1,29,20,b79uipsy57y1jqpy07h4i5ovk,1,21.7,14.6,2023-03-18T16:02:42.608Z,2023-03-19T13:45:56Z,4106016135,212,50.9,4106016139,1,,4106016137,213,0.4,4106016129,56,Center,4106016127,155,,4109767589,178,,4106016133,141,40.3,4106016131,140,67.2,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521680481,223,44,1,29,23,b79uipsy57y1jqpy07h4i5ovk,1,66.6,35.4,2023-03-18T16:02:45.700Z,2023-03-21T13:12:08Z,4106016167,286,,4106016165,56,Center,4106016185,233,260,,,,,,,,,,,,,,,,94b7i139jyk6hs6ioqlztg1jp,F. Stokkers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521680449,260,44,1,29,23,ccpscwdcm65czscrun048ecn5,0,33.4,64.6,2023-03-18T16:02:45.701Z,2023-03-19T13:45:59Z,4106016219,233,223,4106016037,285,,4106016035,56,Back,,,,,,,,,,,,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
