id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/17/value,qualifier/18/value,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2473207517,564,1,1,43,24,d0zdg647gvgc95xdtk1vpbkys,1,46.7,53.7,2022-10-16T18:45:05.889Z,2022-10-18T07:28:23Z,3853304467,178,,3850510273,56,Center,3850510279,212,24.8,3850510277,141,59.0,3850510281,213,0.1,3850510275,140,70.1,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473207541,565,1,1,43,25,d0zdg647gvgc95xdtk1vpbkys,1,71.6,59.7,2022-10-16T18:45:07.198Z,2022-10-18T07:28:28Z,3850510407,212,4.6,3850510409,213,1.7,3853304575,178,,3850510403,140,71.2,3850510405,141,66.4,3850510401,56,Center,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473207559,566,1,1,43,27,d0zdg647gvgc95xdtk1vpbkys,1,71,80.8,2022-10-16T18:45:08.829Z,2022-10-18T07:28:31Z,3850510537,56,Left,3850510541,141,84.1,3850510543,212,21.7,3853304671,178,,3850510539,140,91.6,3850510547,213,0.1,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473207575,567,1,1,43,29,d0zdg647gvgc95xdtk1vpbkys,0,93.4,83.6,2022-10-16T18:45:10.889Z,2022-10-18T07:28:42Z,3852106661,72,,3853304871,178,,3850510627,2,,3850510637,212,22.8,3852106659,224,,3850510629,155,,3850510631,56,Center,3850510635,141,50.4,6m2pk6odyb3atayt6u8cifahh,D. Tadić,3850510633,140,96.7,3850510639,213,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473207595,305,12,1,43,30,dqk062lu0vm8epvytbm6r4mmf,1,4.5,46.9,2022-10-16T18:45:12.228Z,2022-10-18T07:28:46Z,3850510777,56,Back,3850510787,213,5.2,3850510779,140,6.9,3850510781,141,40.6,3853305005,178,,3850510783,212,5.0,,,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473207601,306,49,1,43,30,dqk062lu0vm8epvytbm6r4mmf,1,9,36.8,2022-10-16T18:45:12.608Z,2022-10-18T07:28:51Z,,,,,,,,,,,,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473207641,307,1,1,43,33,dqk062lu0vm8epvytbm6r4mmf,0,8.8,36.4,2022-10-16T18:45:15.178Z,2022-10-18T07:29:03Z,3850511125,189,,3850511057,213,6.0,3850511049,56,Back,3850511051,140,39.9,3850511055,212,33.6,3850511047,157,,3850511059,1,,3850511053,141,24.5,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,3853305415,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473207643,568,49,1,43,35,d0zdg647gvgc95xdtk1vpbkys,1,65.5,73,2022-10-16T18:45:17.679Z,2022-10-18T07:29:07Z,,,,,,,,,,,,,,,,,,,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473207787,569,1,1,43,42,d0zdg647gvgc95xdtk1vpbkys,1,86.1,74.2,2022-10-16T18:45:23.998Z,2022-10-18T07:29:12Z,3850511917,56,Left,3853305637,178,,3850511925,213,1.2,3850511921,141,86.6,3850511919,140,88.8,3850511923,212,8.9,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473207817,570,1,1,43,48,d0zdg647gvgc95xdtk1vpbkys,1,97.8,82.6,2022-10-16T18:45:30.739Z,2022-10-18T07:29:36Z,3850512085,155,,3852107425,387,,3850512083,2,,3852107421,225,,3850512095,213,4.6,3850515343,22,,3850512091,141,47.6,3850512093,212,23.9,6m2pk6odyb3atayt6u8cifahh,D. Tadić,3850515341,154,,3850512089,140,95.8,,3850515339,210,16,3852107427,72,,3853305773,178,3850512087,56,,,,,,,,,Center,,,,,,,,,1,,,,,,,,
2473520037,649,53,1,43,50,dqk062lu0vm8epvytbm6r4mmf,1,1.4,50.4,2022-10-16T18:45:32.389Z,2022-10-18T07:29:25Z,,,,,,,,,,,,,,,,,,,,,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473207821,571,16,1,43,51,d0zdg647gvgc95xdtk1vpbkys,1,98.6,48,2022-10-16T18:45:33.179Z,2022-10-18T07:29:37Z,3850512107,16,,3850512909,328,,3852108139,396,49.6,3850512109,56,Center,3850512915,375,43:50.707,3850512911,374,2022-10-16 19:45:32.519,3850515389,103,15.2,3852108137,395,0.6,9c2i7ddl2uh7kuhwq62klkyui,B. Brobbey,3850515397,231,50.9,3850515375,78,,,3850515377,29,,3850515391,214,,3850515395,230,3850512905,15,3853306173,388,3850515379,154,,3850515385,102,49.0,,99.3,,3850515381,55,3850512105,22,,,,570,,,,,,,
2473208469,308,1,1,44,48,dqk062lu0vm8epvytbm6r4mmf,1,49.8,50,2022-10-16T18:46:30.678Z,2022-10-18T07:29:45Z,3850515843,140,36.2,3850515849,213,2.9,3850515841,56,Back,3850515845,141,55.1,3853306231,178,,3850515847,212,14.7,3850517041,189,,3850515851,279,G,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208487,309,1,1,44,52,dqk062lu0vm8epvytbm6r4mmf,1,32.6,62.3,2022-10-16T18:46:33.928Z,2022-10-18T07:29:49Z,3850515967,56,Back,3850517305,189,,3850515981,213,1.3,3850515979,212,20.0,3850515973,140,37.0,3853306447,178,,3850515977,141,90.9,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208781,315,1,1,44,54,dqk062lu0vm8epvytbm6r4mmf,1,31.3,92.9,2022-10-16T18:46:36.430Z,2022-10-18T07:30:00Z,3850517787,189,,3850517707,212,33.3,3850517711,1,,3850517701,56,Left,3850517705,141,94.7,3853306667,178,,3850517709,213,0.0,3850517703,140,63.0,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208521,310,1,1,44,57,dqk062lu0vm8epvytbm6r4mmf,1,64.8,95.6,2022-10-16T18:46:39.277Z,2022-10-18T07:30:07Z,3850516169,213,3.2,3850516163,140,54.3,3850516165,141,94.4,3850516161,56,Left,3853306823,178,,3850516167,212,11.1,,,,,,,7y0acvcg9km8dz51t5ndy23md,M. van Duinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208525,311,1,1,44,59,dqk062lu0vm8epvytbm6r4mmf,1,52.3,94.4,2022-10-16T18:46:40.898Z,2022-10-18T07:30:11Z,3850518873,212,24.0,3850518875,213,5.7,3850518871,141,73.6,3853306939,178,,3850516187,56,Center,3850518869,140,70.8,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208527,312,61,1,45,0,dqk062lu0vm8epvytbm6r4mmf,1,61.9,88.8,2022-10-16T18:46:42.139Z,2022-10-18T07:30:24Z,3853307241,178,,3850516197,56,Left,,,,,,,,,,,,,,,,,,,5zwa237gtyf2mlrmo7tlkqnoq,R. Kharchouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208535,313,61,1,45,1,dqk062lu0vm8epvytbm6r4mmf,0,61.9,88.8,2022-10-16T18:46:42.898Z,2022-10-18T07:30:29Z,3853307385,178,,3850516225,56,Left,,,,,,,,,,,,,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473209191,573,1,1,45,1,d0zdg647gvgc95xdtk1vpbkys,1,30.1,16.8,2022-10-16T18:46:43.687Z,2022-10-18T07:30:37Z,3850520057,140,27.8,3850520061,212,6.1,3850520055,56,Back,3853307497,178,,3850520059,141,25.0,3850520063,213,2.0,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473520369,1082,49,1,45,3,d0zdg647gvgc95xdtk1vpbkys,1,30.9,35.5,2022-10-16T18:46:45.139Z,2022-10-18T07:30:44Z,,,,,,,,,,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208573,314,30,1,45,4,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2022-10-16T18:46:45.930Z,2022-10-18T07:30:46Z,3850516391,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473208569,572,30,1,45,4,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-10-16T18:46:45.930Z,2022-10-18T07:30:47Z,3850516373,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473216861,316,18,2,45,0,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2022-10-16T19:02:41.905Z,2022-10-16T19:02:42Z,3850564885,44,Defender,3850564929,55,317,3850564887,59,24,3850564883,42,,,,,,,,,,,,,,cvw6enlkjfnrtysck783raf6y,N. Markelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473216865,317,19,2,45,0,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2022-10-16T19:02:41.906Z,2022-10-16T19:24:58Z,3850564907,44,Midfielder,3850564899,42,,3850564903,145,2,3850564909,55,316,3850670003,292,5,3850564905,59,6,3850670005,293,5,,,,9aj2e1c30c8i3h6iff0k4dmac,J. Eijgenraam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473217727,576,18,2,45,0,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-10-16T19:03:46.030Z,2022-10-16T19:03:47Z,3850569807,44,Defender,3850569809,59,17,3850569805,42,,3850569991,55,577,,,,,,,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473217733,577,19,2,45,0,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-10-16T19:03:46.031Z,2022-10-16T19:06:37Z,3850569843,44,Defender,3850569845,55,576,3850569841,59,5,3850569835,42,,3850583063,293,1,3850583061,292,3,3850569839,145,6,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473217737,318,32,2,45,0,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2022-10-16T19:03:46.476Z,2022-10-16T19:03:46Z,3850569863,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473217777,578,32,2,45,0,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-10-16T19:03:46.476Z,2022-10-18T06:39:36Z,3850570109,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473217833,579,1,2,45,0,d0zdg647gvgc95xdtk1vpbkys,1,50.2,50,2022-10-16T19:03:46.536Z,2022-10-18T06:55:24Z,3850570373,279,S,3850570371,213,3.1,3853267085,178,,3850570361,56,Back,3850570365,141,50.4,3850570369,212,12.2,3850570363,140,38.6,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473219607,600,40,2,45,1,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-10-16T19:03:47.561Z,2022-10-18T10:21:26Z,3850579873,194,6m2pk6odyb3atayt6u8cifahh,3850579867,59,"22, 19, 5, 4, 2, 3, 6, 23, 9, 7, 10, 1, 11, 16, 18, 20, 21, 25, 26, 29, 35",3850579871,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3850579865,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3850579863,30,"7w5ivtmbqzi4hfte330r1a505, 29m8py8czo6w0zf2arwolirjd, dafbvyorudvujxw7zswicykmh, bp3apdb2ahzacq45k4mzj5jhl, aqlakf0mo95rlktf6xdbaegh5, 4jqgl7x5ewke1u0sy2cbkqfhl, baakmd4ndnulbl9npvmq90mvp, 7joybllup4h9oe6zfhcepjy6t, 9c2i7ddl2uh7kuhwq62klkyui, 6hrp4zuxh40i3tccmk5s0j5xx, 6m2pk6odyb3atayt6u8cifahh, a91pmdnyzx1i7vx3l19hj4jx1, 8ty68f4i1lwjdktycd2oy5a6t, ddfwtazsntda1pah2l454py3t, 6w6ewzxircqxk6dsrs1rvc8ru, p7vw4thx5wzo49h6hfabcq5m, 1ekkj2b713kjnugsk4dz50q1h, 47l204bkq2qqjhtazusr0019m, 2zkaf848fjcdhuii8783pkm7e, eo74fl3ctgkwbpsa099rkv6xh, 2x44f29a52v8kpkkjsuiiywdm",3850579869,130,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473740751,1373,43,2,45,1,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-10-16T19:03:47.737Z,2022-10-18T08:14:58Z,3853359587,144,82,3853325435,178,0,,,,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473220529,340,40,2,45,1,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2022-10-16T19:03:47.769Z,2022-10-18T10:21:26Z,3850585217,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5",3850585223,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",3850585219,59,"1, 2, 28, 33, 4, 34, 14, 6, 9, 8, 29, 5, 7, 10, 11, 17, 18, 22, 38",3850585215,30,"am19rcub89k9bleldiqps7845, 3r6elcuru7no13hrfczmwbmy1, 6db1q8hud1d8u2q3lxzfixzze, f07qmqesi1rpw7eapoz9rb0gk, 934ldgpefo90za10cq49k0o6i, 8znaym62oghri26gdn8o6fz84, 6jhavdnaitqn6ydme8a526aui, 9aj2e1c30c8i3h6iff0k4dmac, 5zwa237gtyf2mlrmo7tlkqnoq, a46irqckxabod18j2c0qfixre, 7y0acvcg9km8dz51t5ndy23md, 1wf757j0e3v3bdpbc9z2tav3d, bhkrpr3gxc5xx0b0dinla5muh, 36q7nfs7t68aeg3z54rnr31pm, 4w7a5n358oifbqkyftop0rtka, 2r0rasrm8fxczvujua8a8r1m1, 89dofd1p8ftdgy1u8jlyi58lx, 51tih9z7sxlb4vj3j7tm1ewgl, 3fvaph4p7n0i1nwhhtlpayzh0",3850585225,194,934ldgpefo90za10cq49k0o6i,3850585221,130,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473217837,580,1,2,45,1,d0zdg647gvgc95xdtk1vpbkys,1,38.6,50.4,2022-10-16T19:03:48.104Z,2022-10-18T06:55:35Z,3850570403,141,56.3,3853267239,178,,3850570401,140,33.9,3850570405,212,6.4,3850570407,213,2.5,3850570399,56,Back,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473217853,581,1,2,45,2,d0zdg647gvgc95xdtk1vpbkys,1,33.9,56.3,2022-10-16T19:03:49.445Z,2022-10-18T06:55:38Z,3853267307,178,,3850570487,212,14.3,3850570481,56,Back,3850570485,141,36.1,3850570489,213,4.4,3850570483,140,30.1,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473217889,582,1,2,45,5,d0zdg647gvgc95xdtk1vpbkys,1,30.6,29.8,2022-10-16T19:03:51.776Z,2022-10-18T06:55:42Z,3850570699,213,5.2,3853267345,178,,3850570693,140,38.2,3850570695,141,9.7,3850570691,56,Back,3850570697,212,15.8,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473217939,583,1,2,45,8,d0zdg647gvgc95xdtk1vpbkys,1,38.7,9.7,2022-10-16T19:03:55.050Z,2022-10-18T06:55:45Z,3850570909,140,28.0,3853267399,178,,3850570913,212,17.1,3850570907,56,Back,3850570911,141,28.6,3850570915,213,2.3,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473218013,584,1,2,45,11,d0zdg647gvgc95xdtk1vpbkys,1,26.5,35.4,2022-10-16T19:03:58.440Z,2022-10-18T06:55:48Z,3850571343,213,2.7,3850571341,212,21.2,3850571337,140,8.7,3850571335,56,Back,3853267479,178,,3850571339,141,50.1,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473218067,585,1,2,45,17,d0zdg647gvgc95xdtk1vpbkys,0,14.2,52.8,2022-10-16T19:04:03.817Z,2022-10-18T06:55:52Z,3853267531,178,,3850571669,141,57.5,3850571665,56,Center,3850571661,155,,3850571667,140,68.4,3850571675,1,,3850571671,212,57.0,3850571673,213,0.1,7w5ivtmbqzi4hfte330r1a505,R. Pasveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473218083,319,49,2,45,22,dqk062lu0vm8epvytbm6r4mmf,1,32.5,44.3,2022-10-16T19:04:08.993Z,2022-10-18T06:56:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8znaym62oghri26gdn8o6fz84,S. Seymor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473218109,320,1,2,45,22,dqk062lu0vm8epvytbm6r4mmf,1,32.5,44.3,2022-10-16T19:04:09.043Z,2022-10-18T06:56:10Z,3850571913,213,3.0,3850571911,212,25.2,3850571907,140,8.8,3850571905,56,Back,3850571909,141,49.7,3853267837,178,,,,,,,,8znaym62oghri26gdn8o6fz84,S. Seymor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473218135,321,1,2,45,24,dqk062lu0vm8epvytbm6r4mmf,1,8.8,49.7,2022-10-16T19:04:11.285Z,2022-10-18T06:56:14Z,3850572081,141,29.6,3853267875,178,,3850572085,212,29.8,3850572073,155,,3850572075,56,Back,3850572091,213,5.8,3850572077,140,34.0,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473218141,322,61,2,45,26,dqk062lu0vm8epvytbm6r4mmf,0,34,29.6,2022-10-16T19:04:13.149Z,2022-10-18T06:56:20Z,3853267979,178,,3850572113,56,Back,,,,,,,,,,,,,,,,,,,9aj2e1c30c8i3h6iff0k4dmac,J. Eijgenraam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473218161,586,49,2,45,28,d0zdg647gvgc95xdtk1vpbkys,1,71.6,77,2022-10-16T19:04:14.744Z,2022-10-18T06:56:25Z,,,,,,,,,,,,,,,,,,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473218243,587,2,2,45,28,d0zdg647gvgc95xdtk1vpbkys,1,71.3,77,2022-10-16T19:04:14.825Z,2022-10-18T06:56:30Z,3850572693,141,54.9,3850572685,56,Center,3850573253,7,baakmd4ndnulbl9npvmq90mvp,3853268201,178,,3850573251,8,,3850572689,140,76.7,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473218279,323,55,2,45,28,dqk062lu0vm8epvytbm6r4mmf,1,28.8,22.9,2022-10-16T19:04:14.826Z,2022-10-18T06:56:31Z,,,,,,,,,,,,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473218247,588,43,2,45,32,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-10-16T19:04:18.666Z,2022-10-16T19:04:24Z,3850572987,144,38,3850572711,22,0,3850572715,56,Center,3850572713,18,0,,,,,,,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473218565,324,1,2,45,58,dqk062lu0vm8epvytbm6r4mmf,1,26.1,31.3,2022-10-16T19:04:44.946Z,2022-10-18T06:56:33Z,3850574591,56,Center,3850574595,141,73.2,3850574593,140,65.7,3850574585,5,,3850574601,1,,3850574599,213,0.6,3850574587,155,,3853268279,178,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,3850574589,241,,3850574597,212,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473218569,325,50,2,46,2,dqk062lu0vm8epvytbm6r4mmf,1,66,73.7,2022-10-16T19:04:48.773Z,2022-10-18T06:56:43Z,3850574605,56,Center,3850574785,233,589,3850574609,286,,,,,,,,,,,,,,,,,5zwa237gtyf2mlrmo7tlkqnoq,R. Kharchouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473218593,589,7,2,46,2,d0zdg647gvgc95xdtk1vpbkys,1,34,26.3,2022-10-16T19:04:49.019Z,2022-10-18T06:56:45Z,3850574761,233,325,3850574727,56,Back,3853268497,178,,3850574729,285,,3852114953,384,,,,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473218597,590,49,2,46,4,d0zdg647gvgc95xdtk1vpbkys,1,43.5,34.6,2022-10-16T19:04:50.631Z,2022-10-18T06:56:49Z,,,,,,,,,,,,,,,,,,,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473218689,591,1,2,46,4,d0zdg647gvgc95xdtk1vpbkys,1,43.7,34.6,2022-10-16T19:04:50.674Z,2022-10-18T06:56:53Z,3850575181,213,4.9,3853268661,178,,3850575179,212,3.8,3850575173,56,Back,3850575175,140,44.5,3850575177,141,29.2,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473218699,592,1,2,46,9,d0zdg647gvgc95xdtk1vpbkys,0,72.2,39.4,2022-10-16T19:04:56.229Z,2022-10-18T06:57:03Z,3850575221,140,74.4,3850575225,141,64.8,3853268845,178,,3850575231,213,1.4,3850575217,56,Center,3850575229,212,17.4,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473521393,650,8,2,46,10,dqk062lu0vm8epvytbm6r4mmf,1,25.5,32.9,2022-10-16T19:04:57.015Z,2022-10-18T06:57:07Z,3852115619,383,,3853268919,178,,3852115547,56,Back,,,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473218711,326,49,2,46,11,dqk062lu0vm8epvytbm6r4mmf,1,25.4,32.8,2022-10-16T19:04:57.615Z,2022-10-18T06:57:13Z,,,,,,,,,,,,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473218837,327,1,2,46,12,dqk062lu0vm8epvytbm6r4mmf,1,27.6,32.6,2022-10-16T19:04:58.905Z,2022-10-18T06:57:17Z,3853269053,178,,3850575917,140,49.2,3850575915,56,Back,3850575921,212,23.9,3850575923,213,0.3,3850575919,141,43.6,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473218851,328,1,2,46,19,dqk062lu0vm8epvytbm6r4mmf,1,35.8,36.7,2022-10-16T19:05:05.836Z,2022-10-18T06:57:24Z,3850575983,140,25.8,3850575989,213,3.5,3850575981,56,Back,3850575985,141,30.4,3850575987,212,11.3,3853269139,178,,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473218889,329,1,2,46,20,dqk062lu0vm8epvytbm6r4mmf,1,25.8,30.4,2022-10-16T19:05:07.177Z,2022-10-18T06:57:27Z,3853269181,178,,3850576203,141,48.1,3850576201,140,8.0,3850576205,212,22.2,3850576207,213,2.6,3850576199,56,Back,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
