id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value,assist,qualifier/18/value
2501435195,100,49,1,15,0,b79uipsy57y1jqpy07h4i5ovk,1,67.4,34.9,2023-01-28T15:46:03.081Z,2023-01-30T05:13:09Z,,,,,,,,,,,,,,,,,,,,,,,,,7sa0cx70w7dc0ahu5sm0ziz11,R. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501435175,99,43,1,15,1,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-01-28T15:46:03.857Z,2023-01-28T15:47:15Z,3999209539,144,7,3999198465,285,0,3999198575,233,183,3999198463,56,Center,,,,,,,,,,,,,7sa0cx70w7dc0ahu5sm0ziz11,R. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501435283,101,1,1,15,3,b79uipsy57y1jqpy07h4i5ovk,1,78.2,47,2023-01-28T15:46:06.081Z,2023-01-30T05:13:44Z,3999198965,212,5.8,3999198967,213,3.2,3999198955,56,Center,4004049181,178,,3999198961,141,46.6,3999198959,140,72.7,,,,,,,7sa0cx70w7dc0ahu5sm0ziz11,R. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501435359,102,1,1,15,4,b79uipsy57y1jqpy07h4i5ovk,1,71.7,47.6,2023-01-28T15:46:06.657Z,2023-01-30T05:13:53Z,3999199309,141,18.2,3999199313,213,5.5,3999199301,56,Right,3999199311,212,29.7,3999199305,140,92.6,4004049281,178,,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501435413,103,1,1,15,6,b79uipsy57y1jqpy07h4i5ovk,0,93.8,17.3,2023-01-28T15:46:09.226Z,2023-01-30T05:14:00Z,3999199615,140,88.8,3999199601,2,,4002709157,224,,4004049337,178,,3999199627,213,1.7,4002709159,20,,3999199605,155,,3999199625,212,30.3,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,3999199621,141,61.2,3999199609,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501435435,184,12,1,15,9,24fvcruwqrqvqa3aonf8c3zuy,1,7,45.4,2023-01-28T15:46:11.244Z,2023-01-30T05:14:07Z,3999199685,56,Back,3999199745,15,,3999199689,141,49.5,3999199693,213,0.1,4004049391,388,,3999199691,212,19.4,3999199687,140,25.3,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501435499,104,15,1,15,10,b79uipsy57y1jqpy07h4i5ovk,1,81.3,50.9,2023-01-28T15:46:12.834Z,2023-01-30T05:15:01Z,3999209081,458,,3999209077,103,19,3999205139,82,,3999205263,233,185,3999209085,147,51.1,3999200057,56,Center,3999205133,20,,4004049897,178,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,3999200055,18,,3999235939,328,,3999209087,230,98.6,3999209075,102,3999209083,146,,92.1,3999209079,215,,3999209073,78,3999200053,22,,3999235937,108,,3999209089,231,51.2,50.2,,,,,,,,
2501435515,185,10,1,15,11,24fvcruwqrqvqa3aonf8c3zuy,1,7.2,52.4,2023-01-28T15:46:13.556Z,2023-01-30T05:16:03Z,4004050513,178,,3999200133,94,,3999205349,233,104,4004050515,15,,3999200135,56,Back,,,,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501435603,105,1,1,15,13,b79uipsy57y1jqpy07h4i5ovk,1,73.6,44.3,2023-01-28T15:46:15.850Z,2023-01-30T05:16:11Z,3999200561,141,85.4,3999200559,140,71.2,3999200563,212,28.1,4004050575,178,,3999200557,56,Left,3999200565,213,1.7,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501435685,106,1,1,15,15,b79uipsy57y1jqpy07h4i5ovk,1,71.3,85.6,2023-01-28T15:46:17.881Z,2023-01-30T05:16:21Z,3999200975,212,19.7,3999200969,56,Center,3999200971,140,56.6,3999200977,213,3.8,3999200973,141,67.6,4004050689,178,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501435725,107,1,1,15,18,b79uipsy57y1jqpy07h4i5ovk,1,56,67.8,2023-01-28T15:46:20.570Z,2023-01-30T05:16:29Z,3999201163,213,0.4,3999201155,56,Center,3999201159,141,73.0,3999201161,212,9.2,3999201157,140,64.1,4004050817,178,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501435799,108,1,1,15,20,b79uipsy57y1jqpy07h4i5ovk,1,63.8,73,2023-01-28T15:46:22.490Z,2023-01-30T05:16:38Z,3999201611,141,54.0,4004050931,178,,3999201613,212,12.9,3999201609,140,63.7,3999201615,213,4.7,3999201607,56,Center,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501435943,109,1,1,15,23,b79uipsy57y1jqpy07h4i5ovk,1,61.2,52.2,2023-01-28T15:46:25.307Z,2023-01-30T05:16:46Z,3999202303,213,4.3,3999202301,212,17.0,3999202297,140,54.9,4004051029,178,,3999202295,56,Center,3999202299,141,29.1,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501436055,110,1,1,15,26,b79uipsy57y1jqpy07h4i5ovk,1,61.7,22.7,2023-01-28T15:46:29.066Z,2023-01-30T05:16:55Z,3999202885,212,5.2,3999202887,213,0.1,3999202877,140,66.6,4004051149,178,,3999202881,141,23.4,3999202871,56,Center,,,,,,,2ekx0fvuf0dsat062oj430d05,G. Nauber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501436125,111,1,1,15,30,b79uipsy57y1jqpy07h4i5ovk,1,64.2,24.4,2023-01-28T15:46:32.355Z,2023-01-30T05:17:02Z,3999203297,212,10.8,4004051251,178,,3999203291,141,36.1,3999203301,213,0.8,3999203287,140,71.2,3999203283,56,Center,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501436163,112,1,1,15,31,b79uipsy57y1jqpy07h4i5ovk,1,71.2,36.1,2023-01-28T15:46:33.274Z,2023-01-30T05:17:10Z,3999203463,213,5.8,3999203455,56,Center,3999203459,141,31.3,3999203461,212,6.9,4004051329,178,,3999203457,140,77.0,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501436279,113,1,1,15,33,b79uipsy57y1jqpy07h4i5ovk,0,75.1,30.6,2023-01-28T15:46:35.507Z,2023-01-30T05:17:17Z,4004051403,178,,3999204003,212,26.5,3999204005,213,5.3,3999203997,56,Right,3999203999,140,89.3,3999204001,141,0.0,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501436287,114,5,1,15,35,b79uipsy57y1jqpy07h4i5ovk,0,89.8,-1.7,2023-01-28T15:46:37.766Z,2023-01-30T05:17:24Z,3999204027,347,,3999206293,233,186,3999204025,56,Right,,,,,,,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501436701,186,5,1,15,35,24fvcruwqrqvqa3aonf8c3zuy,1,10.2,101.7,2023-01-28T15:46:37.766Z,2023-01-30T05:17:24Z,3999206089,347,,3999206085,56,Back,3999206175,233,114,,,,,,,,,,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501436775,187,1,1,15,45,24fvcruwqrqvqa3aonf8c3zuy,1,18.9,100,2023-01-28T15:46:47.806Z,2023-01-30T05:19:22Z,3999206529,56,Back,3999206553,212,6.1,3999206533,141,93.1,3999206527,107,,4002712081,189,,3999206555,213,5.1,3999206531,140,21.1,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501438535,196,1,1,15,45,24fvcruwqrqvqa3aonf8c3zuy,1,26.6,90.4,2023-01-28T15:46:48.154Z,2023-01-30T05:19:16Z,3999215555,212,3.8,3999215557,213,1.7,4004052689,178,,3999215553,141,96.0,3999215551,140,26.2,3999215547,56,Back,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501436781,188,1,1,15,46,24fvcruwqrqvqa3aonf8c3zuy,0,12.9,94.8,2023-01-28T15:46:48.918Z,2023-01-30T05:19:48Z,3999206597,213,0.0,4004052851,178,,4002713819,233,115,4002713589,236,,3999206587,140,15.5,3999206591,141,94.8,3999206593,212,2.7,3999219967,157,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,4002713591,286,,3999206583,56,Back,3999219969,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501436847,115,74,1,15,46,b79uipsy57y1jqpy07h4i5ovk,1,84.3,6.5,2023-01-28T15:46:48.988Z,2023-01-30T05:19:45Z,4004052967,178,,4002713835,233,188,4002713479,285,,3999206901,56,Right,,,,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501436863,116,5,1,15,50,b79uipsy57y1jqpy07h4i5ovk,0,101.1,22.3,2023-01-28T15:46:52.483Z,2023-01-30T05:19:52Z,3999207021,346,,3999207177,233,189,3999207019,56,Center,,,,,,,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501436811,189,5,1,15,50,24fvcruwqrqvqa3aonf8c3zuy,1,-1.1,77.7,2023-01-28T15:46:52.483Z,2023-01-30T05:19:53Z,3999206767,346,,3999206757,56,Back,3999207109,233,116,,,,,,,,,,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437581,190,1,1,16,19,24fvcruwqrqvqa3aonf8c3zuy,0,5,63,2023-01-28T15:47:21.833Z,2023-01-30T05:20:03Z,3999210747,140,38.4,3999210743,124,,3999210757,74,,3999210753,213,5.4,3999210751,212,56.4,3999210749,141,0.0,3999211009,189,,3999210745,56,Back,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,3999210755,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437963,117,5,1,16,21,b79uipsy57y1jqpy07h4i5ovk,1,57.4,101.6,2023-01-28T15:47:23.364Z,2023-01-30T05:20:07Z,3999212733,233,191,3999212687,56,Left,3999212689,347,,,,,,,,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437589,191,5,1,16,21,24fvcruwqrqvqa3aonf8c3zuy,0,42.6,-1.6,2023-01-28T15:47:23.364Z,2023-01-30T05:20:08Z,3999212763,233,117,3999210797,347,,3999210795,56,Back,,,,,,,,,,,,,,,,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501437999,118,1,1,16,34,b79uipsy57y1jqpy07h4i5ovk,1,54.7,100,2023-01-28T15:47:37.173Z,2023-01-30T05:20:15Z,3999212907,212,9.3,3999212865,140,60.4,3999212905,141,90.9,3999212909,213,5.4,3999212861,107,,3999212863,56,Left,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501438085,119,1,1,16,36,b79uipsy57y1jqpy07h4i5ovk,1,60.4,93,2023-01-28T15:47:39.002Z,2023-01-30T05:20:24Z,3999213289,140,52.0,3999213293,212,9.5,4004053501,178,,3999213291,141,98.0,3999213287,56,Left,3999213295,213,2.8,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501438095,120,50,1,16,38,b79uipsy57y1jqpy07h4i5ovk,1,60.3,84.6,2023-01-28T15:47:40.393Z,2023-01-30T05:20:38Z,3999213347,56,Left,3999213649,233,192,3999213351,286,,,,,,,,,,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501438129,192,7,1,16,39,24fvcruwqrqvqa3aonf8c3zuy,1,39.7,15.4,2023-01-28T15:47:41.255Z,2023-01-30T05:20:46Z,4002717305,384,,3999213543,56,Back,3999213613,233,120,4004053751,178,,3999213545,285,,,,,,,,,,,21k54i5a6d9bi4f6gplgzxiw9,G. Til,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501438139,193,49,1,16,39,24fvcruwqrqvqa3aonf8c3zuy,1,31.8,23.1,2023-01-28T15:47:42.223Z,2023-01-30T05:20:54Z,,,,,,,,,,,,,,,,,,,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501438319,195,4,1,16,41,24fvcruwqrqvqa3aonf8c3zuy,1,40.8,21.8,2023-01-28T15:47:43.683Z,2023-01-30T05:21:06Z,3999214479,152,,3999214475,13,,3999214477,56,Back,3999214483,286,,3999214481,265,,3999214757,233,122,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501438355,122,4,1,16,41,b79uipsy57y1jqpy07h4i5ovk,0,59.2,78.2,2023-01-28T15:47:43.684Z,2023-01-30T05:21:05Z,3999214649,285,,3999214827,233,195,3999214645,265,,3999214643,152,,3999214641,56,Center,4004053991,178,,3999214639,13,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501438215,121,43,1,16,43,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-01-28T15:47:45.927Z,2023-01-28T15:47:51Z,3999214879,144,49,,,,,,,,,,,,,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501438231,194,43,1,16,43,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2023-01-28T15:47:46.194Z,2023-01-28T15:47:50Z,3999214685,144,61,3999214017,56,Back,,,,,,,,,,,,,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501438647,197,1,1,16,53,24fvcruwqrqvqa3aonf8c3zuy,1,30.8,35.7,2023-01-28T15:47:55.693Z,2023-01-30T05:21:57Z,3999216137,5,,3999216145,141,83.6,3999216139,152,,3999216151,1,,3999216143,140,31.4,3999216141,56,Back,3999216149,213,1.6,4004054525,178,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,3999216147,212,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501438731,198,1,1,16,58,24fvcruwqrqvqa3aonf8c3zuy,1,39.5,89,2023-01-28T15:48:01.177Z,2023-01-30T05:22:03Z,3999216561,56,Back,3999216573,212,10.4,3999216577,213,4.5,3999216565,140,37.7,3999216569,141,73.9,4004054615,178,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501438865,199,1,1,17,1,24fvcruwqrqvqa3aonf8c3zuy,1,37.7,72.9,2023-01-28T15:48:03.858Z,2023-01-30T05:22:11Z,3999217285,212,37.3,3999217275,155,,3999217279,140,38.0,3999217289,1,,4004054717,178,,3999217281,141,18.1,3999217277,56,Back,3999217287,213,4.7,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501438905,200,1,1,17,6,24fvcruwqrqvqa3aonf8c3zuy,1,38,18.1,2023-01-28T15:48:08.672Z,2023-01-30T05:22:20Z,4004054837,178,,3999217515,213,1.8,3999217507,56,Back,3999217511,141,31.3,3999217513,212,9.3,3999217509,140,35.6,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501439017,201,1,1,17,8,24fvcruwqrqvqa3aonf8c3zuy,0,35.4,34.6,2023-01-28T15:48:11.235Z,2023-01-30T05:22:26Z,3999217955,1,,3999217949,212,59.4,3999217945,140,87.8,3999217953,213,0.4,4004054909,178,,3999217943,56,Center,3999217947,141,67.4,3999217941,155,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501439059,123,49,1,17,13,b79uipsy57y1jqpy07h4i5ovk,1,7.1,28.3,2023-01-28T15:48:16.124Z,2023-01-30T05:22:52Z,,,,,,,,,,,,,,,,,,,,,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501439527,124,1,1,17,28,b79uipsy57y1jqpy07h4i5ovk,0,11.5,39.7,2023-01-28T15:48:30.597Z,2023-01-30T05:22:58Z,3999220387,56,Right,3999220401,1,,4004055313,178,,3999220391,141,0.0,3999220393,212,65.0,3999220397,213,5.8,3999220389,140,67.4,3999220385,155,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501439539,125,5,1,17,34,b79uipsy57y1jqpy07h4i5ovk,0,70.1,-1.7,2023-01-28T15:48:36.263Z,2023-01-30T05:23:12Z,3999220463,347,,3999220979,233,202,3999220461,56,Right,,,,,,,,,,,,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501439627,202,5,1,17,34,24fvcruwqrqvqa3aonf8c3zuy,1,29.9,101.7,2023-01-28T15:48:36.263Z,2023-01-30T05:23:11Z,3999220905,347,,3999220901,56,Back,3999220975,233,125,,,,,,,,,,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501440113,203,1,1,17,52,24fvcruwqrqvqa3aonf8c3zuy,1,34.6,100,2023-01-28T15:48:54.354Z,2023-01-30T05:23:17Z,3999223245,213,6.0,3999223237,56,Left,3999223241,141,93.4,3999223247,1,,3999223243,212,22.0,3999223235,107,,3999223239,140,54.9,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501440131,204,1,1,17,54,24fvcruwqrqvqa3aonf8c3zuy,1,54.3,93,2023-01-28T15:48:56.722Z,2023-01-30T05:23:22Z,3999223343,141,94.1,3999223347,213,3.1,3999223339,140,44.2,3999223335,56,Back,3999223345,212,10.6,4004055597,178,,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501440163,205,1,1,17,55,24fvcruwqrqvqa3aonf8c3zuy,1,43.6,93.4,2023-01-28T15:48:58.170Z,2023-01-30T05:23:28Z,3999223507,213,5.5,3999223503,141,82.7,3999223501,140,49.9,3999223505,212,9.8,3999223499,56,Back,4004055679,178,,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501440205,206,1,1,17,57,24fvcruwqrqvqa3aonf8c3zuy,1,50.3,82.4,2023-01-28T15:48:59.516Z,2023-01-30T05:24:02Z,3999223699,56,Left,4004055941,178,,3999223701,140,59.4,3999223697,155,,3999223709,212,10.2,3999223713,213,0.3,3999223705,141,87.5,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501440249,207,44,1,17,58,24fvcruwqrqvqa3aonf8c3zuy,1,61.7,92.1,2023-01-28T15:49:01.076Z,2023-01-30T11:47:06Z,3999224649,233,126,3999223917,286,,3999223915,56,Left,,,,,,,,,,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501440215,126,44,1,17,58,b79uipsy57y1jqpy07h4i5ovk,0,38.3,7.9,2023-01-28T15:49:01.077Z,2023-01-30T05:24:03Z,3999223767,285,,3999223765,56,Back,3999224683,233,207,,,,,,,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501440271,208,61,1,17,59,24fvcruwqrqvqa3aonf8c3zuy,0,60.1,89.1,2023-01-28T15:49:01.265Z,2023-01-30T11:47:06Z,4004055951,178,,3999224027,56,Left,4004055949,21,,,,,,,,,,,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501440307,128,49,1,17,59,b79uipsy57y1jqpy07h4i5ovk,1,42.1,11.4,2023-01-28T15:49:01.973Z,2023-01-30T05:24:54Z,,,,,,,,,,,,,,,,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501440291,127,43,1,17,59,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-01-28T15:49:02.071Z,2023-01-28T15:49:07Z,3999224123,213,0.7,3999224641,144,1,3999224121,212,8.1,3999224117,140,42.0,3999224119,141,11.6,3999224113,3,0,3999224115,56,Back,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501440323,129,1,1,17,59,b79uipsy57y1jqpy07h4i5ovk,0,42.1,11.4,2023-01-28T15:49:02.118Z,2023-01-30T05:24:59Z,3999224275,56,Back,3999224285,141,0.0,3999224291,213,5.3,3999224287,212,9.8,4004056467,178,,3999224281,140,47.4,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501440333,130,5,1,18,0,b79uipsy57y1jqpy07h4i5ovk,0,45.6,-1,2023-01-28T15:49:03.121Z,2023-01-30T05:25:06Z,3999224367,56,Back,3999225617,233,209,3999224371,347,,,,,,,,,,,,,,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501440581,209,5,1,18,0,24fvcruwqrqvqa3aonf8c3zuy,1,54.4,101,2023-01-28T15:49:03.121Z,2023-01-30T05:25:05Z,3999225549,233,130,3999225529,347,,3999225525,56,Left,,,,,,,,,,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501440611,210,1,1,18,12,24fvcruwqrqvqa3aonf8c3zuy,0,64.8,100,2023-01-28T15:49:14.611Z,2023-01-30T05:25:41Z,3999225663,213,5.6,3999225655,56,Left,3999225659,141,93.5,3999225661,212,9.7,3999225657,140,72.2,3999225653,107,,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502389959,893,67,1,18,13,b79uipsy57y1jqpy07h4i5ovk,1,31,7.8,2023-01-28T15:49:15.440Z,2023-01-30T11:47:07Z,4004213561,233,922,,,,,,,,,,,,,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502389955,922,67,1,18,13,24fvcruwqrqvqa3aonf8c3zuy,0,69,92.2,2023-01-28T15:49:15.441Z,2023-01-30T11:23:49Z,4004213569,233,893,,,,,,,,,,,,,,,,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501440641,131,8,1,18,13,b79uipsy57y1jqpy07h4i5ovk,1,28,6.1,2023-01-28T15:49:15.494Z,2023-01-30T11:47:07Z,4002723973,384,,3999225781,56,Back,4004056701,178,,,,,,,,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501440671,132,49,1,18,14,b79uipsy57y1jqpy07h4i5ovk,1,34.5,6.4,2023-01-28T15:49:16.734Z,2023-01-30T05:25:42Z,,,,,,,,,,,,,,,,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501440709,133,1,1,18,14,b79uipsy57y1jqpy07h4i5ovk,1,34.5,6.7,2023-01-28T15:49:16.902Z,2023-01-30T05:25:48Z,3999226107,213,1.1,3999226099,56,Back,3999226103,141,19.2,3999226101,140,38.9,4004056767,389,,3999226105,212,9.7,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501485059,371,50,1,18,15,b79uipsy57y1jqpy07h4i5ovk,1,32.4,18.2,2023-01-28T15:49:17.646Z,2023-01-30T05:25:57Z,3999451687,233,471,3999451685,285,,3999450857,56,Back,,,,,,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
