id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/13/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2519162411,263,1,1,25,44,d0zdg647gvgc95xdtk1vpbkys,1,54.3,6.2,2023-03-12T13:57:17.027Z,2023-03-15T04:01:23Z,4092697269,212,10.1,4098722021,178,,4092697267,141,1.7,4092697263,56,Right,4092697265,140,63.5,4092697271,213,6.0,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162429,264,1,1,25,47,d0zdg647gvgc95xdtk1vpbkys,1,61.9,2,2023-03-12T13:57:20.248Z,2023-03-15T04:01:26Z,4092697363,56,Right,4092697371,213,1.7,4098722035,178,,4092697365,140,59.8,4092697367,141,20.9,4092697369,212,13.0,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162435,265,1,1,25,49,d0zdg647gvgc95xdtk1vpbkys,1,60.1,10.3,2023-03-12T13:57:22.896Z,2023-03-15T04:01:31Z,4092697397,140,58.4,4092697401,212,4.8,4092697395,56,Right,4092697403,213,4.3,4092697399,141,3.7,4098722111,178,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162447,266,1,1,25,50,d0zdg647gvgc95xdtk1vpbkys,1,58.4,3.7,2023-03-12T13:57:23.742Z,2023-03-15T04:01:34Z,4092697439,213,0.5,4098722135,178,,4092697437,212,3.7,4092697431,56,Right,4092697435,141,6.2,4092697433,140,61.5,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162455,267,1,1,25,51,d0zdg647gvgc95xdtk1vpbkys,1,61.5,6.2,2023-03-12T13:57:24.268Z,2023-03-15T04:01:47Z,4092697463,140,56.1,4092697465,141,3.2,4092697461,56,Right,4092697467,212,6.0,4098722289,178,,4092697469,213,3.5,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162461,268,1,1,25,53,d0zdg647gvgc95xdtk1vpbkys,1,56.1,3.2,2023-03-12T13:57:26.400Z,2023-03-15T04:01:51Z,4092697493,56,Right,4092697495,140,53.1,4092697501,213,2.1,4098722337,178,,4092697497,141,12.1,4092697499,212,6.8,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162499,269,1,1,25,55,d0zdg647gvgc95xdtk1vpbkys,1,53.3,14.3,2023-03-12T13:57:28.032Z,2023-03-15T04:01:54Z,4092697677,212,15.1,4092697671,56,Back,4092697675,141,30.4,4092697673,140,43.4,4098722373,178,,4092697679,213,2.3,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162545,270,1,1,26,1,d0zdg647gvgc95xdtk1vpbkys,1,44.8,41,2023-03-12T13:57:34.440Z,2023-03-15T04:01:56Z,4092697895,212,17.5,4092697897,213,4.6,4092697891,141,15.4,4092697887,140,43.3,4098722401,178,,4092697885,56,Back,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162577,271,1,1,26,6,d0zdg647gvgc95xdtk1vpbkys,0,46.4,28.4,2023-03-12T13:57:39.051Z,2023-03-15T04:01:58Z,4092698069,140,100.0,4092698103,4,,4098722415,178,,4092698065,155,,4092698071,141,61.8,4092698067,56,Center,4092698075,213,0.4,4092698121,1,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,4092698073,212,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162571,197,5,1,26,10,4vd2t5schmvvufrfib7f2vjdf,1,-1.4,36.4,2023-03-12T13:57:42.988Z,2023-03-15T04:02:00Z,4092698135,233,272,4092698037,346,,4092698033,56,Back,,,,,,,,,,,,,,,,ejv587h08dn1hgxhfgib3reqy,R. Al Hajj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162585,272,5,1,26,10,d0zdg647gvgc95xdtk1vpbkys,0,101.4,63.6,2023-03-12T13:57:42.988Z,2023-03-15T04:02:00Z,4092698153,233,197,4092698133,346,,4092698131,56,Center,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162705,198,1,1,26,25,4vd2t5schmvvufrfib7f2vjdf,1,4.3,47.8,2023-03-12T13:57:58.514Z,2023-03-15T04:02:02Z,4096052111,189,,4092698641,140,12.5,4092698647,213,1.2,4092698651,237,,4092698637,124,,4092698645,212,21.8,4092698643,141,77.3,4092698639,56,Back,bpvq84v7wwz759mgykvsy3pat,X. Mous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162717,199,1,1,26,28,4vd2t5schmvvufrfib7f2vjdf,1,13.1,81.4,2023-03-12T13:58:01.689Z,2023-03-15T04:02:05Z,4092698737,141,91.8,4098722463,178,,4092698743,1,,4092698731,155,,4092698741,213,0.2,4092698735,140,57.6,4092698733,56,Left,4092698739,212,47.3,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162739,200,44,1,26,31,4vd2t5schmvvufrfib7f2vjdf,1,56.2,91.6,2023-03-12T13:58:04.338Z,2023-03-15T05:20:33Z,4092698829,56,Left,4092698873,233,273,4092698831,286,,,,,,,,,,,,,,,,,e4nlf2a8hs9xju5jgxszkyytx,P. van Amersfoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162719,273,44,1,26,31,d0zdg647gvgc95xdtk1vpbkys,0,43.8,8.4,2023-03-12T13:58:04.339Z,2023-03-15T04:03:10Z,4092698747,56,Back,4092698749,285,,4092698877,233,200,,,,,,,,,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162743,201,4,1,26,33,4vd2t5schmvvufrfib7f2vjdf,1,44.2,92.3,2023-03-12T13:58:06.630Z,2023-03-15T04:03:26Z,4092698885,233,274,4092698849,13,,4092698853,152,,4092698855,265,,4092698851,56,Back,4092698857,286,,,,,,,,e4nlf2a8hs9xju5jgxszkyytx,P. van Amersfoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162747,274,4,1,26,33,d0zdg647gvgc95xdtk1vpbkys,0,55.8,7.7,2023-03-12T13:58:06.631Z,2023-03-15T04:03:25Z,4092698909,233,201,4092698869,265,,4092698865,56,Right,4092698871,285,,4092698863,13,,4092698867,152,,4098722819,178,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162793,202,1,1,26,42,4vd2t5schmvvufrfib7f2vjdf,1,44.3,92.1,2023-03-12T13:58:14.936Z,2023-03-15T04:03:31Z,4098722887,178,,4092699129,5,,4092699139,212,9.1,4092699141,213,3.7,4092699135,140,36.9,4092699133,56,Back,4092699137,141,85.1,4092699131,152,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162813,203,1,1,26,45,4vd2t5schmvvufrfib7f2vjdf,1,36.4,85.3,2023-03-12T13:58:18.426Z,2023-03-15T04:03:34Z,4092699219,212,8.3,4098722939,178,,4092699221,213,5.4,4092699213,56,Back,4092699215,140,41.3,4092699217,141,75.7,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162823,204,3,1,26,46,4vd2t5schmvvufrfib7f2vjdf,0,38.8,75,2023-03-12T13:58:19.893Z,2023-03-15T04:03:43Z,4096137735,464,,4092699247,56,Back,4098723009,178,,4092699335,233,275,4092699249,286,,,,,,,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162827,275,7,1,26,47,d0zdg647gvgc95xdtk1vpbkys,0,61.2,25,2023-03-12T13:58:19.948Z,2023-03-15T04:03:48Z,4092699281,56,Center,4092699325,233,204,4092699283,285,,4098723067,178,,4096137825,383,,,,,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162849,205,1,1,26,50,4vd2t5schmvvufrfib7f2vjdf,1,39.2,90.8,2023-03-12T13:58:23.430Z,2023-03-15T04:03:57Z,4092699455,213,0.8,4092699453,212,4.0,4092699447,56,Back,4092699451,141,95.0,4092699449,140,41.8,4098723153,178,,,,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162853,206,1,1,26,52,4vd2t5schmvvufrfib7f2vjdf,0,41.9,95.1,2023-03-12T13:58:25.012Z,2023-03-15T04:04:01Z,4092699483,213,0.1,4092699479,141,96.5,4092699481,212,15.5,4098723181,178,,4092699477,140,56.6,4092699475,56,Left,,,,,,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162861,276,49,1,26,54,d0zdg647gvgc95xdtk1vpbkys,1,28.8,3.2,2023-03-12T13:58:27.193Z,2023-03-15T04:04:10Z,,,,,,,,,,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162883,277,1,1,26,57,d0zdg647gvgc95xdtk1vpbkys,1,24.9,4.6,2023-03-12T13:58:30.856Z,2023-03-15T04:04:18Z,4092699645,140,2.3,4092699651,213,2.6,4092699643,56,Back,4092699647,141,26.8,4098723339,178,,4092699649,212,28.1,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162917,278,1,1,27,0,d0zdg647gvgc95xdtk1vpbkys,1,2.3,26.8,2023-03-12T13:58:33.617Z,2023-03-15T04:04:20Z,4098723375,178,,4092699793,56,Back,4092699795,140,9.7,4092699801,213,1.3,4092699797,141,66.5,4092699799,212,28.1,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162919,279,61,1,27,3,d0zdg647gvgc95xdtk1vpbkys,0,10.5,66.5,2023-03-12T13:58:36.310Z,2023-03-15T04:04:30Z,4098723469,178,,4092699807,56,Back,,,,,,,,,,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162925,207,49,1,27,4,4vd2t5schmvvufrfib7f2vjdf,1,90.2,23.1,2023-03-12T13:58:37.520Z,2023-03-15T04:04:41Z,,,,,,,,,,,,,,,,,,,,,,,,,4pe4ugftevr8859yin36nyll,C. Nunnely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520295037,1352,83,1,27,5,d0zdg647gvgc95xdtk1vpbkys,1,8.1,69.5,2023-03-12T13:58:38.246Z,2023-03-15T04:41:19Z,4098740713,399,222692,,,,,,,,,,,,,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520295075,1355,83,1,27,6,d0zdg647gvgc95xdtk1vpbkys,1,8.9,74.7,2023-03-12T13:58:39.341Z,2023-03-15T04:41:49Z,4098740895,399,222692,,,,,,,,,,,,,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162937,208,1,1,27,6,4vd2t5schmvvufrfib7f2vjdf,1,89.9,20.9,2023-03-12T13:58:39.342Z,2023-03-15T04:04:44Z,4092699873,141,20.6,4092699875,212,13.5,4092699871,140,77.0,4092699877,213,3.2,4092699869,56,Right,4098723595,178,,,,,,,,4pe4ugftevr8859yin36nyll,C. Nunnely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162935,280,43,1,27,7,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2023-03-12T13:58:40.592Z,2023-03-12T14:01:48Z,4092710331,144,7,4092699867,285,0,4092699865,56,Back,,,,,,,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162963,209,1,1,27,7,4vd2t5schmvvufrfib7f2vjdf,1,75.6,22.5,2023-03-12T13:58:40.706Z,2023-03-15T04:04:48Z,4092699959,141,39.8,4098723655,178,,4092699963,213,0.9,4092699955,56,Center,4092699957,140,85.3,4092699961,212,15.6,,,,,,,ejv587h08dn1hgxhfgib3reqy,R. Al Hajj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162965,210,1,1,27,8,4vd2t5schmvvufrfib7f2vjdf,0,85.3,40.4,2023-03-12T13:58:41.770Z,2023-03-15T04:04:51Z,4092699973,141,33.6,4092699975,212,6.0,4098723685,178,,4092699971,140,89.0,4092699977,213,5.4,4092699969,56,Center,,,,,,,e4nlf2a8hs9xju5jgxszkyytx,P. van Amersfoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162957,281,49,1,27,9,d0zdg647gvgc95xdtk1vpbkys,1,14,68.9,2023-03-12T13:58:42.811Z,2023-03-15T04:04:56Z,,,,,,,,,,,,,,,,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519162975,282,1,1,27,9,d0zdg647gvgc95xdtk1vpbkys,1,14,68.9,2023-03-12T13:58:42.859Z,2023-03-15T04:05:02Z,4092700019,212,14.9,4092700021,213,4.0,4098723785,178,,4092700015,140,4.9,4092700013,56,Back,4092700017,141,52.1,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163007,283,1,1,27,11,d0zdg647gvgc95xdtk1vpbkys,0,5.2,52.2,2023-03-12T13:58:43.975Z,2023-03-15T04:05:07Z,4092700181,1,,4092700169,157,,4092700179,213,6.2,4098723859,178,,4092700173,140,44.8,4092700175,141,45.2,4092700171,56,Back,4092700177,212,41.9,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519809561,773,61,1,27,14,4vd2t5schmvvufrfib7f2vjdf,1,55.8,50.4,2023-03-12T13:58:46.995Z,2023-03-15T04:05:15Z,4098723921,178,,4096139141,56,Center,4096139251,189,,,,,,,,,,,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163023,284,61,1,27,16,d0zdg647gvgc95xdtk1vpbkys,1,29.3,48.2,2023-03-12T13:58:49.110Z,2023-03-15T04:05:36Z,4098724081,388,,4098724079,21,,4092700261,56,Back,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163043,285,1,1,27,17,d0zdg647gvgc95xdtk1vpbkys,1,22.6,46.4,2023-03-12T13:58:50.701Z,2023-03-15T04:05:40Z,4092700339,213,0.4,4098724111,178,,4092700329,157,,4092700337,212,11.2,4092700331,56,Back,4092700341,1,,4092700333,140,32.3,4092700335,141,53.3,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163055,286,1,1,27,19,d0zdg647gvgc95xdtk1vpbkys,1,32.2,53.3,2023-03-12T13:58:52.566Z,2023-03-15T04:05:54Z,4092700399,155,,4092700409,213,4.9,4098724207,178,,4092700403,140,35.3,4092700405,141,29.5,4092700401,56,Back,4092700407,212,16.5,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163093,287,1,1,27,21,d0zdg647gvgc95xdtk1vpbkys,1,35.3,29.5,2023-03-12T13:58:54.438Z,2023-03-15T04:05:57Z,4092700595,212,18.7,4092700593,141,7.3,4092700589,56,Back,4092700597,213,5.3,4098724227,178,,4092700591,140,45.8,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163117,288,1,1,27,28,d0zdg647gvgc95xdtk1vpbkys,0,55.6,53,2023-03-12T13:59:01.497Z,2023-03-15T04:06:02Z,4092700675,140,73.0,4092700673,56,Center,4092700677,141,68.7,4092700681,213,0.5,4092700679,212,21.2,4098724261,178,,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163119,211,49,1,27,31,4vd2t5schmvvufrfib7f2vjdf,1,25.2,30.1,2023-03-12T13:59:04.578Z,2023-03-15T04:06:09Z,,,,,,,,,,,,,,,,,,,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163181,212,1,1,27,36,4vd2t5schmvvufrfib7f2vjdf,1,46.5,45.8,2023-03-12T13:59:09.816Z,2023-03-15T04:06:15Z,4092700945,56,Back,4092700951,212,15.9,4092700947,140,37.7,4092700953,213,2.2,4098724325,178,,4092700949,141,64.9,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163267,213,1,1,27,40,4vd2t5schmvvufrfib7f2vjdf,1,39.4,66.9,2023-03-12T13:59:13.256Z,2023-03-15T04:06:18Z,4092701329,1,,4092701317,155,,4092701321,140,87.4,4098724345,178,,4092701327,213,0.4,4092701319,56,Left,4092701323,141,96.8,4092701325,212,54.3,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163291,214,1,1,27,48,4vd2t5schmvvufrfib7f2vjdf,1,87.1,96.8,2023-03-12T13:59:21.634Z,2023-03-15T04:06:26Z,4092701439,56,Left,4098724391,178,,4092701443,141,96.3,4092701445,212,10.2,4092701441,140,77.4,4092701447,213,3.2,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163301,215,1,1,27,52,4vd2t5schmvvufrfib7f2vjdf,0,75.9,96.6,2023-03-12T13:59:25.193Z,2023-03-15T04:06:29Z,4098724421,178,,4092701489,212,38.1,4092701493,1,,4092701491,213,5.3,4092701487,141,49.6,4096140589,224,,4092701481,155,,4096140591,72,,8wb6zb0imo0295asm428cur55,M. Köhlert,,4092701483,56,Center,4092701485,140,4092701479,2,,,,,,,,,,,,,,,,95.6,,,,,,,,,,,,,,,,
2519163311,289,52,1,27,54,d0zdg647gvgc95xdtk1vpbkys,1,4.9,50,2023-03-12T13:59:27.210Z,2023-03-15T04:06:36Z,4098724451,388,,4096140769,377,,,,,,,,,,,,,,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163335,290,1,1,27,55,d0zdg647gvgc95xdtk1vpbkys,1,6.8,49.9,2023-03-12T13:59:28.436Z,2023-03-15T07:10:25Z,4092701643,1,,4092701637,141,90.9,4092701631,123,,4092701641,213,0.6,4098724471,178,,4092701633,56,Back,4092703125,210,15,4092701635,140,41.8,1lgrnaje6y7un5dzzll84p91,G. Rulli,1,4092701639,212,46.1,4092701649,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163389,216,45,1,28,5,4vd2t5schmvvufrfib7f2vjdf,0,23.5,43.9,2023-03-12T13:59:38.651Z,2023-03-15T04:07:36Z,4092701885,285,,4092701883,56,Back,4092702091,233,291,,,,,,,,,,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163415,291,3,1,28,5,d0zdg647gvgc95xdtk1vpbkys,1,76.5,56.1,2023-03-12T13:59:38.651Z,2023-03-15T04:07:36Z,4092702021,56,Center,4092702061,233,216,4092702023,286,,4096141281,465,,4098724949,178,,,,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163421,292,15,1,28,8,d0zdg647gvgc95xdtk1vpbkys,1,91,42.3,2023-03-12T13:59:41.814Z,2023-03-15T07:10:26Z,4092703157,89,,4092702041,17,,4092702039,22,,4092704413,146,94.2,4092704415,147,44.2,4092703151,103,3.8,4092704407,76,,4092702043,56,Center,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,4092702191,20,,4092703145,55,4092703143,29,4092704411,138,,4092703153,214,,4092703155,215,4092704409,274,,4092705961,233,4098724995,178,290,,4092703149,102,53.0,,,223,,,,,,,,,
2519164033,223,10,1,28,9,4vd2t5schmvvufrfib7f2vjdf,1,4.5,52.8,2023-03-12T13:59:41.944Z,2023-03-15T04:07:54Z,4092705927,56,Back,4092705921,173,,4092714983,274,,4096141643,376,,4092706315,233,292,4092714979,180,,4092714981,183,,,,,bpvq84v7wwz759mgykvsy3pat,X. Mous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163433,217,52,1,28,10,4vd2t5schmvvufrfib7f2vjdf,1,9.3,54.5,2023-03-12T13:59:43.585Z,2023-03-15T04:08:12Z,4096141989,376,,4098725243,179,,,,,,,,,,,,,,,,,,,,bpvq84v7wwz759mgykvsy3pat,X. Mous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163749,218,1,1,28,44,4vd2t5schmvvufrfib7f2vjdf,1,13.5,54.2,2023-03-12T14:00:17.744Z,2023-03-15T04:08:15Z,4092703513,141,29.1,4098725271,178,,4092703507,123,,4092703515,212,20.0,4092703511,140,23.5,4092703517,213,5.3,4092703509,56,Back,4096143047,189,,bpvq84v7wwz759mgykvsy3pat,X. Mous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163803,219,1,1,28,48,4vd2t5schmvvufrfib7f2vjdf,1,24.6,30.3,2023-03-12T14:00:20.964Z,2023-03-15T04:08:19Z,4098725313,178,,4092703777,56,Back,4092703779,140,29.6,4092703785,213,1.3,4092703783,212,23.4,4092703781,141,63.9,,,,,,,9sid8vt0mz1ypq4pn8vj6pas5,J. Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163925,220,1,1,28,51,4vd2t5schmvvufrfib7f2vjdf,1,33.2,60.2,2023-03-12T14:00:24.865Z,2023-03-15T04:08:22Z,4092704329,141,34.2,4092704327,140,27.9,4092704333,213,4.4,4092704331,212,18.5,4092704325,56,Back,4098725331,178,,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163961,221,1,1,29,0,4vd2t5schmvvufrfib7f2vjdf,1,46.5,23.7,2023-03-12T14:00:33.345Z,2023-03-15T04:08:26Z,4092704517,212,31.5,4092704511,56,Center,4098725369,178,,4092704513,140,67.3,4092704515,141,57.0,4092704519,213,0.8,,,,,,,9sid8vt0mz1ypq4pn8vj6pas5,J. Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519163973,222,1,1,29,1,4vd2t5schmvvufrfib7f2vjdf,0,66.2,58.2,2023-03-12T14:00:34.672Z,2023-03-15T04:08:30Z,4092704599,212,19.9,4092704601,213,5.4,4092704591,155,,4098725389,178,,4092704597,141,35.5,4092704593,56,Center,4092704595,140,78.1,,,,e4nlf2a8hs9xju5jgxszkyytx,P. van Amersfoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164011,293,1,1,29,3,d0zdg647gvgc95xdtk1vpbkys,1,24.7,65.1,2023-03-12T14:00:36.333Z,2023-03-15T04:08:34Z,4092704799,213,1.3,4092704795,141,77.0,4092704789,3,,4098725425,388,,4092704793,140,26.5,4092704791,56,Back,4092704797,212,8.3,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164015,294,49,1,29,6,d0zdg647gvgc95xdtk1vpbkys,1,26.5,78.5,2023-03-12T14:00:39.080Z,2023-03-15T04:08:43Z,,,,,,,,,,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519164063,295,1,1,29,7,d0zdg647gvgc95xdtk1vpbkys,1,29.9,86.1,2023-03-12T14:00:40.057Z,2023-03-15T04:08:48Z,4092705051,56,Back,4092705061,212,17.2,4098725549,178,,4092705063,213,0.1,4092705053,140,46.1,4092705055,141,89.7,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
