id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/16/value,qualifier/19/value,assist
2452485403,179,5,1,18,41,3kfktv64h7kg7zryax1wktr5r,1,82.5,101.4,2022-08-28T15:05:22.058Z,2022-08-31T03:33:09Z,3740213615,56,Left,3740213637,233,142,3740213617,347,,,,,,,,,,,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485407,180,1,1,18,56,3kfktv64h7kg7zryax1wktr5r,1,85.1,100,2022-08-28T15:05:36.773Z,2022-08-31T03:33:16Z,3740213653,212,10.8,3740213649,140,90.6,3740213645,107,,3740213655,213,5.3,3740213651,141,88.6,3740213647,56,Left,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485413,181,1,1,18,56,3kfktv64h7kg7zryax1wktr5r,1,90,88.7,2022-08-28T15:05:37.417Z,2022-08-31T03:33:21Z,3740213677,212,8.6,3740213671,56,Left,3740213695,156,,3740213675,141,97.4,3746450971,178,,3740213673,140,84.0,3740213679,213,2.4,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485419,182,1,1,18,58,3kfktv64h7kg7zryax1wktr5r,1,84,97.4,2022-08-28T15:05:38.716Z,2022-08-31T03:33:26Z,3740213719,213,3.4,3740213713,140,70.7,3740213717,212,14.4,3746451013,178,,3740213715,141,92.4,3740213711,56,Left,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485439,183,1,1,19,0,3kfktv64h7kg7zryax1wktr5r,1,70.9,92.6,2022-08-28T15:05:41.084Z,2022-08-31T03:33:31Z,3740213823,213,4.3,3740213817,140,56.8,3740213815,56,Center,3740213825,1,,3740213821,212,34.9,3746451033,178,,3740213813,155,,3740213819,141,46.1,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485463,184,1,1,19,4,3kfktv64h7kg7zryax1wktr5r,1,59.1,41.8,2022-08-28T15:05:45.313Z,2022-08-31T03:33:49Z,3746451147,178,,3740214041,213,5.2,3740214039,212,28.8,3740214033,56,Right,3740214037,141,5.2,3740214035,140,72.9,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485471,185,1,1,19,10,3kfktv64h7kg7zryax1wktr5r,1,75.8,4.3,2022-08-28T15:05:51.501Z,2022-08-31T03:34:09Z,3740214089,141,10.7,3740214091,212,7.7,3746451209,178,,3740214085,56,Right,3740214093,213,2.5,3740214087,140,69.8,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485487,186,1,1,19,12,3kfktv64h7kg7zryax1wktr5r,1,69.7,10.7,2022-08-28T15:05:53.249Z,2022-08-31T03:34:16Z,3740214197,141,17.1,3740214195,140,62.4,3746451281,178,,3740214193,56,Right,3740214199,212,8.8,3740214201,213,2.6,,,,,,,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485523,187,1,1,19,15,3kfktv64h7kg7zryax1wktr5r,1,59.5,25.6,2022-08-28T15:05:56.066Z,2022-08-31T03:34:22Z,3746451327,178,,3740214389,140,55.4,3740214391,141,69.1,3740214395,213,1.7,3740214393,212,29.9,3740214387,56,Center,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485527,188,1,1,19,21,3kfktv64h7kg7zryax1wktr5r,0,70.1,80.2,2022-08-28T15:06:01.912Z,2022-08-31T03:34:35Z,3740214425,140,91.9,3740214421,155,,3740214427,141,49.7,3741339603,72,,3740214419,2,,3746451405,178,,3740214429,212,30.9,3740214423,56,Center,byirjks50zw1eefkcy8p4hd5h,B. Martins Indi,3741339601,224,,3740214431,213,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485539,144,12,1,19,22,ears40cp6opsgvhsy0dgyszpd,1,9.1,48.2,2022-08-28T15:06:03.385Z,2022-08-31T03:34:47Z,3740214489,212,25.6,3740214483,56,Back,3740214491,213,5.8,3746451469,388,,3740214511,15,,3740214487,141,30.9,3740214485,140,30.8,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485555,145,49,1,19,25,ears40cp6opsgvhsy0dgyszpd,1,30,30,2022-08-28T15:06:05.788Z,2022-08-31T03:36:49Z,,,,,,,,,,,,,,,,,,,,,,,,,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485561,146,61,1,19,25,ears40cp6opsgvhsy0dgyszpd,0,30,30,2022-08-28T15:06:05.843Z,2022-08-31T03:36:56Z,3740214621,56,Back,3746451715,389,,,,,,,,,,,,,,,,,,,,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453655295,1466,43,1,19,26,3kfktv64h7kg7zryax1wktr5r,1,0,0,2022-08-28T15:06:07.415Z,2022-08-31T07:20:55Z,3746484561,233,860,3746618709,144,67,,,,,,,,,,,,,,,,,,,byirjks50zw1eefkcy8p4hd5h,B. Martins Indi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453655291,860,43,1,19,26,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-08-28T15:06:07.416Z,2022-08-31T07:20:55Z,3746618717,144,67,3746484565,233,1466,,,,,,,,,,,,,,,,,,,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485583,189,1,1,19,27,3kfktv64h7kg7zryax1wktr5r,1,60.9,78.8,2022-08-28T15:06:07.660Z,2022-08-31T04:41:17Z,3740214725,56,Left,3740214727,140,78.3,3740214733,213,0.3,3740214729,141,87.7,3746452045,178,,3740214731,212,19.2,,,,,,,byirjks50zw1eefkcy8p4hd5h,B. Martins Indi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485587,190,49,1,19,28,3kfktv64h7kg7zryax1wktr5r,1,78.3,87.7,2022-08-28T15:06:08.796Z,2022-08-31T03:37:06Z,,,,,,,,,,,,,,,,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485615,191,1,1,19,32,3kfktv64h7kg7zryax1wktr5r,1,88.1,72.9,2022-08-28T15:06:12.659Z,2022-08-31T03:37:13Z,3740214915,56,Center,3740214923,213,1.5,3740214917,140,88.3,3746452285,178,,3740214919,141,77.5,3740214921,212,3.1,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485623,192,1,1,19,33,3kfktv64h7kg7zryax1wktr5r,0,88.3,76.1,2022-08-28T15:06:14.514Z,2022-08-31T03:37:19Z,3740214953,56,Center,3740214959,212,7.4,3740214949,2,,3741340987,223,,3746452309,178,,3740214957,141,65.5,3741340989,20,,3740214955,140,89.9,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,3740214951,155,,3740214961,213,,,,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485619,147,61,1,19,34,ears40cp6opsgvhsy0dgyszpd,1,11.1,40.6,2022-08-28T15:06:14.848Z,2022-08-31T03:37:31Z,3740215185,56,Back,3746452393,178,,3746452391,21,,,,,,,,,,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485665,148,12,1,19,35,ears40cp6opsgvhsy0dgyszpd,1,12.8,51.3,2022-08-28T15:06:16.239Z,2022-08-31T03:37:37Z,3740215149,140,38.8,3740215153,212,37.5,3740215147,56,Back,3740215155,213,5.5,3740215151,141,13.4,3746452455,178,,,,,,,,e1wk520xrgbtriixo4kj3pnje,R. Balk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485681,193,1,1,19,40,3kfktv64h7kg7zryax1wktr5r,1,60.3,84.8,2022-08-28T15:06:21.490Z,2022-08-31T03:38:10Z,3740215261,56,Center,3740215267,141,71.4,3746452737,178,,3740215271,212,11.1,3740215263,140,54.3,3740215275,213,4.1,,,,,,,byirjks50zw1eefkcy8p4hd5h,B. Martins Indi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485713,194,1,1,19,43,3kfktv64h7kg7zryax1wktr5r,1,54.4,69.4,2022-08-28T15:06:24.072Z,2022-08-31T03:38:15Z,3740215393,141,84.5,3740215389,56,Left,3740215395,212,12.3,3740215391,140,60.8,3746452793,178,,3740215397,213,1.0,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485729,195,1,1,19,46,3kfktv64h7kg7zryax1wktr5r,1,62.6,85.4,2022-08-28T15:06:27.528Z,2022-08-31T03:38:23Z,3740215485,141,96.5,3740215489,213,1.4,3740215483,140,63.9,3740215481,56,Left,3746452869,178,,3740215487,212,7.7,,,,,,,byirjks50zw1eefkcy8p4hd5h,B. Martins Indi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485755,196,1,1,19,47,3kfktv64h7kg7zryax1wktr5r,1,66.5,95.1,2022-08-28T15:06:28.530Z,2022-08-31T03:38:27Z,3740215577,56,Left,3740215583,212,12.5,3740215579,140,58.7,3740215581,141,81.2,3746452919,178,,3740215585,213,4.0,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485763,197,1,1,19,51,3kfktv64h7kg7zryax1wktr5r,1,62,75.1,2022-08-28T15:06:32.557Z,2022-08-31T03:38:41Z,3740215621,140,53.6,3740215625,212,22.0,3740215619,56,Center,3740215627,213,4.3,3740215623,141,45.4,3746452995,178,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485783,198,1,1,19,55,3kfktv64h7kg7zryax1wktr5r,1,54,44,2022-08-28T15:06:35.830Z,2022-08-31T03:38:54Z,3746453077,178,,3740215765,140,54.5,3740215767,141,8.3,3740215771,213,4.7,3740215769,212,24.3,3740215763,56,Right,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485811,199,1,1,19,57,3kfktv64h7kg7zryax1wktr5r,1,54.3,8.2,2022-08-28T15:06:37.683Z,2022-08-31T03:38:59Z,3740215935,140,21.8,3740215943,1,,3740215937,141,24.7,3740215939,212,35.9,3740215933,56,Back,3746453115,178,,3740215941,213,2.8,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485833,200,1,1,20,1,3kfktv64h7kg7zryax1wktr5r,1,21.7,29.2,2022-08-28T15:06:41.747Z,2022-08-31T03:39:08Z,3740216053,56,Back,3740216059,212,19.0,3746453189,178,,3740216061,213,1.2,3740216055,140,27.9,3740216057,141,55.4,,,,,,,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485875,201,1,1,20,6,3kfktv64h7kg7zryax1wktr5r,1,24.9,44.2,2022-08-28T15:06:47.481Z,2022-08-31T03:39:17Z,3740216253,141,18.9,3740216249,56,Back,3746453243,178,,3740216257,213,4.9,3740216251,140,28.3,3740216255,212,17.6,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485887,202,1,1,20,8,3kfktv64h7kg7zryax1wktr5r,1,28.3,18.9,2022-08-28T15:06:49.583Z,2022-08-31T03:39:23Z,3740216313,141,34.8,3740216317,213,1.1,3746453299,178,,3740216309,56,Back,3740216315,212,12.1,3740216311,140,33.4,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485925,203,1,1,20,10,3kfktv64h7kg7zryax1wktr5r,1,33.8,35.2,2022-08-28T15:06:51.267Z,2022-08-31T03:39:29Z,3740216549,212,13.6,3740216543,56,Back,3740216547,141,50.6,3746453335,178,,3740216551,213,2.3,3740216545,140,25.6,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485953,204,1,1,20,16,3kfktv64h7kg7zryax1wktr5r,1,28.5,52.1,2022-08-28T15:06:56.613Z,2022-08-31T03:39:44Z,3740216703,213,0.3,3740216697,140,44.4,3740216695,56,Back,3746453445,178,,3740216701,212,17.2,3740216699,141,58.4,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485981,205,1,1,20,18,3kfktv64h7kg7zryax1wktr5r,1,44.3,62.3,2022-08-28T15:06:59.400Z,2022-08-31T03:39:50Z,3740216835,140,45.4,3746453517,178,,3740216837,141,87.5,3740216833,56,Back,3740216839,212,17.2,3740216841,213,1.5,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452485997,206,1,1,20,22,3kfktv64h7kg7zryax1wktr5r,1,46.7,86,2022-08-28T15:07:03.102Z,2022-08-31T03:40:08Z,3740216927,56,Center,3740216933,212,13.2,3746453619,178,,3740216935,213,5.3,3740216931,141,70.0,3740216929,140,53.8,,,,,,,byirjks50zw1eefkcy8p4hd5h,B. Martins Indi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486015,207,1,1,20,24,3kfktv64h7kg7zryax1wktr5r,1,56,67.9,2022-08-28T15:07:05.239Z,2022-08-31T03:41:07Z,3740217029,212,13.0,3740217023,56,Center,3740217031,213,0.2,3746453999,178,,3740217025,140,68.1,3740217027,141,71.7,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486029,208,1,1,20,26,3kfktv64h7kg7zryax1wktr5r,1,67.4,70.6,2022-08-28T15:07:07.150Z,2022-08-31T03:41:15Z,3740217091,141,58.2,3740217095,213,4.7,3740217089,140,67.4,3740217087,56,Center,3746454041,178,,3740217093,212,8.4,,,,,,,7sd87ylfbtgwgpb70hf68cel1,V. Pavlidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486035,209,61,1,20,27,3kfktv64h7kg7zryax1wktr5r,0,67.5,58.1,2022-08-28T15:07:07.802Z,2022-08-31T03:41:23Z,3746454105,178,,3740217125,56,Center,,,,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486073,150,1,1,20,28,ears40cp6opsgvhsy0dgyszpd,1,28.7,56.1,2022-08-28T15:07:09.310Z,2022-08-31T03:41:27Z,3746454127,178,,3740217285,140,30.2,3740217293,212,5.6,3740217297,213,1.3,3740217283,56,Back,3740217289,141,64.0,,,,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486075,151,49,1,20,30,ears40cp6opsgvhsy0dgyszpd,1,30.9,67.8,2022-08-28T15:07:10.661Z,2022-08-31T03:41:32Z,,,,,,,,,,,,,,,,,,,,,,,,,e1wk520xrgbtriixo4kj3pnje,R. Balk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486101,152,1,1,20,31,ears40cp6opsgvhsy0dgyszpd,0,28.5,69.7,2022-08-28T15:07:11.963Z,2022-08-31T03:41:39Z,3740217417,141,100.0,3740217415,140,34.5,3740217421,213,1.3,3746454211,178,,3740217419,212,21.9,3740217413,56,Back,,,,,,,e1wk520xrgbtriixo4kj3pnje,R. Balk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486103,153,5,1,20,34,ears40cp6opsgvhsy0dgyszpd,0,33.6,101.2,2022-08-28T15:07:15.012Z,2022-08-31T03:41:44Z,3740217449,233,210,3740217429,56,Back,3740217431,347,,,,,,,,,,,,,,,,,e1wk520xrgbtriixo4kj3pnje,R. Balk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486105,210,5,1,20,34,3kfktv64h7kg7zryax1wktr5r,1,66.4,-1.2,2022-08-28T15:07:15.012Z,2022-08-31T03:41:44Z,3740217439,56,Right,3740217441,347,,3740217443,233,153,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486217,211,1,1,20,46,3kfktv64h7kg7zryax1wktr5r,1,67.3,0,2022-08-28T15:07:27.011Z,2022-08-31T03:41:52Z,3740217995,140,63.9,3740217991,107,,3740218001,213,1.9,3740217997,141,11.3,3740217993,56,Right,3740217999,212,9.7,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486233,212,1,1,20,47,3kfktv64h7kg7zryax1wktr5r,1,63.9,11.3,2022-08-28T15:07:27.657Z,2022-08-31T03:41:59Z,3740218081,212,5.9,3740218079,141,4.1,3740218083,213,5.3,3746454371,178,,3740218075,56,Right,3740218077,140,67.0,,,,,,,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486237,213,1,1,20,48,3kfktv64h7kg7zryax1wktr5r,0,66.7,3.8,2022-08-28T15:07:28.624Z,2022-08-31T03:42:13Z,3740218101,56,Right,3740218103,140,68.0,3740218109,213,1.3,3740218105,141,10.4,3746454469,178,,3740218107,212,4.7,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486239,154,61,1,20,48,ears40cp6opsgvhsy0dgyszpd,1,35.4,92.9,2022-08-28T15:07:28.725Z,2022-08-31T03:42:54Z,3746454749,178,,3740218115,56,Back,3746454747,21,,,,,,,,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486253,155,5,1,20,49,ears40cp6opsgvhsy0dgyszpd,0,31.7,101.8,2022-08-28T15:07:30.452Z,2022-08-31T03:42:59Z,3740218183,347,,3740218181,56,Back,3740218295,233,214,,,,,,,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486273,214,5,1,20,49,3kfktv64h7kg7zryax1wktr5r,1,68.3,-1.8,2022-08-28T15:07:30.452Z,2022-08-31T03:42:58Z,3740218283,347,,3740218285,233,155,3740218281,56,Right,,,,,,,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486329,215,1,1,20,56,3kfktv64h7kg7zryax1wktr5r,0,69.9,0,2022-08-28T15:07:37.324Z,2022-08-31T03:43:05Z,3740218587,56,Right,3740218593,212,21.1,3740218585,107,,3740218595,213,0.5,3740218591,141,11.6,3740218589,140,88.0,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486363,156,1,1,20,58,ears40cp6opsgvhsy0dgyszpd,1,12.7,88.1,2022-08-28T15:07:38.722Z,2022-08-31T03:43:20Z,3740218767,141,89.6,3746454933,388,,3740218765,140,24.3,3740218773,213,0.1,3740218761,3,,3740218763,56,Back,3740218769,212,12.2,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486369,157,49,1,21,1,ears40cp6opsgvhsy0dgyszpd,1,20.2,90.8,2022-08-28T15:07:41.744Z,2022-08-31T03:43:28Z,,,,,,,,,,,,,,,,,,,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486379,158,1,1,21,1,ears40cp6opsgvhsy0dgyszpd,0,20.2,90.8,2022-08-28T15:07:42.423Z,2022-08-31T07:23:18Z,3740218857,140,23.2,3740218851,56,Back,3740218881,286,,3740218861,141,91.8,3740218865,212,3.2,3740218877,233,216,3746455031,178,,3740218871,213,0.2,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,3740218875,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486359,216,74,1,21,1,3kfktv64h7kg7zryax1wktr5r,1,70.9,8,2022-08-28T15:07:42.460Z,2022-08-31T07:23:27Z,3740218893,233,158,3740218747,56,Right,3746455067,178,,3740218749,285,,,,,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486499,159,5,1,21,3,ears40cp6opsgvhsy0dgyszpd,1,22.9,101.5,2022-08-28T15:07:43.629Z,2022-08-31T03:43:48Z,3740219573,347,,3740219571,56,Back,3740219581,233,217,,,,,,,,,,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486375,217,5,1,21,3,3kfktv64h7kg7zryax1wktr5r,0,77.1,-1.5,2022-08-28T15:07:43.629Z,2022-08-31T03:43:49Z,3740218839,347,,3740218837,56,Right,3740219585,233,159,,,,,,,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486505,160,1,1,21,21,ears40cp6opsgvhsy0dgyszpd,0,24.2,100,2022-08-28T15:08:01.835Z,2022-08-31T03:47:42Z,3740219617,107,,3740219621,140,38.4,3740219625,212,15.6,3740219623,141,93.9,3740219619,56,Back,3740219627,213,6.0,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486531,219,1,1,21,22,3kfktv64h7kg7zryax1wktr5r,0,61.2,5,2022-08-28T15:08:03.071Z,2022-08-31T03:47:47Z,3740219771,140,63.9,3740219775,212,25.3,3740219769,56,Center,3740219777,213,1.5,3746456425,178,,3740219773,141,41.9,3740219767,3,,,,,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486569,161,1,1,21,25,ears40cp6opsgvhsy0dgyszpd,1,41.1,57.8,2022-08-28T15:08:06.394Z,2022-08-31T03:49:01Z,3740220061,56,Right,3740220065,141,3.8,3746456715,178,,3740220067,212,40.1,3740220071,1,,3740220069,213,5.1,3740220063,140,56.5,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486575,162,1,1,21,30,ears40cp6opsgvhsy0dgyszpd,1,53.9,13.1,2022-08-28T15:08:11.502Z,2022-08-31T03:49:26Z,3746456825,178,,3740220109,141,26.4,3740220111,212,12.6,3740220105,56,Back,3740220113,213,2.3,3740220107,140,45.5,,,,,,,dzs8vty5afl2y7ddjh3ausclx,D. Sambissa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486593,163,1,1,21,31,ears40cp6opsgvhsy0dgyszpd,1,45.5,26.4,2022-08-28T15:08:12.452Z,2022-08-31T03:49:31Z,3740220227,212,14.1,3740220223,140,45.8,3740220229,213,4.7,3740220225,141,5.6,3740220221,56,Back,3746456873,178,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486619,164,1,1,21,34,ears40cp6opsgvhsy0dgyszpd,1,47.9,11.4,2022-08-28T15:08:15.526Z,2022-08-31T03:49:40Z,3740220421,141,19.1,3740220425,213,2.4,3740220419,140,42.4,3740220417,56,Back,3740220423,212,7.8,3746456915,178,,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452486635,165,1,1,21,38,ears40cp6opsgvhsy0dgyszpd,1,42.9,26.4,2022-08-28T15:08:18.927Z,2022-08-31T03:49:46Z,3746456951,178,,3740220515,140,46.3,3740220517,141,46.7,3740220519,212,14.3,3740220513,56,Back,3740220521,213,1.3,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
