id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/9/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/22/id,qualifier/22/qualifierId,qualifier/22/value,qualifier/23/id,qualifier/23/qualifierId,qualifier/24/id,qualifier/24/qualifierId,qualifier/18/value,assist,qualifier/19/value
2475808991,204,1,1,23,0,3t0vjqtxc8wpjzv82i3oi2ova,1,40.9,15.1,2022-10-22T19:24:31.420Z,2022-10-24T06:51:48Z,3869352743,178,,3864233809,56,Back,3864233811,140,34.3,3864233815,212,20.2,3864233817,213,1.9,3864233813,141,43.0,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475809075,205,1,1,23,4,3t0vjqtxc8wpjzv82i3oi2ova,1,35.5,54,2022-10-22T19:24:35.509Z,2022-10-24T06:51:51Z,3864234217,56,Left,3869352829,178,,3864234223,212,42.0,3864234221,141,92.4,3864234225,213,0.7,3864234219,140,66.8,3864234227,1,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475809139,206,1,1,23,12,3t0vjqtxc8wpjzv82i3oi2ova,1,68.1,88.2,2022-10-22T19:24:42.793Z,2022-10-24T06:51:54Z,3864234513,56,Back,3864234515,140,41.1,3864234517,141,73.8,3864234521,213,3.5,3864234519,212,30.0,3869352901,178,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475809227,207,1,1,23,16,3t0vjqtxc8wpjzv82i3oi2ova,1,50,73.6,2022-10-22T19:24:47.215Z,2022-10-24T06:51:57Z,3864234905,140,82.8,3864234901,196,,3864234913,1,,3864234911,213,5.4,3869352969,178,,3864234903,56,Right,3864234907,141,10.4,3864234899,155,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,3864234909,212,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475809261,208,1,1,23,22,3t0vjqtxc8wpjzv82i3oi2ova,0,80.3,14,2022-10-22T19:24:53.421Z,2022-10-24T06:52:02Z,3866446803,223,,3864235093,56,Center,3866446807,72,,3864235097,141,52.1,3864235091,155,,3864235095,140,91.8,3864235099,212,28.6,3869353091,178,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,3864235089,2,,3864235101,213,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,
2475809275,194,12,1,23,24,6hsriqr3ybvyg94w2k19oal50,1,9.2,44.5,2022-10-22T19:24:55.086Z,2022-10-24T06:52:07Z,3864235155,140,12.5,3864235151,56,Back,3864235197,15,,3864235159,141,26.9,3864235163,213,5.0,3864235161,212,12.5,3869353169,388,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475809337,209,1,1,23,27,3t0vjqtxc8wpjzv82i3oi2ova,1,92.8,77.1,2022-10-22T19:24:58.342Z,2022-10-24T06:52:12Z,3864235447,140,84.8,3869353299,178,,3864235445,56,Left,3864235449,141,84.5,3864235451,212,9.8,3864235453,213,2.6,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475809361,210,1,1,23,29,3t0vjqtxc8wpjzv82i3oi2ova,1,84.8,84.5,2022-10-22T19:25:00.237Z,2022-10-24T06:52:16Z,3864235587,141,78.0,3864235591,213,3.4,3864235579,56,Center,3864235583,140,71.5,3869353417,178,,3864235589,212,14.6,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475809367,211,1,1,23,31,3t0vjqtxc8wpjzv82i3oi2ova,0,68.1,77.9,2022-10-22T19:25:02.702Z,2022-10-24T06:52:19Z,3864235597,56,Center,3869353505,178,,3864235601,141,75.5,3864235605,213,5.9,3864235599,140,72.1,3864235603,212,4.5,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475809387,195,61,1,23,32,6hsriqr3ybvyg94w2k19oal50,1,29.7,25.8,2022-10-22T19:25:02.968Z,2022-10-24T06:52:26Z,3869353687,178,,3864235703,56,Back,,,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475809515,212,1,1,23,38,3t0vjqtxc8wpjzv82i3oi2ova,1,43.2,89.1,2022-10-22T19:25:08.720Z,2022-10-24T06:52:30Z,3864236339,212,27.6,3864236333,56,Back,3864236341,213,3.8,3864236337,141,65.3,3869353801,178,,3864236335,140,21.9,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475809545,213,1,1,23,44,3t0vjqtxc8wpjzv82i3oi2ova,1,23.5,66,2022-10-22T19:25:14.772Z,2022-10-24T06:52:34Z,3864236469,141,94.5,3864236467,140,71.4,3864236473,213,0.4,3864236465,56,Left,3869353941,178,,3864236463,155,,3864236475,1,,3864236471,212,53.9,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475809549,214,61,1,23,46,3t0vjqtxc8wpjzv82i3oi2ova,0,71.7,94.1,2022-10-22T19:25:17.698Z,2022-10-24T06:52:37Z,3864236495,56,Left,3869354001,178,,,,,,,,,,,,,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475809555,196,49,1,23,49,6hsriqr3ybvyg94w2k19oal50,1,16.4,9.6,2022-10-22T19:25:19.832Z,2022-10-24T06:52:45Z,,,,,,,,,,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475809597,197,1,1,23,49,6hsriqr3ybvyg94w2k19oal50,1,15.2,9.6,2022-10-22T19:25:19.836Z,2022-10-24T06:52:43Z,3864236733,212,25.5,3864236735,213,2.0,3864236731,141,43.0,3864236729,140,4.1,3864236727,56,Back,3869354211,178,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475809637,198,1,1,23,53,6hsriqr3ybvyg94w2k19oal50,0,3.1,49.5,2022-10-22T19:25:24.461Z,2022-10-24T06:52:49Z,3864236917,56,Back,3864236915,157,,3869354385,178,,3864236923,212,49.4,3864236919,140,48.6,3864236925,213,0.3,3864236921,141,68.2,3864236927,1,,3hhca66jtxt3c1iw10nfmhtnu,D. Reiziger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476792731,1076,43,1,23,56,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-10-22T19:25:27.477Z,2022-10-24T07:20:14Z,3869398971,178,0,3869399057,144,82,3869398973,21,0,,,,,,,,,,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476792669,1072,43,1,23,56,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-10-22T19:25:27.479Z,2022-10-24T07:20:12Z,3869398663,178,0,3869398665,21,0,3869399005,144,82,,,,,,,,,,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475809645,215,49,1,23,56,3t0vjqtxc8wpjzv82i3oi2ova,1,52.4,40,2022-10-22T19:25:27.509Z,2022-10-24T06:52:55Z,,,,,,,,,,,,,,,,,,,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475809739,216,1,1,24,0,3t0vjqtxc8wpjzv82i3oi2ova,1,54.1,28.9,2022-10-22T19:25:30.792Z,2022-10-24T06:53:00Z,3864237423,212,14.5,3864237421,141,27.1,3864237425,213,3.2,3869354627,178,,3864237419,140,40.3,3864237417,56,Back,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475809777,217,1,1,24,2,3t0vjqtxc8wpjzv82i3oi2ova,1,36.4,26,2022-10-22T19:25:33.029Z,2022-10-24T06:53:06Z,3864237593,213,1.9,3864237591,212,5.9,3864237587,140,34.8,3864237585,56,Back,3864237589,141,34.3,3869354841,178,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475809823,218,1,1,24,7,3t0vjqtxc8wpjzv82i3oi2ova,1,39.3,37.7,2022-10-22T19:25:38.136Z,2022-10-24T06:53:13Z,3864237795,213,1.5,3864237787,56,Back,3864237791,141,65.9,3864237793,212,19.2,3869355033,178,,3864237789,140,39.7,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475809863,219,1,1,24,10,3t0vjqtxc8wpjzv82i3oi2ova,1,40.2,70.4,2022-10-22T19:25:41.274Z,2022-10-24T06:53:16Z,3864237965,213,6.3,3864237961,141,70.1,3864237957,56,Center,3869355125,178,,3864237959,140,59.8,3864237963,212,20.6,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475809971,220,1,1,24,14,3t0vjqtxc8wpjzv82i3oi2ova,1,66.9,71.7,2022-10-22T19:25:44.824Z,2022-10-24T06:53:22Z,3869355229,178,,3864238549,141,82.1,3864238551,212,30.2,3864238553,213,0.2,3864238547,140,94.9,3864238545,56,Left,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475809975,221,61,1,24,17,3t0vjqtxc8wpjzv82i3oi2ova,0,95.1,81.6,2022-10-22T19:25:48.452Z,2022-10-24T06:53:43Z,3864238565,56,Left,3869355715,389,,,,,,,,,,,,,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475809949,199,5,1,24,19,6hsriqr3ybvyg94w2k19oal50,1,-1.2,18,2022-10-22T19:25:50.319Z,2022-10-24T06:53:36Z,3864238423,56,Back,3864238425,346,,3864238613,233,222,,,,,,,,,,,,,,,,3hhca66jtxt3c1iw10nfmhtnu,D. Reiziger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475809979,222,5,1,24,19,3t0vjqtxc8wpjzv82i3oi2ova,0,101.2,82,2022-10-22T19:25:50.319Z,2022-10-24T06:53:36Z,3864238571,56,Left,3864238643,233,199,3864238577,346,,,,,,,,,,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475810399,200,1,1,24,50,6hsriqr3ybvyg94w2k19oal50,1,3.5,45.7,2022-10-22T19:26:21.360Z,2022-10-24T06:53:52Z,3864240653,213,0.0,3864240649,141,46.8,3864240655,1,,3864240651,212,66.4,3864240647,140,66.7,3864240645,56,Center,3864240643,124,,3864240661,74,,3hhca66jtxt3c1iw10nfmhtnu,D. Reiziger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475810403,201,61,1,24,54,6hsriqr3ybvyg94w2k19oal50,1,65.6,46.8,2022-10-22T19:26:25.284Z,2022-10-24T06:53:59Z,3869356047,178,,3864240671,56,Center,,,,,,,,,,,,,,,,,,,9bzwr8qhl6547tjrsjsity4x6,B. Białek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475810443,202,1,1,24,55,6hsriqr3ybvyg94w2k19oal50,1,64.8,43,2022-10-22T19:26:26.548Z,2022-10-24T06:54:05Z,3864240841,212,21.0,3864240843,213,5.2,3869356239,178,,3864240839,141,15.2,3864240835,56,Right,3864240831,155,,3864240837,140,73.5,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475810469,203,3,1,24,58,6hsriqr3ybvyg94w2k19oal50,1,73.6,12.1,2022-10-22T19:26:29.119Z,2022-10-24T06:54:15Z,3864240995,233,223,3866456233,464,,3869356487,178,,3864240973,286,,3864240971,56,Right,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475810459,223,45,1,24,58,3t0vjqtxc8wpjzv82i3oi2ova,0,26.4,87.9,2022-10-22T19:26:29.119Z,2022-10-24T06:54:15Z,3864241029,233,203,3864240923,285,,3864240921,56,Back,,,,,,,,,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475810543,204,1,1,25,2,6hsriqr3ybvyg94w2k19oal50,1,98.2,23.7,2022-10-22T19:26:33.208Z,2022-10-24T06:55:05Z,3864241351,140,92.0,3864241355,212,14.0,3864241357,213,2.1,3864241349,56,Center,3864241353,141,41.9,3866457695,195,,3864244945,154,,3869356521,178,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,3864244943,210,15,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2475810545,205,15,1,25,3,6hsriqr3ybvyg94w2k19oal50,1,93.2,42.5,2022-10-22T19:26:34.152Z,2022-10-24T06:55:05Z,3864241363,22,,3864244973,55,204,3864244967,76,,3864244971,154,,3864244969,29,,3869356733,178,,3864244683,20,,3864244981,328,,9bzwr8qhl6547tjrsjsity4x6,B. Białek,3864244983,146,93.7,3864244689,82,3864244989,231,3864241365,17,,3864244987,230,94.5,3864241367,56,3864244977,102,3864244979,103,19,44.4,Center,52.2,3864244985,147,47.3,,,3864244691,233,224,,,,,,,,,,,,,,,,,,
2475810535,224,10,1,25,3,3t0vjqtxc8wpjzv82i3oi2ova,1,8.2,55.1,2022-10-22T19:26:34.173Z,2022-10-24T06:55:02Z,3864241309,56,Back,3869356801,178,,3864244709,233,205,3864241307,94,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475840135,372,61,1,25,3,6hsriqr3ybvyg94w2k19oal50,1,92.4,46,2022-10-22T19:26:34.410Z,2022-10-24T06:55:12Z,3869357937,178,,3864401865,56,Center,,,,,,,,,,,,,,,,,,,9bzwr8qhl6547tjrsjsity4x6,B. Białek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475840087,395,61,1,25,3,3t0vjqtxc8wpjzv82i3oi2ova,1,6.9,52.7,2022-10-22T19:26:34.536Z,2022-10-24T06:55:17Z,3864401591,56,Back,3869358007,178,,,,,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475810551,206,16,1,25,6,6hsriqr3ybvyg94w2k19oal50,1,91.3,51.5,2022-10-22T19:26:36.976Z,2022-10-24T06:55:24Z,3864244527,230,98.5,3864244519,102,53.2,3866467441,395,98.1,3866467443,396,51.6,3864244535,282,232,3864241415,22,,3864244529,231,50,3864244517,76,,4212luiyivgvje1vm1ojieicq,G. Vidović,3864241419,17,,3864244525,458,3864242201,72,3864242209,375,25:05.553,3864241421,56,Center,3864244533,281,3864244531,280,3869358127,178,,,9bzwr8qhl6547tjrsjsity4x6,BLOCKED_SHOT,3864244521,103,10.1,,,3864244523,214,,3864242205,374,,,,,,,,,,,,,,2022-10-22 20:26:36.257,,
2475811279,225,1,1,26,14,3t0vjqtxc8wpjzv82i3oi2ova,1,49.9,50,2022-10-22T19:27:44.902Z,2022-10-24T06:55:29Z,3864245395,212,17.2,3864245391,140,34.7,3864245397,213,2.8,3869358219,178,,3864245393,141,59.3,3864245389,56,Back,3864246111,189,,3864245399,279,G,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475811295,226,1,1,26,14,3t0vjqtxc8wpjzv82i3oi2ova,1,34.6,59.7,2022-10-22T19:27:45.305Z,2022-10-24T06:55:32Z,3864245473,141,27.7,3864245907,189,,3864245477,213,4.6,3864245471,140,32.6,3864245475,212,21.9,3869358285,178,,3864245469,56,Back,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475811299,227,1,1,26,16,3t0vjqtxc8wpjzv82i3oi2ova,1,31.6,23.1,2022-10-22T19:27:47.012Z,2022-10-24T06:55:36Z,3864245505,213,0.2,3864245499,140,47.7,3864245501,141,28.7,3869358383,178,,3864245497,56,Back,3864245503,212,17.3,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475811305,228,1,1,26,18,3t0vjqtxc8wpjzv82i3oi2ova,0,51.4,28.6,2022-10-22T19:27:48.817Z,2022-10-24T06:55:42Z,3864245557,141,29.0,3864245747,236,,3864245753,286,,3864245559,212,3.5,3869358501,178,,3864245749,233,207,3864245555,140,54.7,3864245553,56,Center,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,3864245561,213,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475811315,207,74,1,26,18,6hsriqr3ybvyg94w2k19oal50,1,46.7,79,2022-10-22T19:27:48.878Z,2022-10-24T06:55:46Z,3864245619,56,Back,3864245621,285,,3869358561,178,,3864245777,233,228,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476793547,908,43,1,26,19,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-10-22T19:27:50.104Z,2022-10-24T07:22:28Z,3869402611,144,82,3869402413,178,0,,,,,,,,,,,,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475811341,208,49,1,26,19,6hsriqr3ybvyg94w2k19oal50,1,53.2,81,2022-10-22T19:27:50.109Z,2022-10-24T06:55:53Z,,,,,,,,,,,,,,,,,,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475811367,209,1,1,26,21,6hsriqr3ybvyg94w2k19oal50,1,53.5,81,2022-10-22T19:27:51.940Z,2022-10-24T06:55:56Z,3864245929,141,93.9,3864245931,212,9.4,3869358859,178,,3864245933,213,1.2,3864245927,140,56.8,3864245925,56,Left,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475811393,210,1,1,26,25,6hsriqr3ybvyg94w2k19oal50,1,62.2,76.7,2022-10-22T19:27:55.722Z,2022-10-24T06:56:00Z,3864246093,213,5.1,3869358939,178,,3864246085,56,Center,3864246087,140,67.2,3864246091,212,13.8,3864246089,141,58.0,,,,,,,4212luiyivgvje1vm1ojieicq,G. Vidović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475811477,211,1,1,26,27,6hsriqr3ybvyg94w2k19oal50,1,68.1,56.1,2022-10-22T19:27:57.780Z,2022-10-24T06:56:08Z,3864246511,140,79.3,3864246515,212,28.4,3864246517,213,5.1,3869359015,178,,3864246513,141,18.1,3864246509,56,Right,3864248395,210,14,,,,9bzwr8qhl6547tjrsjsity4x6,B. Białek,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2475811481,212,14,1,26,32,6hsriqr3ybvyg94w2k19oal50,1,87.8,34.3,2022-10-22T19:28:03.088Z,2022-10-24T06:56:08Z,3864248437,230,97.5,3866483509,121,,3864248423,73,,3864248125,72,,3864248425,29,,3864248439,231,46.8,3864248431,102,55.2,3864248435,215,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,3864246531,22,,3864246535,56,3864246533,63,3864248433,103,3.2,3869359157,178,,3864248427,55,,,,,,,211,,,,,,Center,,,,,,,,,,,,,,,,,,,,,
2475811535,213,2,1,26,32,6hsriqr3ybvyg94w2k19oal50,1,87.8,34.3,2022-10-22T19:28:03.124Z,2022-10-24T06:56:31Z,3864248635,297,,3864246757,7,cgsmk5437f466uoqvol7devze,3869359685,178,,3864246761,140,96.1,3864246763,141,30.6,3864246759,56,Center,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475811581,229,55,1,26,32,3t0vjqtxc8wpjzv82i3oi2ova,1,8.5,49.3,2022-10-22T19:28:03.125Z,2022-10-24T06:56:31Z,,,,,,,,,,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475811997,230,1,1,27,10,3t0vjqtxc8wpjzv82i3oi2ova,0,10.3,57,2022-10-22T19:28:40.738Z,2022-10-24T06:56:49Z,3869360055,178,,3864249073,241,,3864249075,56,Center,3864249071,157,,3864249077,140,63.6,3864249079,141,37.3,3864249085,1,,3864249081,212,57.5,627nw9ji9qfss33q8ce8042c5,M. van der Hart,3864249083,213,6.0,3864249069,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475811993,214,44,1,27,13,6hsriqr3ybvyg94w2k19oal50,1,36.5,62.8,2022-10-22T19:28:44.424Z,2022-10-24T07:24:47Z,3864249049,285,,3864249185,233,231,3864249045,56,Back,,,,,,,,,,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475812001,231,44,1,27,13,3t0vjqtxc8wpjzv82i3oi2ova,0,63.5,37.2,2022-10-22T19:28:44.425Z,2022-10-24T06:56:53Z,3864249097,286,,3864249375,233,214,3864249095,56,Center,,,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475812027,215,61,1,27,13,6hsriqr3ybvyg94w2k19oal50,1,37,63,2022-10-22T19:28:44.514Z,2022-10-24T07:24:48Z,3864249223,56,Back,3869360231,178,,3869360229,21,,,,,,,,,,,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475812041,216,49,1,27,16,6hsriqr3ybvyg94w2k19oal50,1,34.2,85.2,2022-10-22T19:28:46.830Z,2022-10-24T06:59:09Z,,,,,,,,,,,,,,,,,,,,,,,,,4212luiyivgvje1vm1ojieicq,G. Vidović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475812051,217,50,1,27,16,6hsriqr3ybvyg94w2k19oal50,1,34.1,81.3,2022-10-22T19:28:47.448Z,2022-10-24T06:59:14Z,3864249325,56,Back,3864249327,286,,3868463673,233,232,,,,,,,,,,,,,,,,4212luiyivgvje1vm1ojieicq,G. Vidović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475812059,232,7,1,27,17,3t0vjqtxc8wpjzv82i3oi2ova,0,65.9,18.7,2022-10-22T19:28:48.206Z,2022-10-24T06:59:22Z,3869363891,178,,3864249391,285,,3864249389,56,Right,3866488333,385,,3864249415,233,217,,,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476794053,927,67,1,27,18,6hsriqr3ybvyg94w2k19oal50,1,31.8,67.6,2022-10-22T19:28:48.977Z,2022-10-25T08:04:04Z,3869404585,233,1137,,,,,,,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476794049,1137,67,1,27,18,3t0vjqtxc8wpjzv82i3oi2ova,0,68.2,32.4,2022-10-22T19:28:48.978Z,2022-10-24T07:23:47Z,3869404589,233,927,,,,,,,,,,,,,,,,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
