id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/14/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2465948829,6,1,1,0,17,4tic29sox7m39fy1ztgv0jsiq,1,18.1,17.3,2022-10-01T19:03:11.597Z,2022-10-03T09:24:36Z,3811790421,140,9.5,3817120101,178,,3811790423,141,6.4,3811790419,56,Back,3811790427,213,3.8,3811790425,212,11.7,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465948825,6,45,1,0,19,6hsriqr3ybvyg94w2k19oal50,0,82,93.4,2022-10-01T19:03:13.478Z,2022-10-03T09:24:48Z,3811790581,233,7,3811790411,56,Left,3811790413,286,,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465948847,7,3,1,0,19,4tic29sox7m39fy1ztgv0jsiq,1,18,6.6,2022-10-01T19:03:13.478Z,2022-10-03T09:24:48Z,3817120491,178,,3811790549,233,6,3814774997,464,,3811790535,285,,3811790533,56,Back,,,,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465948861,8,1,1,0,20,4tic29sox7m39fy1ztgv0jsiq,0,15.4,3.7,2022-10-01T19:03:15.019Z,2022-10-03T09:24:52Z,3811790609,212,25.1,3811790611,213,0.1,3817120631,178,,3811790603,56,Back,3811790605,140,39.1,3811790607,141,8.4,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465948887,7,49,1,0,23,6hsriqr3ybvyg94w2k19oal50,1,66.5,91.1,2022-10-01T19:03:17.329Z,2022-10-03T09:24:59Z,,,,,,,,,,,,,,,,,,,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465948909,8,1,1,0,23,6hsriqr3ybvyg94w2k19oal50,1,64.5,92.3,2022-10-01T19:03:17.407Z,2022-10-03T09:25:03Z,3811790953,212,12.8,3817120943,178,,3811790955,213,5.3,3811790947,56,Center,3811790949,140,71.7,3811790951,141,77.1,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466976085,1295,83,1,0,25,4tic29sox7m39fy1ztgv0jsiq,1,29.3,27.1,2022-10-01T19:03:20.078Z,2022-10-03T11:08:53Z,3817263439,399,497296,,,,,,,,,,,,,,,,,,,,,,c7n2b2gq381k0o0jizqueii5m,M. Kjølø,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465948935,9,1,1,0,25,6hsriqr3ybvyg94w2k19oal50,1,70.8,71.9,2022-10-01T19:03:20.100Z,2022-10-03T09:25:19Z,3817121361,178,,3811791085,213,4.8,3811791083,212,12.5,3811791077,56,Center,3811791081,141,53.6,3811791079,140,71.7,,,,,,,9bzwr8qhl6547tjrsjsity4x6,B. Białek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465948971,10,1,1,0,29,6hsriqr3ybvyg94w2k19oal50,1,70.2,41,2022-10-01T19:03:23.686Z,2022-10-03T09:25:33Z,3817121775,178,,3811791273,140,73.1,3811791277,212,18.0,3811791275,141,14.9,3811791271,56,Right,3811791279,213,4.9,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949005,11,1,1,0,33,6hsriqr3ybvyg94w2k19oal50,1,76.5,14.1,2022-10-01T19:03:27.967Z,2022-10-03T09:25:38Z,3811791445,140,79.5,3811791447,141,25.8,3811791443,56,Center,3811791449,212,8.6,3817121897,178,,3811791451,213,1.2,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949073,12,1,1,0,35,6hsriqr3ybvyg94w2k19oal50,1,81.2,21,2022-10-01T19:03:30.125Z,2022-10-03T09:25:41Z,3811791783,212,6.6,3811791777,56,Right,3817122001,178,,3811791785,213,4.6,3811791781,141,11.4,3811791779,140,80.5,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949099,13,1,1,0,40,6hsriqr3ybvyg94w2k19oal50,1,77.8,6.4,2022-10-01T19:03:34.591Z,2022-10-03T09:25:46Z,3817122107,178,,3811791923,141,6.1,3811791925,212,7.0,3811791927,213,6.3,3811791919,56,Right,3811791921,140,84.5,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949105,14,1,1,0,41,6hsriqr3ybvyg94w2k19oal50,0,82.7,2.6,2022-10-01T19:03:36.038Z,2022-10-03T09:26:01Z,3817122651,178,,3811792167,286,,3811791957,212,1.3,3811791955,141,4.0,3811792161,236,,3811791951,56,Right,3811791959,213,0.8,3811791953,140,83.5,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,3811792163,233,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949137,9,74,1,0,41,4tic29sox7m39fy1ztgv0jsiq,1,15.5,86.4,2022-10-01T19:03:36.174Z,2022-10-03T09:26:07Z,3811792171,233,14,3811792121,56,Back,3817122803,178,,3811792123,285,,,,,,,,,,,,,,c7n2b2gq381k0o0jizqueii5m,M. Kjølø,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949155,15,1,1,0,43,6hsriqr3ybvyg94w2k19oal50,1,81.7,8.8,2022-10-01T19:03:38.141Z,2022-10-03T09:26:20Z,3811792195,56,Right,3811792197,140,90.4,3811792203,213,0.6,3817123171,178,,3811792199,141,17.9,3811792201,212,11.0,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949173,10,43,1,0,46,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2022-10-01T19:03:40.999Z,2022-10-01T19:05:43Z,3811801925,144,45,3811792299,56,Back,3811792327,233,16,3811792301,285,0,,,,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949167,16,43,1,0,46,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-10-01T19:03:40.999Z,2022-10-01T19:05:45Z,3811792273,286,0,3811792271,56,Right,3811802021,144,3,,,,,,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949185,17,1,1,0,47,6hsriqr3ybvyg94w2k19oal50,1,91.2,9.8,2022-10-01T19:03:41.482Z,2022-10-03T09:27:35Z,3811792343,56,Right,3811792347,141,3.8,3811792345,140,87.7,3817124993,178,,3811792351,213,4.0,3811792349,212,5.5,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949205,18,1,1,0,49,6hsriqr3ybvyg94w2k19oal50,1,88.5,4.7,2022-10-01T19:03:43.595Z,2022-10-03T09:27:43Z,3811792439,213,1.4,3811792431,56,Right,3811792435,141,15.6,3811792437,212,7.5,3817125155,178,,3811792433,140,89.7,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466976463,1296,83,1,0,50,4tic29sox7m39fy1ztgv0jsiq,1,12.3,86.1,2022-10-01T19:03:44.394Z,2022-10-03T11:10:49Z,3817264911,399,511528,,,,,,,,,,,,,,,,,,,,,,c7n2b2gq381k0o0jizqueii5m,M. Kjølø,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949227,19,1,1,0,50,6hsriqr3ybvyg94w2k19oal50,0,87.3,11.4,2022-10-01T19:03:44.406Z,2022-10-03T09:27:46Z,3811792555,141,19.2,3811792557,212,7.6,3811792553,140,92.5,3817125247,178,,3811792559,213,0.8,3811792551,56,Right,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466976493,1297,43,1,0,51,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2022-10-01T19:03:46.116Z,2022-10-03T11:11:17Z,3817265117,233,1037,3817265779,144,67,,,,,,,,,,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466976491,1037,43,1,0,51,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-10-01T19:03:46.117Z,2022-10-03T11:11:17Z,3817265137,233,1297,3817265757,144,67,,,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466976575,1298,67,1,0,51,4tic29sox7m39fy1ztgv0jsiq,1,8.1,79.7,2022-10-01T19:03:46.141Z,2022-10-03T12:15:44Z,3817265641,233,1038,,,,,,,,,,,,,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466976569,1038,67,1,0,51,6hsriqr3ybvyg94w2k19oal50,0,91.9,20.3,2022-10-01T19:03:46.142Z,2022-10-03T11:11:15Z,3817265661,233,1298,,,,,,,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949289,11,12,1,0,51,4tic29sox7m39fy1ztgv0jsiq,1,7.8,77.3,2022-10-01T19:03:46.173Z,2022-10-03T12:15:44Z,3817125421,178,,3811792899,212,26.4,3811792901,213,5.9,3811792893,56,Back,3811792895,140,31.5,3811792897,141,64.3,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949303,21,1,1,0,55,6hsriqr3ybvyg94w2k19oal50,1,65.8,39.6,2022-10-01T19:03:49.358Z,2022-10-03T09:27:56Z,3811792985,213,3.6,3811792977,56,Center,3811792983,212,12.0,3817125561,178,,3811792979,140,55.8,3811792981,141,31.0,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949339,22,1,1,0,56,6hsriqr3ybvyg94w2k19oal50,1,57.4,28.7,2022-10-01T19:03:50.566Z,2022-10-03T09:28:00Z,3811793191,56,Right,3811793199,213,5.3,3817125759,178,,3811793193,140,63.1,3811793195,141,14.7,3811793197,212,11.2,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949281,20,43,1,0,56,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-10-01T19:03:51.015Z,2022-10-02T14:17:51Z,3814793281,144,49,,,,,,,,,,,,,,,,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949377,23,1,1,0,59,6hsriqr3ybvyg94w2k19oal50,0,61.4,19.8,2022-10-01T19:03:53.281Z,2022-10-03T09:28:07Z,3811793347,56,Center,3817125975,178,,3811793357,1,,3811793355,213,0.1,3811793353,212,42.0,3811793351,141,25.3,3811793349,140,100.0,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949361,12,5,1,1,1,4tic29sox7m39fy1ztgv0jsiq,1,-1.2,75.8,2022-10-01T19:03:56.179Z,2022-10-03T09:28:14Z,3811793287,56,Back,3811793289,346,,3811793417,233,24,,,,,,,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949381,24,5,1,1,1,6hsriqr3ybvyg94w2k19oal50,0,101.2,24.2,2022-10-01T19:03:56.179Z,2022-10-03T09:28:13Z,3811793369,346,,3811793435,233,12,3811793367,56,Center,,,,,,,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949641,13,1,1,1,17,4tic29sox7m39fy1ztgv0jsiq,1,2.2,54.4,2022-10-01T19:04:12.093Z,2022-10-03T09:28:18Z,3811794947,212,32.0,3811794945,141,91.6,3811794943,140,20.8,3811794971,189,,3811794953,237,,3811794949,213,0.9,3811794941,56,Back,3811794939,124,,5g0q7azk54eryl8vcgyb2oj4l,P. Tytoń,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949673,14,1,1,1,21,4tic29sox7m39fy1ztgv0jsiq,1,22,90.2,2022-10-01T19:04:15.734Z,2022-10-03T09:28:24Z,3811795115,140,55.5,3811795117,141,51.6,3811795113,56,Center,3817126609,178,,3811795121,213,5.6,3811795119,212,43.9,3811795123,1,,3811795111,155,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949681,15,44,1,1,23,4tic29sox7m39fy1ztgv0jsiq,1,55.5,50.8,2022-10-01T19:04:17.758Z,2022-10-03T10:42:27Z,3811795159,56,Center,3811795161,286,,3811795191,233,25,,,,,,,,,,,,,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949677,25,44,1,1,23,6hsriqr3ybvyg94w2k19oal50,0,44.5,49.2,2022-10-01T19:04:17.759Z,2022-10-03T09:28:38Z,3811795131,56,Back,3811795133,285,,3811795211,233,15,,,,,,,,,,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949697,16,1,1,1,23,4tic29sox7m39fy1ztgv0jsiq,0,55.3,51,2022-10-01T19:04:17.862Z,2022-10-03T10:42:28Z,3811795253,212,14.4,3811795243,3,,3811795249,140,69.0,3811795251,141,49.0,3811795255,213,6.2,3811795245,168,,3811795247,56,Center,3817127301,388,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949693,26,49,1,1,25,6hsriqr3ybvyg94w2k19oal50,1,35.1,50.4,2022-10-01T19:04:19.788Z,2022-10-03T09:29:12Z,,,,,,,,,,,,,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949737,17,45,1,1,28,4tic29sox7m39fy1ztgv0jsiq,0,57.8,35.9,2022-10-01T19:04:22.920Z,2022-10-03T09:29:37Z,3811795423,56,Center,3811795559,233,27,3811795425,285,,,,,,,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949743,27,3,1,1,28,6hsriqr3ybvyg94w2k19oal50,1,42.2,64.1,2022-10-01T19:04:22.920Z,2022-10-03T09:29:37Z,3817128749,178,,3811795541,233,17,3811795491,56,Back,3814802635,464,,3811795493,286,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949747,28,3,1,1,30,6hsriqr3ybvyg94w2k19oal50,0,48.8,65.1,2022-10-01T19:04:24.222Z,2022-10-03T09:29:46Z,3817129025,178,,3811795611,233,18,3811795509,286,,3811795507,56,Back,3814803455,465,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949753,18,7,1,1,30,4tic29sox7m39fy1ztgv0jsiq,0,51.2,34.9,2022-10-01T19:04:24.255Z,2022-10-03T09:30:45Z,3811795601,233,28,3817129519,178,,3814803771,385,,3811795537,285,,3811795535,56,Center,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949773,29,61,1,1,31,6hsriqr3ybvyg94w2k19oal50,0,47.4,67.2,2022-10-01T19:04:25.214Z,2022-10-03T09:31:08Z,3811795617,56,Back,3817131369,178,,,,,,,,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949779,19,49,1,1,31,4tic29sox7m39fy1ztgv0jsiq,1,53.7,31.6,2022-10-01T19:04:25.909Z,2022-10-03T09:31:21Z,,,,,,,,,,,,,,,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949781,20,1,1,1,31,4tic29sox7m39fy1ztgv0jsiq,0,54.6,31.8,2022-10-01T19:04:26.143Z,2022-10-03T09:31:31Z,3811795661,213,0.5,3811795653,56,Center,3811795655,140,59.5,3811795657,141,35.5,3811795659,212,5.7,3817132119,178,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465949809,30,61,1,1,32,6hsriqr3ybvyg94w2k19oal50,1,45,64.3,2022-10-01T19:04:26.516Z,2022-10-03T09:31:41Z,3811795811,56,Back,3817132437,178,,,,,,,,,,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
