id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/14/value,qualifier/17/value
2452292525,85,1,1,13,45,ccpscwdcm65czscrun048ecn5,1,41.2,19.6,2022-08-28T10:33:18.636Z,2022-08-30T19:14:55Z,3739231017,140,31.8,3739231015,56,Back,3739231021,212,12.7,3739231023,213,2.5,3745424137,178,,3739231019,141,31.4,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452292541,86,1,1,13,47,ccpscwdcm65czscrun048ecn5,1,31.8,31.4,2022-08-28T10:33:21.062Z,2022-08-30T19:15:00Z,3745426615,178,,3739231099,141,69.5,3739231103,212,25.9,3739231105,213,1.6,3739231095,140,31.7,3739231091,56,Back,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452292573,87,1,1,13,50,ccpscwdcm65czscrun048ecn5,1,31.7,69.5,2022-08-28T10:33:23.842Z,2022-08-30T19:15:05Z,3739231253,56,Back,3739231261,213,4.7,3739231259,212,25.3,3745427797,178,,3739231257,141,32.3,3739231255,140,32.0,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452292641,88,1,1,13,57,ccpscwdcm65czscrun048ecn5,1,37.8,18.5,2022-08-28T10:33:30.794Z,2022-08-30T19:15:09Z,3739231607,56,Center,3739231615,213,0.1,3739231611,141,22.7,3739231609,140,62.0,3739231613,212,25.6,3745428595,178,,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452292651,89,1,1,13,58,ccpscwdcm65czscrun048ecn5,0,62,22.7,2022-08-28T10:33:31.629Z,2022-08-30T19:15:18Z,3739231651,212,16.8,3739231643,155,,3739231655,213,4.9,3739231649,141,0.0,3739231647,140,64.7,3745430613,178,,3739231645,56,Right,,,,4octqavtgpv5u1rnpss898nah,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452292653,90,5,1,14,0,ccpscwdcm65czscrun048ecn5,0,67.9,-1.6,2022-08-28T10:33:34.108Z,2022-08-30T19:15:24Z,3739231663,56,Right,3739231665,347,,3739231753,233,135,,,,,,,,,,,,,,,,4octqavtgpv5u1rnpss898nah,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452292667,135,5,1,14,0,d0zdg647gvgc95xdtk1vpbkys,1,32.1,101.6,2022-08-28T10:33:34.108Z,2022-08-30T19:15:23Z,3739231745,233,90,3739231723,56,Back,3739231725,347,,,,,,,,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452292707,136,1,1,14,3,d0zdg647gvgc95xdtk1vpbkys,1,28.9,100,2022-08-28T10:33:37.105Z,2022-08-30T19:15:28Z,3739231881,56,Back,3739231885,141,94.7,3739231887,212,13.5,3739231889,213,5.9,3739231883,140,41.0,3739231879,107,,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452292715,137,1,1,14,4,d0zdg647gvgc95xdtk1vpbkys,0,41.5,93.2,2022-08-28T10:33:38.436Z,2022-08-30T19:15:35Z,3739231943,56,Back,3739232101,168,,3739231949,212,7.5,3739231947,141,87.2,3739231953,213,5.7,3745434035,178,,3739231945,140,47.5,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452292729,91,49,1,14,5,ccpscwdcm65czscrun048ecn5,1,52.6,15.5,2022-08-28T10:33:39.472Z,2022-08-30T19:15:44Z,,,,,,,,,,,,,,,,,,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452292747,92,1,1,14,6,ccpscwdcm65czscrun048ecn5,1,51.4,11.6,2022-08-28T10:33:40.360Z,2022-08-30T19:15:47Z,3739232129,140,36.2,3739232133,212,24.6,3739232135,213,2.3,3739232131,141,39.2,3745436221,178,,3739232127,56,Back,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452292813,93,1,1,14,10,ccpscwdcm65czscrun048ecn5,1,33.5,34.7,2022-08-28T10:33:43.707Z,2022-08-30T19:15:51Z,3745436847,178,,3739232439,56,Back,3739232453,213,2.8,3739232441,140,12.6,3739232445,141,46.7,3739232449,212,23.4,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452292835,94,1,1,14,15,ccpscwdcm65czscrun048ecn5,1,15,48.2,2022-08-28T10:33:49.107Z,2022-08-30T19:15:54Z,3739232581,141,71.4,3739232577,56,Back,3739232585,212,16.6,3745437511,178,,3739232587,213,1.3,3739232579,140,19.9,,,,,,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452292863,95,1,1,14,18,ccpscwdcm65czscrun048ecn5,1,20.9,72.5,2022-08-28T10:33:51.871Z,2022-08-30T19:15:57Z,3739232713,56,Back,3739232719,212,22.2,3739232717,141,46.4,3745438123,178,,3739232721,213,4.1,3739232715,140,8.2,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452292903,96,1,1,14,20,ccpscwdcm65czscrun048ecn5,1,8.2,46.4,2022-08-28T10:33:53.857Z,2022-08-30T19:15:59Z,3745438613,178,,3739232913,213,5.5,3739232909,141,26.5,3739232911,212,19.4,3739232907,140,21.5,3739232905,56,Back,,,,,,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452292929,97,1,1,14,23,ccpscwdcm65czscrun048ecn5,1,24.3,26.6,2022-08-28T10:33:57.129Z,2022-08-30T19:16:04Z,3739233091,212,28.0,3745439381,178,,3739233089,141,65.0,3739233087,140,14.8,3739233085,56,Back,3739233093,213,1.9,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452292957,98,1,1,14,29,ccpscwdcm65czscrun048ecn5,1,21.4,64.2,2022-08-28T10:34:02.579Z,2022-08-30T19:16:07Z,3745439887,178,,3739233231,140,31.3,3739233235,212,10.4,3739233237,213,6.2,3739233229,56,Back,3739233233,141,62.7,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452292987,99,1,1,14,32,ccpscwdcm65czscrun048ecn5,1,28.3,56.1,2022-08-28T10:34:05.926Z,2022-08-30T19:16:16Z,3739233371,140,31.1,3739233375,212,22.1,3745441591,178,,3739233379,213,4.8,3739233369,56,Back,3739233373,141,23.9,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293015,100,1,1,14,35,ccpscwdcm65czscrun048ecn5,0,32.8,17.5,2022-08-28T10:34:09.392Z,2022-08-30T19:16:22Z,3745442579,178,,3739233497,141,21.1,3739233493,56,Right,3739233501,213,0.1,3739233495,140,68.7,3739233503,1,,3739233499,212,37.8,3739233491,155,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293017,138,49,1,14,38,d0zdg647gvgc95xdtk1vpbkys,1,25.6,86.2,2022-08-28T10:34:11.718Z,2022-08-31T06:10:15Z,,,,,,,,,,,,,,,,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293051,139,1,1,14,38,d0zdg647gvgc95xdtk1vpbkys,1,25.6,86.2,2022-08-28T10:34:11.750Z,2022-08-31T06:07:46Z,3739233631,140,40.1,3745445855,178,,3739233635,212,17.1,3739233637,213,0.5,3739233627,155,,3739233629,56,Back,3739233633,141,97.8,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293057,140,61,1,14,41,d0zdg647gvgc95xdtk1vpbkys,0,41.1,97.1,2022-08-28T10:34:14.775Z,2022-08-31T06:10:47Z,3745447411,178,,3739233661,56,Back,,,,,,,,,,,,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293091,101,5,1,14,42,ccpscwdcm65czscrun048ecn5,1,57.2,-2,2022-08-28T10:34:16.425Z,2022-08-31T06:07:10Z,3739233823,56,Right,3739233847,233,141,3739233825,347,,,,,,,,,,,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293061,141,5,1,14,42,d0zdg647gvgc95xdtk1vpbkys,0,42.8,102,2022-08-28T10:34:16.425Z,2022-08-31T06:07:10Z,3739233685,347,,3739233871,233,101,3739233683,56,Back,,,,,,,,,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293151,102,1,1,14,44,ccpscwdcm65czscrun048ecn5,1,53.7,0,2022-08-28T10:34:18.427Z,2022-08-31T06:07:14Z,3739234155,107,,3739234163,212,5.2,3739234157,56,Right,3739234159,140,53.8,3739234161,141,6.1,3739234165,213,1.6,,,,,,,4octqavtgpv5u1rnpss898nah,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293201,103,1,1,14,51,ccpscwdcm65czscrun048ecn5,1,54.3,28.7,2022-08-28T10:34:24.810Z,2022-08-30T19:17:03Z,3739234387,140,37.6,3739234385,56,Back,3739234393,213,2.4,3739234391,212,24.1,3745449495,178,,3739234389,141,53.0,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293237,104,1,1,14,55,ccpscwdcm65czscrun048ecn5,1,37.7,55.4,2022-08-28T10:34:29.389Z,2022-08-30T19:17:06Z,3739234545,141,50.1,3739234541,56,Back,3739234547,212,9.0,3739234549,213,5.9,3739234543,140,45.6,3745449981,178,,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293273,105,1,1,14,59,ccpscwdcm65czscrun048ecn5,1,45.6,50.1,2022-08-28T10:34:32.991Z,2022-08-30T19:17:10Z,3739234753,56,Center,3739234761,213,5.8,3739234759,212,11.5,3739234757,141,42.4,3739234755,140,55.4,3745450637,178,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293293,106,1,1,15,0,ccpscwdcm65czscrun048ecn5,1,55.4,42.4,2022-08-28T10:34:34.141Z,2022-08-30T18:57:21Z,3739234857,212,17.8,3739234849,56,Back,3739234851,140,43.4,3739234861,213,3.9,3739234853,141,23.9,3745254297,178,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293309,107,1,1,15,3,ccpscwdcm65czscrun048ecn5,1,43.4,23.9,2022-08-28T10:34:36.645Z,2022-08-30T18:57:28Z,3739234979,141,4.6,3745255059,178,,3739234983,213,5.6,3739234975,56,Right,3739234981,212,21.1,3739234977,140,59.1,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293317,108,1,1,15,7,ccpscwdcm65czscrun048ecn5,1,63,5.5,2022-08-28T10:34:40.684Z,2022-08-30T19:00:06Z,3739235017,140,62.0,3739235021,212,5.1,3739235015,56,Right,3745275109,178,,3739235023,213,1.8,3739235019,141,12.8,,,,,,,6gabdz53gxhyp8dv6x5the4t1,H. ter Avest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293321,109,1,1,15,7,ccpscwdcm65czscrun048ecn5,0,62,12.8,2022-08-28T10:34:41.373Z,2022-08-30T19:00:11Z,3739235039,56,Right,3745275765,178,,3739235043,141,13.0,3739235047,213,0.1,3739235045,212,2.6,3739235041,140,64.5,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293323,144,61,1,15,8,d0zdg647gvgc95xdtk1vpbkys,1,33.5,79.4,2022-08-28T10:34:41.554Z,2022-08-30T19:00:17Z,3739235051,56,Back,3745276349,178,,,,,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293335,145,49,1,15,10,d0zdg647gvgc95xdtk1vpbkys,1,20.6,82.3,2022-08-28T10:34:44.239Z,2022-08-30T19:00:23Z,,,,,,,,,,,,,,,,,,,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293361,146,1,1,15,10,d0zdg647gvgc95xdtk1vpbkys,1,18.7,82.6,2022-08-28T10:34:44.255Z,2022-08-30T19:00:29Z,3739235253,212,16.4,3739235247,56,Back,3745278003,178,,3739235249,140,6.3,3739235255,213,3.8,3739235251,141,67.9,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293389,150,1,1,15,11,d0zdg647gvgc95xdtk1vpbkys,0,7,67.2,2022-08-28T10:34:45.471Z,2022-08-30T19:00:35Z,3745278957,178,,3739235389,1,,3739235383,141,66.4,3739235379,56,Back,3739235377,157,,3739235381,140,44.7,3739235385,212,39.6,3739235387,213,6.3,7w5ivtmbqzi4hfte330r1a505,R. Pasveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293391,151,44,1,15,15,d0zdg647gvgc95xdtk1vpbkys,1,45.2,70.5,2022-08-28T10:34:48.627Z,2022-08-30T21:14:05Z,3739235395,285,,3739235513,233,110,3739235393,56,Back,,,,,,,,,,,,,,,,9c2i7ddl2uh7kuhwq62klkyui,B. Brobbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293405,110,44,1,15,15,ccpscwdcm65czscrun048ecn5,0,54.8,29.5,2022-08-28T10:34:48.628Z,2022-08-30T19:00:43Z,3739235439,56,Center,3739235481,233,151,3739235441,286,,,,,,,,,,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293823,158,1,1,15,15,d0zdg647gvgc95xdtk1vpbkys,0,47.8,67.9,2022-08-28T10:34:48.721Z,2022-08-30T21:14:05Z,3745281327,388,,3739237641,140,46.4,3739237645,212,1.5,3739237647,213,2.9,3739237639,56,Back,3739237637,3,,3739237643,141,68.5,,,,9c2i7ddl2uh7kuhwq62klkyui,B. Brobbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293409,111,61,1,15,15,ccpscwdcm65czscrun048ecn5,1,54.2,25.4,2022-08-28T10:34:48.807Z,2022-08-30T19:00:58Z,3745282137,388,,3739235457,56,Center,3745282135,21,,,,,,,,,,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293437,152,50,1,15,20,d0zdg647gvgc95xdtk1vpbkys,1,61,90.8,2022-08-28T10:34:53.839Z,2022-08-30T19:01:15Z,3739235607,56,Left,3739235775,233,112,3739235609,286,,,,,,,,,,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293461,112,7,1,15,20,ccpscwdcm65czscrun048ecn5,1,39,9.2,2022-08-28T10:34:54.125Z,2022-08-30T19:01:22Z,3745285181,178,,3740360305,383,,3739235737,56,Back,3739235739,285,,3739235753,233,152,,,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293465,113,49,1,15,21,ccpscwdcm65czscrun048ecn5,1,33.7,4.3,2022-08-28T10:34:54.659Z,2022-08-30T19:01:29Z,,,,,,,,,,,,,,,,,,,,,,,,,6gabdz53gxhyp8dv6x5the4t1,H. ter Avest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293491,114,1,1,15,21,ccpscwdcm65czscrun048ecn5,1,34,5.6,2022-08-28T10:34:54.773Z,2022-08-30T19:01:33Z,3745286389,178,,3739235843,213,0.1,3739235835,56,Back,3739235839,141,6.6,3739235841,212,7.4,3739235837,140,41.0,,,,,,,6gabdz53gxhyp8dv6x5the4t1,H. ter Avest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452314657,360,1,1,15,21,ccpscwdcm65czscrun048ecn5,0,41.9,9.8,2022-08-28T10:34:55.037Z,2022-08-30T19:01:39Z,3745287197,178,,3739346469,212,12.7,3739346463,56,Right,3739346471,213,6.2,3739346465,140,54.0,3739346461,168,,3739346467,141,9.1,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293493,153,1,1,15,23,d0zdg647gvgc95xdtk1vpbkys,0,39.1,89.4,2022-08-28T10:34:56.541Z,2022-08-30T19:01:44Z,3739235861,140,38.8,3739235865,212,8.6,3739235867,213,1.6,3739235859,56,Back,3745287901,178,,3739235869,1,,3739235857,157,,3739235863,141,100.0,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293547,115,5,1,15,23,ccpscwdcm65czscrun048ecn5,1,59.3,-2,2022-08-28T10:34:56.995Z,2022-08-30T19:01:49Z,3739236181,233,154,3739236159,347,,3739236157,56,Right,,,,,,,,,,,,,,,,6gabdz53gxhyp8dv6x5the4t1,H. ter Avest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293497,154,5,1,15,23,d0zdg647gvgc95xdtk1vpbkys,0,40.7,102,2022-08-28T10:34:56.995Z,2022-08-30T19:01:49Z,3739236191,233,115,3739235887,347,,3739235885,56,Back,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293575,116,1,1,15,33,ccpscwdcm65czscrun048ecn5,1,55.7,0,2022-08-28T10:35:07.239Z,2022-08-30T19:01:55Z,3739236289,212,9.8,3739236291,213,0.9,3739236283,56,Right,3739236285,140,61.5,3739236281,107,,3739236287,141,9.5,,,,,,,6gabdz53gxhyp8dv6x5the4t1,H. ter Avest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293597,117,1,1,15,34,ccpscwdcm65czscrun048ecn5,1,61.5,9.5,2022-08-28T10:35:07.955Z,2022-08-30T19:02:01Z,3739236393,56,Right,3739236397,141,7.3,3739236399,212,5.5,3739236395,140,66.5,3739236401,213,6.0,3745290153,178,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293603,118,1,1,15,36,ccpscwdcm65czscrun048ecn5,1,66.5,7.3,2022-08-28T10:35:09.609Z,2022-08-30T19:02:09Z,3739236453,140,62.0,3739236459,213,3.0,3745291151,178,,3739236457,212,4.8,3739236451,56,Right,3739236455,141,8.5,,,,,,,4octqavtgpv5u1rnpss898nah,M. Sylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293611,119,1,1,15,36,ccpscwdcm65czscrun048ecn5,1,62,8.5,2022-08-28T10:35:10.207Z,2022-08-30T19:02:13Z,3739236517,141,11.3,3739236515,140,65.0,3739236521,213,0.5,3739236513,56,Right,3745291699,178,,3739236519,212,3.7,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293617,120,1,1,15,37,ccpscwdcm65czscrun048ecn5,1,65,11.3,2022-08-28T10:35:11.214Z,2022-08-30T19:02:19Z,3739236557,212,3.9,3739236553,140,63.7,3739236555,141,16.7,3745292579,178,,3739236559,213,1.9,3739236551,56,Right,,,,,,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293657,121,1,1,15,38,ccpscwdcm65czscrun048ecn5,0,63.7,16.7,2022-08-28T10:35:11.908Z,2022-08-30T19:02:24Z,3739236745,141,23.2,3739236741,56,Center,3745293339,178,,3739236747,212,6.2,3739236749,213,0.8,3739236743,140,67.9,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453573013,1096,67,1,15,39,d0zdg647gvgc95xdtk1vpbkys,1,30.4,74.4,2022-08-28T10:35:12.816Z,2022-08-30T21:14:05Z,3746050415,233,854,,,,,,,,,,,,,,,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453572993,854,67,1,15,39,ccpscwdcm65czscrun048ecn5,0,69.6,25.6,2022-08-28T10:35:12.817Z,2022-08-30T20:35:31Z,3746050447,233,1096,,,,,,,,,,,,,,,,,,,,,,6mjm5cwe46jhi3wwpf1icf65l,D. Redan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293653,155,8,1,15,39,d0zdg647gvgc95xdtk1vpbkys,1,29.3,75,2022-08-28T10:35:12.856Z,2022-08-30T21:14:06Z,3740363115,385,,3739236725,56,Back,3745294425,178,,,,,,,,,,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293713,122,5,1,15,40,ccpscwdcm65czscrun048ecn5,1,68.8,-1.5,2022-08-28T10:35:14.358Z,2022-08-30T19:02:37Z,3739237079,56,Right,3739237099,233,156,3739237081,347,,,,,,,,,,,,,,,,,6mjm5cwe46jhi3wwpf1icf65l,D. Redan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293663,156,5,1,15,40,d0zdg647gvgc95xdtk1vpbkys,0,31.2,101.5,2022-08-28T10:35:14.358Z,2022-08-30T19:02:37Z,3739237115,233,122,3739236783,347,,3739236781,56,Back,,,,,,,,,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293737,123,1,1,15,49,ccpscwdcm65czscrun048ecn5,1,67.1,0,2022-08-28T10:35:23.272Z,2022-08-30T19:02:41Z,3739237203,212,6.0,3739237197,56,Right,3739237195,107,,3739237201,141,7.4,3739237205,213,1.6,3739237199,140,67.0,,,,,,,6gabdz53gxhyp8dv6x5the4t1,H. ter Avest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293749,124,1,1,15,50,ccpscwdcm65czscrun048ecn5,0,67,6.8,2022-08-28T10:35:24.121Z,2022-08-30T19:02:46Z,3739237283,212,8.4,3745297207,178,,3739237279,140,72.8,3739237285,213,5.5,3739237277,56,Right,3739237281,141,0.0,,,,,,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293753,125,5,1,15,52,ccpscwdcm65czscrun048ecn5,0,74.6,-1.6,2022-08-28T10:35:25.610Z,2022-08-30T19:02:52Z,3739237515,233,157,3739237295,347,,3739237293,56,Right,,,,,,,,,,,,,,,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293795,157,5,1,15,52,d0zdg647gvgc95xdtk1vpbkys,1,25.4,101.6,2022-08-28T10:35:25.610Z,2022-08-30T19:02:52Z,3739237497,347,,3739237495,56,Back,3739237499,233,125,,,,,,,,,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452293943,159,1,1,16,10,d0zdg647gvgc95xdtk1vpbkys,1,24.3,100,2022-08-28T10:35:43.704Z,2022-08-30T19:02:56Z,3739238267,141,83.6,3739238261,107,,3739238271,213,5.5,3739238265,140,35.4,3739238263,56,Back,3739238269,212,16.9,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
