id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,keyPass,qualifier/10/value,qualifier/14/value,qualifier/18/value,qualifier/15/value
2445525435,253,1,1,27,36,24fvcruwqrqvqa3aonf8c3zuy,1,65.2,87.3,2022-08-13T17:15:37.150Z,2022-08-15T04:36:38Z,3703221881,212,19.5,3703221883,213,3.8,3708950435,178,,3703221879,141,69.2,3703221875,56,Center,3703221877,140,50.8,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445525473,254,1,1,27,39,24fvcruwqrqvqa3aonf8c3zuy,1,55.4,71.1,2022-08-13T17:15:40.577Z,2022-08-15T04:36:42Z,3703222037,212,15.6,3703222033,140,63.2,3703222031,56,Left,3703222035,141,90.6,3703222039,213,1.0,3708950529,178,,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445525485,255,1,1,27,42,24fvcruwqrqvqa3aonf8c3zuy,0,63.1,90.5,2022-08-13T17:15:43.150Z,2022-08-15T04:36:46Z,3708950621,178,,3703222123,213,5.5,3703222121,212,12.5,3703222119,141,77.0,3703222115,140,71.2,3703222113,56,Center,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445525503,205,8,1,27,43,b79uipsy57y1jqpy07h4i5ovk,1,30.8,16.7,2022-08-13T17:15:44.001Z,2022-08-15T04:36:52Z,3708950689,178,,3703222177,56,Back,3704215563,383,,,,,,,,,,,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445525513,206,49,1,27,43,b79uipsy57y1jqpy07h4i5ovk,1,30.8,17,2022-08-13T17:15:44.011Z,2022-08-15T04:37:14Z,,,,,,,,,,,,,,,,,,,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445525567,207,1,1,27,44,b79uipsy57y1jqpy07h4i5ovk,0,31.7,16.5,2022-08-13T17:15:45.085Z,2022-08-15T04:37:08Z,3708950841,178,,3703222505,141,26.4,3703222509,213,0.1,3703222499,155,,3703222511,1,,3703222507,212,52.0,3703222501,56,Center,3703222503,140,80.8,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445525579,256,49,1,27,48,24fvcruwqrqvqa3aonf8c3zuy,1,18.9,72.3,2022-08-13T17:15:49.195Z,2022-08-15T04:37:20Z,,,,,,,,,,,,,,,,,,,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445525663,257,1,1,27,48,24fvcruwqrqvqa3aonf8c3zuy,1,19,72,2022-08-13T17:15:49.214Z,2022-08-15T04:37:26Z,3703223037,212,21.3,3708950999,178,,3703223033,140,4.1,3703223031,56,Back,3703223039,213,3.9,3703223035,141,50.7,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445525695,258,1,1,27,54,24fvcruwqrqvqa3aonf8c3zuy,1,7.6,55.7,2022-08-13T17:15:55.372Z,2022-08-15T04:37:30Z,3708951059,178,,3703223267,213,0.9,3703223261,140,15.2,3703223263,141,70.1,3703223265,212,12.6,3703223259,56,Back,,,,,,,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445525723,259,1,1,27,57,24fvcruwqrqvqa3aonf8c3zuy,1,15.2,70.1,2022-08-13T17:15:58.602Z,2022-08-15T04:37:35Z,3703223387,212,9.7,3708951105,178,,3703223383,140,24.2,3703223381,56,Back,3703223389,213,6.1,3703223385,141,67.1,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445525815,260,1,1,28,0,24fvcruwqrqvqa3aonf8c3zuy,1,24.2,67.1,2022-08-13T17:16:01.061Z,2022-08-15T04:37:42Z,3703224015,212,26.4,3703224013,141,28.3,3703224011,140,25.5,3703224017,213,4.8,3708951173,178,,3703224009,56,Back,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445525879,261,1,1,28,6,24fvcruwqrqvqa3aonf8c3zuy,1,32.6,24.5,2022-08-13T17:16:07.548Z,2022-08-15T04:37:51Z,3703224321,56,Back,3708951261,178,,3703224323,140,35.2,3703224327,212,8.0,3703224329,213,1.2,3703224325,141,35.6,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445525893,262,1,1,28,12,24fvcruwqrqvqa3aonf8c3zuy,1,39.9,28.1,2022-08-13T17:16:13.298Z,2022-08-15T04:37:58Z,3703224385,56,Back,3708951313,178,,3703224389,141,17.3,3703224393,213,3.9,3703224391,212,10.9,3703224387,140,32.2,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445525935,263,1,1,28,13,24fvcruwqrqvqa3aonf8c3zuy,1,33.3,19.3,2022-08-13T17:16:14.522Z,2022-08-15T04:38:01Z,3703224607,212,16.6,3703224601,56,Back,3703224603,140,30.7,3703224609,213,1.7,3703224605,141,43.4,3708951345,178,,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445525983,264,1,1,28,16,24fvcruwqrqvqa3aonf8c3zuy,1,32.7,45.4,2022-08-13T17:16:17.538Z,2022-08-15T04:38:03Z,3703224831,213,1.2,3703224825,140,39.8,3703224829,212,21.2,3703224823,56,Back,3708951359,178,,3703224827,141,74.6,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445526029,265,1,1,28,18,24fvcruwqrqvqa3aonf8c3zuy,1,39.6,73.8,2022-08-13T17:16:19.795Z,2022-08-15T04:38:07Z,3703225077,56,Back,3703225085,213,4.4,3708951401,178,,3703225079,140,34.6,3703225081,141,52.4,3703225083,212,15.5,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445526063,266,1,1,28,22,24fvcruwqrqvqa3aonf8c3zuy,1,34.8,48.1,2022-08-13T17:16:22.891Z,2022-08-15T04:38:10Z,3703225283,212,11.9,3703225281,141,35.3,3703225279,140,42.5,3703225285,213,5.5,3703225277,56,Back,3708951435,178,,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445526169,267,1,1,28,25,24fvcruwqrqvqa3aonf8c3zuy,1,46.6,44.5,2022-08-13T17:16:26.084Z,2022-08-15T04:38:12Z,3703225897,1,,3708951467,178,,3703225893,212,57.9,3703225887,56,Center,3703225891,141,72.9,3703225895,213,0.3,3703225889,140,98.6,3703225885,155,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445526171,268,61,1,28,30,24fvcruwqrqvqa3aonf8c3zuy,0,98.6,72.9,2022-08-13T17:16:30.903Z,2022-08-15T04:38:17Z,3703225905,56,Center,3708951495,178,,,,,,,,,,,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445526167,208,5,1,28,30,b79uipsy57y1jqpy07h4i5ovk,1,-1.2,27,2022-08-13T17:16:31.663Z,2022-08-15T04:38:20Z,3703225985,233,269,3703225879,56,Back,3703225881,346,,,,,,,,,,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445526177,269,5,1,28,30,24fvcruwqrqvqa3aonf8c3zuy,0,101.2,73,2022-08-13T17:16:31.663Z,2022-08-15T04:38:19Z,3703226033,233,208,3703225939,56,Center,3703225941,346,,,,,,,,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445526591,209,1,1,28,49,b79uipsy57y1jqpy07h4i5ovk,1,3.8,49,2022-08-13T17:16:50.229Z,2022-08-15T04:38:25Z,3703228045,237,,3703228037,141,38.5,3703228033,56,Back,3703228031,124,,3703228039,212,27.3,3703228035,140,28.9,3703246933,189,,3703228041,213,6.0,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445526625,210,1,1,28,51,b79uipsy57y1jqpy07h4i5ovk,1,25.8,37.5,2022-08-13T17:16:52.719Z,2022-08-15T04:38:31Z,3703228219,56,Back,3703228227,213,1.0,3703228223,141,65.8,3703228221,140,37.6,3703228225,212,22.9,3708951607,178,,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445526653,211,1,1,28,54,b79uipsy57y1jqpy07h4i5ovk,1,53.7,73,2022-08-13T17:16:55.467Z,2022-08-15T04:38:41Z,3703228377,141,94.7,3703228373,56,Left,3703228375,140,54.9,3703228379,212,14.8,3703228381,213,1.5,3708951687,178,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445526669,212,1,1,28,57,b79uipsy57y1jqpy07h4i5ovk,1,54.9,94.7,2022-08-13T17:16:58.781Z,2022-08-15T04:38:45Z,3703228475,213,4.1,3703228471,141,76.1,3708951711,178,,3703228469,140,46.4,3703228473,212,15.5,3703228467,56,Back,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445526715,213,1,1,29,0,b79uipsy57y1jqpy07h4i5ovk,1,46.4,76.1,2022-08-13T17:17:01.083Z,2022-08-15T04:38:48Z,3703228689,56,Back,3703228695,212,12.8,3703228691,140,48.4,3708951751,178,,3703228693,141,57.6,3703228697,213,4.9,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445526787,214,1,1,29,2,b79uipsy57y1jqpy07h4i5ovk,1,55.2,56.6,2022-08-13T17:17:03.103Z,2022-08-15T04:38:51Z,3708951767,178,,3703229101,213,4.5,3703229099,212,5.9,3703229095,140,54.0,3703229093,56,Center,3703229097,141,48.1,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445526811,215,1,1,29,6,b79uipsy57y1jqpy07h4i5ovk,1,53.7,30.9,2022-08-13T17:17:07.239Z,2022-08-15T04:38:54Z,3703229207,140,66.0,3703229213,213,5.3,3703229211,212,21.8,3708951785,178,,3703229205,56,Right,3703229209,141,5.0,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445526831,216,1,1,29,8,b79uipsy57y1jqpy07h4i5ovk,1,66,5,2022-08-13T17:17:09.600Z,2022-08-15T04:38:58Z,3703229319,141,12.5,3703229315,56,Back,3703229323,213,2.9,3708951825,178,,3703229321,212,22.7,3703229317,140,44.9,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445526863,217,1,1,29,11,b79uipsy57y1jqpy07h4i5ovk,1,44.5,13.2,2022-08-13T17:17:12.078Z,2022-08-15T04:39:02Z,3703229469,212,19.5,3708951865,178,,3703229465,140,48.0,3703229471,213,1.4,3703229467,141,41.3,3703229463,56,Back,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445526905,218,1,1,29,12,b79uipsy57y1jqpy07h4i5ovk,1,48,41.3,2022-08-13T17:17:13.167Z,2022-08-15T04:39:05Z,3708951903,178,,3703229767,212,20.4,3703229761,140,65.1,3703229757,56,Center,3703229769,213,5.8,3703229765,141,27.0,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445526915,219,3,1,29,13,b79uipsy57y1jqpy07h4i5ovk,0,64.9,23.3,2022-08-13T17:17:14.696Z,2022-08-15T04:39:14Z,3703230117,233,270,3704394499,465,,3703229821,56,Center,3703229823,286,,3708951983,178,,,,,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445526961,270,7,1,29,14,24fvcruwqrqvqa3aonf8c3zuy,0,35.1,76.7,2022-08-13T17:17:14.954Z,2022-08-15T04:39:20Z,3703230081,56,Back,3703230083,285,,3708952031,178,,3704218687,385,,3703230107,233,219,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445526951,220,50,1,29,14,b79uipsy57y1jqpy07h4i5ovk,1,58.5,26,2022-08-13T17:17:15.408Z,2022-08-15T04:39:31Z,3703364109,233,290,3703364039,286,,3703230027,56,Center,,,,,,,,,,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445527929,290,7,1,29,15,24fvcruwqrqvqa3aonf8c3zuy,1,41.5,74,2022-08-13T17:17:16.033Z,2022-08-15T04:39:35Z,3708952147,178,,3703235361,56,Back,3703364079,233,220,3704218881,384,,3703235363,285,,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445526981,271,49,1,29,15,24fvcruwqrqvqa3aonf8c3zuy,1,39.3,81.5,2022-08-13T17:17:16.823Z,2022-08-15T04:39:40Z,,,,,,,,,,,,,,,,,,,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445526995,272,1,1,29,16,24fvcruwqrqvqa3aonf8c3zuy,1,39.3,81.5,2022-08-13T17:17:17.614Z,2022-08-15T04:39:45Z,3703230249,140,32.1,3703230255,213,3.9,3703230253,212,10.4,3703230247,56,Back,3703230251,141,71.0,3708952239,178,,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445527065,273,1,1,29,17,24fvcruwqrqvqa3aonf8c3zuy,1,33.6,71,2022-08-13T17:17:18.749Z,2022-08-15T04:39:55Z,3703230659,213,6.0,3703230655,141,61.1,3708952333,178,,3703230657,212,27.3,3703230651,56,Center,3703230653,140,58.8,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445527075,274,1,1,29,22,24fvcruwqrqvqa3aonf8c3zuy,1,67.2,62.1,2022-08-13T17:17:23.710Z,2022-08-15T04:40:03Z,3703230731,213,0.8,3703230723,56,Center,3703230729,212,6.1,3703230727,141,68.3,3703230725,140,71.4,3708952407,178,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445527091,275,1,1,29,23,24fvcruwqrqvqa3aonf8c3zuy,1,71.2,71.3,2022-08-13T17:17:24.634Z,2022-08-15T04:40:10Z,3703230825,212,10.9,3703230827,213,3.2,3708952491,178,,3703230819,56,Center,3703230823,141,69.6,3703230821,140,60.9,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445527125,276,1,1,29,27,24fvcruwqrqvqa3aonf8c3zuy,1,65.9,78.6,2022-08-13T17:17:27.894Z,2022-08-15T04:40:17Z,3708952531,178,,3703231021,56,Left,3703231037,213,0.8,3703231025,140,72.0,3703231029,141,88.1,3703231033,212,9.1,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445527141,277,1,1,29,29,24fvcruwqrqvqa3aonf8c3zuy,1,65.7,76.7,2022-08-13T17:17:30.509Z,2022-08-15T04:40:21Z,3703231123,212,9.9,3708952573,178,,3703231121,141,74.0,3703231119,140,56.4,3703231125,213,3.3,3703231117,56,Center,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445527147,278,1,1,29,31,24fvcruwqrqvqa3aonf8c3zuy,1,54.9,73.1,2022-08-13T17:17:32.123Z,2022-08-15T04:40:26Z,3703231149,212,7.7,3703231145,140,58.6,3708952611,178,,3703231147,141,63.3,3703231151,213,5.2,3703231143,56,Center,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445527171,279,1,1,29,32,24fvcruwqrqvqa3aonf8c3zuy,1,58.6,63.3,2022-08-13T17:17:32.853Z,2022-08-15T04:40:29Z,3703231247,140,56.8,3703231253,213,1.9,3703231251,212,5.4,3708952639,178,,3703231249,141,70.7,3703231245,56,Center,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446657807,1572,43,1,29,33,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-08-13T17:17:34.521Z,2022-08-15T10:30:36Z,3709346565,178,0,3709346665,144,82,,,,,,,,,,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445527233,280,1,1,29,33,24fvcruwqrqvqa3aonf8c3zuy,1,56.6,70.8,2022-08-13T17:17:34.532Z,2022-08-15T04:40:32Z,3703231609,140,55.6,3703231617,1,,3703231611,141,14.8,3708952663,178,,3703231613,212,38.1,3703231607,56,Right,3703231615,213,4.7,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445527261,281,1,1,29,37,24fvcruwqrqvqa3aonf8c3zuy,1,58.5,26.8,2022-08-13T17:17:38.461Z,2022-08-15T04:40:36Z,3708952699,178,,3703231765,56,Center,3703231769,141,46.0,3703231771,212,14.6,3703231767,140,52.2,3703231773,213,2.0,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445527293,282,1,1,29,40,24fvcruwqrqvqa3aonf8c3zuy,1,52.5,46.6,2022-08-13T17:17:41.047Z,2022-08-15T04:40:39Z,3708952707,178,,3703231923,56,Back,3703231927,141,73.4,3703231931,213,1.8,3703231929,212,18.8,3703231925,140,48.0,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445527389,283,1,1,29,42,24fvcruwqrqvqa3aonf8c3zuy,1,46.8,74.4,2022-08-13T17:17:43.294Z,2022-08-15T04:40:41Z,3703232421,140,80.6,3703232423,141,96.3,3703232419,56,Left,3703232427,213,0.4,3703232433,1,,3703232413,155,,3708952737,178,,3703232425,212,38.5,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445527467,284,1,1,29,46,24fvcruwqrqvqa3aonf8c3zuy,1,80.6,96.2,2022-08-13T17:17:47.334Z,2022-08-15T04:40:44Z,3703232793,56,Left,3703232797,141,92.7,3703232801,213,3.4,3703232795,140,72.7,3703232799,212,8.6,3708952763,178,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445527519,285,1,1,29,50,24fvcruwqrqvqa3aonf8c3zuy,1,73.8,88.8,2022-08-13T17:17:51.701Z,2022-08-15T04:40:48Z,3703233075,140,70.5,3703233079,212,8.3,3708952809,178,,3703233081,213,4.3,3703233077,141,77.7,3703233073,56,Center,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445527573,286,1,1,29,54,24fvcruwqrqvqa3aonf8c3zuy,1,70,83.1,2022-08-13T17:17:55.301Z,2022-08-15T04:40:51Z,3703233365,212,28.4,3703233369,213,3.2,3703233359,56,Back,3703233363,141,82.1,3708952839,178,,3703233361,140,43.0,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445527641,287,1,1,29,56,24fvcruwqrqvqa3aonf8c3zuy,1,42.4,79.5,2022-08-13T17:17:57.686Z,2022-08-15T04:40:57Z,3703233697,56,Back,3703233705,213,4.5,3703233701,141,30.2,3703233703,212,34.2,3703233699,140,35.9,3703233707,1,,3708952891,178,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445527653,288,1,1,30,0,24fvcruwqrqvqa3aonf8c3zuy,0,37.3,26.2,2022-08-13T17:18:01.246Z,2022-08-15T03:30:32Z,3703233795,141,0.0,3703233799,213,5.8,3708901677,178,,3703233789,155,,3703233797,212,40.2,3703233801,1,,3703233793,140,71.2,3703233791,56,Right,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445527805,221,5,1,30,3,b79uipsy57y1jqpy07h4i5ovk,1,30.5,101.1,2022-08-13T17:18:04.395Z,2022-08-15T03:30:36Z,3703234593,56,Back,3703234595,347,,3703234631,233,289,,,,,,,,,,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445527663,289,5,1,30,3,24fvcruwqrqvqa3aonf8c3zuy,0,69.5,-1.1,2022-08-13T17:18:04.395Z,2022-08-15T03:30:36Z,3703233857,347,,3703233855,56,Right,3703234647,233,221,,,,,,,,,,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445527879,222,1,1,30,10,b79uipsy57y1jqpy07h4i5ovk,1,32.7,100,2022-08-13T17:18:11.264Z,2022-08-15T03:30:38Z,3703235027,107,,3703235035,212,31.0,3703235039,1,,3703235031,140,9.0,3703235033,141,74.1,3703235029,56,Back,3703235037,213,3.8,3703244077,189,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445527909,223,1,1,30,16,b79uipsy57y1jqpy07h4i5ovk,1,8.5,57.5,2022-08-13T17:18:16.892Z,2022-08-15T03:30:41Z,3703235235,141,33.3,3703235239,213,5.1,3703235233,140,14.9,3703235231,56,Back,3708901819,178,,3703235237,212,17.8,,,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445527971,224,1,1,30,21,b79uipsy57y1jqpy07h4i5ovk,1,20.5,34.2,2022-08-13T17:18:21.865Z,2022-08-15T03:30:43Z,3703235559,141,56.3,3703235557,140,18.2,3703235563,213,1.7,3703235555,56,Back,3703235561,212,15.2,3708901855,178,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445528039,225,1,1,30,23,b79uipsy57y1jqpy07h4i5ovk,1,19.7,60.5,2022-08-13T17:18:24.140Z,2022-08-15T03:30:46Z,3703235959,140,23.7,3703235965,213,1.4,3703235957,56,Back,3703235963,212,23.0,3703235961,141,93.8,3708901899,178,,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445528097,226,1,1,30,29,b79uipsy57y1jqpy07h4i5ovk,1,26.9,90.3,2022-08-13T17:18:29.888Z,2022-08-15T03:30:51Z,3703236307,140,20.6,3703236309,141,67.0,3703236305,56,Back,3703236313,213,4.3,3708901939,178,,3703236311,212,17.2,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445528133,227,1,1,30,32,b79uipsy57y1jqpy07h4i5ovk,1,28.9,57.6,2022-08-13T17:18:33.240Z,2022-08-15T03:30:56Z,3703236527,141,57.5,3703236523,56,Back,3703236525,140,35.2,3708902005,178,,3703236529,212,6.6,3703236531,213,6.3,,,,,,,32pfghvfogjnpbgsj5mk2jhpm,José Fontán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
