id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,assist,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2442822347,459,4,1,44,2,24fvcruwqrqvqa3aonf8c3zuy,0,13.4,91.6,2022-08-06T18:45:02.566Z,2022-08-09T00:21:39Z,3688834883,233,402,3688818513,56,Back,3688818515,152,,3694793009,178,,3688818519,285,,3688818511,294,,3688818509,13,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442822815,403,1,1,44,53,3t0vjqtxc8wpjzv82i3oi2ova,0,86,4.3,2022-08-06T18:45:53.176Z,2022-08-09T00:21:43Z,3688821097,2,,3688821109,141,52.8,3691122865,223,,3688821117,213,1.3,3688821103,152,,3688821113,212,34.6,3688821107,140,96.0,3688821121,1,,y1ky8sp8scl05mmfr7byy3md,J. Hardeveld,,3688821099,5,,3694793059,178,3688821105,56,3691122867,72,,3688821101,155,,Center,,,,,,,,,,,,,,,,,,,,,,,
2442822835,460,12,1,44,54,24fvcruwqrqvqa3aonf8c3zuy,1,2.8,49.7,2022-08-06T18:45:54.452Z,2022-08-09T00:21:52Z,3688821243,141,51.9,3688821245,212,4.3,3688821285,167,,3694793113,388,,3688821241,140,0.0,3688821247,213,2.8,3688821239,56,Back,3688821321,15,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442822847,404,6,1,44,57,3t0vjqtxc8wpjzv82i3oi2ova,1,98.5,50.4,2022-08-06T18:45:57.261Z,2022-08-09T00:22:00Z,3688821319,75,,3688821317,56,Center,3688821329,233,461,,,,,,,,,,,,,,,,y1ky8sp8scl05mmfr7byy3md,J. Hardeveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442822839,461,6,1,44,57,24fvcruwqrqvqa3aonf8c3zuy,0,1.5,49.6,2022-08-06T18:45:57.261Z,2022-08-09T00:22:00Z,3688821269,73,,3688821267,56,Back,3688821333,233,404,,,,,,,,,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442822945,405,1,1,45,9,3t0vjqtxc8wpjzv82i3oi2ova,1,99.5,0.5,2022-08-06T18:46:09.471Z,2022-08-09T00:22:10Z,3688822171,189,,3694793329,178,,3688821897,6,,3688821909,213,2.0,3688821905,212,12.2,3688821903,141,16.6,3688821899,56,Right,3688821901,140,94.4,y1ky8sp8scl05mmfr7byy3md,J. Hardeveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442822965,406,1,1,45,10,3t0vjqtxc8wpjzv82i3oi2ova,1,97.9,13,2022-08-06T18:46:09.911Z,2022-08-09T00:22:19Z,3688822025,213,1.7,3688822017,56,Center,3688822019,140,93.0,3691128783,20,,3688822021,141,57.3,3688822993,210,13,3691128781,224,,3688822023,212,30.6,7wphtxp293kv4o3x1b6zusrmd,R. Živković,1,3688822011,2,,3688822015,155,3694793363,178,3688822995,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442822971,407,13,1,45,11,3t0vjqtxc8wpjzv82i3oi2ova,1,93.3,56.9,2022-08-06T18:46:11.446Z,2022-08-09T00:22:20Z,3694793477,388,,3688823011,29,,3688823029,231,51.3,3688823023,146,98.0,3688823027,230,99.3,3688823015,55,406,3688822049,56,Center,3688822429,25,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,3688822047,17,,3688822437,153,3688823009,84,3688823025,147,50.2,3688823021,103,,,,6.9,3688823019,102,3688823013,154,,3688822435,328,,3688856341,391,,3688822431,15,,43.4,,,,,,
2442822967,462,11,1,45,13,24fvcruwqrqvqa3aonf8c3zuy,1,2.8,50.3,2022-08-06T18:46:13.342Z,2022-08-09T00:22:25Z,3691129679,378,,3688822029,56,Back,3688822031,88,,3694793527,388,,,,,,,,,,,,,,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442823173,408,30,1,45,16,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-08-06T18:46:15.922Z,2022-08-09T00:22:31Z,3688823261,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442823171,463,30,1,45,16,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-08-06T18:46:15.922Z,2022-08-09T00:22:31Z,3688823259,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442830851,464,18,2,45,0,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-08-06T19:01:10.655Z,2022-08-06T19:01:11Z,3688867739,55,465,3688867641,44,Midfielder,3688867639,42,,3688867643,59,23,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442830857,465,19,2,45,0,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-08-06T19:01:10.656Z,2022-08-06T19:01:11Z,3688867681,293,3,3688867683,44,Midfielder,3688867685,55,464,3688867675,145,4,3688867679,292,7,3688867671,42,,3688867677,59,37,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442830951,466,18,2,45,0,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-08-06T19:01:18.577Z,2022-08-06T19:01:19Z,3688868167,59,31,3688868165,44,Defender,3688868163,42,,3688868221,55,467,,,,,,,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442830957,467,19,2,45,0,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-08-06T19:01:18.578Z,2022-08-06T19:01:19Z,3688868199,145,3,3688868195,42,,3688868207,44,Defender,3688868201,59,35,3688868209,55,466,3688868205,293,1,3688868203,292,3,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442831251,413,32,2,45,0,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-08-06T19:01:41.032Z,2022-08-06T19:01:44Z,3688869773,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442831243,468,32,2,45,0,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-08-06T19:01:41.032Z,2022-08-08T07:40:14Z,3688869763,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442831287,469,1,2,45,0,24fvcruwqrqvqa3aonf8c3zuy,1,49.8,50.1,2022-08-06T19:01:41.051Z,2022-08-08T11:27:52Z,3694102391,178,,3688869957,141,51.9,3688869963,279,S,3688869961,213,3.0,3688869955,140,43.5,3688869953,56,Back,3688869959,212,6.7,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442831295,470,1,2,45,1,24fvcruwqrqvqa3aonf8c3zuy,1,43.5,51.9,2022-08-06T19:01:42.383Z,2022-08-08T11:27:56Z,3688869991,56,Back,3688869995,140,33.6,3694102591,178,,3688870001,141,43.0,3688870005,212,12.0,3688870009,213,3.7,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443821173,1057,43,2,45,2,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-08-06T19:01:43.701Z,2022-08-08T12:08:26Z,3694147351,144,82,3694147235,178,0,,,,,,,,,,,,,,,,,,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442831323,471,1,2,45,2,24fvcruwqrqvqa3aonf8c3zuy,1,33.6,43,2022-08-06T19:01:43.742Z,2022-08-08T11:28:01Z,3694102719,178,,3688870131,212,12.1,3688870125,56,Back,3688870129,141,60.5,3688870127,140,31.7,3688870133,213,1.7,,,,,,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442831329,472,1,2,45,4,24fvcruwqrqvqa3aonf8c3zuy,1,32.1,60,2022-08-06T19:01:45.171Z,2022-08-08T11:28:10Z,3688870159,56,Back,3688870165,141,45.2,3688870163,140,30.4,3688870169,212,10.2,3694102919,178,,3688870171,213,4.5,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442831335,473,1,2,45,5,24fvcruwqrqvqa3aonf8c3zuy,1,30.4,45.2,2022-08-06T19:01:46.892Z,2022-08-08T11:28:17Z,3688870205,56,Back,3688870211,212,15.1,3688870209,141,23.1,3694103099,178,,3688870213,213,4.8,3688870207,140,31.6,,,,,,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442831339,474,1,2,45,7,24fvcruwqrqvqa3aonf8c3zuy,1,31.5,23.4,2022-08-06T19:01:48.124Z,2022-08-08T11:28:21Z,3688870253,56,Back,3688870255,140,27.1,3688870259,212,13.4,3688870261,213,1.9,3688870257,141,41.9,3694103221,178,,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442831369,475,1,2,45,9,24fvcruwqrqvqa3aonf8c3zuy,1,27.8,43.4,2022-08-06T19:01:50.779Z,2022-08-08T11:28:27Z,3688870421,56,Back,3688870427,212,30.1,3688870425,141,87.7,3688870423,140,28.5,3688870429,213,1.5,3694103365,178,,,,,,,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442831411,476,1,2,45,12,24fvcruwqrqvqa3aonf8c3zuy,1,28.5,87.7,2022-08-06T19:01:53.811Z,2022-08-08T11:28:30Z,3688870677,213,4.6,3688870671,140,26.7,3688870673,141,67.2,3688870675,212,14.1,3688870669,56,Back,3694103449,178,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442831437,477,1,2,45,15,24fvcruwqrqvqa3aonf8c3zuy,1,28.7,67.2,2022-08-06T19:01:56.132Z,2022-08-08T11:28:33Z,3688870821,213,0.1,3688870813,56,Back,3688870815,140,42.3,3688870819,212,14.3,3688870817,141,68.8,3694103555,178,,,,,,,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442831447,478,1,2,45,16,24fvcruwqrqvqa3aonf8c3zuy,1,42.3,68.8,2022-08-06T19:01:57.383Z,2022-08-08T11:28:38Z,3688870869,213,4.1,3688870863,140,29.3,3688870865,141,38.6,3688870861,56,Back,3688870867,212,24.7,3694103631,178,,3688870875,156,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442831601,479,1,2,45,25,24fvcruwqrqvqa3aonf8c3zuy,1,42.9,13.8,2022-08-06T19:02:06.158Z,2022-08-08T11:28:45Z,3688871769,155,,3688871781,1,,3694103889,178,,3688871777,212,57.3,3688871771,56,Center,3688871779,213,0.1,3688871775,141,22.2,3688871773,140,97.2,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442831621,480,1,2,45,31,24fvcruwqrqvqa3aonf8c3zuy,1,97.6,24.3,2022-08-06T19:02:12.358Z,2022-08-08T11:29:00Z,3688872509,210,15,3688872511,154,,3688871959,213,2.1,3688871955,141,40.1,3688871953,140,91.9,3688871957,212,12.3,3688871951,56,Center,3688872157,195,,6w1s9fojh50ecti3rz8jv6jca,K. Hoever,1,3694104161,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442831625,481,15,2,45,32,24fvcruwqrqvqa3aonf8c3zuy,1,91.6,40.4,2022-08-06T19:02:13.044Z,2022-08-08T11:29:01Z,3688872541,102,49.5,3688872535,154,,3688872531,78,,3688872545,214,,3694104329,178,,3688872547,328,,3688872533,29,,3688872537,55,480,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,3688872543,103,19,3688872549,100,3688871985,17,3688872553,147,44.8,3688872241,82,,,,,3688872557,231,3688871983,22,,3688872555,230,98.2,3688872249,233,414,3688872237,20,,47.8,3688871987,56,Center,3688872551,146,95.6
2442831631,414,10,2,45,32,3t0vjqtxc8wpjzv82i3oi2ova,1,4.8,55.2,2022-08-06T19:02:13.158Z,2022-08-08T11:29:07Z,3688872023,56,Back,3688872269,233,481,3694104437,178,,3688872019,94,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442831641,415,6,2,45,33,3t0vjqtxc8wpjzv82i3oi2ova,0,1.9,58.8,2022-08-06T19:02:14.186Z,2022-08-08T11:29:14Z,3688872075,56,Back,3688872077,73,,3688872119,233,482,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442831647,482,6,2,45,33,24fvcruwqrqvqa3aonf8c3zuy,1,98.1,41.2,2022-08-06T19:02:14.186Z,2022-08-08T11:29:14Z,3688872109,233,415,3688872105,75,,3688872103,56,Center,,,,,,,,,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442831933,483,1,2,46,13,24fvcruwqrqvqa3aonf8c3zuy,0,99.5,0.5,2022-08-06T19:02:54.501Z,2022-08-08T11:29:55Z,3688874083,141,52.8,3688874089,1,,3688874087,213,1.8,3691134039,20,,3688874071,2,,3688874075,155,,3688874085,212,36.4,3688874081,140,92.1,9psfk94nduz6icnuwty5v9all,C. Gakpo,,3694105651,178,,3688874077,224,3688874073,6,3688874079,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442832681,422,44,2,46,15,3t0vjqtxc8wpjzv82i3oi2ova,1,7.3,46.5,2022-08-06T19:02:56.116Z,2022-08-09T02:23:58Z,3688878101,285,,3688878099,56,Back,3688878103,233,484,,,,,,,,,,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442831949,484,44,2,46,15,24fvcruwqrqvqa3aonf8c3zuy,0,92.7,53.5,2022-08-06T19:02:56.117Z,2022-08-08T11:30:00Z,3688874179,56,Center,3688874181,286,,3688878119,233,422,,,,,,,,,,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442831935,416,12,2,46,15,3t0vjqtxc8wpjzv82i3oi2ova,1,6.7,48.5,2022-08-06T19:02:56.137Z,2022-08-09T02:23:59Z,3688874129,15,,3688874097,141,48.9,3688874095,140,8.0,3688874093,56,Back,3688874099,212,1.4,3694105845,388,,3688874101,213,0.2,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442831965,485,61,2,46,15,24fvcruwqrqvqa3aonf8c3zuy,1,92.5,50.1,2022-08-06T19:02:56.169Z,2022-08-08T11:30:10Z,3688874267,56,Center,3694106003,15,,3694106005,388,,,,,,,,,,,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442831993,418,5,2,46,18,3t0vjqtxc8wpjzv82i3oi2ova,1,-1.1,44.4,2022-08-06T19:02:59.469Z,2022-08-08T11:30:17Z,3688874395,56,Back,3688874419,233,486,3688874397,346,,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442831975,486,5,2,46,18,24fvcruwqrqvqa3aonf8c3zuy,0,101.1,55.6,2022-08-06T19:02:59.469Z,2022-08-08T11:30:18Z,3688874295,56,Center,3688874445,233,418,3688874297,346,,,,,,,,,,,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442831945,417,43,2,46,18,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-08-06T19:02:59.499Z,2022-08-06T19:03:02Z,3688874153,56,Back,3688874319,144,6,3688874157,73,0,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442832159,419,1,2,46,36,3t0vjqtxc8wpjzv82i3oi2ova,1,4.4,46.4,2022-08-06T19:03:17.917Z,2022-08-08T11:30:23Z,3688875321,140,7.4,3688875327,213,5.0,3688875315,56,Back,3688875313,124,,3688875331,237,,3688875325,212,12.0,3688875323,141,29.3,,,,3kt58x082lj8650en2mt60xqt,E. Oelschlägel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442832213,420,1,2,46,40,3t0vjqtxc8wpjzv82i3oi2ova,0,9.5,29.9,2022-08-06T19:03:21.654Z,2022-08-08T11:30:27Z,3688875581,213,0.1,3688875583,1,,3688875575,140,74.9,3688875573,56,Center,3688875579,212,69.0,3694106467,178,,3688875577,141,40.1,3688875571,155,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442832203,487,49,2,46,45,24fvcruwqrqvqa3aonf8c3zuy,1,28.9,54.2,2022-08-06T19:03:26.692Z,2022-08-08T11:30:38Z,,,,,,,,,,,,,,,,,,,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442832249,488,1,2,46,45,24fvcruwqrqvqa3aonf8c3zuy,1,26.1,51.3,2022-08-06T19:03:26.742Z,2022-08-08T11:30:43Z,3688875831,140,4.7,3688875837,213,3.2,3688875829,56,Back,3694106837,178,,3688875835,212,22.5,3688875833,141,49.3,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442832289,489,1,2,46,49,24fvcruwqrqvqa3aonf8c3zuy,1,4.1,47.5,2022-08-06T19:03:30.816Z,2022-08-08T11:30:50Z,3694106997,178,,3688876041,212,29.5,3688876033,56,Back,3688876035,140,15.5,3688876039,141,7.9,3688876043,213,5.1,,,,,,,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442832341,490,1,2,46,53,24fvcruwqrqvqa3aonf8c3zuy,1,15.1,11.9,2022-08-06T19:03:34.797Z,2022-08-08T11:30:55Z,3688876319,56,Back,3688876327,213,2.0,3688876321,140,3.5,3688876325,212,27.8,3688876323,141,48.7,3694107185,178,,,,,,,,6w1s9fojh50ecti3rz8jv6jca,K. Hoever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442832449,491,1,2,46,58,24fvcruwqrqvqa3aonf8c3zuy,1,7.1,49.7,2022-08-06T19:03:39.060Z,2022-08-08T11:30:58Z,3694107291,178,,3688876929,212,40.6,3688876923,56,Back,3688876925,140,33.5,3688876931,213,0.8,3688876933,1,,3688876921,155,,3688876927,141,93.3,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442832453,492,4,2,47,3,24fvcruwqrqvqa3aonf8c3zuy,1,44.9,93.4,2022-08-06T19:03:44.559Z,2022-08-08T11:31:17Z,3688876957,56,Back,3688876955,295,,3688876953,13,,3688877011,233,421,3688876959,152,,3688876961,286,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442832459,421,4,2,47,3,3t0vjqtxc8wpjzv82i3oi2ova,0,55.1,6.6,2022-08-06T19:03:44.560Z,2022-08-08T11:31:16Z,3688877047,233,492,3688877001,295,,3688877007,285,,3688877005,152,,3688877003,56,Right,3694107515,178,,3688876999,13,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442832577,493,1,2,47,13,24fvcruwqrqvqa3aonf8c3zuy,1,57.4,92.1,2022-08-06T19:03:54.464Z,2022-08-08T11:31:40Z,3694108271,178,,3688877591,152,,3688877601,213,3.8,3688877595,140,48.6,3691180703,189,,3688877589,5,,3688877597,141,82.4,3688877599,212,11.4,9psfk94nduz6icnuwty5v9all,C. Gakpo,,3688877593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442832597,494,1,2,47,14,24fvcruwqrqvqa3aonf8c3zuy,1,48.4,83.9,2022-08-06T19:03:55.704Z,2022-08-08T11:31:45Z,3694108329,178,,3688877667,140,54.1,3688877665,56,Left,3688877669,141,90.5,3688877673,213,0.6,3688877671,212,7.5,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442832617,495,1,2,47,15,24fvcruwqrqvqa3aonf8c3zuy,1,53.9,89,2022-08-06T19:03:56.614Z,2022-08-08T11:31:50Z,3694108427,178,,3688877781,140,45.5,3688877787,212,10.3,3688877785,141,81.2,3688877777,56,Back,3688877793,213,3.7,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443822175,1077,43,2,47,15,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-08-06T19:03:56.677Z,2022-08-08T12:12:33Z,3694151623,178,0,3694151741,144,82,,,,,,,,,,,,,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442832643,496,1,2,47,16,24fvcruwqrqvqa3aonf8c3zuy,1,45.5,81.2,2022-08-06T19:03:57.845Z,2022-08-08T11:31:59Z,3694108615,178,,3688877903,56,Back,3688877917,212,9.0,3688877909,140,43.8,3688877921,213,1.8,3688877913,141,94.1,,,,,,,5yt3hbvzpaqv8lrjgt4ahb78q,R. Ledezma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442832653,497,1,2,47,18,24fvcruwqrqvqa3aonf8c3zuy,1,44,95,2022-08-06T19:03:59.538Z,2022-08-08T11:32:07Z,3688877979,141,79.8,3688877975,56,Back,3688877977,140,31.9,3688877981,212,16.4,3688877983,213,3.8,3694108749,178,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442832673,498,1,2,47,21,24fvcruwqrqvqa3aonf8c3zuy,1,37.3,77.6,2022-08-06T19:04:02.715Z,2022-08-08T11:32:12Z,3688878067,140,33.6,3688878065,56,Back,3688878069,141,48.1,3694108841,178,,3688878073,213,4.5,3688878071,212,20.4,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442832715,499,1,2,47,24,24fvcruwqrqvqa3aonf8c3zuy,1,33.6,48.1,2022-08-06T19:04:05.833Z,2022-08-08T11:32:15Z,3694108917,178,,3688878289,141,76.3,3688878285,56,Back,3688878287,140,38.8,3688878293,213,1.3,3688878291,212,19.9,,,,,,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442832813,500,1,2,47,28,24fvcruwqrqvqa3aonf8c3zuy,1,44.1,87.5,2022-08-06T19:04:09.621Z,2022-08-08T11:32:20Z,3688878763,1,,3688878751,155,,3688878757,141,91.7,3688878759,212,36.0,3688878753,56,Left,3688878755,140,78.3,3688878761,213,0.1,3694109105,178,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442832799,423,45,2,47,35,3t0vjqtxc8wpjzv82i3oi2ova,0,10.8,16.7,2022-08-06T19:04:16.847Z,2022-08-08T11:32:25Z,3688878685,285,,3688878683,56,Back,3688878987,233,501,,,,,,,,,,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442832847,501,3,2,47,35,24fvcruwqrqvqa3aonf8c3zuy,1,89.2,83.3,2022-08-06T19:04:16.847Z,2022-08-08T11:32:25Z,3688878949,286,,3688878979,233,423,3688878947,56,Left,3691183361,465,,3694109303,178,,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443822619,804,83,2,47,37,3t0vjqtxc8wpjzv82i3oi2ova,1,9.5,27.1,2022-08-06T19:04:18.793Z,2022-08-08T12:14:36Z,3694153509,399,464984,,,,,,,,,,,,,,,,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443822561,803,43,2,47,37,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-08-06T19:04:18.836Z,2022-08-08T12:14:27Z,3694153271,399,464984,3694153401,144,83,,,,,,,,,,,,,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
