id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2539085909,185,43,1,17,35,cos9hxi16eitbcbthof7zrm4m,1,0,0,2023-04-25T12:19:19.553Z,2023-04-25T12:39:32Z,4219310475,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",4219310477,59,"1, 12, 24, 6, 37, 29, 10, 7, 9, 40, 18, 2, 4, 23, 25, 28, 31, 34, 39, 44, 55",4219310479,130,2,4219310483,227,0,4219310473,30,"7j5xa2ti4qnvoh74h5twyi6s5, 9zcr9l3mfbbstmesdlx298vhm, 397korofv0jmoxs8aklr5yuzu, ebrua3sixxfvycsty8z956ga1, 8utfqkk9niq1xvdhsw0f4awut, a87w6l9zsbahdi4knm1347zs9, ci5y030e6r9umgyjbupwske7d, 4t85yj2ijymrz5vf457jcihre, emglxnqrlqskt8krglv7sziwa, 29fr98or3mqippn84z3p9ihhw, ar7ybu7dordgt2yfx5inux62, brqptr56zeku3bgqbixje0hxx, e5kpw4k4tyss5ch8ehfi7nk5x, 4k9shzwgauyy7w2911uev75yh, dk56pv43y8zo39ft9xtwyapnu, 8zmxsixeoe1gmas31bzss7ljp, 44t0ew97eyl8ww00sgusx00a2, am0ea3bvmnin4gco2ndny2noq, 3aly8eihwfvtwde7dg0k18w7o, 5ph43qsw8g2zbm19a2230zfo4, ei9h1loyggj8fnf1q4jfdm710",4219359507,144,40,4219310485,194,a87w6l9zsbahdi4knm1347zs9,4219310481,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539095597,186,40,1,17,35,cos9hxi16eitbcbthof7zrm4m,1,0,0,2023-04-25T12:40:01.486Z,2023-04-25T12:40:01Z,4219360953,30,"7j5xa2ti4qnvoh74h5twyi6s5, 9zcr9l3mfbbstmesdlx298vhm, 397korofv0jmoxs8aklr5yuzu, 4t85yj2ijymrz5vf457jcihre, 8utfqkk9niq1xvdhsw0f4awut, a87w6l9zsbahdi4knm1347zs9, ci5y030e6r9umgyjbupwske7d, ebrua3sixxfvycsty8z956ga1, emglxnqrlqskt8krglv7sziwa, 29fr98or3mqippn84z3p9ihhw, ar7ybu7dordgt2yfx5inux62, brqptr56zeku3bgqbixje0hxx, e5kpw4k4tyss5ch8ehfi7nk5x, 4k9shzwgauyy7w2911uev75yh, dk56pv43y8zo39ft9xtwyapnu, 8zmxsixeoe1gmas31bzss7ljp, 44t0ew97eyl8ww00sgusx00a2, am0ea3bvmnin4gco2ndny2noq, 3aly8eihwfvtwde7dg0k18w7o, 5ph43qsw8g2zbm19a2230zfo4, ei9h1loyggj8fnf1q4jfdm710",4219360963,227,,4219360965,194,a87w6l9zsbahdi4knm1347zs9,4219360957,59,"1, 12, 24, 7, 37, 29, 10, 6, 9, 40, 18, 2, 4, 23, 25, 28, 31, 34, 39, 44, 55",4219360959,130,8,4219360955,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",4219360961,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104581,150,64,1,17,35,8iawijq7s9s6d85mjz8wdslki,0,0,0,2023-04-25T12:59:29.611Z,2023-04-25T12:59:31Z,4219409599,233,187,4219409587,55,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104577,187,64,1,17,35,cos9hxi16eitbcbthof7zrm4m,0,0,0,2023-04-25T12:59:29.611Z,2023-04-26T05:02:47Z,4219409607,233,150,4219409579,55,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104601,151,1,1,17,37,8iawijq7s9s6d85mjz8wdslki,1,29.3,97.9,2023-04-25T12:59:32.001Z,2023-04-26T05:03:00Z,4219409701,1,,4219409695,141,54.0,4219409697,212,36.7,4219409699,213,5.3,4219409683,5,,4219409691,140,49.7,4219409689,56,Back,4219409687,152,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,4219409685,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104603,152,1,1,17,39,8iawijq7s9s6d85mjz8wdslki,0,49.1,54.8,2023-04-25T12:59:33.457Z,2023-04-26T05:03:10Z,4219409713,140,63.7,4219409717,212,15.6,4219409719,213,0.2,4219409715,141,59.4,4219409711,56,Center,4219409709,168,,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537400533,139,43,1,17,40,8iawijq7s9s6d85mjz8wdslki,1,0,0,2023-04-22T18:18:29.280Z,2023-04-23T12:18:20Z,4210293717,299,0,4210280975,233,166,4210279365,200,0,4210279367,203,0,4213161409,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537400821,166,43,1,17,40,cos9hxi16eitbcbthof7zrm4m,1,0,0,2023-04-22T18:18:29.280Z,2023-04-23T12:18:19Z,4210293727,299,0,4210280863,203,0,4210280929,233,139,4210280861,200,0,4213161353,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537938215,175,43,1,17,40,cos9hxi16eitbcbthof7zrm4m,1,0,0,2023-04-22T18:18:30.059Z,2023-04-25T11:36:40Z,4213164311,57,0,4219234967,144,30,4213164315,325,0,4213164313,209,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537938227,144,43,1,17,40,8iawijq7s9s6d85mjz8wdslki,1,0,0,2023-04-22T18:18:30.139Z,2023-04-25T11:36:32Z,4219234707,144,30,4213164375,209,0,4213164379,325,0,4213164371,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537426703,170,43,1,17,40,cos9hxi16eitbcbthof7zrm4m,1,0,0,2023-04-22T18:49:01.453Z,2023-04-22T18:49:29Z,4210425207,144,28,4210423271,55,166,4210423269,299,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537428111,140,43,1,17,40,8iawijq7s9s6d85mjz8wdslki,1,0,0,2023-04-22T18:50:50.099Z,2023-04-23T12:17:03Z,4210432643,233,171,4213153763,144,28,4210430663,299,0,4210430665,55,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537427981,171,43,1,17,40,cos9hxi16eitbcbthof7zrm4m,1,0,0,2023-04-22T18:50:50.099Z,2023-04-23T12:17:03Z,4210430017,299,0,4210430019,55,166,4210432625,233,140,4213153799,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104611,188,1,1,17,40,cos9hxi16eitbcbthof7zrm4m,1,35.3,41,2023-04-25T12:59:34.969Z,2023-04-26T05:03:18Z,4219409781,140,46.4,4219409779,56,Back,4219409777,157,,4219409783,141,70.9,4219409789,1,,4219409787,213,1.1,4219409785,212,23.4,,,,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104615,189,1,1,17,42,cos9hxi16eitbcbthof7zrm4m,0,46.7,70.9,2023-04-25T12:59:36.470Z,2023-04-26T05:03:23Z,4219409813,140,65.8,4219409815,141,85.5,4219409819,213,0.5,4219409817,212,22.4,4219409809,3,,4219409811,56,Left,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537428161,172,43,1,17,44,cos9hxi16eitbcbthof7zrm4m,1,0,0,2023-04-22T18:50:54.122Z,2023-04-23T12:16:14Z,4210430961,325,0,4210430959,209,0,4213149131,144,30,4210430957,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537428167,141,43,1,17,44,8iawijq7s9s6d85mjz8wdslki,1,0,0,2023-04-22T18:50:54.139Z,2023-04-23T12:16:40Z,4210430977,57,0,4210430981,209,0,4213151663,144,30,4210430985,325,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104637,153,1,1,17,45,8iawijq7s9s6d85mjz8wdslki,1,31.3,14.1,2023-04-25T12:59:39.632Z,2023-04-26T05:03:29Z,4219409943,140,10.7,4219409941,56,Back,4219409945,141,38.0,4219409949,213,2.5,4219409947,212,27.1,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104645,154,1,1,17,51,8iawijq7s9s6d85mjz8wdslki,1,13.2,36.5,2023-04-25T12:59:46.113Z,2023-04-26T05:03:36Z,4219409989,155,,4219410001,1,,4219409991,56,Right,4219409993,140,51.7,4219409997,212,44.3,4219409999,213,5.9,4219409995,141,9.9,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104649,155,44,1,17,54,8iawijq7s9s6d85mjz8wdslki,1,51.3,10.8,2023-04-25T12:59:48.961Z,2023-04-26T05:03:38Z,4219410013,233,190,4219410011,286,,4219410009,56,Right,,,,,,,,,,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104647,190,44,1,17,54,cos9hxi16eitbcbthof7zrm4m,0,48.7,89.2,2023-04-25T12:59:48.962Z,2023-04-26T05:03:39Z,4219410005,56,Back,4219410007,285,,4219410033,233,155,,,,,,,,,,,,,,,,397korofv0jmoxs8aklr5yuzu,N. Musampa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104653,156,1,1,17,55,8iawijq7s9s6d85mjz8wdslki,1,51.1,10.6,2023-04-25T12:59:49.311Z,2023-04-26T05:03:43Z,4219410045,213,2.4,4219410041,141,24.6,4219415587,156,,4219410037,56,Back,4219410039,140,41.0,4219410043,212,14.3,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104669,157,1,1,17,56,8iawijq7s9s6d85mjz8wdslki,1,42.9,24.2,2023-04-25T12:59:50.592Z,2023-04-26T05:03:49Z,4219410123,56,Center,4219410131,213,0.3,4219410125,140,53.6,4219410127,141,28.5,4219410129,212,11.6,,,,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104675,158,1,1,17,59,8iawijq7s9s6d85mjz8wdslki,1,52.8,29.2,2023-04-25T12:59:53.376Z,2023-04-25T12:59:55Z,4219410173,213,1.3,4219410167,140,56.9,4219410169,141,56.4,4219410165,56,Center,4219410171,212,19.0,,,,,,,,,,brij3tiox17hyfm63ulhg5sr9,J. Bruijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104685,159,1,1,18,0,8iawijq7s9s6d85mjz8wdslki,1,55.7,57.9,2023-04-25T12:59:55.039Z,2023-04-25T12:59:57Z,4219410215,213,1.4,4219410207,56,Left,4219410209,140,58.3,4219410211,141,84.2,4219410213,212,18.1,,,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104715,160,1,1,18,2,8iawijq7s9s6d85mjz8wdslki,1,55.9,84.7,2023-04-25T12:59:57.008Z,2023-04-25T13:00:02Z,4219410373,212,29.7,4219410367,56,Back,4219410369,140,28.5,4219410375,213,3.4,4219410371,141,74.1,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104731,161,1,1,18,6,8iawijq7s9s6d85mjz8wdslki,1,27.5,70.9,2023-04-25T13:00:01.024Z,2023-04-25T13:00:04Z,4219410469,212,20.1,4219410467,141,41.3,4219410465,140,27.4,4219410463,56,Back,4219410471,213,4.7,,,,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104745,162,1,1,18,10,8iawijq7s9s6d85mjz8wdslki,1,27.6,34.6,2023-04-25T13:00:04.480Z,2023-04-25T13:00:07Z,4219410571,141,5.8,4219410575,213,5.4,4219410569,140,43.4,4219410567,56,Back,4219410573,212,25.7,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104749,163,1,1,18,12,8iawijq7s9s6d85mjz8wdslki,0,43.4,5.9,2023-04-25T13:00:07.023Z,2023-04-25T13:00:10Z,4219410601,141,5.8,4219410649,236,,4219410655,286,,4219410603,212,0.7,4219410651,233,191,4219410597,56,Back,4219410599,140,44.1,4219410605,213,6.2,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104761,191,74,1,18,12,cos9hxi16eitbcbthof7zrm4m,1,59,96.6,2023-04-25T13:00:07.024Z,2023-04-25T13:35:20Z,4219410631,285,,4219410663,233,163,4219410629,56,Left,,,,,,,,,,,,,,,,397korofv0jmoxs8aklr5yuzu,N. Musampa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104757,164,61,1,18,14,8iawijq7s9s6d85mjz8wdslki,1,41.8,6.4,2023-04-25T13:00:08.856Z,2023-04-25T13:00:08Z,4219410621,56,Back,,,,,,,,,,,,,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104785,192,49,1,18,16,cos9hxi16eitbcbthof7zrm4m,1,58.8,85.3,2023-04-25T13:00:10.998Z,2023-04-25T13:29:27Z,,,,,,,,,,,,,,,,,,,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104787,193,1,1,18,16,cos9hxi16eitbcbthof7zrm4m,1,54,88.4,2023-04-25T13:00:11.157Z,2023-04-25T13:29:26Z,4219412413,213,4.2,4219412411,212,5.8,4219412407,140,51.4,4219412409,141,80.8,4219412405,56,Left,,,,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104789,194,61,1,18,17,cos9hxi16eitbcbthof7zrm4m,1,57.4,83.9,2023-04-25T13:00:11.302Z,2023-04-25T13:29:25Z,4219467743,56,Left,,,,,,,,,,,,,,,,,,,,,,29fr98or3mqippn84z3p9ihhw,L. Valente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104769,165,8,1,18,17,8iawijq7s9s6d85mjz8wdslki,1,40.6,8,2023-04-25T13:00:11.712Z,2023-04-25T13:00:11Z,4219410701,56,Back,,,,,,,,,,,,,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539115473,456,1,1,18,18,cos9hxi16eitbcbthof7zrm4m,0,52.7,91.4,2023-04-25T13:00:12.302Z,2023-04-25T13:29:24Z,4219468293,56,Left,4219468295,140,61.5,4219468299,212,9.3,4219468297,141,92.1,4219468301,213,0.1,,,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104791,166,49,1,18,19,8iawijq7s9s6d85mjz8wdslki,1,36.2,6.1,2023-04-25T13:00:13.713Z,2023-04-25T13:00:13Z,,,,,,,,,,,,,,,,,,,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104807,167,1,1,18,20,8iawijq7s9s6d85mjz8wdslki,1,36.1,3.2,2023-04-25T13:00:14.752Z,2023-04-25T13:00:16Z,4219410909,56,Back,4219410911,140,23.5,4219410917,213,2.8,4219410915,212,13.9,4219410913,141,9.5,,,,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104817,168,1,1,18,22,8iawijq7s9s6d85mjz8wdslki,1,23.1,10.1,2023-04-25T13:00:16.464Z,2023-04-25T13:00:18Z,4219410973,212,12.4,4219410975,213,0.8,4219410967,56,Back,4219410969,140,30.9,4219410971,141,23.7,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104877,169,1,1,18,24,8iawijq7s9s6d85mjz8wdslki,1,32.2,27.7,2023-04-25T13:00:18.800Z,2023-04-25T13:00:27Z,4219411271,212,38.1,4219411273,213,1.3,4219411269,141,81.8,4219411267,140,41.5,4219411265,56,Back,4219411275,1,,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104919,170,1,1,18,32,8iawijq7s9s6d85mjz8wdslki,1,74.5,84.1,2023-04-25T13:00:27.296Z,2023-04-25T13:00:34Z,4219411517,140,82.0,4219411519,141,93.2,4219411515,56,Left,4219411521,212,10.0,4219411523,213,0.7,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104923,171,1,1,18,39,8iawijq7s9s6d85mjz8wdslki,0,89.1,76,2023-04-25T13:00:33.936Z,2023-04-25T13:00:34Z,4219411543,155,,4219411553,213,5.2,4219411551,212,14.0,4219411541,2,,4219411545,56,Center,4219411547,140,95.3,4219411549,141,57.8,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104955,195,12,1,18,41,cos9hxi16eitbcbthof7zrm4m,1,3.9,40.4,2023-04-25T13:00:35.414Z,2023-04-25T13:00:39Z,4219411711,212,27.4,4219411709,141,0.7,4219411707,140,0.0,4219411705,56,Back,4219411713,213,4.5,4219411765,167,,4219411755,15,,,,,8utfqkk9niq1xvdhsw0f4awut,M. Chaluš,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104965,172,6,1,18,43,8iawijq7s9s6d85mjz8wdslki,1,100,97.9,2023-04-25T13:00:37.855Z,2023-04-25T13:01:43Z,4219411777,73,,4219411779,233,196,4219411775,56,Left,,,,,,,,,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539104961,196,6,1,18,43,cos9hxi16eitbcbthof7zrm4m,0,0,2.1,2023-04-25T13:00:37.855Z,2023-04-25T13:00:40Z,4219411789,233,172,4219411757,56,Back,4219411759,73,,,,,,,,,,,,,,,,,8utfqkk9niq1xvdhsw0f4awut,M. Chaluš,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539105067,173,1,1,19,9,8iawijq7s9s6d85mjz8wdslki,1,99.5,99.5,2023-04-25T13:01:03.951Z,2023-04-25T13:01:05Z,4219412345,6,,4219412347,56,Left,4219412349,140,91.2,4219412355,213,3.5,4219412353,212,9.5,4219412351,141,94.1,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539105081,174,1,1,19,10,8iawijq7s9s6d85mjz8wdslki,1,89,92.3,2023-04-25T13:01:04.912Z,2023-04-25T13:01:07Z,4219412431,56,Left,4219412435,141,84.5,4219412439,213,3.6,4219412437,212,11.2,4219412433,140,79.6,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539105109,175,1,1,19,13,8iawijq7s9s6d85mjz8wdslki,1,77.1,73.3,2023-04-25T13:01:07.505Z,2023-04-25T13:01:11Z,4219412571,140,81.3,4219412575,212,46.9,4219412565,155,,4219412579,1,,4219412569,56,Right,4219412577,213,4.8,4219412567,196,,4219412573,141,4.7,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539105135,176,1,1,19,17,8iawijq7s9s6d85mjz8wdslki,1,82.7,4.7,2023-04-25T13:01:11.744Z,2023-04-25T13:01:15Z,4219412671,141,13.7,4219412673,212,7.5,4219412667,56,Right,4219412669,140,78.5,4219412675,213,2.2,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539105137,177,4,1,19,21,8iawijq7s9s6d85mjz8wdslki,1,75.6,14.3,2023-04-25T13:01:15.344Z,2023-04-25T13:01:18Z,4219412685,265,,4219412687,286,,4219412683,152,,4219412679,13,,4219412773,233,197,4219412681,56,Right,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539105149,197,4,1,19,21,cos9hxi16eitbcbthof7zrm4m,0,24.4,85.7,2023-04-25T13:01:15.345Z,2023-04-25T13:01:18Z,4219412741,152,,4219412737,13,,4219412739,56,Back,4219412745,285,,4219412779,233,177,4219412743,265,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539105297,178,1,1,19,58,8iawijq7s9s6d85mjz8wdslki,1,74.1,14.1,2023-04-25T13:01:53.152Z,2023-04-25T13:02:08Z,4219413543,213,1.1,4219413539,141,48.1,4219413537,140,86.1,4219413541,212,26.3,4219413531,155,,4219413951,210,15,4219413527,2,,4219413529,5,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,1,4219413955,154,4219413535,56,Center,4219413533,152,,,,,,,,,,,,,,,,,,,,,,,
2539105299,179,15,1,20,1,8iawijq7s9s6d85mjz8wdslki,1,86.2,48.4,2023-04-25T13:01:55.936Z,2023-04-25T13:02:08Z,4219413997,146,98.4,4219413999,147,49.5,4219413803,328,,4219413989,55,178,4219413987,154,,4219413979,79,,4219413797,24,,4219413799,15,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,4219413809,233,4219413993,102,50.9,4219413559,56,Center,4219413557,17,,4219413995,103,25.3,4219413983,29,,,,,,,,,198,,,,,
2539105301,198,10,1,20,1,cos9hxi16eitbcbthof7zrm4m,1,1.5,49.6,2023-04-25T13:01:56.036Z,2023-04-25T13:02:02Z,4219413573,182,,4219413575,56,Back,4219413759,177,,4219413571,178,,4219413817,233,179,,,,,,,,,,7j5xa2ti4qnvoh74h5twyi6s5,P. Leeuwenburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539105309,199,52,1,20,2,cos9hxi16eitbcbthof7zrm4m,1,1.5,49.6,2023-04-25T13:01:57.105Z,2023-04-25T13:01:57Z,,,,,,,,,,,,,,,,,,,,,,,,,7j5xa2ti4qnvoh74h5twyi6s5,P. Leeuwenburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539105407,200,1,1,20,16,cos9hxi16eitbcbthof7zrm4m,1,10.1,50.3,2023-04-25T13:02:10.649Z,2023-04-25T13:02:12Z,4219414101,141,28.8,4219414105,213,4.9,4219414109,189,,4219414103,212,15.0,4219414099,140,13.1,4219414097,56,Back,4219414095,123,,,,,7j5xa2ti4qnvoh74h5twyi6s5,P. Leeuwenburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539105415,201,1,1,20,18,cos9hxi16eitbcbthof7zrm4m,0,19.6,23.4,2023-04-25T13:02:13.014Z,2023-04-25T13:02:17Z,4219414139,155,,4219414151,1,,4219414141,56,Center,4219414143,140,56.5,4219414145,141,36.6,4219414147,212,39.8,4219414149,213,0.2,,,,8utfqkk9niq1xvdhsw0f4awut,M. Chaluš,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539105429,180,1,1,20,19,8iawijq7s9s6d85mjz8wdslki,1,44.2,67.5,2023-04-25T13:02:13.663Z,2023-04-25T13:02:16Z,4219414241,212,24.0,4219414233,3,,4219414239,141,95.7,4219414237,140,58.0,4219414235,56,Left,4219414243,213,0.9,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539105431,181,49,1,20,21,8iawijq7s9s6d85mjz8wdslki,1,57.5,95.7,2023-04-25T13:02:16.001Z,2023-04-25T13:02:16Z,,,,,,,,,,,,,,,,,,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539105473,182,1,1,20,24,8iawijq7s9s6d85mjz8wdslki,1,62.7,88.7,2023-04-25T13:02:19.281Z,2023-04-25T13:02:20Z,4219414399,212,8.8,4219414397,141,78.4,4219414395,140,67.8,4219414403,213,5.4,4219414393,56,Center,,,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539105477,183,1,1,20,26,8iawijq7s9s6d85mjz8wdslki,0,67.7,78.4,2023-04-25T13:02:20.816Z,2023-04-25T13:02:21Z,4219414425,141,78.1,4219414427,212,2.5,4219414429,213,6.2,4219414421,56,Center,4219414423,140,70.1,,,,,,,,,,brij3tiox17hyfm63ulhg5sr9,J. Bruijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539105491,202,8,1,20,29,cos9hxi16eitbcbthof7zrm4m,1,30.2,26.2,2023-04-25T13:02:23.509Z,2023-04-25T13:02:23Z,4219414503,56,Back,,,,,,,,,,,,,,,,,,,,,,ci5y030e6r9umgyjbupwske7d,D. Irandust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539105493,203,49,1,20,29,cos9hxi16eitbcbthof7zrm4m,1,30.8,27.3,2023-04-25T13:02:24.213Z,2023-04-25T13:02:24Z,,,,,,,,,,,,,,,,,,,,,,,,,ci5y030e6r9umgyjbupwske7d,D. Irandust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539105497,204,4,1,20,30,cos9hxi16eitbcbthof7zrm4m,1,30.6,25.8,2023-04-25T13:02:24.599Z,2023-04-25T13:02:27Z,4219414531,13,,4219414541,285,,4219414537,152,,4219414539,265,,4219414535,56,Back,4219414593,233,184,,,,,,,ci5y030e6r9umgyjbupwske7d,D. Irandust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
