id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2468932419,279,1,1,25,52,d0zdg647gvgc95xdtk1vpbkys,1,28,92,2022-10-08T14:56:13.817Z,2022-10-10T14:39:28Z,3827722317,152,,3827722321,140,12.1,3827722325,212,32.9,3830490123,189,,3835145469,178,,3827722329,1,,3827722323,141,50.3,3827722315,5,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,3827722327,213,4.2,3827722319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468932421,280,1,1,25,57,d0zdg647gvgc95xdtk1vpbkys,0,12.1,50.3,2022-10-08T14:56:18.918Z,2022-10-10T14:39:32Z,3827722357,140,34.2,3827722355,56,Back,3827722361,212,28.6,3827722359,141,25.8,3827722351,155,,3827722363,213,5.7,3835145507,178,,,,,7w5ivtmbqzi4hfte330r1a505,R. Pasveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468932465,164,1,1,25,59,6g9qrm72224jrk6tkxxxi8a9n,1,67,76.4,2022-10-08T14:56:20.728Z,2022-10-10T14:39:42Z,3827722575,213,6.2,3827722569,140,75.3,3835145673,388,,3827722571,141,75.1,3827722573,212,8.8,3827722565,3,,3827722567,56,Center,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468932471,165,49,1,26,0,6g9qrm72224jrk6tkxxxi8a9n,1,70.9,70,2022-10-08T14:56:21.292Z,2022-10-10T14:39:49Z,,,,,,,,,,,,,,,,,,,,,,,,,10ijtddqmzbhx3qtlhbyn4rca,I. El Kadiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468932489,166,61,1,26,3,6g9qrm72224jrk6tkxxxi8a9n,0,68.9,59.6,2022-10-08T14:56:24.570Z,2022-10-10T15:06:08Z,3835145879,178,,3827722661,56,Center,,,,,,,,,,,,,,,,,,,10ijtddqmzbhx3qtlhbyn4rca,I. El Kadiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468932501,281,49,1,26,6,d0zdg647gvgc95xdtk1vpbkys,1,41.9,69.9,2022-10-08T14:56:27.428Z,2022-10-10T14:40:03Z,,,,,,,,,,,,,,,,,,,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468932609,282,1,1,26,10,d0zdg647gvgc95xdtk1vpbkys,1,57.8,69.1,2022-10-08T14:56:31.312Z,2022-10-10T14:40:09Z,3827723229,213,0.7,3827723225,141,93.3,3827723223,140,77.6,3827723227,212,26.5,3827723221,56,Left,3835145927,178,,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468932647,283,1,1,26,14,d0zdg647gvgc95xdtk1vpbkys,1,79.7,85.4,2022-10-08T14:56:35.783Z,2022-10-10T14:40:16Z,3827723443,140,76.9,3827723449,213,4.5,3835145951,178,,3827723441,56,Center,3827723447,212,16.3,3827723445,141,61.8,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468932691,284,1,1,26,17,d0zdg647gvgc95xdtk1vpbkys,1,71.2,61.8,2022-10-08T14:56:38.710Z,2022-10-10T14:40:26Z,3827723693,56,Center,3827723699,212,27.1,3827723691,155,,3827723697,141,21.9,3827723695,140,71.4,3835146103,178,,3827723701,213,4.7,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468932729,285,1,1,26,22,d0zdg647gvgc95xdtk1vpbkys,1,72.4,24.4,2022-10-08T14:56:43.267Z,2022-10-10T14:40:32Z,3827723873,140,91.9,3827723879,213,0.2,3835146255,178,,3827723871,56,Center,3827723869,155,,3827723877,212,20.7,3827723875,141,29.1,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468932753,286,1,1,26,24,d0zdg647gvgc95xdtk1vpbkys,1,91.9,29.1,2022-10-08T14:56:45.989Z,2022-10-10T14:40:44Z,3827723989,56,Center,3827723995,212,11.1,3827724613,154,,3827723997,213,1.8,3827723991,140,89.1,3835146289,178,,3827723993,141,44.8,3827724611,210,13,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468932757,287,13,1,26,25,d0zdg647gvgc95xdtk1vpbkys,1,89.1,44.8,2022-10-08T14:56:46.692Z,2022-10-10T14:40:45Z,3827724647,231,47.1,3827724211,20,,3827724639,102,51.3,3835146395,178,,3827724633,154,,3827724007,56,Center,3827724631,29,,3827724635,55,286,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,3827724641,103,76.4,3830492391,113,,3827724003,22,,3827724645,230,97.6,3830492393,74,,3827724643,328,3827724005,17,,,,,,,,,,,,,,,,,,,,
2468932751,167,5,1,26,26,6g9qrm72224jrk6tkxxxi8a9n,1,-1.2,54.2,2022-10-08T14:56:47.506Z,2022-10-10T14:40:48Z,3827724073,233,288,3827723987,346,,3827723985,56,Back,,,,,,,,,,,,,,,,10ijtddqmzbhx3qtlhbyn4rca,I. El Kadiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468932761,288,5,1,26,26,d0zdg647gvgc95xdtk1vpbkys,0,101.2,45.8,2022-10-08T14:56:47.506Z,2022-10-10T14:40:48Z,3827724121,233,167,3827724015,56,Center,3827724017,346,,,,,,,,,,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468933031,168,1,1,26,49,6g9qrm72224jrk6tkxxxi8a9n,0,5.1,54.2,2022-10-08T14:57:10.852Z,2022-10-10T14:40:56Z,3827725569,56,Center,3827725571,140,58.4,3827725575,212,56.0,3827725577,213,0.0,3827725567,124,,3827725579,1,,3827725573,141,58.1,3827725581,74,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468933043,289,1,1,26,53,d0zdg647gvgc95xdtk1vpbkys,1,42.6,35.1,2022-10-08T14:57:14.485Z,2022-10-10T14:41:04Z,3827725677,212,19.1,3827725675,141,8.5,3827725671,56,Back,3827725669,3,,3827725673,140,48.5,3827725679,213,5.0,3835146577,388,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469432347,1053,49,1,26,54,d0zdg647gvgc95xdtk1vpbkys,1,45,13.6,2022-10-08T14:57:16.107Z,2022-10-10T14:41:31Z,,,,,,,,,,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468933055,169,45,1,26,54,6g9qrm72224jrk6tkxxxi8a9n,0,51.8,91.2,2022-10-08T14:57:16.151Z,2022-10-10T14:41:37Z,3827725739,56,Left,3827725867,233,290,3827725741,285,,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468933065,290,3,1,26,54,d0zdg647gvgc95xdtk1vpbkys,1,48.2,8.8,2022-10-08T14:57:16.151Z,2022-10-10T14:41:37Z,3827725771,56,Back,3830494867,465,,3827725817,233,169,3835147027,178,,3827725773,286,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468933075,291,61,1,26,56,d0zdg647gvgc95xdtk1vpbkys,0,53.4,11.9,2022-10-08T14:57:17.334Z,2022-10-10T14:41:49Z,3835147155,178,,3827725815,56,Right,,,,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468933093,170,49,1,26,57,6g9qrm72224jrk6tkxxxi8a9n,1,42,85,2022-10-08T14:57:18.330Z,2022-10-10T14:41:55Z,,,,,,,,,,,,,,,,,,,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468933111,171,1,1,26,57,6g9qrm72224jrk6tkxxxi8a9n,1,42,85,2022-10-08T14:57:18.393Z,2022-10-10T14:41:58Z,3827725991,213,0.9,3835147331,178,,3827725989,212,8.7,3827725985,141,95.4,3827725981,140,46.9,3827725979,56,Back,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468933131,172,1,1,27,0,6g9qrm72224jrk6tkxxxi8a9n,0,52.5,97.4,2022-10-08T14:57:21.628Z,2022-10-10T14:42:03Z,3835147373,178,,3827726083,1,,3827726071,155,,3827726075,140,83.5,3827726077,141,86.9,3827726079,212,33.3,3827726081,213,6.1,3827726073,56,Left,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468933137,292,49,1,27,3,d0zdg647gvgc95xdtk1vpbkys,1,17.5,14.3,2022-10-08T14:57:24.772Z,2022-10-10T14:42:07Z,,,,,,,,,,,,,,,,,,,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468933177,293,1,1,27,3,d0zdg647gvgc95xdtk1vpbkys,1,17.5,14.3,2022-10-08T14:57:24.794Z,2022-10-10T14:42:12Z,3827726311,213,2.1,3827726307,141,35.5,3827726305,140,8.7,3835147541,178,,3827726303,56,Back,3827726309,212,17.1,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468933213,294,1,1,27,5,d0zdg647gvgc95xdtk1vpbkys,0,8.7,35.5,2022-10-08T14:57:26.646Z,2022-10-10T14:42:24Z,3835147703,178,,3827726539,1,,3827726527,157,,3827726533,141,41.0,3827726531,140,55.3,3827726535,212,49.1,3827726537,213,0.1,3827726529,56,Center,7w5ivtmbqzi4hfte330r1a505,R. Pasveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468933247,173,1,1,27,9,6g9qrm72224jrk6tkxxxi8a9n,0,45.2,59.6,2022-10-08T14:57:30.332Z,2022-10-10T14:42:31Z,3827726789,56,Center,3827726797,213,6.3,3827726795,212,21.1,3827726791,140,65.3,3827726787,3,,3827726793,141,59.0,3835147799,388,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468933269,174,4,1,27,10,6g9qrm72224jrk6tkxxxi8a9n,1,65.1,58,2022-10-08T14:57:32.189Z,2022-10-10T14:42:43Z,3827726929,286,,3827726923,10,,3827726925,56,Center,3827726963,233,295,3827726927,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468933265,295,4,1,27,10,d0zdg647gvgc95xdtk1vpbkys,0,34.9,42,2022-10-08T14:57:32.190Z,2022-10-10T14:42:43Z,3827726907,152,,3827726903,10,,3827726905,56,Back,3827726909,285,,3835147945,178,,3827726975,233,174,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468933613,175,1,1,27,41,6g9qrm72224jrk6tkxxxi8a9n,0,64.8,61.2,2022-10-08T14:58:03.040Z,2022-10-10T14:42:53Z,3835148073,178,,3827728529,152,,3827728537,212,27.7,3827728535,141,49.9,3827728531,56,Center,3827728525,5,,3827728533,140,90.1,3827728539,213,6.0,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,3827728527,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468933637,296,12,1,27,43,d0zdg647gvgc95xdtk1vpbkys,1,11.6,61.1,2022-10-08T14:58:04.627Z,2022-10-10T14:43:01Z,3827728667,56,Back,3827728673,212,13.2,3827728713,15,,3835148223,388,,3827728671,141,72.1,3827728669,140,1.2,3827728675,213,2.5,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468933659,297,12,1,27,45,d0zdg647gvgc95xdtk1vpbkys,1,1.2,72.1,2022-10-08T14:58:06.482Z,2022-10-10T14:43:07Z,3827728813,213,2.2,3827728809,141,76.3,3835148307,178,,3827728857,167,,3827728811,212,3.4,3827728807,140,0.0,3827728805,56,Back,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468933665,176,6,1,27,45,6g9qrm72224jrk6tkxxxi8a9n,1,95.4,36.8,2022-10-08T14:58:07.151Z,2022-10-10T14:43:10Z,3827728829,75,,3827728867,233,298,3827728827,56,Center,,,,,,,,,,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468933669,298,6,1,27,45,d0zdg647gvgc95xdtk1vpbkys,0,4.6,63.2,2022-10-08T14:58:07.151Z,2022-10-10T14:43:10Z,3827728855,73,,3827728875,233,176,3827728853,56,Back,,,,,,,,,,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468934045,177,1,1,28,13,6g9qrm72224jrk6tkxxxi8a9n,1,99.5,0.5,2022-10-08T14:58:34.897Z,2022-10-10T14:43:26Z,3827731283,210,15,3827731285,154,,3827730583,213,2.4,3835148519,178,,3827730569,6,,3827730573,140,81.0,3827730579,212,25.9,3827730575,141,25.6,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,1,3827730571,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468934057,178,15,1,28,15,6g9qrm72224jrk6tkxxxi8a9n,1,81.8,31.8,2022-10-08T14:58:36.800Z,2022-10-10T14:43:26Z,3830500099,78,,3827730613,18,,3827731299,55,177,3827730863,82,,3827730615,56,Center,3827731291,25,,3827731311,146,87.5,3827731307,215,,eayvrkzzkk0xu4c5rrxgzlroq,A. Douiri,,3827731309,328,,3827731297,154,,3827731317,231,46.2,3835148617,178,,3827730859,20,,3827730877,233,3827731313,147,37.9,3827731295,29,,3827731315,230,3827731303,102,51.4,3827731305,103,19,299,98.5,,,,,,
2468934049,299,10,1,28,15,d0zdg647gvgc95xdtk1vpbkys,1,12.3,63.3,2022-10-08T14:58:36.967Z,2022-10-10T14:43:35Z,3827730593,94,,3835148743,178,,3827730897,233,178,3827730595,56,Back,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468934075,179,6,1,28,16,6g9qrm72224jrk6tkxxxi8a9n,1,84.4,31.2,2022-10-08T14:58:38.118Z,2022-10-10T14:43:38Z,3827730741,233,300,3827730727,56,Center,3827730729,75,,,,,,,,,,,,,,,,,eayvrkzzkk0xu4c5rrxgzlroq,A. Douiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468934073,300,6,1,28,16,d0zdg647gvgc95xdtk1vpbkys,0,15.6,68.8,2022-10-08T14:58:38.118Z,2022-10-10T14:43:38Z,3827730789,233,179,3827730707,73,,3827730705,56,Back,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468934367,180,1,1,28,42,6g9qrm72224jrk6tkxxxi8a9n,1,99.5,0.5,2022-10-08T14:59:03.327Z,2022-10-10T14:43:56Z,3827732271,56,Center,3835148849,178,,3830508031,72,,3827732267,223,,3827732279,212,35.4,3827739857,154,,3827732273,140,97.1,3827732263,6,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,1,3827732283,1,,3827732277,141,52.4,3827732265,155,,3827739855,210,15,3827732281,213,1.6,3827732261,2,,,,,,,,,,,,,,,,,,,,,,
2468934411,181,15,1,28,44,6g9qrm72224jrk6tkxxxi8a9n,1,97.1,52.4,2022-10-08T14:59:05.419Z,2022-10-10T14:43:57Z,3827739699,15,,3827739889,103,14.6,3827739877,154,,3827732489,56,Center,3827739891,214,,3827732487,16,,3835149025,388,,3827743531,233,301,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,3827739697,25,,3827739879,55,180,3827739885,102,51.9,3827739895,147,51.3,3827739875,29,,3827739703,328,3827739893,146,99.5,3827739873,76,,,,,,,,,,,,,,,,,
2468934371,301,10,1,28,44,d0zdg647gvgc95xdtk1vpbkys,1,1.8,48.5,2022-10-08T14:59:05.665Z,2022-10-10T14:44:03Z,3827732299,182,,3827743569,233,181,3827743439,174,,3827732297,178,,3830508871,377,,3827732301,56,Back,,,,,,,7w5ivtmbqzi4hfte330r1a505,R. Pasveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468934819,302,12,1,28,45,d0zdg647gvgc95xdtk1vpbkys,1,4.7,48,2022-10-08T14:59:06.491Z,2022-10-10T14:44:11Z,3835149089,178,,3827734523,212,34.2,3827734519,140,16.5,3827734521,141,1.1,3827734525,213,5.1,3827734517,56,Back,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469436429,1054,1,1,28,52,d0zdg647gvgc95xdtk1vpbkys,0,8,4.3,2022-10-08T14:59:14.020Z,2022-10-10T14:44:44Z,3830510277,157,,3830510283,141,6.6,3830510289,1,,3830510281,140,56.8,3830510279,56,Right,3830510287,213,0.0,3835149553,178,,3830510285,212,51.3,35qg0rrwtl00pycx468s62m3u,K. Taylor,,3830510373,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468934523,182,1,1,28,53,6g9qrm72224jrk6tkxxxi8a9n,1,56.7,95.6,2022-10-08T14:59:14.832Z,2022-10-10T14:44:51Z,3827733083,212,31.2,3827733077,56,Back,3835149625,178,,3827733085,213,4.1,3827733079,140,39.0,3827733081,141,58.7,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468934571,183,1,1,28,57,6g9qrm72224jrk6tkxxxi8a9n,1,35.2,53.4,2022-10-08T14:59:18.813Z,2022-10-10T14:44:56Z,3827733341,213,5.2,3827733333,56,Back,3827733339,212,14.2,3835149669,178,,3827733337,141,34.8,3827733335,140,41.3,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468934627,184,1,1,29,1,6g9qrm72224jrk6tkxxxi8a9n,1,37.7,45.1,2022-10-08T14:59:22.933Z,2022-10-10T14:45:00Z,3835149761,178,,3827733587,141,80.2,3827733585,140,29.2,3827733583,56,Back,3827733589,212,25.5,3827733591,213,1.9,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468934811,185,1,1,29,4,6g9qrm72224jrk6tkxxxi8a9n,1,27,76.6,2022-10-08T14:59:25.713Z,2022-10-10T14:45:07Z,3827734467,213,3.8,3827734465,212,25.8,3827734461,140,6.9,3827734463,141,54.9,3827734459,56,Back,3835149887,178,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468934817,186,1,1,29,18,6g9qrm72224jrk6tkxxxi8a9n,0,6.9,54.6,2022-10-08T14:59:39.898Z,2022-10-10T14:45:10Z,3827734493,157,,3827734503,212,62.5,3835149923,178,,3827734507,213,0.2,3827734497,140,65.5,3827734545,189,,3827734495,56,Center,3827734501,141,70.8,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,3827734511,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468934833,303,1,1,29,20,d0zdg647gvgc95xdtk1vpbkys,1,37.1,28,2022-10-08T14:59:42.182Z,2022-10-10T14:45:16Z,3827734585,212,24.7,3827734587,213,5.6,3827734579,56,Right,3827734581,140,55.1,3827734583,141,4.6,3835150049,178,,3827734577,155,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468934837,304,49,1,29,23,d0zdg647gvgc95xdtk1vpbkys,1,55.5,4.6,2022-10-08T14:59:44.575Z,2022-10-10T14:45:23Z,,,,,,,,,,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468934843,305,61,1,29,23,d0zdg647gvgc95xdtk1vpbkys,0,55.5,4.6,2022-10-08T14:59:44.660Z,2022-10-10T14:45:29Z,3835150235,178,,3827734625,56,Right,,,,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468934883,187,3,1,29,25,6g9qrm72224jrk6tkxxxi8a9n,0,39.5,91.6,2022-10-08T14:59:46.241Z,2022-10-10T14:45:37Z,3835150355,178,,3827734813,56,Back,3827734845,233,306,3830512843,464,,3827734815,286,,,,,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468934879,306,7,1,29,25,d0zdg647gvgc95xdtk1vpbkys,0,60.5,8.4,2022-10-08T14:59:46.397Z,2022-10-10T14:45:41Z,3827734833,233,187,3827734807,56,Right,3830512885,383,,3835150385,178,,3827734809,285,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468934937,188,49,1,29,26,6g9qrm72224jrk6tkxxxi8a9n,1,39.1,94.7,2022-10-08T14:59:47.502Z,2022-10-10T14:45:47Z,,,,,,,,,,,,,,,,,,,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468934997,189,1,1,29,29,6g9qrm72224jrk6tkxxxi8a9n,1,54.5,98.6,2022-10-08T14:59:50.349Z,2022-10-10T14:45:55Z,3827735333,213,6.1,3827735325,140,65.7,3827735321,56,Left,3827735329,141,95.1,3835150581,178,,3827735331,212,12.0,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468935003,190,1,1,29,31,6g9qrm72224jrk6tkxxxi8a9n,0,65.7,97.1,2022-10-08T14:59:53.086Z,2022-10-10T14:46:48Z,3827735367,141,96.9,3827735365,140,76.8,3827735371,213,6.3,3827735363,56,Left,3827735369,212,11.7,3835151507,178,,,,,,,,6jqn5grsuhuo5at81pzahr6xh,R. Mühren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470319075,1144,43,1,29,32,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-10-08T14:59:53.591Z,2022-10-10T15:10:03Z,3835176729,144,82,3835176697,178,0,,,,,,,,,,,,,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470319089,1145,43,1,29,32,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-10-08T14:59:53.676Z,2022-10-10T15:10:09Z,3835176779,178,0,3835176863,144,82,,,,,,,,,,,,,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468935021,307,49,1,29,32,d0zdg647gvgc95xdtk1vpbkys,1,22.4,3.1,2022-10-08T14:59:53.723Z,2022-10-10T14:46:55Z,,,,,,,,,,,,,,,,,,,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468935033,308,1,1,29,33,d0zdg647gvgc95xdtk1vpbkys,1,22.4,3.1,2022-10-08T14:59:54.362Z,2022-10-10T14:47:00Z,3827735491,141,10.7,3827735495,213,0.9,3827735489,140,26.5,3835151623,178,,3827735493,212,6.7,3827735487,56,Back,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468935053,309,1,1,29,34,d0zdg647gvgc95xdtk1vpbkys,1,26.5,10.7,2022-10-08T14:59:55.413Z,2022-10-10T14:47:04Z,3835151657,178,,3827735599,141,2.6,3827735601,212,6.3,3827735603,213,5.2,3827735595,56,Back,3827735597,140,29.4,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468935081,310,1,1,29,35,d0zdg647gvgc95xdtk1vpbkys,1,31.9,2.6,2022-10-08T14:59:56.933Z,2022-10-10T14:47:10Z,3827735777,141,8.2,3827735775,140,47.2,3827735773,56,Back,3827735781,213,0.2,3827735779,212,16.5,3835151683,178,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
