id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/17/value
2472775141,345,5,1,39,38,8iawijq7s9s6d85mjz8wdslki,1,69.2,101.6,2022-10-16T10:54:55.983Z,2022-10-18T09:11:48Z,3848257961,233,329,3848257931,347,,3848257929,56,Left,,,,,,,,,,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775195,346,1,1,39,47,8iawijq7s9s6d85mjz8wdslki,1,67.8,100,2022-10-16T10:55:04.984Z,2022-10-18T09:11:53Z,3848258189,140,48.0,3848258199,1,,3848258195,212,22.1,3848258185,107,,3848258197,213,3.5,3848258187,56,Back,3848258193,141,90.2,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775223,347,1,1,39,53,8iawijq7s9s6d85mjz8wdslki,1,43.9,81.3,2022-10-16T10:55:11.256Z,2022-10-18T09:12:01Z,3848258347,213,4.2,3848258345,212,17.6,3848258341,140,36.0,3848258343,141,58.5,3853420243,178,,3848258339,56,Back,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775239,348,1,1,39,56,8iawijq7s9s6d85mjz8wdslki,1,35.1,56.1,2022-10-16T10:55:13.903Z,2022-10-18T09:12:07Z,3853420389,178,,3848258433,56,Back,3848258443,212,24.5,3848258435,140,42.0,3848258439,141,21.7,3848258449,213,5.0,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775265,349,1,1,39,58,8iawijq7s9s6d85mjz8wdslki,1,43,21.5,2022-10-16T10:55:16.375Z,2022-10-18T09:12:12Z,3848258597,213,4.9,3848258595,212,12.3,3853420511,178,,3848258593,141,3.8,3848258591,140,45.2,3848258589,56,Back,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775297,350,1,1,40,1,8iawijq7s9s6d85mjz8wdslki,1,41.8,8.3,2022-10-16T10:55:18.592Z,2022-10-18T09:12:19Z,3848258791,213,2.3,3848258783,56,Back,3848258785,140,32.4,3848258787,141,23.3,3848258789,212,14.2,3853420707,178,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775325,351,1,1,40,4,8iawijq7s9s6d85mjz8wdslki,1,29.3,29.9,2022-10-16T10:55:22.221Z,2022-10-18T09:12:26Z,3853420833,178,,3848258919,213,2.6,3848258917,212,29.6,3848258915,141,54.0,3848258911,56,Back,3848258913,140,5.8,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775355,352,1,1,40,9,8iawijq7s9s6d85mjz8wdslki,0,6.8,59,2022-10-16T10:55:26.733Z,2022-10-18T09:12:37Z,3848259091,213,0.2,3848259083,56,Back,3848259081,157,,3848259087,141,70.5,3848259095,1,,3848259085,140,44.7,3848259089,212,40.6,3853421039,178,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775375,330,1,1,40,11,89w5c6pw7vn0dxypi61tt0g4k,0,54.1,25.4,2022-10-16T10:55:29.255Z,2022-10-18T09:12:43Z,3848259197,141,20.0,3853421133,388,,3848259195,140,76.8,3848259201,213,6.1,3848259193,56,Right,3848259191,3,,3848259199,212,24.1,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775379,353,1,1,40,13,8iawijq7s9s6d85mjz8wdslki,0,27.8,75,2022-10-16T10:55:31.411Z,2022-10-18T09:12:49Z,3848259215,56,Back,3848259217,140,36.4,3848259223,213,6.3,3848259221,212,9.0,3848259213,3,,3853421241,178,,3848259219,141,74.6,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473776603,958,43,1,40,15,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-10-16T10:55:32.842Z,2022-10-18T10:03:32Z,3853496589,21,0,3853496587,178,0,3853496617,144,82,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473776643,959,43,1,40,15,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-10-16T10:55:32.899Z,2022-10-18T10:03:38Z,3853496737,178,0,3853496771,144,82,3853496739,21,0,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775385,331,49,1,40,15,89w5c6pw7vn0dxypi61tt0g4k,1,65.5,14.9,2022-10-16T10:55:32.931Z,2022-10-18T09:12:59Z,,,,,,,,,,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775397,332,1,1,40,16,89w5c6pw7vn0dxypi61tt0g4k,0,67,6.9,2022-10-16T10:55:34.248Z,2022-10-18T09:13:03Z,3848259307,212,16.0,3848259305,141,0.0,3848259301,56,Right,3848259303,140,81.3,3853421417,178,,3848259309,213,5.9,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775399,333,5,1,40,18,89w5c6pw7vn0dxypi61tt0g4k,0,77.4,-1,2022-10-16T10:55:35.500Z,2022-10-18T09:13:09Z,3848259841,233,354,3848259311,56,Right,3848259313,347,,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775501,354,5,1,40,18,8iawijq7s9s6d85mjz8wdslki,1,22.6,101,2022-10-16T10:55:35.500Z,2022-10-18T09:13:08Z,3848259809,56,Back,3848259811,347,,3848259819,233,333,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775511,355,1,1,40,34,8iawijq7s9s6d85mjz8wdslki,1,24.8,100,2022-10-16T10:55:51.553Z,2022-10-18T09:13:13Z,3848259889,212,7.9,3848259885,140,29.7,3848259887,141,92.4,3848259883,56,Back,3848259891,213,5.4,3848259881,107,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775517,356,1,1,40,34,8iawijq7s9s6d85mjz8wdslki,1,29.7,92.7,2022-10-16T10:55:52.205Z,2022-10-18T09:13:19Z,3848259923,141,96.6,3848259921,140,25.9,3848259949,156,,3848259927,213,2.6,3848259925,212,4.8,3848259919,56,Back,3853421861,178,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775537,357,1,1,40,35,8iawijq7s9s6d85mjz8wdslki,1,27.8,95.4,2022-10-16T10:55:53.082Z,2022-10-18T09:13:25Z,3848260049,141,90.2,3853422013,178,,3848260043,155,,3848260051,212,12.4,3848260053,213,6.0,3848260045,56,Back,3848260047,140,39.1,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775541,358,61,1,40,37,8iawijq7s9s6d85mjz8wdslki,0,47.7,89.2,2022-10-16T10:55:55.023Z,2022-10-18T09:13:41Z,3848260063,56,Back,3853422439,178,,,,,,,,,,,,,,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775561,334,1,1,40,38,89w5c6pw7vn0dxypi61tt0g4k,0,55.7,11.6,2022-10-16T10:55:56.139Z,2022-10-18T09:13:58Z,3848260197,141,35.5,3848260195,140,71.6,3853423009,178,,3848260201,213,0.8,3848260203,1,,3848260193,56,Center,3848260191,157,,3848260199,212,23.3,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775579,359,1,1,40,41,8iawijq7s9s6d85mjz8wdslki,1,25.4,75.5,2022-10-16T10:55:58.551Z,2022-10-18T09:14:02Z,3853423167,388,,3848260369,141,86.4,3848260373,213,0.4,3848260371,212,19.6,3848260367,140,42.7,3848260365,56,Back,3848260363,3,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775581,360,61,1,40,44,8iawijq7s9s6d85mjz8wdslki,0,48.7,84.8,2022-10-16T10:56:01.629Z,2022-10-18T09:14:16Z,3853423587,178,,3848260381,56,Back,,,,,,,,,,,,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473776887,961,67,1,40,44,89w5c6pw7vn0dxypi61tt0g4k,1,45.3,13.6,2022-10-16T10:56:02.369Z,2022-10-18T11:38:09Z,3853497723,233,1373,,,,,,,,,,,,,,,,,,,,,,cixzy9hl7ks4maugc5zc9ievp,D. Abels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473776883,1373,67,1,40,44,8iawijq7s9s6d85mjz8wdslki,0,54.7,86.4,2022-10-16T10:56:02.370Z,2022-10-18T10:04:17Z,3853497741,233,961,,,,,,,,,,,,,,,,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775587,335,1,1,40,44,89w5c6pw7vn0dxypi61tt0g4k,0,43.8,12.8,2022-10-16T10:56:02.439Z,2022-10-18T11:38:09Z,3848260429,213,0.0,3848260419,157,,3848260431,1,,3853423937,178,,3848260423,140,69.9,3848260421,56,Right,3848260427,212,27.4,3848260425,141,14.6,cixzy9hl7ks4maugc5zc9ievp,D. Abels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775667,361,1,1,40,47,8iawijq7s9s6d85mjz8wdslki,1,33.7,88.8,2022-10-16T10:56:04.807Z,2022-10-18T09:14:32Z,3853424101,388,,3848260899,3,,3848260901,56,Back,3848260903,140,42.4,3848260905,141,78.3,3848260907,212,11.6,3848260909,213,5.6,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775613,336,43,1,40,49,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-10-16T10:56:06.553Z,2022-10-16T10:56:10Z,3848260575,56,Center,3848260577,286,0,3848260825,144,44,,,,,,,,,,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775637,337,4,1,40,49,89w5c6pw7vn0dxypi61tt0g4k,1,58.1,21.6,2022-10-16T10:56:06.846Z,2022-10-18T09:14:45Z,3848260735,10,,3848260737,56,Center,3848260741,286,,3848260951,233,362,3848260739,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775671,362,4,1,40,49,8iawijq7s9s6d85mjz8wdslki,0,41.9,78.4,2022-10-16T10:56:06.847Z,2022-10-18T09:14:44Z,3848260919,56,Back,3848260955,233,337,3853424473,178,,3848260917,10,,3848260923,285,,3848260921,152,,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775831,338,1,1,41,15,89w5c6pw7vn0dxypi61tt0g4k,0,57.1,20.5,2022-10-16T10:56:33.021Z,2022-10-18T09:14:59Z,3848261899,140,85.9,3848261889,2,,3848261901,141,54.5,3848261903,212,38.1,3848261895,152,,3848261897,56,Center,3849819093,72,,3848261905,213,0.7,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,3848261907,1,,3849819089,223,3853424721,178,3848261891,5,,,,3848261893,155,,,,,,,,,,,,,,,,,,,,
2472775845,363,12,1,41,17,8iawijq7s9s6d85mjz8wdslki,1,15,45.7,2022-10-16T10:56:35.229Z,2022-10-18T09:15:04Z,3848261969,56,Back,3848261985,15,,3848261973,141,63.9,3853424807,388,,3848261971,140,23.8,3848261977,213,0.9,3848261975,212,15.4,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775857,364,1,1,41,19,8iawijq7s9s6d85mjz8wdslki,0,23.6,65.9,2022-10-16T10:56:37.029Z,2022-10-18T09:15:13Z,3853425009,178,,3848262033,141,71.6,3848262031,140,25.7,3848262035,212,4.5,3848262029,56,Back,3848262037,213,1.1,3848262027,157,,3848262039,1,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775909,339,1,1,41,20,89w5c6pw7vn0dxypi61tt0g4k,1,72.8,30.5,2022-10-16T10:56:38.238Z,2022-10-18T09:15:19Z,3853425107,178,,3848262319,141,9.2,3848262317,140,89.6,3848262315,56,Right,3848262313,3,,3848262321,212,22.8,3848262323,213,5.6,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775923,340,1,1,41,26,89w5c6pw7vn0dxypi61tt0g4k,1,87.1,5.3,2022-10-16T10:56:44.076Z,2022-10-18T09:15:39Z,3848262401,140,75.6,3853425567,178,,3848262403,141,11.3,3848262407,213,2.8,3848262405,212,12.7,3848262399,56,Right,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472775947,341,1,1,41,28,89w5c6pw7vn0dxypi61tt0g4k,1,73.1,12.5,2022-10-16T10:56:46.385Z,2022-10-18T09:15:44Z,3853425675,178,,3848262507,140,55.2,3848262505,56,Center,3848262511,212,21.5,3848262513,213,2.6,3848262509,141,27.8,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472776003,342,1,1,41,31,89w5c6pw7vn0dxypi61tt0g4k,1,53.9,32.6,2022-10-16T10:56:49.301Z,2022-10-18T09:15:50Z,3848262797,56,Center,3848262805,213,1.5,3848262801,141,76.0,3848262803,212,29.6,3853425805,178,,3848262799,140,55.8,,,,,,,cixzy9hl7ks4maugc5zc9ievp,D. Abels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472776041,343,1,1,41,36,89w5c6pw7vn0dxypi61tt0g4k,1,57.8,84.9,2022-10-16T10:56:54.429Z,2022-10-18T09:15:56Z,3848263029,213,3.8,3848263023,140,44.9,3848263021,56,Back,3853425933,178,,3848263025,141,70.1,3848263027,212,16.9,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472776079,344,1,1,41,41,89w5c6pw7vn0dxypi61tt0g4k,1,47.8,70.1,2022-10-16T10:56:58.709Z,2022-10-18T09:15:59Z,3848263249,56,Right,3853425989,178,,3848263259,1,,3848263255,212,51.3,3848263257,213,5.2,3848263247,196,,3848263251,140,72.4,3848263253,141,5.0,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,3848263245,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472776129,345,1,1,41,46,89w5c6pw7vn0dxypi61tt0g4k,1,71.3,9.7,2022-10-16T10:57:03.680Z,2022-10-18T09:16:05Z,3848263477,141,33.2,3848263481,213,0.7,3848263475,140,90.9,3853426095,178,,3848263473,56,Center,3848263479,212,26.1,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472776137,346,1,1,41,50,89w5c6pw7vn0dxypi61tt0g4k,1,93.2,32.4,2022-10-16T10:57:07.836Z,2022-10-18T09:16:14Z,3848263537,140,87.8,3848263541,212,6.5,3848263543,213,2.6,3848263535,56,Center,3848263539,141,37.1,3853426277,178,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472776141,347,61,1,41,51,89w5c6pw7vn0dxypi61tt0g4k,0,87.8,37.3,2022-10-16T10:57:08.562Z,2022-10-18T09:16:21Z,3848263559,56,Center,3853426531,178,,,,,,,,,,,,,,,,,,,,cixzy9hl7ks4maugc5zc9ievp,D. Abels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472776191,365,12,1,41,51,8iawijq7s9s6d85mjz8wdslki,1,4,56.3,2022-10-16T10:57:09.424Z,2022-10-18T09:16:42Z,3848263785,213,0.3,3848263777,56,Back,3848263783,212,31.1,3848263781,141,69.2,3848263779,140,32.4,3853427041,178,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472776187,348,1,1,41,54,89w5c6pw7vn0dxypi61tt0g4k,1,60.1,26.4,2022-10-16T10:57:11.997Z,2022-10-18T09:16:54Z,3848263769,213,1.3,3853427327,388,,3848263761,56,Center,3848263763,140,61.0,3848263759,3,,3848263767,212,4.2,3848263765,141,32.4,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472776193,349,1,1,41,56,89w5c6pw7vn0dxypi61tt0g4k,0,60.5,32.2,2022-10-16T10:57:13.923Z,2022-10-18T09:17:05Z,3848265533,236,,3848263795,213,5.9,3848263787,56,Center,3848263789,140,61.6,3853427607,178,,3848263791,141,31.5,3848263793,212,1.2,3848265535,233,367,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,3848265539,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472776215,367,74,1,41,56,8iawijq7s9s6d85mjz8wdslki,1,44.4,61.8,2022-10-16T10:57:13.969Z,2022-10-18T09:17:09Z,3848265545,233,349,3853427683,178,,3848263901,56,Back,3848265499,285,,,,,,,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472786117,425,49,1,41,57,8iawijq7s9s6d85mjz8wdslki,1,38.1,63,2022-10-16T10:57:15.092Z,2022-10-18T09:17:21Z,,,,,,,,,,,,,,,,,,,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472776213,366,1,1,41,57,8iawijq7s9s6d85mjz8wdslki,0,39.3,63.5,2022-10-16T10:57:15.160Z,2022-10-18T09:17:25Z,3848263895,212,7.4,3853428037,178,,3848263897,213,4.8,3848263893,141,52.6,3848263891,140,39.6,3848263889,56,Back,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473777659,984,43,1,41,59,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-10-16T10:57:17.340Z,2022-10-18T10:06:54Z,3853501053,144,82,3853501017,178,0,,,,,,,,,,,,,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472776237,350,49,1,41,59,89w5c6pw7vn0dxypi61tt0g4k,1,67.5,48.4,2022-10-16T10:57:17.361Z,2022-10-18T09:17:35Z,,,,,,,,,,,,,,,,,,,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472776279,351,1,1,42,4,89w5c6pw7vn0dxypi61tt0g4k,1,70.8,61.2,2022-10-16T10:57:21.878Z,2022-10-18T09:17:42Z,3848264195,140,85.6,3848264203,213,0.8,3848264201,212,22.3,3848264189,56,Left,3848264199,141,84.7,3853428509,178,,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472776301,352,1,1,42,7,89w5c6pw7vn0dxypi61tt0g4k,0,87.5,87,2022-10-16T10:57:24.839Z,2022-10-18T09:17:46Z,3848264305,140,92.5,3848264309,141,51.2,3849821475,72,,3853428609,178,,3848264303,56,Center,3848264301,155,,3848264299,2,,3848264311,212,24.9,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,3848264313,213,4.9,3849821473,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472776361,370,44,1,42,8,8iawijq7s9s6d85mjz8wdslki,1,8.7,50.8,2022-10-16T10:57:26.222Z,2022-10-18T11:38:09Z,3848264569,56,Back,3848264571,285,,3848267759,233,354,,,,,,,,,,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472776399,354,44,1,42,8,89w5c6pw7vn0dxypi61tt0g4k,0,91.3,49.2,2022-10-16T10:57:26.223Z,2022-10-18T09:18:04Z,3848264749,286,,3848264747,56,Center,3848267783,233,370,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472776319,368,12,1,42,8,8iawijq7s9s6d85mjz8wdslki,1,8.3,55.7,2022-10-16T10:57:26.291Z,2022-10-18T11:38:10Z,3848264387,212,13.2,3853429155,388,,3848264385,141,68.6,3848264459,15,,3848264389,213,2.4,3848264431,167,,3848264381,56,Back,3848264383,140,0.0,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472776349,353,6,1,42,12,89w5c6pw7vn0dxypi61tt0g4k,1,94.8,58.5,2022-10-16T10:57:30.359Z,2022-10-18T09:18:20Z,3848264507,56,Center,3848264515,233,369,3848264509,75,,,,,,,,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472776323,369,6,1,42,12,8iawijq7s9s6d85mjz8wdslki,0,5.2,41.5,2022-10-16T10:57:30.359Z,2022-10-18T09:18:21Z,3848264407,56,Back,3848264547,233,353,3848264409,73,,,,,,,,,,,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472776611,355,1,1,42,45,89w5c6pw7vn0dxypi61tt0g4k,1,99.6,0.6,2022-10-16T10:58:03.272Z,2022-10-18T09:18:29Z,3848266045,154,,3848265783,224,,3848265793,213,1.9,3848265791,212,37.6,3848265781,155,,3849822199,20,,3848265787,140,89.7,3848265785,56,Center,tgu7kztdu9azmvirwu8rrip6,K. Saito,1,3848265795,1,,3848266043,210,3848265777,2,3853429553,178,,13,,3848265779,6,,3848265789,141,,,,,,,,,,53.8,,,,,,,
2472776621,357,13,1,42,47,89w5c6pw7vn0dxypi61tt0g4k,1,91.3,54.4,2022-10-16T10:58:05.284Z,2022-10-18T09:18:29Z,3848266075,230,98.8,3848266077,231,51.6,3848265835,17,,3848265837,56,Center,3848265943,25,,3848266065,154,,3848266067,55,355,3848265949,328,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,3848266073,103,62.5,3848266071,102,3853429661,388,3848266061,74,,51.8,,3848266063,29,,3848265945,15,,,,,,,,,,,,,,,,,
2472776617,356,5,1,42,49,89w5c6pw7vn0dxypi61tt0g4k,0,101.2,51.2,2022-10-16T10:58:06.564Z,2022-10-18T09:18:37Z,3848265815,56,Center,3848265817,346,,3848265869,233,371,,,,,,,,,,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472776615,371,5,1,42,49,8iawijq7s9s6d85mjz8wdslki,1,-1.2,48.8,2022-10-16T10:58:06.564Z,2022-10-18T09:18:37Z,3848265845,233,356,3848265809,346,,3848265807,56,Back,,,,,,,,,,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472776729,372,1,1,42,57,8iawijq7s9s6d85mjz8wdslki,1,4.6,41.9,2022-10-16T10:58:15.466Z,2022-10-18T09:18:44Z,3848266421,140,32.1,3848266423,141,17.6,3848266425,212,33.3,3848266417,124,,3848266427,213,5.8,3848266419,56,Back,3848266429,1,,3848266433,237,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472776739,373,1,1,43,4,8iawijq7s9s6d85mjz8wdslki,1,35,19.6,2022-10-16T10:58:22.060Z,2022-10-18T09:18:49Z,3848266473,56,Back,3848266481,213,1.9,3853430079,178,,3848266475,140,32.8,3848266477,141,29.0,3848266479,212,6.8,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472776747,374,1,1,43,5,8iawijq7s9s6d85mjz8wdslki,1,34,28.9,2022-10-16T10:58:22.879Z,2022-10-18T09:18:54Z,3848266517,56,Back,3848266525,213,4.8,3848266521,141,19.7,3848266523,212,6.3,3848266519,140,34.6,3853430191,178,,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472776785,375,1,1,43,6,8iawijq7s9s6d85mjz8wdslki,1,35.8,20.2,2022-10-16T10:58:24.453Z,2022-10-18T09:18:58Z,3848266783,141,31.9,3848266781,140,22.4,3848266787,213,2.6,3848266785,212,16.2,3853430301,178,,3848266779,56,Back,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
