id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/17/value,assist,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2484872107,96,1,1,12,54,3t0vjqtxc8wpjzv82i3oi2ova,1,57.6,68.6,2022-11-12T17:58:51.580Z,2022-11-14T12:34:46Z,3911887827,212,17.0,3911887823,140,55.2,3911887821,56,Center,3911887825,141,43.9,3911887829,213,4.6,3916696787,178,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872113,97,1,1,12,56,3t0vjqtxc8wpjzv82i3oi2ova,0,55.2,43.9,2022-11-12T17:58:53.201Z,2022-11-14T12:34:51Z,3911887857,213,4.7,3911887881,236,,3911887887,286,,3911887851,140,55.2,3911887853,141,41.5,3911887855,212,1.6,3916696917,178,,3911887883,233,124,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,3911887849,56,,,,,,,,,,,,,,,,,,,,,,,,,Center,,,,,,,,,,,,
2484872109,124,74,1,12,56,d0zdg647gvgc95xdtk1vpbkys,1,41,59.4,2022-11-12T17:58:53.376Z,2022-11-14T12:34:56Z,3911887907,233,97,3911887835,285,,3916697011,178,,3911887833,56,Back,,,,,,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872125,125,49,1,12,57,d0zdg647gvgc95xdtk1vpbkys,1,34.4,53.9,2022-11-12T17:58:54.268Z,2022-11-14T12:35:02Z,,,,,,,,,,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872139,126,1,1,12,58,d0zdg647gvgc95xdtk1vpbkys,1,34.4,53.9,2022-11-12T17:58:54.900Z,2022-11-14T12:35:06Z,3911887957,141,62.6,3911887953,56,Back,3911887959,212,11.0,3911887955,140,25.6,3916697185,178,,3911887961,213,2.6,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872191,127,1,1,13,0,d0zdg647gvgc95xdtk1vpbkys,1,25.6,62.4,2022-11-12T17:58:57.504Z,2022-11-14T12:35:08Z,3911888217,212,18.7,3911888213,140,21.8,3916697223,178,,3911888211,56,Back,3911888215,141,35.5,3911888219,213,4.5,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872237,128,1,1,13,7,d0zdg647gvgc95xdtk1vpbkys,1,23.8,33.7,2022-11-12T17:59:04.574Z,2022-11-14T12:35:13Z,3911888493,56,Back,3911888497,141,71.1,3916697365,178,,3911888501,213,1.6,3911888495,140,23.0,3911888499,212,25.4,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872249,129,1,1,13,11,d0zdg647gvgc95xdtk1vpbkys,1,24.9,75.3,2022-11-12T17:59:08.558Z,2022-11-14T12:35:17Z,3911888549,56,Back,3911888551,140,9.8,3911888555,212,19.9,3916697439,178,,3911888553,141,57.5,3911888557,213,3.8,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872257,130,1,1,13,13,d0zdg647gvgc95xdtk1vpbkys,1,9.8,57.5,2022-11-12T17:59:10.488Z,2022-11-14T12:35:20Z,3911888593,140,22.4,3911888597,212,13.3,3911888591,56,Back,3916697467,178,,3911888599,213,0.1,3911888595,141,60.0,,,,,,,7w5ivtmbqzi4hfte330r1a505,R. Pasveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872271,131,1,1,13,14,d0zdg647gvgc95xdtk1vpbkys,1,22.4,60,2022-11-12T17:59:11.482Z,2022-11-14T12:35:24Z,3916697543,178,,3911888673,212,21.0,3911888667,56,Back,3911888671,141,31.0,3911888675,213,4.4,3911888669,140,15.4,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872283,132,1,1,13,17,d0zdg647gvgc95xdtk1vpbkys,1,22.6,26.3,2022-11-12T17:59:14.694Z,2022-11-14T12:35:29Z,3916697601,178,,3911888733,141,4.6,3911888737,213,5.3,3911888729,56,Back,3911888731,140,31.0,3911888735,212,17.2,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872313,133,1,1,13,20,d0zdg647gvgc95xdtk1vpbkys,1,31,4.9,2022-11-12T17:59:17.140Z,2022-11-14T12:35:33Z,3911888921,56,Back,3911888929,213,2.1,3911888925,141,27.2,3911888927,212,17.3,3911888923,140,23.0,3916697639,178,,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872357,134,1,1,13,23,d0zdg647gvgc95xdtk1vpbkys,1,24.9,26.8,2022-11-12T17:59:20.481Z,2022-11-14T12:35:36Z,3911889163,213,1.3,3911889157,140,31.0,3916697675,178,,3911889161,212,28.5,3911889159,141,67.7,3911889155,56,Back,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872465,135,1,1,13,27,d0zdg647gvgc95xdtk1vpbkys,1,37.4,76.4,2022-11-12T17:59:24.174Z,2022-11-14T12:35:39Z,3911889695,213,0.5,3911889687,140,60.7,3911889691,141,97.4,3911889693,212,28.3,3911889685,56,Left,3916697741,178,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872489,136,1,1,13,34,d0zdg647gvgc95xdtk1vpbkys,1,68.9,92.3,2022-11-12T17:59:31.070Z,2022-11-14T12:35:46Z,3916697819,178,,3911889801,140,78.6,3911889805,212,10.4,3911889803,141,95.6,3911889807,213,0.2,3911889799,56,Left,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872507,137,1,1,13,37,d0zdg647gvgc95xdtk1vpbkys,1,78,97.5,2022-11-12T17:59:33.755Z,2022-11-14T12:35:50Z,3911889889,141,95.4,3911889885,56,Left,3916697883,178,,3911889893,213,3.3,3911889891,212,11.8,3911889887,140,66.8,,,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872551,138,1,1,13,39,d0zdg647gvgc95xdtk1vpbkys,1,66.8,95.4,2022-11-12T17:59:36.413Z,2022-11-14T12:35:56Z,3911890123,213,3.9,3916697985,178,,3911890117,141,86.7,3911890121,212,8.3,3911890109,56,Left,3911890113,140,61.2,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872567,139,1,1,13,44,d0zdg647gvgc95xdtk1vpbkys,1,68.1,78.2,2022-11-12T17:59:40.859Z,2022-11-14T12:35:59Z,3916698023,178,,3911890209,213,4.0,3911890205,141,68.4,3911890201,56,Center,3911890203,140,62.3,3911890207,212,9.0,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872583,140,1,1,13,46,d0zdg647gvgc95xdtk1vpbkys,1,65.8,67.2,2022-11-12T17:59:43.327Z,2022-11-14T12:36:01Z,3911890297,140,70.1,3911890301,212,9.0,3911890293,56,Center,3911890303,213,5.2,3916698063,178,,3911890299,141,55.7,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872633,141,1,1,13,47,d0zdg647gvgc95xdtk1vpbkys,1,70.1,55.7,2022-11-12T17:59:44.013Z,2022-11-14T12:36:05Z,3916698117,178,,3911890555,140,74.0,3911890559,212,4.7,3911890561,213,0.5,3911890553,56,Center,3911890557,141,59.0,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872667,142,1,1,13,51,d0zdg647gvgc95xdtk1vpbkys,1,77.5,34.9,2022-11-12T17:59:48.515Z,2022-11-14T12:36:10Z,3911890705,140,81.4,3911890709,212,18.6,3916698201,178,,3911890707,141,8.2,3911890703,56,Right,3911890711,213,4.9,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872685,143,1,1,13,55,d0zdg647gvgc95xdtk1vpbkys,1,75,18.8,2022-11-12T17:59:52.480Z,2022-11-14T12:36:13Z,3911890819,212,21.2,3911890815,140,74.6,3911890821,213,1.6,3911890817,141,50.0,3916698221,178,,3911890813,56,Center,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872697,144,1,1,13,57,d0zdg647gvgc95xdtk1vpbkys,1,74.8,51.6,2022-11-12T17:59:54.595Z,2022-11-14T12:36:15Z,3911890879,141,55.1,3911890883,213,0.2,3911890871,56,Center,3911890877,140,85.6,3916698263,178,,3911890881,212,11.6,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872701,145,61,1,13,58,d0zdg647gvgc95xdtk1vpbkys,0,84.6,55.2,2022-11-12T17:59:55.350Z,2022-11-14T12:36:21Z,3911890899,56,Center,3916698371,178,,,,,,,,,,,,,,,,,,,,9c2i7ddl2uh7kuhwq62klkyui,B. Brobbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872729,99,12,1,13,59,3t0vjqtxc8wpjzv82i3oi2ova,1,14.6,47.2,2022-11-12T17:59:56.676Z,2022-11-14T12:36:26Z,3911891063,141,27.4,3911891067,213,5.9,3911891065,212,37.0,3911891059,56,Back,3916698453,178,,3911891061,140,47.4,,,,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872733,100,49,1,14,3,3t0vjqtxc8wpjzv82i3oi2ova,1,47.4,27.4,2022-11-12T18:00:00.545Z,2022-11-14T12:36:34Z,,,,,,,,,,,,,,,,,,,,,,,,,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872749,101,3,1,14,6,3t0vjqtxc8wpjzv82i3oi2ova,0,57,6,2022-11-12T18:00:03.112Z,2022-11-14T12:36:39Z,3916698691,178,,3913402033,465,,3911891195,233,146,3911891127,56,Right,3911891129,286,,,,,,,,,,,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872755,146,7,1,14,6,d0zdg647gvgc95xdtk1vpbkys,0,43,94,2022-11-12T18:00:03.317Z,2022-11-14T12:36:46Z,3916698759,178,,3911891159,285,,3913401961,385,,3911891157,56,Back,3911891173,233,101,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872763,102,61,1,14,6,3t0vjqtxc8wpjzv82i3oi2ova,1,55.1,5.6,2022-11-12T18:00:03.623Z,2022-11-14T12:36:50Z,3916698829,178,,3911891193,56,Right,,,,,,,,,,,,,,,,,,,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872771,147,49,1,14,8,d0zdg647gvgc95xdtk1vpbkys,1,49.7,96.5,2022-11-12T18:00:05.003Z,2022-11-14T12:36:55Z,,,,,,,,,,,,,,,,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872799,148,3,1,14,11,d0zdg647gvgc95xdtk1vpbkys,0,60,96.2,2022-11-12T18:00:07.770Z,2022-11-14T12:37:02Z,3911891381,56,Left,3913402299,465,,3911891755,233,103,3911891383,286,,3916698989,178,,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872853,103,7,1,14,11,3t0vjqtxc8wpjzv82i3oi2ova,0,40,3.8,2022-11-12T18:00:07.839Z,2022-11-14T12:37:09Z,3911891631,56,Back,3916699081,178,,3911891703,233,148,3913402405,385,,3911891633,285,,,,,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872827,149,61,1,14,11,d0zdg647gvgc95xdtk1vpbkys,1,57.4,96.3,2022-11-12T18:00:07.950Z,2022-11-14T12:37:14Z,3911891519,56,Left,3916699143,178,,,,,,,,,,,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872869,150,1,1,14,14,d0zdg647gvgc95xdtk1vpbkys,1,55.4,92.4,2022-11-12T18:00:11.051Z,2022-11-14T12:37:19Z,3911891731,140,42.7,3911891735,212,13.4,3911891737,213,3.1,3911891729,56,Back,3911891733,141,93.5,3916699257,178,,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872913,151,1,1,14,16,d0zdg647gvgc95xdtk1vpbkys,1,42.5,92.1,2022-11-12T18:00:12.887Z,2022-11-14T12:37:23Z,3911891933,141,63.6,3911891937,213,4.6,3911891929,56,Back,3911891931,140,40.7,3916699299,178,,3911891935,212,19.5,,,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484872973,152,1,1,14,18,d0zdg647gvgc95xdtk1vpbkys,1,42.3,61.5,2022-11-12T18:00:15.644Z,2022-11-14T12:37:26Z,3911892207,213,5.2,3911892197,56,Center,3911892201,141,34.1,3911892199,140,52.6,3911892205,212,21.5,3916699341,178,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484873053,153,1,1,14,22,d0zdg647gvgc95xdtk1vpbkys,1,57.2,28.7,2022-11-12T18:00:18.973Z,2022-11-14T12:37:30Z,3911892487,141,2.8,3911892491,212,19.7,3911892495,213,5.2,3916699405,178,,3911892483,140,65.5,3911892479,56,Right,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484873121,154,1,1,14,25,d0zdg647gvgc95xdtk1vpbkys,1,61.3,13.3,2022-11-12T18:00:21.969Z,2022-11-14T12:37:33Z,3911892797,212,22.8,3911892801,213,2.4,3911892785,56,Back,3911892793,141,36.7,3911892787,140,45.7,3916699427,178,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484873233,155,1,1,14,28,d0zdg647gvgc95xdtk1vpbkys,1,46.4,34.1,2022-11-12T18:00:25.254Z,2022-11-14T12:37:38Z,3911893311,212,13.7,3911893307,140,55.9,3911893313,213,5.5,3916699529,178,,3911893305,56,Right,3911893309,141,20.2,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484873289,156,1,1,14,32,d0zdg647gvgc95xdtk1vpbkys,0,62.3,25.1,2022-11-12T18:00:29.085Z,2022-11-14T12:37:41Z,3911893645,56,Center,3911893649,141,44.0,3916699595,178,,3911893657,213,0.3,3911893643,155,,3911893653,212,37.6,3911893647,140,96.0,3911893663,1,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484873317,104,52,1,14,34,3t0vjqtxc8wpjzv82i3oi2ova,1,5.1,50.9,2022-11-12T18:00:31.675Z,2022-11-14T12:37:46Z,3916699677,178,,3913402707,377,,,,,,,,,,,,,,,,,,,,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484873413,105,1,1,14,37,3t0vjqtxc8wpjzv82i3oi2ova,1,6.9,51.5,2022-11-12T18:00:34.007Z,2022-11-14T12:37:49Z,3911894311,140,14.0,3916699739,178,,3911894315,212,14.2,3911894307,123,,3911894317,213,1.0,3911894313,141,69.3,3911894309,56,Back,,,,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484873491,106,1,1,14,41,3t0vjqtxc8wpjzv82i3oi2ova,1,19.6,68.1,2022-11-12T18:00:37.925Z,2022-11-14T12:37:53Z,3911894655,212,30.6,3911894659,213,5.7,3916699761,178,,3911894645,140,44.0,3911894649,141,43.6,3911894635,56,Back,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484873495,107,50,1,14,45,3t0vjqtxc8wpjzv82i3oi2ova,1,45.6,43.2,2022-11-12T18:00:41.887Z,2022-11-14T12:38:02Z,3911894681,286,,3911894793,233,158,3911894679,56,Back,,,,,,,,,,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484873517,158,7,1,14,45,d0zdg647gvgc95xdtk1vpbkys,1,54.4,56.8,2022-11-12T18:00:42.085Z,2022-11-14T12:38:04Z,3913403103,384,,3911894789,233,107,3911894773,285,,3916699917,178,,3911894771,56,Center,,,,,,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484873501,157,43,1,14,46,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-11-12T18:00:42.726Z,2022-11-12T18:00:53Z,3911895381,144,1,3911894701,212,2.5,3911894697,140,52.2,3911894695,56,Center,3911894699,141,52.7,3911894703,213,4.7,,,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484873521,159,49,1,14,46,d0zdg647gvgc95xdtk1vpbkys,1,53.2,51.5,2022-11-12T18:00:42.959Z,2022-11-14T12:38:10Z,,,,,,,,,,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484873531,160,1,1,14,47,d0zdg647gvgc95xdtk1vpbkys,1,48,51.2,2022-11-12T18:00:43.905Z,2022-11-14T12:38:14Z,3916700061,178,,3911894835,212,16.2,3911894831,140,36.9,3911894833,141,67.8,3911894837,213,2.4,3911894829,56,Back,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484873553,161,1,1,14,48,d0zdg647gvgc95xdtk1vpbkys,1,36.9,67.8,2022-11-12T18:00:45.333Z,2022-11-14T12:38:20Z,3911894971,140,46.0,3911894975,212,10.1,3911894969,56,Back,3911894977,213,0.3,3911894973,141,72.5,3916700219,178,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484873631,162,1,1,14,51,d0zdg647gvgc95xdtk1vpbkys,1,45.7,71.3,2022-11-12T18:00:47.804Z,2022-11-14T12:24:33Z,3911895495,213,4.3,3911895491,141,61.1,3911895487,56,Back,3911895489,140,43.0,3916682111,178,,3911895493,212,7.5,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484873653,163,1,1,14,58,d0zdg647gvgc95xdtk1vpbkys,1,56.2,80.3,2022-11-12T18:00:55.381Z,2022-11-14T12:24:37Z,3911895597,141,96.5,3911895601,213,1.8,3916682173,178,,3911895593,56,Left,3911895599,212,11.2,3911895595,140,54.1,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484873691,164,1,1,15,1,d0zdg647gvgc95xdtk1vpbkys,1,54.3,95.1,2022-11-12T18:00:57.818Z,2022-11-14T12:24:49Z,3911895785,56,Center,3911895789,141,71.0,3911895787,140,51.4,3911895791,212,16.7,3916682483,178,,3911895793,213,4.5,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484873711,165,1,1,15,4,d0zdg647gvgc95xdtk1vpbkys,1,53.9,65.3,2022-11-12T18:01:01.014Z,2022-11-14T12:24:55Z,3911895931,212,7.0,3911895915,56,Center,3911895927,141,55.8,3916682647,178,,3911895937,213,5.1,3911895921,140,56.4,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484873737,166,1,1,15,5,d0zdg647gvgc95xdtk1vpbkys,1,56.4,55.8,2022-11-12T18:01:01.894Z,2022-11-14T12:24:58Z,3911896031,140,54.9,3911896035,212,9.5,3916682699,178,,3911896029,56,Center,3911896037,213,1.7,3911896033,141,69.6,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484873775,167,1,1,15,7,d0zdg647gvgc95xdtk1vpbkys,1,54.9,70.4,2022-11-12T18:01:04.474Z,2022-11-14T12:25:03Z,3911896231,56,Left,3911896241,212,22.4,3911896239,141,95.4,3911896235,140,68.8,3911896247,213,0.9,3916682799,178,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484873785,168,1,1,15,9,d0zdg647gvgc95xdtk1vpbkys,1,68.8,95.4,2022-11-12T18:01:06.420Z,2022-11-14T12:25:08Z,3911896299,56,Left,3916682951,178,,3911896301,140,65.6,3911896309,212,7.7,3911896305,141,85.2,3911896313,213,4.3,,,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484873795,169,1,1,15,10,d0zdg647gvgc95xdtk1vpbkys,1,65.6,85.2,2022-11-12T18:01:07.712Z,2022-11-14T12:25:12Z,3911896381,140,69.3,3911896385,212,9.0,3916683009,178,,3911896387,213,1.1,3911896383,141,97.1,3911896379,56,Left,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484873835,170,1,1,15,11,d0zdg647gvgc95xdtk1vpbkys,1,69.3,97.1,2022-11-12T18:01:08.538Z,2022-11-14T12:25:14Z,3911896615,213,3.9,3911896611,141,77.4,3916683047,178,,3911896607,56,Center,3911896609,140,56.7,3911896613,212,18.8,,,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484873897,171,1,1,15,14,d0zdg647gvgc95xdtk1vpbkys,1,56.5,76.5,2022-11-12T18:01:11.462Z,2022-11-14T12:25:17Z,3911896967,213,5.2,3911896963,141,60.2,3916683105,178,,3911896965,212,12.5,3911896961,140,62.1,3911896959,56,Center,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484873929,172,1,1,15,17,d0zdg647gvgc95xdtk1vpbkys,1,55.7,53.7,2022-11-12T18:01:13.893Z,2022-11-14T12:25:22Z,3911897127,141,43.7,3911897131,213,3.6,3911897123,56,Back,3911897129,212,16.7,3911897125,140,41.2,3916683201,178,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484874029,173,1,1,15,20,d0zdg647gvgc95xdtk1vpbkys,1,35.5,55.2,2022-11-12T18:01:16.923Z,2022-11-14T12:25:25Z,3911897513,140,39.3,3911897517,212,14.6,3916683335,178,,3911897511,56,Back,3911897519,213,1.3,3911897515,141,75.9,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484874057,174,1,1,15,23,d0zdg647gvgc95xdtk1vpbkys,1,47.4,83,2022-11-12T18:01:20.602Z,2022-11-14T12:25:29Z,3911897637,213,5.9,3911897629,56,Center,3911897633,141,78.6,3911897631,140,55.6,3911897635,212,9.1,3916683483,178,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484874079,175,1,1,15,26,d0zdg647gvgc95xdtk1vpbkys,1,52.4,76.2,2022-11-12T18:01:22.924Z,2022-11-14T12:25:31Z,3911897699,212,10.4,3911897695,140,52.6,3911897697,141,60.9,3916683507,178,,3911897693,56,Center,3911897701,213,4.7,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
