id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/9/value,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2498225905,1116,67,2,51,21,cos9hxi16eitbcbthof7zrm4m,0,26.9,52,2023-01-15T16:54:29.036Z,2023-01-17T20:16:44Z,3982438389,233,1510,,,,,,,,,,,,,,,,,,,,,,29fr98or3mqippn84z3p9ihhw,L. Valente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827021,569,8,2,51,21,20vymiy7bo8wkyxai3ew494fz,1,72.9,48.7,2023-01-15T16:54:29.077Z,2023-01-17T20:35:30Z,3981365833,384,,3980332237,56,Center,3982377841,178,,,,,,,,,,,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827033,570,49,2,51,21,20vymiy7bo8wkyxai3ew494fz,1,71.9,54.6,2023-01-15T16:54:29.562Z,2023-01-17T19:27:16Z,,,,,,,,,,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827061,571,1,2,51,23,20vymiy7bo8wkyxai3ew494fz,1,68.1,54,2023-01-15T16:54:31.013Z,2023-01-17T19:27:20Z,3980332389,141,35.9,3982378091,178,,3980332385,56,Center,3980332383,155,,3980332393,213,5.7,3980332387,140,85.6,3980332391,212,22.1,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827065,572,61,2,51,24,20vymiy7bo8wkyxai3ew494fz,0,85.4,37.4,2023-01-15T16:54:32.744Z,2023-01-17T19:27:28Z,3982378275,178,,3982378273,21,,3980332417,56,Center,,,,,,,,,,,,,,,,4j5hfebi948ggjwexpndrub1m,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827127,408,12,2,51,25,cos9hxi16eitbcbthof7zrm4m,1,13.5,63.6,2023-01-15T16:54:33.515Z,2023-01-17T19:27:34Z,3980332773,140,31.8,3980332775,141,71.5,3980332771,56,Back,3980332779,213,0.3,3982378357,178,,3980332777,212,20.0,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827103,573,1,2,51,28,20vymiy7bo8wkyxai3ew494fz,1,64.8,15.2,2023-01-15T16:54:36.025Z,2023-01-17T19:27:47Z,3980332631,141,25.7,3980332635,213,1.1,3980332633,212,7.9,3980332627,56,Center,3980332625,3,,3980332629,140,68.1,3982378455,178,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827139,574,1,2,51,30,20vymiy7bo8wkyxai3ew494fz,1,69.1,26.5,2023-01-15T16:54:37.841Z,2023-01-17T19:27:53Z,3982378559,178,,3980332867,140,84.2,3980332871,212,21.2,3980332863,155,,3980332869,141,5.8,3980332873,213,5.6,3980332865,56,Right,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827141,575,50,2,51,33,20vymiy7bo8wkyxai3ew494fz,1,86.7,2.7,2023-01-15T16:54:41.480Z,2023-01-17T19:28:05Z,3980332897,56,Right,3980332899,286,,3980333049,233,409,,,,,,,,,,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827163,409,7,2,51,33,cos9hxi16eitbcbthof7zrm4m,1,13.3,97.3,2023-01-15T16:54:41.496Z,2023-01-17T19:28:11Z,3980333019,56,Back,3980333017,167,,3981365971,385,,3980333021,285,,3980333043,233,575,3982378919,178,,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827169,410,5,2,51,34,cos9hxi16eitbcbthof7zrm4m,0,17.1,101.3,2023-01-15T16:54:42.368Z,2023-01-17T19:28:14Z,3980333257,233,576,3980333027,56,Back,3980333029,347,,,,,,,,,,,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827203,576,5,2,51,34,20vymiy7bo8wkyxai3ew494fz,1,82.9,-1.3,2023-01-15T16:54:42.368Z,2023-01-17T19:28:14Z,3980333219,347,,3980333237,233,410,3980333215,56,Right,,,,,,,,,,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827229,577,1,2,51,41,20vymiy7bo8wkyxai3ew494fz,1,80.9,0,2023-01-15T16:54:49.272Z,2023-01-17T19:28:17Z,3980333385,212,16.7,3980333381,140,89.7,3980333377,107,,3980333383,141,19.4,3980333387,213,1.0,3980333379,56,Right,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827239,578,1,2,51,46,20vymiy7bo8wkyxai3ew494fz,0,96,1.6,2023-01-15T16:54:54.560Z,2023-01-17T19:28:23Z,3980333449,213,2.1,3980333441,56,Right,3980333445,141,19.3,3982379141,178,,3980333443,140,88.6,3980333447,212,14.3,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827253,411,49,2,51,47,cos9hxi16eitbcbthof7zrm4m,1,11.9,82.4,2023-01-15T16:54:55.725Z,2023-01-17T19:28:27Z,,,,,,,,,,,,,,,,,,,,,,,,,am0ea3bvmnin4gco2ndny2noq,R. Oratmangoen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827269,412,1,2,51,48,cos9hxi16eitbcbthof7zrm4m,1,12.1,83.2,2023-01-15T16:54:56.619Z,2023-01-17T19:28:31Z,3982379277,178,,3980333607,213,1.3,3980333601,140,14.1,3980333605,212,9.5,3980333599,56,Back,3980333603,141,96.9,,,,,,,am0ea3bvmnin4gco2ndny2noq,R. Oratmangoen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827273,413,50,2,51,50,cos9hxi16eitbcbthof7zrm4m,1,15,92.1,2023-01-15T16:54:57.808Z,2023-01-17T19:28:37Z,3980333617,285,,3980333615,56,Back,3980333727,233,579,,,,,,,,,,,,,,,,4k9shzwgauyy7w2911uev75yh,F. Krüger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827285,579,7,2,51,50,20vymiy7bo8wkyxai3ew494fz,1,85,7.9,2023-01-15T16:54:58.279Z,2023-01-17T19:28:42Z,3980333679,286,,3981366093,384,,3980333677,56,Right,3980333709,233,413,3982379541,178,,,,,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827287,580,49,2,51,51,20vymiy7bo8wkyxai3ew494fz,1,77.3,12.5,2023-01-15T16:54:59.261Z,2023-01-17T19:28:48Z,,,,,,,,,,,,,,,,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827295,581,1,2,51,51,20vymiy7bo8wkyxai3ew494fz,0,72.4,9.7,2023-01-15T16:54:59.363Z,2023-01-17T19:28:50Z,3980333743,212,6.7,3982379739,178,,3980333739,141,12.8,3980333731,56,Right,3980333747,213,0.3,3980333735,140,78.5,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827317,414,8,2,51,52,cos9hxi16eitbcbthof7zrm4m,1,19.8,85.9,2023-01-15T16:55:00.602Z,2023-01-17T19:28:59Z,3980333851,56,Back,3982379865,178,,3981366231,384,,,,,,,,,,,,,,,,,4k9shzwgauyy7w2911uev75yh,F. Krüger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827323,415,49,2,51,53,cos9hxi16eitbcbthof7zrm4m,1,15.9,73.2,2023-01-15T16:55:01.114Z,2023-01-17T19:29:04Z,,,,,,,,,,,,,,,,,,,,,,,,,am0ea3bvmnin4gco2ndny2noq,R. Oratmangoen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827343,416,1,2,51,54,cos9hxi16eitbcbthof7zrm4m,1,15.9,73.2,2023-01-15T16:55:01.969Z,2023-01-17T19:29:08Z,3980333953,212,17.6,3980333955,213,3.9,3980333951,141,54.9,3980333949,140,4.1,3980333947,56,Back,3982379935,178,,,,,,,,am0ea3bvmnin4gco2ndny2noq,R. Oratmangoen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827369,417,1,2,51,56,cos9hxi16eitbcbthof7zrm4m,1,4.2,54.9,2023-01-15T16:55:03.900Z,2023-01-17T19:29:11Z,3982379959,178,,3980334107,157,,3980334117,213,0.6,3980334113,141,98.0,3980334109,56,Back,3980334119,1,,3980334115,212,52.2,3980334111,140,45.3,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827371,418,61,2,51,59,cos9hxi16eitbcbthof7zrm4m,0,45.3,98,2023-01-15T16:55:07.295Z,2023-01-17T19:29:14Z,3982379989,178,,3980334127,56,Back,,,,,,,,,,,,,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827373,419,5,2,52,0,cos9hxi16eitbcbthof7zrm4m,0,46,101.2,2023-01-15T16:55:08.351Z,2023-01-17T19:29:17Z,3980334399,233,582,3980334131,56,Back,3980334135,347,,,,,,,,,,,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827411,582,5,2,52,0,20vymiy7bo8wkyxai3ew494fz,1,54,-1.2,2023-01-15T16:55:08.351Z,2023-01-17T19:29:17Z,3980334345,233,419,3980334341,56,Right,3980334343,347,,,,,,,,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827431,583,1,2,52,6,20vymiy7bo8wkyxai3ew494fz,1,54,0,2023-01-15T16:55:13.820Z,2023-01-17T19:29:20Z,3980334469,213,2.2,3980334487,189,,3980334461,56,Back,3980334465,141,38.6,3980334471,1,,3980334463,140,36.5,3980334459,107,,3980334467,212,32.5,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827467,584,1,2,52,12,20vymiy7bo8wkyxai3ew494fz,1,43.5,55.4,2023-01-15T16:55:20.223Z,2023-01-17T19:29:24Z,3980334709,213,5.3,3980334705,141,46.6,3980334701,56,Back,3982380121,178,,3980334703,140,47.3,3980334707,212,7.2,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827489,585,1,2,52,16,20vymiy7bo8wkyxai3ew494fz,1,51.9,47.2,2023-01-15T16:55:24.173Z,2023-01-17T19:29:27Z,3980334791,212,12.7,3980334793,213,6.0,3980334787,140,63.5,3982380171,178,,3980334789,141,41.9,3980334785,56,Center,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827527,586,1,2,52,19,20vymiy7bo8wkyxai3ew494fz,1,61.8,40,2023-01-15T16:55:26.911Z,2023-01-17T19:29:31Z,3980334957,213,5.2,3982380255,178,,3980334951,140,74.7,3980334955,212,27.1,3980334949,56,Right,3980334953,141,5.5,,,,,,,4j5hfebi948ggjwexpndrub1m,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827531,587,1,2,52,22,20vymiy7bo8wkyxai3ew494fz,0,74.7,5.8,2023-01-15T16:55:30.341Z,2023-01-17T19:29:35Z,3980334973,2,,3980335019,233,420,3980334979,140,78.5,3982380313,178,,3980334983,212,5.8,3981366507,20,,3980334975,155,,3980335017,236,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,3981366505,224,3980335023,286,3980334985,213,,,,0.8,3980334981,141,3980334977,56,Right,,,,,,11.9,,,,,,,,,,,,,,,,
2497827537,420,12,2,52,22,cos9hxi16eitbcbthof7zrm4m,1,18.9,86.5,2023-01-15T16:55:30.467Z,2023-01-17T19:29:51Z,3982380591,21,,3980335025,233,587,3980335015,56,Back,3980335013,185,,3982380589,178,,,,,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827789,421,12,2,52,24,cos9hxi16eitbcbthof7zrm4m,1,14.1,63.1,2023-01-15T16:55:32.222Z,2023-01-17T19:29:56Z,3980336515,56,Back,3980336519,141,90.3,3982380663,178,,3980336517,140,23.2,3980336523,213,1.1,3980336521,212,20.8,,,,,,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827565,588,1,2,52,27,20vymiy7bo8wkyxai3ew494fz,1,74.8,5.2,2023-01-15T16:55:35.633Z,2023-01-17T19:30:00Z,3980335177,141,12.7,3980335181,213,2.7,3980335179,212,10.8,3982380753,178,,3980335175,140,65.7,3980335173,56,Right,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827581,589,1,2,52,29,20vymiy7bo8wkyxai3ew494fz,1,62.7,12.1,2023-01-15T16:55:37.342Z,2023-01-17T19:30:03Z,3980335253,140,52.9,3982380791,178,,3980335255,141,25.1,3980335251,56,Center,3980335259,213,2.4,3980335257,212,13.6,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827617,590,1,2,52,32,20vymiy7bo8wkyxai3ew494fz,1,55.1,31.9,2023-01-15T16:55:40.086Z,2023-01-17T19:30:06Z,3980335437,212,21.7,3982380815,178,,3980335433,140,48.1,3980335439,213,1.9,3980335435,141,62.0,3980335431,56,Back,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827629,591,1,2,52,35,20vymiy7bo8wkyxai3ew494fz,1,48.4,62.9,2023-01-15T16:55:43.380Z,2023-01-17T19:30:10Z,3980335489,141,62.3,3982380853,178,,3980335485,56,Center,3980335493,213,6.2,3980335487,140,56.2,3980335491,212,8.2,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827647,592,1,2,52,36,20vymiy7bo8wkyxai3ew494fz,1,55.8,62.9,2023-01-15T16:55:44.616Z,2023-01-17T19:30:12Z,3980335627,140,53.0,3980335633,213,2.0,3980335631,212,7.3,3980335629,141,72.8,3980335625,56,Center,3982380877,178,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827663,593,1,2,52,38,20vymiy7bo8wkyxai3ew494fz,1,53.2,75.8,2023-01-15T16:55:46.721Z,2023-01-17T19:30:15Z,3980335749,141,95.9,3980335751,212,17.0,3980335745,56,Left,3982380941,178,,3980335753,213,0.9,3980335747,140,62.9,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827683,594,1,2,52,43,20vymiy7bo8wkyxai3ew494fz,1,65.7,94.1,2023-01-15T16:55:51.241Z,2023-01-17T19:30:18Z,3980335873,56,Left,3980335879,212,10.6,3980335875,140,57.1,3982381037,178,,3980335881,213,3.7,3980335877,141,85.8,,,,,,,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827689,595,1,2,52,46,20vymiy7bo8wkyxai3ew494fz,1,57.1,85.8,2023-01-15T16:55:53.896Z,2023-01-17T19:30:20Z,3980335911,212,14.0,3980335905,56,Center,3980335909,141,65.3,3980335913,213,4.8,3982381057,178,,3980335907,140,58.3,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827731,596,1,2,52,47,20vymiy7bo8wkyxai3ew494fz,1,58.3,65.3,2023-01-15T16:55:54.890Z,2023-01-17T19:30:23Z,3980336155,56,Back,3980336159,141,20.9,3982381089,178,,3980336157,140,48.6,3980336161,212,31.9,3980336163,213,4.4,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827757,597,1,2,52,51,20vymiy7bo8wkyxai3ew494fz,1,48.6,20.9,2023-01-15T16:55:58.984Z,2023-01-17T19:30:25Z,3980336319,56,Right,3980336327,213,5.6,3982381149,178,,3980336323,141,3.2,3980336321,140,62.5,3980336325,212,18.9,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827775,598,1,2,52,53,20vymiy7bo8wkyxai3ew494fz,1,64.9,2.8,2023-01-15T16:56:01.389Z,2023-01-17T19:30:27Z,3980336425,56,Right,3980336429,141,19.1,3982381187,178,,3980336431,212,11.6,3980336433,213,1.9,3980336427,140,61.5,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827777,599,1,2,52,54,20vymiy7bo8wkyxai3ew494fz,0,61.4,19.1,2023-01-15T16:56:02.305Z,2023-01-17T19:30:32Z,3980336443,56,Right,3980336449,212,10.5,3980336445,140,71.4,3980336451,213,6.3,3982381267,178,,3980336447,141,19.0,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827795,422,8,2,52,55,cos9hxi16eitbcbthof7zrm4m,1,25.8,81.2,2023-01-15T16:56:03.431Z,2023-01-17T19:30:39Z,3980336551,56,Back,3982381395,178,,3981366633,383,,,,,,,,,,,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827799,423,49,2,52,56,cos9hxi16eitbcbthof7zrm4m,1,26,87.1,2023-01-15T16:56:04.376Z,2023-01-17T19:30:45Z,,,,,,,,,,,,,,,,,,,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827813,424,3,2,52,57,cos9hxi16eitbcbthof7zrm4m,0,30.9,86.1,2023-01-15T16:56:04.793Z,2023-01-17T19:30:52Z,3982381523,178,,3980336661,285,,3980336659,56,Back,3981366649,464,,3980336747,233,600,,,,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827819,600,7,2,52,57,20vymiy7bo8wkyxai3ew494fz,1,69.1,13.9,2023-01-15T16:56:04.888Z,2023-01-17T19:30:55Z,3980336729,233,424,3980336683,56,Right,3980336733,286,,3981366651,384,,3982381539,178,,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827833,601,49,2,52,57,20vymiy7bo8wkyxai3ew494fz,1,71.3,9.4,2023-01-15T16:56:05.652Z,2023-01-17T19:31:00Z,,,,,,,,,,,,,,,,,,,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827843,602,1,2,53,0,20vymiy7bo8wkyxai3ew494fz,0,73.9,13.4,2023-01-15T16:56:08.148Z,2023-01-17T19:31:05Z,3980336811,2,,3980336815,56,Center,3980336819,141,33.0,3980336817,140,84.5,3980336823,213,0.9,3981366731,224,,3982381627,178,,3980336821,212,17.4,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,3981366733,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827869,425,12,2,53,0,cos9hxi16eitbcbthof7zrm4m,1,14.3,71.4,2023-01-15T16:56:08.759Z,2023-01-17T19:31:09Z,3980336979,213,2.3,3980336975,141,97.2,3980336971,56,Back,3980337007,167,,3980336973,140,0.0,3980336977,212,23.9,3982381709,178,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827875,426,6,2,53,3,cos9hxi16eitbcbthof7zrm4m,0,6.8,81.5,2023-01-15T16:56:10.898Z,2023-01-17T19:31:14Z,3980336997,73,,3980336995,56,Back,3980337093,233,603,,,,,,,,,,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497827885,603,6,2,53,3,20vymiy7bo8wkyxai3ew494fz,1,93.2,18.5,2023-01-15T16:56:10.898Z,2023-01-17T19:31:13Z,3980337049,56,Right,3980337069,233,426,3980337051,75,,,,,,,,,,,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497828081,604,1,2,53,27,20vymiy7bo8wkyxai3ew494fz,1,99.5,0.7,2023-01-15T16:56:35.630Z,2023-01-17T19:31:17Z,3982381849,178,,3980338183,212,2.6,3980338177,56,Right,3980338181,141,2.3,3980338185,213,2.7,3980338179,140,97.2,3980338175,6,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497828095,605,1,2,53,29,20vymiy7bo8wkyxai3ew494fz,1,96,3.4,2023-01-15T16:56:36.811Z,2023-01-17T19:31:24Z,3980338303,140,84.2,3980338305,141,5.2,3980338301,56,Right,3982381985,178,,3980338309,213,3.0,3980338307,212,12.5,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497828097,606,1,2,53,30,20vymiy7bo8wkyxai3ew494fz,1,84.2,5.2,2023-01-15T16:56:38.663Z,2023-01-17T19:31:27Z,3980338321,141,4.4,3980338325,213,6.2,3980338317,56,Right,3980338323,212,7.9,3982382019,178,,3980338319,140,91.7,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497828127,607,1,2,53,31,20vymiy7bo8wkyxai3ew494fz,1,91.7,4.4,2023-01-15T16:56:39.664Z,2023-01-17T19:31:39Z,3980338529,140,92.4,3981371397,72,,3980338523,2,,3980338537,1,,3980339385,154,,3981371395,223,,3980338531,141,53.4,3980338535,213,1.5,504o2odlvra056ouwcgreopgp,S. Szymański,3980338525,155,3980338527,56,3980338533,212,,Center,1,33.3,3980339383,210,3982382079,178,,,,,,,13,,,,,,,,,,,,,,,,
2497828131,608,13,2,53,33,20vymiy7bo8wkyxai3ew494fz,1,91.6,52,2023-01-15T16:56:41.420Z,2023-01-17T19:31:39Z,3980339387,83,,3980338559,56,Center,3982382209,388,,3980339403,231,50.9,3980339173,15,,3980339391,154,,3980339397,102,57.3,3980339401,230,99.4,672cwl9zj2d6lce6jda350vvu,M. Wieffer,3980339393,55,3980339171,25,3980339399,103,607,,,20.8,3980339177,328,3980339389,29,,3980338557,17,,,,,,,,,,,,,,,,,,,,
2497828121,427,5,2,53,34,cos9hxi16eitbcbthof7zrm4m,1,-1.2,42.3,2023-01-15T16:56:42.623Z,2023-01-17T19:31:42Z,3980338503,346,,3980338615,233,609,3980338501,56,Back,,,,,,,,,,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497828139,609,5,2,53,34,20vymiy7bo8wkyxai3ew494fz,0,101.2,57.7,2023-01-15T16:56:42.623Z,2023-01-17T19:31:42Z,3980338601,56,Center,3980338631,233,427,3980338603,346,,,,,,,,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497828383,428,1,2,53,55,cos9hxi16eitbcbthof7zrm4m,1,5.3,44,2023-01-15T16:57:03.104Z,2023-01-17T19:31:45Z,3980339945,212,27.4,3980339941,141,82.7,3980339937,140,12.7,3980339949,213,1.3,3980339933,124,,3980339935,56,Back,3980339957,237,,,,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497828433,429,1,2,53,58,cos9hxi16eitbcbthof7zrm4m,1,11,81.8,2023-01-15T16:57:06.146Z,2023-01-17T19:31:48Z,3980340223,212,25.2,3980340217,56,Back,3980340225,213,4.3,3980340221,141,47.6,3980340219,140,1.8,3982382345,178,,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497828463,430,1,2,54,2,cos9hxi16eitbcbthof7zrm4m,1,3,35.8,2023-01-15T16:57:10.008Z,2023-01-17T19:31:51Z,3982382397,178,,3980340373,56,Back,3980340371,155,,3980340375,140,29.9,3980340379,212,36.7,3980340381,213,5.6,3980340377,141,1.4,3980340383,1,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
