id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/10/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/15/value
2482639445,514,1,2,54,0,d0zdg647gvgc95xdtk1vpbkys,1,50.9,100,2022-11-06T16:58:41.308Z,2022-11-08T05:04:20Z,3900270165,140,44.1,3900270169,212,10.4,3900270163,56,Back,3900270171,213,4.0,3900270167,141,90.0,3900270161,107,,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639477,515,1,2,54,3,d0zdg647gvgc95xdtk1vpbkys,1,42.6,82.7,2022-11-06T16:58:44.794Z,2022-11-08T05:04:22Z,3900270371,140,46.0,3900270373,141,63.2,3903037103,178,,3900270377,213,5.0,3900270369,56,Back,3900270375,212,13.7,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639509,516,1,2,54,7,d0zdg647gvgc95xdtk1vpbkys,1,48.8,58.4,2022-11-06T16:58:48.775Z,2022-11-08T05:04:25Z,3900270553,141,33.4,3900270561,213,4.7,3900270549,140,48.2,3900270545,56,Back,3903037123,178,,3900270557,212,17.0,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639609,517,1,2,54,10,d0zdg647gvgc95xdtk1vpbkys,1,50.8,31.6,2022-11-06T16:58:51.692Z,2022-11-08T05:04:30Z,3903037159,178,,3900271055,56,Right,3900271059,140,65.2,3900271071,213,5.4,3900271063,141,6.5,3900271069,212,22.8,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639613,518,50,2,54,16,d0zdg647gvgc95xdtk1vpbkys,1,65.8,4.1,2022-11-06T16:58:58.240Z,2022-11-08T05:04:40Z,3900271225,233,431,3900271079,286,,3900271077,56,Right,,,,,,,,,,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639631,431,7,2,54,17,24fvcruwqrqvqa3aonf8c3zuy,1,34.2,95.9,2022-11-06T16:58:58.454Z,2022-11-08T05:04:49Z,3902599329,385,,3900271173,285,,3903037289,178,,3900271171,56,Back,3900271205,233,518,3900271169,167,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639637,432,5,2,54,17,24fvcruwqrqvqa3aonf8c3zuy,0,38,101.3,2022-11-06T16:58:59.257Z,2022-11-08T05:04:51Z,3900271187,56,Back,3900271229,233,519,3900271189,347,,,,,,,,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639635,519,5,2,54,17,d0zdg647gvgc95xdtk1vpbkys,1,62,-1.3,2022-11-06T16:58:59.257Z,2022-11-08T05:04:51Z,3900271209,233,432,3900271185,347,,3900271183,56,Right,,,,,,,,,,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639659,520,1,2,54,22,d0zdg647gvgc95xdtk1vpbkys,1,63.5,0,2022-11-06T16:59:03.396Z,2022-11-08T05:04:54Z,3900271297,107,,3900271307,213,1.4,3900271299,56,Right,3900271305,212,6.4,3900271301,140,64.3,3900271303,141,8.3,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639675,521,1,2,54,23,d0zdg647gvgc95xdtk1vpbkys,1,64.3,8.3,2022-11-06T16:59:04.814Z,2022-11-08T05:05:00Z,3903037383,178,,3900271389,56,Right,3900271393,140,61.2,3900271403,213,4.0,3900271399,212,5.0,3900271395,141,2.8,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639711,522,1,2,54,25,d0zdg647gvgc95xdtk1vpbkys,1,61.1,2.8,2022-11-06T16:59:06.605Z,2022-11-08T05:05:07Z,3900271607,212,19.2,3900271601,56,Back,3900271605,141,9.5,3900271609,213,2.9,3900271603,140,43.3,3903037447,178,,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639751,523,1,2,54,28,d0zdg647gvgc95xdtk1vpbkys,1,43.3,13,2022-11-06T16:59:09.455Z,2022-11-08T05:05:10Z,3903037469,178,,3900271837,212,30.3,3900271831,56,Back,3900271835,141,57.0,3900271839,213,1.4,3900271833,140,48.1,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639761,524,1,2,54,35,d0zdg647gvgc95xdtk1vpbkys,1,65.9,85.5,2022-11-06T16:59:16.534Z,2022-11-08T05:05:22Z,3900271903,140,63.7,3900271901,56,Left,3900271905,141,96.3,3900271909,213,1.9,3903037569,178,,3900271907,212,7.7,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639795,525,1,2,54,37,d0zdg647gvgc95xdtk1vpbkys,1,63.6,96.2,2022-11-06T16:59:18.934Z,2022-11-08T05:05:29Z,3903037611,178,,3900272093,140,45.5,3900272091,56,Back,3900272099,213,3.7,3900272095,141,78.9,3900272097,212,22.4,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639853,526,1,2,54,41,d0zdg647gvgc95xdtk1vpbkys,1,45.9,65.6,2022-11-06T16:59:22.822Z,2022-11-08T05:05:33Z,3900272429,141,41.5,3900272425,56,Center,3900272431,212,18.7,3900272427,140,54.5,3903037635,178,,3900272433,213,5.2,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639863,527,1,2,54,47,d0zdg647gvgc95xdtk1vpbkys,1,56.1,53.7,2022-11-06T16:59:28.861Z,2022-11-08T05:05:35Z,3903037659,178,,3900272503,56,Center,3900272511,213,1.7,3900272507,141,74.0,3900272509,212,13.9,3900272505,140,54.4,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639913,528,1,2,54,49,d0zdg647gvgc95xdtk1vpbkys,1,54.4,74,2022-11-06T16:59:30.702Z,2022-11-08T05:05:39Z,3903037687,178,,3900272743,140,70.5,3900272749,213,0.7,3900272745,141,95.6,3900272741,56,Left,3900272747,212,22.4,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639945,529,1,2,54,55,d0zdg647gvgc95xdtk1vpbkys,1,68.6,77.4,2022-11-06T16:59:37.043Z,2022-11-08T05:05:56Z,3900272933,56,Center,3900272941,213,4.2,3900272939,212,15.0,3900272935,140,62.0,3900272937,141,57.8,3903037815,178,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639953,530,1,2,55,1,d0zdg647gvgc95xdtk1vpbkys,1,66.3,46.7,2022-11-06T16:59:42.367Z,2022-11-08T05:06:01Z,3900272987,141,61.5,3900272991,213,0.9,3900272985,140,74.3,3900272989,212,13.1,3900272983,56,Center,3903037847,178,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639969,531,1,2,55,2,d0zdg647gvgc95xdtk1vpbkys,1,74.6,58.7,2022-11-06T16:59:44.230Z,2022-11-08T05:06:04Z,3900273063,140,86.4,3900273061,56,Center,3900273069,213,5.8,3900273065,141,49.0,3900273067,212,14.0,3903037865,178,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482639975,532,61,2,55,3,d0zdg647gvgc95xdtk1vpbkys,1,86.6,48.7,2022-11-06T16:59:44.776Z,2022-11-08T05:06:12Z,3903037929,178,,3900273097,56,Center,,,,,,,,,,,,,,,,,,,9c2i7ddl2uh7kuhwq62klkyui,B. Brobbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640075,433,12,2,55,4,24fvcruwqrqvqa3aonf8c3zuy,1,14.7,54.5,2022-11-06T16:59:45.984Z,2022-11-08T05:06:17Z,3900273601,212,63.1,3900273603,213,0.2,3900273595,56,Center,3900273599,141,73.0,3903037959,178,,3900273597,140,73.6,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640051,534,1,2,55,9,d0zdg647gvgc95xdtk1vpbkys,1,32.2,26.2,2022-11-06T16:59:51.068Z,2022-11-08T05:06:27Z,3903038021,178,,3900273473,141,28.7,3900273471,140,46.8,3900273475,212,15.4,3900273469,56,Back,3900273477,213,0.1,,,,,,,7w5ivtmbqzi4hfte330r1a505,R. Pasveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640017,533,43,2,55,10,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-11-06T16:59:51.465Z,2022-11-06T16:59:54Z,3900273435,144,49,,,,,,,,,,,,,,,,,,,,,,7w5ivtmbqzi4hfte330r1a505,R. Pasveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640059,535,1,2,55,13,d0zdg647gvgc95xdtk1vpbkys,1,46.8,28.7,2022-11-06T16:59:54.543Z,2022-11-08T05:06:32Z,3900273509,213,0.0,3900273505,141,29.8,3903038065,178,,3900273507,212,21.6,3900273503,140,67.4,3900273501,56,Center,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640061,536,1,2,55,14,d0zdg647gvgc95xdtk1vpbkys,0,67.4,29.8,2022-11-06T16:59:55.414Z,2022-11-08T05:06:36Z,3900273523,140,64.6,3900273521,56,Center,3903038105,178,,3900273529,213,3.9,3900273525,141,25.3,3900273527,212,4.2,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640077,434,61,2,55,14,24fvcruwqrqvqa3aonf8c3zuy,1,34.9,70.9,2022-11-06T16:59:55.595Z,2022-11-08T05:06:41Z,3903038141,21,,3900273605,56,Back,3903038143,178,,,,,,,,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640087,435,44,2,55,15,24fvcruwqrqvqa3aonf8c3zuy,1,31.1,63.8,2022-11-06T16:59:56.911Z,2022-11-08T09:33:02Z,3900273655,56,Back,3900273659,233,537,3900273657,285,,,,,,,,,,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640079,537,44,2,55,15,d0zdg647gvgc95xdtk1vpbkys,0,68.9,36.2,2022-11-06T16:59:56.912Z,2022-11-08T05:06:45Z,3900273669,233,435,3900273611,56,Center,3900273613,286,,,,,,,,,,,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640093,436,1,2,55,15,24fvcruwqrqvqa3aonf8c3zuy,0,29,60.2,2022-11-06T16:59:57.084Z,2022-11-08T09:33:03Z,3900273693,140,38.3,3900273691,56,Back,3903038203,388,,3900273689,3,,3900273695,141,62.6,3900273699,213,0.2,3900273697,212,9.9,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640159,538,1,2,55,22,d0zdg647gvgc95xdtk1vpbkys,1,69.9,66.8,2022-11-06T17:00:03.437Z,2022-11-08T05:06:56Z,3903038267,178,,3900274043,213,0.9,3900274041,212,25.7,3900274039,141,95.4,3900274035,56,Left,3900274037,140,85.9,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640183,539,1,2,55,27,d0zdg647gvgc95xdtk1vpbkys,1,87.6,93.6,2022-11-06T17:00:08.286Z,2022-11-08T05:07:00Z,3900274173,213,3.3,3903038295,178,,3900274171,212,15.7,3900274165,56,Left,3900274169,141,89.0,3900274167,140,72.9,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640201,540,1,2,55,30,d0zdg647gvgc95xdtk1vpbkys,1,72.5,81.8,2022-11-06T17:00:12.197Z,2022-11-08T05:07:07Z,3900274273,56,Center,3900274281,212,4.7,3900274283,213,3.8,3900274279,141,77.6,3900274275,140,68.9,3903038353,178,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640247,541,1,2,55,32,d0zdg647gvgc95xdtk1vpbkys,1,68.2,74.3,2022-11-06T17:00:13.823Z,2022-11-08T05:07:11Z,3900274571,56,Center,3900274577,212,22.1,3900274575,141,41.9,3900274579,213,4.8,3900274573,140,70.1,3903038379,178,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640267,542,1,2,55,36,d0zdg647gvgc95xdtk1vpbkys,1,71.4,41,2022-11-06T17:00:18.094Z,2022-11-08T05:07:15Z,3900274683,56,Center,3900274693,213,1.5,3900274689,141,62.4,3900274685,140,72.4,3900274691,212,14.6,3903038413,178,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640291,543,1,2,55,38,d0zdg647gvgc95xdtk1vpbkys,1,70.2,67.7,2022-11-06T17:00:20.223Z,2022-11-08T05:07:19Z,3900274817,140,75.5,3900274815,56,Left,3900274819,141,87.8,3903038451,178,,3900274821,212,14.8,3900274823,213,1.2,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640315,544,1,2,55,42,d0zdg647gvgc95xdtk1vpbkys,1,75.9,88.5,2022-11-06T17:00:23.630Z,2022-11-08T05:07:23Z,3900274947,141,74.4,3900274951,213,4.1,3900274945,140,70.1,3900274949,212,11.4,3903038483,178,,3900274943,56,Center,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640339,545,1,2,55,44,d0zdg647gvgc95xdtk1vpbkys,1,70.1,74.4,2022-11-06T17:00:25.309Z,2022-11-08T05:07:26Z,3900275071,141,61.4,3900275073,212,8.9,3903038507,178,,3900275067,56,Center,3900275075,213,4.6,3900275069,140,69.2,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640357,546,1,2,55,46,d0zdg647gvgc95xdtk1vpbkys,0,69.9,61.7,2022-11-06T17:00:27.280Z,2022-11-08T05:07:29Z,3903038523,178,,3900275169,212,21.7,3900275165,140,87.6,3900275163,56,Center,3900275167,141,45.1,3900275161,155,,3900275171,213,5.7,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640371,437,12,2,55,47,24fvcruwqrqvqa3aonf8c3zuy,1,10.8,55.2,2022-11-06T17:00:28.793Z,2022-11-08T05:08:12Z,3900275277,15,,3900275259,141,72.0,3900275261,212,12.6,3900275255,56,Back,3900275257,140,15.8,3900275263,213,1.1,3903038863,388,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640395,547,1,2,55,50,d0zdg647gvgc95xdtk1vpbkys,1,81.5,24.7,2022-11-06T17:00:31.593Z,2022-11-08T05:08:15Z,3900275397,56,Center,3900275395,155,,3900275399,140,90.7,3900275407,213,1.3,3900275405,212,32.2,3900275411,1,,3903038891,178,,3900275401,141,69.8,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640399,548,44,2,55,52,d0zdg647gvgc95xdtk1vpbkys,1,91,64.4,2022-11-06T17:00:33.472Z,2022-11-08T09:33:03Z,3900275461,233,438,3900275417,286,,3900275415,56,Center,,,,,,,,,,,,,,,,9c2i7ddl2uh7kuhwq62klkyui,B. Brobbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640405,438,44,2,55,52,24fvcruwqrqvqa3aonf8c3zuy,0,9,35.6,2022-11-06T17:00:33.473Z,2022-11-08T05:08:18Z,3900275479,233,548,3900275443,56,Back,3900275445,285,,,,,,,,,,,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640429,549,1,2,55,52,d0zdg647gvgc95xdtk1vpbkys,1,92.3,60.6,2022-11-06T17:00:33.590Z,2022-11-08T09:33:03Z,3900275583,213,5.1,3903038937,388,,3900275581,212,17.3,3900275573,3,,3900275577,140,97.9,3900275579,141,36.7,3900275575,56,Center,,,,9c2i7ddl2uh7kuhwq62klkyui,B. Brobbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640433,550,1,2,55,54,d0zdg647gvgc95xdtk1vpbkys,0,97.6,35.9,2022-11-06T17:00:35.798Z,2022-11-08T05:08:29Z,3900275619,195,,3900275601,56,Center,3900275607,212,5.1,3903038969,178,,3900275605,141,43.3,3900275609,213,1.8,3900275603,140,96.6,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640437,439,49,2,55,54,24fvcruwqrqvqa3aonf8c3zuy,1,7.8,65.1,2022-11-06T17:00:36.139Z,2022-11-08T05:08:34Z,,,,,,,,,,,,,,,,,,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640471,440,1,2,55,56,24fvcruwqrqvqa3aonf8c3zuy,0,9,65.5,2022-11-06T17:00:37.868Z,2022-11-08T05:08:37Z,3900275857,1,,3900275855,213,6.1,3903038997,178,,3900275851,141,51.0,3900275845,157,,3900275849,140,69.0,3900275853,212,63.8,3900275847,56,Center,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640479,551,49,2,56,1,d0zdg647gvgc95xdtk1vpbkys,1,36,50.4,2022-11-06T17:00:42.519Z,2022-11-08T05:08:42Z,,,,,,,,,,,,,,,,,,,,,,,,,7w5ivtmbqzi4hfte330r1a505,R. Pasveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640507,552,1,2,56,2,d0zdg647gvgc95xdtk1vpbkys,1,36,49,2022-11-06T17:00:44.254Z,2022-11-08T05:08:44Z,3903039035,178,,3900276031,140,48.3,3900276027,56,Back,3900276037,212,14.1,3900276039,213,0.4,3900276035,141,57.2,,,,,,,7w5ivtmbqzi4hfte330r1a505,R. Pasveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640549,553,1,2,56,7,d0zdg647gvgc95xdtk1vpbkys,1,48.8,42.8,2022-11-06T17:00:48.480Z,2022-11-08T05:08:46Z,3900276293,141,29.5,3900276289,56,Back,3900276291,140,48.8,3903039045,178,,3900276295,212,9.0,3900276297,213,4.7,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640559,554,1,2,56,10,d0zdg647gvgc95xdtk1vpbkys,1,54,28.4,2022-11-06T17:00:52.111Z,2022-11-08T05:08:57Z,3900276347,140,46.5,3900276353,213,2.1,3900276345,56,Back,3903039049,178,,3900276349,141,46.7,3900276351,212,14.7,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640583,555,1,2,56,12,d0zdg647gvgc95xdtk1vpbkys,1,46.5,46.7,2022-11-06T17:00:53.608Z,2022-11-08T05:09:02Z,3903039127,178,,3900276531,213,1.6,3900276529,212,19.3,3900276525,140,45.6,3900276523,56,Back,3900276527,141,75.0,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640603,556,1,2,56,17,d0zdg647gvgc95xdtk1vpbkys,1,57.8,80.4,2022-11-06T17:00:58.552Z,2022-11-08T05:09:06Z,3900276637,213,0.8,3900276635,212,12.1,3903039161,178,,3900276629,56,Left,3900276631,140,65.6,3900276633,141,93.5,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640619,557,1,2,56,22,d0zdg647gvgc95xdtk1vpbkys,1,64.7,85.7,2022-11-06T17:01:03.304Z,2022-11-08T05:09:09Z,3900276683,141,80.1,3900276681,140,58.0,3900276685,212,8.0,3903039185,178,,3900276687,213,3.6,3900276679,56,Left,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640629,558,1,2,56,23,d0zdg647gvgc95xdtk1vpbkys,1,58,80.1,2022-11-06T17:01:04.750Z,2022-11-08T05:09:46Z,3903039423,178,,3900276783,56,Center,3900276787,141,62.3,3900276791,213,4.4,3900276785,140,54.1,3900276789,212,12.8,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640637,559,1,2,56,26,d0zdg647gvgc95xdtk1vpbkys,1,55.5,60.9,2022-11-06T17:01:08.228Z,2022-11-08T05:09:51Z,3903039465,178,,3900276873,213,1.3,3900276871,212,19.6,3900276865,56,Left,3900276869,141,88.5,3900276867,140,61.0,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640657,560,1,2,56,29,d0zdg647gvgc95xdtk1vpbkys,0,61,88.5,2022-11-06T17:01:10.807Z,2022-11-08T05:09:54Z,3900276969,56,Center,3900276975,212,43.6,3900276979,1,,3903039493,178,,3900276977,213,6.0,3900276973,141,69.9,3900276971,140,100.0,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640665,441,5,2,56,33,24fvcruwqrqvqa3aonf8c3zuy,1,-0.9,34.9,2022-11-06T17:01:14.493Z,2022-11-08T05:09:56Z,3900277001,56,Back,3900277003,346,,3900277019,233,561,,,,,,,,,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640661,561,5,2,56,33,d0zdg647gvgc95xdtk1vpbkys,0,100.9,65.1,2022-11-06T17:01:14.493Z,2022-11-08T05:09:56Z,3900276997,56,Center,3900277037,233,441,3900276999,346,,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640931,442,1,2,56,57,24fvcruwqrqvqa3aonf8c3zuy,1,4.6,50.9,2022-11-06T17:01:38.833Z,2022-11-08T05:10:07Z,3900278471,141,90.0,3900278473,212,60.4,3900278481,74,,3900278477,1,,3900278467,56,Left,3900278475,213,0.5,3900278465,124,,3900278469,140,56.2,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640935,443,44,2,57,0,24fvcruwqrqvqa3aonf8c3zuy,1,54.8,87.3,2022-11-06T17:01:42.157Z,2022-11-08T09:33:04Z,3900278551,233,562,3900278491,286,,3900278489,56,Left,,,,,,,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640941,562,44,2,57,0,d0zdg647gvgc95xdtk1vpbkys,0,45.2,12.7,2022-11-06T17:01:42.158Z,2022-11-08T05:10:11Z,3900278559,233,443,3900278517,56,Back,3900278519,285,,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640951,444,1,2,57,0,24fvcruwqrqvqa3aonf8c3zuy,1,52.1,92.9,2022-11-06T17:01:42.198Z,2022-11-08T09:33:04Z,3900278587,213,5.6,3900278585,212,17.4,3900278579,56,Center,3900278575,3,,3900278581,140,65.4,3900278583,141,77.7,3903039665,388,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640959,445,1,2,57,2,24fvcruwqrqvqa3aonf8c3zuy,1,66.5,76.3,2022-11-06T17:01:43.635Z,2022-11-08T05:10:21Z,3900278623,56,Center,3903039721,388,,3900278649,156,,3903039723,21,,3900278629,212,6.4,3900278625,140,60.4,3900278631,213,3.1,3900278627,141,76.5,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482640973,446,50,2,57,3,24fvcruwqrqvqa3aonf8c3zuy,1,61,75.6,2022-11-06T17:01:44.939Z,2022-11-08T05:10:33Z,3900278701,56,Center,3900278703,286,,3900278767,233,563,,,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
