id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2454988935,49,49,1,10,56,ears40cp6opsgvhsy0dgyszpd,1,32,15.3,2022-09-03T14:41:58.819Z,2022-09-05T03:12:31Z,,,,,,,,,,,,,,,,,,,,,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454989077,50,1,1,10,58,ears40cp6opsgvhsy0dgyszpd,1,36,8.2,2022-09-03T14:42:00.542Z,2022-09-05T03:12:41Z,3753590215,212,5.0,3753590209,56,Back,3753590217,213,4.1,3760056775,178,,3753590211,140,33.2,3753590213,141,2.2,,,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454989163,51,1,1,11,0,ears40cp6opsgvhsy0dgyszpd,1,34,2.2,2022-09-03T14:42:02.829Z,2022-09-05T03:12:49Z,3753590633,56,Right,3753590637,141,1.4,3760056907,178,,3753590641,213,6.3,3753590635,140,59.3,3753590639,212,26.6,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454989179,52,50,1,11,2,ears40cp6opsgvhsy0dgyszpd,1,58.2,1.2,2022-09-03T14:42:04.691Z,2022-09-05T03:13:07Z,3753590705,286,,3753590703,56,Right,3753590935,233,146,,,,,,,,,,,,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454989203,146,7,1,11,2,d0zdg647gvgc95xdtk1vpbkys,1,41.8,98.8,2022-09-03T14:42:05.097Z,2022-09-05T03:13:13Z,3757240957,385,,3760057251,178,,3753590891,233,52,3753590791,167,,3753590793,56,Back,3753590795,285,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454989657,53,5,1,11,2,ears40cp6opsgvhsy0dgyszpd,1,58.4,-1.7,2022-09-03T14:42:05.136Z,2022-09-05T03:13:25Z,3753593411,233,147,3753593373,347,,3753593367,56,Right,,,,,,,,,,,,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454989215,147,5,1,11,2,d0zdg647gvgc95xdtk1vpbkys,0,41.6,101.7,2022-09-03T14:42:05.136Z,2022-09-05T03:13:25Z,3753590859,347,,3753590857,56,Back,3753593535,233,53,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454989795,54,1,1,11,18,ears40cp6opsgvhsy0dgyszpd,1,58.2,0,2022-09-03T14:42:20.918Z,2022-09-05T03:13:33Z,3753594051,56,Right,3753594057,141,10.3,3753594053,140,56.8,3753594063,213,1.8,3753594047,107,,3753594061,212,8.2,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456267155,824,43,1,11,19,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-09-03T14:42:21.950Z,2022-09-05T09:44:23Z,3760356959,178,0,3760357123,144,82,,,,,,,,,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454989861,55,1,1,11,20,ears40cp6opsgvhsy0dgyszpd,1,56.3,4.3,2022-09-03T14:42:23.414Z,2022-09-05T03:13:39Z,3753594387,212,11.5,3753594383,141,2.5,3753594379,140,45.4,3753594373,56,Back,3753594389,213,3.2,3760057699,178,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454989957,56,1,1,11,22,ears40cp6opsgvhsy0dgyszpd,1,43.4,2.8,2022-09-03T14:42:24.980Z,2022-09-05T03:13:44Z,3753594863,212,20.0,3753594859,140,26.3,3753594857,56,Back,3753594865,213,2.7,3753594861,141,15.9,3760057751,178,,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454990093,57,1,1,11,25,ears40cp6opsgvhsy0dgyszpd,1,24.5,18.3,2022-09-03T14:42:28.211Z,2022-09-05T03:13:53Z,3753595627,213,2.0,3760057819,178,,3753595621,141,54.5,3753595623,212,26.6,3753595617,56,Back,3753595619,140,14.8,,,,,,,8ylvnl689iweg2r9d0ioj771m,M. Tol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454990187,58,1,1,11,29,ears40cp6opsgvhsy0dgyszpd,1,14.8,54.5,2022-09-03T14:42:31.702Z,2022-09-05T03:14:03Z,3753596103,141,93.3,3760058037,178,,3753596107,213,1.2,3753596101,140,24.7,3753596105,212,28.4,3753596095,56,Back,,,,,,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454990201,59,1,1,11,32,ears40cp6opsgvhsy0dgyszpd,0,25.1,94.5,2022-09-03T14:42:35.018Z,2022-09-05T03:14:15Z,3753596161,141,93.6,3753596155,155,,3753596159,140,28.6,3753596169,213,6.1,3760058173,178,,3753596157,56,Back,3753596165,212,3.7,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454990235,148,61,1,11,32,d0zdg647gvgc95xdtk1vpbkys,1,73.8,5.6,2022-09-03T14:42:35.181Z,2022-09-05T03:14:30Z,3760058399,178,,3753596337,56,Right,,,,,,,,,,,,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454990445,60,1,1,11,35,ears40cp6opsgvhsy0dgyszpd,1,20.6,80,2022-09-03T14:42:38.470Z,2022-09-05T03:14:45Z,3753597483,140,10.0,3760058635,178,,3753597487,212,26.2,3753597481,56,Back,3753597485,141,45.2,3753597489,213,4.3,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454990663,61,1,1,11,40,ears40cp6opsgvhsy0dgyszpd,1,10.9,42.1,2022-09-03T14:42:42.490Z,2022-09-05T03:14:50Z,3753598679,56,Back,3753598681,140,21.1,3760058811,178,,3753598685,141,4.7,3753598689,212,27.6,3753598691,213,5.1,,,,,,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454990803,62,1,1,11,45,ears40cp6opsgvhsy0dgyszpd,1,27.9,37.5,2022-09-03T14:42:48.330Z,2022-09-05T03:14:57Z,3753599447,140,37.6,3760058941,178,,3753599455,1,,3753599451,212,38.4,3753599445,56,Back,3753599449,141,91.9,3753599453,213,1.3,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454991009,63,1,1,11,49,ears40cp6opsgvhsy0dgyszpd,1,48.2,92.1,2022-09-03T14:42:52.446Z,2022-09-05T03:15:05Z,3753600615,140,49.3,3753600619,141,76.7,3753600631,213,4.8,3753600625,212,10.5,3760059085,178,,3753600611,56,Back,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454991177,64,1,1,11,56,ears40cp6opsgvhsy0dgyszpd,1,59.9,72.4,2022-09-03T14:42:59.097Z,2022-09-05T03:15:10Z,3753601561,141,5.3,3753601555,196,,3753601567,1,,3753601563,212,45.7,3753601559,140,63.0,3760059177,178,,3753601553,155,,3753601565,213,4.8,426st78oi43eortpbfkuxw72t,M. Paulissen,3753601557,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454991195,65,1,1,12,1,ears40cp6opsgvhsy0dgyszpd,0,70.5,16.9,2022-09-03T14:43:04.456Z,2022-09-05T03:15:28Z,3753601659,155,,3753601663,56,Center,3753601655,2,,3760059385,178,,3753601667,141,26.2,3757244151,224,,3753601665,140,76.2,3753601669,212,8.7,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,3757244153,20,,3753601671,213,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2454991221,149,61,1,12,2,d0zdg647gvgc95xdtk1vpbkys,1,24.7,74.1,2022-09-03T14:43:04.678Z,2022-09-05T03:15:38Z,3753601813,56,Back,3760059551,178,,,,,,,,,,,,,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454991399,66,1,1,12,9,ears40cp6opsgvhsy0dgyszpd,1,58.6,12,2022-09-03T14:43:11.502Z,2022-09-05T03:15:50Z,3760059733,178,,3753602831,212,12.1,3753602819,56,Center,3753602835,213,1.2,3753602827,141,28.6,3753602823,140,62.8,,,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454991527,67,1,1,12,9,ears40cp6opsgvhsy0dgyszpd,1,62.8,28.6,2022-09-03T14:43:12.339Z,2022-09-05T03:16:12Z,3753603473,140,66.1,3760060115,178,,3753603477,212,4.9,3753603471,56,Center,3753603475,141,23.6,3753603479,213,5.5,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454991541,68,50,1,12,10,ears40cp6opsgvhsy0dgyszpd,1,64.8,19.2,2022-09-03T14:43:13.126Z,2022-09-05T03:16:28Z,3753603537,56,Right,3753612743,233,151,3753611151,286,,,,,,,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454992517,151,7,1,12,10,d0zdg647gvgc95xdtk1vpbkys,1,35.2,80.8,2022-09-03T14:43:13.267Z,2022-09-05T03:16:41Z,3753608427,285,,3753612671,233,68,3760060601,178,,3757246907,384,,3753608425,56,Back,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454991723,69,1,1,12,15,ears40cp6opsgvhsy0dgyszpd,1,62.5,13.2,2022-09-03T14:43:17.513Z,2022-09-05T03:17:27Z,3753604483,213,5.5,3753604479,141,1.1,3753604475,140,70.0,3753604481,212,11.4,3760061303,178,,3753604473,56,Right,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454991911,70,1,1,12,17,ears40cp6opsgvhsy0dgyszpd,1,71.1,1.5,2022-09-03T14:43:20.461Z,2022-09-05T03:17:36Z,3753605413,213,0.9,3757248353,224,,3753605417,1,,3753605391,155,,3753605399,56,Center,3753605387,2,,3753605411,212,33.9,3757248355,20,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,3760061459,178,,3753605403,140,,3753605407,141,,,,,,,90.7,41.2,,,,,,,,,,,,,,,,,,,,,,,,,
2456267853,856,43,1,12,20,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-09-03T14:43:23.110Z,2022-09-05T09:48:53Z,3760362461,178,0,3760362679,144,82,,,,,,,,,,,,,,,,,,,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454992071,71,1,1,12,23,ears40cp6opsgvhsy0dgyszpd,1,93.4,29.7,2022-09-03T14:43:25.657Z,2022-09-05T03:18:03Z,3753606229,140,87.4,3753606233,212,10.4,3753608913,154,,3753608911,210,13,3753606231,141,41.8,3753606227,56,Center,3760061677,178,,3753606235,213,2.2,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454992087,72,13,1,12,24,ears40cp6opsgvhsy0dgyszpd,1,87.8,39,2022-09-03T14:43:26.555Z,2022-09-05T03:18:04Z,3753608965,55,71,3753608971,102,63.7,3753608975,103,62.5,3753608981,230,98.8,3753606323,22,,3753608961,29,,3753606327,56,Center,3753606931,20,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,3753606325,17,,3760061857,178,,3753608963,154,3753608959,77,,3753608979,328,,,,3753608983,231,47.8,,,,,,,,,,,,,,,,,,,,,,
2454992109,73,5,1,12,24,ears40cp6opsgvhsy0dgyszpd,0,101.4,56.7,2022-09-03T14:43:27.131Z,2022-09-05T03:18:12Z,3753606441,346,,3753606767,233,150,3753606439,56,Center,,,,,,,,,,,,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454992019,150,5,1,12,24,d0zdg647gvgc95xdtk1vpbkys,1,-1.4,43.3,2022-09-03T14:43:27.131Z,2022-09-05T03:18:13Z,3753605943,346,,3753606701,233,73,3753605941,56,Back,,,,,,,,,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454992581,152,1,1,12,32,d0zdg647gvgc95xdtk1vpbkys,1,4.4,49.4,2022-09-03T14:43:35.153Z,2022-09-05T09:50:24Z,3753614987,124,,3753608721,141,97.1,3753608725,213,0.6,3753608717,56,Left,3753608723,212,60.8,3753614995,237,,3753608727,1,,3753608719,140,53.4,7w5ivtmbqzi4hfte330r1a505,R. Pasveer,3753608785,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454992817,154,1,1,12,38,d0zdg647gvgc95xdtk1vpbkys,0,53.8,95.7,2022-09-03T14:43:40.788Z,2022-09-05T03:18:43Z,3760062559,178,,3753609973,196,,3753609971,155,,3753609985,1,,3753609977,140,62.9,3753609981,212,61.9,3753609975,56,Right,3753609979,141,5.8,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,3753609983,213,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454992603,153,43,1,12,39,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-09-03T14:43:41.741Z,2022-09-03T14:43:43Z,3753608841,140,53.4,3753608847,212,0,3753608839,56,Left,3753609017,144,1,3753608845,141,97.5,3753608851,213,0,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454992889,74,4,1,12,42,ears40cp6opsgvhsy0dgyszpd,1,38.4,94.6,2022-09-03T14:43:45.134Z,2022-09-05T03:18:50Z,3753610325,56,Back,3753610329,286,,3753610323,10,,3753610659,233,155,3753610327,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454992829,155,4,1,12,42,d0zdg647gvgc95xdtk1vpbkys,0,61.6,5.4,2022-09-03T14:43:45.135Z,2022-09-05T03:18:50Z,3753610021,56,Right,3760062663,178,,3753610549,285,,3753611353,233,74,3753610023,152,,3753610019,10,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454994461,75,1,1,13,21,ears40cp6opsgvhsy0dgyszpd,1,37.4,92.3,2022-09-03T14:44:24.110Z,2022-09-05T03:19:01Z,3753618711,213,3.9,3753618709,212,38.8,3753618705,140,10.4,3757251115,189,,3753618713,1,,3753618693,5,,3760062793,178,,3753618707,141,53.3,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,3753618699,152,,3753618703,56,,,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,
2454994745,76,1,1,13,25,ears40cp6opsgvhsy0dgyszpd,1,10.4,53.3,2022-09-03T14:44:28.283Z,2022-09-05T03:19:09Z,3753620275,141,4.7,3753620281,1,,3760062907,178,,3753620271,56,Back,3753620279,213,5.5,3757251621,189,,3753620273,140,43.8,3753620277,212,48.2,7rvlba00jv66w7wtdmk178a95,João Virgínia,3753620269,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454994769,77,50,1,13,30,ears40cp6opsgvhsy0dgyszpd,1,38.8,2.7,2022-09-03T14:44:33.441Z,2022-09-05T03:20:57Z,3753620699,233,156,3753620423,56,Back,3753620427,286,,,,,,,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454994715,156,7,1,13,31,d0zdg647gvgc95xdtk1vpbkys,1,61.2,97.3,2022-09-03T14:44:33.919Z,2022-09-05T03:21:03Z,3753620179,285,,3753620635,233,77,3760064253,178,,3757252531,384,,3753620177,56,Left,,,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456366371,2180,67,1,13,32,d0zdg647gvgc95xdtk1vpbkys,1,63.5,96.6,2022-09-03T14:44:35.065Z,2022-09-05T18:24:41Z,3760909873,233,940,,,,,,,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456366367,940,67,1,13,32,ears40cp6opsgvhsy0dgyszpd,0,36.5,3.4,2022-09-03T14:44:35.066Z,2022-09-05T17:50:58Z,3760909897,233,2180,,,,,,,,,,,,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455071739,477,50,1,13,33,d0zdg647gvgc95xdtk1vpbkys,1,63.6,96.9,2022-09-03T14:44:35.618Z,2022-09-05T03:21:24Z,3754014585,56,Left,3754014587,286,,3754014715,233,269,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455072021,269,7,1,13,33,ears40cp6opsgvhsy0dgyszpd,0,36.4,3.1,2022-09-03T14:44:35.998Z,2022-09-05T03:21:43Z,3754016007,285,,3757252685,385,,3760064735,178,,3754016083,233,477,3754016005,56,Back,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455003709,103,50,1,13,33,ears40cp6opsgvhsy0dgyszpd,1,79.1,15.7,2022-09-03T14:44:36.139Z,2022-09-05T03:23:04Z,3753666627,233,157,3753666077,56,Right,3753666079,286,,,,,,,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454994759,157,7,1,13,34,d0zdg647gvgc95xdtk1vpbkys,1,20.9,84.3,2022-09-03T14:44:37.401Z,2022-09-05T03:23:13Z,3760065875,178,,3753620385,285,,3753666613,233,103,3753620381,56,Back,3757252827,383,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456366553,2182,67,1,13,34,d0zdg647gvgc95xdtk1vpbkys,1,63,92.9,2022-09-03T14:44:37.480Z,2022-09-05T18:24:41Z,3760911039,233,941,,,,,,,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456366549,941,67,1,13,34,ears40cp6opsgvhsy0dgyszpd,0,37,7.1,2022-09-03T14:44:37.481Z,2022-09-05T17:51:36Z,3760911045,233,2182,,,,,,,,,,,,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454994787,159,50,1,13,35,d0zdg647gvgc95xdtk1vpbkys,1,62,96.1,2022-09-03T14:44:37.567Z,2022-09-05T18:24:42Z,3753620507,56,Left,3753620509,286,,3753620857,233,78,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454994797,78,7,1,13,35,ears40cp6opsgvhsy0dgyszpd,0,38,3.9,2022-09-03T14:44:37.684Z,2022-09-05T03:23:33Z,3753620793,233,159,3757253103,385,,3760066359,178,,3753620577,285,,3753620571,56,Back,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454994781,158,43,1,13,36,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-09-03T14:44:38.908Z,2022-09-03T15:28:22Z,3754015063,144,49,,,,,,,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454994865,160,50,1,13,36,d0zdg647gvgc95xdtk1vpbkys,1,61.8,97.6,2022-09-03T14:44:39.115Z,2022-09-05T17:52:07Z,3753621253,233,79,3753620901,56,Left,3753620903,286,,,,,,,,,,,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454994889,79,7,1,13,37,ears40cp6opsgvhsy0dgyszpd,1,38.2,2.4,2022-09-03T14:44:39.643Z,2022-09-05T03:23:58Z,3753621035,56,Back,3753621211,233,160,3753621037,285,,3760066731,178,,3753621033,167,,3757253191,385,,,,,,,,efwbv81uca8myl7gusdb2q38p,J. ter Heide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456366635,2183,43,1,13,37,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-09-03T14:44:39.813Z,2022-09-05T17:51:56Z,3760911613,178,0,3760911661,144,82,,,,,,,,,,,,,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454995105,80,5,1,13,37,ears40cp6opsgvhsy0dgyszpd,0,41.1,-1.4,2022-09-03T14:44:39.892Z,2022-09-05T03:24:06Z,3753622215,347,,3753626871,233,161,3753622211,56,Back,,,,,,,,,,,,,,,,efwbv81uca8myl7gusdb2q38p,J. ter Heide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454995133,161,5,1,13,37,d0zdg647gvgc95xdtk1vpbkys,1,58.9,101.4,2022-09-03T14:44:39.892Z,2022-09-05T03:24:06Z,3753626815,233,80,3753622355,56,Left,3753622357,347,,,,,,,,,,,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454995179,162,1,1,13,41,d0zdg647gvgc95xdtk1vpbkys,1,56.3,100,2022-09-03T14:44:44.309Z,2022-09-05T03:24:29Z,3753622615,141,90.8,3753623003,189,,3753622619,213,4.2,3753622613,140,52.1,3753622611,56,Left,3753622609,107,,3753622617,212,8.7,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454995647,164,1,1,13,57,d0zdg647gvgc95xdtk1vpbkys,0,66.1,68,2022-09-03T14:44:59.753Z,2022-09-05T03:24:45Z,3753624949,140,74.3,3753624953,212,11.4,3753624951,141,78.9,3753624955,213,0.7,3753624947,56,Left,3760067283,178,,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454995621,81,8,1,13,57,ears40cp6opsgvhsy0dgyszpd,1,23.1,18.8,2022-09-03T14:45:00.134Z,2022-09-05T03:24:58Z,3753624845,56,Back,3757256693,385,,3760067389,178,,,,,,,,,,,,,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454995629,163,43,1,13,58,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-09-03T14:45:00.612Z,2022-09-03T15:23:45Z,3753624879,140,66.1,3753624883,212,17.6,3753624881,141,68.3,3753624885,213,5.5,3753624877,56,Center,3753960937,144,1,3753626139,189,0,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454995749,165,1,1,14,1,d0zdg647gvgc95xdtk1vpbkys,1,68.8,64.7,2022-09-03T14:45:03.862Z,2022-09-05T03:25:03Z,3753625507,141,35.6,3753625503,56,Center,3753625509,212,20.4,3753625511,213,5.0,3760067529,178,,3753625505,140,73.4,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454995767,166,3,1,14,3,d0zdg647gvgc95xdtk1vpbkys,0,74.6,32.8,2022-09-03T14:45:06.203Z,2022-09-05T03:25:23Z,3753625569,56,Center,3753625859,233,82,3760067677,178,,3753625573,286,,3757257241,464,,,,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
