id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId
2457994711,5,49,1,0,11,8iawijq7s9s6d85mjz8wdslki,1,16.3,80,2022-09-10T14:31:38.077Z,2022-09-12T06:34:26Z,,,,,,,,,,,,,,,,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457994745,6,1,1,0,11,8iawijq7s9s6d85mjz8wdslki,0,16.3,80,2022-09-10T14:31:38.113Z,2022-09-12T06:34:34Z,3769551045,1,,3769551043,213,6.1,3769551035,56,Center,3769551033,157,,3769551041,212,53.3,3775726853,178,,3769551037,140,66.6,3769551039,141,69.0,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457994815,7,1,1,0,15,3ebril33e08ddzob4bhq8awsr,1,27.7,36.1,2022-09-10T14:31:41.530Z,2022-09-12T06:36:04Z,3769551393,212,14.5,3769551381,3,,3769551389,140,14.1,3769551395,213,3.3,3775727045,388,,3769551391,141,32.2,3769551385,56,Back,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457994829,8,49,1,0,18,3ebril33e08ddzob4bhq8awsr,1,14.1,32.2,2022-09-10T14:31:45.348Z,2022-09-12T06:35:00Z,,,,,,,,,,,,,,,,,,,,,,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457994877,9,1,1,0,20,3ebril33e08ddzob4bhq8awsr,1,14.3,34.6,2022-09-10T14:31:46.486Z,2022-09-12T06:35:08Z,3769551687,141,50.1,3769551689,212,11.8,3769551685,140,19.3,3769551691,213,1.1,3769551683,56,Back,3775727463,178,,,,,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457994923,10,1,1,0,25,3ebril33e08ddzob4bhq8awsr,1,23.8,69.6,2022-09-10T14:31:51.519Z,2022-09-12T06:35:15Z,3775727667,178,,3769551925,141,97.7,3769551923,140,34.9,3769551927,212,22.4,3769551929,213,1.0,3769551921,56,Back,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457994945,11,1,1,0,29,3ebril33e08ddzob4bhq8awsr,1,34.8,98.7,2022-09-10T14:31:55.678Z,2022-09-12T06:35:28Z,3769552043,141,97.5,3769552045,212,9.7,3769552037,56,Back,3775727859,178,,3769552041,140,25.6,3769552047,213,3.2,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457994997,12,1,1,0,31,3ebril33e08ddzob4bhq8awsr,1,25.6,97.5,2022-09-10T14:31:57.899Z,2022-09-12T06:35:39Z,3769552343,212,7.9,3769552345,213,5.7,3775728153,178,,3769552341,141,90.8,3769552339,140,31.7,3769552337,56,Back,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459217221,1019,83,1,0,34,8iawijq7s9s6d85mjz8wdslki,1,65.2,9,2022-09-10T14:32:01.346Z,2022-09-12T10:57:40Z,3776050509,399,180168,,,,,,,,,,,,,,,,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457995021,13,1,1,0,34,3ebril33e08ddzob4bhq8awsr,0,34.9,96.3,2022-09-10T14:32:01.349Z,2022-09-12T06:35:46Z,3775728325,178,,3769552491,141,83.9,3769552485,155,,3769552493,212,19.9,3769552489,140,52.1,3769552495,213,5.8,3769552487,56,Left,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457995059,7,49,1,0,36,8iawijq7s9s6d85mjz8wdslki,1,47.8,22,2022-09-10T14:32:03.088Z,2022-09-12T06:36:11Z,,,,,,,,,,,,,,,,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457995097,8,1,1,0,36,8iawijq7s9s6d85mjz8wdslki,1,47.8,22,2022-09-10T14:32:03.127Z,2022-09-12T06:36:00Z,3769552941,141,23.9,3769552937,56,Center,3769552939,140,58.9,3775728621,178,,3769552945,213,0.1,3769552943,212,11.7,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458040597,446,1,1,0,39,8iawijq7s9s6d85mjz8wdslki,1,57.5,21.4,2022-09-10T14:32:05.410Z,2022-09-12T06:36:17Z,3769780505,140,67.2,3769780503,56,Center,3775728965,178,,3769780507,141,24.1,3769780509,212,10.3,3769780511,213,0.2,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459217339,811,83,1,0,40,3ebril33e08ddzob4bhq8awsr,1,34.3,73.6,2022-09-10T14:32:06.786Z,2022-09-12T10:58:21Z,3776050947,399,124182,,,,,,,,,,,,,,,,,,,,,,5fnmjp63t7m9fg3y2fcw6z015,Deroy Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457995115,9,1,1,0,40,8iawijq7s9s6d85mjz8wdslki,0,64.9,24.8,2022-09-10T14:32:06.789Z,2022-09-12T06:36:36Z,3769553043,140,87.2,3769553045,141,30.8,3769553049,213,0.2,3769553041,56,Center,3769553047,212,23.8,3775729149,178,,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457995129,14,12,1,0,42,3ebril33e08ddzob4bhq8awsr,1,11.7,73.9,2022-09-10T14:32:09.059Z,2022-09-12T06:36:42Z,3769553189,167,,3769553149,212,21.3,3769553147,141,100.0,3769553143,56,Back,3769553151,213,1.1,3769553145,140,21.5,3775729531,178,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457995255,10,5,1,0,45,8iawijq7s9s6d85mjz8wdslki,1,72.6,-1.3,2022-09-10T14:32:11.371Z,2022-09-12T06:36:49Z,3769553811,233,15,3769553807,56,Right,3769553809,347,,,,,,,,,,,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457995133,15,5,1,0,45,3ebril33e08ddzob4bhq8awsr,0,27.4,101.3,2022-09-10T14:32:11.371Z,2022-09-12T06:36:49Z,3769553165,56,Back,3769553829,233,10,3769553167,347,,,,,,,,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457995271,11,1,1,0,51,8iawijq7s9s6d85mjz8wdslki,1,66.6,0,2022-09-10T14:32:17.969Z,2022-09-12T06:36:57Z,3769553907,212,7.6,3769553901,56,Right,3769553909,213,1.7,3769553899,107,,3769553905,141,9.8,3769553903,140,65.6,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457995289,12,1,1,0,52,8iawijq7s9s6d85mjz8wdslki,1,65.6,9.8,2022-09-10T14:32:18.753Z,2022-09-12T06:37:09Z,3769554003,141,2.5,3769554015,213,4.6,3769553999,140,65.1,3769553997,56,Right,3775730101,178,,3769554011,212,5.0,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457995329,13,1,1,0,54,8iawijq7s9s6d85mjz8wdslki,1,62.6,3.4,2022-09-10T14:32:20.730Z,2022-09-12T06:37:19Z,3769554201,141,26.2,3775730309,178,,3769554203,212,30.8,3769554205,213,2.6,3769554197,56,Back,3769554199,140,37.3,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457995357,14,1,1,0,56,8iawijq7s9s6d85mjz8wdslki,1,37.3,26.2,2022-09-10T14:32:23.240Z,2022-09-12T06:37:47Z,3769554355,140,32.0,3769554353,56,Back,3769554361,213,1.8,3769554357,141,61.5,3769554359,212,24.6,3775730379,178,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457995397,15,1,1,0,59,8iawijq7s9s6d85mjz8wdslki,1,32,61.5,2022-09-10T14:32:26.058Z,2022-09-12T06:37:54Z,3775731015,178,,3769554597,212,19.5,3769554599,213,1.3,3769554591,56,Back,3769554595,141,89.0,3769554593,140,37.3,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457995437,16,1,1,1,3,8iawijq7s9s6d85mjz8wdslki,1,37,88.7,2022-09-10T14:32:29.726Z,2022-09-12T06:38:04Z,3769554821,140,29.3,3769554827,213,4.1,3769554823,141,72.9,3769554825,212,13.4,3775731149,178,,3769554819,56,Back,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457995481,17,1,1,1,6,8iawijq7s9s6d85mjz8wdslki,1,30.8,76.2,2022-09-10T14:32:32.372Z,2022-09-12T06:39:34Z,3769555037,140,45.8,3769555039,141,91.1,3769555041,212,18.7,3775731439,178,,3769555035,56,Back,3769555045,213,0.6,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457995513,18,1,1,1,9,8iawijq7s9s6d85mjz8wdslki,1,44.8,87.9,2022-09-10T14:32:35.521Z,2022-09-12T06:39:49Z,3769555251,213,3.6,3769555243,56,Back,3769555245,140,32.3,3775731767,178,,3769555249,212,14.6,3769555247,141,78.5,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457995547,19,1,1,1,12,8iawijq7s9s6d85mjz8wdslki,1,32.1,78.3,2022-09-10T14:32:38.811Z,2022-09-12T06:39:58Z,3769555423,56,Left,3769555435,213,0.3,3769555433,212,37.2,3775733583,178,,3769555437,1,,3769555431,141,95.6,3769555427,140,65.7,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457995577,20,1,1,1,15,8iawijq7s9s6d85mjz8wdslki,1,66.3,95.4,2022-09-10T14:32:41.611Z,2022-09-12T06:40:04Z,3769555573,213,5.1,3769555569,141,81.0,3769555567,140,69.7,3775733703,178,,3769555565,56,Left,3769555571,212,10.4,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457995635,21,4,1,1,17,8iawijq7s9s6d85mjz8wdslki,1,73,80.9,2022-09-10T14:32:43.441Z,2022-09-12T06:40:14Z,3769555945,233,16,3769555887,286,,3769555881,56,Left,3769555879,13,,3769555885,265,,3769555883,152,,,,,,,,5qvy65ckiigykkowpyco05zv9,M. Duelund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457995641,16,4,1,1,17,3ebril33e08ddzob4bhq8awsr,0,27,19.1,2022-09-10T14:32:43.442Z,2022-09-12T06:40:14Z,3775733895,178,,3769555907,265,,3769555901,13,,3769555951,233,21,3769555909,285,,3769555905,152,,3769555903,56,Back,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457996171,22,1,1,1,56,8iawijq7s9s6d85mjz8wdslki,1,70.6,78.5,2022-09-10T14:33:22.462Z,2022-09-12T06:40:37Z,3769558687,155,,3769559983,210,15,3769559985,154,,3769558685,5,,3769558699,213,5.6,3769558683,2,,3772981749,224,,3769558695,141,44.8,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,1,3772981843,72,3769558693,140,95.6,3769558689,152,3775734049,178,3769558697,212,34.8,3769558691,56,Center,3769558701,1,,,,,,,,,,,,,,,,,,,
2457996177,23,15,1,1,57,8iawijq7s9s6d85mjz8wdslki,1,93.9,46.4,2022-09-10T14:33:24.026Z,2022-09-12T06:40:37Z,3769560007,154,,3769560019,214,,3769558727,56,Center,3769559589,15,,3769560003,78,,3769560005,29,,3769559585,24,,3775734201,388,,5qvy65ckiigykkowpyco05zv9,M. Duelund,,3769560017,103,3769560015,102,49.4,3769560021,146,3769560107,233,3769562421,17,,3769559595,328,,3769560011,55,17.7,98.9,19,22,3769560023,147,47.8,,,,,,,,,,,,
2457996283,19,10,1,1,57,3ebril33e08ddzob4bhq8awsr,1,1.1,51.4,2022-09-10T14:33:24.354Z,2022-09-12T06:40:45Z,3769559519,174,,3769559241,56,Back,3769559237,178,,3769559239,182,,3769559669,233,23,3772982637,377,,,,,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457996221,17,12,1,1,58,3ebril33e08ddzob4bhq8awsr,1,4.6,49,2022-09-10T14:33:25.195Z,2022-09-12T06:40:54Z,3769558945,140,4.4,3769558951,213,1.6,3769558943,56,Back,3775734701,389,,3769558947,141,56.9,3769558949,212,5.4,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457996229,18,61,1,1,58,3ebril33e08ddzob4bhq8awsr,1,4.7,56,2022-09-10T14:33:25.307Z,2022-09-12T06:41:09Z,3775735031,21,,3769558975,56,Back,3775734917,178,,,,,,,,,,,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457996303,24,1,1,2,4,8iawijq7s9s6d85mjz8wdslki,1,82.9,47.2,2022-09-10T14:33:30.450Z,2022-09-12T06:41:30Z,3775735361,178,,3769559349,212,18.7,3769559347,141,44.3,3769559351,213,3.2,3769559343,56,Center,3769559345,140,65.2,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457996373,25,1,1,2,7,8iawijq7s9s6d85mjz8wdslki,1,64.8,37.1,2022-09-10T14:33:34.155Z,2022-09-12T06:41:36Z,3769559691,141,5.9,3769559697,213,5.1,3775735555,178,,3769559681,56,Right,3769559687,140,73.2,3769559695,212,23.0,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457996401,26,1,1,2,11,8iawijq7s9s6d85mjz8wdslki,1,73.2,5.9,2022-09-10T14:33:37.868Z,2022-09-12T06:41:50Z,3769559839,140,94.3,3772986925,223,,3775735821,178,,3769559837,56,Center,3769559841,141,76.8,3769559847,1,,3769559833,2,,3769559835,155,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,3769559843,212,3769559845,213,1.1,3772987099,72,,,,,,,,,,,53.1,,,,,,,,,,,,,,,,,,
2457996425,27,1,1,2,17,8iawijq7s9s6d85mjz8wdslki,0,97.2,94.2,2022-09-10T14:33:43.597Z,2022-09-12T06:42:49Z,3769785495,141,88.2,3775735971,178,,3769785493,140,89.3,3769785497,212,9.2,3769785499,213,3.6,3769559987,56,Left,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457996443,20,49,1,2,18,3ebril33e08ddzob4bhq8awsr,1,11.4,12.9,2022-09-10T14:33:45.176Z,2022-09-12T06:43:10Z,,,,,,,,,,,,,,,,,,,,,,,,,5fnmjp63t7m9fg3y2fcw6z015,Deroy Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457996467,21,1,1,2,18,3ebril33e08ddzob4bhq8awsr,1,10.9,14.6,2022-09-10T14:33:45.195Z,2022-09-12T06:43:13Z,3775736237,178,,3769560245,140,5.4,3769560251,213,2.2,3769560243,56,Back,3769560247,141,25.9,3769560249,212,9.6,,,,,,,5fnmjp63t7m9fg3y2fcw6z015,Deroy Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457996585,22,1,1,2,20,3ebril33e08ddzob4bhq8awsr,0,5.4,25.9,2022-09-10T14:33:46.597Z,2022-09-12T06:43:20Z,3769560833,140,37.2,3769560835,141,6.8,3775737589,178,,3769560841,1,,3769560839,213,5.9,3769560831,56,Back,3769560837,212,35.8,3769560829,155,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457996591,23,4,1,2,22,3ebril33e08ddzob4bhq8awsr,1,36.5,6.4,2022-09-10T14:33:49.106Z,2022-09-12T06:43:30Z,3769560869,286,,3769560861,13,,3769560867,152,,3769560899,233,28,3769560863,295,,3769560865,56,Back,,,,,,,3jkzywsfc2vjq3h1kqdhhl2hh,P. Gladon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457996575,28,4,1,2,22,8iawijq7s9s6d85mjz8wdslki,0,63.5,93.6,2022-09-10T14:33:49.107Z,2022-09-12T06:43:30Z,3775737805,178,,3769560807,13,,3769560809,295,,3769560811,56,Left,3769560917,233,23,3769560813,152,,3769560815,285,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
