id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,assist,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,keyPass,qualifier/13/value,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2458114009,334,1,1,26,39,d0zdg647gvgc95xdtk1vpbkys,1,59.3,88.3,2022-09-10T17:14:43.935Z,2022-09-12T06:53:17Z,3770184321,56,Center,3770184323,140,54.2,3770184329,213,4.4,3775748613,178,,3770184327,212,15.3,3770184325,141,67.3,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114091,335,1,1,26,43,d0zdg647gvgc95xdtk1vpbkys,1,55.4,60.5,2022-09-10T17:14:47.788Z,2022-09-12T06:53:19Z,3770184745,213,4.7,3770184737,56,Center,3770184739,140,55.8,3775748729,178,,3770184743,212,23.1,3770184741,141,26.5,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114135,336,1,1,26,46,d0zdg647gvgc95xdtk1vpbkys,1,59.1,21.2,2022-09-10T17:14:50.536Z,2022-09-12T06:53:23Z,3770184949,141,20.9,3770184953,213,6.3,3770184951,212,15.2,3770184945,56,Right,3770184947,140,73.6,3775748817,178,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459213031,1304,43,1,26,47,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-09-10T17:14:51.450Z,2022-09-12T10:38:26Z,3776033513,144,82,3776033487,178,0,,,,,,,,,,,,,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459213053,1305,43,1,26,47,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-09-10T17:14:51.481Z,2022-09-12T10:38:35Z,3776033679,144,82,3776033599,178,0,,,,,,,,,,,,,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114145,337,3,1,26,48,d0zdg647gvgc95xdtk1vpbkys,0,70.4,22.4,2022-09-10T17:14:52.486Z,2022-09-12T06:53:41Z,3770185009,286,,3773381709,464,,3775748917,178,,3770185007,56,Center,3770185119,233,141,,,,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114155,141,7,1,26,48,4vd2t5schmvvufrfib7f2vjdf,0,29.6,77.6,2022-09-10T17:14:52.518Z,2022-09-12T06:53:38Z,3770185063,56,Back,3770185099,233,337,3773382041,383,,3770185067,285,,3775748969,178,,,,,,,,,,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114161,338,61,1,26,48,d0zdg647gvgc95xdtk1vpbkys,1,72.1,18.2,2022-09-10T17:14:52.581Z,2022-09-12T06:53:49Z,3775749125,178,,3770185095,56,Right,,,,,,,,,,,,,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459213135,679,43,1,26,49,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2022-09-10T17:14:54.305Z,2022-09-13T05:54:50Z,3777065509,144,83,3776034133,399,466002,,,,,,,,,,,,,,,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459213081,1306,43,1,26,49,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-09-10T17:14:54.308Z,2022-09-12T10:38:53Z,3776033915,144,82,3776033809,178,0,,,,,,,,,,,,,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459213231,1311,43,1,26,53,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-09-10T17:14:57.373Z,2022-09-12T10:39:28Z,3776034571,178,0,3776034619,144,82,,,,,,,,,,,,,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114241,339,1,1,26,53,d0zdg647gvgc95xdtk1vpbkys,1,63.9,21,2022-09-10T17:14:57.497Z,2022-09-12T06:53:55Z,3770185509,56,Center,3775749207,178,,3770185517,212,6.0,3770185511,140,66.0,3770185513,141,29.2,3770185519,213,1.2,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114317,340,1,1,26,53,d0zdg647gvgc95xdtk1vpbkys,1,63.4,30.6,2022-09-10T17:14:58.286Z,2022-09-12T06:54:00Z,3775749303,178,,3770185909,141,31.0,3770185905,56,Back,3770185913,213,3.1,3770185911,212,16.7,3770185907,140,47.5,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114385,341,1,1,26,57,d0zdg647gvgc95xdtk1vpbkys,1,47.1,44.9,2022-09-10T17:15:01.531Z,2022-09-12T06:54:05Z,3770186163,213,1.1,3770186161,212,26.7,3770186155,56,Left,3775749375,178,,3770186157,140,59.2,3770186159,141,79.4,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459213339,1315,43,1,27,0,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-09-10T17:15:05.056Z,2022-09-12T10:39:56Z,3776035069,178,0,3776035209,144,82,,,,,,,,,,,,,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114401,342,1,1,27,0,d0zdg647gvgc95xdtk1vpbkys,1,64,79.3,2022-09-10T17:15:05.057Z,2022-09-12T06:54:07Z,3770186273,212,9.4,3770186271,141,72.7,3770186267,56,Center,3775749403,178,,3770186275,213,5.8,3770186269,140,71.9,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114427,343,1,1,27,1,d0zdg647gvgc95xdtk1vpbkys,1,71.9,72.7,2022-09-10T17:15:05.937Z,2022-09-12T06:54:11Z,3770186411,141,78.7,3770186407,56,Center,3770186413,212,5.2,3770186415,213,0.9,3775749469,178,,3770186409,140,75.0,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114435,344,61,1,27,2,d0zdg647gvgc95xdtk1vpbkys,0,75.2,78.7,2022-09-10T17:15:06.461Z,2022-09-12T06:54:24Z,3770186441,56,Center,3775749677,178,,,,,,,,,,,,,,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114481,142,49,1,27,4,4vd2t5schmvvufrfib7f2vjdf,1,15.3,34.6,2022-09-10T17:15:08.582Z,2022-09-12T06:54:29Z,,,,,,,,,,,,,,,,,,,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114615,143,1,1,27,4,4vd2t5schmvvufrfib7f2vjdf,0,15.2,34.6,2022-09-10T17:15:08.632Z,2022-09-12T06:54:34Z,3775749879,388,,3770187347,56,Back,3770187345,155,,3770187355,213,5.0,3770187351,141,0.0,3770187353,212,25.3,3770187349,140,20.9,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114617,144,5,1,27,8,4vd2t5schmvvufrfib7f2vjdf,0,20.6,-1.8,2022-09-10T17:15:12.823Z,2022-09-12T06:54:40Z,3770187409,233,345,3770187359,347,,3770187357,56,Back,,,,,,,,,,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114577,345,5,1,27,8,d0zdg647gvgc95xdtk1vpbkys,1,79.4,101.8,2022-09-10T17:15:12.823Z,2022-09-12T06:54:40Z,3770187381,233,144,3770187153,347,,3770187149,56,Left,,,,,,,,,,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114651,346,1,1,27,10,d0zdg647gvgc95xdtk1vpbkys,1,79.7,100,2022-09-10T17:15:14.887Z,2022-09-12T06:54:50Z,3770187563,107,,3770187569,141,85.6,3770187573,213,5.7,3770187571,212,19.3,3770187567,140,94.7,3770187565,56,Left,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114711,347,1,1,27,13,d0zdg647gvgc95xdtk1vpbkys,0,94.7,85.6,2022-09-10T17:15:17.733Z,2022-09-12T06:54:54Z,3770187925,213,4.6,3770187903,56,Center,3770187893,2,,3770187909,140,90.2,3770187929,1,,3773384087,72,,3770188023,345,,3770187915,141,21.3,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,3773384083,225,3775750251,178,3770187897,155,3773384085,387,,3770187921,212,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114749,145,12,1,27,17,4vd2t5schmvvufrfib7f2vjdf,1,5.6,77.2,2022-09-10T17:15:21.859Z,2022-09-12T06:55:15Z,3775750527,388,,3770188157,140,13.8,3770188155,56,Back,3770188355,15,,3770188161,212,18.9,3770188213,167,,3770188163,213,1.1,3770188159,141,100.0,9hybzhhut4ac2xinqk7kzzpwp,R. Kaib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114759,146,5,1,27,19,4vd2t5schmvvufrfib7f2vjdf,0,15.4,101.6,2022-09-10T17:15:23.391Z,2022-09-12T06:55:24Z,3770188201,347,,3770188197,56,Back,3770188319,233,348,,,,,,,,,,,,,,,,9hybzhhut4ac2xinqk7kzzpwp,R. Kaib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114765,348,5,1,27,19,d0zdg647gvgc95xdtk1vpbkys,1,84.6,-1.6,2022-09-10T17:15:23.391Z,2022-09-12T06:55:23Z,3770188239,56,Right,3770188241,347,,3770188261,233,146,,,,,,,,,,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114889,349,1,1,27,24,d0zdg647gvgc95xdtk1vpbkys,1,83.1,0,2022-09-10T17:15:28.977Z,2022-09-12T06:55:28Z,3770188863,213,1.1,3770188861,212,8.7,3770188855,56,Right,3770188857,140,86.5,3770188853,107,,3773387065,189,,3770188859,141,10.4,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114903,350,1,1,27,25,d0zdg647gvgc95xdtk1vpbkys,1,86.5,10.4,2022-09-10T17:15:29.514Z,2022-09-12T06:55:36Z,3770188923,56,Right,3770188931,212,7.3,3770188935,213,4.2,3770188987,189,,3770188925,140,83.0,3770188927,141,1.1,3775751021,178,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458114991,351,1,1,27,26,d0zdg647gvgc95xdtk1vpbkys,1,83.1,1.4,2022-09-10T17:15:31.040Z,2022-09-12T06:55:40Z,3770189387,213,2.7,3770189375,56,Right,3775751103,178,,3770189385,212,25.5,3770189383,141,18.2,3770189379,140,61.4,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115051,352,1,1,27,32,d0zdg647gvgc95xdtk1vpbkys,1,62,20.9,2022-09-10T17:15:36.766Z,2022-09-12T06:55:43Z,3770189683,56,Center,3770189695,213,1.0,3775751233,178,,3770189693,212,7.9,3770189689,141,30.7,3770189685,140,66.1,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115115,353,1,1,27,34,d0zdg647gvgc95xdtk1vpbkys,1,66.5,36.6,2022-09-10T17:15:39.050Z,2022-09-12T06:55:46Z,3775751339,178,,3770190037,141,62.3,3770190035,140,64.2,3770190041,213,1.7,3770190033,56,Center,3770190039,212,17.6,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115127,354,1,1,27,36,d0zdg647gvgc95xdtk1vpbkys,1,66.4,67,2022-09-10T17:15:41.281Z,2022-09-12T06:55:50Z,3775751481,178,,3770190103,212,9.3,3770190091,56,Left,3770190099,141,79.4,3770190105,213,1.1,3770190095,140,70.2,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459213597,1326,43,1,27,37,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-09-10T17:15:42.330Z,2022-09-12T10:40:54Z,3776036515,144,82,3776036371,178,0,,,,,,,,,,,,,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115143,355,1,1,27,38,d0zdg647gvgc95xdtk1vpbkys,1,70.2,79.4,2022-09-10T17:15:43.337Z,2022-09-12T06:55:55Z,3770190179,212,8.1,3770190181,213,5.8,3770190173,56,Center,3770190175,140,77.1,3770190177,141,74.2,3775751617,178,,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115161,356,1,1,27,39,d0zdg647gvgc95xdtk1vpbkys,1,77.1,74.2,2022-09-10T17:15:43.958Z,2022-09-12T06:55:58Z,3770190287,212,10.8,3775751697,178,,3770190285,141,84.8,3773389409,156,,3770190281,56,Left,3770190283,140,69.4,3770190289,213,2.4,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115193,357,1,1,27,41,d0zdg647gvgc95xdtk1vpbkys,1,69.5,89.2,2022-09-10T17:15:45.751Z,2022-09-12T06:56:01Z,3775751789,178,,3770190407,212,8.1,3770190405,141,97.7,3770190401,56,Left,3770190403,140,74.9,3770190409,213,0.8,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115269,358,1,1,27,44,d0zdg647gvgc95xdtk1vpbkys,1,75.8,95,2022-09-10T17:15:48.569Z,2022-09-12T06:56:04Z,3770190815,141,71.4,3770190817,212,20.3,3775751849,178,,3770190821,213,4.1,3770190813,140,64.0,3770190811,56,Center,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115345,359,1,1,27,48,d0zdg647gvgc95xdtk1vpbkys,1,67.9,71.7,2022-09-10T17:15:52.413Z,2022-09-12T06:56:07Z,3770191231,140,68.3,3770191229,56,Left,3770191233,141,89.0,3770191237,213,1.5,3770191235,212,11.8,3775751919,178,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115371,360,1,1,27,52,d0zdg647gvgc95xdtk1vpbkys,1,70.8,86.9,2022-09-10T17:15:56.810Z,2022-09-12T06:56:11Z,3770191375,56,Center,3770191379,141,72.6,3770191377,140,59.6,3770191381,212,15.3,3775751979,178,,3770191383,213,3.8,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115485,361,1,1,27,54,d0zdg647gvgc95xdtk1vpbkys,1,59.3,68.2,2022-09-10T17:15:58.983Z,2022-09-12T06:56:14Z,3770191983,56,Center,3775752039,178,,3770191989,212,20.4,3770191985,140,54.5,3770191987,141,39.1,3770191991,213,4.5,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115523,362,1,1,28,1,d0zdg647gvgc95xdtk1vpbkys,1,65.1,21.3,2022-09-10T17:16:05.829Z,2022-09-12T06:56:18Z,3770192181,213,5.1,3770192171,140,67.8,3775752093,178,,3770192179,212,7.5,3770192175,141,11.1,3770192167,56,Right,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115541,363,1,1,28,3,d0zdg647gvgc95xdtk1vpbkys,1,67.8,11.1,2022-09-10T17:16:07.669Z,2022-09-12T06:56:24Z,3770192341,212,11.1,3770192329,140,76.9,3775752213,178,,3770192325,56,Right,3770192335,141,2.9,3770192345,213,5.8,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115577,364,1,1,28,4,d0zdg647gvgc95xdtk1vpbkys,1,76.9,2.9,2022-09-10T17:16:08.411Z,2022-09-12T06:56:28Z,3770192519,140,79.5,3770192523,212,7.5,3770192521,141,13.2,3770192525,213,1.2,3770192517,56,Right,3775752333,178,,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115585,365,61,1,28,5,d0zdg647gvgc95xdtk1vpbkys,0,79.4,13.5,2022-09-10T17:16:09.380Z,2022-09-12T06:56:39Z,3775752555,178,,3770192545,56,Right,,,,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115629,147,3,1,28,5,4vd2t5schmvvufrfib7f2vjdf,1,25.7,80.6,2022-09-10T17:16:09.934Z,2022-09-12T06:56:50Z,3770192771,285,,3775752933,178,,3773390975,464,,3770192769,56,Back,3770192835,233,366,,,,,,,,,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115621,366,45,1,28,5,d0zdg647gvgc95xdtk1vpbkys,0,74.3,19.4,2022-09-10T17:16:09.934Z,2022-09-12T06:56:51Z,3770192873,233,147,3770192727,286,,3770192723,56,Right,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115639,148,49,1,28,6,4vd2t5schmvvufrfib7f2vjdf,1,29.1,76.6,2022-09-10T17:16:10.808Z,2022-09-12T06:56:58Z,,,,,,,,,,,,,,,,,,,,,,,,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115649,149,1,1,28,6,4vd2t5schmvvufrfib7f2vjdf,1,29.1,76.6,2022-09-10T17:16:10.867Z,2022-09-12T06:57:08Z,3770192905,213,0.4,3770192899,140,37.5,3770192903,212,9.5,3775753299,178,,3770192897,56,Back,3770192901,141,81.7,,,,,,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115681,150,1,1,28,8,4vd2t5schmvvufrfib7f2vjdf,1,37.5,81.7,2022-09-10T17:16:12.701Z,2022-09-12T06:57:12Z,3770193093,140,24.3,3770193091,56,Back,3770193099,213,2.8,3775753395,178,,3770193095,141,88.1,3770193097,212,14.5,,,,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115739,151,1,1,28,10,4vd2t5schmvvufrfib7f2vjdf,1,25.1,92,2022-09-10T17:16:14.782Z,2022-09-12T06:57:16Z,3770193389,140,66.6,3770193397,1,,3770193395,213,6.1,3770193391,141,79.7,3770193387,56,Left,3775753441,178,,3770193385,155,,3770193393,212,44.4,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115761,152,1,1,28,13,4vd2t5schmvvufrfib7f2vjdf,1,66.6,79.7,2022-09-10T17:16:17.868Z,2022-09-12T06:57:20Z,3770193517,141,69.0,3770193515,140,61.3,3775753511,178,,3770193521,213,4.1,3770193513,56,Center,3770193519,212,9.2,,,,,,,9hybzhhut4ac2xinqk7kzzpwp,R. Kaib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115797,153,2,1,28,14,4vd2t5schmvvufrfib7f2vjdf,1,59.7,69,2022-09-10T17:16:19.290Z,2022-09-12T06:57:25Z,3770194427,7,aqjwz3wm0it916o2vb5tz9vxl,3770193733,56,Center,3770193737,141,63.5,3770193735,140,69.4,3775753629,178,,,,,,,,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115907,369,55,1,28,14,d0zdg647gvgc95xdtk1vpbkys,1,34.9,32.2,2022-09-10T17:16:19.291Z,2022-09-12T06:57:26Z,,,,,,,,,,,,,,,,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115787,367,43,1,28,17,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-09-10T17:16:21.848Z,2022-09-10T17:16:28Z,3770194453,144,49,,,,,,,,,,,,,,,,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459214143,1356,43,1,28,17,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-09-10T17:16:22.037Z,2022-09-12T10:43:13Z,3776039029,144,82,3776038991,178,0,,,,,,,,,,,,,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458115899,368,43,1,28,17,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-09-10T17:16:22.168Z,2022-09-10T17:16:27Z,3770194231,140,5.9,3770194345,144,1,3770194229,56,Back,3770194233,141,44.9,3770194237,213,3.1,3770194235,212,19.7,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116111,370,1,1,28,26,d0zdg647gvgc95xdtk1vpbkys,1,28.9,41.2,2022-09-10T17:16:31.021Z,2022-09-12T06:57:38Z,3770195339,140,36.6,3775753853,178,,3770195333,5,,3770195341,141,78.1,3770195335,241,,3773393519,189,,3770195343,212,26.4,3770195337,56,Back,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,3770195345,213,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116189,371,1,1,28,28,d0zdg647gvgc95xdtk1vpbkys,1,37.5,79,2022-09-10T17:16:32.676Z,2022-09-12T06:57:44Z,3770195751,213,4.3,3770195743,56,Back,3770195749,212,8.2,3775753971,178,,3770195747,141,67.8,3770195745,140,34.5,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116247,372,1,1,28,34,d0zdg647gvgc95xdtk1vpbkys,1,45.8,68.8,2022-09-10T17:16:38.744Z,2022-09-12T06:57:48Z,3770196009,213,0.7,3770196001,56,Left,3770196003,140,59.3,3770196007,212,18.5,3770196005,141,86.3,3775754069,178,,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116323,373,1,1,28,36,d0zdg647gvgc95xdtk1vpbkys,1,60.2,86.5,2022-09-10T17:16:40.840Z,2022-09-12T06:57:51Z,3770196367,56,Left,3770196371,140,55.5,3770196375,141,79.1,3775754179,178,,3770196391,213,3.9,3770196385,212,7.0,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116375,374,1,1,28,39,d0zdg647gvgc95xdtk1vpbkys,1,59.9,79.1,2022-09-10T17:16:43.643Z,2022-09-12T06:57:59Z,3775754429,178,,3770196631,213,1.2,3770196629,212,8.6,3770196621,56,Left,3770196623,140,62.5,3770196627,141,91.1,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116441,375,1,1,28,41,d0zdg647gvgc95xdtk1vpbkys,1,60.9,90.8,2022-09-10T17:16:45.794Z,2022-09-12T06:58:02Z,3770196933,212,15.7,3770196929,140,52.3,3770196927,56,Center,3770196931,141,72.0,3770196935,213,4.1,3775754487,178,,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458116511,376,1,1,28,43,d0zdg647gvgc95xdtk1vpbkys,1,52.2,67.5,2022-09-10T17:16:47.783Z,2022-09-12T06:58:06Z,3770197259,140,54.9,3770197265,213,4.8,3770197263,212,25.0,3770197261,141,31.0,3775754577,178,,3770197257,56,Center,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
