id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value
2504116987,368,1,1,42,25,dqk062lu0vm8epvytbm6r4mmf,1,33.8,70.2,2023-02-04T20:42:46.186Z,2023-02-07T05:47:14Z,4013305093,140,28.9,4013305099,213,4.4,4018347035,178,,4013305091,56,Back,4013305097,212,16.5,4013305095,141,47.2,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504116997,369,1,1,42,26,dqk062lu0vm8epvytbm6r4mmf,1,28.9,47.2,2023-02-04T20:42:47.506Z,2023-02-07T05:47:22Z,4013305167,212,14.4,4013305161,56,Back,4013305169,213,1.3,4013305163,140,31.9,4013305165,141,67.8,4018347121,178,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504117043,370,1,1,42,29,dqk062lu0vm8epvytbm6r4mmf,1,34.1,71.1,2023-02-04T20:42:50.406Z,2023-02-07T05:47:28Z,4018347187,178,,4013305377,56,Left,4013305407,213,0.6,4013305399,212,24.8,4013305387,140,53.4,4013305393,141,92.0,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504117109,371,1,1,42,33,dqk062lu0vm8epvytbm6r4mmf,1,54.2,96,2023-02-04T20:42:54.707Z,2023-02-07T05:47:38Z,4018347283,178,,4013305753,212,12.6,4013305751,141,85.4,4013305749,140,44.3,4013305755,213,3.7,4013305747,56,Back,,,,,,,51tih9z7sxlb4vj3j7tm1ewgl,L. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504117161,372,1,1,42,37,dqk062lu0vm8epvytbm6r4mmf,1,45.5,78.7,2023-02-04T20:42:59.066Z,2023-02-07T05:47:53Z,4013306021,56,Back,4013306027,212,18.4,4013306029,213,4.2,4013306023,140,37.1,4013306025,141,54.9,4018347411,178,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504117205,373,1,1,42,42,dqk062lu0vm8epvytbm6r4mmf,1,37.2,55.2,2023-02-04T20:43:03.856Z,2023-02-07T05:48:09Z,4013306259,141,83.2,4018347603,178,,4013306263,213,0.8,4013306261,212,26.0,4013306257,140,54.1,4013306255,56,Left,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504117261,374,1,1,42,45,dqk062lu0vm8epvytbm6r4mmf,1,54.1,80.9,2023-02-04T20:43:06.936Z,2023-02-07T05:48:21Z,4013306553,141,54.9,4013306557,212,24.3,4013306561,213,4.0,4013306549,140,38.2,4018347731,178,,4013306547,56,Back,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504117283,375,1,1,42,49,dqk062lu0vm8epvytbm6r4mmf,1,38.8,54.8,2023-02-04T20:43:11.097Z,2023-02-07T05:48:37Z,4013306675,212,12.8,4018347915,178,,4013306667,56,Back,4013306669,140,46.9,4013306671,141,68.8,4013306679,213,0.8,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504117341,376,1,1,42,51,dqk062lu0vm8epvytbm6r4mmf,1,46.9,68.8,2023-02-04T20:43:12.276Z,2023-02-07T05:48:43Z,4018347995,178,,4013306961,141,58.5,4013306957,56,Back,4013306959,140,35.8,4013306963,212,13.6,4013306965,213,3.7,,,,,,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504117377,377,1,1,42,55,dqk062lu0vm8epvytbm6r4mmf,1,34.5,47.8,2023-02-04T20:43:16.188Z,2023-02-07T05:48:50Z,4013307109,212,14.3,4018348079,178,,4013307103,56,Back,4013307107,141,34.9,4013307105,140,23.8,4013307111,213,3.8,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504117417,378,1,1,42,57,dqk062lu0vm8epvytbm6r4mmf,1,23.8,34.9,2023-02-04T20:43:18.518Z,2023-02-07T05:48:56Z,4013307329,141,57.6,4013307327,140,24.4,4013307331,212,15.4,4018348157,178,,4013307333,213,1.5,4013307325,56,Back,,,,,,,3ox3ey99addc8m1ee8qrzuuhh,S. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504117473,379,1,1,42,59,dqk062lu0vm8epvytbm6r4mmf,1,27.4,56,2023-02-04T20:43:20.236Z,2023-02-07T05:49:04Z,4018348253,178,,4013307615,56,Back,4013307619,141,54.3,4013307623,213,3.2,4013307621,212,21.6,4013307617,140,6.9,,,,,,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504117551,380,1,1,43,2,dqk062lu0vm8epvytbm6r4mmf,1,6.9,54.3,2023-02-04T20:43:23.566Z,2023-02-07T05:49:15Z,4013308011,1,,4013308005,141,4.0,4013308003,140,30.9,4013308009,213,5.3,4013308001,56,Back,4013307999,155,,4013308007,212,42.5,4018348341,178,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504117591,381,1,1,43,7,dqk062lu0vm8epvytbm6r4mmf,0,37.3,3.2,2023-02-04T20:43:28.227Z,2023-02-07T05:49:31Z,4018348471,178,,4013308245,212,63.8,4013308243,141,49.6,4013308239,56,Center,4013308249,1,,4013308237,155,,4013308247,213,0.5,4013308241,140,90.1,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504117657,396,52,1,43,10,ed5nwjz5za3oyi20nxzgqivmx,1,8,49.9,2023-02-04T20:43:31.803Z,2023-02-07T05:49:46Z,4018348643,178,,4017948545,377,,,,,,,,,,,,,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504117689,397,1,1,43,11,ed5nwjz5za3oyi20nxzgqivmx,1,8,49.9,2023-02-04T20:43:32.774Z,2023-02-07T05:49:56Z,4018348741,178,,4013308745,141,33.3,4013308743,140,20.3,4013308739,123,,4013308749,213,5.6,4013308741,56,Back,4013308747,212,17.2,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504117735,398,1,1,43,16,ed5nwjz5za3oyi20nxzgqivmx,1,20.3,33.3,2023-02-04T20:43:37.676Z,2023-02-07T05:50:11Z,4013309015,56,Back,4013309025,213,0.8,4018348861,178,,4013309019,141,62.0,4013309017,140,38.3,4013309021,212,27.2,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504117767,399,1,1,43,21,ed5nwjz5za3oyi20nxzgqivmx,1,53.5,67.8,2023-02-04T20:43:43.087Z,2023-02-07T05:50:22Z,4013309169,56,Left,4018348965,178,,4013309175,212,26.0,4013309173,141,94.8,4013309171,140,71.1,4013309177,213,0.8,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504117789,382,45,1,43,26,dqk062lu0vm8epvytbm6r4mmf,0,20.8,7.8,2023-02-04T20:43:47.320Z,2023-02-07T05:50:33Z,4013309683,233,400,4013309309,56,Back,4013309311,285,,,,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504117859,400,3,1,43,26,ed5nwjz5za3oyi20nxzgqivmx,1,79.2,92.2,2023-02-04T20:43:47.320Z,2023-02-07T05:50:32Z,4018349083,178,,4013309621,56,Left,4017949183,464,,4013309663,233,382,4013309623,286,,,,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504117861,401,61,1,43,26,ed5nwjz5za3oyi20nxzgqivmx,1,91.2,95.3,2023-02-04T20:43:47.371Z,2023-02-07T05:50:44Z,4018349201,178,,4013309633,56,Left,,,,,,,,,,,,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504117897,383,12,1,43,32,dqk062lu0vm8epvytbm6r4mmf,1,2.5,1.7,2023-02-04T20:43:53.518Z,2023-02-07T05:51:50Z,4013309869,56,Back,4018349925,178,,4013309905,397,,4013309875,212,2.7,4013309873,141,1.4,4013309871,140,5.1,4013309877,213,6.2,4013309907,233,402,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504117893,402,74,1,43,32,ed5nwjz5za3oyi20nxzgqivmx,1,91.5,94.7,2023-02-04T20:43:53.585Z,2023-02-07T05:52:03Z,4013309819,56,Left,4013309821,285,,4013309915,233,383,4018350031,178,,4013309879,397,,,,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504118053,384,5,1,43,32,dqk062lu0vm8epvytbm6r4mmf,1,5.7,-1.1,2023-02-04T20:43:53.918Z,2023-02-07T05:52:10Z,4013310715,233,403,4013310691,56,Back,4013310693,347,,,,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504117923,403,5,1,43,32,ed5nwjz5za3oyi20nxzgqivmx,0,94.3,101.1,2023-02-04T20:43:53.918Z,2023-02-07T05:52:11Z,4013309999,347,,4013310729,233,384,4013309997,56,Left,,,,,,,,,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504118101,385,1,1,43,49,dqk062lu0vm8epvytbm6r4mmf,0,10.8,0,2023-02-04T20:44:10.394Z,2023-02-07T05:52:42Z,4013310947,212,21.8,4013310941,56,Back,4013310949,213,0.3,4013310939,107,,4013310943,140,30.5,4013310951,1,,4013310945,141,7.9,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504118131,404,49,1,43,53,ed5nwjz5za3oyi20nxzgqivmx,1,58.3,89,2023-02-04T20:44:14.856Z,2023-02-07T05:53:22Z,,,,,,,,,,,,,,,,,,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504118201,405,1,1,43,53,ed5nwjz5za3oyi20nxzgqivmx,1,58.3,89,2023-02-04T20:44:14.897Z,2023-02-07T05:53:30Z,4013311405,141,74.1,4018351001,178,,4013311407,212,18.4,4013311401,56,Back,4013311409,213,3.7,4013311403,140,43.7,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504118261,406,1,1,43,56,ed5nwjz5za3oyi20nxzgqivmx,1,44.9,69.6,2023-02-04T20:44:17.855Z,2023-02-07T05:53:48Z,4013311691,213,3.6,4013311683,56,Back,4013311689,212,30.9,4013311687,141,50.9,4018351209,178,,4013311685,140,18.1,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504118297,407,1,1,44,1,ed5nwjz5za3oyi20nxzgqivmx,1,18.1,50.9,2023-02-04T20:44:22.606Z,2023-02-07T05:53:58Z,4018351305,178,,4013311867,56,Back,4013311887,213,5.2,4013311871,140,23.5,4013311877,141,35.2,4013311883,212,12.1,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504118337,408,1,1,44,4,ed5nwjz5za3oyi20nxzgqivmx,1,23.5,35.2,2023-02-04T20:44:25.145Z,2023-02-07T05:54:12Z,4013312073,141,44.9,4013312071,140,23.1,4013312077,213,1.6,4018351421,178,,4013312069,56,Back,4013312075,212,6.6,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504118423,409,1,1,44,6,ed5nwjz5za3oyi20nxzgqivmx,1,23.1,44.9,2023-02-04T20:44:27.666Z,2023-02-07T05:54:21Z,4013312513,141,65.8,4013312511,140,38.3,4013312517,213,0.7,4013312509,56,Back,4013312515,212,21.4,4018351529,178,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504118429,410,1,1,44,11,ed5nwjz5za3oyi20nxzgqivmx,1,46.8,69.4,2023-02-04T20:44:32.807Z,2023-02-07T05:54:33Z,4013312549,56,Back,4018351639,178,,4013312555,212,5.4,4013312553,141,77.3,4013312557,213,1.6,4013312551,140,46.8,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504118457,411,1,1,44,12,ed5nwjz5za3oyi20nxzgqivmx,1,46.8,77.3,2023-02-04T20:44:33.968Z,2023-02-07T05:54:39Z,4013312703,56,Back,4013312707,140,40.9,4018351719,178,,4013312719,213,2.1,4013312717,212,12.9,4013312711,141,93.9,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504118505,412,1,1,44,15,ed5nwjz5za3oyi20nxzgqivmx,1,40.9,93.9,2023-02-04T20:44:36.120Z,2023-02-07T05:54:48Z,4013313005,140,27.8,4013313011,213,4.1,4018351817,178,,4013313007,141,62.7,4013313009,212,25.3,4013313003,56,Back,,,,,,,efcq9u93u06hx6578ua3buswl,L. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504118537,413,1,1,44,18,ed5nwjz5za3oyi20nxzgqivmx,1,17.2,53,2023-02-04T20:44:39.726Z,2023-02-07T05:54:58Z,4013313245,212,17.1,4013313239,56,Back,4013313243,141,28.0,4018351929,178,,4013313241,140,19.1,4013313247,213,4.8,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504118557,414,1,1,44,21,ed5nwjz5za3oyi20nxzgqivmx,0,19.1,22.5,2023-02-04T20:44:42.547Z,2023-02-07T05:55:14Z,4013313401,213,6.2,4013313387,56,Right,4018352051,178,,4013313391,140,57.5,4013313397,212,40.5,4013313385,155,,4013313405,1,,4013313395,141,16.2,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504118599,386,1,1,44,24,dqk062lu0vm8epvytbm6r4mmf,1,47.7,78.2,2023-02-04T20:44:45.173Z,2023-02-07T05:55:35Z,4013313627,3,,4013313629,56,Back,4013313635,212,20.4,4013313633,141,65.2,4013313631,140,30.2,4013313637,213,3.6,4018352367,178,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504118605,387,49,1,44,28,dqk062lu0vm8epvytbm6r4mmf,1,30.2,65.2,2023-02-04T20:44:49.540Z,2023-02-07T05:55:56Z,,,,,,,,,,,,,,,,,,,,,,,,,3ox3ey99addc8m1ee8qrzuuhh,S. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504118715,388,1,1,44,29,dqk062lu0vm8epvytbm6r4mmf,1,28.8,63,2023-02-04T20:44:51.057Z,2023-02-07T05:56:14Z,4013314221,212,2.8,4013314217,140,31.0,4018352807,178,,4013314223,213,0.6,4013314219,141,65.2,4013314215,56,Back,,,,,,,3ox3ey99addc8m1ee8qrzuuhh,S. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504118727,389,1,1,44,36,dqk062lu0vm8epvytbm6r4mmf,1,36.3,43.3,2023-02-04T20:44:57.307Z,2023-02-07T05:56:18Z,4013314293,141,25.6,4018352869,178,,4013314297,212,12.9,4013314301,213,5.1,4013314291,140,40.6,4013314289,56,Back,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504118739,390,1,1,44,37,dqk062lu0vm8epvytbm6r4mmf,1,40.6,25.6,2023-02-04T20:44:58.617Z,2023-02-07T05:57:47Z,4013314363,56,Right,4013314369,212,17.2,4013314367,141,8.5,4018352927,178,,4013314371,213,5.5,4013314365,140,52.7,,,,,,,3ox3ey99addc8m1ee8qrzuuhh,S. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504118761,391,1,1,44,39,dqk062lu0vm8epvytbm6r4mmf,1,54.4,10.1,2023-02-04T20:45:00.126Z,2023-02-07T05:57:13Z,4013314503,141,21.5,4013314501,140,39.2,4013314499,56,Back,4013314507,213,2.7,4018353503,178,,4013314505,212,17.7,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504118883,392,1,1,44,42,dqk062lu0vm8epvytbm6r4mmf,1,40.1,21.5,2023-02-04T20:45:03.675Z,2023-02-07T05:57:42Z,4013315059,56,Right,4013315063,141,6.2,4013315061,140,58.8,4013315067,213,5.8,4018353863,178,,4013315065,212,22.2,,,,,,,3ox3ey99addc8m1ee8qrzuuhh,S. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504118923,393,1,1,44,52,dqk062lu0vm8epvytbm6r4mmf,1,67.5,17,2023-02-04T20:45:13.226Z,2023-02-07T05:58:17Z,4013315245,212,9.8,4013315243,141,4.3,4018354217,178,,4013315239,56,Right,4013315241,140,71.9,4013315247,213,5.2,,,,,,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504119005,394,1,1,44,55,dqk062lu0vm8epvytbm6r4mmf,1,67.3,13.8,2023-02-04T20:45:16.916Z,2023-02-07T05:58:29Z,4013315709,141,16.5,4018354345,178,,4013315707,140,61.3,4013315713,213,2.9,4013315705,56,Right,4013315711,212,6.6,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505099529,1572,83,1,44,59,ed5nwjz5za3oyi20nxzgqivmx,1,35.9,64.8,2023-02-04T20:45:20.455Z,2023-02-07T07:51:16Z,4018417755,399,449624,,,,,,,,,,,,,,,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504119023,395,1,1,45,1,dqk062lu0vm8epvytbm6r4mmf,1,65,37.9,2023-02-04T20:45:22.286Z,2023-02-07T05:58:57Z,4013315781,56,Center,4013315787,212,18.2,4013315789,213,0.9,4013315783,140,75.4,4018354613,178,,4013315785,141,59.3,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504119029,396,61,1,45,2,dqk062lu0vm8epvytbm6r4mmf,0,77.1,59.7,2023-02-04T20:45:23.162Z,2023-02-07T05:59:04Z,4018354673,178,,4013315817,56,Center,,,,,,,,,,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504119047,415,49,1,45,3,ed5nwjz5za3oyi20nxzgqivmx,1,26.3,53,2023-02-04T20:45:24.874Z,2023-02-07T05:59:10Z,,,,,,,,,,,,,,,,,,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504119083,416,1,1,45,4,ed5nwjz5za3oyi20nxzgqivmx,1,26.3,53,2023-02-04T20:45:25.648Z,2023-02-07T05:59:15Z,4013316073,140,34.0,4013316079,213,5.6,4013316071,56,Back,4013316077,212,10.7,4018354787,178,,4013316075,141,42.8,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504119117,417,1,1,45,6,ed5nwjz5za3oyi20nxzgqivmx,1,34,44.2,2023-02-04T20:45:28.016Z,2023-02-07T05:59:33Z,4013316253,141,63.6,4013316257,213,1.4,4013316251,140,36.3,4018354969,178,,4013316255,212,13.4,4013316247,56,Back,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504119171,418,1,1,45,10,ed5nwjz5za3oyi20nxzgqivmx,1,39.7,68.2,2023-02-04T20:45:31.938Z,2023-02-07T05:59:44Z,4013316515,141,66.1,4018355079,178,,4013316517,212,13.4,4013316511,56,Back,4013316513,140,27.0,4013316519,213,3.2,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504119221,419,1,1,45,13,ed5nwjz5za3oyi20nxzgqivmx,1,28.9,62,2023-02-04T20:45:34.677Z,2023-02-07T05:59:51Z,4018355161,178,,4013316745,213,4.9,4013316743,212,15.7,4013316739,140,31.5,4013316741,141,39.2,4013316737,56,Back,,,,,,,efcq9u93u06hx6578ua3buswl,L. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504119223,420,70,1,45,17,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2023-02-04T20:45:38.784Z,2023-02-04T20:45:39Z,4013316761,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504119273,421,1,1,45,18,ed5nwjz5za3oyi20nxzgqivmx,1,45,27.3,2023-02-04T20:45:39.626Z,2023-02-07T06:00:21Z,4018355557,178,,4013317043,213,0.5,4013317039,141,46.7,4013317041,212,29.5,4013317037,140,70.1,4013317035,56,Center,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504119295,422,1,1,45,19,ed5nwjz5za3oyi20nxzgqivmx,0,70.1,46.7,2023-02-04T20:45:40.806Z,2023-02-07T06:00:28Z,4013317191,212,11.1,4013317183,155,,4013317189,141,34.0,4013317193,213,5.4,4013317187,140,76.7,4013317185,56,Center,4018355617,178,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504119299,423,44,1,45,20,ed5nwjz5za3oyi20nxzgqivmx,1,75,34.2,2023-02-04T20:45:42.006Z,2023-02-07T12:25:04Z,4013317481,233,397,4013317219,286,,4013317217,56,Center,,,,,,,,,,,,,,,,a0i7hc92p5ijqi4jqw8krh8x6,Julen Lobete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504119279,397,44,1,45,20,dqk062lu0vm8epvytbm6r4mmf,0,25,65.8,2023-02-04T20:45:42.007Z,2023-02-07T06:00:46Z,4013317069,285,,4013317491,233,423,4013317067,56,Back,,,,,,,,,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504119317,424,1,1,45,20,ed5nwjz5za3oyi20nxzgqivmx,0,76.7,34,2023-02-04T20:45:42.014Z,2023-02-07T12:25:04Z,4013317349,3,,4018355797,388,,4013317355,141,23.9,4013317353,140,74.3,4013317359,213,4.4,4013317351,56,Center,4013317357,212,7.3,,,,a0i7hc92p5ijqi4jqw8krh8x6,Julen Lobete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504119345,398,1,1,45,22,dqk062lu0vm8epvytbm6r4mmf,1,28,77,2023-02-04T20:45:43.767Z,2023-02-07T06:01:08Z,4013317515,3,,4013317525,212,6.8,4018356047,178,,4013317521,140,33.5,4013317527,213,0.6,4013317519,56,Back,4013317523,141,82.3,,,,51tih9z7sxlb4vj3j7tm1ewgl,L. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504119353,399,49,1,45,23,dqk062lu0vm8epvytbm6r4mmf,1,35.9,85,2023-02-04T20:45:44.338Z,2023-02-07T06:01:15Z,,,,,,,,,,,,,,,,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504119359,400,1,1,45,25,dqk062lu0vm8epvytbm6r4mmf,0,35.9,85,2023-02-04T20:45:46.767Z,2023-02-07T06:01:24Z,4013317619,213,6.1,4013317613,141,77.8,4013317611,140,59.3,4013317609,56,Center,4018356237,178,,4013317615,212,25.1,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504119385,425,49,1,45,28,ed5nwjz5za3oyi20nxzgqivmx,1,24.8,31.8,2023-02-04T20:45:49.115Z,2023-02-07T06:01:49Z,,,,,,,,,,,,,,,,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504119367,401,43,1,45,29,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2023-02-04T20:45:50.461Z,2023-02-04T20:56:20Z,4013317659,56,Left,4013346371,144,61,,,,,,,,,,,,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504119423,426,1,1,45,31,ed5nwjz5za3oyi20nxzgqivmx,1,23.5,32.7,2023-02-04T20:45:52.426Z,2023-02-07T06:01:56Z,4013318051,141,60.9,4013318053,212,19.8,4013318047,56,Back,4018356631,178,,4013318055,213,1.3,4013318049,140,28.1,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504119451,427,1,1,45,34,ed5nwjz5za3oyi20nxzgqivmx,1,31.9,62.1,2023-02-04T20:45:55.575Z,2023-02-07T06:02:09Z,4013318203,56,Back,4013318209,212,21.5,4013318207,141,78.7,4018356761,178,,4013318211,213,0.6,4013318205,140,49.3,,,,,,,efcq9u93u06hx6578ua3buswl,L. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
