id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2454464743,991,45,1,25,44,3kfktv64h7kg7zryax1wktr5r,0,25.1,89.3,2022-09-01T18:27:24.189Z,2022-09-03T18:52:17Z,3750802437,56,Back,3750802439,285,,3751085809,233,701,,,,,,,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254079,221,1,1,25,48,8iawijq7s9s6d85mjz8wdslki,0,98.2,25.5,2022-09-01T18:27:28.553Z,2022-09-03T18:52:22Z,3749675153,212,2.5,3749675171,233,249,3749675147,140,96.3,3749675151,141,27.6,3749675169,236,,3749675143,56,Center,3749675175,286,,3749675157,213,2.5,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,3755067683,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254081,249,74,1,25,48,3kfktv64h7kg7zryax1wktr5r,1,1,71.8,2022-09-01T18:27:28.723Z,2022-09-03T18:52:26Z,3749675179,233,221,3749675163,285,,3749675161,56,Back,3755067969,178,,,,,,,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254091,222,6,1,25,49,8iawijq7s9s6d85mjz8wdslki,1,97.6,27.9,2022-09-01T18:27:29.766Z,2022-09-03T18:52:33Z,3749675233,56,Center,3749675235,75,,3749675251,233,250,,,,,,,,,,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254089,250,6,1,25,49,3kfktv64h7kg7zryax1wktr5r,0,2.4,72.1,2022-09-01T18:27:29.766Z,2022-09-03T18:52:33Z,3749675229,73,,3749675227,56,Back,3749675263,233,222,,,,,,,,,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254265,223,1,1,26,37,8iawijq7s9s6d85mjz8wdslki,0,99.5,0.5,2022-09-01T18:28:17.416Z,2022-09-03T18:52:37Z,3749676285,140,84.6,3749676277,6,,3749676291,213,2.0,3749676275,2,,3749676287,141,54.3,3755068657,178,,3749676293,1,,3750803229,20,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,3749676283,56,Center,3749676289,212,3749676279,155,3749676281,224,,,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254283,251,4,1,26,39,3kfktv64h7kg7zryax1wktr5r,1,10.5,47.4,2022-09-01T18:28:19.373Z,2022-09-03T18:53:16Z,3749676373,294,,3749676375,56,Back,3749676379,285,,3749676383,233,224,3749676377,152,,3749676371,13,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254281,224,4,1,26,39,8iawijq7s9s6d85mjz8wdslki,0,89.5,52.6,2022-09-01T18:28:19.374Z,2022-09-03T18:53:15Z,3749676367,152,,3749676361,13,,3755070799,178,,3749676393,233,251,3749676365,56,Center,3749676363,294,,3749676369,286,,,,,55njsqpc4izy2wogf188whtrd,Pedro Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254335,252,1,1,27,9,3kfktv64h7kg7zryax1wktr5r,1,6.7,49.4,2022-09-01T18:28:49.231Z,2022-09-03T18:53:21Z,3749676817,56,Center,3749676821,141,50.3,3755071111,178,,3749676823,212,58.3,3749676815,152,,3749676811,5,,3749676827,1,,3749676825,213,0.0,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,3749676813,157,,3749676819,140,,,,,,,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254339,253,1,1,27,13,3kfktv64h7kg7zryax1wktr5r,0,62.2,50.3,2022-09-01T18:28:53.139Z,2022-09-03T18:53:26Z,3749676839,140,68.9,3749676833,3,,3749676835,168,,3749676841,141,50.1,3749676843,212,7.0,3749676837,56,Center,3749676845,213,6.3,3755071383,388,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254337,225,49,1,27,14,8iawijq7s9s6d85mjz8wdslki,1,30.3,42.1,2022-09-01T18:28:53.912Z,2022-09-03T18:53:30Z,,,,,,,,,,,,,,,,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254341,226,1,1,27,14,8iawijq7s9s6d85mjz8wdslki,0,30.6,45.6,2022-09-01T18:28:54.372Z,2022-09-03T18:53:36Z,3749676849,140,31.3,3749676869,233,254,3749676855,213,1.2,3749676853,212,2.1,3749676851,141,48.5,3755072031,178,,3749676867,236,,3749676847,56,Back,570htztcvfsu947xw6fvtzmc5,Iván Márquez,3749676873,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254343,254,74,1,27,14,3kfktv64h7kg7zryax1wktr5r,1,68.2,50.9,2022-09-01T18:28:54.466Z,2022-09-03T18:53:41Z,3755072287,178,,3749676881,233,226,3749676863,56,Center,3749676865,285,,,,,,,,,,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254703,271,61,1,27,15,3kfktv64h7kg7zryax1wktr5r,1,64.3,51.5,2022-09-01T18:28:55.070Z,2022-09-03T18:53:53Z,3755072863,178,,3749679223,56,Center,,,,,,,,,,,,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254347,255,49,1,27,16,3kfktv64h7kg7zryax1wktr5r,1,63.8,64.7,2022-09-01T18:28:56.297Z,2022-09-03T18:54:03Z,,,,,,,,,,,,,,,,,,,,,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254351,256,1,1,27,19,3kfktv64h7kg7zryax1wktr5r,1,67.2,93,2022-09-01T18:28:59.718Z,2022-09-03T18:54:08Z,3749676927,140,76.1,3755073681,178,,3749676931,212,9.3,3749676925,56,Left,3749676933,213,0.0,3749676929,141,93.3,,,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254353,257,1,1,27,22,3kfktv64h7kg7zryax1wktr5r,1,84.3,88.9,2022-09-01T18:29:02.616Z,2022-09-03T18:54:13Z,3749676987,213,5.6,3749676979,56,Center,3749676981,140,97.9,3749676983,141,73.3,3749676985,212,17.8,3755073959,178,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254357,258,1,1,27,24,3kfktv64h7kg7zryax1wktr5r,0,97.9,73.3,2022-09-01T18:29:04.450Z,2022-09-03T18:54:20Z,3755074345,178,,3749677015,212,0.7,3749677013,141,72.6,3749677043,236,,3749677011,140,97.4,3749677045,233,227,3749677049,286,,3749677009,56,Center,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,3749677017,213,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254361,227,74,1,27,24,8iawijq7s9s6d85mjz8wdslki,1,3.2,25.5,2022-09-01T18:29:04.598Z,2022-09-03T18:54:25Z,3755074641,178,,3749677039,56,Back,3749677055,233,258,3749677041,285,,,,,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254367,228,6,1,27,26,8iawijq7s9s6d85mjz8wdslki,0,2.9,26.4,2022-09-01T18:29:05.809Z,2022-09-03T18:54:28Z,3749677081,73,,3749677097,233,259,3749677079,56,Back,,,,,,,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254363,259,6,1,27,26,3kfktv64h7kg7zryax1wktr5r,1,97.1,73.6,2022-09-01T18:29:05.809Z,2022-09-03T18:54:29Z,3749677063,73,,3749677083,233,228,3749677061,56,Center,,,,,,,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254475,260,1,1,27,55,3kfktv64h7kg7zryax1wktr5r,0,99.5,99.5,2022-09-01T18:29:35.060Z,2022-09-03T18:54:34Z,3749677765,213,4.6,3749677759,140,93.9,3749677753,155,,3749677767,1,,3749677751,6,,3749677749,2,,3749677763,212,41.2,3749677755,223,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,3750808099,20,,3749677757,56,3749677761,141,3755075003,178,,,Center,,,,,,,,,,,,,,,,,,,39.5,,,,,,,,,,
2454254481,229,12,1,27,57,8iawijq7s9s6d85mjz8wdslki,1,9.1,56.3,2022-09-01T18:29:37.043Z,2022-09-03T18:54:48Z,3749677805,56,Back,3749677809,141,90.8,3749677811,212,24.1,3749677807,140,14.5,3749677813,213,1.3,3749677815,15,,3755075853,388,,,,,55njsqpc4izy2wogf188whtrd,Pedro Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254493,261,1,1,28,2,3kfktv64h7kg7zryax1wktr5r,1,92.7,7.7,2022-09-01T18:29:42.140Z,2022-09-03T18:56:44Z,3749677877,140,92.4,3755082443,178,,3749677875,56,Center,3750808769,224,,3749677983,210,13,3749677883,213,1.6,3749677871,2,,3750808771,20,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,3749677879,141,48.8,3749677873,155,3749677881,212,3749677985,154,,1,,,,,,,,,,,,,,,,,,,,27.9,,,,,,,,,,
2454254495,262,13,1,28,3,3kfktv64h7kg7zryax1wktr5r,1,92.4,49,2022-09-01T18:29:43.365Z,2022-09-03T18:56:45Z,3755082805,388,,3749677943,15,,3749678017,55,261,3749678021,102,61.8,3749678023,103,9.7,3749677941,25,,3749678015,154,,3749678011,73,,8ymqihdfqc7esda7y407lebx1,D. de Wit,3749678027,231,48.9,3749677893,56,3749677947,328,3749678025,230,99.5,,Center,3749678013,29,3749677891,17,,,,,,,,,,,,,,,,,,,,,,,,,
2454254491,230,5,1,28,5,8iawijq7s9s6d85mjz8wdslki,1,-1,34.8,2022-09-01T18:29:45.106Z,2022-09-03T18:56:48Z,3749677869,346,,3749677867,56,Back,3749677911,233,263,,,,,,,,,,,,,,,,55njsqpc4izy2wogf188whtrd,Pedro Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254497,263,5,1,28,5,3kfktv64h7kg7zryax1wktr5r,0,101,65.2,2022-09-01T18:29:45.106Z,2022-09-03T18:56:48Z,3749677903,346,,3749677915,233,230,3749677901,56,Center,,,,,,,,,,,,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254583,231,1,1,28,32,8iawijq7s9s6d85mjz8wdslki,0,3.5,50.1,2022-09-01T18:30:12.548Z,2022-09-03T18:58:56Z,3749678459,124,,3749678463,140,45.4,3749678465,141,13.7,3749678469,213,5.8,3749678471,1,,3749678467,212,50.5,3749678473,74,,3749678461,56,Back,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254599,232,4,1,28,36,8iawijq7s9s6d85mjz8wdslki,1,46.4,16.6,2022-09-01T18:30:15.808Z,2022-09-03T18:59:02Z,3749678565,286,,3749678563,152,,3749678559,294,,3749678579,233,264,3749678557,13,,3749678561,56,Back,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254585,264,4,1,28,36,3kfktv64h7kg7zryax1wktr5r,0,53.6,83.4,2022-09-01T18:30:15.809Z,2022-09-03T18:59:02Z,3749678583,233,232,3749678569,13,,3749678481,56,Left,3749678571,294,,3749678573,152,,3749678575,285,,3755091265,178,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254613,233,1,1,28,49,8iawijq7s9s6d85mjz8wdslki,0,44.3,25.2,2022-09-01T18:30:28.852Z,2022-09-03T18:59:08Z,3749678741,1,,3749678725,5,,3749678739,213,0.7,3749678733,140,72.7,3755091613,178,,3749678731,56,Center,3749678727,155,,3749678729,152,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,3749678735,141,65.5,3749678737,212,,,,,,,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254633,265,1,1,28,51,3kfktv64h7kg7zryax1wktr5r,1,21.6,43.6,2022-09-01T18:30:31.555Z,2022-09-03T18:59:13Z,3749678875,212,17.3,3749678873,141,21.2,3749678869,140,13.8,3749678877,213,4.2,3749678865,56,Back,3749678859,3,,3755091845,178,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254635,266,49,1,28,55,3kfktv64h7kg7zryax1wktr5r,1,13.8,21.2,2022-09-01T18:30:35.225Z,2022-09-03T18:59:20Z,,,,,,,,,,,,,,,,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254661,267,1,1,28,55,3kfktv64h7kg7zryax1wktr5r,0,13.8,21.2,2022-09-01T18:30:35.249Z,2022-09-03T18:59:34Z,3755092943,178,,3749679029,212,45.6,3749679035,1,,3749679025,140,57.1,3749679023,56,Center,3749679031,213,0.1,3749679021,157,,3749679027,141,25.5,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254659,234,44,1,29,0,8iawijq7s9s6d85mjz8wdslki,1,40.6,71.8,2022-09-01T18:30:40.506Z,2022-09-04T07:57:32Z,3749679065,233,268,3749679013,56,Back,3749679015,285,,,,,,,,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254667,268,44,1,29,0,3kfktv64h7kg7zryax1wktr5r,0,59.4,28.2,2022-09-01T18:30:40.507Z,2022-09-03T18:59:40Z,3749679061,56,Center,3749679097,233,234,3749679063,286,,,,,,,,,,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254671,235,1,1,29,0,8iawijq7s9s6d85mjz8wdslki,1,38.4,69,2022-09-01T18:30:40.654Z,2022-09-04T07:57:33Z,3749679083,56,Left,3749679085,140,55.4,3749679091,213,0.4,3749679089,212,19.7,3755093721,388,,3749679081,3,,3749679087,141,81.4,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254691,236,49,1,29,2,8iawijq7s9s6d85mjz8wdslki,1,46.8,88.6,2022-09-01T18:30:41.940Z,2022-09-03T18:59:58Z,,,,,,,,,,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254693,237,1,1,29,4,8iawijq7s9s6d85mjz8wdslki,0,46.8,88.6,2022-09-01T18:30:44.339Z,2022-09-03T19:00:04Z,3749679173,56,Back,3749679179,212,2.0,3755094963,178,,3749679181,213,3.6,3749679183,236,,3749679189,286,,3749679175,140,45.1,3749679177,141,87.2,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,3749679185,233,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254681,269,74,1,29,4,3kfktv64h7kg7zryax1wktr5r,1,55.2,5.6,2022-09-01T18:30:44.406Z,2022-09-03T19:00:10Z,3749679139,56,Right,3755095185,178,,3749679195,233,237,3749679141,285,,,,,,,,,,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254705,238,5,1,29,5,8iawijq7s9s6d85mjz8wdslki,1,46.7,101.4,2022-09-01T18:30:45.414Z,2022-09-03T19:00:14Z,3749679231,347,,3749679229,56,Back,3749679239,233,270,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254687,270,5,1,29,5,3kfktv64h7kg7zryax1wktr5r,0,53.3,-1.4,2022-09-01T18:30:45.414Z,2022-09-03T19:00:14Z,3749679243,233,238,3749679157,56,Right,3749679159,347,,,,,,,,,,,,,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254753,239,1,1,29,19,8iawijq7s9s6d85mjz8wdslki,1,57.4,100,2022-09-01T18:30:59.340Z,2022-09-03T19:00:25Z,3749679537,1,,3749679527,56,Back,3749679531,141,96.6,3749679533,212,27.1,3749679529,140,31.8,3749679535,213,3.3,3749679525,107,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254763,240,1,1,29,23,8iawijq7s9s6d85mjz8wdslki,1,32.4,85.7,2022-09-01T18:31:03.182Z,2022-09-03T19:00:29Z,3749679595,212,27.6,3749679593,141,46.3,3755096491,178,,3749679597,213,4.5,3749679589,56,Back,3749679591,140,26.0,,,,,,,61a5bh5xw947nv4mxx62gqaqx,J. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254767,241,1,1,29,26,8iawijq7s9s6d85mjz8wdslki,1,26,46.3,2022-09-01T18:31:06.101Z,2022-09-03T19:00:33Z,3755096737,178,,3749679653,213,4.8,3749679645,56,Back,3749679649,141,24.3,3749679651,212,15.0,3749679647,140,27.2,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254773,242,1,1,29,29,8iawijq7s9s6d85mjz8wdslki,1,31.3,27.4,2022-09-01T18:31:09.524Z,2022-09-03T19:00:38Z,3749679697,56,Back,3749679703,212,13.9,3749679705,213,2.8,3755097053,178,,3749679699,140,18.9,3749679701,141,34.7,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254789,243,1,1,29,32,8iawijq7s9s6d85mjz8wdslki,1,15.7,34.9,2022-09-01T18:31:11.855Z,2022-09-03T19:00:43Z,3749679789,212,29.7,3749679791,213,1.5,3749679783,56,Back,3749679785,140,18.5,3749679787,141,78.4,3755097305,178,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254795,244,1,1,29,35,8iawijq7s9s6d85mjz8wdslki,1,10.9,82.1,2022-09-01T18:31:15.230Z,2022-09-03T19:00:49Z,3749679879,212,13.9,3749679875,140,1.8,3749679873,56,Back,3749679881,213,4.0,3755097679,178,,3749679877,141,67.2,,,,,,,61a5bh5xw947nv4mxx62gqaqx,J. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254807,245,1,1,29,37,8iawijq7s9s6d85mjz8wdslki,0,1.8,67.2,2022-09-01T18:31:17.095Z,2022-09-03T19:00:53Z,3749679971,141,69.0,3749679969,140,39.2,3755097947,178,,3749679977,1,,3749679965,157,,3749679975,213,0.0,3749679973,212,39.3,3749679967,56,Back,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254811,272,8,1,29,40,3kfktv64h7kg7zryax1wktr5r,1,55.8,31,2022-09-01T18:31:20.083Z,2022-09-03T19:00:59Z,3750814301,385,,3755098263,178,,3749679991,56,Center,,,,,,,,,,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254817,246,1,1,29,41,8iawijq7s9s6d85mjz8wdslki,1,28.4,64.5,2022-09-01T18:31:21.701Z,2022-09-03T19:01:06Z,3749680047,141,56.9,3755098753,178,,3749680041,3,,3749680051,213,5.4,3749680043,56,Back,3749680045,140,32.3,3749680049,212,6.6,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254835,247,1,1,29,42,8iawijq7s9s6d85mjz8wdslki,1,32.3,56.9,2022-09-01T18:31:22.733Z,2022-09-03T19:01:12Z,3749680171,213,2.7,3749680165,140,27.5,3749680163,56,Back,3749680169,212,5.5,3749680161,3,,3755099065,388,,3749680167,141,60.2,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254841,248,1,1,29,43,8iawijq7s9s6d85mjz8wdslki,1,27.6,60.5,2022-09-01T18:31:23.380Z,2022-09-03T19:02:04Z,3749680215,140,31.0,3749680219,141,60.3,3749680225,213,6.2,3749680221,212,3.6,3755103023,178,,3749680211,56,Back,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254853,249,1,1,29,45,8iawijq7s9s6d85mjz8wdslki,1,29.5,59.4,2022-09-01T18:31:25.347Z,2022-09-03T19:02:11Z,3749680289,212,13.7,3749680291,213,4.0,3749680283,56,Back,3749680285,140,20.5,3755103701,178,,3749680287,141,44.8,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254877,250,1,1,29,48,8iawijq7s9s6d85mjz8wdslki,1,21.2,44.5,2022-09-01T18:31:28.587Z,2022-09-03T19:02:15Z,3749680385,140,38.1,3749680383,56,Back,3749680391,213,5.5,3749680389,212,25.7,3755104001,178,,3749680387,141,17.1,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454467275,702,3,1,29,51,8iawijq7s9s6d85mjz8wdslki,0,44.8,15.3,2022-09-01T18:31:31.760Z,2022-09-03T19:02:21Z,3750815201,286,,3750815199,56,Back,3755104393,178,,3750815203,465,,3750815205,467,8ymqihdfqc7esda7y407lebx1,,,,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254879,251,4,1,29,52,8iawijq7s9s6d85mjz8wdslki,1,43.1,14,2022-09-01T18:31:32.219Z,2022-09-03T19:01:25Z,3749680443,233,273,3749680405,265,,3749680403,152,,3749680399,13,,3749680401,56,Back,3749680407,286,,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254883,273,4,1,29,52,3kfktv64h7kg7zryax1wktr5r,0,56.9,86,2022-09-01T18:31:32.220Z,2022-09-03T19:01:25Z,3749680429,285,,3749680425,152,,3749680423,56,Left,3755100095,178,,3749680421,13,,3749680427,265,,3749680459,233,251,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254913,274,17,1,30,3,3kfktv64h7kg7zryax1wktr5r,1,0,0,2022-09-01T18:31:43.301Z,2022-09-03T18:37:01Z,3749680621,13,243,3749680619,392,,3749680617,31,,,,,,,,,,,,,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254961,252,27,1,30,6,8iawijq7s9s6d85mjz8wdslki,1,0,0,2022-09-01T18:31:46.636Z,2022-09-03T18:37:04Z,3749680863,233,275,3749680853,41,Injury,3749680855,53,6rfm7p5go1lgv6ccdjqgpallh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454254963,275,27,1,30,6,3kfktv64h7kg7zryax1wktr5r,1,0,0,2022-09-01T18:31:46.636Z,2022-09-03T18:37:04Z,3749680857,233,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454255033,253,28,1,30,35,8iawijq7s9s6d85mjz8wdslki,1,0,0,2022-09-01T18:32:15.746Z,2022-09-03T18:37:07Z,3749681287,233,276,3749681233,55,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454255043,276,28,1,30,35,3kfktv64h7kg7zryax1wktr5r,1,0,0,2022-09-01T18:32:15.746Z,2022-09-03T18:37:07Z,3749681277,55,275,3749681281,233,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454255121,254,1,1,30,56,8iawijq7s9s6d85mjz8wdslki,1,52.6,18.2,2022-09-01T18:32:36.540Z,2022-09-03T18:37:12Z,3749681767,56,Back,3749681773,212,7.2,3749681775,213,3.4,3755011523,178,,3749681763,5,,3749681765,152,,3749681769,140,46.0,3749681771,141,15.3,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
