id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,keyPass,qualifier/10/value,qualifier/16/value,qualifier/14/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2509780639,363,1,1,42,45,4vd2t5schmvvufrfib7f2vjdf,1,33.4,69.6,2023-02-19T11:58:54.662Z,2023-02-21T13:34:46Z,4047591503,178,,4043139381,140,41.6,4043139387,213,1.1,4043139379,56,Back,4043139385,212,19.5,4043139383,141,95.4,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509780647,364,1,1,42,53,4vd2t5schmvvufrfib7f2vjdf,1,54.3,92.6,2023-02-19T11:59:02.425Z,2023-02-21T13:35:32Z,4043139429,140,47.4,4043139427,56,Back,4043139435,213,3.8,4043139433,212,9.4,4047591755,178,,4043139431,141,83.8,,,,,,,24daij2a9hj0luq5eaxeejzvu,O. Sahraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509780653,365,1,1,42,54,4vd2t5schmvvufrfib7f2vjdf,1,46.5,80.3,2023-02-19T11:59:03.987Z,2023-02-21T13:35:41Z,4043139501,141,68.8,4043139497,140,55.8,4047591847,178,,4043139505,213,5.6,4043139493,56,Center,4043139503,212,12.5,,,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509780667,366,1,1,42,56,4vd2t5schmvvufrfib7f2vjdf,1,55.8,68.8,2023-02-19T11:59:05.291Z,2023-02-21T13:35:52Z,4043139629,213,0.6,4043139627,212,7.1,4043139621,140,61.5,4047593715,178,,4043139619,56,Center,4043139625,141,74.5,,,,,,,ejv587h08dn1hgxhfgib3reqy,R. Al Hajj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510637963,1101,67,1,42,57,4vd2t5schmvvufrfib7f2vjdf,1,61.2,74.4,2023-02-19T11:59:06.241Z,2023-02-21T14:07:36Z,4047641363,233,1184,,,,,,,,,,,,,,,,,,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510637961,1184,67,1,42,57,ears40cp6opsgvhsy0dgyszpd,0,38.8,25.6,2023-02-19T11:59:06.242Z,2023-02-21T14:02:30Z,4047641367,233,1101,,,,,,,,,,,,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509780687,367,1,1,42,58,4vd2t5schmvvufrfib7f2vjdf,1,65.7,60,2023-02-19T11:59:07.940Z,2023-02-21T13:36:01Z,4043139749,56,Center,4043139753,141,23.5,4043139757,213,5.3,4043139755,212,29.3,4043139751,140,80.5,4047593995,178,,,,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509780691,368,1,1,43,2,4vd2t5schmvvufrfib7f2vjdf,0,86.6,24.4,2023-02-19T11:59:11.276Z,2023-02-21T13:36:04Z,4043139777,56,Center,4047594139,178,,4043139779,140,88.6,4043139783,212,13.3,4043139785,213,1.4,4043139781,141,43.7,,,,,,,4pe4ugftevr8859yin36nyll,C. Nunnely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509780765,398,12,1,43,2,ears40cp6opsgvhsy0dgyszpd,1,13,58.1,2023-02-19T11:59:11.922Z,2023-02-21T13:36:12Z,4043140233,213,0.6,4043140229,141,82.2,4047594535,178,,4043140227,140,35.0,4043140231,212,28.3,4043140225,56,Back,,,,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509780737,369,1,1,43,7,4vd2t5schmvvufrfib7f2vjdf,1,65.8,12.3,2023-02-19T11:59:16.650Z,2023-02-21T13:36:20Z,4043140061,213,2.1,4043140053,56,Center,4047594781,178,,4043140055,140,56.2,4043140059,212,20.6,4043140057,141,38.8,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509780747,370,1,1,43,12,4vd2t5schmvvufrfib7f2vjdf,1,57.6,56.7,2023-02-19T11:59:21.298Z,2023-02-21T13:36:27Z,4043140117,56,Center,4047595059,178,,4043140119,140,61.8,4043140121,141,70.6,4043140123,212,10.4,4043140125,213,1.1,,,,,,,9sid8vt0mz1ypq4pn8vj6pas5,J. Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509780761,371,1,1,43,13,4vd2t5schmvvufrfib7f2vjdf,1,61.8,70.6,2023-02-19T11:59:22.650Z,2023-02-21T13:36:35Z,4047595351,178,,4043140213,141,76.3,4043140217,213,2.6,4043140215,212,7.6,4043140211,140,55.6,4043140209,56,Center,,,,,,,24daij2a9hj0luq5eaxeejzvu,O. Sahraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509780783,372,1,1,43,16,4vd2t5schmvvufrfib7f2vjdf,1,59.1,79,2023-02-19T11:59:25.918Z,2023-02-21T13:36:39Z,4047595509,178,,4043140335,141,93.8,4043140337,212,15.0,4043140331,56,Left,4043140333,140,69.7,4043140339,213,0.7,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509780785,373,1,1,43,19,4vd2t5schmvvufrfib7f2vjdf,0,66.1,90.9,2023-02-19T11:59:28.103Z,2023-02-21T13:36:43Z,4043140439,286,,4043140431,236,,4047595691,178,,4043140345,56,Left,4043140353,213,6.0,4043140435,233,399,4043140351,212,3.4,4043140347,140,69.2,8wb6zb0imo0295asm428cur55,M. Köhlert,4043140349,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509780797,399,74,1,43,19,ears40cp6opsgvhsy0dgyszpd,1,31.7,4.1,2023-02-19T11:59:28.292Z,2023-02-21T13:36:51Z,4047596027,178,,4043140405,285,,4043140403,56,Back,4043140453,233,373,,,,,,,,,,,,,4qyx713hq3c6d5lwdfp98jd1x,N. Foor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509780807,400,49,1,43,20,ears40cp6opsgvhsy0dgyszpd,1,32.6,3.1,2023-02-19T11:59:29.980Z,2023-02-21T13:36:55Z,,,,,,,,,,,,,,,,,,,,,,,,,4qyx713hq3c6d5lwdfp98jd1x,N. Foor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509780817,401,1,1,43,21,ears40cp6opsgvhsy0dgyszpd,0,33.3,1.7,2023-02-19T11:59:30.054Z,2023-02-21T13:37:01Z,4043140537,236,,4043140515,140,35.3,4043140539,233,374,4043140513,56,Back,4043140543,286,,4043140517,141,4.6,4043140519,212,2.9,4047596283,178,,4qyx713hq3c6d5lwdfp98jd1x,N. Foor,4043140521,213,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509780811,374,74,1,43,21,4vd2t5schmvvufrfib7f2vjdf,1,69.4,97.1,2023-02-19T11:59:30.234Z,2023-02-21T13:37:04Z,4043140481,285,,4047596391,178,,4043140479,56,Left,4043140561,233,401,,,,,,,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509780815,375,5,1,43,23,4vd2t5schmvvufrfib7f2vjdf,0,68.2,101.6,2023-02-19T11:59:32.349Z,2023-02-21T13:37:07Z,4043141013,233,402,4043140503,347,,4043140501,56,Left,,,,,,,,,,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509780907,402,5,1,43,23,ears40cp6opsgvhsy0dgyszpd,1,31.8,-1.6,2023-02-19T11:59:32.349Z,2023-02-21T13:37:06Z,4043140985,233,375,4043140979,347,,4043140977,56,Back,,,,,,,,,,,,,,,,4qyx713hq3c6d5lwdfp98jd1x,N. Foor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509780959,403,1,1,43,48,ears40cp6opsgvhsy0dgyszpd,0,35.2,0,2023-02-19T11:59:57.041Z,2023-02-21T13:37:15Z,4043141357,141,4.7,4043141355,140,57.2,4043141351,107,,4043141359,212,23.5,4043141353,56,Right,4043141361,213,0.2,4043141363,1,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509780969,376,1,1,43,50,4vd2t5schmvvufrfib7f2vjdf,1,41.3,95.3,2023-02-19T11:59:59.958Z,2023-02-21T13:37:20Z,4043141401,140,46.6,4043141407,213,5.6,4047596861,178,,4043141399,56,Back,4043141405,212,7.3,4043141397,3,,4043141403,141,88.4,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509780971,377,49,1,43,51,4vd2t5schmvvufrfib7f2vjdf,1,46.7,88.4,2023-02-19T12:00:00.750Z,2023-02-21T13:37:25Z,,,,,,,,,,,,,,,,,,,,,,,,,ejv587h08dn1hgxhfgib3reqy,R. Al Hajj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509780983,378,1,1,43,51,4vd2t5schmvvufrfib7f2vjdf,1,46.7,88.4,2023-02-19T12:00:00.759Z,2023-02-21T13:37:30Z,4043141489,213,4.0,4043141487,212,19.4,4043141481,56,Back,4047597263,178,,4043141483,140,35.2,4043141485,141,66.0,,,,,,,ejv587h08dn1hgxhfgib3reqy,R. Al Hajj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781015,379,1,1,43,56,4vd2t5schmvvufrfib7f2vjdf,0,33.9,50.7,2023-02-19T12:00:05.333Z,2023-02-21T13:37:35Z,4043141713,213,5.8,4043141707,140,90.9,4043141709,141,4.6,4043141715,1,,4047597385,178,,4043141705,56,Right,4043141711,212,67.6,,,,9sid8vt0mz1ypq4pn8vj6pas5,J. Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781025,404,49,1,44,0,ears40cp6opsgvhsy0dgyszpd,1,10.5,97.8,2023-02-19T12:00:09.934Z,2023-02-21T13:37:42Z,,,,,,,,,,,,,,,,,,,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781033,405,1,1,44,4,ears40cp6opsgvhsy0dgyszpd,1,4,91.9,2023-02-19T12:00:13.280Z,2023-02-21T13:37:48Z,4043141785,213,5.3,4043141783,212,15.7,4043141779,140,11.7,4043141777,56,Back,4043141781,141,72.1,4047597723,178,,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781051,406,1,1,44,7,ears40cp6opsgvhsy0dgyszpd,1,11.4,83.3,2023-02-19T12:00:16.245Z,2023-02-21T13:37:52Z,4043141879,212,28.6,4043141877,141,71.5,4043141873,56,Back,4043141875,140,37.5,4043141881,213,6.0,4047597919,178,,,,,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781053,407,1,1,44,9,ears40cp6opsgvhsy0dgyszpd,0,35.9,66.2,2023-02-19T12:00:18.411Z,2023-02-21T13:38:03Z,4044099443,140,36.3,4044099445,141,65.3,4043141885,56,Back,4044793093,233,380,4044099597,236,,4044099599,286,,4044099449,213,5.3,4044099447,212,0.7,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,4047598235,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781061,380,74,1,44,9,4vd2t5schmvvufrfib7f2vjdf,1,65,35.1,2023-02-19T12:00:18.947Z,2023-02-21T13:38:15Z,4043141939,285,,4043141937,56,Center,4047598391,178,,4044793109,233,407,,,,,,,,,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781059,408,61,1,44,9,ears40cp6opsgvhsy0dgyszpd,1,32.5,63.6,2023-02-19T12:00:18.965Z,2023-02-21T13:38:13Z,4047598561,178,,4043141925,56,Back,,,,,,,,,,,,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781077,409,1,1,44,12,ears40cp6opsgvhsy0dgyszpd,0,24.4,49.1,2023-02-19T12:00:21.475Z,2023-02-21T13:38:22Z,4043142031,3,,4043142037,141,52.4,4043142039,212,9.0,4043142041,213,0.3,4047598735,178,,4043142035,140,32.7,4043142033,56,Back,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781075,381,44,1,44,14,4vd2t5schmvvufrfib7f2vjdf,1,65.6,47.6,2023-02-19T12:00:23.878Z,2023-02-21T14:07:37Z,4043142029,286,,4043142027,56,Center,4043142077,233,410,,,,,,,,,,,,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781079,410,44,1,44,14,ears40cp6opsgvhsy0dgyszpd,0,34.4,52.4,2023-02-19T12:00:23.879Z,2023-02-21T13:38:26Z,4043142083,233,381,4043142047,285,,4043142045,56,Back,,,,,,,,,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781091,382,1,1,44,14,4vd2t5schmvvufrfib7f2vjdf,0,64.3,49.1,2023-02-19T12:00:23.975Z,2023-02-21T14:07:37Z,4043142123,56,Center,4043142125,140,69.7,4043142131,213,0.8,4043142129,212,8.0,4043142121,3,,4043142127,141,57.3,4047598983,388,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781093,411,44,1,44,16,ears40cp6opsgvhsy0dgyszpd,1,29.1,41.2,2023-02-19T12:00:25.043Z,2023-02-21T14:07:37Z,4043142139,285,,4043142165,233,383,4043142137,56,Back,,,,,,,,,,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781095,383,44,1,44,16,4vd2t5schmvvufrfib7f2vjdf,0,70.9,58.8,2023-02-19T12:00:25.044Z,2023-02-21T13:38:34Z,4043142143,286,,4043142141,56,Center,4043142223,233,411,,,,,,,,,,,,,,,,24daij2a9hj0luq5eaxeejzvu,O. Sahraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781111,412,1,1,44,16,ears40cp6opsgvhsy0dgyszpd,0,26.9,39.8,2023-02-19T12:00:25.122Z,2023-02-21T14:07:38Z,4043142201,213,0.7,4043142195,140,34.4,4043142193,56,Back,4043142197,141,49.7,4047599167,388,,4043142199,212,10.4,4043142189,3,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781113,384,49,1,44,17,4vd2t5schmvvufrfib7f2vjdf,1,60.8,50.4,2023-02-19T12:00:27.006Z,2023-02-21T13:38:44Z,,,,,,,,,,,,,,,,,,,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781147,385,1,1,44,18,4vd2t5schmvvufrfib7f2vjdf,1,60.8,50.4,2023-02-19T12:00:27.092Z,2023-02-21T13:38:47Z,4043142413,140,48.9,4043142415,141,60.5,4047599381,178,,4043142419,213,2.6,4043142417,212,14.3,4043142411,56,Back,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781167,386,1,1,44,24,4vd2t5schmvvufrfib7f2vjdf,1,48.6,82.7,2023-02-19T12:00:33.388Z,2023-02-21T13:38:57Z,4047599663,178,,4043142537,56,Back,4043142539,140,44.0,4043142543,212,9.8,4043142545,213,2.1,4043142541,141,95.3,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781213,387,1,1,44,27,4vd2t5schmvvufrfib7f2vjdf,1,41.8,83.8,2023-02-19T12:00:36.246Z,2023-02-21T13:39:00Z,4043142831,141,51.3,4043142837,1,,4047599765,178,,4043142835,213,3.8,4043142833,212,35.0,4043142829,140,16.0,4043142827,56,Back,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781257,388,1,1,44,33,4vd2t5schmvvufrfib7f2vjdf,1,16.7,46.6,2023-02-19T12:00:42.629Z,2023-02-21T13:39:04Z,4043143107,155,,4043143113,141,95.4,4043143115,212,48.1,4043143109,56,Back,4047599867,178,,4043143119,1,,4043143117,213,0.8,4043143111,140,49.9,bpvq84v7wwz759mgykvsy3pat,X. Mous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781275,389,1,1,44,40,4vd2t5schmvvufrfib7f2vjdf,1,46.9,82.3,2023-02-19T12:00:49.436Z,2023-02-21T13:39:10Z,4043143209,140,38.3,4043143215,213,3.6,4043143213,212,10.0,4043143207,56,Back,4047600077,178,,4043143211,141,75.9,,,,,,,24daij2a9hj0luq5eaxeejzvu,O. Sahraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781297,390,1,1,44,41,4vd2t5schmvvufrfib7f2vjdf,1,38.3,75.9,2023-02-19T12:00:50.436Z,2023-02-21T13:39:16Z,4047600339,178,,4043143333,213,1.7,4043143327,140,37.4,4043143329,141,86.2,4043143331,212,7.1,4043143325,56,Back,,,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781303,391,1,1,44,45,4vd2t5schmvvufrfib7f2vjdf,0,42,86.8,2023-02-19T12:00:54.772Z,2023-02-21T13:39:23Z,4043143375,212,16.1,4043143373,141,85.9,4043143377,213,6.2,4043143371,140,57.3,4047600579,178,,4043143369,56,Left,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781313,413,49,1,44,46,ears40cp6opsgvhsy0dgyszpd,1,41.2,21.8,2023-02-19T12:00:55.872Z,2023-02-21T13:39:28Z,,,,,,,,,,,,,,,,,,,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781327,414,1,1,44,46,ears40cp6opsgvhsy0dgyszpd,1,41.2,21.8,2023-02-19T12:00:55.952Z,2023-02-21T13:39:32Z,4043143497,213,0.1,4043143491,140,54.1,4047601015,178,,4043143489,56,Center,4043143495,212,13.7,4043143493,141,24.4,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781347,415,4,1,44,48,ears40cp6opsgvhsy0dgyszpd,1,54.3,20,2023-02-19T12:00:57.411Z,2023-02-21T13:39:37Z,4043144143,286,,4043144139,265,,4043144131,13,,4043144263,233,392,4043144135,152,,4043143573,56,Right,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781369,392,4,1,44,48,4vd2t5schmvvufrfib7f2vjdf,0,45.7,80,2023-02-19T12:00:57.412Z,2023-02-21T13:39:37Z,4043144239,13,,4043144243,152,,4043144245,265,,4047601277,178,,4043144287,233,415,4043144241,56,Back,4043144247,285,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781363,416,43,1,44,51,ears40cp6opsgvhsy0dgyszpd,1,0,0,2023-02-19T12:01:00.318Z,2023-02-19T12:01:16Z,4043144219,144,1,4043143663,56,Center,4043143665,140,85.3,4043143669,212,31.2,4043143671,213,0.3,4043143667,141,23.9,,,,,,,4qyx713hq3c6d5lwdfp98jd1x,N. Foor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781501,417,70,1,45,16,ears40cp6opsgvhsy0dgyszpd,1,0,0,2023-02-19T12:01:25.049Z,2023-02-19T12:01:25Z,4043144475,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781549,418,1,1,45,21,ears40cp6opsgvhsy0dgyszpd,1,52.6,25.2,2023-02-19T12:01:30.988Z,2023-02-21T13:39:44Z,4043144733,5,,4043144749,1,,4043144739,56,Center,4043144743,141,64.3,4043144735,155,,4043144741,140,88.0,4043144747,213,0.6,4043144737,152,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,4047601541,178,,,4043144745,212,,,,,,,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781557,419,44,1,45,25,ears40cp6opsgvhsy0dgyszpd,1,88.2,65.1,2023-02-19T12:01:34.199Z,2023-02-21T14:07:38Z,4043144769,56,Center,4043144771,286,,4043144773,233,393,,,,,,,,,,,,,,,,lfp411vh3vtjbvd6xra4jpp1,B. Johnsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781547,393,44,1,45,25,4vd2t5schmvvufrfib7f2vjdf,0,11.8,34.9,2023-02-19T12:01:34.200Z,2023-02-21T13:39:50Z,4043144731,285,,4043144779,233,419,4043144729,56,Back,,,,,,,,,,,,,,,,9sid8vt0mz1ypq4pn8vj6pas5,J. Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781563,420,1,1,45,25,ears40cp6opsgvhsy0dgyszpd,0,87.6,63.5,2023-02-19T12:01:34.261Z,2023-02-21T14:07:39Z,4043144799,140,90.7,4043144797,56,Center,4043144805,213,5.2,4043144803,212,7.1,4047601829,388,,4043144795,3,,4043144801,141,54.2,,,,lfp411vh3vtjbvd6xra4jpp1,B. Johnsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781587,394,12,1,45,26,4vd2t5schmvvufrfib7f2vjdf,1,11.5,43.1,2023-02-19T12:01:35.302Z,2023-02-21T13:39:56Z,4043144899,141,18.0,4043144903,213,5.9,4047601921,178,,4043144901,212,46.7,4043144895,56,Right,4043144897,140,52.9,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781589,395,61,1,45,30,4vd2t5schmvvufrfib7f2vjdf,0,53.3,17,2023-02-19T12:01:40.020Z,2023-02-21T13:40:03Z,4043144905,56,Right,4047602201,178,,,,,,,,,,,,,,,,,,,,4pe4ugftevr8859yin36nyll,C. Nunnely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781605,421,4,1,45,33,ears40cp6opsgvhsy0dgyszpd,1,42.3,86.2,2023-02-19T12:01:42.186Z,2023-02-21T13:40:08Z,4043144975,286,,4043145097,233,396,4043144973,265,,4043144971,152,,4043144967,13,,4043144969,56,Back,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781617,396,4,1,45,33,4vd2t5schmvvufrfib7f2vjdf,0,57.7,13.8,2023-02-19T12:01:42.187Z,2023-02-21T13:40:07Z,4043145065,265,,4043145059,152,,4047602323,178,,4043145051,13,,4043145113,233,421,4043145067,285,,4043145055,56,Right,,,,4pe4ugftevr8859yin36nyll,C. Nunnely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781819,422,1,1,46,0,ears40cp6opsgvhsy0dgyszpd,1,52.7,90.5,2023-02-19T12:02:09.302Z,2023-02-21T13:40:12Z,4043146135,212,49.7,4043146127,152,,4043146131,140,85.3,4043146137,213,5.5,4043146125,155,,4043146133,141,37.6,4047602417,178,,4043146129,56,Center,blzp9qbpturqntnisbkg0ddlg,F. Smand,4043146139,1,,,4043146123,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781821,423,61,1,46,3,ears40cp6opsgvhsy0dgyszpd,0,85.9,32.2,2023-02-19T12:02:12.501Z,2023-02-21T13:40:17Z,4043146147,56,Center,4047602553,178,,,,,,,,,,,,,,,,,,,,lfp411vh3vtjbvd6xra4jpp1,B. Johnsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509781831,397,12,1,46,4,4vd2t5schmvvufrfib7f2vjdf,1,12.7,70.9,2023-02-19T12:02:13.408Z,2023-02-21T13:40:22Z,4043146191,56,Back,4043146197,212,1.1,4043148007,233,424,4047602727,178,,4043146199,213,6.2,4043146195,141,70.7,4043146193,140,13.7,4043148005,397,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
