id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/17/value
2466555107,110,49,1,14,4,89w5c6pw7vn0dxypi61tt0g4k,1,53.5,92.4,2022-10-02T15:01:51.422Z,2022-10-05T07:39:14Z,,,,,,,,,,,,,,,,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555135,111,1,1,14,6,89w5c6pw7vn0dxypi61tt0g4k,1,57.8,93.3,2022-10-02T15:01:53.287Z,2022-10-05T07:39:21Z,3815026425,213,0.1,3815026417,56,Left,3819910555,178,,3815026423,212,14.3,3815026419,140,71.4,3815026421,141,95.0,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555153,112,1,1,14,7,89w5c6pw7vn0dxypi61tt0g4k,0,71.6,95,2022-10-02T15:01:54.708Z,2022-10-05T07:39:27Z,3815026529,212,4.5,3815026525,140,75.9,3815026531,213,6.2,3815026681,233,123,3819910647,178,,3815026527,141,94.2,3815026523,56,Left,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555165,123,61,1,14,8,ed5nwjz5za3oyi20nxzgqivmx,1,33.2,5.8,2022-10-02T15:01:54.987Z,2022-10-05T07:39:31Z,3819910729,178,,3815026585,56,Back,,,,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555241,113,5,1,14,8,89w5c6pw7vn0dxypi61tt0g4k,1,66,101.8,2022-10-02T15:01:55.187Z,2022-10-05T07:39:37Z,3815026963,56,Left,3815027071,233,124,3815026967,347,,,,,,,,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555257,124,5,1,14,8,ed5nwjz5za3oyi20nxzgqivmx,0,34,-1.8,2022-10-02T15:01:55.187Z,2022-10-05T07:39:37Z,3815027025,347,,3815027023,56,Back,3815027081,233,113,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555305,114,1,1,14,12,89w5c6pw7vn0dxypi61tt0g4k,1,65,100,2022-10-02T15:01:58.982Z,2022-10-05T07:39:44Z,3815027285,212,37.0,3815027277,107,,3815027289,1,,3815027283,141,67.6,3815027287,213,3.8,3815027281,140,37.2,3815027279,56,Back,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555407,115,1,1,14,15,89w5c6pw7vn0dxypi61tt0g4k,1,35.8,64.3,2022-10-02T15:02:02.024Z,2022-10-05T07:39:56Z,3815027787,140,35.3,3815027793,213,4.7,3815027785,56,Back,3819911119,178,,3815027791,212,21.0,3815027789,141,33.4,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555427,116,1,1,14,22,89w5c6pw7vn0dxypi61tt0g4k,1,54.6,52.8,2022-10-02T15:02:09.403Z,2022-10-05T07:40:00Z,3815027909,213,2.1,3819911167,178,,3815027905,141,89.1,3815027901,56,Back,3815027907,212,29.2,3815027903,140,39.8,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555491,117,1,1,14,24,89w5c6pw7vn0dxypi61tt0g4k,1,39.1,87.4,2022-10-02T15:02:11.713Z,2022-10-05T07:40:04Z,3815028279,213,4.4,3815028275,141,57.9,3815028277,212,21.4,3815028273,140,32.1,3815028269,56,Back,3819911253,178,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555593,118,1,1,14,28,89w5c6pw7vn0dxypi61tt0g4k,1,35.6,46.1,2022-10-02T15:02:15.766Z,2022-10-05T07:40:06Z,3815028811,213,5.1,3815028809,212,26.3,3819911287,178,,3815028807,141,10.7,3815028803,56,Back,3815028805,140,45.6,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555667,119,1,1,14,34,89w5c6pw7vn0dxypi61tt0g4k,1,55.1,11.3,2022-10-02T15:02:21.620Z,2022-10-05T07:40:10Z,3815029251,213,2.5,3815029249,212,19.1,3815029247,141,28.9,3819911353,178,,3815029243,56,Back,3815029245,140,40.9,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555715,120,1,1,14,41,89w5c6pw7vn0dxypi61tt0g4k,0,55.9,41.9,2022-10-02T15:02:28.009Z,2022-10-05T07:40:15Z,3815029503,155,,3815029515,1,,3815029507,140,83.7,3815029505,56,Left,3815029513,213,0.8,3819911455,178,,3815029509,141,89.4,3815029511,212,43.5,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555739,126,1,1,14,43,ed5nwjz5za3oyi20nxzgqivmx,0,30.1,8.9,2022-10-02T15:02:30.499Z,2022-10-05T07:40:28Z,3815029625,213,0.1,3819911693,388,,3815029617,56,Back,3815029623,212,13.5,3815029615,3,,3815029619,140,42.9,3815029621,141,11.3,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555777,121,1,1,14,45,89w5c6pw7vn0dxypi61tt0g4k,0,60.3,88.4,2022-10-02T15:02:32.258Z,2022-10-05T07:40:34Z,3815029815,56,Center,3815029823,141,67.2,3819911787,178,,3815029827,213,5.5,3815029821,140,72.9,3815029825,212,19.6,3815029813,155,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555789,127,49,1,14,48,ed5nwjz5za3oyi20nxzgqivmx,1,28.9,30.1,2022-10-02T15:02:35.558Z,2022-10-05T07:40:50Z,,,,,,,,,,,,,,,,,,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555891,128,1,1,14,48,ed5nwjz5za3oyi20nxzgqivmx,0,28.9,30.1,2022-10-02T15:02:35.633Z,2022-10-05T07:40:54Z,3815030395,56,Center,3815030403,213,0.4,3815030401,212,61.5,3815030399,141,65.8,3815030405,1,,3815030393,157,,3815030397,140,82.7,3819912253,178,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556447,137,61,1,14,51,89w5c6pw7vn0dxypi61tt0g4k,1,30.4,36.7,2022-10-02T15:02:38.580Z,2022-10-05T07:41:13Z,3819912527,178,,3815033881,56,Back,3819912525,15,,,,,,,,,,,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555931,122,49,1,14,56,89w5c6pw7vn0dxypi61tt0g4k,1,22.4,34,2022-10-02T15:02:42.849Z,2022-10-05T07:41:18Z,,,,,,,,,,,,,,,,,,,,,,,,,49pcpdulrofklvwsde6ohkkq,Y. Schoonderwaldt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555953,123,1,1,14,56,89w5c6pw7vn0dxypi61tt0g4k,1,23.1,33.6,2022-10-02T15:02:42.940Z,2022-10-05T07:41:24Z,3815030681,213,6.2,3815030679,212,6.3,3815030675,140,29.1,3815030677,141,33.0,3819912715,178,,3815030673,56,Back,,,,,,,49pcpdulrofklvwsde6ohkkq,Y. Schoonderwaldt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466555987,124,1,1,14,57,89w5c6pw7vn0dxypi61tt0g4k,1,30.1,32.2,2022-10-02T15:02:44.523Z,2022-10-05T07:41:30Z,3815030877,140,41.0,3819912797,178,,3815030875,56,Back,3815030883,213,5.6,3815030881,212,15.0,3815030879,141,18.0,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556031,125,1,1,15,0,89w5c6pw7vn0dxypi61tt0g4k,1,40.9,19.7,2022-10-02T15:02:47.193Z,2022-10-05T07:41:39Z,3815031141,141,35.8,3815031143,212,11.3,3815031137,56,Back,3819913001,178,,3815031145,213,1.3,3815031139,140,43.7,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556061,126,1,1,15,1,89w5c6pw7vn0dxypi61tt0g4k,1,43.9,36,2022-10-02T15:02:48.573Z,2022-10-05T07:46:05Z,3815031347,56,Back,3815031351,141,34.2,3815031353,212,16.2,3815031349,140,28.5,3819917635,178,,3815031355,213,3.2,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556083,127,1,1,15,4,89w5c6pw7vn0dxypi61tt0g4k,1,28.8,36.9,2022-10-02T15:02:50.846Z,2022-10-05T07:46:10Z,3819917721,178,,3815031503,212,12.0,3815031497,56,Back,3815031501,141,54.3,3815031505,213,1.4,3815031499,140,30.4,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556103,128,1,1,15,6,89w5c6pw7vn0dxypi61tt0g4k,1,31.5,54.2,2022-10-02T15:02:53.430Z,2022-10-05T07:46:12Z,3815031613,141,73.0,3815031609,56,Back,3815031617,213,0.7,3815031611,140,44.8,3819917793,178,,3815031615,212,18.9,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556125,129,1,1,15,7,89w5c6pw7vn0dxypi61tt0g4k,1,44.8,72.9,2022-10-02T15:02:54.497Z,2022-10-05T07:46:18Z,3815031743,140,36.3,3815031747,212,15.5,3815031741,56,Back,3815031771,156,,3815031745,141,91.5,3819917887,178,,3815031749,213,2.2,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556189,130,1,1,15,9,89w5c6pw7vn0dxypi61tt0g4k,1,36.1,91.7,2022-10-02T15:02:55.969Z,2022-10-05T07:46:23Z,3815032105,56,Back,3815032113,213,4.0,3815032111,212,21.2,3815032109,141,68.8,3815032107,140,22.4,3819917955,178,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556197,131,1,1,15,12,89w5c6pw7vn0dxypi61tt0g4k,1,18,70.3,2022-10-02T15:02:58.916Z,2022-10-05T07:46:30Z,3815032153,212,23.6,3815032151,141,37.6,3815032147,56,Back,3815032155,213,4.4,3819918113,178,,3815032149,140,10.6,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556239,132,1,1,15,14,89w5c6pw7vn0dxypi61tt0g4k,1,10.7,33.3,2022-10-02T15:03:00.966Z,2022-10-05T07:46:38Z,3815032435,141,10.1,3819918289,178,,3815032439,213,5.7,3815032433,140,33.2,3815032431,56,Back,3815032437,212,28.4,,,,,,,49pcpdulrofklvwsde6ohkkq,Y. Schoonderwaldt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556219,129,43,1,15,18,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2022-10-02T15:03:05.336Z,2022-10-02T15:03:07Z,3815032333,56,Center,3815032487,144,45,3815032337,286,0,,,,,,,,,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556257,133,1,1,15,18,89w5c6pw7vn0dxypi61tt0g4k,1,36.3,28.9,2022-10-02T15:03:05.431Z,2022-10-05T07:48:37Z,3819920147,178,,3815032567,212,5.6,3815032561,56,Back,3815032569,213,1.6,3815032563,140,36.2,3815032565,141,37.1,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556287,134,1,1,15,21,89w5c6pw7vn0dxypi61tt0g4k,1,38.2,40.9,2022-10-02T15:03:08.366Z,2022-10-05T07:48:41Z,3815032905,212,30.1,3819920213,178,,3815032907,213,1.3,3815032901,140,45.9,3815032903,141,83.6,3815032899,56,Back,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556325,135,1,1,15,25,89w5c6pw7vn0dxypi61tt0g4k,0,56.2,85,2022-10-02T15:03:11.809Z,2022-10-05T07:48:44Z,3815033137,141,86.8,3815033141,212,39.7,3815033133,56,Left,3815033145,213,0.0,3819920253,178,,3815033135,140,94.0,3815033149,1,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467590785,1584,67,1,15,28,ed5nwjz5za3oyi20nxzgqivmx,1,7,12.5,2022-10-02T15:03:15.331Z,2022-10-05T18:24:42Z,3820577693,233,1443,,,,,,,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467590783,1443,67,1,15,28,89w5c6pw7vn0dxypi61tt0g4k,0,93,87.5,2022-10-02T15:03:15.332Z,2022-10-05T14:14:15Z,3820577727,233,1584,,,,,,,,,,,,,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556363,130,8,1,15,28,ed5nwjz5za3oyi20nxzgqivmx,1,5.6,10.1,2022-10-02T15:03:15.365Z,2022-10-05T18:24:43Z,3815033399,56,Back,3819948327,389,,3815743405,385,,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556395,131,5,1,15,29,ed5nwjz5za3oyi20nxzgqivmx,0,8.8,-1.5,2022-10-02T15:03:15.861Z,2022-10-05T08:20:21Z,3815033797,233,136,3815033619,56,Back,3815033621,347,,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556393,136,5,1,15,29,89w5c6pw7vn0dxypi61tt0g4k,1,91.2,101.5,2022-10-02T15:03:15.861Z,2022-10-05T08:20:22Z,3815033673,233,131,3815033609,347,,3815033607,56,Left,,,,,,,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556733,138,1,1,15,51,89w5c6pw7vn0dxypi61tt0g4k,1,93.7,100,2022-10-02T15:03:38.613Z,2022-10-05T08:20:28Z,3815035505,141,65.5,3815035499,107,,3815035509,213,4.7,3815035511,1,,3815035503,140,94.4,3815035507,212,24.0,3815035501,56,Center,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556747,139,44,1,15,53,89w5c6pw7vn0dxypi61tt0g4k,1,94.2,66.2,2022-10-02T15:03:40.326Z,2022-10-05T18:24:43Z,3815035617,233,132,3815035567,286,,3815035565,56,Center,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556741,132,44,1,15,53,ed5nwjz5za3oyi20nxzgqivmx,0,5.8,33.8,2022-10-02T15:03:40.327Z,2022-10-05T08:20:43Z,3815035543,56,Back,3815035545,285,,3815035633,233,139,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556757,140,1,1,15,53,89w5c6pw7vn0dxypi61tt0g4k,0,95.7,64.1,2022-10-02T15:03:40.361Z,2022-10-05T18:24:43Z,3815035607,56,Center,3815035615,213,4.8,3815035603,3,,3815035611,141,60.2,3815035609,140,95.9,3815035613,212,2.7,3815035605,168,,3819948783,388,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556787,133,44,1,15,54,ed5nwjz5za3oyi20nxzgqivmx,1,4.7,46.5,2022-10-02T15:03:41.777Z,2022-10-05T18:24:44Z,3815035801,233,141,3815035739,56,Back,3815035741,285,,,,,,,,,,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556779,141,44,1,15,54,89w5c6pw7vn0dxypi61tt0g4k,0,95.3,53.5,2022-10-02T15:03:41.778Z,2022-10-05T08:21:10Z,3815035829,233,133,3815035713,56,Center,3815035715,286,,,,,,,,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556809,134,41,1,15,55,ed5nwjz5za3oyi20nxzgqivmx,1,3.1,44.5,2022-10-02T15:03:41.813Z,2022-10-05T18:24:44Z,3815035861,213,0.3,3815035855,140,24.7,3815035859,212,23.5,3815744219,378,,3815035857,141,53.7,3819949027,388,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556843,142,13,1,16,0,89w5c6pw7vn0dxypi61tt0g4k,1,74.9,38.4,2022-10-02T15:03:47.036Z,2022-10-05T08:21:29Z,3815036049,56,Center,3815038573,102,42.5,3819949203,178,,3815036045,22,,3815038583,231,48.2,3815036047,18,,3815065667,84,,3815038055,20,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,3815038577,215,3815038575,103,22.2,3815038579,458,3815038581,230,,99.0,,,,,,,,,,,,,,,,,,,,,,,,
2466556873,135,5,1,16,1,ed5nwjz5za3oyi20nxzgqivmx,1,-1,53.8,2022-10-02T15:03:47.881Z,2022-10-05T08:21:32Z,3815036237,56,Back,3815036261,233,143,3815036239,346,,,,,,,,,,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466556853,143,5,1,16,1,89w5c6pw7vn0dxypi61tt0g4k,0,101,46.2,2022-10-02T15:03:47.881Z,2022-10-05T08:21:32Z,3815036107,56,Center,3815036109,346,,3815036269,233,135,,,,,,,,,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557283,136,1,1,16,29,ed5nwjz5za3oyi20nxzgqivmx,1,4.4,56.9,2022-10-02T15:04:16.694Z,2022-10-05T09:06:08Z,3815038569,237,,3815038553,56,Back,3815038557,141,47.5,3815038551,124,,3815038555,140,3.4,3815038559,212,6.5,3815038563,213,4.5,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557397,137,1,1,16,32,ed5nwjz5za3oyi20nxzgqivmx,0,8.3,46.7,2022-10-02T15:04:19.565Z,2022-10-05T08:22:23Z,3815039147,56,Left,3815039157,1,,3815039151,141,92.1,3815039153,212,87.0,3815039149,140,85.8,3819949845,178,,3815039145,155,,3815039155,213,0.4,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557407,144,49,1,16,39,89w5c6pw7vn0dxypi61tt0g4k,1,11.4,5,2022-10-02T15:04:26.633Z,2022-10-05T08:22:31Z,,,,,,,,,,,,,,,,,,,,,,,,,49pcpdulrofklvwsde6ohkkq,Y. Schoonderwaldt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557457,145,1,1,16,39,89w5c6pw7vn0dxypi61tt0g4k,1,12.8,6.2,2022-10-02T15:04:26.752Z,2022-10-05T08:22:39Z,3815039435,212,23.7,3815039433,141,11.3,3815039429,56,Back,3819949991,178,,3815039431,140,35.1,3815039437,213,0.1,,,,,,,49pcpdulrofklvwsde6ohkkq,Y. Schoonderwaldt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557501,146,1,1,16,42,89w5c6pw7vn0dxypi61tt0g4k,1,35.9,13.5,2022-10-02T15:04:29.494Z,2022-10-05T08:22:43Z,3815039713,141,50.3,3815039709,56,Back,3815039717,213,1.8,3815039711,140,29.8,3819950035,178,,3815039715,212,25.8,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557627,147,1,1,16,47,89w5c6pw7vn0dxypi61tt0g4k,1,29.3,54,2022-10-02T15:04:33.953Z,2022-10-05T08:22:47Z,3815040391,56,Back,3815040393,140,26.6,3819950075,178,,3815040399,212,19.5,3815040395,141,82.3,3815040403,213,1.7,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557639,148,1,1,16,54,89w5c6pw7vn0dxypi61tt0g4k,0,61.5,64.5,2022-10-02T15:04:41.228Z,2022-10-05T08:23:37Z,3815040887,233,138,3815040457,141,63.3,3819950595,178,,3815040453,56,Center,3815040459,212,0.9,3815040891,286,,3815040885,236,,3815040455,140,61.2,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,3815040461,213,,,,,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,
2467523669,1409,43,1,16,54,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2022-10-02T15:04:41.253Z,2022-10-05T14:16:43Z,3820233569,233,1288,3820580473,144,67,,,,,,,,,,,,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467523665,1288,43,1,16,54,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-10-02T15:04:41.254Z,2022-10-05T14:16:42Z,3820233577,233,1409,3820580467,144,67,,,,,,,,,,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557695,138,74,1,16,54,ed5nwjz5za3oyi20nxzgqivmx,1,45.5,32.7,2022-10-02T15:04:41.262Z,2022-10-05T08:23:44Z,3815040909,233,148,3819950661,389,,3815040785,285,,3815040783,56,Back,,,,,,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557721,139,49,1,16,56,ed5nwjz5za3oyi20nxzgqivmx,1,47.1,56.9,2022-10-02T15:04:43.153Z,2022-10-05T08:23:57Z,,,,,,,,,,,,,,,,,,,,,,,,,e8wfxueczkhrj92rytelw5vx1,M. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557761,140,1,1,16,56,ed5nwjz5za3oyi20nxzgqivmx,1,46.7,56.5,2022-10-02T15:04:43.201Z,2022-10-05T08:24:03Z,3819950861,178,,3815041135,212,14.5,3815041133,141,35.3,3815041129,56,Back,3815041137,213,4.8,3815041131,140,48.1,,,,,,,e8wfxueczkhrj92rytelw5vx1,M. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557807,141,1,1,17,2,ed5nwjz5za3oyi20nxzgqivmx,1,71.5,38.9,2022-10-02T15:04:49.398Z,2022-10-05T08:24:11Z,3815041377,140,92.0,3819950947,178,,3815041381,212,23.7,3815041379,141,24.3,3815041375,56,Center,3815041383,213,5.9,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557843,142,1,1,17,5,ed5nwjz5za3oyi20nxzgqivmx,0,96.3,24.1,2022-10-02T15:04:52.174Z,2022-10-05T08:24:16Z,3815041547,2,,3815041553,56,Center,3815041561,213,1.4,3815746835,20,,3819951015,178,,3815041557,141,64.9,3815041551,155,,3815746833,224,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,3815041559,212,3815747001,345,,3815041555,140,,,,,100.0,,,,,28.1,,,,,,,,,,,,,,,,,,
2466557845,143,5,1,17,6,ed5nwjz5za3oyi20nxzgqivmx,0,101,66.6,2022-10-02T15:04:53.721Z,2022-10-05T08:25:04Z,3815041567,346,,3815041655,233,149,3815041565,56,Center,,,,,,,,,,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466557823,149,5,1,17,6,89w5c6pw7vn0dxypi61tt0g4k,1,-1,33.4,2022-10-02T15:04:53.721Z,2022-10-05T08:25:05Z,3815041639,233,143,3815041463,346,,3815041461,56,Back,,,,,,,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466559075,159,1,1,17,26,89w5c6pw7vn0dxypi61tt0g4k,1,4.3,50.6,2022-10-02T15:05:13.493Z,2022-10-05T08:25:39Z,3815048221,213,0.8,3815048219,212,5.8,3815048591,189,,3815048215,140,8.2,3815048217,141,56.7,3815048451,124,,3815048453,237,,3815048213,56,Back,49pcpdulrofklvwsde6ohkkq,Y. Schoonderwaldt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466559189,160,1,1,17,27,89w5c6pw7vn0dxypi61tt0g4k,1,5.4,60.9,2022-10-02T15:05:14.221Z,2022-10-05T08:25:55Z,3815048841,213,5.2,3815048833,56,Back,3819952187,178,,3815048837,141,54.3,3815048945,189,,3815048835,140,7.5,3815048839,212,5.0,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
