id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/12/value,qualifier/15/value,assist,qualifier/18/value
2502006341,356,1,1,22,31,d0zdg647gvgc95xdtk1vpbkys,0,92.8,14.4,2023-01-29T13:53:34.128Z,2023-01-31T19:35:44Z,4002193537,213,2.3,4005669357,178,,4002193533,141,24.6,4002193531,140,87.2,4002193535,212,9.1,4002193529,56,Center,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502006351,132,49,1,22,32,dqk062lu0vm8epvytbm6r4mmf,1,11.7,83.3,2023-01-29T13:53:34.951Z,2023-01-31T19:35:50Z,,,,,,,,,,,,,,,,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502006383,133,1,1,22,33,dqk062lu0vm8epvytbm6r4mmf,1,10.3,86.9,2023-01-29T13:53:36.805Z,2023-01-31T19:35:54Z,4002193725,140,29.1,4005669445,178,,4002193731,213,6.0,4002193727,141,79.6,4002193723,56,Back,4002193729,212,20.4,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502006407,134,1,1,22,35,dqk062lu0vm8epvytbm6r4mmf,1,30.5,74.8,2023-01-29T13:53:38.711Z,2023-01-31T19:36:00Z,4002193857,56,Back,4002193863,212,5.9,4002193859,140,25.2,4002193865,213,3.5,4002193861,141,71.9,4005669487,178,,,,,,,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502006409,135,1,1,22,37,dqk062lu0vm8epvytbm6r4mmf,0,31.1,75.1,2023-01-29T13:53:40.831Z,2023-01-31T19:36:05Z,4002193879,212,3.4,4002193967,233,357,4002193881,213,6.0,4002193871,56,Back,4002193873,140,34.2,4002193971,286,,4002193965,236,,4005669555,178,,51tih9z7sxlb4vj3j7tm1ewgl,L. Lamprou,4002193875,141,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502006431,357,74,1,22,38,d0zdg647gvgc95xdtk1vpbkys,1,63.5,35.1,2023-01-29T13:53:40.986Z,2023-01-31T19:36:12Z,4002193957,285,,4002194005,233,135,4002193955,56,Center,4005669619,178,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502006427,136,61,1,22,38,dqk062lu0vm8epvytbm6r4mmf,1,34.2,73.9,2023-01-29T13:53:41.106Z,2023-01-31T19:36:18Z,4002193943,56,Back,4005669663,178,,,,,,,,,,,,,,,,,,,,51tih9z7sxlb4vj3j7tm1ewgl,L. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502006471,358,49,1,22,39,d0zdg647gvgc95xdtk1vpbkys,1,62.3,41.2,2023-01-29T13:53:42.569Z,2023-01-31T19:36:25Z,,,,,,,,,,,,,,,,,,,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502006481,359,1,1,22,39,d0zdg647gvgc95xdtk1vpbkys,0,65.7,37.1,2023-01-29T13:53:42.591Z,2023-01-31T19:36:30Z,4002194203,141,12.6,4002194207,213,4.2,4002194197,56,Right,4002194205,212,19.4,4005669793,178,,4002194199,140,56.3,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502006499,137,49,1,22,41,dqk062lu0vm8epvytbm6r4mmf,1,43.8,88.4,2023-01-29T13:53:44.384Z,2023-01-31T19:36:38Z,,,,,,,,,,,,,,,,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502006541,138,1,1,22,41,dqk062lu0vm8epvytbm6r4mmf,1,43.8,88.4,2023-01-29T13:53:44.442Z,2023-01-31T19:36:52Z,4002194461,140,78.6,4002195769,210,15,4005669925,178,,4002194467,212,37.1,4002194459,56,Left,4002194469,213,6.1,4002194463,141,79.3,4002194473,1,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502006547,139,15,1,22,48,dqk062lu0vm8epvytbm6r4mmf,1,87.7,56.6,2023-01-29T13:53:50.883Z,2023-01-31T19:36:52Z,4002195787,147,51.3,4002195777,55,138,4002194505,17,,4005670015,178,,4002195781,102,48.7,4002195771,23,,4002195773,78,,4002195783,103,3.8,6jhavdnaitqn6ydme8a526aui,C. Driouech,4002194507,56,Center,4002194861,233,4003774189,215,4002195785,146,96.4,360,,,4002194833,20,4002195775,29,,,,,,,,,,,,,,,,,,,,,,,,
2502006589,360,10,1,22,48,d0zdg647gvgc95xdtk1vpbkys,1,6.1,48.2,2023-01-29T13:53:51.231Z,2023-01-31T19:37:01Z,4002194743,182,,4003774557,376,,4002194745,56,Back,4002194739,173,,4002194741,179,,4002194875,233,139,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502006593,361,52,1,22,49,d0zdg647gvgc95xdtk1vpbkys,1,6.1,48.2,2023-01-29T13:53:52.613Z,2023-01-31T19:37:07Z,4003774577,376,,4005670171,389,,,,,,,,,,,,,,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007001,362,1,1,23,19,d0zdg647gvgc95xdtk1vpbkys,1,9.5,47,2023-01-29T13:54:22.505Z,2023-01-31T19:37:10Z,4002196495,140,27.7,4002196489,189,,4005670193,178,,4002196491,123,,4002196501,213,0.7,4002196493,56,Back,4002196499,212,24.4,4002196497,141,69.4,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007015,363,1,1,23,23,d0zdg647gvgc95xdtk1vpbkys,1,49,69.7,2023-01-29T13:54:26.464Z,2023-01-31T19:37:17Z,4002196583,140,47.6,4002196589,213,4.6,4002196587,212,18.1,4002196585,141,43.1,4002196581,56,Back,4005670277,178,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007017,364,1,1,23,28,d0zdg647gvgc95xdtk1vpbkys,1,55.6,36.7,2023-01-29T13:54:31.226Z,2023-01-31T19:37:23Z,4005670345,178,,4002196595,140,58.3,4002196601,213,1.0,4002196597,141,43.5,4002196599,212,5.4,4002196593,56,Center,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007023,365,1,1,23,28,d0zdg647gvgc95xdtk1vpbkys,1,59.5,42.4,2023-01-29T13:54:31.822Z,2023-01-31T19:37:28Z,4002196627,140,56.9,4002196631,212,11.7,4002196629,141,25.6,4002196633,213,4.5,4005670403,178,,4002196625,56,Center,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007069,366,1,1,23,30,d0zdg647gvgc95xdtk1vpbkys,1,56.9,25.6,2023-01-29T13:54:33.600Z,2023-01-31T19:37:34Z,4002196835,140,63.9,4005670481,178,,4002196833,56,Right,4002196839,212,15.5,4002196841,213,5.2,4002196837,141,5.6,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007123,367,1,1,23,34,d0zdg647gvgc95xdtk1vpbkys,1,62.6,11.7,2023-01-29T13:54:37.130Z,2023-01-31T19:37:41Z,4002197063,141,13.8,4002197067,213,0.1,4002197059,56,Right,4002197065,212,15.8,4005670561,178,,4002197061,140,77.6,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007133,368,3,1,23,38,d0zdg647gvgc95xdtk1vpbkys,0,77.5,28.1,2023-01-29T13:54:40.897Z,2023-01-31T19:37:57Z,4002197119,56,Center,4002197121,286,,4002197197,233,140,4003775855,464,,4005670751,178,,,,,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007143,140,7,1,23,38,dqk062lu0vm8epvytbm6r4mmf,0,22.5,71.9,2023-01-29T13:54:40.995Z,2023-01-31T19:38:03Z,4005670815,178,,4002197151,56,Back,4003776137,383,,4002197153,285,,4002197177,233,368,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007159,369,15,1,23,40,d0zdg647gvgc95xdtk1vpbkys,1,78.4,40.2,2023-01-29T13:54:43.368Z,2023-01-31T19:38:16Z,4002219101,147,41.3,4002219093,215,,4002219107,231,34.7,4002197217,18,,4002219083,72,,4002219091,103,19,4002219103,230,78.0,4002219089,102,50.2,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,4002197219,56,Center,4002219095,458,4002210877,233,4002197215,22,,,141,,4002219099,146,4002210825,82,,4002219085,78,4005670937,178,,,,,,,,,,,,,,,,80.8,,,
2502007169,141,10,1,23,40,dqk062lu0vm8epvytbm6r4mmf,1,25.1,60.8,2023-01-29T13:54:43.411Z,2023-01-31T19:38:23Z,4005671003,178,,4002210883,233,369,4002197257,94,,4002197259,56,Back,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007245,370,1,1,23,43,d0zdg647gvgc95xdtk1vpbkys,1,66,38.2,2023-01-29T13:54:45.969Z,2023-01-31T19:38:34Z,4002197639,213,5.4,4002197633,140,76.8,4002197637,212,18.1,4002197635,141,17.4,4002197631,56,Right,4005671105,178,,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007261,371,1,1,23,44,d0zdg647gvgc95xdtk1vpbkys,1,76.9,15.9,2023-01-29T13:54:47.268Z,2023-01-31T19:38:42Z,4002197693,212,13.3,4005671233,178,,4002197695,213,3.1,4002197689,140,64.2,4002197687,56,Right,4002197691,141,16.7,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007327,372,1,1,23,48,d0zdg647gvgc95xdtk1vpbkys,1,62.8,19.1,2023-01-29T13:54:51.834Z,2023-01-31T19:38:46Z,4002198041,140,54.7,4002198045,212,27.7,4002198039,56,Center,4002198047,213,1.9,4005671293,178,,4002198043,141,57.8,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007353,373,1,1,23,52,d0zdg647gvgc95xdtk1vpbkys,1,54.8,51.1,2023-01-29T13:54:54.922Z,2023-01-31T19:38:50Z,4002198183,213,5.0,4002198179,141,28.7,4002198177,140,59.5,4002198175,56,Center,4005671327,178,,4002198181,212,16.0,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007383,374,1,1,23,54,d0zdg647gvgc95xdtk1vpbkys,1,60.1,26.7,2023-01-29T13:54:57.430Z,2023-01-31T19:38:56Z,4002198323,212,15.2,4005671407,178,,4002198325,213,0.2,4002198319,140,74.3,4002198321,141,30.7,4002198317,56,Center,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502696359,2210,67,1,23,55,d0zdg647gvgc95xdtk1vpbkys,1,73.5,31,2023-01-29T13:54:58.215Z,2023-01-31T20:26:32Z,4005834457,233,740,,,,,,,,,,,,,,,,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502696353,740,67,1,23,55,dqk062lu0vm8epvytbm6r4mmf,0,26.5,69,2023-01-29T13:54:58.216Z,2023-01-31T20:26:11Z,4005834497,233,2210,,,,,,,,,,,,,,,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007389,375,3,1,23,56,d0zdg647gvgc95xdtk1vpbkys,0,71.4,25.5,2023-01-29T13:54:59.708Z,2023-01-31T19:39:18Z,4005671813,178,,4002198485,233,142,4003777275,464,,4002198343,56,Center,4002198345,286,,,,,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007415,142,7,1,23,57,dqk062lu0vm8epvytbm6r4mmf,1,28.6,74.5,2023-01-29T13:54:59.882Z,2023-01-31T19:39:22Z,4003777387,384,,4005671883,178,,4002198463,56,Back,4002198465,285,,4002198481,233,375,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007419,143,49,1,23,58,dqk062lu0vm8epvytbm6r4mmf,1,28.4,80.8,2023-01-29T13:55:01.147Z,2023-01-31T19:39:27Z,,,,,,,,,,,,,,,,,,,,,,,,,51tih9z7sxlb4vj3j7tm1ewgl,L. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007421,144,1,1,23,59,dqk062lu0vm8epvytbm6r4mmf,0,28.4,80.8,2023-01-29T13:55:02.015Z,2023-01-31T19:39:32Z,4005672023,178,,4002198497,140,31.3,4002198501,212,3.7,4002198499,141,83.9,4002198503,213,0.6,4002198495,56,Back,,,,,,,51tih9z7sxlb4vj3j7tm1ewgl,L. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007425,376,8,1,23,59,d0zdg647gvgc95xdtk1vpbkys,1,63.7,17.6,2023-01-29T13:55:02.290Z,2023-01-31T19:39:38Z,4005672121,178,,4002198513,56,Right,4003777771,383,,,,,,,,,,,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007431,377,49,1,24,0,d0zdg647gvgc95xdtk1vpbkys,1,63.7,17.6,2023-01-29T13:55:02.892Z,2023-01-31T19:39:46Z,,,,,,,,,,,,,,,,,,,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007455,378,1,1,24,1,d0zdg647gvgc95xdtk1vpbkys,1,68.7,19.2,2023-01-29T13:55:04.114Z,2023-01-31T19:39:51Z,4002198633,212,7.2,4005672355,178,,4002198635,213,2.4,4002198629,140,63.5,4002198627,56,Center,4002198631,141,26.2,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007475,379,1,1,24,3,d0zdg647gvgc95xdtk1vpbkys,1,64.1,34.2,2023-01-29T13:55:06.125Z,2023-01-31T19:39:58Z,4002198685,56,Center,4002198693,213,1.3,4002198687,140,65.8,4005672455,178,,4002198691,212,7.0,4002198689,141,44.1,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007479,380,1,1,24,4,d0zdg647gvgc95xdtk1vpbkys,1,65.4,43.1,2023-01-29T13:55:06.923Z,2023-01-31T19:40:03Z,4002198715,140,64.7,4005672531,178,,4002198717,141,33.8,4002198721,213,4.6,4002198719,212,6.4,4002198713,56,Center,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007515,381,1,1,24,5,d0zdg647gvgc95xdtk1vpbkys,1,64.7,37,2023-01-29T13:55:07.931Z,2023-01-31T19:40:07Z,4002198905,140,50.8,4005672569,178,,4002198907,141,48.4,4002198909,212,16.5,4002198903,56,Center,4002198911,213,2.7,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007559,382,1,1,24,7,d0zdg647gvgc95xdtk1vpbkys,1,52.1,49,2023-01-29T13:55:10.354Z,2023-01-31T19:40:11Z,4002199169,213,1.4,4005672633,178,,4002199163,140,56.5,4002199167,212,21.4,4002199165,141,79.7,4002199161,56,Left,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007601,383,1,1,24,11,d0zdg647gvgc95xdtk1vpbkys,1,57.1,84.5,2023-01-29T13:55:13.878Z,2023-01-31T19:40:17Z,4002199379,140,64.1,4002199383,212,10.0,4005672693,178,,4002199377,56,Left,4002199385,213,0.7,4002199381,141,94.4,,,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007629,384,1,1,24,13,d0zdg647gvgc95xdtk1vpbkys,1,64,94.4,2023-01-29T13:55:16.388Z,2023-01-31T19:40:23Z,4002199517,141,92.0,4002199519,212,19.0,4002199513,56,Back,4002199523,213,3.2,4005672747,178,,4002199515,140,46.0,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007661,385,1,1,24,15,d0zdg647gvgc95xdtk1vpbkys,1,47.4,88.7,2023-01-29T13:55:18.850Z,2023-01-31T19:40:27Z,4002199691,56,Back,4005672813,178,,4002199695,141,52.1,4002199697,212,25.2,4002199699,213,4.6,4002199693,140,43.9,,,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007705,386,1,1,24,21,d0zdg647gvgc95xdtk1vpbkys,1,44.9,54.2,2023-01-29T13:55:24.463Z,2023-01-31T19:40:32Z,4002199861,56,Back,4002199865,141,36.4,4005672887,178,,4002199867,212,12.9,4002199869,213,5.1,4002199863,140,49.1,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007737,387,1,1,24,24,d0zdg647gvgc95xdtk1vpbkys,0,51.8,31.8,2023-01-29T13:55:27.555Z,2023-01-31T19:40:37Z,4002200009,212,26.4,4002200003,56,Center,4002200011,213,0.2,4002200005,140,76.3,4002200007,141,40.4,4002200001,155,,4005672975,178,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007759,145,1,1,24,26,dqk062lu0vm8epvytbm6r4mmf,0,20.9,62.9,2023-01-29T13:55:29.696Z,2023-01-31T19:40:41Z,4002200113,213,0.5,4002200105,56,Back,4002200107,140,29.4,4002200109,141,70.5,4002200103,3,,4005673029,388,,4002200111,212,10.3,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007779,388,1,1,24,27,d0zdg647gvgc95xdtk1vpbkys,1,65.2,35.2,2023-01-29T13:55:30.451Z,2023-01-31T19:40:48Z,4002200177,141,38.0,4005673107,178,,4002200179,212,8.0,4002200173,56,Center,4002200181,213,0.2,4002200175,140,72.6,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007803,389,1,1,24,29,d0zdg647gvgc95xdtk1vpbkys,1,72.6,38,2023-01-29T13:55:32.424Z,2023-01-31T19:40:56Z,4002200281,213,2.3,4002200275,140,67.2,4005673229,178,,4002200277,141,47.5,4002200279,212,8.6,4002200273,56,Center,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007835,390,1,1,24,31,d0zdg647gvgc95xdtk1vpbkys,1,67.2,47.5,2023-01-29T13:55:34.168Z,2023-01-31T19:41:03Z,4002200419,140,73.3,4002200425,141,61.8,4002200431,213,1.0,4002200411,56,Center,4002200429,212,11.6,4005673321,178,,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007923,391,1,1,24,33,d0zdg647gvgc95xdtk1vpbkys,1,73.3,63.1,2023-01-29T13:55:36.604Z,2023-01-31T19:41:06Z,4002200797,56,Left,4005673351,178,,4002200801,141,94.2,4002200805,213,1.4,4002200799,140,77.7,4002200803,212,21.6,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007945,392,1,1,24,41,d0zdg647gvgc95xdtk1vpbkys,1,72.3,74.5,2023-01-29T13:55:43.874Z,2023-01-31T19:41:18Z,4002200901,212,10.4,4002200895,56,Center,4005673477,178,,4002200897,140,70.6,4002200903,213,4.5,4002200899,141,59.4,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502007987,393,1,1,24,42,d0zdg647gvgc95xdtk1vpbkys,1,70.5,59.9,2023-01-29T13:55:45.050Z,2023-01-31T19:41:23Z,4002201087,212,15.6,4005673561,178,,4002201089,213,4.7,4002201083,140,70.0,4002201081,56,Center,4002201085,141,37.0,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502008025,394,1,1,24,45,d0zdg647gvgc95xdtk1vpbkys,1,68.2,40.6,2023-01-29T13:55:48.171Z,2023-01-31T19:41:27Z,4002201275,140,59.5,4005673595,178,,4002201281,213,2.5,4002201273,56,Center,4002201279,212,11.2,4002201277,141,50.1,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502008125,395,1,1,24,47,d0zdg647gvgc95xdtk1vpbkys,1,59.2,52.1,2023-01-29T13:55:50.355Z,2023-01-31T19:41:31Z,4002201707,56,Left,4002201715,213,1.6,4005673673,178,,4002201711,141,85.0,4002201709,140,59.5,4002201713,212,22.4,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502008149,396,1,1,24,51,d0zdg647gvgc95xdtk1vpbkys,1,63.2,84.9,2023-01-29T13:55:54.796Z,2023-01-31T19:41:37Z,4002201865,213,4.5,4002201861,141,53.8,4005673751,178,,4002201857,56,Center,4002201863,212,21.6,4002201859,140,59.1,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502008155,397,1,1,24,56,d0zdg647gvgc95xdtk1vpbkys,0,62.1,45.6,2023-01-29T13:55:59.222Z,2023-01-31T19:41:47Z,4002201897,141,56.1,4005673833,178,,4002201899,212,14.0,4002201901,213,0.5,4002201895,140,73.6,4002201889,56,Center,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502008205,146,49,1,24,57,dqk062lu0vm8epvytbm6r4mmf,1,30.1,44,2023-01-29T13:56:00.103Z,2023-01-31T19:41:56Z,,,,,,,,,,,,,,,,,,,,,,,,,2r0rasrm8fxczvujua8a8r1m1,M. Awoudja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502008251,148,1,1,24,57,dqk062lu0vm8epvytbm6r4mmf,1,30.2,44.5,2023-01-29T13:56:00.851Z,2023-01-31T19:42:03Z,4002202293,212,11.0,4005674019,178,,4002202295,213,6.2,4002202289,140,40.7,4002202287,56,Back,4002202291,141,43.5,,,,,,,2r0rasrm8fxczvujua8a8r1m1,M. Awoudja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502008351,149,1,1,25,1,dqk062lu0vm8epvytbm6r4mmf,1,51.6,44.1,2023-01-29T13:56:04.368Z,2023-01-31T19:42:10Z,4002202705,140,68.7,4005674057,178,,4002202707,141,23.3,4002202711,213,5.6,4002202703,56,Center,4002202709,212,22.9,,,,,,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502008371,150,1,1,25,6,dqk062lu0vm8epvytbm6r4mmf,1,72,27.6,2023-01-29T13:56:09.800Z,2023-01-31T19:42:21Z,4002202831,140,72.0,4002202837,213,1.6,4002202835,212,18.3,4002202829,56,Center,4005674207,178,,4002202833,141,54.5,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502008431,151,1,1,25,9,dqk062lu0vm8epvytbm6r4mmf,1,71.5,57.5,2023-01-29T13:56:12.062Z,2023-01-31T19:42:29Z,4002203097,212,17.8,4002203099,213,1.1,4002203093,140,79.8,4005674321,178,,4002203091,56,Left,4002203095,141,80.3,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
