id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,assist
2502123101,109,1,1,12,2,3ebril33e08ddzob4bhq8awsr,1,73.1,25.9,2023-01-29T15:58:36.315Z,2023-01-31T21:41:36Z,4006069627,178,,4002798907,213,5.9,4002798901,140,96.4,4002798899,56,Right,4002798905,212,26.9,4002798903,141,9.4,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123105,110,3,1,12,5,3ebril33e08ddzob4bhq8awsr,0,96.7,9.8,2023-01-29T15:58:39.393Z,2023-01-31T21:42:07Z,4002798951,211,,4002798925,286,,4006069723,178,,4004012967,465,,4002798923,56,Right,,,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123127,123,12,1,12,7,ears40cp6opsgvhsy0dgyszpd,1,9.8,83.7,2023-01-29T15:58:41.176Z,2023-01-31T21:41:48Z,4002799045,167,,4006069799,178,,4002799027,141,100.0,4002799025,140,12.4,4002799023,56,Back,4002799031,213,1.3,4002799029,212,12.1,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123251,111,5,1,12,8,3ebril33e08ddzob4bhq8awsr,1,88.8,-1.5,2023-01-29T15:58:42.062Z,2023-01-31T21:41:55Z,4002799563,56,Right,4002799599,233,124,4002799565,347,,,,,,,,,,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123129,124,5,1,12,8,ears40cp6opsgvhsy0dgyszpd,0,11.2,101.5,2023-01-29T15:58:42.062Z,2023-01-31T21:41:55Z,4002799629,233,111,4002799037,56,Back,4002799039,347,,,,,,,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123265,112,1,1,12,21,3ebril33e08ddzob4bhq8awsr,1,89,0,2023-01-29T15:58:54.457Z,2023-01-31T21:42:17Z,4002799653,56,Right,4002799655,140,79.9,4002799661,213,2.7,4002799659,212,10.4,4002799651,107,,4002799657,141,4.1,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123283,113,1,1,12,22,3ebril33e08ddzob4bhq8awsr,1,80,4.3,2023-01-29T15:58:56.233Z,2023-01-31T21:42:29Z,4002799737,56,Right,4006070719,178,,4002799741,141,14.0,4002799745,213,2.1,4002799743,212,7.6,4002799739,140,76.4,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123285,114,1,1,12,24,3ebril33e08ddzob4bhq8awsr,1,75.4,13.7,2023-01-29T15:58:57.795Z,2023-01-31T21:42:36Z,4002799759,155,,4002799761,56,Center,4002799767,212,24.1,4002799769,213,0.9,4002799757,2,,4002799765,141,41.5,4002800363,210,15,4002800365,154,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,4002799763,140,89.7,4004013281,224,,4006070779,178,,4004013283,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123301,115,43,1,12,24,3ebril33e08ddzob4bhq8awsr,1,0,0,2023-01-29T15:58:57.845Z,2023-01-29T15:59:04Z,4002799841,56,Center,4002799847,212,23.5,4002799845,141,40.6,4002799843,140,90.8,4002799849,213,0.9,4002800069,144,12,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123305,116,15,1,12,25,3ebril33e08ddzob4bhq8awsr,1,90.6,41.5,2023-01-29T15:58:58.830Z,2023-01-31T21:42:36Z,4006070845,388,,4002799871,56,Center,4002800255,233,126,4002800407,147,48.0,4002800401,102,48.6,4002800403,103,18.4,4002800405,146,98.5,4002799867,22,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,4002800245,328,,4002800391,78,,4002800397,55,114,4002800395,154,,4002799869,17,4002800241,15,4002800393,29,,,,,,,,,,,,,,,,,,,,,
2502123329,126,10,1,12,26,ears40cp6opsgvhsy0dgyszpd,1,2,52.1,2023-01-29T15:58:59.641Z,2023-01-31T21:42:39Z,4002800001,178,,4002800273,233,116,4002799999,177,,4004013715,378,,4002800005,56,Back,4002800003,182,,,,,,,,ail0unvzd0b9ur7j0l8hk0y51,R. Ruiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123325,125,52,1,12,26,ears40cp6opsgvhsy0dgyszpd,1,2.2,49.6,2023-01-29T15:58:59.839Z,2023-01-31T21:42:45Z,4006071075,388,,4004013751,378,,,,,,,,,,,,,,,,,,,,ail0unvzd0b9ur7j0l8hk0y51,R. Ruiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123447,127,1,1,12,35,ears40cp6opsgvhsy0dgyszpd,1,8.9,45.8,2023-01-29T15:59:08.597Z,2023-01-31T21:43:09Z,4002800591,141,65.4,4002800587,56,Back,4002800635,189,,4002800585,123,,4006071677,178,,4002800593,212,13.8,4002800595,213,1.3,4002800589,140,12.4,ail0unvzd0b9ur7j0l8hk0y51,R. Ruiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123473,128,1,1,12,37,ears40cp6opsgvhsy0dgyszpd,1,13.8,62.9,2023-01-29T15:59:11.120Z,2023-01-31T21:43:11Z,4002800709,212,16.5,4002800711,213,4.0,4006071721,178,,4002800705,140,3.1,4002800703,56,Back,4002800707,141,45.2,,,,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123523,129,1,1,12,42,ears40cp6opsgvhsy0dgyszpd,0,8.5,45.7,2023-01-29T15:59:16.049Z,2023-01-31T21:43:14Z,4002800957,1,,4002800949,140,56.1,4006071789,178,,4002800951,141,36.5,4002800945,155,,4002800947,56,Center,4002800955,213,6.2,4002800953,212,50.4,ail0unvzd0b9ur7j0l8hk0y51,R. Ruiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123529,117,44,1,12,45,3ebril33e08ddzob4bhq8awsr,1,43,62.4,2023-01-29T15:59:19.114Z,2023-02-01T00:51:31Z,4002801073,233,130,4002800981,285,,4002800979,56,Back,,,,,,,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123533,130,44,1,12,45,ears40cp6opsgvhsy0dgyszpd,0,57,37.6,2023-01-29T15:59:19.115Z,2023-01-31T21:43:18Z,4002800991,56,Center,4002800993,286,,4002801057,233,117,,,,,,,,,,,,,,,,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124169,140,1,1,12,45,3ebril33e08ddzob4bhq8awsr,0,41.7,62.5,2023-01-29T15:59:19.169Z,2023-02-01T00:51:32Z,4002804639,213,0.8,4002804633,140,49.1,4006072031,388,,4002804635,141,75.0,4002804637,212,11.5,4002804629,3,,4002804631,56,Back,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123539,131,43,1,12,46,ears40cp6opsgvhsy0dgyszpd,1,0,0,2023-01-29T15:59:20.216Z,2023-01-29T16:00:34Z,4002801025,213,0,4002801023,212,1.1,4002801017,56,Center,4002804691,144,1,4002801019,140,57.1,4002801015,168,0,4002801013,3,0,4002801021,141,36.5,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123543,118,43,1,12,47,3ebril33e08ddzob4bhq8awsr,1,0,0,2023-01-29T15:59:20.679Z,2023-01-29T16:00:34Z,4002801039,56,Back,4002804739,144,61,,,,,,,,,,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123565,132,44,1,12,48,ears40cp6opsgvhsy0dgyszpd,1,52.6,21.3,2023-01-29T15:59:21.801Z,2023-02-01T00:51:32Z,4002801153,286,,4002801151,56,Center,4002801171,233,119,,,,,,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123555,119,44,1,12,48,3ebril33e08ddzob4bhq8awsr,0,47.4,78.7,2023-01-29T15:59:21.802Z,2023-01-31T21:43:35Z,4002801117,285,,4002801181,233,132,4002801115,56,Back,,,,,,,,,,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123573,133,1,1,12,48,ears40cp6opsgvhsy0dgyszpd,0,51.9,24.4,2023-01-29T15:59:21.845Z,2023-02-01T00:51:33Z,4002801205,141,17.2,4002801203,140,48.4,4006072341,388,,4002801209,213,4.1,4002801207,212,6.1,4002801199,3,,4002801201,56,Back,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123579,120,1,1,12,49,3ebril33e08ddzob4bhq8awsr,1,52.1,88,2023-01-29T15:59:22.900Z,2023-01-31T21:43:43Z,4006072397,388,,4002801233,213,3.7,4002801227,140,47.6,4002801223,3,,4002801225,56,Back,4002801231,212,5.6,4002801229,141,83.7,,,,8qqyo9093i0wtapxq219wjzzd,Úmaro Embaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123585,121,49,1,12,50,3ebril33e08ddzob4bhq8awsr,1,55.7,80.2,2023-01-29T15:59:23.599Z,2023-01-31T21:43:48Z,,,,,,,,,,,,,,,,,,,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502745331,877,83,1,12,51,ears40cp6opsgvhsy0dgyszpd,1,45.6,21.4,2023-01-29T15:59:25.084Z,2023-01-31T22:20:30Z,4006093983,399,180168,,,,,,,,,,,,,,,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123593,122,1,1,12,51,3ebril33e08ddzob4bhq8awsr,1,55.7,80.2,2023-01-29T15:59:25.089Z,2023-01-31T21:43:57Z,4002801319,213,3.5,4002801313,140,43.6,4002801315,141,73.3,4002801317,212,13.5,4002801311,56,Back,4006072805,178,,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123601,123,1,1,12,52,3ebril33e08ddzob4bhq8awsr,1,42.8,73.3,2023-01-29T15:59:26.407Z,2023-01-31T21:44:03Z,4002801359,212,6.6,4002801361,213,1.9,4002801351,56,Back,4002801357,141,82.4,4002801355,140,40.5,4006072979,178,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123623,124,1,1,12,54,3ebril33e08ddzob4bhq8awsr,1,38.1,86.3,2023-01-29T15:59:27.752Z,2023-01-31T21:44:08Z,4002801469,212,25.0,4002801471,213,4.2,4002801463,56,Back,4006073097,178,,4002801465,140,26.5,4002801467,141,54.2,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123659,125,1,1,12,57,3ebril33e08ddzob4bhq8awsr,1,26.4,54.6,2023-01-29T15:59:30.489Z,2023-01-31T21:44:12Z,4002801691,213,0.3,4002801687,141,59.1,4002801689,212,9.1,4002801685,140,34.6,4006073213,178,,4002801683,56,Back,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123703,126,1,1,13,1,3ebril33e08ddzob4bhq8awsr,1,35.7,59.6,2023-01-29T15:59:34.654Z,2023-01-31T21:44:14Z,4006073249,178,,4002801885,56,Back,4002801893,213,1.4,4002801883,155,,4002801889,141,94.7,4002801891,212,24.4,4002801887,140,40.7,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123729,127,1,1,13,5,3ebril33e08ddzob4bhq8awsr,1,47,94.1,2023-01-29T15:59:38.827Z,2023-01-31T21:44:16Z,4002802073,213,6.1,4002802067,140,59.8,4006073341,178,,4002802065,56,Left,4002802069,141,91.1,4002802071,212,13.6,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123755,128,1,1,13,9,3ebril33e08ddzob4bhq8awsr,1,47,94.4,2023-01-29T15:59:42.932Z,2023-01-31T21:44:18Z,4006073413,178,,4002802237,213,3.2,4002802231,140,35.1,4002802227,56,Back,4002802235,212,12.5,4002802233,141,92.7,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123779,129,1,1,13,12,3ebril33e08ddzob4bhq8awsr,1,36,71.5,2023-01-29T15:59:46.141Z,2023-01-31T21:44:25Z,4002802427,140,29.5,4002802429,141,46.1,4002802437,213,4.3,4006073655,178,,4002802433,212,18.6,4002802425,56,Back,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123797,130,1,1,13,18,3ebril33e08ddzob4bhq8awsr,1,34.2,39.1,2023-01-29T15:59:51.470Z,2023-01-31T21:44:31Z,4002802519,212,15.8,4002802513,56,Back,4002802521,213,1.4,4002802515,140,36.6,4006073805,178,,4002802517,141,62.1,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123811,131,1,1,13,20,3ebril33e08ddzob4bhq8awsr,0,39.4,62.4,2023-01-29T15:59:54.260Z,2023-01-31T21:44:33Z,4002802579,56,Center,4002802583,141,39.7,4002802585,212,29.5,4006073843,178,,4002802577,155,,4002802581,140,63.3,4002802587,213,5.7,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123847,134,49,1,13,22,ears40cp6opsgvhsy0dgyszpd,1,29.1,63.8,2023-01-29T15:59:56.078Z,2023-01-31T21:44:36Z,,,,,,,,,,,,,,,,,,,,,,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123857,135,1,1,13,22,ears40cp6opsgvhsy0dgyszpd,0,29.1,63.8,2023-01-29T15:59:56.094Z,2023-01-31T21:44:38Z,4002802859,140,70.1,4002802873,213,6.3,4002802855,157,,4002802857,56,Center,4006073969,178,,4002802877,1,,4002802869,212,43.1,4002802865,141,62.6,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123871,132,1,1,13,25,3ebril33e08ddzob4bhq8awsr,1,35,35.1,2023-01-29T15:59:59.394Z,2023-01-31T21:44:41Z,4002802967,56,Back,4006074031,388,,4002802975,213,1.5,4002802973,212,15.6,4002802971,141,57.9,4002802969,140,36.3,4002802965,3,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123879,133,1,1,13,28,3ebril33e08ddzob4bhq8awsr,1,36.1,59.3,2023-01-29T16:00:02.167Z,2023-01-31T21:44:53Z,4002803053,141,62.7,4002803055,212,7.7,4002803047,3,,4006074353,388,,4002803057,213,0.3,4002803049,56,Back,4002803051,140,43.1,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123881,134,49,1,13,29,3ebril33e08ddzob4bhq8awsr,1,42.1,61.4,2023-01-29T16:00:03.393Z,2023-01-31T21:45:02Z,,,,,,,,,,,,,,,,,,,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123915,135,1,1,13,30,3ebril33e08ddzob4bhq8awsr,1,42,61.4,2023-01-29T16:00:04.003Z,2023-01-31T21:45:05Z,4006074697,178,,4002803253,213,4.6,4002803247,140,41.7,4002803245,56,Back,4002803251,212,3.2,4002803249,141,56.7,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123951,136,1,1,13,31,3ebril33e08ddzob4bhq8awsr,1,39.6,56.5,2023-01-29T16:00:04.501Z,2023-01-31T21:45:10Z,4002803443,213,6.2,4002803439,141,55.3,4006074825,178,,4002803435,56,Back,4002803437,140,47.4,4002803441,212,8.2,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502123965,137,1,1,13,34,3ebril33e08ddzob4bhq8awsr,1,62.3,61.8,2023-01-29T16:00:08.183Z,2023-01-31T21:45:15Z,4002803553,213,0.9,4002803541,140,74.9,4002803539,56,Left,4002803545,141,87.8,4006074943,178,,4002803549,212,22.1,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124001,138,1,1,13,39,3ebril33e08ddzob4bhq8awsr,1,87,76.5,2023-01-29T16:00:12.632Z,2023-01-31T21:45:21Z,4002803703,141,69.5,4002804165,210,15,4006075001,178,,4002803711,213,4.0,4002803707,212,6.1,4002803699,56,Center,4002803701,140,83.3,,,,8qqyo9093i0wtapxq219wjzzd,Úmaro Embaló,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124005,139,15,1,13,41,3ebril33e08ddzob4bhq8awsr,1,85.5,66.8,2023-01-29T16:00:15.106Z,2023-01-31T21:45:21Z,4002804201,230,98.8,4002804203,231,52.3,4006075121,178,,4002804185,29,,4002803861,72,,4002803865,82,,4002804187,55,138,4002804193,103,19,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,4002804195,215,,4002803733,64,,4002803735,56,Center,4002803895,233,,4002804199,147,4002803731,22,4002820649,78,136,65.3,4002804191,102,50.8,4002804197,146,86.8,,,,,,,,,,,,,
2502124013,136,10,1,13,41,ears40cp6opsgvhsy0dgyszpd,1,13.5,31.4,2023-01-29T16:00:15.181Z,2023-01-31T21:45:26Z,4002803781,94,,4002803901,233,139,4006075283,178,,4002803783,56,Back,,,,,,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124029,137,52,1,13,43,ears40cp6opsgvhsy0dgyszpd,1,1.8,39.5,2023-01-29T16:00:16.984Z,2023-01-31T21:45:37Z,4004015953,378,,4006075503,388,,,,,,,,,,,,,,,,,,,,ail0unvzd0b9ur7j0l8hk0y51,R. Ruiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124215,138,1,1,13,57,ears40cp6opsgvhsy0dgyszpd,1,9,52.4,2023-01-29T16:00:30.819Z,2023-01-31T21:46:09Z,4002804847,56,Back,4002804855,212,21.2,4002804853,141,61.1,4006075759,178,,4002804877,189,,4002804851,140,28.4,4002804857,213,0.3,4002804843,123,,ail0unvzd0b9ur7j0l8hk0y51,R. Ruiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124265,139,1,1,14,3,ears40cp6opsgvhsy0dgyszpd,1,38.6,70.5,2023-01-29T16:00:37.247Z,2023-01-31T21:46:17Z,4006076251,178,,4002805101,213,0.9,4002805097,141,96.6,4002805095,140,52.9,4002805093,56,Left,4002805099,212,23.2,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124271,140,1,1,14,5,ears40cp6opsgvhsy0dgyszpd,0,52.9,96.6,2023-01-29T16:00:38.584Z,2023-01-31T21:46:20Z,4006076307,178,,4002805127,141,83.3,4002805125,140,61.7,4002805123,56,Left,4002805131,213,5.5,4002805129,212,12.9,,,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124261,141,49,1,14,6,3ebril33e08ddzob4bhq8awsr,1,32.7,8.9,2023-01-29T16:00:39.544Z,2023-01-31T21:46:24Z,,,,,,,,,,,,,,,,,,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124279,142,1,1,14,6,3ebril33e08ddzob4bhq8awsr,1,32.7,8.9,2023-01-29T16:00:39.615Z,2023-01-31T21:46:28Z,4002805187,140,38.9,4002805191,212,7.5,4002805189,141,3.4,4006076455,178,,4002805185,56,Back,4002805193,213,5.8,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124291,143,1,1,14,7,3ebril33e08ddzob4bhq8awsr,1,38.2,4.7,2023-01-29T16:00:41.081Z,2023-01-31T21:46:34Z,4002805263,141,4.0,4006076503,178,,4002805265,212,7.7,4002805261,140,45.5,4002805267,213,6.2,4002805259,56,Back,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124297,144,1,1,14,8,3ebril33e08ddzob4bhq8awsr,1,45.3,2.7,2023-01-29T16:00:42.205Z,2023-01-31T21:46:38Z,4002805305,213,1.5,4002805303,212,4.0,4002805299,140,45.7,4002805301,141,8.5,4006076529,178,,4002805297,56,Back,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124299,145,61,1,14,9,3ebril33e08ddzob4bhq8awsr,0,46.4,8.3,2023-01-29T16:00:42.702Z,2023-01-31T21:46:43Z,4006076639,178,,4002805309,56,Back,,,,,,,,,,,,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124579,147,1,1,14,10,ears40cp6opsgvhsy0dgyszpd,0,41.4,88.4,2023-01-29T16:00:43.536Z,2023-01-31T21:46:51Z,4006076787,178,,4002807565,286,,4002806821,56,Back,4002806827,212,1.5,4002807559,236,,4002806823,140,42.8,4002806825,141,89.0,4002807561,233,153,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,4002806829,213,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124725,153,74,1,14,10,3ebril33e08ddzob4bhq8awsr,1,52,6.9,2023-01-29T16:00:43.585Z,2023-01-31T21:46:57Z,4002807513,285,,4002807575,233,147,4006076893,178,,4002807511,56,Right,,,,,,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124335,142,49,1,14,11,ears40cp6opsgvhsy0dgyszpd,1,43.4,94.2,2023-01-29T16:00:44.501Z,2023-01-31T21:47:12Z,,,,,,,,,,,,,,,,,,,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124331,141,1,1,14,11,ears40cp6opsgvhsy0dgyszpd,1,41.3,94.4,2023-01-29T16:00:44.550Z,2023-01-31T21:47:13Z,4002805487,56,Back,4006077243,178,,4002805491,141,81.4,4002805489,140,32.5,4002805495,213,3.9,4002805493,212,12.8,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124345,143,1,1,14,16,ears40cp6opsgvhsy0dgyszpd,1,27.1,73.8,2023-01-29T16:00:50.018Z,2023-01-31T21:47:23Z,4002805547,212,20.5,4006077551,178,,4002805541,56,Back,4002805543,140,26.7,4002805545,141,43.6,4002805549,213,4.7,,,,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124371,144,1,1,14,17,ears40cp6opsgvhsy0dgyszpd,1,26.7,43.6,2023-01-29T16:00:51.043Z,2023-01-31T21:47:28Z,4002805641,141,72.3,4002805637,56,Back,4006077615,178,,4002805645,213,1.6,4002805639,140,26.7,4002805643,212,19.5,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502124419,145,1,1,14,22,ears40cp6opsgvhsy0dgyszpd,1,28.8,70.7,2023-01-29T16:00:55.912Z,2023-01-31T21:47:29Z,4002805875,140,35.1,4002805873,56,Back,4002805879,212,10.3,4006077621,178,,4002805881,213,5.4,4002805877,141,59.0,,,,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
