id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/11/value,qualifier/15/value,keyPass,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist,qualifier/18/value,qualifier/19/value
2485540655,239,12,1,26,6,b79uipsy57y1jqpy07h4i5ovk,1,6.3,28.9,2022-11-13T19:27:07.769Z,2022-11-15T12:31:17Z,3915406337,185,,3915406381,233,245,3915406339,56,Back,3917618569,178,,,,,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485540675,240,6,1,26,7,b79uipsy57y1jqpy07h4i5ovk,0,4.8,28.2,2022-11-13T19:27:08.628Z,2022-11-15T12:31:22Z,3915406437,73,,3915406477,233,246,3915406435,56,Back,,,,,,,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485540667,246,6,1,26,7,6hsriqr3ybvyg94w2k19oal50,1,95.2,71.8,2022-11-13T19:27:08.628Z,2022-11-15T12:31:22Z,3915406389,56,Center,3915406391,73,,3915406469,233,240,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485540963,247,1,1,26,32,6hsriqr3ybvyg94w2k19oal50,0,99.5,99.5,2022-11-13T19:27:33.797Z,2022-11-15T12:31:26Z,3915408071,1,,3915408055,6,,3917027571,72,,3915408065,141,50.6,3915408053,2,,3917618659,178,,3915408063,140,92.1,3915408059,224,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,3915408067,212,3915408057,155,3915408061,56,Center,3915408069,213,,,,,,34.1,,,,,,,,,,,,,4.5,,,,,,,,,,
2485558025,456,44,1,26,34,b79uipsy57y1jqpy07h4i5ovk,1,9.8,43.8,2022-11-13T19:27:35.066Z,2022-11-16T07:09:50Z,3915508223,285,,3915509377,233,428,3915508221,56,Back,,,,,,,,,,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485558171,428,44,1,26,34,6hsriqr3ybvyg94w2k19oal50,0,90.2,56.2,2022-11-13T19:27:35.067Z,2022-11-15T12:31:33Z,3915509385,233,456,3915509371,286,,3915509369,56,Center,,,,,,,,,,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485540993,242,12,1,26,34,b79uipsy57y1jqpy07h4i5ovk,1,9.1,45.8,2022-11-13T19:27:35.130Z,2022-11-16T07:09:50Z,3915408247,15,,3915408211,213,0.7,3915408203,56,Back,3915408207,141,77.6,3917618795,388,,3915408205,140,32.0,3915408209,212,32.3,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541095,248,1,1,26,40,6hsriqr3ybvyg94w2k19oal50,1,73.1,12,2022-11-13T19:27:41.478Z,2022-11-15T12:31:45Z,3915408645,2,,3915408651,140,86.3,3915408657,213,1.0,3917028171,20,,3917618851,178,,3917028169,224,,3915408649,56,Center,3915408655,212,26.7,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,3915408647,155,3915408653,141,,,,,,,,,,,,,,,,,,,,,,,45.6,,,,,,,,,,,
2485541097,249,61,1,26,41,6hsriqr3ybvyg94w2k19oal50,1,86.2,45.4,2022-11-13T19:27:43Z,2022-11-15T12:31:55Z,3915408667,56,Center,3917618947,178,,3917618945,15,,,,,,,,,,,,,,,,,1txv3b9y7h3du9d5bbblg0vai,R. Yapi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2485541165,250,44,1,26,43,6hsriqr3ybvyg94w2k19oal50,1,87,38.6,2022-11-13T19:27:44.298Z,2022-11-16T07:09:51Z,3915408997,56,Center,3915408999,286,,3915409065,233,243,,,,,,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541151,243,44,1,26,43,b79uipsy57y1jqpy07h4i5ovk,0,13,61.4,2022-11-13T19:27:44.299Z,2022-11-15T12:31:59Z,3915409145,233,250,3915408955,285,,3915408951,56,Back,,,,,,,,,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541175,251,13,1,26,43,6hsriqr3ybvyg94w2k19oal50,1,85.9,41.4,2022-11-13T19:27:44.387Z,2022-11-16T07:09:51Z,3917619013,388,,3915418709,55,249,3915418713,102,61.7,3915418723,231,50.2,3915418305,15,,3915418721,230,98.0,3915418719,147,58.8,3915418311,153,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,3915418303,25,3915418707,29,3915418715,103,4.2,3915418705,73,3915418717,146,3915409091,56,Center,,97.2,3915418031,17,,3915418309,328,,,,,,,,,,,,,,,,,
2485541195,244,52,1,26,52,b79uipsy57y1jqpy07h4i5ovk,1,2.2,38.5,2022-11-13T19:27:53.076Z,2022-11-15T12:32:15Z,3917619111,178,,3917029097,376,,,,,,,,,,,,,,,,,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541279,245,1,1,26,55,b79uipsy57y1jqpy07h4i5ovk,1,7.3,44.5,2022-11-13T19:27:56.285Z,2022-11-15T12:32:18Z,3915409713,56,Back,3915409715,140,34.9,3915409723,1,,3917619131,178,,3915409721,213,5.6,3915409719,212,37.5,3915409711,123,,3915409747,287,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,3915409717,141,,,,,,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,
2485541373,246,1,1,27,4,b79uipsy57y1jqpy07h4i5ovk,1,37.7,12,2022-11-13T19:28:05.890Z,2022-11-15T12:32:36Z,3915410291,141,45.6,3915410297,213,2.1,3917619387,178,,3915410293,212,27.3,3915410285,155,,3915410289,140,23.5,3915410287,56,Back,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541413,247,1,1,27,8,b79uipsy57y1jqpy07h4i5ovk,1,23.4,44.7,2022-11-13T19:28:09.197Z,2022-11-15T12:32:42Z,3915410557,213,1.0,3915410551,140,31.3,3915410555,212,15.6,3915410549,56,Back,3917619429,178,,3915410553,141,64.1,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541475,248,1,1,27,11,b79uipsy57y1jqpy07h4i5ovk,1,33.6,69.2,2022-11-13T19:28:12.435Z,2022-11-15T12:32:46Z,3915410909,141,91.4,3915410907,140,59.8,3915410913,213,0.5,3915410903,56,Left,3917619469,178,,3915410911,212,31.4,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541521,249,1,1,27,16,b79uipsy57y1jqpy07h4i5ovk,1,69.8,82.2,2022-11-13T19:28:17.627Z,2022-11-15T12:32:55Z,3915411173,140,76.6,3917619567,178,,3915411179,213,5.3,3915411175,141,66.0,3915411171,56,Center,3915411177,212,13.1,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485958455,1213,67,1,27,17,b79uipsy57y1jqpy07h4i5ovk,1,77.3,64.3,2022-11-13T19:28:18.278Z,2022-11-16T07:09:52Z,3917646569,233,1257,,,,,,,,,,,,,,,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485958451,1257,67,1,27,17,6hsriqr3ybvyg94w2k19oal50,0,22.7,35.7,2022-11-13T19:28:18.279Z,2022-11-15T13:10:19Z,3917646577,233,1213,,,,,,,,,,,,,,,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541547,250,1,1,27,17,b79uipsy57y1jqpy07h4i5ovk,1,76.5,66.2,2022-11-13T19:28:18.297Z,2022-11-16T07:09:52Z,3915411283,212,7.1,3915411277,56,Center,3917619651,178,,3915411281,141,72.6,3915411279,140,81.8,3915411285,213,0.7,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485958413,1211,43,1,27,17,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2022-11-13T19:28:18.318Z,2022-11-15T13:10:03Z,3917646423,233,1250,3917646473,144,67,,,,,,,,,,,,,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485958411,1250,43,1,27,17,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-11-13T19:28:18.319Z,2022-11-15T13:10:02Z,3917646465,144,67,3917646439,233,1211,,,,,,,,,,,,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541549,251,3,1,27,18,b79uipsy57y1jqpy07h4i5ovk,0,85.8,69.4,2022-11-13T19:28:20.035Z,2022-11-15T12:33:07Z,3915411289,56,Center,3917031513,465,,3917619735,178,,3915411551,233,252,3915411291,286,,,,,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541585,252,7,1,27,19,6hsriqr3ybvyg94w2k19oal50,1,14.2,30.6,2022-11-13T19:28:20.060Z,2022-11-15T12:33:13Z,3917031519,383,,3915411519,233,251,3917619805,178,,3915411465,56,Back,3915411467,285,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541591,253,49,1,27,20,6hsriqr3ybvyg94w2k19oal50,1,14.2,26.6,2022-11-13T19:28:21.661Z,2022-11-15T12:33:16Z,,,,,,,,,,,,,,,,,,,,,,,,,1txv3b9y7h3du9d5bbblg0vai,R. Yapi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541607,254,1,1,27,22,6hsriqr3ybvyg94w2k19oal50,1,11.1,25.3,2022-11-13T19:28:23.260Z,2022-11-15T12:33:22Z,3917619941,178,,3915411583,141,39.8,3915411587,213,2.1,3915411581,140,5.0,3915411579,56,Back,3915411585,212,11.8,,,,,,,1txv3b9y7h3du9d5bbblg0vai,R. Yapi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541637,255,1,1,27,23,6hsriqr3ybvyg94w2k19oal50,0,5,39.8,2022-11-13T19:28:24.511Z,2022-11-15T12:33:26Z,3915411757,212,55.6,3915411761,1,,3915411751,56,Center,3915411749,157,,3915411755,141,26.5,3915411759,213,6.1,3917619969,178,,3915411753,140,57.2,3hhca66jtxt3c1iw10nfmhtnu,D. Reiziger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541711,252,1,1,27,27,b79uipsy57y1jqpy07h4i5ovk,1,42.3,74.1,2022-11-13T19:28:28.930Z,2022-11-15T12:33:31Z,3915412163,140,26.5,3917620019,178,,3915412161,56,Back,3915412165,141,25.4,3915412169,213,4.2,3915412159,3,,3915412171,1,,3915412167,212,37.0,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541715,253,49,1,27,33,b79uipsy57y1jqpy07h4i5ovk,1,26.5,25.1,2022-11-13T19:28:34.285Z,2022-11-15T12:33:35Z,,,,,,,,,,,,,,,,,,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541759,254,1,1,27,33,b79uipsy57y1jqpy07h4i5ovk,1,26.5,25.1,2022-11-13T19:28:34.351Z,2022-11-15T12:33:38Z,3915412429,140,37.0,3915412427,56,Back,3917620087,178,,3915412433,212,11.0,3915412435,213,6.2,3915412431,141,24.2,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541775,255,1,1,27,35,b79uipsy57y1jqpy07h4i5ovk,1,36.9,24.2,2022-11-13T19:28:36.077Z,2022-11-15T12:33:44Z,3915412537,141,29.9,3915412539,212,8.0,3915412541,213,2.6,3915412535,140,30.2,3915412533,56,Back,3917620125,178,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541803,256,1,1,27,37,b79uipsy57y1jqpy07h4i5ovk,1,30.2,29.9,2022-11-13T19:28:38.043Z,2022-11-15T12:33:46Z,3917620143,178,,3915412663,56,Back,3915412671,213,1.6,3915412667,141,57.0,3915412669,212,18.4,3915412665,140,29.6,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541831,257,1,1,27,38,b79uipsy57y1jqpy07h4i5ovk,1,29.6,57,2022-11-13T19:28:39.827Z,2022-11-15T12:33:50Z,3915412843,213,0.9,3915412831,56,Back,3915412835,140,39.7,3915412841,212,17.3,3915412839,141,77.1,3917620179,178,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541879,258,1,1,27,42,b79uipsy57y1jqpy07h4i5ovk,1,39.7,77.1,2022-11-13T19:28:43.140Z,2022-11-15T12:33:53Z,3917620225,178,,3915413125,212,28.3,3915413121,141,97.7,3915413117,140,63.1,3915413131,213,0.5,3915413111,56,Left,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541901,259,1,1,27,44,b79uipsy57y1jqpy07h4i5ovk,0,63.2,97.2,2022-11-13T19:28:45.564Z,2022-11-15T12:33:58Z,3915413233,140,85.9,3917620317,178,,3915413237,212,28.2,3915413235,141,75.0,3915413239,213,5.7,3915413231,56,Center,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541905,256,49,1,27,47,6hsriqr3ybvyg94w2k19oal50,1,12.2,25.3,2022-11-13T19:28:48.414Z,2022-11-15T12:34:05Z,,,,,,,,,,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541921,257,1,1,27,47,6hsriqr3ybvyg94w2k19oal50,1,12.2,25.3,2022-11-13T19:28:48.462Z,2022-11-15T12:34:08Z,3915413363,141,43.4,3917620417,178,,3915413365,212,17.3,3915413361,140,0.6,3915413367,213,2.4,3915413359,56,Back,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541931,258,1,1,27,48,6hsriqr3ybvyg94w2k19oal50,0,1.4,42.2,2022-11-13T19:28:49.776Z,2022-11-15T12:34:13Z,3915413421,140,25.5,3915413425,212,39.2,3915413429,1,,3917620455,178,,3915413427,213,5.4,3915413423,141,0.0,3915413419,56,Back,3915413417,157,,3hhca66jtxt3c1iw10nfmhtnu,D. Reiziger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541933,259,5,1,27,51,6hsriqr3ybvyg94w2k19oal50,0,20.8,-1.4,2022-11-13T19:28:52.937Z,2022-11-15T12:34:18Z,3915413433,56,Back,3915413677,233,260,3915413435,347,,,,,,,,,,,,,,,,,3hhca66jtxt3c1iw10nfmhtnu,D. Reiziger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485541967,260,5,1,27,51,b79uipsy57y1jqpy07h4i5ovk,1,79.2,101.4,2022-11-13T19:28:52.937Z,2022-11-15T12:34:17Z,3915413629,347,,3915413627,56,Left,3915413643,233,259,,,,,,,,,,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485542063,261,1,1,27,54,b79uipsy57y1jqpy07h4i5ovk,1,84.8,100,2022-11-13T19:28:55.417Z,2022-11-15T12:34:21Z,3915414163,140,85.9,3915414165,141,73.0,3915414169,213,4.8,3915414167,212,19.6,3915414155,107,,3915414159,56,Center,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485542071,262,50,1,27,57,b79uipsy57y1jqpy07h4i5ovk,1,84.3,83.1,2022-11-13T19:28:58.148Z,2022-11-15T12:34:34Z,3915414191,56,Left,3915414269,233,260,3915414193,286,,,,,,,,,,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485542075,260,7,1,27,57,6hsriqr3ybvyg94w2k19oal50,0,15.7,16.9,2022-11-13T19:28:58.733Z,2022-11-15T12:34:39Z,3917033299,383,,3915414205,285,,3915414199,56,Back,3917620835,178,,3915414235,233,262,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485542079,261,45,1,27,59,6hsriqr3ybvyg94w2k19oal50,0,25.5,18.2,2022-11-13T19:29:00.558Z,2022-11-15T12:34:48Z,3915414303,233,263,3915414215,285,,3915414213,56,Back,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485542097,263,3,1,27,59,b79uipsy57y1jqpy07h4i5ovk,1,74.5,81.8,2022-11-13T19:29:00.558Z,2022-11-15T12:34:48Z,3915414291,233,261,3917620937,178,,3915414281,286,,3915414279,56,Left,3917033601,464,,,,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485542117,264,1,1,28,1,b79uipsy57y1jqpy07h4i5ovk,1,75.6,83.1,2022-11-13T19:29:02.628Z,2022-11-15T12:34:55Z,3915414401,56,Left,3915414409,213,2.8,3915414405,141,89.6,3915414407,212,13.9,3915414403,140,63.0,3917621075,178,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485542151,265,1,1,28,3,b79uipsy57y1jqpy07h4i5ovk,1,61.3,86.8,2022-11-13T19:29:04.884Z,2022-11-15T12:34:57Z,3915414617,56,Back,3915414623,212,29.5,3917621125,178,,3915414619,140,47.1,3915414621,141,49.3,3915414625,213,4.2,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485542179,266,1,1,28,7,b79uipsy57y1jqpy07h4i5ovk,1,48.2,45.8,2022-11-13T19:29:08.579Z,2022-11-15T12:35:01Z,3915414783,212,14.2,3917621193,178,,3915414785,213,6.0,3915414781,141,39.4,3915414779,140,61.1,3915414777,56,Center,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485542201,267,1,1,28,9,b79uipsy57y1jqpy07h4i5ovk,1,60.9,37.4,2022-11-13T19:29:10.595Z,2022-11-15T12:35:03Z,3917621259,178,,3915414915,213,5.0,3915414911,141,8.3,3915414913,212,20.5,3915414905,56,Right,3915414909,140,66.0,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485542251,268,1,1,28,12,b79uipsy57y1jqpy07h4i5ovk,1,65.6,9.1,2022-11-13T19:29:13.108Z,2022-11-15T12:35:06Z,3915415195,56,Center,3915415199,141,28.4,3915415197,140,67.8,3915415203,213,1.4,3917621339,178,,3915415201,212,13.3,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485542281,269,1,1,28,17,b79uipsy57y1jqpy07h4i5ovk,1,68.8,12.2,2022-11-13T19:29:18.428Z,2022-11-15T12:35:16Z,3915415435,1,,3915415431,212,38.7,3915415427,140,47.0,3915415433,213,2.2,3915415425,56,Back,3917621597,178,,3915415429,141,58.1,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485542317,270,1,1,28,19,b79uipsy57y1jqpy07h4i5ovk,1,47.6,58.4,2022-11-13T19:29:20.530Z,2022-11-15T12:35:22Z,3915415659,56,Center,3915415667,213,0.7,3915415661,140,55.4,3915415665,212,10.5,3917621711,178,,3915415663,141,68.0,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485542349,271,1,1,28,24,b79uipsy57y1jqpy07h4i5ovk,1,63,69.6,2022-11-13T19:29:25.430Z,2022-11-15T12:35:28Z,3915415843,1,,3915415829,155,,3917621763,178,,3915415839,212,45.7,3915415835,140,87.1,3915415841,213,5.3,3915415831,56,Right,3915415837,141,13.6,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485542361,272,1,1,28,26,b79uipsy57y1jqpy07h4i5ovk,1,85,12.6,2022-11-13T19:29:27.940Z,2022-11-15T12:35:33Z,3917621839,178,,3915415925,213,2.8,3915415915,140,72.4,3915415923,212,14.2,3915415919,141,20.0,3915415911,56,Right,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485542381,273,1,1,28,29,b79uipsy57y1jqpy07h4i5ovk,1,74.4,17.4,2022-11-13T19:29:30.461Z,2022-11-15T12:35:37Z,3915416015,213,5.2,3915416011,141,4.8,3915416005,56,Right,3915416013,212,9.9,3917621927,178,,3915416007,140,79.2,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485542409,274,1,1,28,31,b79uipsy57y1jqpy07h4i5ovk,1,77.4,6.4,2022-11-13T19:29:32.069Z,2022-11-15T12:35:40Z,3915416223,56,Right,3915416231,213,2.7,3915416229,212,10.5,3915416225,140,68.4,3917621959,178,,3915416227,141,13.0,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485542431,275,1,1,28,34,b79uipsy57y1jqpy07h4i5ovk,1,72.5,15.3,2022-11-13T19:29:35.780Z,2022-11-15T12:35:43Z,3915416363,212,9.2,3917622017,178,,3915416365,213,1.0,3915416357,56,Center,3915416361,141,26.6,3915416359,140,77.4,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485958977,1244,67,1,28,35,b79uipsy57y1jqpy07h4i5ovk,1,77.1,26,2022-11-13T19:29:36.628Z,2022-11-16T07:09:53Z,3917648609,233,1300,,,,,,,,,,,,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485958975,1300,67,1,28,35,6hsriqr3ybvyg94w2k19oal50,0,22.9,74,2022-11-13T19:29:36.629Z,2022-11-15T13:13:05Z,3917648629,233,1244,,,,,,,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485542441,276,1,1,28,35,b79uipsy57y1jqpy07h4i5ovk,0,76.6,27.4,2022-11-13T19:29:36.652Z,2022-11-16T07:09:53Z,3915416421,212,8.1,3917622069,178,,3915416419,141,39.2,3915416415,56,Center,3915416423,213,1.4,3915416417,140,77.8,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485542437,262,43,1,28,36,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-11-13T19:29:37.506Z,2022-11-13T19:29:41Z,3915416395,56,Back,3915416559,144,8,,,,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485542445,263,49,1,28,37,6hsriqr3ybvyg94w2k19oal50,1,22.9,60.6,2022-11-13T19:29:38.648Z,2022-11-15T12:35:53Z,,,,,,,,,,,,,,,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485542553,264,1,1,28,39,6hsriqr3ybvyg94w2k19oal50,0,34.8,50.9,2022-11-13T19:29:40.959Z,2022-11-15T12:35:58Z,3915417071,1,,3915417067,212,47.2,3915417061,56,Left,3915417065,141,97.3,3915417069,213,0.7,3917622209,178,,3915417063,140,68.2,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485542549,277,49,1,28,45,b79uipsy57y1jqpy07h4i5ovk,1,30.1,2.7,2022-11-13T19:29:46.822Z,2022-11-15T12:36:03Z,,,,,,,,,,,,,,,,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
