id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/10/value,qualifier/12/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2529894789,209,1,1,20,57,cos9hxi16eitbcbthof7zrm4m,0,46.1,37.4,2023-04-07T18:22:33.855Z,2023-04-08T14:23:18Z,4170451051,212,14.1,4170451047,140,59.4,4170451049,141,39.8,4170451045,56,Center,4170451053,213,0.1,4172399001,178,,,,,,,,8utfqkk9niq1xvdhsw0f4awut,M. Chaluš,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530293783,921,67,1,20,58,ccpscwdcm65czscrun048ecn5,1,35.8,59.7,2023-04-07T18:22:34.839Z,2023-04-08T15:29:22Z,4172528939,233,1024,,,,,,,,,,,,,,,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530293771,1024,67,1,20,58,cos9hxi16eitbcbthof7zrm4m,0,64.2,40.3,2023-04-07T18:22:34.840Z,2023-04-08T14:42:52Z,4172529059,233,921,,,,,,,,,,,,,,,,,,,,,,ci5y030e6r9umgyjbupwske7d,D. Irandust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529894803,197,8,1,20,58,ccpscwdcm65czscrun048ecn5,1,38,60.9,2023-04-07T18:22:34.874Z,2023-04-08T15:29:23Z,4171394179,383,,4170451153,56,Back,4172399937,178,,,,,,,,,,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529894813,198,49,1,20,59,ccpscwdcm65czscrun048ecn5,1,40.7,62.7,2023-04-07T18:22:36.019Z,2023-04-08T14:23:42Z,,,,,,,,,,,,,,,,,,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529894835,199,1,1,21,0,ccpscwdcm65czscrun048ecn5,1,42.2,64,2023-04-07T18:22:36.452Z,2023-04-08T14:23:45Z,4170451311,212,13.0,4172401177,178,,4170451305,56,Back,4170451313,213,2.1,4170451307,140,36.3,4170451309,141,80.8,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529894909,200,1,1,21,1,ccpscwdcm65czscrun048ecn5,1,36.3,80.8,2023-04-07T18:22:37.906Z,2023-04-08T14:23:48Z,4170451679,140,44.2,4172401483,178,,4170451677,56,Back,4170451685,213,6.0,4170451683,212,8.6,4170451681,141,77.5,,,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529894951,201,1,1,21,6,ccpscwdcm65czscrun048ecn5,1,35.7,72.8,2023-04-07T18:22:42.362Z,2023-04-08T14:23:52Z,4170451893,141,66.9,4172401901,178,,4170451891,140,13.6,4170451889,56,Back,4170451895,212,23.5,4170451897,213,3.3,,,,,,,b427p4czppyjddx3xuuvc2okp,B. Ramselaar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529895005,202,1,1,21,9,ccpscwdcm65czscrun048ecn5,1,13.6,66.9,2023-04-07T18:22:45.138Z,2023-04-08T14:23:57Z,4170452217,213,1.2,4170452215,212,14.4,4172402343,178,,4170452211,140,18.4,4170452209,56,Back,4170452213,141,86.8,,,,,,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529895017,203,1,1,21,14,ccpscwdcm65czscrun048ecn5,1,18.7,86.8,2023-04-07T18:22:50.160Z,2023-04-08T14:24:01Z,4170452275,212,26.5,4170452277,213,4.1,4172402745,178,,4170452271,140,4.9,4170452269,56,Back,4170452273,141,54.1,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529895067,204,1,1,21,16,ccpscwdcm65czscrun048ecn5,1,4.9,54.1,2023-04-07T18:22:52.353Z,2023-04-08T14:24:05Z,4170452543,56,Back,4172403073,178,,4170452545,140,12.5,4170452549,212,16.2,4170452551,213,5.2,4170452547,141,33.4,,,,,,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529895133,205,1,1,21,19,ccpscwdcm65czscrun048ecn5,1,18.9,26.8,2023-04-07T18:22:55.915Z,2023-04-08T14:24:09Z,4172403451,178,,4170452899,141,8.7,4170452897,140,25.4,4170452901,212,14.1,4170452895,56,Back,4170452903,213,5.2,,,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529895137,206,4,1,21,23,ccpscwdcm65czscrun048ecn5,1,27.6,16.9,2023-04-07T18:22:59.222Z,2023-04-08T14:24:15Z,4170452923,295,,4170452925,56,Back,4170453063,233,210,4170452927,152,,4170452921,13,,4170452929,285,,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529895151,210,4,1,21,23,cos9hxi16eitbcbthof7zrm4m,0,72.4,83.1,2023-04-07T18:22:59.223Z,2023-04-08T14:24:15Z,4170453087,233,206,4170452999,286,,4170452997,152,,4170452995,56,Left,4170452993,295,,4170452991,13,,4172404097,178,,,,,b2a5syitl1nb5ky04j7pdq09h,J. Willems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529895257,208,1,1,21,33,ccpscwdcm65czscrun048ecn5,1,21.1,18.4,2023-04-07T18:23:09.334Z,2023-04-08T14:24:17Z,4170453651,212,11.5,4170454701,189,,4170453655,213,5.8,4172404385,178,,4170453639,152,,4170453643,56,Back,4170453647,140,30.9,4170453649,141,11.0,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,4170453635,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529895273,209,1,1,21,37,ccpscwdcm65czscrun048ecn5,1,33.6,27.7,2023-04-07T18:23:13.207Z,2023-04-08T14:24:24Z,4170453769,141,27.2,4170453773,213,6.3,4170453771,212,13.2,4170453761,56,Back,4172404933,178,,4170453763,140,46.2,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529895317,210,1,1,21,39,ccpscwdcm65czscrun048ecn5,1,43.8,16.5,2023-04-07T18:23:15.144Z,2023-04-08T14:24:26Z,4170454111,212,10.2,4172405309,178,,4170454109,141,4.0,4170454107,140,38.5,4170454113,213,4.1,4170454105,56,Back,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529895351,211,1,1,21,43,ccpscwdcm65czscrun048ecn5,1,33.4,4,2023-04-07T18:23:19.456Z,2023-04-08T14:24:30Z,4170454277,141,4.8,4170454279,212,13.8,4170454275,140,46.5,4172405537,178,,4170454281,213,0.0,4170454273,56,Back,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529895383,212,1,1,21,46,ccpscwdcm65czscrun048ecn5,0,46.2,4.8,2023-04-07T18:23:22.526Z,2023-04-08T14:24:33Z,4172405831,178,,4170454481,155,,4170454483,56,Center,4170454485,140,80.9,4170454487,141,32.1,4170454489,212,40.9,4170454491,213,0.5,4170454493,1,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529895391,211,12,1,21,49,cos9hxi16eitbcbthof7zrm4m,1,17.6,70.6,2023-04-07T18:23:25.763Z,2023-04-08T14:24:37Z,4170454535,56,Back,4170454539,141,100.0,4170454561,167,,4170454537,140,17.4,4170454541,212,20.9,4172406145,178,,4170454543,213,1.6,,,,8utfqkk9niq1xvdhsw0f4awut,M. Chaluš,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529895395,212,5,1,21,52,cos9hxi16eitbcbthof7zrm4m,0,17.6,101.2,2023-04-07T18:23:28.199Z,2023-04-08T14:24:42Z,4170454547,347,,4170454545,56,Back,4170454721,233,213,,,,,,,,,,,,,,,,8utfqkk9niq1xvdhsw0f4awut,M. Chaluš,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529895425,213,5,1,21,52,ccpscwdcm65czscrun048ecn5,1,82.4,-1.2,2023-04-07T18:23:28.199Z,2023-04-08T14:24:41Z,4170454697,56,Right,4170454699,347,,4170454713,233,212,,,,,,,,,,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529895557,214,1,1,22,5,ccpscwdcm65czscrun048ecn5,1,81.6,0,2023-04-07T18:23:41.345Z,2023-04-08T14:24:45Z,4170455387,56,Right,4170455403,213,1.1,4170455391,140,85.8,4170455397,141,11.8,4170455399,212,10.2,4170455381,107,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529895569,215,1,1,22,6,ccpscwdcm65czscrun048ecn5,1,85.8,11.8,2023-04-07T18:23:42.123Z,2023-04-08T14:24:53Z,4170455453,141,2.9,4170455451,140,81.5,4171394959,156,,4170455457,213,4.1,4170455449,56,Right,4170455455,212,7.6,4172407453,178,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529895611,216,1,1,22,7,ccpscwdcm65czscrun048ecn5,1,79.9,2.3,2023-04-07T18:23:43.681Z,2023-04-08T14:24:57Z,4172407795,178,,4170455665,212,11.4,4170455667,213,2.1,4170455661,141,16.9,4170455655,56,Right,4170455657,140,74.5,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529895613,217,4,1,22,9,ccpscwdcm65czscrun048ecn5,1,70.6,15.2,2023-04-07T18:23:45.283Z,2023-04-08T14:25:05Z,4170455815,233,213,4170455683,13,,4170455689,265,,4170455687,152,,4170455685,56,Right,4170455693,286,,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529895633,213,4,1,22,9,cos9hxi16eitbcbthof7zrm4m,0,29.4,84.8,2023-04-07T18:23:45.284Z,2023-04-08T14:25:05Z,4170455831,233,217,4170455781,152,,4170455783,265,,4170455787,285,,4170455779,56,Back,4170455777,13,,4172408633,178,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896063,218,1,1,22,54,ccpscwdcm65czscrun048ecn5,1,67.3,16.7,2023-04-07T18:24:30.863Z,2023-04-08T14:25:17Z,4170458165,155,,4170458171,140,93.8,4171395101,224,,4170458161,2,,4170458175,212,40.3,4170458173,141,59.5,4170458167,152,,4170458169,56,Center,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,4171395103,20,,4172409849,178,,4170458179,1,,4170458177,213,4170458163,5,,,,,,,,,,,,,,,0.8,,,,,,,,,,
2529896071,219,44,1,22,56,ccpscwdcm65czscrun048ecn5,1,93.6,58.5,2023-04-07T18:24:32.561Z,2023-04-08T15:29:23Z,4170458231,286,,4170458229,56,Center,4170458245,233,215,,,,,,,,,,,,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896051,215,44,1,22,56,cos9hxi16eitbcbthof7zrm4m,0,6.4,41.5,2023-04-07T18:24:32.562Z,2023-04-08T14:25:22Z,4170458269,233,219,4170458101,56,Back,4170458103,285,,,,,,,,,,,,,,,,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896113,220,13,1,22,56,ccpscwdcm65czscrun048ecn5,1,93.8,59.5,2023-04-07T18:24:32.622Z,2023-04-08T15:29:23Z,4170469551,147,1.4,4170469545,103,9.7,4170469553,230,98.9,4170468289,328,,4170468283,24,,4170467213,17,,4170468285,15,,4170469541,75,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,4172410527,388,,4170469555,231,52.7,4170458459,56,,4170469543,102,4170468291,153,4170469549,146,97.1,4170469547,458,,,,,,,,,,0.5,Center,,,,,,,,,
2529896119,217,49,1,23,2,cos9hxi16eitbcbthof7zrm4m,1,5.9,96.5,2023-04-07T18:24:38.117Z,2023-04-08T14:25:36Z,,,,,,,,,,,,,,,,,,,,,,,,,b2a5syitl1nb5ky04j7pdq09h,J. Willems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896215,218,61,1,23,7,cos9hxi16eitbcbthof7zrm4m,0,15,96.9,2023-04-07T18:24:44.098Z,2023-04-08T14:25:52Z,4170458969,56,Back,4172413035,178,,,,,,,,,,,,,,,,,,,,b2a5syitl1nb5ky04j7pdq09h,J. Willems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896223,219,5,1,23,8,cos9hxi16eitbcbthof7zrm4m,0,13.8,100.9,2023-04-07T18:24:44.726Z,2023-04-08T14:25:59Z,4170459015,56,Back,4170459827,233,221,4170459017,347,,,,,,,,,,,,,,,,,b2a5syitl1nb5ky04j7pdq09h,J. Willems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896377,221,5,1,23,8,ccpscwdcm65czscrun048ecn5,1,86.2,-0.9,2023-04-07T18:24:44.726Z,2023-04-08T14:25:58Z,4170459813,56,Right,4170459815,347,,4170459817,233,219,,,,,,,,,,,,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896389,222,1,1,23,23,ccpscwdcm65czscrun048ecn5,1,89.7,0,2023-04-07T18:24:59.587Z,2023-04-08T14:26:04Z,4170459889,141,4.4,4170459891,212,11.8,4170459887,140,79.2,4170459885,56,Right,4170459893,213,2.8,4170459883,107,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896413,223,1,1,23,25,ccpscwdcm65czscrun048ecn5,1,79.2,4.4,2023-04-07T18:25:01.214Z,2023-04-08T14:26:09Z,4170460011,212,9.4,4170460005,56,Right,4172414627,178,,4170460013,213,6.2,4170460007,140,88.1,4170460009,141,2.7,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896501,224,1,1,23,25,ccpscwdcm65czscrun048ecn5,0,88.1,2.7,2023-04-07T18:25:01.947Z,2023-04-08T14:26:12Z,4170460511,212,10.5,4170460509,141,5.4,4170460507,140,78.3,4170460513,213,3.0,4170460505,56,Right,4172414905,178,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896453,220,49,1,23,27,cos9hxi16eitbcbthof7zrm4m,1,23.8,91.5,2023-04-07T18:25:03.146Z,2023-04-08T14:26:18Z,,,,,,,,,,,,,,,,,,,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896493,221,1,1,23,27,cos9hxi16eitbcbthof7zrm4m,1,23.8,91.5,2023-04-07T18:25:03.693Z,2023-04-08T14:26:24Z,4170460451,141,85.4,4170460453,212,6.9,4170460449,140,29.1,4170460447,56,Back,4170460455,213,5.6,4172415987,178,,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896497,222,4,1,23,28,cos9hxi16eitbcbthof7zrm4m,1,29.9,85.4,2023-04-07T18:25:04.752Z,2023-04-08T14:26:31Z,4170460481,265,,4170460483,285,,4170460565,233,225,4170460475,13,,4170460479,152,,4170460477,56,Back,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896505,225,4,1,23,28,ccpscwdcm65czscrun048ecn5,0,70.1,14.6,2023-04-07T18:25:04.753Z,2023-04-08T14:26:30Z,4172416851,178,,4170460531,265,,4170460529,152,,4170460527,56,Right,4170460525,13,,4170460533,286,,4170460619,233,222,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896737,223,1,1,23,47,cos9hxi16eitbcbthof7zrm4m,1,23,79.4,2023-04-07T18:25:23.383Z,2023-04-08T14:26:36Z,4170461765,213,4.1,4170461753,5,,4172417411,178,,4170461761,141,51.8,4170461755,152,,4170461759,140,9.3,4170461763,212,23.6,4170461757,56,Back,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896753,224,1,1,23,50,cos9hxi16eitbcbthof7zrm4m,1,10.8,53.3,2023-04-07T18:25:26.694Z,2023-04-08T14:26:39Z,4172417847,178,,4170461853,141,75.3,4170461851,140,20.5,4170461849,56,Back,4170461857,213,1.0,4170461855,212,18.1,,,,,,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896823,225,1,1,23,52,cos9hxi16eitbcbthof7zrm4m,1,21.1,73.9,2023-04-07T18:25:28.673Z,2023-04-08T14:26:42Z,4170462245,56,Back,4172418293,178,,4170462247,140,8.0,4170462249,141,50.9,4170462251,212,20.8,4170462253,213,4.0,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896907,226,1,1,23,57,cos9hxi16eitbcbthof7zrm4m,1,10.3,48.2,2023-04-07T18:25:33.917Z,2023-04-08T14:26:46Z,4172418721,178,,4170462737,213,1.2,4170462735,212,23.2,4170462733,141,80.3,4170462729,56,Back,4170462731,140,17.7,,,,,,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896965,227,1,1,24,4,cos9hxi16eitbcbthof7zrm4m,1,32.3,77.5,2023-04-07T18:25:40.885Z,2023-04-08T14:26:49Z,4172419123,178,,4170462993,56,Left,4170463001,213,0.5,4170462995,140,56.3,4170462999,212,28.6,4170462997,141,97.4,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896989,228,1,1,24,10,cos9hxi16eitbcbthof7zrm4m,1,57.5,80.6,2023-04-07T18:25:46.607Z,2023-04-08T14:26:59Z,4172420159,178,,4170463165,213,4.2,4170463157,56,Center,4170463159,140,53.2,4170463163,212,8.9,4170463161,141,69.4,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896991,226,45,1,24,13,ccpscwdcm65czscrun048ecn5,0,45.2,22.3,2023-04-07T18:25:49.143Z,2023-04-08T14:27:05Z,4170463173,56,Back,4170463253,233,229,4170463175,285,,,,,,,,,,,,,,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529896997,229,3,1,24,13,cos9hxi16eitbcbthof7zrm4m,1,54.8,77.7,2023-04-07T18:25:49.143Z,2023-04-08T14:27:04Z,4171395913,465,,4170463245,233,226,4172420737,178,,4170463213,286,,4170463211,56,Center,,,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897027,230,1,1,24,14,cos9hxi16eitbcbthof7zrm4m,1,57.9,81.7,2023-04-07T18:25:50.114Z,2023-04-08T14:27:09Z,4172421119,178,,4170463393,140,67.8,4170463391,56,Left,4170463399,213,0.8,4170463397,212,14.2,4170463395,141,96.0,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897047,231,1,1,24,19,cos9hxi16eitbcbthof7zrm4m,0,93.1,70,2023-04-07T18:25:55.512Z,2023-04-08T14:27:19Z,4172422159,178,,4170463515,56,Center,4170463523,213,4.4,4170463517,140,89.3,4170463519,141,53.6,4170463521,212,11.8,,,,,,,ci5y030e6r9umgyjbupwske7d,D. Irandust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530303513,945,67,1,24,20,ccpscwdcm65czscrun048ecn5,1,11,47.3,2023-04-07T18:25:56.255Z,2023-04-08T15:29:24Z,4172578497,233,1052,,,,,,,,,,,,,,,,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530303505,1052,67,1,24,20,cos9hxi16eitbcbthof7zrm4m,0,89,52.7,2023-04-07T18:25:56.256Z,2023-04-08T14:49:49Z,4172578515,233,945,,,,,,,,,,,,,,,,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897091,227,12,1,24,20,ccpscwdcm65czscrun048ecn5,1,9.2,43.4,2023-04-07T18:25:56.262Z,2023-04-08T15:29:24Z,4170463815,213,1.4,4170463811,141,75.3,4172423429,178,,4170463809,140,13.5,4170463813,212,22.2,4170463807,56,Back,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897093,232,1,1,24,24,cos9hxi16eitbcbthof7zrm4m,0,87.8,31.6,2023-04-07T18:26:00.196Z,2023-04-08T14:27:40Z,4170463825,141,38.3,4170463827,212,9.8,4172424185,178,,4170463829,213,2.7,4170463823,140,79.5,4170463821,56,Center,,,,,,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897095,228,8,1,24,24,ccpscwdcm65czscrun048ecn5,1,24.7,69.9,2023-04-07T18:26:00.997Z,2023-04-08T14:27:49Z,4171396131,383,,4172424845,178,,4170463831,56,Back,,,,,,,,,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897109,229,49,1,24,28,ccpscwdcm65czscrun048ecn5,1,33.1,76.1,2023-04-07T18:26:04.487Z,2023-04-08T14:28:07Z,,,,,,,,,,,,,,,,,,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897165,230,1,1,24,28,ccpscwdcm65czscrun048ecn5,0,35,76.3,2023-04-07T18:26:04.565Z,2023-04-08T14:28:10Z,4172426911,178,,4170464213,56,Center,4170464221,213,6.0,4170464223,1,,4170464319,4,,4170464215,140,72.4,4170464219,212,40.4,4170464217,141,62.1,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897185,233,59,1,24,31,cos9hxi16eitbcbthof7zrm4m,1,0,0,2023-04-07T18:26:07.510Z,2023-04-08T14:28:14Z,4170464323,56,Back,,,,,,,,,,,,,,,,,,,,,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897211,234,1,1,24,31,cos9hxi16eitbcbthof7zrm4m,0,26.9,42.7,2023-04-07T18:26:07.571Z,2023-04-08T14:28:22Z,4170464497,212,51.7,4170464499,213,0.1,4170464481,157,,4170464501,1,,4170464493,141,50.7,4172427909,178,,4170464489,140,75.9,4170464485,56,Center,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897223,231,43,1,24,37,ccpscwdcm65czscrun048ecn5,1,0,0,2023-04-07T18:26:13.905Z,2023-04-07T18:26:24Z,4170465053,144,55,,,,,,,,,,,,,,,,,,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897435,232,27,1,24,46,ccpscwdcm65czscrun048ecn5,1,0,0,2023-04-07T18:26:22.609Z,2023-04-08T14:28:33Z,4170473505,233,235,4170465779,41,Injury,4170465781,53,c3mpk7pjhma4lwkjl8v5mhox6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529897239,235,27,1,24,46,cos9hxi16eitbcbthof7zrm4m,1,0,0,2023-04-07T18:26:22.609Z,2023-04-08T14:28:34Z,4170473465,233,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899381,233,28,1,28,23,ccpscwdcm65czscrun048ecn5,1,0,0,2023-04-07T18:29:59.750Z,2023-04-08T14:28:50Z,4170477615,233,241,4170476663,55,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529899487,241,28,1,28,23,cos9hxi16eitbcbthof7zrm4m,1,0,0,2023-04-07T18:29:59.750Z,2023-04-08T14:28:49Z,4170477607,233,233,4170477213,55,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
