id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2460616877,178,1,1,18,27,8iawijq7s9s6d85mjz8wdslki,1,38.7,43,2022-09-16T18:19:38.522Z,2022-09-18T08:14:17Z,3783554283,212,21.3,3789495095,178,,3783554279,140,45.5,3783554285,213,5.1,3783554277,56,Back,3783554281,141,13.5,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460616975,179,1,1,18,33,8iawijq7s9s6d85mjz8wdslki,1,56.3,10.1,2022-09-16T18:19:44.177Z,2022-09-18T08:14:21Z,3783554873,141,24.6,3783554877,213,2.5,3789495147,178,,3783554871,140,44.8,3783554867,56,Back,3783554875,212,15.6,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460617049,180,1,1,18,37,8iawijq7s9s6d85mjz8wdslki,1,45.5,25.5,2022-09-16T18:19:47.699Z,2022-09-18T08:14:28Z,3783555327,141,22.2,3789495209,178,,3783555331,213,6.2,3783555325,140,76.4,3783555333,1,,3783555323,56,Center,3783555329,212,32.5,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460617101,181,1,1,18,43,8iawijq7s9s6d85mjz8wdslki,1,71.6,9.4,2022-09-16T18:19:53.803Z,2022-09-18T08:14:31Z,3783555671,56,Right,3783555681,212,15.0,3783555677,141,14.7,3789495231,178,,3783555683,213,2.9,3783555673,140,57.7,,,,,,,5qvy65ckiigykkowpyco05zv9,M. Duelund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460617157,182,1,1,18,47,8iawijq7s9s6d85mjz8wdslki,1,55.7,19.2,2022-09-16T18:19:58.028Z,2022-09-18T08:14:36Z,3783556003,141,30.6,3789495269,178,,3783556005,212,17.3,3783556001,140,41.0,3783555999,56,Back,3783556007,213,2.7,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460617183,183,1,1,18,49,8iawijq7s9s6d85mjz8wdslki,1,41.2,31.2,2022-09-16T18:20:00.473Z,2022-09-18T08:14:38Z,3783556177,213,0.2,3783556171,141,35.1,3783556175,212,16.0,3783556165,56,Center,3789495309,178,,3783556169,140,56.2,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460617215,184,1,1,18,52,8iawijq7s9s6d85mjz8wdslki,1,46.4,32.8,2022-09-16T18:20:02.684Z,2022-09-18T08:14:41Z,3783556385,212,15.0,3783556381,140,33.4,3783556387,213,3.6,3783556379,56,Back,3783556383,141,23.7,3789495321,178,,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460617255,185,1,1,18,55,8iawijq7s9s6d85mjz8wdslki,1,32.7,30.7,2022-09-16T18:20:05.692Z,2022-09-18T08:14:44Z,3789495355,178,,3783556653,141,48.7,3783556657,213,2.3,3783556649,56,Back,3783556651,140,21.8,3783556655,212,16.8,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460617291,186,1,1,18,58,8iawijq7s9s6d85mjz8wdslki,1,24.7,45.7,2022-09-16T18:20:09.638Z,2022-09-18T08:14:47Z,3783556863,141,64.5,3783556867,213,0.7,3783556861,140,38.6,3783556865,212,19.4,3783556859,56,Back,3789495383,178,,,,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460617315,187,1,1,19,0,8iawijq7s9s6d85mjz8wdslki,1,38.6,64.5,2022-09-16T18:20:11.277Z,2022-09-18T08:14:51Z,3783557025,212,10.9,3783557021,140,29.2,3783557027,213,2.7,3783557023,141,71.4,3783557019,56,Back,3789495419,178,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460617325,188,1,1,19,2,8iawijq7s9s6d85mjz8wdslki,1,29.2,68.7,2022-09-16T18:20:13.492Z,2022-09-18T08:14:55Z,3783557091,212,3.9,3783557089,141,63.9,3783557087,140,31.3,3783557085,56,Back,3783557093,213,5.3,3789495441,178,,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460617381,189,1,1,19,3,8iawijq7s9s6d85mjz8wdslki,1,31.3,63.9,2022-09-16T18:20:14.104Z,2022-09-18T08:14:58Z,3783557441,213,3.7,3783557435,141,45.7,3783557437,212,22.2,3789495469,178,,3783557431,56,Back,3783557433,140,13.8,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460617515,190,1,1,19,7,8iawijq7s9s6d85mjz8wdslki,1,15.3,46.6,2022-09-16T18:20:17.976Z,2022-09-18T08:15:01Z,3783558315,141,73.3,3783558317,212,20.2,3783558311,56,Back,3783558319,213,1.1,3783558313,140,23.7,3789495505,178,,,,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460617531,191,1,1,19,16,8iawijq7s9s6d85mjz8wdslki,1,43.9,69,2022-09-16T18:20:27.020Z,2022-09-18T08:15:05Z,3789495541,178,,3783558381,213,0.1,3783558377,141,70.2,3783558371,56,Center,3783558379,212,15.9,3783558373,140,59.0,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460617559,192,1,1,19,17,8iawijq7s9s6d85mjz8wdslki,1,59,70.2,2022-09-16T18:20:27.774Z,2022-09-18T08:15:09Z,3783558575,213,1.4,3783558567,56,Left,3783558571,141,90.2,3783558569,140,61.7,3789495585,178,,3783558573,212,13.9,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460617645,193,1,1,19,20,8iawijq7s9s6d85mjz8wdslki,1,59,90,2022-09-16T18:20:30.824Z,2022-09-18T08:15:14Z,3783559175,141,88.1,3783559177,212,14.8,3783559171,56,Back,3783559179,213,3.2,3783559173,140,45.0,3789495629,178,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460617675,194,1,1,19,28,8iawijq7s9s6d85mjz8wdslki,1,44.7,67.6,2022-09-16T18:20:38.749Z,2022-09-18T08:15:20Z,3783559399,212,19.4,3783559393,56,Back,3789495707,178,,3783559395,140,29.3,3783559397,141,51.9,3783559401,213,3.7,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460617721,195,1,1,19,30,8iawijq7s9s6d85mjz8wdslki,1,29.3,51.9,2022-09-16T18:20:41.165Z,2022-09-18T08:15:24Z,3783559719,213,5.1,3783559713,140,35.7,3783559715,141,28.0,3789495761,178,,3783559717,212,17.6,3783559711,56,Back,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460617755,196,1,1,19,34,8iawijq7s9s6d85mjz8wdslki,1,37.1,30.9,2022-09-16T18:20:44.745Z,2022-09-18T08:15:27Z,3783559923,140,45.0,3783559929,213,1.0,3783559927,212,16.3,3789495791,178,,3783559921,56,Back,3783559925,141,51.6,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460617803,197,1,1,19,35,8iawijq7s9s6d85mjz8wdslki,1,45,51.6,2022-09-16T18:20:45.740Z,2022-09-18T08:15:30Z,3783560175,212,22.8,3783560177,213,5.8,3783560171,140,64.1,3783560167,155,,3789495813,178,,3783560173,141,35.7,3783560169,56,Center,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460617819,198,1,1,19,36,8iawijq7s9s6d85mjz8wdslki,0,64.1,35.7,2022-09-16T18:20:46.902Z,2022-09-18T08:16:01Z,3783560247,212,1.8,3783560241,56,Center,3783560245,141,35.1,3789495843,178,,3783560249,213,6.1,3783560243,140,65.8,,,,,,,5qvy65ckiigykkowpyco05zv9,M. Duelund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460617809,196,49,1,19,37,ccpscwdcm65czscrun048ecn5,1,30.3,62,2022-09-16T18:20:47.761Z,2022-09-18T08:16:07Z,,,,,,,,,,,,,,,,,,,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460617851,197,1,1,19,37,ccpscwdcm65czscrun048ecn5,1,30.3,62,2022-09-16T18:20:47.762Z,2022-09-18T08:16:05Z,3789495903,178,,3783560473,1,,3783560463,56,Center,3783560469,212,33.1,3783560461,157,,3783560467,141,59.7,3783560471,213,6.2,3783560465,140,61.8,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460617879,198,1,1,19,39,ccpscwdcm65czscrun048ecn5,1,63.4,61.8,2022-09-16T18:20:50.416Z,2022-09-18T08:16:10Z,3783560615,141,80.9,3783560609,3,,3783560617,212,13.5,3783560611,56,Left,3783560613,140,59.9,3789496175,388,,3783560619,213,1.8,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460617941,199,1,1,19,41,ccpscwdcm65czscrun048ecn5,1,60,83.3,2022-09-16T18:20:52.673Z,2022-09-18T08:16:16Z,3783560915,212,16.9,3783560911,141,90.2,3789496237,178,,3783560909,140,75.5,3783560907,56,Left,3783560919,213,0.3,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460617971,200,1,1,19,47,ccpscwdcm65czscrun048ecn5,1,73.1,93.9,2022-09-16T18:20:57.728Z,2022-09-18T08:16:20Z,3783561135,140,58.9,3783561141,213,3.1,3789496277,178,,3783561137,141,95.7,3783561133,56,Left,3783561139,212,15.0,,,,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460618071,201,1,1,19,49,ccpscwdcm65czscrun048ecn5,1,57.4,95.4,2022-09-16T18:20:59.811Z,2022-09-18T08:16:25Z,3789496305,178,,3783561623,140,32.1,3783561629,213,3.7,3783561625,141,71.1,3783561621,56,Back,3783561627,212,31.3,,,,,,,6lyedmu2vuf7jig3jmhz9b4ve,D. van der Kust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460618095,202,1,1,19,51,ccpscwdcm65czscrun048ecn5,1,32,64.2,2022-09-16T18:21:02.106Z,2022-09-18T08:16:29Z,3783561771,212,22.9,3783561767,140,36.5,3789496335,178,,3783561765,56,Back,3783561773,213,4.9,3783561769,141,31.3,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460618131,203,1,1,19,55,ccpscwdcm65czscrun048ecn5,1,36.5,31.3,2022-09-16T18:21:05.895Z,2022-09-18T08:16:31Z,3783562001,1,,3783561993,140,67.7,3783561999,213,0.4,3783561997,212,36.0,3783561991,56,Center,3783561995,141,53.3,3789496365,178,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460618175,204,1,1,19,58,ccpscwdcm65czscrun048ecn5,1,67.6,54.6,2022-09-16T18:21:09.045Z,2022-09-18T08:16:35Z,3783562267,141,62.6,3783562271,213,2.5,3783562265,140,59.9,3789496407,178,,3783562263,56,Center,3783562269,212,9.7,,,,,,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460618197,205,1,1,20,0,ccpscwdcm65czscrun048ecn5,1,61,63.7,2022-09-16T18:21:11.182Z,2022-09-18T08:16:38Z,3789496425,178,,3783562363,141,84.4,3783562369,213,0.6,3783562367,212,23.7,3783562361,140,79.2,3783562359,56,Left,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460618219,206,1,1,20,3,ccpscwdcm65czscrun048ecn5,0,81.9,84.8,2022-09-16T18:21:14.614Z,2022-09-18T08:16:41Z,3783562503,56,Center,3783562511,213,5.2,3786288565,224,,3783562505,140,93.0,3786288569,72,,3783562509,212,23.0,3783562507,141,55.7,3783562501,155,,6lyedmu2vuf7jig3jmhz9b4ve,D. van der Kust,3789496455,178,,,3783562499,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460618243,199,12,1,20,4,8iawijq7s9s6d85mjz8wdslki,1,7.4,43.9,2022-09-16T18:21:15.495Z,2022-09-18T08:16:44Z,3783562617,141,61.2,3783562667,15,,3783562621,213,1.4,3783562615,140,9.5,3789496473,388,,3783562619,212,12.0,3783562613,56,Back,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460618269,207,13,1,20,6,ccpscwdcm65czscrun048ecn5,1,89.6,39.1,2022-09-16T18:21:17.427Z,2022-09-18T08:16:47Z,3783565605,103,22.2,3783562841,22,,3786294413,391,,3783565619,230,99.1,3783565617,147,48.2,3783565603,102,60.3,3783565611,458,,3786294409,72,,4octqavtgpv5u1rnpss898nah,M. Sylla,3789496497,178,,,3783565613,153,3783565607,108,3783562845,56,3783565601,73,,,Center,,3783565609,328,3783565621,231,,3783565615,146,94.7,3783562843,17,,46.9,,,,,,,,
2461143855,957,11,1,20,8,8iawijq7s9s6d85mjz8wdslki,0,5.2,52.7,2022-09-16T18:21:19.546Z,2022-09-18T08:17:02Z,3786302147,378,,3789496517,388,,3786301747,56,Back,3786301749,88,,,,,,,,,,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460618285,200,52,1,20,9,8iawijq7s9s6d85mjz8wdslki,1,7.8,53.6,2022-09-16T18:21:20.464Z,2022-09-18T08:17:04Z,3789496577,178,,3786300071,377,,,,,,,,,,,,,,,,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460618427,201,1,1,20,16,8iawijq7s9s6d85mjz8wdslki,1,13.3,46,2022-09-16T18:21:27.476Z,2022-09-18T08:17:07Z,3783563801,212,12.8,3783563799,141,64.5,3783563793,123,,3783563797,140,15.3,3789496733,178,,3783563795,56,Back,3783563803,213,1.4,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460618471,202,1,1,20,22,8iawijq7s9s6d85mjz8wdslki,1,21.1,61.7,2022-09-16T18:21:32.933Z,2022-09-18T08:17:13Z,3783564093,56,Back,3783564099,212,18.2,3783564095,140,12.3,3783564097,141,38.6,3783564101,213,4.2,3789496785,178,,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460618615,203,1,1,20,26,8iawijq7s9s6d85mjz8wdslki,1,14.5,41.9,2022-09-16T18:21:37.092Z,2022-09-18T08:17:15Z,3783564903,140,23.0,3783564909,213,1.1,3783564901,56,Back,3783564907,212,20.7,3789496817,178,,3783564905,141,69.4,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460618701,204,1,1,20,35,8iawijq7s9s6d85mjz8wdslki,1,28.7,54.8,2022-09-16T18:21:46.120Z,2022-09-18T08:17:18Z,3783565379,213,4.8,3783565373,140,30.2,3789496843,178,,3783565375,141,29.7,3783565371,56,Back,3783565377,212,17.1,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460618749,205,1,1,20,40,8iawijq7s9s6d85mjz8wdslki,0,35.4,34.6,2022-09-16T18:21:50.893Z,2022-09-18T08:17:21Z,3783565647,155,,3783565653,141,59.6,3783565659,1,,3783565655,212,61.9,3789496873,178,,3783565651,140,92.1,3783565649,56,Center,3783565657,213,0.3,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460618763,208,52,1,20,44,ccpscwdcm65czscrun048ecn5,1,10.9,40.4,2022-09-16T18:21:54.916Z,2022-09-18T08:17:22Z,3789496901,178,,3786305639,377,,,,,,,,,,,,,,,,,,,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460618931,209,1,1,20,54,ccpscwdcm65czscrun048ecn5,1,14.4,48.8,2022-09-16T18:22:04.922Z,2022-09-18T08:17:25Z,3783566713,140,15.7,3783566719,213,4.9,3783566715,141,35.8,3783566711,56,Back,3783566709,123,,3783566717,212,8.9,3789496939,178,,,,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460618957,210,1,1,20,56,ccpscwdcm65czscrun048ecn5,1,23.5,35.8,2022-09-16T18:22:07.467Z,2022-09-18T08:17:30Z,3783566847,212,12.4,3783566835,56,Back,3789496985,178,,3783566839,140,35.2,3783566851,213,0.1,3783566843,141,38.5,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460618979,211,1,1,20,58,ccpscwdcm65czscrun048ecn5,1,35.1,38,2022-09-16T18:22:08.757Z,2022-09-18T08:17:32Z,3783567065,156,,3783567015,212,19.0,3789497025,178,,3783567017,213,4.0,3783567009,56,Back,3783567011,140,23.5,3783567013,141,16.5,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460619035,212,1,1,21,1,ccpscwdcm65czscrun048ecn5,0,28.5,11.7,2022-09-16T18:22:12.649Z,2022-09-18T08:17:36Z,3783567337,140,43.6,3789497083,178,,3783567341,212,20.2,3783567335,56,Back,3783567343,213,0.7,3783567339,141,30.0,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460619051,206,49,1,21,3,8iawijq7s9s6d85mjz8wdslki,1,55.9,67.8,2022-09-16T18:22:14.204Z,2022-09-18T08:17:38Z,,,,,,,,,,,,,,,,,,,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460619131,207,1,1,21,6,8iawijq7s9s6d85mjz8wdslki,1,59.9,86,2022-09-16T18:22:17.034Z,2022-09-18T08:17:43Z,3783567801,141,86.0,3783567805,213,0,3783567799,140,66.5,3789497155,178,,3783567797,56,Left,3783567803,212,6.9,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460619153,208,1,1,21,8,8iawijq7s9s6d85mjz8wdslki,1,63.7,90.2,2022-09-16T18:22:19.036Z,2022-09-18T08:17:49Z,3783567909,140,57.9,3783567911,141,95.1,3783567915,213,2.6,3783567913,212,6.9,3783567907,56,Left,3789497259,178,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460619209,209,1,1,21,10,8iawijq7s9s6d85mjz8wdslki,1,56.7,94.2,2022-09-16T18:22:21.020Z,2022-09-18T08:17:53Z,3789497293,178,,3783568241,213,3.3,3783568235,140,27.8,3783568237,141,84.8,3783568233,56,Back,3783568239,212,31.0,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460619293,210,1,1,21,15,8iawijq7s9s6d85mjz8wdslki,1,27.8,84.8,2022-09-16T18:22:26.580Z,2022-09-18T08:17:57Z,3783568731,1,,3783568725,141,45.5,3783568721,56,Back,3783568727,212,33.3,3789497345,178,,3783568723,140,8.8,3783568729,213,4.1,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460619417,211,1,1,21,20,8iawijq7s9s6d85mjz8wdslki,1,13.6,42.8,2022-09-16T18:22:31.442Z,2022-09-18T08:18:00Z,3783569439,155,,3789497371,178,,3783569451,1,,3783569443,140,44.3,3783569449,213,0.1,3783569441,56,Back,3783569447,212,32.4,3783569445,141,48.2,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460619441,212,1,1,21,23,8iawijq7s9s6d85mjz8wdslki,1,34.3,38.3,2022-09-16T18:22:34.644Z,2022-09-18T08:18:03Z,3783569593,212,15.0,3783569587,56,Back,3783569595,213,3.9,3789497413,178,,3783569589,140,23.9,3783569591,141,23.1,,,,,,,5qvy65ckiigykkowpyco05zv9,M. Duelund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460619493,213,1,1,21,27,8iawijq7s9s6d85mjz8wdslki,1,23.9,23.6,2022-09-16T18:22:38.302Z,2022-09-18T08:18:06Z,3783569863,140,23.0,3783569869,213,1.7,3783569865,141,34.2,3789497457,178,,3783569867,212,7.3,3783569861,56,Back,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460619557,214,1,1,21,32,8iawijq7s9s6d85mjz8wdslki,1,25.5,45.8,2022-09-16T18:22:43.074Z,2022-09-18T08:18:10Z,3783570281,213,0.7,3783570277,141,54.3,3789497511,178,,3783570275,140,31.9,3783570273,56,Back,3783570279,212,8.9,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460619607,215,1,1,21,36,8iawijq7s9s6d85mjz8wdslki,1,35.9,57.9,2022-09-16T18:22:47.464Z,2022-09-18T08:18:12Z,3783570563,140,37.6,3783570569,213,1.4,3783570565,141,72.6,3789497527,178,,3783570561,56,Back,3783570567,212,10.2,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460619615,216,1,1,21,39,8iawijq7s9s6d85mjz8wdslki,1,37.6,72.6,2022-09-16T18:22:49.876Z,2022-09-18T08:18:15Z,3783570603,141,59.6,3789497573,178,,3783570601,140,32.6,3783570599,56,Back,3783570607,213,4.2,3783570605,212,10.3,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460619683,217,1,1,21,41,8iawijq7s9s6d85mjz8wdslki,1,32.6,59.6,2022-09-16T18:22:52.352Z,2022-09-18T08:18:17Z,3783570953,141,34.6,3783570967,213,5.0,3783570945,56,Back,3789497595,178,,3783570961,212,17.6,3783570949,140,37.0,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460619757,218,1,1,21,46,8iawijq7s9s6d85mjz8wdslki,1,44.5,30.1,2022-09-16T18:22:56.832Z,2022-09-18T08:18:20Z,3783571355,212,24.9,3783571357,213,5.6,3783571351,140,62.2,3783571349,56,Right,3783571353,141,5.8,3789497621,178,,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460619781,219,1,1,21,51,8iawijq7s9s6d85mjz8wdslki,0,76.2,23.7,2022-09-16T18:23:01.824Z,2022-09-18T08:18:26Z,3789497683,178,,3783571503,141,17.1,3783571501,140,89.6,3783571507,213,6.0,3783571499,56,Right,3783571505,212,14.8,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460619797,213,8,1,21,52,ccpscwdcm65czscrun048ecn5,1,10.8,84.7,2022-09-16T18:23:03.622Z,2022-09-18T08:18:29Z,3786322403,385,,3789497713,389,,3783571583,56,Back,,,,,,,,,,,,,,,,6lyedmu2vuf7jig3jmhz9b4ve,D. van der Kust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460619845,220,1,1,21,55,8iawijq7s9s6d85mjz8wdslki,0,96.8,24.7,2022-09-16T18:23:05.993Z,2022-09-18T08:18:35Z,3783571843,213,2.0,3789497781,178,,3783571839,141,36.0,3783571837,140,93.0,3783571835,56,Center,3783571841,212,8.7,3786323179,195,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460619895,214,12,1,21,55,ccpscwdcm65czscrun048ecn5,1,5.2,66,2022-09-16T18:23:06.627Z,2022-09-18T08:18:38Z,3783572129,141,56.9,3789497805,178,,3783572133,213,6.0,3783572125,56,Back,3783572131,212,26.8,3783572127,140,30.0,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
