id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,assist
2511593637,212,12,1,27,5,ccpscwdcm65czscrun048ecn5,1,23.2,52.4,2023-02-24T19:27:45.480Z,2023-02-26T18:54:42Z,4052683559,56,Back,4060284419,178,,4052683563,141,67.8,4052683561,140,27.9,4052683565,212,11.6,4052683567,213,1.1,4052683585,15,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511593675,254,1,1,27,6,89w5c6pw7vn0dxypi61tt0g4k,0,67.6,28.4,2023-02-24T19:27:47.214Z,2023-02-26T18:54:49Z,4052683801,213,5.2,4060284715,388,,4052683797,141,0.0,4052683799,212,22.6,4052683793,56,Right,4052683791,155,,4052683795,140,77.1,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511593685,213,5,1,27,9,ccpscwdcm65czscrun048ecn5,1,24.6,101,2023-02-24T19:27:50.183Z,2023-02-26T18:54:51Z,4052683837,347,,4052683839,233,255,4052683835,56,Back,,,,,,,,,,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511593679,255,5,1,27,9,89w5c6pw7vn0dxypi61tt0g4k,0,75.4,-1,2023-02-24T19:27:50.183Z,2023-02-26T18:54:52Z,4052683879,233,213,4052683817,56,Right,4052683819,347,,,,,,,,,,,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511593889,214,1,1,27,28,ccpscwdcm65czscrun048ecn5,0,23.8,100,2023-02-24T19:28:09.195Z,2023-02-26T18:55:02Z,4052685041,213,6.0,4052685035,140,42.1,4052685031,107,,4052685033,56,Back,4052685039,212,19.8,4052685037,141,94.1,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511593907,256,44,1,27,30,89w5c6pw7vn0dxypi61tt0g4k,1,60.4,17.1,2023-02-24T19:28:10.605Z,2023-02-26T21:42:26Z,4052685129,286,,4052685183,233,215,4052685127,56,Right,,,,,,,,,,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511593915,215,44,1,27,30,ccpscwdcm65czscrun048ecn5,0,39.6,82.9,2023-02-24T19:28:10.606Z,2023-02-26T18:55:08Z,4052685179,285,,4052685177,56,Back,4052685203,233,256,,,,,,,,,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511593925,257,1,1,27,30,89w5c6pw7vn0dxypi61tt0g4k,1,60.3,28,2023-02-24T19:28:10.692Z,2023-02-26T21:42:26Z,4052685235,212,12.0,4052685233,141,24.2,4052685231,140,71.5,4052685237,213,6.1,4060286057,388,,4052685227,3,,4052685229,56,Center,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511593933,258,49,1,27,31,89w5c6pw7vn0dxypi61tt0g4k,1,71.2,24.1,2023-02-24T19:28:11.900Z,2023-02-26T18:55:29Z,,,,,,,,,,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511593955,260,1,1,27,33,89w5c6pw7vn0dxypi61tt0g4k,1,71.1,16.5,2023-02-24T19:28:13.999Z,2023-02-26T18:55:35Z,4052685379,56,Right,4052685391,212,15.1,4052685395,213,0.1,4060286583,178,,4052685383,140,85.3,4052685387,141,19.8,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511593927,216,43,1,27,34,ccpscwdcm65czscrun048ecn5,1,0,0,2023-02-24T19:28:14.636Z,2023-02-24T19:28:48Z,4052685247,285,0,4052685329,233,259,4052685245,56,Back,4052687697,144,45,,,,,,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511593941,259,43,1,27,34,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2023-02-24T19:28:14.636Z,2023-02-24T19:28:55Z,4052685313,286,0,4052685311,56,Right,4052688095,144,3,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511593979,261,1,1,27,35,89w5c6pw7vn0dxypi61tt0g4k,1,85.2,19.8,2023-02-24T19:28:15.989Z,2023-02-26T18:55:40Z,4052685509,213,1.9,4052685507,212,8.9,4052685505,141,32.0,4060286801,178,,4052685503,140,82.2,4052685501,56,Center,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511593987,262,61,1,27,36,89w5c6pw7vn0dxypi61tt0g4k,0,80.1,32.9,2023-02-24T19:28:16.764Z,2023-02-26T18:56:02Z,4052685543,56,Center,4060287603,178,,,,,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594425,222,49,1,27,37,ccpscwdcm65czscrun048ecn5,1,23.4,72.5,2023-02-24T19:28:18.138Z,2023-02-26T18:56:08Z,,,,,,,,,,,,,,,,,,,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594037,219,1,1,27,37,ccpscwdcm65czscrun048ecn5,1,20.6,69.2,2023-02-24T19:28:18.180Z,2023-02-26T18:56:14Z,4060287865,178,,4052685823,212,19.1,4052685819,140,38.8,4052685821,141,69.6,4052685825,213,0.0,4052685817,56,Back,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594003,218,43,1,27,39,ccpscwdcm65czscrun048ecn5,1,0,0,2023-02-24T19:28:19.830Z,2023-02-24T19:28:47Z,4052687617,144,49,,,,,,,,,,,,,,,,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594051,220,3,1,27,41,ccpscwdcm65czscrun048ecn5,0,47,64.1,2023-02-24T19:28:21.933Z,2023-02-26T18:56:24Z,4052685891,286,,4052686205,233,263,4056329599,464,,4060288335,178,,4052685889,56,Back,,,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594097,263,7,1,27,41,89w5c6pw7vn0dxypi61tt0g4k,1,53,35.9,2023-02-24T19:28:22.196Z,2023-02-26T18:56:31Z,4052686117,285,,4052686171,233,220,4060288531,178,,4056330477,384,,4052686115,56,Center,,,,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594069,221,61,1,27,41,ccpscwdcm65czscrun048ecn5,1,47.3,64.4,2023-02-24T19:28:22.307Z,2023-02-26T18:56:41Z,4052685959,56,Back,4060288811,178,,,,,,,,,,,,,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594105,264,49,1,27,42,89w5c6pw7vn0dxypi61tt0g4k,1,45,47.5,2023-02-24T19:28:23.197Z,2023-02-26T18:56:48Z,,,,,,,,,,,,,,,,,,,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594123,265,1,1,27,42,89w5c6pw7vn0dxypi61tt0g4k,1,51.1,42.3,2023-02-24T19:28:23.299Z,2023-02-26T18:56:53Z,4052686217,56,Back,4060289227,178,,4052686221,140,46.6,4052686223,141,33.4,4052686225,212,7.7,4052686229,213,4.0,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594143,266,1,1,27,44,89w5c6pw7vn0dxypi61tt0g4k,1,47.7,33,2023-02-24T19:28:24.889Z,2023-02-26T18:57:01Z,4052686309,212,10.2,4052686307,141,44.1,4052686305,140,41.2,4052686303,56,Back,4052686311,213,2.3,4060289459,178,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594147,267,61,1,27,45,89w5c6pw7vn0dxypi61tt0g4k,1,39.6,45.7,2023-02-24T19:28:25.538Z,2023-02-26T18:57:10Z,4052686323,56,Back,4060289711,178,,,,,,,,,,,,,,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594197,268,1,1,27,51,89w5c6pw7vn0dxypi61tt0g4k,1,42,35.3,2023-02-24T19:28:31.698Z,2023-02-26T18:57:19Z,4052686611,140,34.9,4052686613,141,14.8,4052686615,212,15.8,4052686617,213,4.2,4052686609,56,Back,4060289951,178,,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594261,269,1,1,27,54,89w5c6pw7vn0dxypi61tt0g4k,1,34.9,15.2,2023-02-24T19:28:34.809Z,2023-02-26T18:57:23Z,4052687015,213,1.7,4060290157,178,,4052687011,141,71.9,4052687013,212,39.0,4052687009,140,29.1,4052687007,56,Back,4052687017,1,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594299,270,1,1,27,57,89w5c6pw7vn0dxypi61tt0g4k,1,29.3,72,2023-02-24T19:28:37.879Z,2023-02-26T18:57:27Z,4052687217,140,44.3,4060290339,178,,4052687219,141,93.5,4052687215,56,Back,4052687223,213,0.7,4052687221,212,21.5,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594397,271,1,1,28,0,89w5c6pw7vn0dxypi61tt0g4k,1,52.1,93.8,2023-02-24T19:28:41.095Z,2023-02-26T18:57:33Z,4052687633,213,4.5,4052687631,212,24.4,4060290511,178,,4052687627,140,47.4,4052687629,141,58.7,4052687625,56,Back,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594419,272,1,1,28,7,89w5c6pw7vn0dxypi61tt0g4k,1,60.1,39.4,2023-02-24T19:28:47.794Z,2023-02-26T18:57:38Z,4052687739,140,54.7,4052687737,56,Center,4052687745,213,2.6,4060290669,178,,4052687741,141,44.8,4052687743,212,6.8,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594435,273,1,1,28,8,89w5c6pw7vn0dxypi61tt0g4k,1,54.5,44.8,2023-02-24T19:28:49.006Z,2023-02-26T18:57:42Z,4052687823,141,43.1,4052687821,140,44.3,4052687825,212,10.8,4052687827,213,3.2,4052687819,56,Back,4060290803,178,,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594469,274,1,1,28,9,89w5c6pw7vn0dxypi61tt0g4k,1,44.3,43.1,2023-02-24T19:28:50.349Z,2023-02-26T18:57:47Z,4052687991,213,1.7,4060290937,178,,4052687985,140,42.0,4052687983,56,Back,4052687989,212,13.9,4052687987,141,63.2,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594493,275,1,1,28,13,89w5c6pw7vn0dxypi61tt0g4k,1,42.6,63.2,2023-02-24T19:28:53.384Z,2023-02-26T18:57:51Z,4052688169,212,20.0,4052688167,141,76.5,4052688165,140,59.6,4060291027,178,,4052688163,56,Center,4052688171,213,0.5,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594523,276,1,1,28,14,89w5c6pw7vn0dxypi61tt0g4k,1,59.5,76.5,2023-02-24T19:28:54.740Z,2023-02-26T18:57:56Z,4052688341,56,Left,4052688345,140,59.6,4052688347,141,93.3,4060291201,178,,4052688353,213,1.6,4052688351,212,11.4,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594531,277,1,1,28,17,89w5c6pw7vn0dxypi61tt0g4k,0,60.2,89.3,2023-02-24T19:28:57.922Z,2023-02-26T18:58:00Z,4060291323,178,,4052688401,213,5.1,4052688399,212,7.5,4052688395,141,79.1,4052688393,140,62.9,4052688391,56,Left,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513118587,1139,67,1,28,18,ccpscwdcm65czscrun048ecn5,1,34.2,23.4,2023-02-24T19:28:59.206Z,2023-02-26T21:42:26Z,4060738909,233,1207,,,,,,,,,,,,,,,,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513118583,1207,67,1,28,18,89w5c6pw7vn0dxypi61tt0g4k,0,65.8,76.6,2023-02-24T19:28:59.207Z,2023-02-26T21:39:25Z,4060738925,233,1139,,,,,,,,,,,,,,,,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594553,223,61,1,28,18,ccpscwdcm65czscrun048ecn5,1,30.1,22.4,2023-02-24T19:28:59.284Z,2023-02-26T21:42:27Z,4052688485,56,Back,4060292181,389,,,,,,,,,,,,,,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594593,278,1,1,28,20,89w5c6pw7vn0dxypi61tt0g4k,1,64.5,80.8,2023-02-24T19:29:00.609Z,2023-02-26T18:58:40Z,4052688717,141,74.6,4052688719,212,13.6,4052688713,56,Center,4060292507,178,,4052688715,140,76.8,4052688721,213,6.0,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511596349,307,1,1,28,21,89w5c6pw7vn0dxypi61tt0g4k,0,77.5,73.6,2023-02-24T19:29:01.837Z,2023-02-26T18:58:58Z,4052698507,213,4.2,4052698501,140,72.1,4052698503,141,58.3,4052698511,156,,4052698505,212,11.8,4052698499,56,Center,4060293101,178,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594595,224,49,1,28,22,ccpscwdcm65czscrun048ecn5,1,24,48.7,2023-02-24T19:29:03.155Z,2023-02-26T18:59:04Z,,,,,,,,,,,,,,,,,,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594625,225,1,1,28,24,ccpscwdcm65czscrun048ecn5,0,26.4,38.8,2023-02-24T19:29:05.221Z,2023-02-26T18:59:10Z,4052688877,140,41.0,4060293571,178,,4052688879,141,0.0,4052688875,56,Back,4052688883,213,5.2,4052688881,212,31.6,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594633,226,5,1,28,27,ccpscwdcm65czscrun048ecn5,0,42.2,-1.6,2023-02-24T19:29:07.387Z,2023-02-26T18:59:14Z,4052689151,233,279,4052688925,56,Back,4052688927,347,,,,,,,,,,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594657,279,5,1,28,27,89w5c6pw7vn0dxypi61tt0g4k,1,57.8,101.6,2023-02-24T19:29:07.387Z,2023-02-26T18:59:14Z,4052689077,347,,4052689075,56,Left,4052689135,233,226,,,,,,,,,,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594831,280,1,1,28,36,89w5c6pw7vn0dxypi61tt0g4k,1,52.4,100,2023-02-24T19:29:17.121Z,2023-02-26T18:59:30Z,4052695885,189,,4052689965,107,,4052689967,56,Back,4052689969,140,38.8,4052689975,213,4.0,4052689973,212,22.0,4052689971,141,77.3,4052689977,1,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594853,281,1,1,28,39,89w5c6pw7vn0dxypi61tt0g4k,1,38.8,76.4,2023-02-24T19:29:19.682Z,2023-02-26T18:59:50Z,4052690069,140,37.6,4052690067,56,Back,4060294391,178,,4052690073,212,10.8,4052690071,141,60.6,4052696051,189,,4052690075,213,4.6,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594873,282,1,1,28,41,89w5c6pw7vn0dxypi61tt0g4k,1,39.7,63.3,2023-02-24T19:29:21.922Z,2023-02-26T18:59:45Z,4060294681,178,,4052690139,56,Back,4052690143,141,76.3,4052690141,140,34.8,4052690145,212,10.2,4052690147,213,2.1,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594921,283,1,1,28,44,89w5c6pw7vn0dxypi61tt0g4k,1,36.8,70.2,2023-02-24T19:29:25.279Z,2023-02-26T19:00:02Z,4052690361,213,4.7,4060295109,178,,4052690357,212,9.1,4052690355,141,56.9,4052690351,56,Back,4052690353,140,36.3,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594939,284,1,1,28,47,89w5c6pw7vn0dxypi61tt0g4k,1,31.6,50.3,2023-02-24T19:29:27.387Z,2023-02-26T19:00:09Z,4052690467,140,44.7,4052690469,141,52.8,4060295325,178,,4052690465,56,Back,4052690473,213,0.1,4052690471,212,13.9,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594951,285,1,1,28,47,89w5c6pw7vn0dxypi61tt0g4k,1,44.6,52.6,2023-02-24T19:29:28.220Z,2023-02-26T19:00:15Z,4052690539,212,27.3,4052690537,141,13.7,4052690535,140,38.2,4052690533,56,Back,4060295611,178,,4052690541,213,4.5,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594963,286,1,1,28,51,89w5c6pw7vn0dxypi61tt0g4k,1,38.3,15.9,2023-02-24T19:29:31.671Z,2023-02-26T19:00:19Z,4052690583,56,Back,4052690585,140,38.7,4052690587,141,29.5,4052690589,212,9.3,4052690591,213,1.5,4060295785,178,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511594969,287,1,1,28,51,89w5c6pw7vn0dxypi61tt0g4k,0,37.6,29.1,2023-02-24T19:29:32.293Z,2023-02-26T19:00:23Z,4060295973,178,,4052690607,56,Center,4052690609,140,61.3,4052690613,212,25.0,4052690611,141,25.0,4052690615,213,6.2,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511595005,228,49,1,28,53,ccpscwdcm65czscrun048ecn5,1,37.7,87.3,2023-02-24T19:29:34.260Z,2023-02-26T19:00:29Z,,,,,,,,,,,,,,,,,,,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511595017,229,1,1,28,53,ccpscwdcm65czscrun048ecn5,1,37.7,87.3,2023-02-24T19:29:34.319Z,2023-02-26T19:00:33Z,4052690851,141,71.6,4052690853,212,13.1,4052690855,213,5.3,4060296443,178,,4052690847,56,Back,4052690849,140,44.9,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511595033,230,1,1,28,55,ccpscwdcm65czscrun048ecn5,1,44.9,71.6,2023-02-24T19:29:36.175Z,2023-02-26T19:00:39Z,4060296795,178,,4052690925,141,93.6,4052690923,140,60.4,4052690921,56,Left,4052690929,213,0.7,4052690927,212,22.1,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511595097,231,1,1,28,58,ccpscwdcm65czscrun048ecn5,1,60.2,95.9,2023-02-24T19:29:38.645Z,2023-02-26T19:00:43Z,4052691307,213,0.0,4052691299,56,Left,4052691301,140,76.6,4052691303,141,96.9,4060297035,178,,4052691305,212,17.2,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511595109,232,1,1,29,4,ccpscwdcm65czscrun048ecn5,1,66,96.6,2023-02-24T19:29:44.816Z,2023-02-26T19:00:59Z,4052691399,212,13.2,4052691397,141,97.8,4052691395,140,53.5,4052691393,56,Left,4052691401,213,3.1,4060297735,178,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511595129,233,1,1,29,7,ccpscwdcm65czscrun048ecn5,1,53.1,97.4,2023-02-24T19:29:48.239Z,2023-02-26T19:01:06Z,4052691513,56,Back,4052691521,141,66.2,4052691523,212,24.2,4060297979,178,,4052691525,213,4.2,4052691517,140,42.1,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511595163,234,1,1,29,10,ccpscwdcm65czscrun048ecn5,1,42.3,65.6,2023-02-24T19:29:50.594Z,2023-02-26T19:01:10Z,4052691711,212,19.0,4052691713,213,4.9,4052691705,56,Back,4060298153,178,,4052691707,140,46.0,4052691709,141,38.2,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511595193,235,1,1,29,13,ccpscwdcm65czscrun048ecn5,1,54.3,34.9,2023-02-24T19:29:54.222Z,2023-02-26T19:01:14Z,4052691945,1,,4052691929,56,Center,4052691941,213,0.5,4060298231,178,,4052691925,155,,4052691935,141,63.9,4052691933,140,86.4,4052691937,212,39.1,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511595227,236,1,1,29,16,ccpscwdcm65czscrun048ecn5,1,86.2,64.8,2023-02-24T19:29:56.539Z,2023-02-26T19:01:19Z,4052692165,212,11.2,4052692161,140,81.6,4052692163,141,49.9,4052692167,213,4.3,4060298543,388,,4052692157,3,,4052692159,56,Center,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511595247,237,1,1,29,20,ccpscwdcm65czscrun048ecn5,1,82.6,34.5,2023-02-24T19:30:00.364Z,2023-02-26T19:01:24Z,4060298703,178,,4052692293,56,Right,4052692301,213,5.0,4052692295,140,86.5,4052692297,141,9.9,4052692299,212,17.2,,,,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511595301,238,1,1,29,22,ccpscwdcm65czscrun048ecn5,0,86.2,12.4,2023-02-24T19:30:02.802Z,2023-02-26T19:01:27Z,4052692565,213,1.5,4052692563,212,36.7,4052692561,141,66.2,4052692567,1,,4060298865,178,,4052692557,56,Center,4056344545,224,,4052692559,140,88.6,6anvl82jyio52wo87cbxdp4np,S. Klaiber,4052692553,2,4056344547,20,4052692555,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511595307,288,12,1,29,24,89w5c6pw7vn0dxypi61tt0g4k,1,12.1,35.9,2023-02-24T19:30:05.018Z,2023-02-26T19:01:33Z,4052692577,56,Back,4052692579,140,15.0,4052692599,15,,4052692585,213,1.1,4052692583,212,6.2,4052692581,141,43.9,4060299141,388,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511595339,289,1,1,29,26,89w5c6pw7vn0dxypi61tt0g4k,1,14.4,44.3,2023-02-24T19:30:07.243Z,2023-02-26T19:01:41Z,4052692755,3,,4060299545,388,,4052692759,140,22.2,4052692757,56,Back,4052692763,212,8.2,4052692761,141,45.0,4052692765,213,0.1,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511595343,290,49,1,29,27,89w5c6pw7vn0dxypi61tt0g4k,1,22.6,44.5,2023-02-24T19:30:08.023Z,2023-02-26T19:01:55Z,,,,,,,,,,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
