id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2482589223,184,1,1,20,31,3kfktv64h7kg7zryax1wktr5r,1,72.3,79.6,2022-11-06T16:05:40.857Z,2022-11-08T05:48:25Z,3899995947,141,29.1,3899995953,1,,3899995943,56,Center,3903058523,178,,3899995951,213,4.6,3899995949,212,34.4,3899995945,140,70.0,3899995941,155,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482589299,185,1,1,20,36,3kfktv64h7kg7zryax1wktr5r,1,74.7,27.4,2022-11-06T16:05:45.735Z,2022-11-08T05:48:35Z,3899996349,213,5.0,3903058583,178,,3899996341,56,Right,3899996345,141,2.6,3899996347,212,17.6,3899996343,140,79.5,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482589395,186,1,1,20,40,3kfktv64h7kg7zryax1wktr5r,1,76.5,5.2,2022-11-06T16:05:49.639Z,2022-11-08T05:48:40Z,3899996743,140,61.2,3899996747,212,21.0,3899996745,141,25.2,3899996741,56,Center,3899996749,213,2.4,3903058661,178,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482589451,187,1,1,20,43,3kfktv64h7kg7zryax1wktr5r,1,61.4,24.7,2022-11-06T16:05:52.263Z,2022-11-08T05:48:44Z,3899997037,213,5.1,3899997033,141,5.0,3899997029,140,66.7,3903058689,178,,3899997023,56,Right,3899997035,212,14.5,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482589587,188,1,1,20,46,3kfktv64h7kg7zryax1wktr5r,1,67.7,5.9,2022-11-06T16:05:55.128Z,2022-11-08T05:48:50Z,3899997735,196,,3899997743,212,59.6,3899997739,140,79.9,3899997747,1,,3903058731,178,,3899997741,141,91.5,3899997733,155,,3899997745,213,1.4,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,3899997737,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482589689,189,1,1,20,54,3kfktv64h7kg7zryax1wktr5r,1,74.3,81.5,2022-11-06T16:06:03.189Z,2022-11-08T05:48:57Z,3899998295,140,57.7,3899998299,212,19.5,3903058789,178,,3899998293,56,Center,3899998301,213,3.6,3899998297,141,68.5,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482589755,190,1,1,20,58,3kfktv64h7kg7zryax1wktr5r,1,63.2,73.9,2022-11-06T16:06:07.026Z,2022-11-08T05:49:04Z,3899998575,56,Center,3903058845,178,,3899998583,213,6.2,3899998579,141,73.0,3899998577,140,78.3,3899998581,212,15.9,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482589815,191,1,1,21,1,3kfktv64h7kg7zryax1wktr5r,1,73.9,68.4,2022-11-06T16:06:10.083Z,2022-11-08T05:49:11Z,3903058917,178,,3899998905,212,23.5,3899998901,140,67.8,3899998899,56,Center,3899998907,213,4.4,3899998903,141,35.2,,,,,,,74c15mfi1h4zrry5fo2q94ul1,R. Bazoer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482589887,192,1,1,21,3,3kfktv64h7kg7zryax1wktr5r,1,69.6,32.4,2022-11-06T16:06:12.383Z,2022-11-08T05:49:17Z,3899999223,56,Right,3899999227,141,5.5,3899999225,140,80.9,3903059003,178,,3899999233,213,5.3,3899999229,212,21.8,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482589951,193,1,1,21,6,3kfktv64h7kg7zryax1wktr5r,0,80.7,5.6,2022-11-06T16:06:15.097Z,2022-11-08T05:49:22Z,3899999607,56,Right,3899999617,212,15.8,3903059057,178,,3899999615,141,18.5,3899999609,140,93.2,3899999619,213,0.6,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590009,230,49,1,21,8,ed5nwjz5za3oyi20nxzgqivmx,1,3.9,89.6,2022-11-06T16:06:17.080Z,2022-11-08T05:49:30Z,,,,,,,,,,,,,,,,,,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590027,231,1,1,21,10,ed5nwjz5za3oyi20nxzgqivmx,0,3.9,89.6,2022-11-06T16:06:18.998Z,2022-11-08T05:49:34Z,3903059163,178,,3899999985,213,0.2,3899999977,56,Back,3899999981,141,96.2,3899999987,1,,3899999975,157,,3899999979,140,28.5,3899999983,212,26.2,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590047,194,49,1,21,11,3kfktv64h7kg7zryax1wktr5r,1,67.4,7.9,2022-11-06T16:06:20.418Z,2022-11-08T05:49:41Z,,,,,,,,,,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590067,195,1,1,21,13,3kfktv64h7kg7zryax1wktr5r,0,69.9,1.4,2022-11-06T16:06:22.005Z,2022-11-08T05:49:47Z,3900000153,213,0.1,3900000147,140,72.4,3900000309,236,,3900000145,56,Right,3900000313,233,232,3903059317,178,,3900000151,212,2.6,3900000149,141,1.7,2w7xspkzg7b9ghl20me202ove,T. Reijnders,3900000319,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590079,232,74,1,21,13,ed5nwjz5za3oyi20nxzgqivmx,1,23.5,97.4,2022-11-06T16:06:22.043Z,2022-11-08T05:49:52Z,3900000203,56,Back,3900000401,233,195,3903059353,178,,3900000205,285,,,,,,,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590089,196,5,1,21,13,3kfktv64h7kg7zryax1wktr5r,1,74.4,-2,2022-11-06T16:06:22.199Z,2022-11-08T05:49:56Z,3900000429,233,233,3900000279,56,Right,3900000281,347,,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590103,233,5,1,21,13,ed5nwjz5za3oyi20nxzgqivmx,0,25.6,102,2022-11-06T16:06:22.199Z,2022-11-08T05:49:56Z,3900000451,233,196,3900000351,56,Back,3900000353,347,,,,,,,,,,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590609,234,17,1,21,35,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2022-11-06T16:06:44.465Z,2022-11-08T05:50:47Z,3900003141,13,243,3900003767,189,,3900003139,392,,3900003137,31,,,,,,,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590667,197,1,1,21,39,3kfktv64h7kg7zryax1wktr5r,1,69.8,0,2022-11-06T16:06:48.697Z,2022-11-08T05:50:55Z,3900003443,107,,3900003453,212,13.3,3900006197,189,,3900003445,56,Right,3900003449,140,65.7,3900003451,141,17.7,3900003455,213,1.9,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590727,198,1,1,21,41,3kfktv64h7kg7zryax1wktr5r,1,64.7,20,2022-11-06T16:06:50.330Z,2022-11-08T05:51:04Z,3903059953,178,,3900003789,56,Back,3900003795,212,22.6,3900003791,140,46.2,3900003797,213,2.6,3900003793,141,37.1,3900007191,189,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590749,199,1,1,21,48,3kfktv64h7kg7zryax1wktr5r,1,54.6,57.9,2022-11-06T16:06:57.485Z,2022-11-08T05:51:12Z,3900003913,212,30.5,3900003907,56,Right,3903060001,178,,3900003911,141,15.0,3900003915,213,5.0,3900003909,140,63.2,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590795,200,1,1,21,53,3kfktv64h7kg7zryax1wktr5r,1,71.7,24.6,2022-11-06T16:07:02.794Z,2022-11-08T05:51:20Z,3903060049,178,,3900004247,140,92.8,3900004253,213,5.8,3900004249,141,7.3,3900004251,212,25.1,3900004245,56,Right,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590821,201,1,1,21,56,3kfktv64h7kg7zryax1wktr5r,0,94.9,6.4,2022-11-06T16:07:04.950Z,2022-11-08T05:51:26Z,3903060069,178,,3900004411,212,30.3,3902396357,386,,3900004401,56,Center,3900004405,141,51.0,3900004397,2,,3902396359,20,,3900004413,213,1.6,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,3900004403,140,94.6,3902396355,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590869,235,12,1,21,57,ed5nwjz5za3oyi20nxzgqivmx,1,4.3,49.5,2022-11-06T16:07:06.251Z,2022-11-08T05:51:34Z,3900004649,140,9.4,3900004651,141,76.9,3900004655,212,19.4,3903060117,178,,3900004657,213,1.3,3900004647,56,Back,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590875,236,49,1,21,58,ed5nwjz5za3oyi20nxzgqivmx,1,8.5,79.9,2022-11-06T16:07:07.659Z,2022-11-08T05:51:39Z,,,,,,,,,,,,,,,,,,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590917,237,1,1,22,0,ed5nwjz5za3oyi20nxzgqivmx,0,8,81.7,2022-11-06T16:07:09.897Z,2022-11-08T05:51:47Z,3900004917,213,6.1,3903060157,178,,3900004915,212,17.5,3900004911,140,24.5,3900004913,141,78.1,3900004909,56,Back,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590945,202,1,1,22,3,3kfktv64h7kg7zryax1wktr5r,0,78.2,24.7,2022-11-06T16:07:12.014Z,2022-11-08T05:51:52Z,3900005037,141,34.3,3900005033,56,Center,3900005041,213,2.2,3903060185,178,,3900005039,212,8.4,3900005035,140,73.2,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482590993,238,1,1,22,5,ed5nwjz5za3oyi20nxzgqivmx,1,31.5,70.5,2022-11-06T16:07:14.024Z,2022-11-08T05:51:57Z,3900005319,56,Back,3900005325,141,66.6,3900005327,212,10.1,3903060213,178,,3900005331,213,6.0,3900005323,140,40.8,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482591001,239,4,1,22,7,ed5nwjz5za3oyi20nxzgqivmx,1,32.3,52.4,2022-11-06T16:07:16.835Z,2022-11-08T05:52:04Z,3900005355,56,Back,3900005361,285,,3900005359,265,,3900005595,233,203,3900005353,13,,3900005357,152,,,,,,,,a0i7hc92p5ijqi4jqw8krh8x6,Julen Lobete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482591019,203,4,1,22,7,3kfktv64h7kg7zryax1wktr5r,0,67.7,47.6,2022-11-06T16:07:16.836Z,2022-11-08T05:52:04Z,3900005515,13,,3900005521,265,,3900005519,152,,3900005645,233,239,3903060243,178,,3900005517,56,Center,3900005657,286,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482591257,240,1,1,22,20,ed5nwjz5za3oyi20nxzgqivmx,1,36.5,50.9,2022-11-06T16:07:29.533Z,2022-11-08T05:52:12Z,3900006949,141,65.5,3900006951,212,10.6,3900006943,152,,3900006991,189,,3900006945,56,Back,3900006941,5,,3903060293,178,,3900006947,140,32.9,8przxwwothu3crflys7ahl4dm,S. Adewoye,3900006953,213,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482591293,241,1,1,22,22,ed5nwjz5za3oyi20nxzgqivmx,1,32.8,64.6,2022-11-06T16:07:31.318Z,2022-11-08T05:52:18Z,3903060337,178,,3900007203,56,Back,3900007207,141,34.5,3900007205,140,33.0,3900007209,212,20.5,3900007211,213,4.7,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482591335,242,1,1,22,25,ed5nwjz5za3oyi20nxzgqivmx,1,33,35.7,2022-11-06T16:07:34.627Z,2022-11-08T05:52:22Z,3900007441,56,Back,3903060369,178,,3900007445,141,67.8,3900007449,213,1.5,3900007443,140,35.0,3900007447,212,21.9,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482591349,243,1,1,22,29,ed5nwjz5za3oyi20nxzgqivmx,0,39.2,72.6,2022-11-06T16:07:38.035Z,2022-11-08T05:52:28Z,3900007543,141,57.0,3900007539,56,Center,3900007547,213,5.9,3900007541,140,65.1,3900007545,212,29.2,3903060421,178,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482591373,204,8,1,22,29,3kfktv64h7kg7zryax1wktr5r,1,32.5,50.7,2022-11-06T16:07:38.897Z,2022-11-08T05:52:34Z,3902398499,384,,3900007683,56,Back,3903060459,178,,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482591415,205,49,1,22,31,3kfktv64h7kg7zryax1wktr5r,1,42.6,26.1,2022-11-06T16:07:40.669Z,2022-11-08T05:52:40Z,,,,,,,,,,,,,,,,,,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482591469,206,1,1,22,32,3kfktv64h7kg7zryax1wktr5r,0,42.6,26.1,2022-11-06T16:07:41.765Z,2022-11-08T05:52:46Z,3900008069,140,77.0,3900008065,155,,3900008075,213,0.7,3900008071,141,69.1,3900008077,1,,3900008067,56,Center,3900008073,212,46.5,3903060545,178,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482591523,244,59,1,22,36,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2022-11-06T16:07:45.038Z,2022-11-08T05:52:51Z,3900008339,56,Back,,,,,,,,,,,,,,,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482591799,247,8,1,22,36,ed5nwjz5za3oyi20nxzgqivmx,1,23.5,29.1,2022-11-06T16:07:45.385Z,2022-11-08T05:52:57Z,3900009833,56,Back,3902398973,383,,3903060633,388,,,,,,,,,,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483163971,1121,67,1,22,38,ed5nwjz5za3oyi20nxzgqivmx,1,30,25.5,2022-11-06T16:07:47.081Z,2022-11-08T09:01:42Z,3903081995,233,1133,,,,,,,,,,,,,,,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483163969,1133,67,1,22,38,3kfktv64h7kg7zryax1wktr5r,0,70,74.5,2022-11-06T16:07:47.082Z,2022-11-08T06:33:35Z,3903082003,233,1121,,,,,,,,,,,,,,,,,,,,,,74c15mfi1h4zrry5fo2q94ul1,R. Bazoer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482591575,245,1,1,22,38,ed5nwjz5za3oyi20nxzgqivmx,0,31.9,23.5,2022-11-06T16:07:47.094Z,2022-11-08T09:01:42Z,3900008559,56,Right,3900008571,141,2.3,3900008575,212,39.0,3900008577,213,5.9,3900008563,140,66.4,3900008579,1,,3900008551,157,,3903060747,389,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482591589,246,43,1,22,42,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2022-11-06T16:07:51.267Z,2022-11-06T16:08:09Z,3900008629,347,0,3900008625,56,Right,3900010517,144,5,,,,,,,,,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482591643,207,43,1,22,45,3kfktv64h7kg7zryax1wktr5r,1,0,0,2022-11-06T16:07:54.076Z,2022-11-06T16:07:57Z,3900009371,144,49,,,,,,,,,,,,,,,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482591821,208,1,1,22,48,3kfktv64h7kg7zryax1wktr5r,1,32.4,95.7,2022-11-06T16:07:57.473Z,2022-11-08T05:53:16Z,3900009959,56,Back,3900009965,212,11.1,3900009961,140,32.9,3900009967,213,4.8,3903060801,178,,3902399851,189,,3900009963,141,79.4,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482591837,209,1,1,22,50,3kfktv64h7kg7zryax1wktr5r,1,32.3,75.8,2022-11-06T16:07:59.454Z,2022-11-08T05:53:24Z,3900010061,212,9.2,3900010055,56,Back,3900010059,141,71.5,3900010063,213,6.0,3903060863,178,,3900010057,140,40.6,3900024375,189,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482591909,210,1,1,22,52,3kfktv64h7kg7zryax1wktr5r,1,40.3,67.8,2022-11-06T16:08:01.589Z,2022-11-08T05:53:38Z,3900010407,141,67.6,3900010413,213,3.2,3903060949,178,,3900010403,56,Back,3900010409,212,9.2,3900010405,140,31.5,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482591951,211,1,1,22,58,3kfktv64h7kg7zryax1wktr5r,1,31,62.7,2022-11-06T16:08:06.991Z,2022-11-08T05:53:44Z,3900010637,56,Back,3900010639,140,35.1,3900010645,213,5.1,3900010643,212,12.0,3900010641,141,46.3,3903060991,178,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482591965,212,1,1,22,59,3kfktv64h7kg7zryax1wktr5r,1,35.1,46.3,2022-11-06T16:08:08.009Z,2022-11-08T05:53:51Z,3900010769,213,2.0,3903061033,178,,3900010765,141,64.5,3900010761,56,Back,3900010767,212,13.4,3900010763,140,30.2,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482592001,213,1,1,23,0,3kfktv64h7kg7zryax1wktr5r,1,30.2,64.5,2022-11-06T16:08:09.199Z,2022-11-08T05:53:57Z,3900010983,56,Back,3900010987,141,54.3,3900010985,140,44.0,3900010991,213,5.8,3900010989,212,16.1,3903061069,178,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482592025,214,1,1,23,2,3kfktv64h7kg7zryax1wktr5r,1,42,58.1,2022-11-06T16:08:11.445Z,2022-11-08T05:54:03Z,3903061127,178,,3900011109,140,46.1,3900011115,213,0.9,3900011113,212,6.6,3900011107,56,Back,3900011111,141,65.5,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482592067,215,1,1,23,3,3kfktv64h7kg7zryax1wktr5r,1,45.4,64.8,2022-11-06T16:08:12.511Z,2022-11-08T05:54:16Z,3900011301,140,55.4,3900011305,212,12.9,3900011303,141,53.9,3903061245,178,,3900011299,56,Center,3900011307,213,5.7,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482592077,216,50,1,23,4,3kfktv64h7kg7zryax1wktr5r,1,53.6,50.5,2022-11-06T16:08:13.306Z,2022-11-08T05:54:33Z,3900011449,233,248,3900011351,56,Center,3900011353,286,,,,,,,,,,,,,,,,,74c15mfi1h4zrry5fo2q94ul1,R. Bazoer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482592083,248,7,1,23,4,ed5nwjz5za3oyi20nxzgqivmx,0,46.4,49.5,2022-11-06T16:08:13.757Z,2022-11-08T05:54:37Z,3902402611,385,,3900011371,285,,3900011369,56,Back,3900011389,233,216,3903061371,178,,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482592109,217,1,1,23,6,3kfktv64h7kg7zryax1wktr5r,1,47.6,54.8,2022-11-06T16:08:14.989Z,2022-11-08T05:54:44Z,3900021655,141,64.7,3900011479,56,Back,3900021659,213,2.3,3900021653,140,42.3,3903061425,178,,3900021657,212,8.7,,,,,,,74c15mfi1h4zrry5fo2q94ul1,R. Bazoer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482592171,218,1,1,23,7,3kfktv64h7kg7zryax1wktr5r,1,46.3,63.7,2022-11-06T16:08:16.417Z,2022-11-08T05:54:50Z,3903061459,178,,3900011775,212,25.2,3900011779,213,1.0,3900011769,140,59.2,3900011773,141,95.0,3900011767,56,Left,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482592293,219,1,1,23,11,3kfktv64h7kg7zryax1wktr5r,1,57,92.9,2022-11-06T16:08:20.276Z,2022-11-08T05:54:57Z,3900012337,212,23.2,3900012333,140,35.9,3900012339,213,3.4,3903061507,178,,3900012335,141,82.7,3900012331,56,Back,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482592347,220,1,1,23,16,3kfktv64h7kg7zryax1wktr5r,1,31.6,71.4,2022-11-06T16:08:25.699Z,2022-11-08T05:55:02Z,3900012623,56,Back,3900012631,213,3.6,3900012627,141,60.9,3900012625,140,18.9,3900012629,212,15.1,3903061533,178,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482592373,221,1,1,23,18,3kfktv64h7kg7zryax1wktr5r,1,18.4,59.7,2022-11-06T16:08:27.403Z,2022-11-08T05:55:12Z,3900012769,56,Back,3903061601,178,,3900012775,212,15.6,3900012771,140,3.6,3900012777,213,3.2,3900012773,141,58.1,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482592403,222,1,1,23,21,3kfktv64h7kg7zryax1wktr5r,0,4.4,59.6,2022-11-06T16:08:30.284Z,2022-11-08T05:55:34Z,3900012929,141,94.1,3900012925,56,Back,3900012927,140,40.4,3900012931,212,44.5,3900012935,213,0.6,3903061721,178,,3900012923,155,,3900012939,1,,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482592419,249,44,1,23,24,ed5nwjz5za3oyi20nxzgqivmx,1,56.8,6.9,2022-11-06T16:08:33.525Z,2022-11-08T09:01:42Z,3900013087,233,223,3900013013,286,,3900013009,56,Right,,,,,,,,,,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482592423,223,44,1,23,24,3kfktv64h7kg7zryax1wktr5r,0,43.2,93.1,2022-11-06T16:08:33.526Z,2022-11-08T05:55:42Z,3900013025,56,Back,3900013105,233,249,3900013027,285,,,,,,,,,,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482592427,250,1,1,23,24,ed5nwjz5za3oyi20nxzgqivmx,0,53.9,7.9,2022-11-06T16:08:33.634Z,2022-11-08T09:01:42Z,3900013041,3,,3900013045,140,61.3,3900013049,212,11.8,3900013051,213,0.8,3900013043,56,Right,3903061779,388,,3900013047,141,20.9,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
